5012519590101 29.7 13.0  0.009900 12.0-99.9-99.9-99.9-9.9 9914.1 64 12.1   1  0.8-9.9-9.9
5012519590102 29.3 17.5  8.719900 17.2-99.9-99.9-99.9-9.9 9915.4 75 13.4   3  2.4-9.9-9.9
5012519590103 28.9 17.6  0.009900 17.3-99.9-99.9-99.9-9.9 9918.3 84 16.1   2  1.6-9.9-9.9
5012519590104 25.8 19.0  0.009900 18.3-99.9-99.9-99.9-9.9 9916.8 79 14.8   3  2.4-9.9-9.9
5012519590105 23.9 15.0  0.009900 14.8-99.9-99.9-99.9-9.9 9912.5 76 10.3   7  5.6-9.9-9.9
5012519590106 25.1 15.4  1.519900 14.8-99.9-99.9-99.9-9.9 9913.2 75 11.1   0  0.0-9.9-9.9
5012519590107 28.5 14.5  0.009900 12.8-99.9-99.9-99.9-9.9 9913.8 67 11.8   2  1.6-9.9-9.9
5012519590108 31.4 16.5  0.009900 15.6-99.9-99.9-99.9-9.9 9916.1 62 14.1   7  5.6-9.9-9.9
5012519590109 26.4 15.0  0.009900 12.3-99.9-99.9-99.9-9.9 9911.3 66  8.8   0  0.0-9.9-9.9
5012519590110 28.5 11.6  0.009900  9.8-99.9-99.9-99.9-9.9 9910.4 49  7.5   2  1.6-9.9-9.9
5012519590111 29.9 15.5  0.009900 14.3-99.9-99.9-99.9-9.9 9913.1 59 11.0   1  0.8-9.9-9.9
5012519590112 31.9 14.9  0.009900 13.3-99.9-99.9-99.9-9.9 9912.6 51 10.4   1  0.8-9.9-9.9
5012519590113 34.6 19.4  0.009900 17.3-99.9-99.9-99.9-9.9 9913.5 48 11.4   2  1.6-9.9-9.9
5012519590114 34.5 19.0  0.009900 18.3-99.9-99.9-99.9-9.9 9914.5 51 12.5   6  4.8-9.9-9.9
5012519590115 31.4 20.4  0.009900 20.3-99.9-99.9-99.9-9.9 9916.5 70 14.5   0  0.0-9.9-9.9
5012519590116 27.2 17.9  0.009900 17.8-99.9-99.9-99.9-9.9 9913.7 68 11.6  13 10.4-9.9-9.9
5012519590117 24.9 14.0  0.009900 13.0-99.9-99.9-99.9-9.9 9911.2 63  8.6   4  3.2-9.9-9.9
5012519590118 31.1 14.5  0.009900 13.3-99.9-99.9-99.9-9.9 9913.5 60 11.4   4  3.2-9.9-9.9
5012519590119 35.4 19.0  0.009900 17.3-99.9-99.9-99.9-9.9 9917.1 62 15.0   1  0.8-9.9-9.9
5012519590120 29.9 19.1  0.009900 18.1-99.9-99.9-99.9-9.9 9916.6 73 14.6   4  3.2-9.9-9.9
5012519590121 30.7 18.4 22.819900 16.3-99.9-99.9-99.9-9.9 9917.5 75 15.4   2  1.6-9.9-9.9
5012519590122 30.8 18.3  0.009900 18.6-99.9-99.9-99.9-9.9 9914.1 56 12.1   2  1.6-9.9-9.9
5012519590123 32.9 17.4  0.009900 16.2-99.9-99.9-99.9-9.9 9916.8 67 14.8   0  0.0-9.9-9.9
5012519590124 34.5 19.0  0.009900 16.8-99.9-99.9-99.9-9.9 9915.3 55 13.3   4  3.2-9.9-9.9
5012519590125 35.9 20.0 11.819900 19.3-99.9-99.9-99.9-9.9 9919.8 74 17.3  11  8.8-9.9-9.9
5012519590126 30.6 18.5 14.019900 18.2-99.9-99.9-99.9-9.9 9918.7 78 16.4   1  0.8-9.9-9.9
5012519590127 25.3 20.0  3.019900 20.2-99.9-99.9-99.9-9.9 9918.5 91 16.3   3  2.4-9.9-9.9
5012519590128 27.4 19.2  1.519900 18.8-99.9-99.9-99.9-9.9 9920.0 89 17.5   4  3.2-9.9-9.9
5012519590129 26.6 19.4 17.619900 20.3-99.9-99.9-99.9-9.9 9918.7 96 16.4   2  1.6-9.9-9.9
5012519590130 27.6 16.0  0.009900 14.8-99.9-99.9-99.9-9.9 9915.2 74 13.2   6  4.8-9.9-9.9
5012519590131 31.4 16.0  0.009900 14.3-99.9-99.9-99.9-9.9 9918.0 73 15.8   6  4.8-9.9-9.9
5012519590201 31.9 17.5  0.009900 16.4-99.9-99.9-99.9-9.9 9917.2 79 15.1   2  1.6-9.9-9.9
5012519590202 33.3 19.4  0.009900 16.7-99.9-99.9-99.9-9.9 9916.5 62 14.5   4  3.2-9.9-9.9
5012519590203 35.3 19.5  0.009900 17.3-99.9-99.9-99.9-9.9 9924.2 75 20.6   4  3.2-9.9-9.9
5012519590204 36.8 21.0 14.819900 23.3-99.9-99.9-99.9-9.9 9922.2 74 19.2   4  3.2-9.9-9.9
5012519590205 31.5 19.4  0.009900 19.9-99.9-99.9-99.9-9.9 9919.0 76 16.7   4  3.2-9.9-9.9
5012519590206 25.8 14.5  0.009900 13.9-99.9-99.9-99.9-9.9 9910.9 60  8.2   8  6.4-9.9-9.9
5012519590207 25.9 13.4  0.009900 11.9-99.9-99.9-99.9-9.9 9910.3 54  7.4   6  4.8-9.9-9.9
5012519590208 32.2 15.9 14.819900 14.4-99.9-99.9-99.9-9.9 9913.9 59 11.9   4  3.2-9.9-9.9
5012519590209 29.1 18.9 24.619900 19.8-99.9-99.9-99.9-9.9 9918.7 81 16.4   2  1.6-9.9-9.9
5012519590210 25.7 20.0  0.009900 19.9-99.9-99.9-99.9-9.9 9917.5 85 15.4   6  4.8-9.9-9.9
