5000719680322 28.4 15.2  0.719999 14.6-99.9-99.9-99.9-9.9 9920.6 79 18.0   9  7.2-9.9-9.9
5000719680323 26.4 16.6  0.009999 15.4-99.9-99.9-99.9-9.9 9920.2 78 17.7   4  3.2-9.9-9.9
5000719680324 30.6 12.6  0.719999 11.7-99.9-99.9-99.9-9.9 9919.4 71 17.0   9  7.2-9.9-9.9
5000719680325 21.5  9.6  6.419999 14.2-99.9-99.9-99.9-9.9 9913.2 96 11.1   7  5.6-9.9-9.9
5000719680326 15.5  7.2  0.319999  8.7-99.9-99.9-99.9-9.9 9911.3 86  8.8   4  3.2-9.9-9.9
5000719680327 21.7  6.7  0.009999  6.4-99.9-99.9-99.9-9.9 9912.9 76 10.7   7  5.6-9.9-9.9
5000719680328 22.4  8.7  0.009999  8.4-99.9-99.9-99.9-9.9 9913.4 76 11.3   7  5.6-9.9-9.9
5000719680329 23.4  7.6  0.009999  6.9-99.9-99.9-99.9-9.9 9914.4 78 12.4   6  4.8-9.9-9.9
5000719680330 23.9 14.7  8.719999 14.7-99.9-99.9-99.9-9.9 9917.0 78 15.0   6  4.8-9.9-9.9
5000719680331 17.7 14.7  3.719999 14.9-99.9-99.9-99.9-9.9 9916.9 95 14.9   2  1.6-9.9-9.9
5000719680401 17.3 12.0  7.219999 14.1-99.9-99.9-99.9-9.9 9915.3 96 13.3   4  3.2-9.9-9.9
5000719680402 15.0  9.7  0.419999 11.1-99.9-99.9-99.9-9.9 9913.4 91 11.3   4  3.2-9.9-9.9
5000719680403 17.9  9.2 12.619999  8.2-99.9-99.9-99.9-9.9 9913.9 86 11.9   6  4.8-9.9-9.9
5000719680404 14.7 10.5  5.719999 11.4-99.9-99.9-99.9-9.9 9913.0 92 10.9   4  3.2-9.9-9.9
5000719680405 21.3  7.7  0.009999  7.4-99.9-99.9-99.9-9.9 9913.9 81 11.9   6  4.8-9.9-9.9
5000719680406 20.1  8.2  0.009999  7.1-99.9-99.9-99.9-9.9 9913.3 78 11.2   6  4.8-9.9-9.9
5000719680407 22.2  6.1  0.009999  5.9-99.9-99.9-99.9-9.9 9914.0 79 12.0   6  4.8-9.9-9.9
5000719680408 23.9  7.3  0.009999  7.1-99.9-99.9-99.9-9.9 9915.3 80 13.3   4  3.2-9.9-9.9
5000719680409 25.7  8.5  0.009999  7.8-99.9-99.9-99.9-9.9 9915.3 77 13.3   4  3.2-9.9-9.9
5000719680410 26.9  9.2  0.009999  8.4-99.9-99.9-99.9-9.9 9917.3 77 15.2   2  1.6-9.9-9.9
5000719680411 23.4 14.1 14.119999 13.5-99.9-99.9-99.9-9.9 9919.7 87 17.3   9  7.2-9.9-9.9
5000719680412 22.9 13.7  3.219999 13.9-99.9-99.9-99.9-9.9 9917.3 85 15.2   6  4.8-9.9-9.9
5000719680413 21.4 15.1  0.009999 14.9-99.9-99.9-99.9-9.9 9918.1 89 15.9   6  4.8-9.9-9.9
5000719680414 22.4 14.7  0.319999 14.2-99.9-99.9-99.9-9.9 9918.4 89 16.2   7  5.6-9.9-9.9
5000719680415 19.7 14.5  0.009999 14.8-99.9-99.9-99.9-9.9 9917.1 88 15.0   6  4.8-9.9-9.9
5000719680416 21.9 13.7  1.419999 14.1-99.9-99.9-99.9-9.9 9915.0 79 13.0   4  3.2-9.9-9.9
5000719680417 16.1 12.6  0.009999 14.2-99.9-99.9-99.9-9.9 9914.8 92 12.8   6  4.8-9.9-9.9
5000719680418 20.9  8.7  0.419999  7.9-99.9-99.9-99.9-9.9 9914.2 83 12.2   7  5.6-9.9-9.9
5000719680419 21.4 10.6  0.009999  9.1-99.9-99.9-99.9-9.9 9913.1 80 11.0   7  5.6-9.9-9.9
5000719680420 19.7  8.1  0.009999  9.6-99.9-99.9-99.9-9.9 9911.9 84  9.5   7  5.6-9.9-9.9
5000719680421 16.7  4.9  0.009999  4.0-99.9-99.9-99.9-9.9 9911.7 73  9.3   4  3.2-9.9-9.9
5000719680422 22.4  4.6  0.009999  4.4-99.9-99.9-99.9-9.9 9912.1 70  9.8   6  4.8-9.9-9.9
5000719680423 18.9 10.2  0.009999  8.8-99.9-99.9-99.9-9.9 9912.3 80 10.0   6  4.8-9.9-9.9
5000719680424 21.4  8.1  0.009999  6.4-99.9-99.9-99.9-9.9 9912.5 76 10.3   4  3.2-9.9-9.9
5000719680425 19.7  8.2  0.009999  6.7-99.9-99.9-99.9-9.9 9913.0 78 10.9   6  4.8-9.9-9.9
5000719680426 26.9  5.9  0.009999  4.7-99.9-99.9-99.9-9.9 9912.0 77  9.7   9  7.2-9.9-9.9
5000719680427 24.6  8.5  0.919999  7.3-99.9-99.9-99.9-9.9 9912.8 75 10.6  17 13.6-9.9-9.9
5000719680428 19.4  3.7  0.009999  3.4-99.9-99.9-99.9-9.9 99 9.5 76  6.2   6  4.8-9.9-9.9
5000719680429 23.1  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 67  6.1   6  4.8-9.9-9.9
5000719680430 17.9  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 73  7.3   4  3.2-9.9-9.9
5000719680501 16.9  8.7  0.009999  8.2-99.9-99.9-99.9-9.9 9911.3 79  8.8   4  3.2-9.9-9.9
5000719680502 17.2  4.7  0.009999  4.3-99.9-99.9-99.9-9.9 9910.9 76  8.2   6  4.8-9.9-9.9
5000719680503 21.9  5.5  0.009999  4.9-99.9-99.9-99.9-9.9 9911.1 78  8.5   6  4.8-9.9-9.9
5000719680504 24.4  4.9  0.009999  4.4-99.9-99.9-99.9-9.9 9911.8 72  9.4   6  4.8-9.9-9.9
5000719680505 23.9  5.9  0.009999  5.2-99.9-99.9-99.9-9.9 9912.2 69  9.9   2  1.6-9.9-9.9
5000719680506 25.4  6.2  0.009999  5.4-99.9-99.9-99.9-9.9 9911.6 68  9.2   6  4.8-9.9-9.9
5000719680507 26.9  6.7  0.009999  5.8-99.9-99.9-99.9-9.9 9910.6 62  7.8   9  7.2-9.9-9.9
5000719680508 27.1  7.0  2.819999  6.1-99.9-99.9-99.9-9.9 9911.4 58  8.9   6  4.8-9.9-9.9
5000719680509 22.7 10.5  4.019999  9.9-99.9-99.9-99.9-9.9 9913.8 78 11.8   6  4.8-9.9-9.9
5000719680510 24.9  6.5  0.009999  5.9-99.9-99.9-99.9-9.9 9911.6 68  9.2   4  3.2-9.9-9.9
5000719680511 25.5  5.3  0.009999  4.4-99.9-99.9-99.9-9.9 9910.9 64  8.2   9  7.2-9.9-9.9
5000719680512 24.7  9.7  0.009999  8.9-99.9-99.9-99.9-9.9 9914.8 73 12.8   6  4.8-9.9-9.9
5000719680513 25.6 11.1  0.009999 10.1-99.9-99.9-99.9-9.9 9913.1 65 11.0   6  4.8-9.9-9.9
5000719680514 14.3  6.2  2.619999  6.4-99.9-99.9-99.9-9.9 99 6.9 71  1.7   6  4.8-9.9-9.9
5000719680515  6.2 -0.5  0.919999  1.8-99.9-99.9-99.9-9.9 99 6.0 86 -0.2   4  3.2-9.9-9.9
5000719680516 14.5 -3.3  0.009999 -3.7-99.9-99.9-99.9-9.9 99 6.3 71  0.4   6  4.8-9.9-9.9
5000719680517 17.1 -0.9  0.009999 -1.3-99.9-99.9-99.9-9.9 99 7.3 68  2.5   6  4.8-9.9-9.9
5000719680518 20.7  3.3  0.009999  1.9-99.9-99.9-99.9-9.9 99 7.3 62  2.5   9  7.2-9.9-9.9
5000719680519 20.0  1.1  0.009999  1.9-99.9-99.9-99.9-9.9 99 6.8 70  1.5   9  7.2-9.9-9.9
5000719680520 20.9  2.5  0.009999  1.4-99.9-99.9-99.9-9.9 9910.0 74  7.0   4  3.2-9.9-9.9
5000719680521 17.9  4.0  0.009999  2.9-99.9-99.9-99.9-9.9 99 8.4 67  4.5   7  5.6-9.9-9.9
5000719680522 16.4  6.7  0.009999  6.8-99.9-99.9-99.9-9.9 99 8.9 69  5.3   6  4.8-9.9-9.9
5000719680523 11.0  7.4  0.009999  7.9-99.9-99.9-99.9-9.9 99 9.5 81  6.2   4  3.2-9.9-9.9
5000719680524 18.2  4.0  0.009999  2.3-99.9-99.9-99.9-9.9 99 9.2 70  5.8   4  3.2-9.9-9.9
5000719680525 21.5  1.7  0.009999  0.9-99.9-99.9-99.9-9.9 99 8.9 70  5.3   7  5.6-9.9-9.9
5000719680526 24.9  2.7  0.009999  1.9-99.9-99.9-99.9-9.9 9910.3 67  7.4   9  7.2-9.9-9.9
5000719680527 24.6  6.7  0.009999  5.9-99.9-99.9-99.9-9.9 9912.6 67 10.4   7  5.6-9.9-9.9
5000719680528 16.6 12.0  0.009999 11.9-99.9-99.9-99.9-9.9 9910.6 69  7.8   2  1.6-9.9-9.9
5000719680529 20.4  6.2  0.009999  3.4-99.9-99.9-99.9-9.9 9911.2 74  8.6   6  4.8-9.9-9.9
5000719680530 20.4  5.2  0.009999  3.8-99.9-99.9-99.9-9.9 9911.4 74  8.9   7  5.6-9.9-9.9
5000719680531 22.6  4.7  0.009999  4.3-99.9-99.9-99.9-9.9 9911.0 83  8.4   9  7.2-9.9-9.9
5000719680601 23.9  6.0  0.009999  5.2-99.9-99.9-99.9-9.9 9912.5 73 10.3   7  5.6-9.9-9.9
5000719680602 23.6  7.2  0.009999  6.3-99.9-99.9-99.9-9.9 9912.5 72 10.3   6  4.8-9.9-9.9
5000719680603 23.6 10.2  0.009999  7.7-99.9-99.9-99.9-9.9 9912.9 70 10.7   4  3.2-9.9-9.9
5000719680604 22.1  7.2  5.819999  5.9-99.9-99.9-99.9-9.9 9911.4 74  8.9   9  7.2-9.9-9.9
5000719680605 18.1  8.7  0.009999  8.9-99.9-99.9-99.9-9.9 9911.2 79  8.6   6  4.8-9.9-9.9
5000719680606 14.4  7.2  0.009999  4.9-99.9-99.9-99.9-9.9 9910.1 84  7.1   4  3.2-9.9-9.9
5000719680607 13.0  7.0  0.219999  6.1-99.9-99.9-99.9-9.9 9910.2 81  7.3   4  3.2-9.9-9.9
5000719680608 15.9  7.2  0.009999  6.4-99.9-99.9-99.9-9.9 9910.7 84  8.0   4  3.2-9.9-9.9
5000719680609 18.9  6.7  0.009999  4.9-99.9-99.9-99.9-9.9 99 9.7 75  6.5   6  4.8-9.9-9.9
5000719680610 15.9  6.2  0.319999  5.1-99.9-99.9-99.9-9.9 9910.6 85  7.8   4  3.2-9.9-9.9
5000719680611 15.9  8.7  0.009999  9.2-99.9-99.9-99.9-9.9 9912.0 85  9.7   4  3.2-9.9-9.9
5000719680612 17.1  9.2  0.219999  9.2-99.9-99.9-99.9-9.9 9912.9 85 10.7   7  5.6-9.9-9.9
5000719680613 22.1 10.9  0.009999 10.4-99.9-99.9-99.9-9.9 9913.2 77 11.1  11  8.8-9.9-9.9
5000719680614 14.8  7.6  1.619999  5.1-99.9-99.9-99.9-9.9 9910.9 80  8.2   4  3.2-9.9-9.9
5000719680615 11.7  7.7  0.009999  8.1-99.9-99.9-99.9-9.9 9910.6 91  7.8   6  4.8-9.9-9.9
5000719680616 11.3  8.0  0.009999  8.4-99.9-99.9-99.9-9.9 9910.5 86  7.7   4  3.2-9.9-9.9
5000719680617 14.7  6.1  0.009999  4.4-99.9-99.9-99.9-9.9 9911.9 86  9.5   6  4.8-9.9-9.9
5000719680618 15.5  2.5  0.009999  1.2-99.9-99.9-99.9-9.9 99 8.3 71  4.3   4  3.2-9.9-9.9
5000719680619 17.9  2.0  0.009999  0.9-99.9-99.9-99.9-9.9 99 5.0 52 -2.7   7  5.6-9.9-9.9
5000719680620 18.4 -1.9  0.009999 -2.9-99.9-99.9-99.9-9.9 99 6.6 64  1.1  11  8.8-9.9-9.9
5000719680621 21.1  0.2  0.009999 -0.9-99.9-99.9-99.9-9.9 99 6.4 57  0.6   9  7.2-9.9-9.9
5000719680622 21.1  2.2  0.009999  1.0-99.9-99.9-99.9-9.9 99 9.4 65  6.1   7  5.6-9.9-9.9
5000719680623 20.9  4.5  0.009999  3.3-99.9-99.9-99.9-9.9 9910.4 74  7.5   7  5.6-9.9-9.9
5000719680624 12.6  9.1  1.319999 10.4-99.9-99.9-99.9-9.9 9911.3 85  8.8   4  3.2-9.9-9.9
5000719680625 12.7  8.5  0.009999  8.4-99.9-99.9-99.9-9.9 9910.3 85  7.4   7  5.6-9.9-9.9
5000719680626 14.1  6.9  0.009999  6.6-99.9-99.9-99.9-9.9 9910.0 83  7.0   7  5.6-9.9-9.9
5000719680627 16.4  3.6  0.009999  1.8-99.9-99.9-99.9-9.9 99 9.2 78  5.8   7  5.6-9.9-9.9
5000719680628 19.1 -0.5  0.009999 -2.9-99.9-99.9-99.9-9.9 99 7.5 66  2.9   7  5.6-9.9-9.9
5000719680629 21.1  1.7  0.009999  0.6-99.9-99.9-99.9-9.9 99 9.1 66  5.6   7  5.6-9.9-9.9
5000719680630 21.1  3.2  0.009999  2.3-99.9-99.9-99.9-9.9 9910.6 79  7.8   4  3.2-9.9-9.9
5000719680701 23.9  5.7  0.009999  4.3-99.9-99.9-99.9-9.9 9911.8 69  9.4   6  4.8-9.9-9.9
5000719680702 22.6  8.7  0.009999  7.4-99.9-99.9-99.9-9.9 9913.4 76 11.3   7  5.6-9.9-9.9
5000719680703 25.4  6.7  3.319999  5.7-99.9-99.9-99.9-9.9 9912.2 73  9.9   6  4.8-9.9-9.9
5000719680704 15.7  8.2  0.419999  5.8-99.9-99.9-99.9-9.9 9912.1 84  9.8   7  5.6-9.9-9.9
5000719680705 14.0  5.7  0.009999  5.7-99.9-99.9-99.9-9.9 99 8.1 73  3.9   4  3.2-9.9-9.9
5000719680706 16.1  1.7  0.009999  0.4-99.9-99.9-99.9-9.9 99 8.3 76  4.3   7  5.6-9.9-9.9
5000719680707 23.5  1.0  0.009999 -0.3-99.9-99.9-99.9-9.9 99 7.1 57  2.1   7  5.6-9.9-9.9
5000719680708 23.9  2.7  0.009999  0.9-99.9-99.9-99.9-9.9 99 7.8 54  3.4  13 10.4-9.9-9.9
5000719680709 20.1  2.7  0.009999  1.4-99.9-99.9-99.9-9.9 99 9.1 67  5.6   7  5.6-9.9-9.9
5000719680710 17.9  2.7  0.009999  1.6-99.9-99.9-99.9-9.9 99 6.9 65  1.7   7  5.6-9.9-9.9
5000719680711 18.4  1.0  0.009999 -0.1-99.9-99.9-99.9-9.9 99 8.0 69  3.8   6  4.8-9.9-9.9
5000719680712 18.3  2.7  0.009999  1.5-99.9-99.9-99.9-9.9 99 8.0 67  3.8   6  4.8-9.9-9.9
5000719680713 20.3  4.1  0.009999  2.4-99.9-99.9-99.9-9.9 99 9.0 67  5.4   7  5.6-9.9-9.9
5000719680714 19.0  6.7  0.009999  5.1-99.9-99.9-99.9-9.9 9911.0 71  8.4   6  4.8-9.9-9.9
5000719680715 14.1  3.2  0.009999  5.3-99.9-99.9-99.9-9.9 9911.5 92  9.0   4  3.2-9.9-9.9
5000719680716 20.6  2.4  0.009999  1.2-99.9-99.9-99.9-9.9 99 9.8 71  6.7   6  4.8-9.9-9.9
5000719680717 16.9  7.0  0.009999  4.9-99.9-99.9-99.9-9.9 9911.2 76  8.6   9  7.2-9.9-9.9
5000719680718 16.2  8.0  0.009999  7.1-99.9-99.9-99.9-9.9 9911.4 85  8.9   6  4.8-9.9-9.9
5000719680719 18.3  4.2  0.009999  3.4-99.9-99.9-99.9-9.9 99 9.8 76  6.7   9  7.2-9.9-9.9
5000719680720 19.1  8.2  0.009999  9.7-99.9-99.9-99.9-9.9 99 9.2 65  5.8   9  7.2-9.9-9.9
5000719680721 17.8  2.7  0.009999  1.9-99.9-99.9-99.9-9.9 99 9.6 67  6.4   6  4.8-9.9-9.9
5000719680722 19.4  7.2  0.009999  4.7-99.9-99.9-99.9-9.9 9910.3 70  7.4   6  4.8-9.9-9.9
5000719680723 22.9  4.7  0.009999  3.3-99.9-99.9-99.9-9.9 9911.0 72  8.4   4  3.2-9.9-9.9
5000719680724 25.6  2.5  0.009999  0.3-99.9-99.9-99.9-9.9 99 8.7 53  5.0   6  4.8-9.9-9.9
5000719680725 25.6  6.2  0.009999  5.4-99.9-99.9-99.9-9.9 9911.1 64  8.5   4  3.2-9.9-9.9
5000719680726 26.9  9.7  0.009999  8.1-99.9-99.9-99.9-9.9 9912.6 58 10.4   6  4.8-9.9-9.9
5000719680727 26.3 11.6  0.009999  9.8-99.9-99.9-99.9-9.9 9912.2 59  9.9   4  3.2-9.9-9.9
5000719680728 25.4 11.7  0.009999  7.9-99.9-99.9-99.9-9.9 9910.8 55  8.1   6  4.8-9.9-9.9
5000719680729 24.9  6.7  0.009999  5.4-99.9-99.9-99.9-9.9 99 9.8 62  6.7   4  3.2-9.9-9.9
5000719680730 27.1  6.4  0.009999  4.9-99.9-99.9-99.9-9.9 99 9.6 60  6.4   6  4.8-9.9-9.9
5000719680731 26.6  7.7  0.009999  6.2-99.9-99.9-99.9-9.9 9910.3 57  7.4   4  3.2-9.9-9.9
5000719680801 28.6  8.2  0.009999  6.1-99.9-99.9-99.9-9.9 99 8.1 54  3.9   4  3.2-9.9-9.9
5000719680802 19.1 10.6  0.009999  7.6-99.9-99.9-99.9-9.9 9911.8 69  9.4   4  3.2-9.9-9.9
5000719680803 21.9  6.5  0.009999  5.2-99.9-99.9-99.9-9.9 9911.9 73  9.5   6  4.8-9.9-9.9
5000719680804 19.9  7.7  0.009999  5.6-99.9-99.9-99.9-9.9 9911.6 79  9.2   6  4.8-9.9-9.9
