5047719800917 15.8  1.3  0.009900-99.9-99.9-99.9-99.9 0.1  1 7.1 59  2.1   7  5.6 5.8 1.6
5047719800918 19.2  3.0  0.009900-99.9-99.9-99.9-99.9 1.0  810.2 66  7.3   2  1.6 7.2 1.4
5047719800919 22.3  9.7  0.009900-99.9-99.9-99.9-99.9 5.3 4410.6 59  7.8  14 11.213.5 3.4
5047719800920 23.3  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.8 51  6.7   2  1.6-9.9-9.9
5047719800921 20.8  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 53  5.8  19 15.2-9.9-9.9
5047719800922 21.3  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 53  4.6   2  1.6-9.9-9.9
5047719800923 23.1  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.1   6  4.8-9.9-9.9
5047719800924 24.8  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 39  3.4  15 12.0-9.9-9.9
5047719800925 24.8 10.7  0.009900-99.9-99.9-99.9-99.9 5.3 43 8.6 41  4.8  37 29.614.0 7.1
5047719800926 25.1  9.6  0.009900-99.9-99.9-99.9-99.9 3.8 31 8.7 40  5.0  41 32.811.8 7.2
5047719800927 19.2 12.2 23.019900-99.9-99.9-99.9-99.9 0.0  013.4 87 11.3  10  8.0 6.1 1.9
5047719800928 20.6 11.6  0.009900-99.9-99.9-99.9-99.9 3.5 2813.7 74 11.6   9  7.211.4 2.4
5047719800929 23.4  9.7  0.009900-99.9-99.9-99.9-99.9 4.3 3514.9 71 12.9  19 15.212.7 2.9
5047719800930 29.1 12.9 26.319900-99.9-99.9-99.9-99.9 0.0  019.4 70 17.0   7  5.6 6.2 2.0
5047719801001 31.2 17.6 76.719900-99.9-99.9-99.9-99.9 3.1 2523.8 83 20.3  10  8.011.0 3.0
5047719801002 21.2 14.3  0.419900-99.9-99.9-99.9-99.9 0.0  016.3 95 14.3  11  8.8 6.3 1.9
5047719801003 14.6 12.2  7.019900-99.9-99.9-99.9-99.9 0.0  013.9 93 11.9  21 16.8 6.3 1.6
5047719801004 20.8 10.7  0.009900-99.9-99.9-99.9-99.9 8.1 6511.5 66  9.0  15 12.018.9 3.8
5047719801005 19.6  8.1  0.009900-99.9-99.9-99.9-99.9 9.3 74 8.6 53  4.8  15 12.020.9 4.1
5047719801006 17.8  7.5  0.009900-99.9-99.9-99.9-99.9 7.5 60 7.2 47  2.3  27 21.618.2 5.1
5047719801007 20.8  7.5 33.619900-99.9-99.9-99.9-99.9 0.0  012.1 62  9.8  28 22.4 6.5 2.8
5047719801008 20.8 12.0  0.009900-99.9-99.9-99.9-99.9 4.1 3214.0 79 12.0  13 10.413.0 2.9
5047719801009 22.4 11.1  0.009900-99.9-99.9-99.9-99.9 2.7 2114.9 76 12.9   9  7.210.8 2.4
5047719801010 23.8 14.2  0.009900-99.9-99.9-99.9-99.9 8.1 6415.2 67 13.2  22 17.619.4 4.7
5047719801011 23.2 15.1  0.009900-99.9-99.9-99.9-99.9 6.7 5316.1 73 14.1  22 17.617.3 4.3
5047719801012 20.7 13.1  0.009900-99.9-99.9-99.9-99.9 0.0  016.5 77 14.5  11  8.8 6.7 1.8
5047719801013 26.8 15.7  0.009900-99.9-99.9-99.9-99.9 9.6 7516.1 62 14.1   5  4.022.1 4.2
5047719801014 27.7 13.4  0.009900-99.9-99.9-99.9-99.911.0 8616.8 63 14.8  10  8.024.4 4.7
5047719801015 30.0 15.6  0.009900-99.9-99.9-99.9-99.910.2 7917.0 60 15.0   6  4.823.2 4.7
5047719801016 31.5 16.7  0.009900-99.9-99.9-99.9-99.910.5 8218.8 57 16.5   9  7.223.8 5.2
5047719801017 27.9 16.7  6.019900-99.9-99.9-99.9-99.9 3.3 2619.8 69 17.3  20 16.012.2 3.9
5047719801018 25.8 17.4  0.519900-99.9-99.9-99.9-99.9 3.6 2820.4 80 17.8   7  5.612.7 2.9
5047719801019 23.8 18.4 11.519900-99.9-99.9-99.9-99.9 0.2  220.8 83 18.1  12  9.6 7.2 2.2
5047719801020 22.3 18.3  5.019900-99.9-99.9-99.9-99.9 0.0  021.8 90 18.9  11  8.8 6.9 1.7
5047719801021 24.6 18.8  0.119900-99.9-99.9-99.9-99.9 0.1  123.4 92 20.0   2  1.6 7.1 1.7
5047719801022 21.5 13.2  0.009900-99.9-99.9-99.9-99.9 7.6 5810.4 59  7.5  38 30.419.5 7.0
5047719801023 13.4  9.4  0.009900-99.9-99.9-99.9-99.9 0.0  0 8.7 61  5.0   7  5.6 7.0 2.0
5047719801024 21.4 10.2  0.009900-99.9-99.9-99.9-99.9 7.0 53 9.7 51  6.5  19 15.218.6 4.8
5047719801025 25.2 15.0  0.009900-99.9-99.9-99.9-99.9 0.0  015.6 64 13.6   5  4.0 7.1 2.4
5047719801026 28.4 18.8  0.009900-99.9-99.9-99.9-99.9 0.1  123.7 76 20.2   5  4.0 7.3 2.1
5047719801027 28.5 20.9  0.009900-99.9-99.9-99.9-99.9 1.5 1123.6 77 20.2   9  7.2 9.7 3.0
5047719801028 29.5 16.7  0.819900-99.9-99.9-99.9-99.9 2.0 1520.7 77 18.1   4  3.210.5 2.8
5047719801029 25.3 17.6 24.219900-99.9-99.9-99.9-99.9 0.0  021.1 96 18.4  22 17.6 7.2 2.7
5047719801030 23.8 12.2  0.009900-99.9-99.9-99.9-99.911.5 8711.3 53  8.8  14 11.226.5 5.4
5047719801031 23.5 11.9  0.009900-99.9-99.9-99.9-99.912.0 9010.4 47  7.5   2  1.627.4 4.3
5047719801101 25.2 11.9  0.009900-99.9-99.9-99.9-99.910.3 7712.1 50  9.8  16 12.824.6 5.5
5047719801102 29.2 11.2  0.009900-99.9-99.9-99.9-99.911.6 8715.5 54 13.5   8  6.426.8 5.1
5047719801103 33.8 19.5  0.009900-99.9-99.9-99.9-99.9 9.2 6921.5 59 18.7   6  4.822.8 5.4
5047719801104 33.9 18.0 22.519900-99.9-99.9-99.9-99.910.6 7921.2 61 18.4   5  4.025.3 5.6
5047719801105 25.7 18.1 12.019900-99.9-99.9-99.9-99.9 1.5 1121.4 90 18.6  19 15.210.0 3.1
5047719801106 25.2 18.4  6.019900-99.9-99.9-99.9-99.9 1.9 1420.0 73 17.5  14 11.210.7 3.2
5047719801107 21.6 16.2 13.919900-99.9-99.9-99.9-99.9 0.0  017.9 89 15.8  11  8.8 7.5 2.2
5047719801108 19.1 11.7  0.219900-99.9-99.9-99.9-99.9 0.0  011.1 70  8.5  27 21.6 7.5 3.9
5047719801109 16.5 11.5  7.219900-99.9-99.9-99.9-99.9 0.0  013.5 86 11.4   9  7.2 7.5 1.8
5047719801110 21.8 11.0  0.009900-99.9-99.9-99.9-99.9 6.7 4913.4 71 11.3   7  5.618.9 3.5
5047719801111 24.1 10.1  0.009900-99.9-99.9-99.9-99.911.3 8313.8 60 11.8   1  0.826.8 4.2
5047719801112 26.8 11.9  0.009900-99.9-99.9-99.9-99.912.7 9311.7 46  9.3  10  8.029.2 5.7
5047719801113 29.2 13.0  0.009900-99.9-99.9-99.9-99.912.8 9412.5 47 10.3  20 16.029.5 7.2
5047719801114 31.0 16.4  0.009900-99.9-99.9-99.9-99.913.0 9517.6 56 15.5   4  3.229.9 5.9
5047719801115 34.0 15.7  0.009900-99.9-99.9-99.9-99.9 9.4 6921.6 55 18.7  10  8.023.7 5.5
5047719801116 33.8 19.5  0.009900-99.9-99.9-99.9-99.9 6.7 4918.8 61 16.5  17 13.619.2 6.4
5047719801117 25.6 12.3  0.009900-99.9-99.9-99.9-99.9 4.1 3013.6 52 11.5  25 20.014.7 5.0
5047719801118 26.2 15.7 24.519900-99.9-99.9-99.9-99.9 0.0  018.5 82 16.3  11  8.8 7.7 2.7
5047719801119 27.5 16.5  0.009900-99.9-99.9-99.9-99.9 4.6 3319.6 75 17.2   2  1.615.7 3.4
5047719801120 28.8 16.4  0.009900-99.9-99.9-99.9-99.9 9.7 7018.4 61 16.2  15 12.024.4 5.8
5047719801121 26.6 17.7 76.319900-99.9-99.9-99.9-99.9 0.9  722.3 84 19.2  10  8.0 9.3 2.5
5047719801122 25.2 19.8  5.219900-99.9-99.9-99.9-99.9 0.7  523.0 83 19.7  17 13.6 9.0 2.8
5047719801123 21.6 13.4  0.009900-99.9-99.9-99.9-99.9 8.2 5912.4 67 10.1  10  8.022.0 4.5
5047719801124 26.4 10.7  0.009900-99.9-99.9-99.9-99.912.6 9113.3 54 11.2   0  0.029.6 4.7
5047719801125 27.3 12.4  0.919900-99.9-99.9-99.9-99.911.2 8114.0 54 12.0  20 16.027.2 6.4
5047719801126 29.6 14.8  0.009900-99.9-99.9-99.9-99.9 7.6 5516.7 62 14.7  16 12.821.0 5.5
5047719801127 32.6 14.2  0.009900-99.9-99.9-99.9-99.9 8.7 6218.0 53 15.8  17 13.622.9 6.1
5047719801128 24.8 20.4 12.219900-99.9-99.9-99.9-99.9 0.0  021.9 81 19.0   6  4.8 7.9 2.3
5047719801129 27.4 19.5  0.009900-99.9-99.9-99.9-99.9 5.3 3821.5 73 18.7   4  3.217.1 3.9
5047719801130 27.8 16.6  9.519900-99.9-99.9-99.9-99.9 7.3 5222.4 83 19.3  12  9.620.6 4.4
5047719801201 29.4 19.2  0.009900-99.9-99.9-99.9-99.9 6.8 4922.3 72 19.2   7  5.619.7 4.6
5047719801202 29.4 20.1  0.819900-99.9-99.9-99.9-99.9 7.4 5324.6 72 20.8   7  5.620.8 4.7
5047719801203 31.2 21.4  0.009900-99.9-99.9-99.9-99.910.7 7624.2 70 20.6  12  9.626.5 6.4
5047719801204 30.3 19.6  0.009900-99.9-99.9-99.9-99.911.3 8022.7 67 19.5   9  7.227.6 6.2
5047719801205 31.2 19.9  0.009900-99.9-99.9-99.9-99.910.5 7521.9 65 19.0   4  3.226.2 5.7
5047719801206 29.8 19.5  0.819900-99.9-99.9-99.9-99.9 5.3 3819.3 60 16.9   4  3.217.2 4.2
5047719801207 30.8 18.3  0.009900-99.9-99.9-99.9-99.912.3 8719.9 59 17.4   6  4.829.4 6.2
5047719801208 34.6 17.2  0.009900-99.9-99.9-99.9-99.912.2 8719.2 48 16.9   6  4.829.2 6.5
5047719801209 35.1 20.6  3.419900-99.9-99.9-99.9-99.9 6.3 4521.5 61 18.7   4  3.219.0 4.9
5047719801210 34.0 19.0 26.019900-99.9-99.9-99.9-99.9 3.5 2525.5 62 21.4   4  3.214.1 3.7
5047719801211 31.0 22.1  2.019900-99.9-99.9-99.9-99.9 5.0 3524.7 75 20.9  11  8.816.7 4.7
5047719801212 31.2 19.9  0.009900-99.9-99.9-99.9-99.912.4 8821.3 61 18.5   7  5.629.6 6.5
5047719801213 28.9 19.6  0.619900-99.9-99.9-99.9-99.9 5.6 4019.5 62 17.1  16 12.817.8 5.3
5047719801214 31.4 15.9  0.009900-99.9-99.9-99.9-99.911.5 8115.4 47 13.4   6  4.828.1 6.0
5047719801215 33.3 17.5  0.009900-99.9-99.9-99.9-99.911.1 7915.1 42 13.1  11  8.827.4 6.9
5047719801216 32.0 13.6  0.009900-99.9-99.9-99.9-99.911.6 8213.4 39 11.3   0  0.028.3 5.2
5047719801217 25.8 20.0 93.519900-99.9-99.9-99.9-99.9 0.0  021.8 75 18.9   6  4.8 8.1 2.4
5047719801218 23.8 14.4  6.019900-99.9-99.9-99.9-99.9 0.0  017.5 83 15.4  12  9.6 8.1 2.5
5047719801219 26.1 14.1  0.009900-99.9-99.9-99.9-99.9 2.2 1612.4 51 10.1  20 16.011.9 5.0
5047719801220 24.8 14.2  0.009900-99.9-99.9-99.9-99.9 7.6 5410.6 45  7.8  20 16.021.3 6.3
5047719801221 25.1 12.5  0.009900-99.9-99.9-99.9-99.911.6 8211.3 46  8.8   7  5.628.3 5.4
5047719801222 28.2 14.0  0.009900-99.9-99.9-99.9-99.911.2 7916.2 57 14.2   9  7.227.6 5.7
5047719801223 30.0 16.1  0.009900-99.9-99.9-99.9-99.912.4 8816.1 50 14.1   9  7.229.7 6.4
5047719801224 32.3 16.8  0.009900-99.9-99.9-99.9-99.910.9 7721.8 62 18.9  11  8.827.1 6.2
5047719801225 33.1 20.3  0.009900-99.9-99.9-99.9-99.9 8.9 6322.8 60 19.6  11  8.823.6 6.1
5047719801226 31.9 20.2  0.009900-99.9-99.9-99.9-99.9 8.5 6024.1 64 20.5   6  4.822.9 5.4
5047719801227 31.8 21.2  0.009900-99.9-99.9-99.9-99.9 8.0 5725.2 67 21.2   4  3.222.0 5.1
5047719801228 33.9 22.6  0.009900-99.9-99.9-99.9-99.910.2 7224.8 60 21.0   2  1.625.8 5.9
5047719801229 33.7 22.2  4.019900-99.9-99.9-99.9-99.9 8.3 5926.1 69 21.8   5  4.022.5 5.5
5047719801230 34.8 22.5  0.009900-99.9-99.9-99.9-99.910.5 7422.9 55 19.7   9  7.226.3 6.8
5047719801231 31.6 22.6  0.009900-99.9-99.9-99.9-99.9 2.5 1823.7 65 20.2   7  5.612.4 3.9
5047719810101 34.5 21.4  7.519900-99.9-99.9-99.9-99.9 9.3 6625.0 67 21.1   9  7.224.2 6.2
5047719810102 32.0 18.0  0.009900-99.9-99.9-99.9-99.9 6.3 4521.1 67 18.4  11  8.819.0 5.1
5047719810103 28.3 16.4  0.009900-99.9-99.9-99.9-99.9 7.2 5117.5 65 15.4  11  8.820.6 5.0
5047719810104 31.8 15.0  0.009900-99.9-99.9-99.9-99.912.2 8718.6 54 16.4   1  0.829.3 5.6
5047719810105 35.2 17.1 43.019900-99.9-99.9-99.9-99.912.3 8718.0 45 15.8  15 12.029.4 7.7
5047719810106 29.5 18.2  0.009900-99.9-99.9-99.9-99.9 4.6 3322.0 72 19.0   4  3.216.0 3.7
5047719810107 31.3 17.8  0.009900-99.9-99.9-99.9-99.911.8 8422.1 64 19.1   2  1.628.5 5.7
5047719810108 32.1 19.6  0.009900-99.9-99.9-99.9-99.911.5 8220.8 58 18.1  10  8.028.0 6.6
5047719810109 33.7 19.8  0.009900-99.9-99.9-99.9-99.911.5 8217.7 49 15.6  14 11.228.0 7.5
5047719810110 29.7 22.6  0.009900-99.9-99.9-99.9-99.9 0.0  022.0 68 19.0   2  1.6 8.0 2.7
5047719810111 32.8 20.4 40.519900-99.9-99.9-99.9-99.9 7.0 5024.6 73 20.8   3  2.420.1 4.7
5047719810112 29.7 19.7  0.009900-99.9-99.9-99.9-99.911.3 8124.2 75 20.6   9  7.227.6 6.0
5047719810113 32.3 19.1  0.009900-99.9-99.9-99.9-99.910.1 7221.0 57 18.3   9  7.225.5 6.1
5047719810114 31.3 17.9  0.009900-99.9-99.9-99.9-99.912.8 9215.5 48 13.5  16 12.830.1 7.6
5047719810115 28.3 14.5  0.009900-99.9-99.9-99.9-99.912.3 8815.2 53 13.2   7  5.629.2 5.8
5047719810116 29.4 19.0  0.009900-99.9-99.9-99.9-99.9 0.0  021.6 70 18.7  10  8.0 7.9 3.0
5047719810117 32.3 17.5  0.009900-99.9-99.9-99.9-99.912.6 9119.8 56 17.3   2  1.629.7 5.9
5047719810118 34.4 19.8  1.019900-99.9-99.9-99.9-99.912.7 9225.0 60 21.1   8  6.429.9 6.9
5047719810119 29.1 19.8 34.019900-99.9-99.9-99.9-99.9 1.5 1124.7 91 20.9  12  9.610.4 3.1
5047719810120 30.3 18.9  0.009900-99.9-99.9-99.9-99.911.2 8121.0 63 18.3  16 12.827.2 6.6
5047719810121 25.9 15.2  0.009900-99.9-99.9-99.9-99.910.0 7311.6 47  9.2  16 12.825.1 6.3
5047719810122 29.8 16.4  0.009900-99.9-99.9-99.9-99.910.5 7614.2 46 12.2  11  8.825.9 6.1
5047719810123 32.0 19.2  0.009900-99.9-99.9-99.9-99.9 6.4 4718.8 58 16.5  12  9.618.8 5.5
5047719810124 34.3 20.1  0.009900-99.9-99.9-99.9-99.9 8.1 5925.5 68 21.4  15 12.021.7 6.0
5047719810125 35.0 22.2  0.119900-99.9-99.9-99.9-99.9 5.6 4126.4 71 22.0   9  7.217.4 5.0
5047719810126 29.4 23.0  3.019900-99.9-99.9-99.9-99.9 0.9  727.7 84 22.8  10  8.0 9.3 2.9
5047719810127 34.4 23.6 17.319900-99.9-99.9-99.9-99.9 3.8 2831.3 77 24.8  12  9.614.2 4.3
5047719810128 27.4 20.9  5.119900-99.9-99.9-99.9-99.9 0.0  026.3 92 21.9   0  0.0 7.7 1.9
5047719810129 29.9 20.2  0.009900-99.9-99.9-99.9-99.910.8 7918.5 58 16.3  17 13.626.2 6.9
5047719810130 28.9 17.5  0.219900-99.9-99.9-99.9-99.911.8 8717.2 60 15.1  11  8.827.8 6.1
5047719810131 27.0 20.1  0.119900-99.9-99.9-99.9-99.9 0.6  423.6 81 20.2  19 15.2 8.6 3.0
5047719810201 29.3 21.4  0.009900-99.9-99.9-99.9-99.9 2.1 1628.2 84 23.1  12  9.611.2 3.0
5047719810202 33.0 20.9  9.719900-99.9-99.9-99.9-99.912.0 8925.5 69 21.4   2  1.628.0 5.9
5047719810203 26.9 20.7 55.619900-99.9-99.9-99.9-99.9 0.0  023.4 90 20.0  12  9.6 7.5 2.6
5047719810204 27.3 18.3  0.009900-99.9-99.9-99.9-99.9 9.7 7215.9 59 13.9  19 15.224.0 6.4
5047719810205 26.7 14.6  0.009900-99.9-99.9-99.9-99.913.2 9815.0 58 13.0  12  9.629.9 6.0
5047719810206 30.6 15.5  0.009900-99.9-99.9-99.9-99.911.3 8420.8 65 18.1  15 12.026.6 5.9
5047719810207 33.8 21.7 59.019900-99.9-99.9-99.9-99.9 6.9 5227.2 77 22.5  14 11.219.1 5.3
5047719810208 25.8 19.4  4.619900-99.9-99.9-99.9-99.9 0.4  324.0 91 20.4   6  4.8 8.1 2.1
5047719810209 29.3 20.0  1.719900-99.9-99.9-99.9-99.9 4.0 3024.1 75 20.5  10  8.014.1 3.7
5047719810210 26.1 21.2  5.519900-99.9-99.9-99.9-99.9 2.4 1826.4 92 22.0   4  3.211.4 2.5
5047719810211 28.9 21.3  0.619900-99.9-99.9-99.9-99.9 0.4  328.0 85 23.0   6  4.8 8.0 2.2
5047719810212 25.8 22.3 13.219900-99.9-99.9-99.9-99.9 0.0  027.2 92 22.5   2  1.6 7.3 1.8
5047719810213 27.8 17.7  0.009900-99.9-99.9-99.9-99.9 3.4 2620.9 75 18.2  16 12.812.9 3.7
5047719810214 23.3 15.5 38.919900-99.9-99.9-99.9-99.9 0.0  015.9 79 13.9  28 22.4 7.2 3.7
5047719810215 25.8 15.3  0.009900-99.9-99.9-99.9-99.9 3.3 2520.7 88 18.1   6  4.812.7 2.7
5047719810216 28.1 15.9  0.009900-99.9-99.9-99.9-99.911.7 8917.9 64 15.8   9  7.226.6 5.3
5047719810217 33.2 20.1  0.009900-99.9-99.9-99.9-99.9 5.6 4327.7 72 22.8   9  7.216.4 4.1
5047719810218 28.8 22.0  3.019900-99.9-99.9-99.9-99.9 0.0  026.4 93 22.0   6  4.8 7.1 2.2
5047719810219 32.0 19.9  4.019900-99.9-99.9-99.9-99.9 8.9 6827.1 75 22.4  11  8.821.8 5.0
5047719810220 32.0 21.3  0.009900-99.9-99.9-99.9-99.910.4 8024.4 72 20.7   9  7.224.2 5.7
5047719810221 32.8 20.8  0.009900-99.9-99.9-99.9-99.911.1 8626.7 72 22.2  11  8.825.3 5.9
5047719810222 32.4 22.0  0.009900-99.9-99.9-99.9-99.911.5 8924.7 65 20.9   7  5.625.8 5.8
5047719810223 32.4 22.3  0.009900-99.9-99.9-99.9-99.911.3 8825.6 68 21.5  10  8.025.4 6.0
5047719810224 33.8 22.9  0.009900-99.9-99.9-99.9-99.911.4 8926.4 65 22.0  11  8.825.5 6.3
5047719810225 34.0 22.7  0.009900-99.9-99.9-99.9-99.9 9.6 7528.9 69 23.5   4  3.222.5 5.2
5047719810226 34.8 23.6  0.009900-99.9-99.9-99.9-99.9 7.4 5828.1 66 23.0   7  5.618.8 4.9
5047719810227 36.0 24.4  0.009900-99.9-99.9-99.9-99.9 9.5 7429.2 65 23.6   7  5.622.2 5.7
5047719810228 31.1 21.8  0.009900-99.9-99.9-99.9-99.9 5.8 4617.7 56 15.6  16 12.816.1 5.6
5047719810301 31.0 18.6  0.009900-99.9-99.9-99.9-99.9 2.8 2221.6 62 18.7   6  4.811.2 3.2
5047719810302 28.6 23.6  8.119900-99.9-99.9-99.9-99.9 0.8  629.1 91 23.6   0  0.0 7.9 2.0
5047719810303 27.2 17.7  0.009900-99.9-99.9-99.9-99.9 4.6 3617.5 65 15.4  16 12.814.0 4.3
5047719810304 28.8 13.7  0.009900-99.9-99.9-99.9-99.911.3 9017.1 63 15.0   5  4.024.6 4.4
5047719810305 30.3 16.0  0.009900-99.9-99.9-99.9-99.911.8 9418.8 63 16.5   2  1.625.3 4.5
5047719810306 30.9 16.6  0.009900-99.9-99.9-99.9-99.9 7.7 6120.5 65 17.9  20 16.018.7 5.1
5047719810307 28.5 15.7  0.009900-99.9-99.9-99.9-99.9 1.9 1516.8 64 14.8  17 13.6 9.5 3.8
5047719810308 29.3 14.0  0.009900-99.9-99.9-99.9-99.9 6.4 5116.9 61 14.9   5  4.016.5 3.5
5047719810309 31.0 14.9  0.009900-99.9-99.9-99.9-99.9 6.8 5518.8 61 16.5   4  3.217.0 3.6
5047719810310 32.0 16.7  0.009900-99.9-99.9-99.9-99.9 3.2 2620.1 61 17.6   0  0.011.3 2.6
5047719810311 24.2 18.8 10.619900-99.9-99.9-99.9-99.9 0.0  020.5 86 17.9   5  4.0 6.3 1.9
5047719810312 29.8 15.1  0.009900-99.9-99.9-99.9-99.9 5.5 4519.3 70 16.9   5  4.014.8 3.2
5047719810313 29.1 19.5 44.019900-99.9-99.9-99.9-99.9 0.0  021.9 70 19.0   7  5.6 6.2 2.3
5047719810314 25.8 19.2  0.009900-99.9-99.9-99.9-99.9 1.4 1120.4 80 17.8  12  9.6 8.3 2.7
5047719810315 28.3 12.5  0.009900-99.9-99.9-99.9-99.9 7.8 6418.5 71 16.3   4  3.218.1 3.2
5047719810316 23.4 11.0  0.009900-99.9-99.9-99.9-99.9 4.8 3910.5 49  7.7  15 12.013.4 3.9
5047719810317 25.9 10.6  0.009900-99.9-99.9-99.9-99.9 4.7 3912.2 52  9.9   1  0.813.2 2.5
5047719810318 28.4 12.4  0.009900-99.9-99.9-99.9-99.9 3.6 3016.1 59 14.1   1  0.811.4 2.4
5047719810319 26.2 17.7  0.009900-99.9-99.9-99.9-99.9 0.8  716.5 67 14.5  14 11.2 7.2 3.2
5047719810320 24.8  9.6  0.009900-99.9-99.9-99.9-99.9 5.2 4312.1 57  9.8   1  0.813.7 2.4
5047719810321 26.8 10.7  0.009900-99.9-99.9-99.9-99.9 4.4 3612.9 55 10.7   1  0.812.4 2.4
5047719810322 29.3 11.1  0.009900-99.9-99.9-99.9-99.9 5.0 4213.4 53 11.3  11  8.813.3 3.6
5047719810323 30.1 13.7  0.009900-99.9-99.9-99.9-99.9 5.0 4215.5 58 13.5   4  3.213.2 3.0
5047719810324 29.0 14.9  0.009900-99.9-99.9-99.9-99.9 9.5 7917.5 61 15.4   6  4.819.7 3.7
5047719810325 30.0 14.3  0.009900-99.9-99.9-99.9-99.9 5.5 4618.3 66 16.1   5  4.013.8 3.0
5047719810326 32.4 15.6  0.009900-99.9-99.9-99.9-99.9 7.3 6115.7 52 13.7  11  8.816.3 4.3
5047719810327 32.8 18.4  0.009900-99.9-99.9-99.9-99.9 4.3 3618.8 57 16.5  10  8.011.9 3.8
5047719810328 26.4 20.7  0.009900-99.9-99.9-99.9-99.9 0.0  022.9 83 19.7  12  9.6 5.6 2.2
5047719810329 25.6 19.0 10.019900-99.9-99.9-99.9-99.9 0.4  322.0 84 19.0   2  1.6 6.1 1.6
5047719810330 24.4 18.6  0.009900-99.9-99.9-99.9-99.9 0.0  019.2 76 16.9  19 15.2 5.5 2.6
5047719810331 25.0 15.2  0.009900-99.9-99.9-99.9-99.9 0.7  618.2 76 16.0   0  0.0 6.5 1.5
5047719810401 28.8 16.8  0.009900-99.9-99.9-99.9-99.9 7.0 6019.4 68 17.0  14 11.215.3 3.7
5047719810402 29.5 17.1  0.719900-99.9-99.9-99.9-99.9 6.5 5616.3 58 14.3   7  5.614.5 3.4
5047719810403 24.8 15.6  0.009900-99.9-99.9-99.9-99.9 7.2 6218.4 76 16.2   6  4.815.4 2.7
5047719810404 26.3 10.6  0.009900-99.9-99.9-99.9-99.910.2 8816.5 73 14.5   2  1.619.5 2.7
5047719810405 28.0 12.7  0.009900-99.9-99.9-99.9-99.9 8.9 7715.9 62 13.9   4  3.217.5 2.9
5047719810406 29.8 15.6  0.009900-99.9-99.9-99.9-99.9 7.1 6112.6 46 10.4  22 17.615.0 5.5
5047719810407 32.5 13.6  0.009900-99.9-99.9-99.9-99.9 9.1 7918.5 60 16.3   7  5.617.6 3.4
5047719810408 33.4 18.7  3.119900-99.9-99.9-99.9-99.9 4.5 3920.6 59 18.0  14 11.211.2 3.9
5047719810409 27.1 20.3 61.519900-99.9-99.9-99.9-99.9 0.0  023.6 95 20.2   0  0.0 5.1 1.4
5047719810410 24.3 19.6 17.319900-99.9-99.9-99.9-99.9 0.0  023.8 88 20.3  14 11.2 5.0 1.5
5047719810411 26.8 20.4  0.719900-99.9-99.9-99.9-99.9 0.4  424.6 88 20.8   0  0.0 5.5 1.4
5047719810412 27.4 17.2  0.009900-99.9-99.9-99.9-99.9 8.4 7421.8 79 18.9   7  5.616.1 2.9
5047719810413 23.3 16.1  0.009900-99.9-99.9-99.9-99.9 0.6  517.8 79 15.7  13 10.4 5.7 2.0
5047719810414 22.6 14.7  0.009900-99.9-99.9-99.9-99.9 0.5  417.4 80 15.3  14 11.2 5.5 1.8
5047719810415 24.0 13.9  0.119900-99.9-99.9-99.9-99.9 1.4 1216.8 75 14.8  14 11.2 6.7 2.1
5047719810416 24.8 12.9  0.009900-99.9-99.9-99.9-99.9 8.8 7813.8 62 11.8  16 12.816.2 3.4
5047719810417 25.3 12.1  0.009900-99.9-99.9-99.9-99.9 9.4 8413.4 60 11.3  13 10.416.9 3.2
5047719810418 24.8 12.6  0.009900-99.9-99.9-99.9-99.9 9.0 8014.8 71 12.8   4  3.216.3 2.4
5047719810419 25.4 10.6  0.009900-99.9-99.9-99.9-99.9 8.7 7816.2 75 14.2   5  4.015.8 2.2
5047719810420 26.0 14.7  0.009900-99.9-99.9-99.9-99.9 4.4 4017.5 71 15.4   0  0.010.2 1.7
5047719810421 28.3 16.5  0.009900-99.9-99.9-99.9-99.9 6.4 5819.4 75 17.0   4  3.212.7 2.4
5047719810422 20.3 15.7  0.009900-99.9-99.9-99.9-99.9 0.0  018.2 92 16.0   2  1.6 4.5 1.0
5047719810423 23.9 11.0  0.009900-99.9-99.9-99.9-99.9 8.4 7613.1 68 11.0  10  8.015.0 2.5
5047719810424 21.0  5.1  1.219900-99.9-99.9-99.9-99.9 6.9 6310.0 63  7.0  10  8.013.0 2.0
5047719810425 22.6 11.5 17.719900-99.9-99.9-99.9-99.9 4.6 4215.8 90 13.8   8  6.410.1 1.7
5047719810426 18.8 12.8  0.009900-99.9-99.9-99.9-99.9 0.0  015.8 89 13.8   5  4.0 4.4 1.0
5047719810427 22.8 13.4  1.819900-99.9-99.9-99.9-99.9 6.6 6014.8 74 12.8   7  5.612.4 2.1
5047719810428 17.0 12.7  2.519900-99.9-99.9-99.9-99.9 0.7  614.9 92 12.9   5  4.0 5.2 1.0
5047719810429 20.2  9.1  0.009900-99.9-99.9-99.9-99.9 5.2 4813.2 84 11.1   0  0.010.5 1.2
5047719810430 21.7  6.7  0.009900-99.9-99.9-99.9-99.9 6.6 6113.5 82 11.4   0  0.012.1 1.2
