5011519590206 29.2 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 61 10.3   6  4.8-9.9-9.9
5011519590207 28.2 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 61  8.9   3  2.4-9.9-9.9
5011519590208 33.3 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 57 12.0   2  1.6-9.9-9.9
5011519590209 35.3 20.7  0.619900-99.9-99.9-99.9-99.9-9.9 9919.8 66 17.3   6  4.8-9.9-9.9
5011519590210 30.6 20.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.0 93 17.5   0  0.0-9.9-9.9
5011519590211 33.0 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 71 14.7   4  3.2-9.9-9.9
5011519590212 33.9 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 75 14.5   6  4.8-9.9-9.9
5011519590213 36.0 17.5 52.519900-99.9-99.9-99.9-99.9-9.9 9916.6 70 14.6   1  0.8-9.9-9.9
5011519590214 30.0 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 74 13.3  10  8.0-9.9-9.9
5011519590215 31.1 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 63 11.0   4  3.2-9.9-9.9
5011519590216 32.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.1 62 12.1   4  3.2-9.9-9.9
5011519590217 35.6 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 9916.5 63 14.5   2  1.6-9.9-9.9
5011519590218 37.7 21.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.4 66 17.8   2  1.6-9.9-9.9
5011519590219 24.0 19.6 11.819900-99.9-99.9-99.9-99.9-9.9 9916.4 92 14.4   7  5.6-9.9-9.9
5011519590220 26.4 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 79 13.7   6  4.8-9.9-9.9
5011519590221 29.0 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 82 15.4   2  1.6-9.9-9.9
5011519590222 30.8 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 70 14.3 -99-99.9-9.9-9.9
5011519590223 31.2-99.9 30.719900-99.9-99.9-99.9-99.9-9.9 9917.8 76 15.7   4  3.2-9.9-9.9
5011519590224 29.5 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9919.0 83 16.7   1  0.8-9.9-9.9
5011519590225 33.1 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 75 17.6   1  0.8-9.9-9.9
5011519590226 36.0 22.1  5.519900-99.9-99.9-99.9-99.9-9.9 9923.9 77 20.4   0  0.0-9.9-9.9
5011519590227 30.6 21.6  5.619900-99.9-99.9-99.9-99.9-9.9 9921.2 88 18.4   1  0.8-9.9-9.9
5011519590228 35.7 21.2  0.009900-99.9-99.9-99.9-99.9-9.9 9919.8 66 17.3   2  1.6-9.9-9.9
5011519590301 33.5 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.0 72 17.5   0  0.0-9.9-9.9
5011519590302 35.5 23.4  4.019900-99.9-99.9-99.9-99.9-9.9 9920.7 68 18.1   3  2.4-9.9-9.9
5011519590303 30.1 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 79 16.1   0  0.0-9.9-9.9
5011519590304 33.8 20.7 28.019900-99.9-99.9-99.9-99.9-9.9 9918.8 69 16.5   1  0.8-9.9-9.9
5011519590305 27.5 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 91 13.5   4  3.2-9.9-9.9
5011519590306 25.8 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 82 12.9   3  2.4-9.9-9.9
5011519590307 30.0 17.2  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 70 12.6   1  0.8-9.9-9.9
5011519590308 31.2 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 66 12.6   0  0.0-9.9-9.9
5011519590309 32.9 17.5  9.719900-99.9-99.9-99.9-99.9-9.9 9916.9 76 14.9   5  4.0-9.9-9.9
5011519590310 23.2 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 75  9.2  10  8.0-9.9-9.9
5011519590311 24.5 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 65  7.4   6  4.8-9.9-9.9
5011519590312 26.4 16.6  4.519900-99.9-99.9-99.9-99.9-9.9 9914.3 85 12.3   1  0.8-9.9-9.9
5011519590313 26.5 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 82 11.9   1  0.8-9.9-9.9
5011519590314 29.4 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 73 12.0   0  0.0-9.9-9.9
5011519590315 31.2 14.9 14.219900-99.9-99.9-99.9-99.9-9.9 9914.9 72 12.9   3  2.4-9.9-9.9
5011519590316 24.5 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 84 13.0   7  5.6-9.9-9.9
5011519590317 22.5  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 60  3.4   6  4.8-9.9-9.9
5011519590318 25.2  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 61  3.4   2  1.6-9.9-9.9
5011519590319 25.4  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 61  5.4   1  0.8-9.9-9.9
5011519590320 26.0  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 62  7.1   6  4.8-9.9-9.9
5011519590321 29.9 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 59  8.9   3  2.4-9.9-9.9
5011519590322 33.0 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.8 56 10.6   2  1.6-9.9-9.9
5011519590323 33.2 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.7 67 13.7   0  0.0-9.9-9.9
5011519590324 34.9 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 62 15.4   2  1.6-9.9-9.9
5011519590325 35.5 22.2 44.219900-99.9-99.9-99.9-99.9-9.9 9919.2 72 16.9  13 10.4-9.9-9.9
5011519590326 22.3 16.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2100 14.2   8  6.4-9.9-9.9
5011519590327 22.0 15.6  0.009910-99.9-99.9-99.9-99.9-9.9 9916.4 99 14.4   0  0.0-9.9-9.9
5011519590328 21.9 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 95 14.6   1  0.8-9.9-9.9
5011519590329 25.1 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 86 15.3   0  0.0-9.9-9.9
5011519590330 28.5 18.5  7.519900-99.9-99.9-99.9-99.9-9.9 9920.1 93 17.6   0  0.0-9.9-9.9
5011519590331 25.2 19.5  3.019900-99.9-99.9-99.9-99.9-9.9 9919.4 95 17.0   3  2.4-9.9-9.9
5011519590401 32.6 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.3 78 18.5   4  3.2-9.9-9.9
5011519590402 26.1 12.9118.519900-99.9-99.9-99.9-99.9-9.9 9914.7 94 12.7  12  9.6-9.9-9.9
5011519590403 18.9  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.2 71  4.1   6  4.8-9.9-9.9
5011519590404 24.0 11.0  2.819900-99.9-99.9-99.9-99.9-9.9 9913.7 84 11.6   1  0.8-9.9-9.9
5011519590405 23.9 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 86 11.8   1  0.8-9.9-9.9
5011519590406 24.5 14.5 50.019900-99.9-99.9-99.9-99.9-9.9 9916.0 89 14.0   1  0.8-9.9-9.9
5011519590407 23.4 19.0 12.019900-99.9-99.9-99.9-99.9-9.9 9918.5 98 16.3   6  4.8-9.9-9.9
5011519590408 21.7 15.0  2.219900-99.9-99.9-99.9-99.9-9.9 9918.3100 16.1   0  0.0-9.9-9.9
5011519590409 21.5 11.5  3.419900-99.9-99.9-99.9-99.9-9.9 9915.9 99 13.9   0  0.0-9.9-9.9
5011519590410 23.6 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 84 11.1   3  2.4-9.9-9.9
5011519590411 26.2 16.1  0.719900-99.9-99.9-99.9-99.9-9.9 9918.9 93 16.6   0  0.0-9.9-9.9
5011519590412 32.1 21.6120.819900-99.9-99.9-99.9-99.9-9.9 9921.0 89 18.3   5  4.0-9.9-9.9
5011519590413 24.4 21.0103.119900-99.9-99.9-99.9-99.9-9.9 9920.2100 17.7   0  0.0-9.9-9.9
5011519590414 22.2 16.9 27.419900-99.9-99.9-99.9-99.9-9.9 9916.3 99 14.3   8  6.4-9.9-9.9
5011519590415 19.2 16.9 34.119900-99.9-99.9-99.9-99.9-9.9 9915.1100 13.1   6  4.8-9.9-9.9
5011519590416 17.7 11.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 90  7.5 -99-99.9-9.9-9.9
5011519590417 18.1 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 95 10.0   0  0.0-9.9-9.9
5011519590418 20.6 13.7  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 88 10.0   1  0.8-9.9-9.9
5011519590419 22.8 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 87 12.2   0  0.0-9.9-9.9
5011519590420 24.9 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9912.9 78 10.7   4  3.2-9.9-9.9
5011519590421 22.0 17.7 73.719900-99.9-99.9-99.9-99.9-9.9 9915.8 99 13.8   0  0.0-9.9-9.9
5011519590422 18.7 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 90  7.7  27 21.6-9.9-9.9
5011519590423-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590424-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 85  7.7 -99-99.9-9.9-9.9
5011519590425-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 91  8.5 -99-99.9-9.9-9.9
5011519590426-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 77  3.4 -99-99.9-9.9-9.9
5011519590427-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 82  3.9 -99-99.9-9.9-9.9
5011519590428-99.9-99.9  0.719900-99.9-99.9-99.9-99.9-9.9 99 8.8 77  5.1 -99-99.9-9.9-9.9
5011519590429-99.9-99.9 25.519900-99.9-99.9-99.9-99.9-9.9 9914.6 81 12.6 -99-99.9-9.9-9.9
5011519590430-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 88  4.8 -99-99.9-9.9-9.9
5011519590501-99.9-99.9 16.019900-99.9-99.9-99.9-99.9-9.9 99 8.8 90  5.1 -99-99.9-9.9-9.9
5011519590502-99.9-99.9  2.919900-99.9-99.9-99.9-99.9-9.9 9910.1 98  7.1 -99-99.9-9.9-9.9
5011519590503-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 82  6.1 -99-99.9-9.9-9.9
5011519590504-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 78  3.9 -99-99.9-9.9-9.9
5011519590505-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.3 84  8.8 -99-99.9-9.9-9.9
5011519590506-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 84 12.9 -99-99.9-9.9-9.9
5011519590507-99.9-99.9 22.119900-99.9-99.9-99.9-99.9-9.9 9917.5 84 15.4 -99-99.9-9.9-9.9
5011519590508-99.9-99.9 12.019900-99.9-99.9-99.9-99.9-9.9 9914.1100 12.1 -99-99.9-9.9-9.9
5011519590509-99.9-99.9 22.919900-99.9-99.9-99.9-99.9-9.9 9910.5100  7.7 -99-99.9-9.9-9.9
5011519590510-99.9-99.9 13.319900-99.9-99.9-99.9-99.9-9.9 9910.1100  7.1 -99-99.9-9.9-9.9
5011519590511-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 82  1.9 -99-99.9-9.9-9.9
5011519590512-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 84  1.3 -99-99.9-9.9-9.9
5011519590513-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 80  2.1 -99-99.9-9.9-9.9
5011519590514-99.9-99.9  3.019900-99.9-99.9-99.9-99.9-9.9 9910.9 90  8.2 -99-99.9-9.9-9.9
5011519590515-99.9-99.9  2.719900-99.9-99.9-99.9-99.9-9.9 9912.9100 10.7 -99-99.9-9.9-9.9
5011519590516-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 83  6.5 -99-99.9-9.9-9.9
5011519590517-99.9-99.9  1.719900-99.9-99.9-99.9-99.9-9.9 9910.1 95  7.1 -99-99.9-9.9-9.9
5011519590518-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 88  1.5 -99-99.9-9.9-9.9
5011519590519-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 83  1.1 -99-99.9-9.9-9.9
5011519590520-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 91  2.1 -99-99.9-9.9-9.9
5011519590521-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 82  3.2 -99-99.9-9.9-9.9
5011519590522-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 78  4.6 -99-99.9-9.9-9.9
5011519590523-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 82  6.4 -99-99.9-9.9-9.9
5011519590524-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.6 79  6.4 -99-99.9-9.9-9.9
5011519590525-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 75  5.8 -99-99.9-9.9-9.9
5011519590526-99.9-99.9  9.919900-99.9-99.9-99.9-99.9-9.9 99 9.7 70  6.5 -99-99.9-9.9-9.9
5011519590527-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 96 12.0 -99-99.9-9.9-9.9
5011519590528-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 91  8.9 -99-99.9-9.9-9.9
5011519590529-99.9-99.9  8.019900-99.9-99.9-99.9-99.9-9.9 9913.0 94 10.9 -99-99.9-9.9-9.9
5011519590530-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 97  7.0 -99-99.9-9.9-9.9
5011519590531-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 97 11.2 -99-99.9-9.9-9.9
5011519590601-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 86  9.5 -99-99.9-9.9-9.9
5011519590602-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 69  2.3 -99-99.9-9.9-9.9
5011519590603-99.9-99.9  0.519900-99.9-99.9-99.9-99.9-9.9 99 7.8 71  3.4 -99-99.9-9.9-9.9
5011519590604-99.9-99.9  0.819900-99.9-99.9-99.9-99.9-9.9 9910.5 94  7.7 -99-99.9-9.9-9.9
5011519590605-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 87  3.2 -99-99.9-9.9-9.9
5011519590606-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 71  0.2 -99-99.9-9.9-9.9
5011519590607-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 72  4.3 -99-99.9-9.9-9.9
5011519590608 16.3-99.9  0.319900-99.9-99.9-99.9-99.9-9.9 99 8.1 90  3.9   1  0.8-9.9-9.9
5011519590609 13.5  1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 82  0.6   0  0.0-9.9-9.9
5011519590610 14.9  0.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 76  0.0   3  2.4-9.9-9.9
5011519590611 16.2  1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 83  2.1   0  0.0-9.9-9.9
5011519590612 16.1  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 73  0.2   0  0.0-9.9-9.9
5011519590613 16.9  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 86  3.2   0  0.0-9.9-9.9
5011519590614 18.5  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 78  3.4   0  0.0-9.9-9.9
5011519590615 14.1  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 87  2.1   0  0.0-9.9-9.9
5011519590616 17.4  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 81  3.8   2  1.6-9.9-9.9
5011519590617 18.0  5.5  0.619900-99.9-99.9-99.9-99.9-9.9 99 9.8 86  6.7   1  0.8-9.9-9.9
5011519590618 24.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.3 90 12.3   0  0.0-9.9-9.9
5011519590619 23.6 17.5  5.019900-99.9-99.9-99.9-99.9-9.9 9917.2 99 15.1   1  0.8-9.9-9.9
5011519590620 20.4 11.5  0.719900-99.9-99.9-99.9-99.9-9.9 9910.1 87  7.1   3  2.4-9.9-9.9
5011519590621 13.1  9.0 17.019900-99.9-99.9-99.9-99.9-9.9 99 9.6 99  6.4   4  3.2-9.9-9.9
5011519590622 11.6  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 89  3.2   1  0.8-9.9-9.9
5011519590623 12.7  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 83  1.1   0  0.0-9.9-9.9
5011519590624 11.5  5.0  3.919900-99.9-99.9-99.9-99.9-9.9 99 8.5 95  4.6   8  6.4-9.9-9.9
5011519590625 15.0  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 91  6.1   0  0.0-9.9-9.9
5011519590626 14.0  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 90  4.8   6  4.8-9.9-9.9
5011519590627 16.0  8.5 12.019900-99.9-99.9-99.9-99.9-9.9 9910.7 95  8.0   7  5.6-9.9-9.9
5011519590628 18.0 12.5 16.719900-99.9-99.9-99.9-99.9-9.9 9913.0100 10.9   1  0.8-9.9-9.9
5011519590629 19.5 14.5  7.019900-99.9-99.9-99.9-99.9-9.9 9914.8100 12.8   1  0.8-9.9-9.9
5011519590630 18.4  8.5  0.919900-99.9-99.9-99.9-99.9-9.9 99 9.9 99  6.8   3  2.4-9.9-9.9
5011519590701-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590702-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590704-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590705-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590706-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590707-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590708-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590709-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590710-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590711-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590712-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590713-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590714-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590715-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590718-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590719-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590720-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590721-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590722-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590723-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590724-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590726-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590727-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590728-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590729-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590730-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590731-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590801-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590802-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590803-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5011519590804-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
