5054320081011 33.5 11.2  0.009900-99.9-99.9-99.9-99.9 3.3 2610.5 39  7.7   3  2.412.4 4.1
5054320081012 35.0 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 42 11.0   4  3.2-9.9-9.9
5054320081013 32.2 18.3  0.009900-99.9-99.9-99.9-99.9 8.4 6718.6 58 16.4   6  4.821.0 6.1
5054320081014 21.4 16.9  3.019900-99.9-99.9-99.9-99.9 0.0  020.0 90 17.5   4  3.2 6.9 2.0
5054320081015 21.8 15.8 18.019900-99.9-99.9-99.9-99.9 0.0  018.9 87 16.6   4  3.2 7.0 2.1
5054320081016 17.2 12.6  8.019900-99.9-99.9-99.9-99.9 0.0  015.9 94 13.9   3  2.4 7.0 1.8
5054320081017 15.8 12.1  3.019900-99.9-99.9-99.9-99.9 0.0  014.5 91 12.5   3  2.4 7.0 1.8
5054320081018 23.5 13.1  0.009900-99.9-99.9-99.9-99.9 5.5 4316.4 78 14.4   4  3.216.4 4.0
5054320081019 24.7 10.0  0.009900-99.9-99.9-99.9-99.9 5.4 4214.3 72 12.3   6  4.816.2 4.1
5054320081020 31.0 13.6  0.009900-99.9-99.9-99.9-99.9 7.7 6015.9 59 13.9   4  3.220.2 5.4
5054320081021 33.6 16.0  0.009900-99.9-99.9-99.9-99.9 7.3 5716.3 52 14.3   4  3.219.6 5.6
5054320081022 24.0 12.8  0.319900-99.9-99.9-99.9-99.9 0.0  016.3 77 14.3   5  4.0 7.1 2.4
5054320081023 24.6 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.7 63 11.6   4  3.2-9.9-9.9
5054320081024 25.3 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 63 11.7   4  3.2-9.9-9.9
5054320081025 29.7 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 64 15.2   4  3.2-9.9-9.9
5054320081026 28.0 16.7  0.009900-99.9-99.9-99.9-99.9 3.7 2917.5 65 15.4   3  2.413.6 4.0
5054320081027 21.4 16.2  2.019900-99.9-99.9-99.9-99.9-9.9 9918.7 86 16.4   4  3.2-9.9-9.9
5054320081028 29.0 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9915.9 66 13.9   3  2.4-9.9-9.9
5054320081029 25.3 12.4  9.019900-99.9-99.9-99.9-99.9 9.2 7117.0 78 14.9   4  3.223.2 5.4
5054320081030 15.8 10.9  0.009900-99.9-99.9-99.9-99.9 0.0  013.0 85 10.9   4  3.2 7.3 2.0
5054320081031-99.9 11.6  0.009900-99.9-99.9-99.9-99.9 4.6 99-9.9 69-99.9   3  2.4-9.9-9.9
5054320081101 25.3 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 66 14.3   6  4.8-9.9-9.9
5054320081102 26.3 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 71 15.3   6  4.8-9.9-9.9
5054320081103 26.1 13.7  0.009900-99.9-99.9-99.9-99.9 7.6 5817.2 74 15.1   3  2.420.6 5.1
5054320081104-99.9 14.5  0.009900-99.9-99.9-99.9-99.9 9.0 99-9.9 65-99.9   3  2.4-9.9-9.9
5054320081105 31.9 16.1  0.009900-99.9-99.9-99.9-99.9 7.8 6017.6 59 15.5   3  2.421.0 5.8
5054320081106-99.9 18.6 16.019900-99.9-99.9-99.9-99.9 4.8 99-9.9 68-99.9   4  3.2-9.9-9.9
5054320081107 30.8 16.2  0.009900-99.9-99.9-99.9-99.911.1 8517.1 59 15.0   3  2.426.8 6.9
5054320081108 33.6 15.6  0.009900-99.9-99.9-99.9-99.9 8.6 6517.6 57 15.5   4  3.222.5 6.3
5054320081109 24.2 17.6  6.019900-99.9-99.9-99.9-99.9-9.9 9919.5 79 17.1   4  3.2-9.9-9.9
5054320081110 26.0 12.3 37.019900-99.9-99.9-99.9-99.9 4.5 3416.6 75 14.6   4  3.215.4 4.1
5054320081111 24.6 14.5  4.019900-99.9-99.9-99.9-99.9 4.5 3418.0 79 15.8   3  2.415.4 4.0
5054320081112 24.1 16.0  0.219900-99.9-99.9-99.9-99.9 1.6 1216.6 71 14.6   3  2.410.4 3.2
5054320081113 28.0 13.2  0.009900-99.9-99.9-99.9-99.9 9.9 7515.0 62 13.1   3  2.424.9 6.1
5054320081114 30.7 14.0  0.009900-99.9-99.9-99.9-99.910.9 8215.7 58 13.7   4  3.226.7 6.8
5054320081115 29.0 11.6  7.019900-99.9-99.9-99.9-99.9-9.9 9916.9 71 14.9   4  3.2-9.9-9.9
5054320081116 18.3 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 84 11.5   6  4.8-9.9-9.9
5054320081117 25.8  9.0  0.009900-99.9-99.9-99.9-99.910.6 8012.3 62 10.0   3  2.426.2 5.9
5054320081118 27.7 12.4  0.319900-99.9-99.9-99.9-99.9-9.9 9914.1 60 12.0   4  3.2-9.9-9.9
5054320081119 23.4 16.6  0.009900-99.9-99.9-99.9-99.9 0.5  415.4 66 13.5   3  2.4 8.5 2.9
5054320081120-99.9 13.2  0.009900-99.9-99.9-99.9-99.9 7.0 99-9.9 57-99.9   3  2.4-9.9-9.9
5054320081121 28.9 13.5  0.009900-99.9-99.9-99.9-99.9 8.0 6013.1 52 11.0   3  2.421.8 5.7
5054320081122 30.6 13.5-99.999900-99.9-99.9-99.9-99.9-9.9 9914.3 54 12.3   4  3.2-9.9-9.9
5054320081123 34.0-99.9  0.009900-99.9-99.9-99.9-99.910.6 99-9.9 38-99.9   6  4.8-9.9-9.9
5054320081124 35.0 18.0 18.019900-99.9-99.9-99.9-99.910.6 7917.0 49 14.9   4  3.226.4 7.5
5054320081125 29.0 17.0  0.009900-99.9-99.9-99.9-99.9 5.0 3720.5 73 17.9   4  3.216.5 4.8
5054320081126 31.8 16.0  0.009900-99.9-99.9-99.9-99.9 9.1 6819.0 64 16.7   3  2.423.8 6.4
5054320081127 33.0 18.0  0.009900-99.9-99.9-99.9-99.9 7.9 5919.2 59 16.9   4  3.221.7 6.3
5054320081128 34.7 18.0  4.019900-99.9-99.9-99.9-99.9 9.8 7318.5 54 16.3   4  3.225.0 7.2
5054320081129 24.9 17.8  2.019900-99.9-99.9-99.9-99.9 0.3  219.3 76 16.9   4  3.2 8.3 2.8
5054320081130 25.9 17.6 25.019900-99.9-99.9-99.9-99.9 3.4 2520.6 79 17.9   4  3.213.8 3.9
5054320081201 18.2 15.0 16.019900-99.9-99.9-99.9-99.9 0.0  017.8 94 15.6   3  2.4 7.8 2.1
5054320081202 23.0 12.8  4.019900-99.9-99.9-99.9-99.9 5.7 4217.0 83 15.0   4  3.217.9 4.3
5054320081203 21.9 14.6  2.019900-99.9-99.9-99.9-99.9 1.5 1117.4 83 15.3   3  2.410.5 2.9
5054320081204 25.3 14.6  0.009900-99.9-99.9-99.9-99.9 7.2 5316.3 70 14.3   3  2.420.5 5.2
5054320081205 27.6 13.0  0.009900-99.9-99.9-99.9-99.910.0 7414.8 62 12.8   3  2.425.5 6.3
5054320081206 27.7 14.5  0.009900-99.9-99.9-99.9-99.9 9.4 6916.0 64 14.0   2  1.624.4 6.1
5054320081207 28.9 18.0  0.319900-99.9-99.9-99.9-99.9 7.3 5415.9 55 13.9   2  1.620.7 5.7
5054320081208 30.3 16.3  0.009900-99.9-99.9-99.9-99.9-9.9 9919.4 68 17.1   6  4.8-9.9-9.9
5054320081209 32.8 18.6  3.019900-99.9-99.9-99.9-99.9 7.9 5819.1 58 16.8   4  3.221.8 6.4
5054320081210 23.3 16.4 25.019900-99.9-99.9-99.9-99.9-9.9 9920.4 88 17.8   3  2.4-9.9-9.9
5054320081211 21.1 15.7  3.019900-99.9-99.9-99.9-99.9 0.0  018.4 87 16.2   3  2.4 7.9 2.3
5054320081212 25.0 16.4  0.619900-99.9-99.9-99.9-99.9 3.9 2920.0 82 17.5   3  2.414.7 4.0
5054320081213 25.0 17.4 10.019900-99.9-99.9-99.9-99.9-9.9 9920.6 82 18.0   6  4.8-9.9-9.9
5054320081214 23.0 16.0  2.019900-99.9-99.9-99.9-99.9-9.9 9919.7 87 17.3   4  3.2-9.9-9.9
5054320081215 29.0 14.9  0.009900-99.9-99.9-99.9-99.9 8.3 6116.3 62 14.3   4  3.222.5 6.0
5054320081216 30.6 17.0  0.009900-99.9-99.9-99.9-99.9 7.1 5218.0 61 15.8   4  3.220.4 5.8
5054320081217 29.0 16.6 20.019900-99.9-99.9-99.9-99.9-9.9 9919.4 70 17.0   3  2.4-9.9-9.9
5054320081218 29.0 17.4  0.519900-99.9-99.9-99.9-99.9-9.9 9919.0 67 16.7   3  2.4-9.9-9.9
5054320081219 26.7 17.9  0.009900-99.9-99.9-99.9-99.9 3.0 2219.4 72 17.0   4  3.213.2 4.0
5054320081220 30.1 17.4  0.009900-99.9-99.9-99.9-99.9 8.1 6021.2 72 18.4   4  3.222.2 6.1
5054320081221 31.6 18.0 46.019900-99.9-99.9-99.9-99.9 7.7 5720.3 65 17.8   6  4.821.5 6.3
5054320081222 24.7 16.5 23.019900-99.9-99.9-99.9-99.9 1.5 1121.3 88 18.5   4  3.210.5 3.0
5054320081223 25.3 17.0 31.019900-99.9-99.9-99.9-99.9 1.8 1320.6 82 18.0   3  2.411.1 3.2
5054320081224 24.9 17.9  6.019900-99.9-99.9-99.9-99.9 0.5  421.1 83 18.4   4  3.2 8.8 2.8
5054320081225 25.9 17.0  4.019900-99.9-99.9-99.9-99.9 3.9 2920.4 80 17.9   4  3.214.8 4.1
5054320081226 28.1 16.0  0.009900-99.9-99.9-99.9-99.9 4.9 3617.2 65 15.2   4  3.216.5 4.8
5054320081227 28.0 15.3  0.009900-99.9-99.9-99.9-99.9 7.5 5520.4 79 17.8   2  1.621.2 5.5
5054320081228 28.6 16.5 55.019900-99.9-99.9-99.9-99.9 4.0 2920.8 76 18.1   4  3.215.0 4.3
5054320081229 20.7 16.6 38.019900-99.9-99.9-99.9-99.9 0.0  020.4 95 17.8   3  2.4 7.9 2.2
5054320081230 26.6 16.0  0.009900-99.9-99.9-99.9-99.9 7.2 5319.5 77 17.1   3  2.420.6 5.4
5054320081231 26.0 15.2  0.519900-99.9-99.9-99.9-99.9-9.9 9919.4 80 17.0   4  3.2-9.9-9.9
5054320090101 21.7 18.0 14.019900-99.9-99.9-99.9-99.9 0.0  020.4 88 17.8   4  3.2 7.9 2.4
5054320090102 19.5 15.8  9.019900-99.9-99.9-99.9-99.9-9.9 9919.2 95 16.8   2  1.6-9.9-9.9
5054320090103 22.3 14.8 23.019900-99.9-99.9-99.9-99.9-9.9 9920.5 96 17.9   2  1.6-9.9-9.9
5054320090104 25.0 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 9917.9 80 15.8   6  4.8-9.9-9.9
5054320090105 26.9 12.8  0.009900-99.9-99.9-99.9-99.910.1 7517.4 75 15.3   4  3.225.7 6.3
5054320090106 29.7 15.7  0.009900-99.9-99.9-99.9-99.910.5 7819.0 69 16.7   2  1.626.4 6.8
5054320090107 29.2 16.4  3.019900-99.9-99.9-99.9-99.9 9.6 7117.8 64 15.6   6  4.824.8 6.8
5054320090108 20.2 14.0  6.019900-99.9-99.9-99.9-99.9 0.0  016.2 83 14.2   6  4.8 7.8 2.4
5054320090109 22.7 12.9  2.019900-99.9-99.9-99.9-99.9 4.2 3116.5 81 14.5   6  4.815.3 3.9
5054320090110 27.0 12.9  0.009900-99.9-99.9-99.9-99.910.6 7917.9 77 15.8   6  4.826.6 6.5
5054320090111 28.3 13.6  0.009900-99.9-99.9-99.9-99.9 9.2 6817.3 70 15.3   4  3.224.1 6.1
5054320090112 29.2 15.9 26.019900-99.9-99.9-99.9-99.9 8.7 6519.1 70 16.8   6  4.823.2 6.3
5054320090113 28.0 17.9  0.009900-99.9-99.9-99.9-99.9 8.5 6322.4 80 19.3   6  4.822.8 6.2
5054320090114 29.9 19.0  0.009900-99.9-99.9-99.9-99.9 3.6 2723.3 76 19.9   4  3.214.2 4.3
5054320090115 27.0 17.4 14.019900-99.9-99.9-99.9-99.9 3.5 2622.7 85 19.6   4  3.214.0 3.9
5054320090116 26.3 14.7  0.009900-99.9-99.9-99.9-99.9 8.0 6019.3 80 16.9   4  3.221.9 5.5
5054320090117 28.7 15.0  4.019900-99.9-99.9-99.9-99.9 7.8 5819.1 73 16.8   6  4.821.6 5.8
5054320090118 23.1 13.9 15.019900-99.9-99.9-99.9-99.9-9.9 9918.7 88 16.5   7  5.6-9.9-9.9
5054320090119 24.2 14.1  0.009900-99.9-99.9-99.9-99.9 7.6 5717.3 78 15.2   4  3.221.2 5.2
5054320090120 25.3 16.1  0.009900-99.9-99.9-99.9-99.9 5.5 4117.6 72 15.5   2  1.617.4 4.6
5054320090121 27.0 14.7  4.019900-99.9-99.9-99.9-99.9 6.0 4518.0 73 15.8   2  1.618.3 4.8
5054320090122 27.4 14.0  0.009900-99.9-99.9-99.9-99.9 8.7 6517.6 72 15.5   6  4.823.1 5.9
5054320090123 28.4 15.6  7.019900-99.9-99.9-99.9-99.9 7.8 5918.0 68 15.8   6  4.821.5 5.9
5054320090124 29.5 13.6  0.009900-99.9-99.9-99.9-99.9 9.4 7118.3 71 16.1   6  4.824.3 6.3
5054320090125 31.9 14.9  0.009900-99.9-99.9-99.9-99.9 8.7 6618.1 63 16.0   7  5.623.0 6.5
5054320090126 27.7 16.0  0.009900-99.9-99.9-99.9-99.9 9.8 7419.6 75 17.2   2  1.624.9 6.3
5054320090127 29.8 18.7  0.009900-99.9-99.9-99.9-99.9 8.5 6422.7 75 19.5   2  1.622.6 6.1
5054320090128 27.7 18.5  3.019900-99.9-99.9-99.9-99.9 6.2 4721.2 75 18.4   1  0.818.5 5.0
5054320090129 28.9 18.6  0.009900-99.9-99.9-99.9-99.9 5.6 4221.4 73 18.6   2  1.617.5 4.9
5054320090130 31.2 18.5  0.009900-99.9-99.9-99.9-99.9 8.5 6522.3 71 19.2   2  1.622.6 6.2
5054320090131 29.5 20.5  4.019900-99.9-99.9-99.9-99.9-9.9 9923.4 74 20.0   4  3.2-9.9-9.9
5054320090201 27.7 18.0  0.009900-99.9-99.9-99.9-99.9 7.6 5820.9 75 18.2   2  1.620.9 5.5
5054320090202 28.3 19.3  0.009900-99.9-99.9-99.9-99.910.4 7922.4 76 19.3   2  1.625.8 6.7
5054320090203 30.7 15.8  2.019900-99.9-99.9-99.9-99.9 8.7 6620.0 70 17.5   2  1.622.8 6.0
5054320090204 28.5 18.0  2.019900-99.9-99.9-99.9-99.9 6.9 5321.4 75 18.6   1  0.819.6 5.2
5054320090205 30.0 18.3  0.009900-99.9-99.9-99.9-99.9 8.7 6724.1 80 20.5   2  1.622.7 6.1
5054320090206 25.0 17.7 33.019900-99.9-99.9-99.9-99.9-9.9 9922.1 87 19.1   1  0.8-9.9-9.9
5054320090207-99.9 16.0  5.019900-99.9-99.9-99.9-99.9 0.0 99-9.9 96-99.9   2  1.6-9.9-9.9
5054320090208 24.9 17.4-99.999900-99.9-99.9-99.9-99.9-9.9 9923.8 95 20.3   0  0.0-9.9-9.9
5054320090209 22.8-99.9  9.019900-99.9-99.9-99.9-99.9 1.1 99-9.9 87-99.9   6  4.8-9.9-9.9
5054320090210 25.8 18.3  0.009900-99.9-99.9-99.9-99.9 4.7 3622.5 85 19.4   2  1.615.6 4.1
5054320090211 27.8 18.4 28.019900-99.9-99.9-99.9-99.9 5.0 3924.3 86 20.6   4  3.216.1 4.4
5054320090212 25.2 16.9  3.019900-99.9-99.9-99.9-99.9 7.0 5419.2 77 16.9   3  2.419.5 5.0
5054320090213 24.7 16.5 22.019900-99.9-99.9-99.9-99.9 3.1 2418.9 78 16.6   1  0.812.7 3.4
5054320090214 21.6 15.0  7.019900-99.9-99.9-99.9-99.9-9.9 9917.0 81 15.0   3  2.4-9.9-9.9
5054320090215 25.0 12.2  0.009900-99.9-99.9-99.9-99.9 9.9 7716.9 79 14.9   1  0.824.4 5.5
5054320090216 26.9 13.7  0.009900-99.9-99.9-99.9-99.9 6.8 5319.8 83 17.3   2  1.619.0 4.7
5054320090217 27.8 13.6  0.009900-99.9-99.9-99.9-99.910.7 8418.1 74 15.9   3  2.425.7 6.1
5054320090218 28.0 15.5  0.009900-99.9-99.9-99.9-99.9 7.6 5919.0 73 16.7   3  2.420.3 5.2
5054320090219 29.6 17.3  7.019900-99.9-99.9-99.9-99.9 8.1 6321.9 76 19.0   3  2.421.1 5.6
5054320090220 30.7 17.4  0.009900-99.9-99.9-99.9-99.9 8.8 6921.8 73 18.9   3  2.422.3 5.9
5054320090221-99.9 20.5 38.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 86-99.9   2  1.6-9.9-9.9
5054320090222 20.6 14.4  9.019900-99.9-99.9-99.9-99.9-9.9 9919.4 97 17.0   6  4.8-9.9-9.9
5054320090223 22.5 14.1  0.009900-99.9-99.9-99.9-99.9 0.0  017.2 82 15.2   4  3.2 7.1 2.2
5054320090224 22.3 14.5  5.019900-99.9-99.9-99.9-99.9-9.9 9916.5 78 14.5   2  1.6-9.9-9.9
5054320090225 20.8 15.4  0.009900-99.9-99.9-99.9-99.9 0.3  217.4 84 15.4   3  2.4 7.5 2.2
5054320090226 25.6 10.7  0.219900-99.9-99.9-99.9-99.9 6.7 5316.5 79 14.4   4  3.218.4 4.3
5054320090227 24.3 14.4  4.019900-99.9-99.9-99.9-99.9-9.9 9918.2 81 16.0   3  2.4-9.9-9.9
5054320090228 24.5 13.1  0.219900-99.9-99.9-99.9-99.9-9.9 9918.0 83 15.9   4  3.2-9.9-9.9
5054320090301 29.1 14.3  0.009900-99.9-99.9-99.9-99.9 6.9 5519.7 76 17.3   6  4.818.6 4.9
5054320090302 32.9 17.4 25.019900-99.9-99.9-99.9-99.9 6.2 5023.0 72 19.7   3  2.417.3 5.0
5054320090303 31.1 18.1-99.999900-99.9-99.9-99.9-99.9-9.9 9923.5 76 20.1   4  3.2-9.9-9.9
5054320090304 28.6 17.8 16.019900-99.9-99.9-99.9-99.9-9.9 9924.2 85 20.5   4  3.2-9.9-9.9
5054320090305 25.3 15.4  0.519900-99.9-99.9-99.9-99.9 1.7 1419.1 80 16.8   4  3.2 9.6 2.8
5054320090306 24.8 17.4  0.009900-99.9-99.9-99.9-99.9 0.0  020.3 81 17.7   3  2.4 6.8 2.2
5054320090307 27.1 16.5  0.009900-99.9-99.9-99.9-99.9 6.0 4821.1 81 18.4   4  3.216.7 4.3
5054320090308 26.6 18.8 29.019900-99.9-99.9-99.9-99.9-9.9 9923.4 85 20.0   6  4.8-9.9-9.9
5054320090309 19.1 15.9 28.019900-99.9-99.9-99.9-99.9 0.0  019.0 95 16.7   3  2.4 6.7 1.8
5054320090310 17.8 13.0  1.019900-99.9-99.9-99.9-99.9 0.0  015.9 91 13.9   4  3.2 6.7 1.8
5054320090311 24.6 11.3  0.009900-99.9-99.9-99.9-99.9 7.6 6216.5 80 14.4   3  2.419.1 4.3
5054320090312 27.8 12.0  0.009900-99.9-99.9-99.9-99.9 8.8 7216.7 72 14.7   3  2.421.0 4.9
5054320090313 28.9 15.1  0.009900-99.9-99.9-99.9-99.9 9.3 7618.8 71 16.5   4  3.221.8 5.4
5054320090314 29.8 14.2  0.009900-99.9-99.9-99.9-99.910.6 8718.5 70 16.3   4  3.223.8 5.8
5054320090315 29.0 14.2  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 69 15.7   4  3.2-9.9-9.9
5054320090316 28.9 15.0  0.009900-99.9-99.9-99.9-99.9 9.9 8118.2 69 16.0   4  3.222.5 5.5
5054320090317 22.9 16.4 24.019900-99.9-99.9-99.9-99.9 0.6  519.4 85 17.1   3  2.4 7.4 2.2
5054320090318 20.0 15.1  6.019900-99.9-99.9-99.9-99.9-9.9 9917.8 89 15.7   3  2.4-9.9-9.9
5054320090319 23.9 15.6  0.009900-99.9-99.9-99.9-99.9 2.5 2119.6 85 17.2   3  2.410.4 2.7
5054320090320 26.0 14.1  0.009900-99.9-99.9-99.9-99.9 6.6 5519.0 81 16.7   3  2.416.9 4.0
5054320090321 26.5 14.3  0.009900-99.9-99.9-99.9-99.9 9.0 7518.7 78 16.4   4  3.220.6 4.8
5054320090322 26.5 13.8  0.009900-99.9-99.9-99.9-99.9 8.1 6718.2 77 16.0   6  4.819.1 4.6
5054320090323 25.6 17.8 22.019900-99.9-99.9-99.9-99.9 4.1 3421.3 82 18.5   3  2.412.7 3.4
5054320090324 22.7 15.4  3.019900-99.9-99.9-99.9-99.9 2.0 1719.2 87 16.8   1  0.8 9.3 2.4
5054320090325 22.6 16.3 40.019900-99.9-99.9-99.9-99.9 1.0  819.9 88 17.4   3  2.4 7.7 2.1
5054320090326 23.1 15.1  3.019900-99.9-99.9-99.9-99.9 3.8 3219.7 89 17.2   4  3.212.1 2.9
5054320090327 27.6 11.0  0.009900-99.9-99.9-99.9-99.9 9.9 8314.8 66 12.8   3  2.421.5 4.7
5054320090328 28.1 12.0  0.009900-99.9-99.9-99.9-99.9 8.9 7515.7 67 13.7   4  3.219.8 4.6
5054320090329 28.3 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.0 74 15.9   3  2.4-9.9-9.9
5054320090330 29.6 14.6  0.009900-99.9-99.9-99.9-99.9 8.7 7318.9 71 16.6   3  2.419.4 4.7
5054320090331 30.0 14.9 50.019900-99.9-99.9-99.9-99.9 8.2 6919.3 71 16.9   3  2.418.5 4.6
5054320090401 25.9 15.6  0.519900-99.9-99.9-99.9-99.9 7.1 6017.9 73 15.7   4  3.216.7 4.1
5054320090402 24.5 17.4  0.009900-99.9-99.9-99.9-99.9 5.8 4920.8 84 18.1   2  1.614.7 3.5
5054320090403 26.9 16.4  0.009900-99.9-99.9-99.9-99.9 7.8 6619.4 75 17.0   4  3.217.6 4.3
5054320090404 28.7 15.6  4.019900-99.9-99.9-99.9-99.9-9.9 9919.2 72 16.9   4  3.2-9.9-9.9
5054320090405 24.7 16.0  0.519900-99.9-99.9-99.9-99.9-9.9 9919.8 83 17.4   4  3.2-9.9-9.9
5054320090406 26.0 17.0  0.009900-99.9-99.9-99.9-99.9 4.5 3921.0 82 18.3   3  2.412.4 3.2
5054320090407 24.6 16.6 20.019900-99.9-99.9-99.9-99.9 4.5 3919.4 80 17.0   4  3.212.4 3.1
5054320090408 25.0 15.2  0.319900-99.9-99.9-99.9-99.9 2.6 2218.8 80 16.5   3  2.4 9.5 2.6
5054320090409 25.0 15.3  0.009900-99.9-99.9-99.9-99.9-9.9 9919.6 83 17.2   4  3.2-9.9-9.9
5054320090410 25.9 13.3  0.009900-99.9-99.9-99.9-99.9 5.0 4318.2 80 16.1   2  1.612.9 3.0
5054320090411 22.7 12.1  3.019900-99.9-99.9-99.9-99.9 3.4 2916.7 84 14.7   4  3.210.5 2.5
