5026219581215 15.0  1.7  0.009900 -0.8-99.9-99.9-99.9-9.9 99 4.6 47 -3.8  31 24.8-9.9-9.9
5026219581216 13.6  3.2  0.009900  2.0-99.9-99.9-99.9-9.9 99 4.1 47 -5.4  52 41.6-9.9-9.9
5026219581217 21.7  5.8  0.009900 -0.2-99.9-99.9-99.9-9.9 99 5.2 44 -2.2  49 39.2-9.9-9.9
5026219581218 26.2  5.1  0.009900 -0.2-99.9-99.9-99.9-9.9 99 5.6 39 -1.2  17 13.6-9.9-9.9
5026219581219 24.8  8.0  0.009900  6.2-99.9-99.9-99.9-9.9 99 6.3 44  0.4  27 21.6-9.9-9.9
5026219581220 25.7  7.1  0.009900  4.9-99.9-99.9-99.9-9.9 99 6.7 43  1.3   7  5.6-9.9-9.9
5026219581221 30.4 16.3  0.009900  2.8-99.9-99.9-99.9-9.9 99 7.3 38  2.5  11  8.8-9.9-9.9
5026219581222 28.4 16.1  0.009900 10.5-99.9-99.9-99.9-9.9 99 9.2 47  5.8  18 14.4-9.9-9.9
5026219581223 25.7 12.5  0.009900 11.8-99.9-99.9-99.9-9.9 99 9.3 60  5.9  17 13.6-9.9-9.9
5026219581224 28.3  8.3  0.009900  5.9-99.9-99.9-99.9-9.9 99 8.0 46  3.8  16 12.8-9.9-9.9
5026219581225 24.3 12.8  0.009900 11.9-99.9-99.9-99.9-9.9 99 7.4 48  2.7  10  8.0-9.9-9.9
5026219581226 24.9  7.6  0.009900  5.2-99.9-99.9-99.9-9.9 99 7.5 45  2.9   6  4.8-9.9-9.9
5026219581227 21.3  8.8  0.009910 11.4-99.9-99.9-99.9-9.9 99 9.9 94  6.8   4  3.2-9.9-9.9
5026219581228-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219581229 17.7  8.9  0.009900  7.0-99.9-99.9-99.9-9.9 99 8.7 78  5.0   6  4.8-9.9-9.9
5026219581230 22.3  7.3  0.009900  4.1-99.9-99.9-99.9-9.9 99 8.0 56  3.8   1  0.8-9.9-9.9
5026219581231 22.3  9.6  0.009900  6.6-99.9-99.9-99.9-9.9 99 8.8 57  5.1   2  1.6-9.9-9.9
5026219590101 25.2  9.7  0.009900  5.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590102 19.4  7.2  0.009900  4.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590103 18.2  5.7  8.819900  3.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590104 19.8  9.3  6.819900  9.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590105 24.4  8.1  0.009900  5.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590106 21.2  9.7  0.009900  6.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590107 18.2  6.5  0.009900  4.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590108 19.8  6.3  0.009900  5.0-99.9-99.9-99.9-9.9 99 5.5 48 -1.4  24 19.2-9.9-9.9
5026219590109 22.6  8.8  0.009900  6.3-99.9-99.9-99.9-9.9 99 6.5 49  0.9  30 24.0-9.9-9.9
5026219590110 27.7  5.6  0.009900  3.2-99.9-99.9-99.9-9.9 99 6.4 41  0.6  11  8.8-9.9-9.9
5026219590111 21.6 11.8  0.009900  8.5-99.9-99.9-99.9-9.9 99 5.5 41 -1.4   9  7.2-9.9-9.9
5026219590112 24.4  5.2  0.009900  1.8-99.9-99.9-99.9-9.9 99 5.7 39 -1.0  18 14.4-9.9-9.9
5026219590113 27.2  7.3  0.009900  2.5-99.9-99.9-99.9-9.9 99 6.6 39  1.1  16 12.8-9.9-9.9
5026219590114 19.0 11.2  0.009900  9.4-99.9-99.9-99.9-9.9 99 6.6 56  1.1  16 12.8-9.9-9.9
5026219590115 24.8  7.7  0.009900  3.1-99.9-99.9-99.9-9.9 99 5.9 42 -0.5  11  8.8-9.9-9.9
5026219590116 28.1  6.0  0.009900  1.3-99.9-99.9-99.9-9.9 99 7.0 42  1.9   7  5.6-9.9-9.9
5026219590117 27.7 10.3  0.819900  8.2-99.9-99.9-99.9-9.9 99 6.9 39  1.7  11  8.8-9.9-9.9
5026219590118 19.4  5.5  0.009900  3.8-99.9-99.9-99.9-9.9 99 4.5 47 -4.1  21 16.8-9.9-9.9
5026219590119 17.3  5.3  0.009900  1.9-99.9-99.9-99.9-9.9 99 4.1 40 -5.4  35 28.0-9.9-9.9
5026219590120 18.3  7.7  0.009900  6.1-99.9-99.9-99.9-9.9 99 5.0 46 -2.7  18 14.4-9.9-9.9
5026219590121 18.2  7.5  0.009900  4.4-99.9-99.9-99.9-9.9 99 5.4 43 -1.7  41 32.8-9.9-9.9
5026219590122 18.0 12.1  0.009900  9.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.7  35 28.0-9.9-9.9
5026219590123 16.7 10.3  0.009900  8.6-99.9-99.9-99.9-9.9 99 5.8 48 -0.7  38 30.4-9.9-9.9
5026219590124 14.4  6.3  0.319900  9.3-99.9-99.9-99.9-9.9 99 5.4 55 -1.7  24 19.2-9.9-9.9
5026219590125 13.8  0.5  0.009900 -4.9-99.9-99.9-99.9-9.9 99 3.8 46 -6.4  19 15.2-9.9-9.9
5026219590126 14.3  6.7  0.009900 -0.2-99.9-99.9-99.9-9.9 99 4.2 47 -5.0  25 20.0-9.9-9.9
5026219590127 15.4  3.5  0.009900 -0.3-99.9-99.9-99.9-9.9 99 4.4 48 -4.4  28 22.4-9.9-9.9
5026219590128 15.2  5.1  0.009900  0.7-99.9-99.9-99.9-9.9 99 5.3 55 -1.9  13 10.4-9.9-9.9
5026219590129 19.0  6.7  0.009900  0.9-99.9-99.9-99.9-9.9 99 4.3 41 -4.7  24 19.2-9.9-9.9
5026219590130 22.1  9.6  0.009900  3.7-99.9-99.9-99.9-9.9 99 6.2 46  0.2  22 17.6-9.9-9.9
5026219590131 30.0  2.6  0.009900 -1.1-99.9-99.9-99.9-9.9 99 5.6 36 -1.2  11  8.8-9.9-9.9
5026219590201 34.1  9.7  0.009900  4.9-99.9-99.9-99.9-9.9 99 6.6 32  1.1  11  8.8-9.9-9.9
5026219590202 27.3 15.1  0.009900  8.8-99.9-99.9-99.9-9.9 99 8.0 45  3.8  33 26.4-9.9-9.9
5026219590203 18.0  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 54 -1.4  41 32.8-9.9-9.9
5026219590204 16.0  6.3  0.009900  4.9-99.9-99.9-99.9-9.9 99 4.7 51 -3.6  41 32.8-9.9-9.9
5026219590205 15.3  5.5  0.009900 -2.4-99.9-99.9-99.9-9.9 99 4.1 46 -5.4  41 32.8-9.9-9.9
5026219590206 19.4  5.3  0.009900 -2.2-99.9-99.9-99.9-9.9 99 5.5 46 -1.4  17 13.6-9.9-9.9
5026219590207 21.4  8.7  0.009900  5.8-99.9-99.9-99.9-9.9 99 6.8 52  1.5  16 12.8-9.9-9.9
5026219590208 15.9  3.7  0.719900  1.9-99.9-99.9-99.9-9.9 99 5.7 65 -1.0  14 11.2-9.9-9.9
5026219590209 19.2  7.1  0.009900  1.4-99.9-99.9-99.9-9.9 99 5.0 50 -2.7  24 19.2-9.9-9.9
5026219590210 23.0  5.7  0.009900  0.9-99.9-99.9-99.9-9.9 99 5.8 47 -0.7  30 24.0-9.9-9.9
5026219590211 25.7  6.3  0.009900 -0.1-99.9-99.9-99.9-9.9 99 5.4 43 -1.7  12  9.6-9.9-9.9
5026219590212 21.4  6.8  0.009900  5.0-99.9-99.9-99.9-9.9 99 6.1 47  0.0  38 30.4-9.9-9.9
5026219590213 22.3  9.8  0.009900  9.7-99.9-99.9-99.9-9.9 99 8.5 58  4.6  37 29.6-9.9-9.9
5026219590214 28.5  8.7  0.009900  6.8-99.9-99.9-99.9-9.9 99 7.3 45  2.5   6  4.8-9.9-9.9
5026219590215 30.0  5.4  0.009900  4.8-99.9-99.9-99.9-9.9 99 7.5 46  2.9  11  8.8-9.9-9.9
5026219590216 29.5  7.7  0.009900  1.6-99.9-99.9-99.9-9.9 99 6.2 40  0.2  11  8.8-9.9-9.9
5026219590217 23.1  9.1  0.009900  4.5-99.9-99.9-99.9-9.9 99 5.7 46 -1.0  15 12.0-9.9-9.9
5026219590218 18.2  5.4  0.009900  1.8-99.9-99.9-99.9-9.9 99 6.0 56 -0.2  11  8.8-9.9-9.9
5026219590219 20.5  7.9  0.009900  4.5-99.9-99.9-99.9-9.9 99 6.6 57  1.1  11  8.8-9.9-9.9
5026219590220 22.7  6.7  0.009900  3.2-99.9-99.9-99.9-9.9 99 8.5 64  4.6  12  9.6-9.9-9.9
5026219590221 21.0  7.3  0.009900  3.1-99.9-99.9-99.9-9.9 99 8.0 65  3.8   6  4.8-9.9-9.9
5026219590222 23.6  6.7  0.009900  5.2-99.9-99.9-99.9-9.9 99 9.1 59  5.6  19 15.2-9.9-9.9
5026219590223 19.8  8.9  0.009900  8.5-99.9-99.9-99.9-9.9 99 7.5 60  2.9  28 22.4-9.9-9.9
5026219590224 16.8  6.7  0.009900  3.6-99.9-99.9-99.9-9.9 99 6.5 65  0.9  28 22.4-9.9-9.9
5026219590225 19.0  5.0  0.009900  4.2-99.9-99.9-99.9-9.9 99 6.5 58  0.9  21 16.8-9.9-9.9
5026219590226 19.5  7.3  0.009900  5.5-99.9-99.9-99.9-9.9 99 5.8 50 -0.7  35 28.0-9.9-9.9
5026219590227 24.6  7.9  3.919900  7.5-99.9-99.9-99.9-9.9 99 8.5 57  4.6  31 24.8-9.9-9.9
5026219590228 19.2  8.9  0.009900  7.9-99.9-99.9-99.9-9.9 99 6.1 56  0.0  31 24.8-9.9-9.9
5026219590301 17.7  4.8  0.009900 -1.4-99.9-99.9-99.9-9.9 99 5.1 45 -2.5  21 16.8-9.9-9.9
5026219590302 13.6  3.0  0.009900  1.0-99.9-99.9-99.9-9.9 99 4.4 54 -4.4  37 29.6-9.9-9.9
5026219590303 15.8  0.7  5.119900 -3.3-99.9-99.9-99.9-9.9 99 4.5 48 -4.1  23 18.4-9.9-9.9
5026219590304 12.0  1.1  0.009900 -1.4-99.9-99.9-99.9-9.9 99 4.1 56 -5.4  26 20.8-9.9-9.9
5026219590305 20.3 -1.7  0.009900 -6.9-99.9-99.9-99.9-9.9 99 5.0 47 -2.7  24 19.2-9.9-9.9
5026219590306 19.4  8.1  0.009900  7.8-99.9-99.9-99.9-9.9 99 5.8 49 -0.7  32 25.6-9.9-9.9
5026219590307 15.9  5.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 4.8 57 -3.3  17 13.6-9.9-9.9
5026219590308 13.4  1.0  0.009900 -3.1-99.9-99.9-99.9-9.9 99 4.1 59 -5.4  11  8.8-9.9-9.9
5026219590309 15.2 -4.7  0.009900-11.3-99.9-99.9-99.9-9.9 99 3.7 50 -6.7   2  1.6-9.9-9.9
5026219590310 20.4  0.5  0.009900 -5.5-99.9-99.9-99.9-9.9 99 3.9 40 -6.0  14 11.2-9.9-9.9
5026219590311 20.0  9.5  0.009900  2.3-99.9-99.9-99.9-9.9 99 5.1 38 -2.5  14 11.2-9.9-9.9
5026219590312 17.6  5.6  0.009900  1.0-99.9-99.9-99.9-9.9 99 5.8 58 -0.7   8  6.4-9.9-9.9
5026219590313 19.6 -0.3  0.009900 -3.8-99.9-99.9-99.9-9.9 99 5.9 52 -0.5  19 15.2-9.9-9.9
5026219590314 15.0  6.8  0.009900  5.3-99.9-99.9-99.9-9.9 99 5.3 54 -1.9  21 16.8-9.9-9.9
5026219590315 14.3  4.3  0.009900  0.0-99.9-99.9-99.9-9.9 99 4.6 57 -3.8  24 19.2-9.9-9.9
5026219590316 15.7 -1.5  0.009900 -7.0-99.9-99.9-99.9-9.9 99 4.2 53 -5.0  17 13.6-9.9-9.9
5026219590317 20.9  3.7  0.009900  1.3-99.9-99.9-99.9-9.9 99 6.4 57  0.6  14 11.2-9.9-9.9
5026219590318 25.3  5.3  0.009900  0.6-99.9-99.9-99.9-9.9 99 6.3 51  0.4  11  8.8-9.9-9.9
5026219590319 28.3  2.3  0.009900 -2.3-99.9-99.9-99.9-9.9 99 5.9 49 -0.5   1  0.8-9.9-9.9
5026219590320 31.4  4.8  0.009900 -1.5-99.9-99.9-99.9-9.9 99 7.0 45  1.9   9  7.2-9.9-9.9
5026219590321 27.4  7.6  0.009900  3.1-99.9-99.9-99.9-9.9 99 7.1 46  2.1   9  7.2-9.9-9.9
5026219590322 18.2  7.8  0.009900  9.2-99.9-99.9-99.9-9.9 99 5.3 50 -1.9  27 21.6-9.9-9.9
5026219590323 12.7  4.3  3.319900  0.9-99.9-99.9-99.9-9.9 99 6.5 80  0.9   7  5.6-9.9-9.9
5026219590324 10.5 -2.1 17.219900 -6.4-99.9-99.9-99.9-9.9 99 5.8 84 -0.7   2  1.6-9.9-9.9
5026219590325 13.9  4.0  0.009900 -0.4-99.9-99.9-99.9-9.9 99 5.7 69 -1.0  26 20.8-9.9-9.9
5026219590326 15.4  3.3  0.009900  0.2-99.9-99.9-99.9-9.9 99 5.8 59 -0.7   8  6.4-9.9-9.9
5026219590327 15.7  6.9  0.319900  4.9-99.9-99.9-99.9-9.9 99 5.6 61 -1.2  31 24.8-9.9-9.9
5026219590328 13.4  5.0  0.009900  3.3-99.9-99.9-99.9-9.9 99 4.9 61 -3.0  33 26.4-9.9-9.9
5026219590329 15.9 -2.8  0.009900 -6.7-99.9-99.9-99.9-9.9 99 5.1 60 -2.5  13 10.4-9.9-9.9
5026219590330 17.1  7.3 10.919900  4.6-99.9-99.9-99.9-9.9 99 6.6 66  1.1  11  8.8-9.9-9.9
5026219590331 11.7  5.6 10.219900  6.9-99.9-99.9-99.9-9.9 99 7.3 94  2.5   4  3.2-9.9-9.9
5026219590401  7.4  0.5  0.009910 -1.6-99.9-99.9-99.9-9.9 99 3.8 67 -6.4  31 24.8-9.9-9.9
5026219590402 11.2 -0.3  0.009900 -2.6-99.9-99.9-99.9-9.9 99 4.2 57 -5.0  22 17.6-9.9-9.9
5026219590403 11.8  2.3  0.009900 -1.8-99.9-99.9-99.9-9.9 99 4.5 56 -4.1  12  9.6-9.9-9.9
5026219590404  8.2  0.4  0.009900 -2.5-99.9-99.9-99.9-9.9 99 4.3 82 -4.7  16 12.8-9.9-9.9
5026219590405 11.7 -6.3  0.009900-11.0-99.9-99.9-99.9-9.9 99 3.8 60 -6.4  24 19.2-9.9-9.9
5026219590406  9.4 -5.2  0.009900 -9.4-99.9-99.9-99.9-9.9 99 3.9 70 -6.0   6  4.8-9.9-9.9
5026219590407 13.2 -3.2  2.119900 -7.9-99.9-99.9-99.9-9.9 99 4.8 68 -3.3  12  9.6-9.9-9.9
5026219590408 14.4  4.7  0.419900  0.0-99.9-99.9-99.9-9.9 99 6.7 78  1.3   3  2.4-9.9-9.9
5026219590409 13.8  3.3  0.009900 -1.6-99.9-99.9-99.9-9.9 99 4.2 52 -5.0  20 16.0-9.9-9.9
5026219590410 14.4  5.2  0.009900  2.4-99.9-99.9-99.9-9.9 99 4.6 59 -3.8  14 11.2-9.9-9.9
5026219590411 12.7  4.2  2.019900  0.9-99.9-99.9-99.9-9.9 99 4.5 59 -4.1  12  9.6-9.9-9.9
5026219590412  8.9 -0.3  0.009900 -4.0-99.9-99.9-99.9-9.9 99 3.8 72 -6.4   6  4.8-9.9-9.9
5026219590413 11.4 -5.4  0.009900 -9.3-99.9-99.9-99.9-9.9 99 3.8 74 -6.4   1  0.8-9.9-9.9
5026219590414 13.4 -6.2  0.009900-10.1-99.9-99.9-99.9-9.9 99 3.8 62 -6.4   8  6.4-9.9-9.9
5026219590415 13.4 -1.8  0.009900 -4.8-99.9-99.9-99.9-9.9 99 4.8 66 -3.3   3  2.4-9.9-9.9
5026219590416 14.1 -2.7  0.009900 -4.8-99.9-99.9-99.9-9.9 99 5.5 74 -1.4   9  7.2-9.9-9.9
5026219590417 11.7  4.1  0.009900 -1.1-99.9-99.9-99.9-9.9 99 5.3 67 -1.9  12  9.6-9.9-9.9
5026219590418  9.7  2.1  0.009900 -0.2-99.9-99.9-99.9-9.9 99 4.5 68 -4.1  22 17.6-9.9-9.9
5026219590419  9.0 -0.7  0.009900 -4.0-99.9-99.9-99.9-9.9 99 4.1 68 -5.4   8  6.4-9.9-9.9
5026219590420  9.4 -2.7  1.819901 -6.1-99.9-99.9-99.9-9.9 99 4.1 73 -5.4   6  4.8-9.9-9.9
5026219590421  4.4 -3.0  0.009901 -4.9-99.9-99.9-99.9-9.9 99 4.2 93 -5.0   0  0.0-9.9-9.9
5026219590422  6.7 -4.4  1.319900 -9.0-99.9-99.9-99.9-9.9 99 3.9 78 -6.0   1  0.8-9.9-9.9
5026219590423  9.0 -0.4  7.419900 -4.1-99.9-99.9-99.9-9.9 99 5.0 84 -2.7   1  0.8-9.9-9.9
5026219590424  6.3  0.2  4.819900 -1.7-99.9-99.9-99.9-9.9 99 5.0 89 -2.7   1  0.8-9.9-9.9
5026219590425  9.3  1.0  0.009900 -0.9-99.9-99.9-99.9-9.9 99 4.6 80 -3.8   1  0.8-9.9-9.9
5026219590426  7.4 -2.1  0.009900 -6.3-99.9-99.9-99.9-9.9 99 4.3 72 -4.7   3  2.4-9.9-9.9
5026219590427 12.9  2.8  0.009900 -5.5-99.9-99.9-99.9-9.9 99 5.0 66 -2.7   7  5.6-9.9-9.9
5026219590428 11.7  3.3 15.019900 -1.6-99.9-99.9-99.9-9.9 99 5.5 75 -1.4   6  4.8-9.9-9.9
5026219590429  4.9 -0.3  0.419901 -0.6-99.9-99.9-99.9-9.9 99 4.5 87 -4.1   4  3.2-9.9-9.9
5026219590430  5.6 -5.7  0.009900 -8.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590501 10.9 -2.2  0.009900 -4.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5026219590502  6.9  1.0  0.009900 -1.1-99.9-99.9-99.9-9.9 99 4.2 71 -5.0  31 24.8-9.9-9.9
5026219590503  9.2 -2.7  0.009900 -7.6-99.9-99.9-99.9-9.9 99 4.1 70 -5.4   6  4.8-9.9-9.9
5026219590504 10.0  2.1  0.009900 -4.2-99.9-99.9-99.9-9.9 99 5.0 73 -2.7   2  1.6-9.9-9.9
5026219590505 17.4  1.1  0.009900  3.6-99.9-99.9-99.9-9.9 99 6.4 60  0.6  44 35.2-9.9-9.9
5026219590506 14.0  5.2  2.919900  5.2-99.9-99.9-99.9-9.9 99 6.2 72  0.2   7  5.6-9.9-9.9
5026219590507  8.2  0.1  0.009900 -2.1-99.9-99.9-99.9-9.9 99 3.9 72 -6.0  17 13.6-9.9-9.9
5026219590508  7.9 -1.2  0.009900 -1.8-99.9-99.9-99.9-9.9 99 4.0 71 -5.7  20 16.0-9.9-9.9
5026219590509  7.4 -4.7  0.009900 -8.2-99.9-99.9-99.9-9.9 99 3.8 79 -6.4   1  0.8-9.9-9.9
5026219590510  5.0 -1.4  0.009900 -5.6-99.9-99.9-99.9-9.9 99 4.2 84 -5.0   7  5.6-9.9-9.9
5026219590511  6.1 -3.7  0.009900 -7.8-99.9-99.9-99.9-9.9 99 3.8 75 -6.4  14 11.2-9.9-9.9
5026219590512  9.2  0.6  0.009900 -2.0-99.9-99.9-99.9-9.9 99 4.3 66 -4.7  37 29.6-9.9-9.9
5026219590513 10.7  1.4  0.009900 -2.6-99.9-99.9-99.9-9.9 99 4.3 64 -4.7  22 17.6-9.9-9.9
5026219590514  8.0 -0.1  0.009900 -5.3-99.9-99.9-99.9-9.9 99 4.0 68 -5.7   9  7.2-9.9-9.9
5026219590515  7.6 -1.3  0.009900 -5.5-99.9-99.9-99.9-9.9 99 4.0 76 -5.7   9  7.2-9.9-9.9
5026219590516  7.3 -2.7  0.009900 -6.3-99.9-99.9-99.9-9.9 99 3.9 70 -6.0  17 13.6-9.9-9.9
5026219590517  4.3 -1.2  0.009900 -6.2-99.9-99.9-99.9-9.9 99 3.9 77 -6.0  37 29.6-9.9-9.9
5026219590518  7.8 -0.7  0.009900 -6.6-99.9-99.9-99.9-9.9 99 3.8 67 -6.4  20 16.0-9.9-9.9
5026219590519  8.3 -1.2  0.009900 -6.5-99.9-99.9-99.9-9.9 99 4.0 74 -5.7   7  5.6-9.9-9.9
5026219590520  6.3 -6.4  0.009900-10.8-99.9-99.9-99.9-9.9 99 4.0 79 -5.7   9  7.2-9.9-9.9
5026219590521  8.7  0.9  0.619900 -3.1-99.9-99.9-99.9-9.9 99 6.1 87  0.0   2  1.6-9.9-9.9
5026219590522 12.2  3.7  1.919900  1.1-99.9-99.9-99.9-9.9 99 5.9 73 -0.5   4  3.2-9.9-9.9
5026219590523 14.9  5.5  0.009900  1.6-99.9-99.9-99.9-9.9 99 7.0 74  1.9   2  1.6-9.9-9.9
