5027019680909 15.5  5.5  0.009900-99.9-99.9-99.9-99.9 3.9 34 3.5 31 -7.4  60 48.0 8.4 8.8
5027019680910 12.2  1.0  0.009900-99.9-99.9-99.9-99.9 7.3 63 3.0 35 -9.4  43 34.412.2 5.6
5027019680911 15.8  3.5  0.009900-99.9-99.9-99.9-99.9 7.4 64 4.2 36 -5.0  28 22.412.5 4.3
5027019680912 18.2  3.0  0.009900-99.9-99.9-99.9-99.9 7.4 64 4.9 40 -3.0  12  9.612.6 2.6
5027019680913 21.4  5.6  0.009900-99.9-99.9-99.9-99.9 8.8 75 3.1 19 -9.0  28 22.414.3 5.6
5027019680914 15.8  7.0  0.009900-99.9-99.9-99.9-99.9 8.0 68 6.7 54  1.3   5  4.013.5 1.8
5027019680915 11.3  5.0  0.009900-99.9-99.9-99.9-99.9 6.2 53 6.7 81  1.3   2  1.611.6 1.3
5027019680916 11.3  5.2  0.009900-99.9-99.9-99.9-99.9 0.0  0 8.9 95  5.3   1  0.8 4.5 0.8
5027019680917 17.4  2.8  0.419900-99.9-99.9-99.9-99.9 4.1 34 6.6 47  1.1  26 20.8 9.3 3.3
5027019680918 12.0  2.8  0.009900-99.9-99.9-99.9-99.9 8.7 73 7.0 75  1.9   7  5.614.8 1.6
5027019680919 13.8  0.4  0.009900-99.9-99.9-99.9-99.9 8.6 72 6.4 58  0.6   5  4.014.8 1.5
5027019680920 18.1  3.0  0.009900-99.9-99.9-99.9-99.9 6.6 55 6.5 51  0.9  12  9.612.6 2.5
5027019680921 22.4  8.2  0.009900-99.9-99.9-99.9-99.9 5.1 42 5.5 32 -1.4  47 37.610.9 8.2
5027019680922 14.3  2.9  1.119900-99.9-99.9-99.9-99.9 3.0 25 6.4 62  0.6  22 17.6 8.4 2.8
5027019680923  6.2  3.5  1.019900-99.9-99.9-99.9-99.9 0.0  0 6.4 76  0.6  15 12.0 4.9 1.4
5027019680924  8.3  3.0  8.819900-99.9-99.9-99.9-99.9 0.0  0 7.9 90  3.6  22 17.6 4.9 1.2
5027019680925 13.6  2.8  0.009900-99.9-99.9-99.9-99.9 8.8 71 6.8 65  1.5  10  8.015.9 2.1
5027019680926 12.4  3.0  1.619900-99.9-99.9-99.9-99.9 8.8 71 6.3 56  0.4  16 12.816.0 2.5
5027019680927  8.8  5.6  3.119900-99.9-99.9-99.9-99.9 0.0  0 9.0 89  5.4   1  0.8 5.1 0.8
5027019680928 11.1  6.2  0.009900-99.9-99.9-99.9-99.9 6.4 51 8.0 79  3.8   2  1.613.2 1.5
5027019680929 19.8  3.4  0.009900-99.9-99.9-99.9-99.9 3.6 29 8.5 54  4.6  20 16.0 9.8 2.8
5027019680930 20.8 12.6  0.009900-99.9-99.9-99.9-99.9 9.2 73 5.9 33 -0.5  68 54.417.011.9
5027019681001 15.8  5.0  0.009900-99.9-99.9-99.9-99.9 9.0 71 3.7 31 -6.7  40 32.016.9 6.7
5027019681002 18.8  7.5  0.009900-99.9-99.9-99.9-99.9 4.3 34 5.7 36 -1.0  61 48.810.9 9.0
5027019681003 20.4  5.7  0.009900-99.9-99.9-99.9-99.9 8.6 68 5.6 37 -1.2  21 16.816.6 4.5
5027019681004 19.8  8.2  0.009900-99.9-99.9-99.9-99.9 4.2 33 5.7 30 -1.0  48 38.411.0 7.9
5027019681005 16.5  4.5  0.009900-99.9-99.9-99.9-99.9 8.5 66 4.2 33 -5.0  26 20.816.7 5.0
5027019681006 18.8  8.6  0.009900-99.9-99.9-99.9-99.9 7.6 59 4.7 31 -3.6  52 41.615.6 9.1
5027019681007 16.4  6.8  0.009900-99.9-99.9-99.9-99.9 9.0 69 5.3 40 -1.9  16 12.817.6 3.9
5027019681008 19.8  5.0  0.009900-99.9-99.9-99.9-99.9 8.6 66 5.1 36 -2.5  15 12.017.2 4.0
5027019681009 17.8  5.4  0.009900-99.9-99.9-99.9-99.9 9.5 73 7.3 52  2.5   7  5.618.5 2.8
5027019681010 22.2  4.0  0.009900-99.9-99.9-99.9-99.9 9.6 73 6.2 41  0.2   2  1.618.8 2.6
5027019681011 27.8  8.0  0.009900-99.9-99.9-99.9-99.9 3.8 29 8.3 35  4.3  28 22.411.0 5.9
5027019681012 20.0  6.4  0.009900-99.9-99.9-99.9-99.9 5.5 42 8.8 55  5.1  15 12.013.4 3.2
5027019681013 24.8 11.2  0.419900-99.9-99.9-99.9-99.9 3.3 25 5.9 28 -0.5  38 30.410.5 8.2
5027019681014 19.0  8.0  0.819900-99.9-99.9-99.9-99.9 1.5 11 5.4 41 -1.7  25 20.0 8.1 5.1
5027019681015 16.1  4.8  0.009900-99.9-99.9-99.9-99.912.0 90 4.8 39 -3.3  37 29.622.7 6.4
5027019681016 13.8  3.2  0.009900-99.9-99.9-99.9-99.9 6.5 48 4.9 41 -3.0  17 13.615.2 3.5
5027019681017 17.0  6.2  0.009900-99.9-99.9-99.9-99.9 4.3 32 4.9 39 -3.0  49 39.212.2 7.7
5027019681018 21.4  8.8  0.009900-99.9-99.9-99.9-99.9 3.6 27 6.9 45  1.7  41 32.811.3 7.1
5027019681019 22.6  4.2  0.009900-99.9-99.9-99.9-99.9 8.2 60 6.4 33  0.6  51 40.817.9 8.1
5027019681020 24.2 12.2  0.009900-99.9-99.9-99.9-99.9 5.8 43 5.4 28 -1.7  62 49.614.612.6
5027019681021 18.4  9.8  0.009900-99.9-99.9-99.9-99.9 5.2 38 4.9 29 -3.0  40 32.013.8 7.8
5027019681022 14.1  4.6  1.919900-99.9-99.9-99.9-99.9 7.8 57 5.3 55 -1.9  11  8.817.6 3.3
5027019681023 11.3  2.0  0.009900-99.9-99.9-99.9-99.9 9.6 70 7.2 72  2.3  10  8.020.3 2.5
5027019681024 12.8  0.9  0.009900-99.9-99.9-99.9-99.912.3 89 4.2 39 -5.0  11  8.824.3 3.5
5027019681025 21.3  4.4  0.009900-99.9-99.9-99.9-99.912.7 91 4.8 27 -3.3  26 20.825.0 6.3
5027019681026 16.8  6.2  0.009900-99.9-99.9-99.9-99.912.6 90 5.9 47 -0.5   9  7.225.0 3.9
5027019681027 14.3  6.7  0.009900-99.9-99.9-99.9-99.913.1 94 7.0 50  1.9   9  7.225.8 3.7
5027019681028 18.6  7.0  0.009900-99.9-99.9-99.9-99.9 7.1 51 6.5 43  0.9  25 20.017.1 5.2
5027019681029 18.5 10.6  0.009900-99.9-99.9-99.9-99.9 7.9 56 3.4 23 -7.8  70 56.018.413.7
5027019681030 17.5  4.2  0.009900-99.9-99.9-99.9-99.9 9.5 67 2.3 17-12.7  45 36.020.8 9.2
5027019681031 13.2  3.8  0.009900-99.9-99.9-99.9-99.9 7.0 49 5.8 46 -0.7  14 11.217.2 3.4
5027019681101 21.6  7.2  0.009900-99.9-99.9-99.9-99.9 7.1 50 5.4 33 -1.7  28 22.417.5 6.5
5027019681102 17.8  8.2  0.009900-99.9-99.9-99.9-99.911.0 77 4.7 30 -3.6  19 15.223.3 5.6
5027019681103 21.1  8.3  0.009900-99.9-99.9-99.9-99.9 9.6 67 4.4 25 -4.4  58 46.421.411.5
5027019681104 22.2 11.2  0.009900-99.9-99.9-99.9-99.9 7.6 53 5.2 28 -2.2  41 32.818.4 9.3
5027019681105 18.6 10.0  0.009900-99.9-99.9-99.9-99.9 7.6 53 7.8 50  3.4  15 12.018.5 4.4
5027019681106 24.8  8.5  0.009900-99.9-99.9-99.9-99.9 8.4 58 6.8 30  1.5  26 20.819.8 6.7
5027019681107 25.8 12.3  0.009900-99.9-99.9-99.9-99.9 7.4 51 7.9 37  3.6  31 24.818.4 7.7
5027019681108 23.8 14.0  0.009900-99.9-99.9-99.9-99.9 3.1 21 5.9 28 -0.5  33 26.411.9 8.2
5027019681109 19.8 12.0  0.009900-99.9-99.9-99.9-99.911.3 77 3.9 22 -6.0  64 51.224.413.7
5027019681110 19.8  7.6  0.009900-99.9-99.9-99.9-99.9 6.7 46 3.9 23 -6.0  46 36.817.5 9.5
5027019681111 24.2 11.6  0.009900-99.9-99.9-99.9-99.9 9.5 65 5.5 34 -1.4  27 21.621.9 7.8
5027019681112 26.8  8.0  0.009900-99.9-99.9-99.9-99.9 5.3 36 7.8 28  3.4  33 26.415.5 7.3
5027019681113 25.5 17.2  0.009900-99.9-99.9-99.9-99.9 8.7 59 5.7 24 -1.0  52 41.620.813.2
5027019681114 25.4 13.0  0.009900-99.9-99.9-99.9-99.9 9.5 64 6.1 27  0.0  33 26.422.1 9.1
5027019681115 28.6 11.6  0.009900-99.9-99.9-99.9-99.9 8.1 54 7.4 39  2.7  43 34.420.010.4
5027019681116 24.4  7.0  0.819900-99.9-99.9-99.9-99.9 5.1 3410.4 51  7.5  23 18.415.4 4.7
5027019681117 18.8  9.4  0.009900-99.9-99.9-99.9-99.912.3 82 6.0 41 -0.2  11  8.826.6 5.1
5027019681118 24.6  8.4  0.009900-99.9-99.9-99.9-99.911.8 79 7.8 34  3.4  23 18.425.9 6.7
5027019681119 28.8 10.2  0.009900-99.9-99.9-99.9-99.9 5.3 35 9.1 33  5.6  25 20.015.9 6.6
5027019681120 23.0 16.2  0.009900-99.9-99.9-99.9-99.9 2.3 15 5.9 26 -0.5  61 48.811.213.1
5027019681121 24.8 11.3  0.009900-99.9-99.9-99.9-99.9 8.5 56 6.4 28  0.6  42 33.620.9 9.9
5027019681122 29.8 17.0  0.009900-99.9-99.9-99.9-99.9 7.8 52 6.8 27  1.5  48 38.419.912.9
5027019681123 28.8 15.0  0.009900-99.9-99.9-99.9-99.910.0 6610.4 42  7.5  28 22.423.4 8.3
5027019681124 34.8 11.5  0.009900-99.9-99.9-99.9-99.9 0.0  0 9.1 29  5.6  21 16.8 7.8 6.3
5027019681125 31.1 18.2  0.009900-99.9-99.9-99.9-99.9 0.0  0 9.5 35  6.2  31 24.8 7.8 8.3
5027019681126 28.4 17.0  0.009900-99.9-99.9-99.9-99.9 4.4 29 7.1 27  2.1  28 22.414.8 8.5
5027019681127 26.8 16.5  0.009900-99.9-99.9-99.9-99.910.8 71 4.9 20 -3.0  42 33.624.812.3
5027019681128 24.3 12.0  0.009900-99.9-99.9-99.9-99.910.5 69 4.9 23 -3.0  53 42.424.412.7
5027019681129 25.8 13.0  0.009900-99.9-99.9-99.9-99.9 9.5 62 5.8 25 -0.7  72 57.622.915.9
5027019681130 27.5 14.0  0.009900-99.9-99.9-99.9-99.9 6.0 39 6.5 26  0.9  51 40.817.412.3
5027019681201 29.0 16.0  0.009900-99.9-99.9-99.9-99.910.2 66 6.3 23  0.4  37 29.624.111.2
5027019681202 30.1 14.7  0.009900-99.9-99.9-99.9-99.9 9.0 58 5.2 19 -2.2  40 32.022.211.9
5027019681203 24.1 11.6  6.919900-99.9-99.9-99.9-99.9 0.0  012.9 84 10.7  17 13.6 8.0 3.5
5027019681204 17.0 11.0  0.319900-99.9-99.9-99.9-99.9 4.8 3112.4 76 10.1  22 17.615.6 3.5
5027019681205 18.4 11.5  3.219900-99.9-99.9-99.9-99.9 7.6 4911.5 70  9.0  28 22.420.1 5.0
5027019681206 22.2 10.7  0.009900-99.9-99.9-99.9-99.9 1.0  6 6.4 31  0.6  49 39.2 9.6 9.3
5027019681207 19.8 11.0  0.009900-99.9-99.9-99.9-99.9 4.6 30 9.0 53  5.4  15 12.015.4 4.4
5027019681208 27.2 11.6  0.009900-99.9-99.9-99.9-99.9 0.8  5 8.6 32  4.8  20 16.0 9.4 5.5
5027019681209 25.8 18.2  0.009900-99.9-99.9-99.9-99.9 0.5  3 9.4 35  6.1  32 25.6 8.9 7.8
5027019681210 23.1 11.3  0.009900-99.9-99.9-99.9-99.9 7.5 48 4.9 24 -3.0  51 40.820.111.7
5027019681211 19.6 14.0  0.009900-99.9-99.9-99.9-99.9 0.0  0 4.1 22 -5.4 112 89.6 8.121.0
5027019681212 21.5 10.0  0.009900-99.9-99.9-99.9-99.9 4.7 30 4.4 24 -4.4  54 43.215.611.4
5027019681213 21.8 10.7  0.009900-99.9-99.9-99.9-99.9 7.4 47 4.9 27 -3.0  30 24.019.9 8.1
5027019681214 19.8  6.2  0.009900-99.9-99.9-99.9-99.9 0.0  0 8.6 46  4.8  12  9.6 8.2 2.9
5027019681215 24.1 11.0  0.009900-99.9-99.9-99.9-99.9 6.7 43 6.8 32  1.5  33 26.418.8 8.2
5027019681216 26.3 14.4  0.009900-99.9-99.9-99.9-99.9 0.3  2 7.4 30  2.7  52 41.6 8.611.0
5027019681217 21.7 12.9  0.009900-99.9-99.9-99.9-99.9 8.8 56 6.1 30  0.0  28 22.422.2 8.0
5027019681218 23.0 10.0  0.119900-99.9-99.9-99.9-99.9 5.2 33 7.1 38  2.1  36 28.816.5 7.9
5027019681219 19.6  9.0  0.009900-99.9-99.9-99.9-99.9 7.3 47 4.4 28 -4.4  48 38.419.810.2
5027019681220 17.1  7.0  0.519900-99.9-99.9-99.9-99.9 3.6 23 6.8 48  1.5  12  9.613.9 3.7
5027019681221 24.4  8.0  0.009900-99.9-99.9-99.9-99.9 4.7 30 4.3 24 -4.7  44 35.215.710.1
5027019681222 17.8  7.7  0.319900-99.9-99.9-99.9-99.9 1.8 11 6.6 51  1.1  16 12.811.1 4.0
5027019681223 22.1  8.4  0.009900-99.9-99.9-99.9-99.9 9.3 59 4.0 20 -5.7  12  9.623.0 5.6
5027019681224 17.3 11.0  0.219900-99.9-99.9-99.9-99.9 6.2 4010.0 62  7.0  19 15.218.1 4.4
5027019681225 19.8 10.0  0.619900-99.9-99.9-99.9-99.9 0.3  211.6 71  9.2   5  4.0 8.7 2.3
5027019681226 16.8 10.0  0.009900-99.9-99.9-99.9-99.9 3.8 2411.2 71  8.6   9  7.214.2 2.9
5027019681227 24.8  9.4  0.519900-99.9-99.9-99.9-99.9 1.6 10 7.3 31  2.5  31 24.810.7 6.8
5027019681228 22.3 11.5  3.619900-99.9-99.9-99.9-99.9 2.8 1810.8 70  8.1  12  9.612.6 3.8
5027019681229 14.8 10.8  1.119900-99.9-99.9-99.9-99.9 0.0  013.6 92 11.5  21 16.8 8.1 1.8
5027019681230 18.5 12.5  0.319900-99.9-99.9-99.9-99.9 4.0 2613.6 75 11.5   9  7.214.5 3.0
5027019681231 19.8 11.3  0.009900-99.9-99.9-99.9-99.9 3.8 2412.0 68  9.7  19 15.214.2 3.9
5027019690101 26.0  9.2  0.009900-99.9-99.9-99.9-99.9 7.3 47 9.6 44  6.4   6  4.819.8 4.3
5027019690102 28.8 14.8  0.009900-99.9-99.9-99.9-99.9 5.2 33 7.4 30  2.7  41 32.816.410.6
5027019690103 22.2 13.9  0.009900-99.9-99.9-99.9-99.9 8.7 56 3.3 16 -8.2  56 44.822.013.9
5027019690104 25.1  9.8  0.009900-99.9-99.9-99.9-99.9 4.7 30 6.1 27  0.0  51 40.815.610.8
5027019690105 28.5 14.4  0.009900-99.9-99.9-99.9-99.9 8.8 57 6.5 24  0.9  64 51.222.115.3
5027019690106 24.0 13.1  0.009900-99.9-99.9-99.9-99.9 8.8 57 6.8 33  1.5  54 43.222.011.9
5027019690107 17.3  8.8  3.019900-99.9-99.9-99.9-99.9 3.5 23 6.2 44  0.2  10  8.013.6 3.8
5027019690108 17.0  9.0  0.719900-99.9-99.9-99.9-99.9 4.3 28 7.9 51  3.6  27 21.614.8 5.0
5027019690109 15.8  9.4  0.009900-99.9-99.9-99.9-99.9 5.4 35 6.3 45  0.4  23 18.416.6 5.3
5027019690110 27.2  9.0  0.009900-99.9-99.9-99.9-99.9 4.3 28 8.1 33  3.9  20 16.014.8 5.8
5027019690111 24.3 16.0  0.009900-99.9-99.9-99.9-99.9 7.3 48 8.9 44  5.3  15 12.019.5 5.9
5027019690112 34.7 14.0  0.009900-99.9-99.9-99.9-99.9 9.8 64 8.1 24  3.9  52 41.623.414.0
5027019690113 27.6 16.0  0.009900-99.9-99.9-99.9-99.910.3 6711.1 50  8.5  17 13.624.2 6.8
5027019690114 25.8 15.8  0.009900-99.9-99.9-99.9-99.9 7.4 48 6.0 26 -0.2  30 24.019.6 9.1
5027019690115 26.5 17.6  0.009900-99.9-99.9-99.9-99.9 5.3 3511.3 42  8.8  10  8.016.2 4.9
5027019690116 28.8 18.5  0.009900-99.9-99.9-99.9-99.9 3.2 21 6.6 24  1.1  40 32.012.911.1
5027019690117 23.4  9.0  0.009900-99.9-99.9-99.9-99.9 4.0 26 4.5 20 -4.1  28 22.414.1 7.4
5027019690118 24.2 12.0  0.009900-99.9-99.9-99.9-99.9 2.5 17 6.2 27  0.2  39 31.211.7 8.8
5027019690119 23.3 12.2  0.009900-99.9-99.9-99.9-99.9 2.6 17 8.1 37  3.9  28 22.411.8 6.4
5027019690120 30.1 16.0  0.009900-99.9-99.9-99.9-99.9 8.5 56 9.7 33  6.5  71 56.821.015.4
5027019690121 32.4 18.8  0.009900-99.9-99.9-99.9-99.9 4.6 3116.0 48 14.0  69 55.214.912.7
5027019690122 33.2 20.8  0.009900-99.9-99.9-99.9-99.9 5.3 35 8.2 27  4.1  35 28.015.911.0
5027019690123 26.8 15.4  0.009900-99.9-99.9-99.9-99.9 8.8 59 8.4 45  4.5  27 21.621.3 8.1
5027019690124 28.8 15.4  0.219900-99.9-99.9-99.9-99.910.0 67 9.0 32  5.4  33 26.423.1 9.4
5027019690125 32.4 19.0  0.009900-99.9-99.9-99.9-99.9 6.0 40 8.5 28  4.6  46 36.816.912.6
5027019690126 25.8 14.6  0.009900-99.9-99.9-99.9-99.9 4.0 27 5.9 24 -0.5  48 38.413.711.4
5027019690127 24.5 14.0  0.009900-99.9-99.9-99.9-99.910.4 70 4.5 20 -4.1  41 32.823.611.1
5027019690128 22.8 11.0  0.009900-99.9-99.9-99.9-99.9 7.5 51 6.7 36  1.3  27 21.619.0 7.0
5027019690129 25.8 13.4  0.009900-99.9-99.9-99.9-99.910.4 71 4.6 21 -3.8  43 34.423.411.5
5027019690130 29.0 13.4  0.009900-99.9-99.9-99.9-99.910.0 68 6.7 28  1.3  49 39.222.712.3
5027019690131 21.5 15.5  0.009900-99.9-99.9-99.9-99.912.0 82 6.5 31  0.9  17 13.625.7 6.5
5027019690201 26.2  8.5  0.009900-99.9-99.9-99.9-99.911.8 81 9.8 43  6.7  25 20.025.3 6.5
5027019690202 24.0 13.5  2.719900-99.9-99.9-99.9-99.9 8.4 5814.5 68 12.5   5  4.020.1 3.8
5027019690203 23.3 16.6  4.219900-99.9-99.9-99.9-99.9 3.7 2615.8 69 13.8  25 20.012.8 4.5
5027019690204 29.7 15.4  0.009900-99.9-99.9-99.9-99.9 6.7 46 7.6 26  3.0  41 32.817.310.6
5027019690205 24.6 13.0  0.009900-99.9-99.9-99.9-99.911.5 80 6.2 31  0.2  32 25.624.5 8.8
5027019690206 30.3 12.4  0.009900-99.9-99.9-99.9-99.911.4 80 5.6 21 -1.2  35 28.024.310.2
5027019690207 24.0 10.4  0.009900-99.9-99.9-99.9-99.9 7.7 54 5.1 30 -2.5  52 41.618.611.3
5027019690208 27.4 12.4  0.009900-99.9-99.9-99.9-99.9 8.8 62 6.7 28  1.3  46 36.820.210.8
5027019690209 25.0 12.8  0.009900-99.9-99.9-99.9-99.9 9.0 63 5.3 38 -1.9  39 31.220.4 9.8
5027019690210 20.5 11.6  0.009900-99.9-99.9-99.9-99.9 7.0 50 6.5 40  0.9  11  8.817.3 4.4
5027019690211 16.6  9.0  3.919910-99.9-99.9-99.9-99.9 6.7 48 7.3 48  2.5  27 21.616.8 5.1
5027019690212 22.8  8.5  0.009900-99.9-99.9-99.9-99.9 7.8 56 5.7 31 -1.0  38 30.418.3 8.1
5027019690213 29.0 14.6  0.009900-99.9-99.9-99.9-99.9 9.7 69 6.9 28  1.7  48 38.421.111.9
5027019690214 22.8 13.2  3.319900-99.9-99.9-99.9-99.9 5.3 3810.7 61  8.0  19 15.214.5 4.7
5027019690215 15.0  7.6  6.419900-99.9-99.9-99.9-99.9 5.7 41 8.5 67  4.6  15 12.015.0 3.1
5027019690216 12.4  5.2  0.319900-99.9-99.9-99.9-99.910.0 72 7.6 62  3.0  27 21.621.2 3.9
5027019690217 18.5  6.3  0.009900-99.9-99.9-99.9-99.910.6 77 6.6 42  1.1  20 16.022.0 4.8
5027019690218 30.0 11.2  0.009900-99.9-99.9-99.9-99.9 9.5 69 8.2 33  4.1  40 32.020.3 9.4
5027019690219 31.0 12.0  0.009900-99.9-99.9-99.9-99.912.7 9310.4 41  7.5  15 12.024.8 5.9
5027019690220 27.7 15.6  0.009900-99.9-99.9-99.9-99.912.8 9410.1 39  7.1  21 16.824.8 6.8
5027019690221 29.6 15.5  0.009900-99.9-99.9-99.9-99.911.2 83 7.8 30  3.4  30 24.022.4 8.6
5027019690222 26.7 17.2  0.009900-99.9-99.9-99.9-99.910.4 77 6.0 23 -0.2  58 46.421.113.8
5027019690223 24.8 11.8  0.009900-99.9-99.9-99.9-99.9 7.3 54 6.0 29 -0.2  31 24.816.6 7.6
5027019690224 24.2 13.2  0.009900-99.9-99.9-99.9-99.911.6 86 5.6 27 -1.2  53 42.422.511.6
5027019690225 27.5 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 27 -0.5  40 32.0-9.9-9.9
5027019690226 26.7 13.3  0.009900-99.9-99.9-99.9-99.9 5.1 38 7.9 34  3.6  38 30.413.2 8.3
5027019690227 25.9 15.5  0.009900-99.9-99.9-99.9-99.9 0.8  6 7.8 31  3.4  59 47.2 7.111.6
5027019690228 26.5 18.5  0.009900-99.9-99.9-99.9-99.9 0.0  010.0 37  7.0  49 39.2 6.0 9.7
5027019690301 32.1 20.7  0.009900-99.9-99.9-99.9-99.9 7.8 59 9.8 30  6.7  46 36.816.611.8
5027019690302 33.0 12.2  0.009900-99.9-99.9-99.9-99.910.3 7910.4 32  7.5  28 22.420.0 7.4
5027019690303 28.2 14.6  0.009900-99.9-99.9-99.9-99.9 9.6 74 8.2 30  4.1  41 32.818.9 9.4
5027019690304 21.8 11.3  0.009900-99.9-99.9-99.9-99.9 9.8 75 8.1 44  3.9  22 17.619.0 5.2
5027019690305 29.4 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 18 -1.9  37 29.6-9.9-9.9
5027019690306 23.8 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 27 -1.0  41 32.8-9.9-9.9
5027019690307 20.6 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 27 -3.8  36 28.8-9.9-9.9
5027019690308 23.3 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 39  0.4  37 29.6-9.9-9.9
5027019690309 24.2  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.1  11  8.8-9.9-9.9
5027019690310 30.1 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 25  1.9  23 18.4-9.9-9.9
5027019690311 25.1 13.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 31  1.7  15 12.0-9.9-9.9
5027019690312 28.6 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 30  3.9  43 34.4-9.9-9.9
5027019690313 23.1 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 26 -2.7  42 33.6-9.9-9.9
5027019690314 22.8  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 40  1.5  14 11.2-9.9-9.9
5027019690315 18.2  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 45  2.5  12  9.6-9.9-9.9
5027019690316 18.6  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 68  9.8  12  9.6-9.9-9.9
5027019690317 21.6 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 31  0.2  14 11.2-9.9-9.9
5027019690318 28.8 11.4  0.009900-99.9-99.9-99.9-99.9 7.5 61 6.4 26  0.6  22 17.614.3 5.8
5027019690319 25.1 12.3  0.009900-99.9-99.9-99.9-99.9 9.5 7810.9 54  8.2  14 11.216.6 3.7
5027019690320 30.5 14.3  0.009900-99.9-99.9-99.9-99.9 5.1 42 5.3 20 -1.9  27 21.611.1 7.4
5027019690321 25.5 16.8  0.009900-99.9-99.9-99.9-99.9 2.6 22 6.7 30  1.3  38 30.4 8.0 8.6
5027019690322 22.0 14.5  0.009900-99.9-99.9-99.9-99.9 0.3  2 6.8 34  1.5  41 32.8 5.1 7.9
5027019690323 18.1 11.3  0.009900-99.9-99.9-99.9-99.9 1.4 12 9.3 59  5.9  11  8.8 6.4 2.4
5027019690324 17.0 10.2  4.919900-99.9-99.9-99.9-99.9 8.5 7112.9 80 10.7  21 16.814.7 2.2
5027019690325 13.0  8.9  0.719900-99.9-99.9-99.9-99.9 0.0  010.3 82  7.4  15 12.0 4.6 1.5
5027019690326 16.7  7.0  0.009900-99.9-99.9-99.9-99.9 0.0  0 6.5 48  0.9   8  6.4 4.5 2.1
5027019690327 18.6  6.5  0.009900-99.9-99.9-99.9-99.910.0 85 7.8 54  3.4  17 13.616.1 2.9
5027019690328 18.3  9.9  0.009900-99.9-99.9-99.9-99.9 8.0 68 8.1 54  3.9   9  7.213.6 2.4
5027019690329 18.4  5.2  0.009900-99.9-99.9-99.9-99.910.4 89 7.4 53  2.7   4  3.216.2 1.7
5027019690330 17.0  9.5  0.009900-99.9-99.9-99.9-99.9 6.7 58 4.8 34 -3.3  22 17.611.9 4.3
5027019690331 18.4  6.6  0.009900-99.9-99.9-99.9-99.9 9.5 82 4.3 30 -4.7  27 21.614.9 4.8
5027019690401 22.0 10.0  0.009900-99.9-99.9-99.9-99.9 6.9 60 6.0 37 -0.2  29 23.211.9 5.4
5027019690402 15.4  3.6  0.009900-99.9-99.9-99.9-99.910.4 91 5.2 47 -2.2  14 11.215.6 2.4
5027019690403 23.6  5.9  0.219900-99.9-99.9-99.9-99.9 9.5 84 4.9 25 -3.0  12  9.614.5 2.9
5027019690404 19.0  9.0  5.319900-99.9-99.9-99.9-99.9 4.8 42 7.6 58  3.0  23 18.4 9.2 3.6
5027019690405 16.6  6.6  0.009900-99.9-99.9-99.9-99.9 6.7 59 6.4 48  0.6  22 17.611.2 3.2
5027019690406 21.0  6.4  0.009900-99.9-99.9-99.9-99.9 6.6 59 7.0 46  1.9   7  5.611.0 2.0
5027019690407 23.3 12.0  0.009900-99.9-99.9-99.9-99.9 7.5 67 6.5 31  0.9  35 28.011.8 6.4
5027019690408 22.6 11.2  0.009900-99.9-99.9-99.9-99.9 7.8 70 6.8 38  1.5  25 20.012.0 4.6
5027019690409 24.8 11.2  0.009900-99.9-99.9-99.9-99.9 3.3 30 6.0 28 -0.2  46 36.8 7.2 8.5
5027019690410 22.8  8.4  0.009900-99.9-99.9-99.9-99.9 6.6 60 5.5 33 -1.4  56 44.810.5 9.0
5027019690411 17.7  8.3  0.009900-99.9-99.9-99.9-99.9 5.2 47 5.1 34 -2.5  53 42.4 9.0 7.6
5027019690412 23.3 13.4  0.009900-99.9-99.9-99.9-99.9 2.7 25 4.8 24 -3.3  56 44.8 6.310.9
5027019690413 22.3 12.0  0.009900-99.9-99.9-99.9-99.9 1.9 18 6.3 32  0.4  24 19.2 5.5 4.9
5027019690414 25.7 13.3  0.009900-99.9-99.9-99.9-99.9 9.1 84 7.9 42  3.6  17 13.612.5 3.7
5027019690415 17.8  7.5  0.519900-99.9-99.9-99.9-99.9 7.6 7111.0 68  8.4   2  1.610.9 0.9
5027019690416 20.6 10.5 10.419900-99.9-99.9-99.9-99.9 6.8 6412.9 70 10.7   2  1.610.0 1.0
5027019690417 18.1 11.0  5.619900-99.9-99.9-99.9-99.9 3.6 3411.9 80  9.5   5  4.0 6.8 1.1
5027019690418 18.4  9.5  0.519900-99.9-99.9-99.9-99.9 7.8 74 5.7 38 -1.0  47 37.610.8 6.8
