5052520080901-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5052520081005-99.9  0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 46-99.9  35 28.0-9.9-9.9
5052520081006-99.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  24 19.2-9.9-9.9
5052520081007-99.9 -0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 36-99.9  24 19.2-9.9-9.9
5052520081008-99.9 -2.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 36-99.9   9  7.2-9.9-9.9
5052520081009-99.9  4.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  25 20.0-9.9-9.9
5052520081010-99.9  1.4  3.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 52-99.9  16 12.8-9.9-9.9
5052520081011-99.9  4.2  1.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 50-99.9  40 32.0-9.9-9.9
5052520081012-99.9 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9   8  6.4-9.9-9.9
5052520081013-99.9  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 48-99.9  21 16.8-9.9-9.9
5052520081014-99.9 -1.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9   3  2.4-9.9-9.9
5052520081015-99.9 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9   7  5.6-9.9-9.9
5052520081016-99.9 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 18-99.9  14 11.2-9.9-9.9
5052520081017-99.9 -3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 20-99.9  11  8.8-9.9-9.9
5052520081018-99.9 -2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  30 24.0-9.9-9.9
5052520081019-99.9  9.1  3.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 50-99.9  39 31.2-9.9-9.9
5052520081020-99.9  4.4 10.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  37 29.6-9.9-9.9
5052520081021-99.9  0.2  1.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 64-99.9  28 22.4-9.9-9.9
5052520081022-99.9  0.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  33 26.4-9.9-9.9
5052520081023-99.9  5.4-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9  36 28.8-9.9-9.9
5052520081024-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 24-99.9   4  3.2-9.9-9.9
5052520081025-99.9  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 46-99.9  35 28.0-9.9-9.9
5052520081026-99.9 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9  12  9.6-9.9-9.9
5052520081027-99.9  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 24-99.9  22 17.6-9.9-9.9
5052520081028-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 46-99.9  29 23.2-9.9-9.9
5052520081029-99.9  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  12  9.6-9.9-9.9
5052520081030-99.9 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  12  9.6-9.9-9.9
5052520081031-99.9  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9  35 28.0-9.9-9.9
5052520081101-99.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9  38 30.4-9.9-9.9
5052520081102-99.9  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 23-99.9  24 19.2-9.9-9.9
5052520081103-99.9  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  30 24.0-9.9-9.9
5052520081104-99.9  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 47-99.9  37 29.6-9.9-9.9
5052520081105-99.9  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 48-99.9  56 44.8-9.9-9.9
5052520081106-99.9  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9  33 26.4-9.9-9.9
5052520081107-99.9  8.6 27.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9  35 28.0-9.9-9.9
5052520081108-99.9  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 72-99.9  34 27.2-9.9-9.9
5052520081109-99.9  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 52-99.9  24 19.2-9.9-9.9
5052520081110-99.9  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9   8  6.4-9.9-9.9
5052520081111-99.9  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9   3  2.4-9.9-9.9
5052520081112-99.9  4.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9   8  6.4-9.9-9.9
5052520081113-99.9  4.7  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 22-99.9  25 20.0-9.9-9.9
5052520081114-99.9  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 23-99.9  33 26.4-9.9-9.9
5052520081115-99.9 -2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 15-99.9   8  6.4-9.9-9.9
5052520081116-99.9 -2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 19-99.9  31 24.8-9.9-9.9
5052520081117-99.9  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9  10  8.0-9.9-9.9
5052520081118-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9   5  4.0-9.9-9.9
5052520081119-99.9  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9   7  5.6-9.9-9.9
5052520081120-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  26 20.8-9.9-9.9
5052520081121-99.9 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 38-99.9  41 32.8-9.9-9.9
5052520081122-99.9  0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9  32 25.6-9.9-9.9
5052520081123-99.9  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 51-99.9  27 21.6-9.9-9.9
5052520081124-99.9  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  34 27.2-9.9-9.9
5052520081125-99.9  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9   6  4.8-9.9-9.9
5052520081126-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  15 12.0-9.9-9.9
5052520081127-99.9  9.7  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 45-99.9  42 33.6-9.9-9.9
5052520081128-99.9  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 62-99.9  29 23.2-9.9-9.9
5052520081129-99.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 48-99.9   8  6.4-9.9-9.9
5052520081130-99.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9  20 16.0-9.9-9.9
5052520081201-99.9  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  19 15.2-9.9-9.9
5052520081202-99.9  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9   8  6.4-9.9-9.9
5052520081203-99.9  6.8  2.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 54-99.9  11  8.8-9.9-9.9
5052520081204-99.9  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9  15 12.0-9.9-9.9
5052520081205-99.9  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  11  8.8-9.9-9.9
5052520081206-99.9  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9   5  4.0-9.9-9.9
5052520081207-99.9 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  25 20.0-9.9-9.9
5052520081208-99.9 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  19 15.2-9.9-9.9
5052520081209-99.9  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  10  8.0-9.9-9.9
5052520081210-99.9  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 67-99.9  18 14.4-9.9-9.9
5052520081211-99.9  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 76-99.9  11  8.8-9.9-9.9
5052520081212-99.9  3.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 36-99.9   3  2.4-9.9-9.9
5052520081213-99.9  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9   4  3.2-9.9-9.9
5052520081214-99.9  8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 22-99.9  15 12.0-9.9-9.9
5052520081215-99.9 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9  35 28.0-9.9-9.9
5052520081216-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  30 24.0-9.9-9.9
5052520081217-99.9  5.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9  15 12.0-9.9-9.9
5052520081218-99.9  2.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9  11  8.8-9.9-9.9
5052520081219-99.9 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  33 26.4-9.9-9.9
5052520081220-99.9-99.9  7.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 60-99.9  35 28.0-9.9-9.9
5052520081221-99.9  3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 50-99.9  35 28.0-9.9-9.9
5052520081222-99.9  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9  27 21.6-9.9-9.9
5052520081223-99.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  24 19.2-9.9-9.9
5052520081224-99.9 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9  39 31.2-9.9-9.9
5052520081225-99.9  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9  14 11.2-9.9-9.9
5052520081226-99.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9  26 20.8-9.9-9.9
5052520081227-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 60-99.9  31 24.8-9.9-9.9
5052520081228-99.9  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9  41 32.8-9.9-9.9
5052520081229-99.9  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9  10  8.0-9.9-9.9
5052520081230-99.9 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 24-99.9  24 19.2-9.9-9.9
5052520081231-99.9  1.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 19-99.9   7  5.6-9.9-9.9
5052520090101-99.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9   7  5.6-9.9-9.9
5052520090102-99.9  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9  11  8.8-9.9-9.9
5052520090103-99.9  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9   5  4.0-9.9-9.9
5052520090104-99.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 22-99.9  30 24.0-9.9-9.9
5052520090105-99.9 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9  31 24.8-9.9-9.9
5052520090106-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 43-99.9  48 38.4-9.9-9.9
5052520090107-99.9  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  15 12.0-9.9-9.9
5052520090108-99.9  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9  10  8.0-9.9-9.9
5052520090109-99.9  5.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9  18 14.4-9.9-9.9
5052520090110-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  32 25.6-9.9-9.9
5052520090111-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  13 10.4-9.9-9.9
5052520090112-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9  31 24.8-9.9-9.9
5052520090113-99.9 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 38-99.9  29 23.2-9.9-9.9
5052520090114-99.9 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 55-99.9  35 28.0-9.9-9.9
5052520090115-99.9  5.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9  19 15.2-9.9-9.9
5052520090116-99.9 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 54-99.9  36 28.8-9.9-9.9
5052520090117-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  27 21.6-9.9-9.9
5052520090118-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  33 26.4-9.9-9.9
5052520090119-99.9  4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9   3  2.4-9.9-9.9
5052520090120-99.9  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9  12  9.6-9.9-9.9
5052520090121-99.9  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9  16 12.8-9.9-9.9
5052520090122-99.9 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 22-99.9  31 24.8-9.9-9.9
5052520090123-99.9 10.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  24 19.2-9.9-9.9
5052520090124-99.9 13.8 17.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 67-99.9  39 31.2-9.9-9.9
5052520090125-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9  11  8.8-9.9-9.9
5052520090126-99.9  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  20 16.0-9.9-9.9
5052520090127-99.9  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9   2  1.6-9.9-9.9
5052520090128-99.9  5.4-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  19 15.2-9.9-9.9
5052520090129-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 21-99.9  31 24.8-9.9-9.9
5052520090130-99.9 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9  42 33.6-9.9-9.9
5052520090131-99.9 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 29-99.9   7  5.6-9.9-9.9
5052520090201-99.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 23-99.9  25 20.0-9.9-9.9
5052520090202-99.9 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  32 25.6-9.9-9.9
5052520090203-99.9 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 48-99.9  28 22.4-9.9-9.9
5052520090204-99.9  8.2 13.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 47-99.9  20 16.0-9.9-9.9
5052520090205-99.9  6.2  0.319900-99.9-99.9-99.9-99.9-9.9 99-9.9 65-99.9  46 36.8-9.9-9.9
5052520090206-99.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  28 22.4-9.9-9.9
5052520090207-99.9  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 43-99.9  15 12.0-9.9-9.9
5052520090208-99.9  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9  23 18.4-9.9-9.9
5052520090209-99.9  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 38-99.9  13 10.4-9.9-9.9
5052520090210-99.9 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 47-99.9  42 33.6-9.9-9.9
5052520090211-99.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 43-99.9  27 21.6-9.9-9.9
5052520090212-99.9  7.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  37 29.6-9.9-9.9
5052520090213-99.9 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9  37 29.6-9.9-9.9
5052520090214-99.9 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 46-99.9  28 22.4-9.9-9.9
5052520090215-99.9 11.2  4.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  43 34.4-9.9-9.9
5052520090216-99.9  7.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 49-99.9  47 37.6-9.9-9.9
5052520090217-99.9 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  31 24.8-9.9-9.9
5052520090218-99.9 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 45-99.9  33 26.4-9.9-9.9
5052520090219-99.9 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 68-99.9  26 20.8-9.9-9.9
5052520090220-99.9  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9  17 13.6-9.9-9.9
5052520090221-99.9 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9   9  7.2-9.9-9.9
5052520090222-99.9  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  22 17.6-9.9-9.9
5052520090223-99.9  5.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9   0  0.0-9.9-9.9
5052520090224-99.9  4.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9   1  0.8-9.9-9.9
5052520090225-99.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9   3  2.4-9.9-9.9
5052520090226-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9   9  7.2-9.9-9.9
5052520090227-99.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9   6  4.8-9.9-9.9
5052520090228-99.9 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9  31 24.8-9.9-9.9
5052520090301-99.9 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 43-99.9  30 24.0-9.9-9.9
5052520090302-99.9  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 56-99.9   8  6.4-9.9-9.9
5052520090303-99.9  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 53-99.9   9  7.2-9.9-9.9
5052520090304-99.9  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 25-99.9  29 23.2-9.9-9.9
5052520090305-99.9  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  26 20.8-9.9-9.9
5052520090306-99.9  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  23 18.4-9.9-9.9
5052520090307-99.9  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 42-99.9  14 11.2-9.9-9.9
5052520090308-99.9  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 31-99.9  11  8.8-9.9-9.9
5052520090309-99.9  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 21-99.9  27 21.6-9.9-9.9
5052520090310-99.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9   4  3.2-9.9-9.9
5052520090311-99.9 13.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 40-99.9  25 20.0-9.9-9.9
5052520090312-99.9 11.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  22 17.6-9.9-9.9
5052520090313-99.9 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 51-99.9  35 28.0-9.9-9.9
5052520090314-99.9  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 26-99.9  27 21.6-9.9-9.9
5052520090315-99.9 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9   8  6.4-9.9-9.9
5052520090316-99.9  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9  41 32.8-9.9-9.9
5052520090317-99.9  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9   4  3.2-9.9-9.9
5052520090318-99.9  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9   0  0.0-9.9-9.9
5052520090319-99.9  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 32-99.9  31 24.8-9.9-9.9
5052520090320-99.9  0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 38-99.9   5  4.0-9.9-9.9
5052520090321-99.9  1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9   7  5.6-9.9-9.9
5052520090322-99.9  4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 36-99.9  19 15.2-9.9-9.9
5052520090323-99.9  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9   2  1.6-9.9-9.9
5052520090324-99.9  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 30-99.9  14 11.2-9.9-9.9
5052520090325-99.9  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9  26 20.8-9.9-9.9
5052520090326-99.9  1.8  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 36-99.9   5  4.0-9.9-9.9
5052520090327-99.9  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 35-99.9  29 23.2-9.9-9.9
5052520090328-99.9 15.7  7.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 77-99.9  31 24.8-9.9-9.9
5052520090329-99.9  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 52-99.9  44 35.2-9.9-9.9
5052520090330-99.9  6.0  0.319900-99.9-99.9-99.9-99.9-9.9 99-9.9 55-99.9  27 21.6-9.9-9.9
5052520090331-99.9  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 47-99.9   1  0.8-9.9-9.9
5052520090401-99.9 -1.4  8.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9   7  5.6-9.9-9.9
