5007520121031-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5007520121101 26.8 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 66 15.0  17 13.6-9.9-9.9
5007520121102 28.2 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.5 57 12.5  13 10.4-9.9-9.9
5007520121103 30.2 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 51 13.3  12  9.6-9.9-9.9
5007520121104 30.4 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.1 46 12.1  12  9.6-9.9-9.9
5007520121105 31.0 19.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 46 12.8  14 11.2-9.9-9.9
5007520121106 32.2 20.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 44 13.1  13 10.4-9.9-9.9
5007520121107-99.9 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9  10  8.0-9.9-9.9
5007520121108 31.4 20.5  0.009900-99.9-99.9-99.9-99.9-9.9 9919.1 57 16.8  22 17.6-9.9-9.9
5007520121109 32.4 21.0  1.019900-99.9-99.9-99.9-99.9-9.9 9921.4 61 18.6  22 17.6-9.9-9.9
5007520121110 27.6 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.0 78 18.3  24 19.2-9.9-9.9
5007520121111 25.8 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.8 76 16.5  24 19.2-9.9-9.9
5007520121112 25.8 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 68 13.3  23 18.4-9.9-9.9
5007520121113 26.0 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 48  8.4  21 16.8-9.9-9.9
5007520121114 26.6 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 49  9.9  19 15.2-9.9-9.9
5007520121115 28.4 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.1 49 11.0  12  9.6-9.9-9.9
5007520121116 31.2 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.4 46 12.4  12  9.6-9.9-9.9
5007520121117 33.0 24.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 48 16.6  16 12.8-9.9-9.9
