5057320121031-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320121101-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320121102-99.9 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 53-99.9  11  8.8-9.9-9.9
5057320121103-99.9 17.0-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 39-99.9  12  9.6-9.9-9.9
5057320121104-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 51-99.9  10  8.0-9.9-9.9
5057320121105 33.2 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 44 12.0   6  4.8-9.9-9.9
5057320121106 35.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 40 11.8   7  5.6-9.9-9.9
5057320121107 34.0 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 39 11.4  12  9.6-9.9-9.9
5057320121108 35.0 23.0  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 48 16.9  15 12.0-9.9-9.9
5057320121109-99.9 23.0 27.019900-99.9-99.9-99.9-99.9-9.9 99-9.9 81-99.9  21 16.8-9.9-9.9
5057320121110 18.0 11.0  2.019900-99.9-99.9-99.9-99.9-9.9 9915.2 92 13.2  24 19.2-9.9-9.9
5057320121111 21.5 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 82 15.0  23 18.4-9.9-9.9
5057320121112 23.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 68 12.0  14 11.2-9.9-9.9
5057320121113 24.0 13.2  0.009900-99.9-99.9-99.9-99.9-9.9 9913.7 64 11.7  12  9.6-9.9-9.9
5057320121114-99.9 12.8-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 54-99.9  10  8.0-9.9-9.9
5057320121115 27.4-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9  13 10.4-9.9-9.9
5057320121116 29.0 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 51 11.2  12  9.6-9.9-9.9
5057320121117 27.0 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 57 13.1   4  3.2-9.9-9.9
5057320121118 30.3 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 60 15.4  12  9.6-9.9-9.9
5057320121119 31.0 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.8 58 14.8  10  8.0-9.9-9.9
5057320121120 32.5 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 51 14.6  11  8.8-9.9-9.9
5057320121121-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320121122 28.5 18.5  5.019900-99.9-99.9-99.9-99.9-9.9 9923.4 81 20.0  19 15.2-9.9-9.9
5057320121123-99.9 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 68-99.9  19 15.2-9.9-9.9
5057320121124 27.4 16.0-99.999900-99.9-99.9-99.9-99.9-9.9 9910.6 41  7.9  14 11.2-9.9-9.9
5057320121125 28.0-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 51-99.9  16 12.8-9.9-9.9
5057320121126 30.5 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.0 49 11.9   8  6.4-9.9-9.9
5057320121127 33.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 45 12.7   7  5.6-9.9-9.9
5057320121128 32.4 19.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 49 14.5  14 11.2-9.9-9.9
5057320121129 29.2 19.0-99.999900-99.9-99.9-99.9-99.9-9.9 9920.4 68 17.8  11  8.8-9.9-9.9
5057320121130-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 80-99.9   8  6.4-9.9-9.9
5057320121201-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 55-99.9  13 10.4-9.9-9.9
5057320121202 34.0-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9  19 15.2-9.9-9.9
5057320121203-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320121204 29.2 19.8  0.009900-99.9-99.9-99.9-99.9-9.9 9925.2 82 21.2  10  8.0-9.9-9.9
5057320121205 29.4 22.0  0.009900-99.9-99.9-99.9-99.9-9.9 9925.7 78 21.6   9  7.2-9.9-9.9
5057320121206 35.5 25.0 16.019900-99.9-99.9-99.9-99.9-9.9 9927.5 64 22.7  13 10.4-9.9-9.9
5057320121207 26.0 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.9 60 12.9  20 16.0-9.9-9.9
5057320121208 29.0 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.3 48 10.0   5  4.0-9.9-9.9
5057320121209 31.5 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 50 14.5  14 11.2-9.9-9.9
5057320121210 35.5 23.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 56 19.6  25 20.0-9.9-9.9
5057320121211 30.5 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 52 13.3  15 12.0-9.9-9.9
5057320121212 33.0 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.8 64 19.6   7  5.6-9.9-9.9
5057320121213 31.0 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 46 13.5  14 11.2-9.9-9.9
5057320121214 33.4 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 51 15.3  11  8.8-9.9-9.9
5057320121215 34.0 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 57 17.6   4  3.2-9.9-9.9
5057320121216 32.6 20.0 26.019900-99.9-99.9-99.9-99.9-9.9 9922.6 66 19.4  17 13.6-9.9-9.9
5057320121217 25.2 17.0158.019900-99.9-99.9-99.9-99.9-9.9 9918.8 75 16.5  24 19.2-9.9-9.9
5057320121218 25.0 16.5 17.019900-99.9-99.9-99.9-99.9-9.9 9920.6 84 17.9  27 21.6-9.9-9.9
5057320121219 28.8 15.0102.019900-99.9-99.9-99.9-99.9-9.9 9923.1 88 19.8  23 18.4-9.9-9.9
5057320121220 24.6 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.4 87 18.6  20 16.0-9.9-9.9
5057320121221 27.5 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9918.8 67 16.5  20 16.0-9.9-9.9
5057320121222 30.0 19.0-99.999900-99.9-99.9-99.9-99.9-9.9 9920.0 65 17.5  18 14.4-9.9-9.9
5057320121223 32.5-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 60-99.9  14 11.2-9.9-9.9
5057320121224-99.9 25.0-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 71-99.9  22 17.6-9.9-9.9
5057320121225-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320121226 25.6 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 59 13.4  20 16.0-9.9-9.9
5057320121227 24.4 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.9 67 13.9   6  4.8-9.9-9.9
5057320121228 28.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 59 14.6   6  4.8-9.9-9.9
5057320121229 30.6 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9920.6 64 18.0   6  4.8-9.9-9.9
5057320121230 33.0 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.4 63 19.3   5  4.0-9.9-9.9
5057320121231-99.9 24.0-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9 72-99.9  10  8.0-9.9-9.9
5057320130101-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320130102-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320130103-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320130104-99.9-99.9-99.999900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5057320130105 26.0 18.0  2.019900-99.9-99.9-99.9-99.9-9.9 9922.7 86 19.5   7  5.6-9.9-9.9
5057320130106 25.0 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 79 18.7  10  8.0-9.9-9.9
5057320130107 32.0 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.8 68 19.6   7  5.6-9.9-9.9
5057320130108 31.0 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.8 68 19.6  14 11.2-9.9-9.9
5057320130109-99.9 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9 69-99.9   7  5.6-9.9-9.9
5057320130110 32.5 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9919.8 58 17.3  13 10.4-9.9-9.9
5057320130111 34.5 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.1 50 15.9  19 15.2-9.9-9.9
5057320130112 31.5 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.5 52 13.5  11  8.8-9.9-9.9
5057320130113 31.0 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.3 53 14.3  14 11.2-9.9-9.9
