5046519621108 26.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9920.0 88 17.5   7  5.6-9.9-9.9
5046519621109 25.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9918.8 89 16.5   3  2.4-9.9-9.9
5046519621110 23.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 44  5.6   4  3.2-9.9-9.9
5046519621111 25.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 26 -1.7   1  0.8-9.9-9.9
5046519621112 25.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 27 -2.7   3  2.4-9.9-9.9
5046519621113 22.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 21 -5.4  11  8.8-9.9-9.9
5046519621114 26.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 24 -1.7   9  7.2-9.9-9.9
5046519621115 30.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 14 -6.7  11  8.8-9.9-9.9
5046519621116 21.7 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 15 -4.4  11  8.8-9.9-9.9
5046519621117 33.5 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 15 -4.1  11  8.8-9.9-9.9
5046519621118-99.9  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 22 -6.4  22 17.6-9.9-9.9
5046519621119 23.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 26 -2.7   9  7.2-9.9-9.9
5046519621120 23.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 28 -2.5   4  3.2-9.9-9.9
5046519621121 23.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.3 40  2.5  17 13.6-9.9-9.9
5046519621122 24.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 39  3.6   4  3.2-9.9-9.9
5046519621123 28.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 33  2.7   6  4.8-9.9-9.9
5046519621124 26.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 27 -1.4   9  7.2-9.9-9.9
5046519621125 29.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 32  0.0   6  4.8-9.9-9.9
5046519621126 28.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 18 -4.1  11  8.8-9.9-9.9
5046519621127 23.7  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 22 -5.4  11  8.8-9.9-9.9
5046519621128-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5046519621129 25.5  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 21 -4.4   9  7.2-9.9-9.9
5046519621130 28.5  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 22 -3.8   7  5.6-9.9-9.9
5046519621201 29.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 20 -3.6   4  3.2-9.9-9.9
5046519621202 29.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 18 -5.4   9  7.2-9.9-9.9
5046519621203 31.3 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 16 -1.2   7  5.6-9.9-9.9
5046519621204 32.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 15 -4.1   7  5.6-9.9-9.9
5046519621205 28.0 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 19 -2.7   9  7.2-9.9-9.9
5046519621206 23.0 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 19 -7.1   7  5.6-9.9-9.9
5046519621207 31.3 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 18 -4.1   0  0.0-9.9-9.9
5046519621208 29.8 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 18 -3.0   1  0.8-9.9-9.9
5046519621209 30.9 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 24  2.1   1  0.8-9.9-9.9
5046519621210 28.5 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 18 -2.2   6  4.8-9.9-9.9
5046519621211 27.5 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 55 11.8   9  7.2-9.9-9.9
5046519621212 30.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 42  7.7   4  3.2-9.9-9.9
5046519621213 29.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 63 13.0   2  1.6-9.9-9.9
5046519621214 26.7 11.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 19 -4.1  14 11.2-9.9-9.9
5046519621215 27.7 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 16 -4.1  13 10.4-9.9-9.9
5046519621216 29.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 20 -3.6   4  3.2-9.9-9.9
5046519621217 29.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 18 -5.4   9  7.2-9.9-9.9
5046519621218 31.3-99.9  4.019900-99.9-99.9-99.9-99.9-9.9 99 4.6 16 -3.8  12  9.6-9.9-9.9
5046519621219-99.9  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 42  5.4   6  4.8-9.9-9.9
5046519621220-99.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5046519621221 25.5 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 23 -3.6   7  5.6-9.9-9.9
5046519621222 25.5 13.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 23 -3.6   4  3.2-9.9-9.9
5046519621223 24.8 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 21 -5.0  16 12.8-9.9-9.9
5046519621224-99.9 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 20 -6.7  29 23.2-9.9-9.9
5046519621225 30.1 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 18 -3.6   6  4.8-9.9-9.9
5046519621226 32.1 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 16 -4.4   7  5.6-9.9-9.9
5046519621227 30.4 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 20 -0.5   7  5.6-9.9-9.9
5046519621228 30.5 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 18 -4.1  13 10.4-9.9-9.9
5046519621229 29.8 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 18 -3.0   6  4.8-9.9-9.9
5046519621230 25.3 13.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 22 -2.7   7  5.6-9.9-9.9
5046519621231 24.0 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 21 -1.9   4  3.2-9.9-9.9
5046519630101 24.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5046519630102 29.5 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 24  0.2   6  4.8-9.9-9.9
5046519630103 26.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 28  3.4   7  5.6-9.9-9.9
5046519630104 27.0 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 20 -1.4  11  8.8-9.9-9.9
5046519630105 25.9 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.5 81 16.3   4  3.2-9.9-9.9
5046519630106 26.0 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.6 30  3.0   6  4.8-9.9-9.9
5046519630107 24.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.3 76 15.2  19 15.2-9.9-9.9
5046519630108 21.5 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 72 12.6  14 11.2-9.9-9.9
5046519630109 22.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 47  3.2   6  4.8-9.9-9.9
5046519630110 21.5  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 41  3.4   6  4.8-9.9-9.9
5046519630111 22.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   1  0.8-9.9-9.9
5046519630112 26.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.4 62 13.4   4  3.2-9.9-9.9
5046519630113 30.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5046519630114 29.5 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 40  9.9   7  5.6-9.9-9.9
5046519630115 29.5 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.2 40  9.9   2  1.6-9.9-9.9
5046519630116 27.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 55 11.1   4  3.2-9.9-9.9
5046519630117 29.5 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 32  4.8   0  0.0-9.9-9.9
5046519630118 31.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 40 10.3   0  0.0-9.9-9.9
5046519630119 30.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 37  8.9   6  4.8-9.9-9.9
5046519630120 27.5 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5046519630121 23.5 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5046519630122 29.5 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 34  5.1   2  1.6-9.9-9.9
5046519630123 29.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5046519630124 26.5 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.9 62 13.9   4  3.2-9.9-9.9
5046519630125 29.5 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.6-9.9-9.9
5046519630126 26.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5046519630127 26.5 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5046519630128 26.0 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 54  9.4   6  4.8-9.9-9.9
5046519630129 26.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 56 11.5   4  3.2-9.9-9.9
5046519630130 30.5 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9914.8 53 12.8   1  0.8-9.9-9.9
5046519630131 30.0 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.9 69 19.7   1  0.8-9.9-9.9
5046519630201 32.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.8 56 13.8   1  0.8-9.9-9.9
5046519630202 29.5 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 64 14.9   4  3.2-9.9-9.9
5046519630203 28.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 54 11.1   0  0.0-9.9-9.9
5046519630204 28.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5046519630205 27.5 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   1  0.8-9.9-9.9
5046519630206 28.0 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   3  2.4-9.9-9.9
5046519630207 25.5 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5046519630208 26.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 52  8.1  14 11.2-9.9-9.9
5046519630209 26.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 48  7.3  11  8.8-9.9-9.9
5046519630210 31.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.3  11  8.8-9.9-9.9
5046519630211 30.5 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 53  8.4   8  6.4-9.9-9.9
5046519630212 26.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 52  8.1   7  5.6-9.9-9.9
5046519630213 26.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.2 48  7.3   6  4.8-9.9-9.9
5046519630214 31.0 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.3   6  4.8-9.9-9.9
5046519630215 31.3 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 29  4.3   6  4.8-9.9-9.9
5046519630216 25.7 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 48  8.9   7  5.6-9.9-9.9
5046519630217 28.0  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 57 11.4   2  1.6-9.9-9.9
5046519630218 25.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 63 11.8   7  5.6-9.9-9.9
5046519630219 29.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 73 16.0   3  2.4-9.9-9.9
5046519630220 26.0 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 79 17.7   2  1.6-9.9-9.9
5046519630221 27.0 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 51 10.4   2  1.6-9.9-9.9
5046519630222 31.0 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5046519630223 23.5 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 59  7.8   4  3.2-9.9-9.9
5046519630224-99.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 55  8.2   2  1.6-9.9-9.9
5046519630225 25.0-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 9911.1 54  8.5   1  0.8-9.9-9.9
5046519630226 31.3 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 36  5.8   7  5.6-9.9-9.9
5046519630227 25.7 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 48  8.9  11  8.8-9.9-9.9
5046519630228 28.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 57 11.4   6  4.8-9.9-9.9
5046519630301 22.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 53  8.1   2  1.6-9.9-9.9
5046519630302 31.3  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 43  7.4   6  4.8-9.9-9.9
5046519630303 26.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 52  8.1  11  8.8-9.9-9.9
5046519630304 28.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 57 11.4   6  4.8-9.9-9.9
5046519630305 31.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.3   9  7.2-9.9-9.9
5046519630306 25.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 48  8.9   7  5.6-9.9-9.9
5046519630307 25.2  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.4 36  2.7   7  5.6-9.9-9.9
5046519630308 26.0  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 42  5.6   7  5.6-9.9-9.9
5046519630309 27.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.3 41  5.9   7  5.6-9.9-9.9
5046519630310 28.0 12.5  0.009910-99.9-99.9-99.9-99.9-9.9 9912.8 52 10.6   9  7.2-9.9-9.9
5046519630311 26.5  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 53  9.5   6  4.8-9.9-9.9
5046519630312 24.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 45  6.1   6  4.8-9.9-9.9
5046519630313 30.5 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 40  5.3   6  4.8-9.9-9.9
5046519630314 27.5  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 49  8.0   4  3.2-9.9-9.9
5046519630315 26.5  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 48  9.3   4  3.2-9.9-9.9
5046519630316 25.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 64 10.3   7  5.6-9.9-9.9
5046519630317 21.5  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 61  3.4  14 11.2-9.9-9.9
5046519630318 19.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 42  0.0   6  4.8-9.9-9.9
5046519630319-99.9  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 43  0.2   7  5.6-9.9-9.9
5046519630320 21.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.6   9  7.2-9.9-9.9
5046519630321 21.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 48  4.3   9  7.2-9.9-9.9
5046519630322 21.0  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 47  5.1   6  4.8-9.9-9.9
5046519630323 24.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 46  5.8   6  4.8-9.9-9.9
5046519630324 23.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 54  5.8   6  4.8-9.9-9.9
5046519630325 19.5  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 48  2.3   9  7.2-9.9-9.9
5046519630326 19.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 48  1.5   3  2.4-9.9-9.9
5046519630327 20.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 59  4.3   4  3.2-9.9-9.9
5046519630328 21.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.7 55  5.0   4  3.2-9.9-9.9
5046519630329 27.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 52  8.9   4  3.2-9.9-9.9
5046519630330 27.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.5 46  7.7   4  3.2-9.9-9.9
5046519630331 27.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 51  8.9   6  4.8-9.9-9.9
5046519630401 27.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 49  9.5   7  5.6-9.9-9.9
5046519630402 28.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.0 40  5.4   2  1.6-9.9-9.9
5046519630403 29.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 30  3.8   4  3.2-9.9-9.9
5046519630404 28.0 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 18 -4.1   2  1.6-9.9-9.9
5046519630405 29.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 20 -3.8   6  4.8-9.9-9.9
5046519630406 29.5  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 29  1.3   2  1.6-9.9-9.9
5046519630407 25.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 22 -3.3   2  1.6-9.9-9.9
5046519630408 21.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 31 -1.4   6  4.8-9.9-9.9
5046519630409 24.5  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 34  0.9   2  1.6-9.9-9.9
5046519630410 19.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 52  3.6   6  4.8-9.9-9.9
5046519630411 21.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 43 -0.7   7  5.6-9.9-9.9
5046519630412 24.5 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 29  0.0   9  7.2-9.9-9.9
5046519630413 24.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 37  2.1   6  4.8-9.9-9.9
5046519630414 24.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 60  8.6   6  4.8-9.9-9.9
5046519630415 25.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 42  2.3   6  4.8-9.9-9.9
5046519630416 25.5  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 29  0.2   4  3.2-9.9-9.9
5046519630417-99.9  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 47  3.9   6  4.8-9.9-9.9
5046519630418 15.9  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 62  4.8   4  3.2-9.9-9.9
5046519630419 25.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 21 -4.4   6  4.8-9.9-9.9
5046519630420 27.9  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 59 11.2   6  4.8-9.9-9.9
5046519630421 28.5 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 57 13.1   6  4.8-9.9-9.9
5046519630422 26.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 68 11.2   7  5.6-9.9-9.9
5046519630423 17.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 63  5.1   9  7.2-9.9-9.9
5046519630424 28.5  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.1 57 13.1   2  1.6-9.9-9.9
5046519630425 20.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 40 -2.2   6  4.8-9.9-9.9
5046519630426 21.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 46  3.2  11  8.8-9.9-9.9
5046519630427 26.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 41  3.2  16 12.8-9.9-9.9
5046519630428 21.0 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.9 49  3.6  16 12.8-9.9-9.9
5046519630429 21.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.1  10  8.0-9.9-9.9
5046519630430 24.5  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 46  4.3   8  6.4-9.9-9.9
5046519630501 18.5  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 76  7.4   6  4.8-9.9-9.9
5046519630502 12.5 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 83  3.2   6  4.8-9.9-9.9
5046519630503 17.0 -2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 75  4.3   6  4.8-9.9-9.9
5046519630504 20.5  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 72  5.6   3  2.4-9.9-9.9
5046519630505 20.5  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 73  7.0   4  3.2-9.9-9.9
5046519630506 22.5  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 66  7.1   4  3.2-9.9-9.9
5046519630507  5.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 90  0.0   6  4.8-9.9-9.9
5046519630508 21.0  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 35 -5.7  16 12.8-9.9-9.9
5046519630509 20.5  2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 32 -3.3   6  4.8-9.9-9.9
5046519630510 24.3  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 23 -5.7   6  4.8-9.9-9.9
5046519630511 20.5  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 23 -8.2  13 10.4-9.9-9.9
5046519630512 19.0 -4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 28 -9.4  21 16.8-9.9-9.9
5046519630513 12.5  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5046519630514 13.5 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 50 -6.0   4  3.2-9.9-9.9
5046519630515 14.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5046519630516 19.5  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.8 26-10.3   7  5.6-9.9-9.9
5046519630517 20.0 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 21-10.7   6  4.8-9.9-9.9
5046519630518 21.0  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 38  0.6  13 10.4-9.9-9.9
5046519630519 12.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 43 -3.3  12  9.6-9.9-9.9
5046519630520 10.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 46 -2.5   9  7.2-9.9-9.9
5046519630521 19.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 42 -1.4  22 17.6-9.9-9.9
5046519630522 14.9  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 57 -2.5   9  7.2-9.9-9.9
5046519630523 12.0 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.3 25-12.7   6  4.8-9.9-9.9
5046519630524 10.5 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 55 -3.3   7  5.6-9.9-9.9
5046519630525 22.0  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 41  3.8   7  5.6-9.9-9.9
5046519630526 21.0 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 28 -4.1  15 12.0-9.9-9.9
5046519630527 21.0  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 31 -3.0   9  7.2-9.9-9.9
5046519630528 15.5  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 57  2.3   2  1.6-9.9-9.9
5046519630529 16.5  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 39 -3.8   9  7.2-9.9-9.9
5046519630530 17.5  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.5 49  2.9   6  4.8-9.9-9.9
5046519630531 19.5  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 45 -0.2   9  7.2-9.9-9.9
5046519630601 16.5  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 37 -2.7  13 10.4-9.9-9.9
5046519630602 20.5 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 45 -1.9  11  8.8-9.9-9.9
5046519630603 22.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.6 36  1.1  13 10.4-9.9-9.9
5046519630604 19.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 42  0.2   9  7.2-9.9-9.9
5046519630605 15.5  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 64  3.2   7  5.6-9.9-9.9
5046519630606 21.5  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9  13 10.4-9.9-9.9
5046519630607-99.9  5.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 71  3.2   9  7.2-9.9-9.9
5046519630608 14.5  0.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 36 -4.7   7  5.6-9.9-9.9
5046519630609 11.9  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 45 -3.3  13 10.4-9.9-9.9
5046519630610-99.9 -2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
