5036619600121 32.6 21.8  0.009900-99.9-99.9-99.9-99.9 7.7 5728.6 76 23.3   6  4.821.3 5.1
5036619600122 35.0 19.8 22.819900-99.9-99.9-99.9-99.9 8.7 6524.4 71 20.7   9  7.223.0 5.8
5036619600123 27.0 19.3  0.009900-99.9-99.9-99.9-99.9 3.0 2221.2 79 18.4   6  4.813.0 3.3
5036619600124 30.0 19.4  0.009900-99.9-99.9-99.9-99.910.4 7722.9 71 19.7   6  4.826.0 5.6
5036619600125 33.2 20.4  0.009900-99.9-99.9-99.9-99.910.5 7826.7 70 22.2   9  7.226.1 6.1
5036619600126 30.0 21.2  1.119900-99.9-99.9-99.9-99.9 4.4 3324.2 81 20.6  14 11.215.4 4.4
5036619600127 25.0 20.2 20.519900-99.9-99.9-99.9-99.9 0.5  424.0 91 20.4   6  4.8 8.5 2.2
5036619600128 24.0 17.0 17.819900-99.9-99.9-99.9-99.9 0.0  023.5 98 20.1  17 13.6 7.6 1.7
5036619600129 20.6 17.2  0.719900-99.9-99.9-99.9-99.9 0.0  020.4 92 17.8   4  3.2 7.6 1.7
5036619600130 28.2 19.3  0.009900-99.9-99.9-99.9-99.9 1.4 1121.6 73 18.7   6  4.810.1 2.9
5036619600131 31.9 20.1 25.419900-99.9-99.9-99.9-99.9 6.6 5025.5 76 21.4   9  7.219.1 4.7
5036619600201 26.6 19.0 22.619900-99.9-99.9-99.9-99.9 0.0  022.1 96 19.1   6  4.8 7.6 2.3
5036619600202 29.5 16.9  0.009900-99.9-99.9-99.9-99.911.3 8521.7 72 18.8   6  4.827.2 5.4
5036619600203 30.4 17.2  0.009900-99.9-99.9-99.9-99.910.2 7722.4 70 19.3   9  7.225.3 5.4
5036619600204 30.0 20.5  0.719900-99.9-99.9-99.9-99.9 5.5 4222.0 72 19.0  13 10.417.1 4.8
5036619600205 29.8 20.6  9.219900-99.9-99.9-99.9-99.9 4.4 3319.8 67 17.3  14 11.215.1 4.8
5036619600206 30.0 16.8  0.009900-99.9-99.9-99.9-99.9 9.4 7120.5 68 17.9   8  6.423.8 5.1
5036619600207 32.4 18.2  0.009900-99.9-99.9-99.9-99.910.3 7821.3 61 18.5   6  4.825.3 5.5
5036619600208 33.0 19.6  0.009900-99.9-99.9-99.9-99.910.9 8322.6 64 19.5   2  1.626.3 5.5
5036619600209 33.6 18.6  0.009900-99.9-99.9-99.9-99.910.7 8221.4 62 18.6   6  4.825.9 5.8
5036619600210 34.5 20.5  0.009900-99.9-99.9-99.9-99.911.3 8618.3 48 16.1   9  7.226.9 6.6
5036619600211 33.5 20.9  0.009900-99.9-99.9-99.9-99.9 5.7 4423.6 63 20.2  11  8.817.2 4.9
5036619600212 33.0 23.3  0.009900-99.9-99.9-99.9-99.9 5.6 4326.3 68 21.9   6  4.817.0 4.5
5036619600213 35.0 21.4  0.009900-99.9-99.9-99.9-99.9 8.6 6627.1 68 22.4   6  4.822.1 5.4
