5010819700120 36.3 21.6  0.009900 21.5-99.9-99.9-99.9-9.9 9920.7 51 18.1   4  3.2-9.9-9.9
5010819700121 38.7 19.6  7.019900 21.3-99.9-99.9-99.9-9.9 9921.4 59 18.6   9  7.2-9.9-9.9
5010819700122 32.7 18.6  0.009900 19.5-99.9-99.9-99.9-9.9 9924.6 68 20.8   6  4.8-9.9-9.9
5010819700123 32.7 19.0 28.919900 21.3-99.9-99.9-99.9-9.9 9924.5 73 20.8   6  4.8-9.9-9.9
5010819700124 24.1 16.4  0.009900 17.4-99.9-99.9-99.9-9.9 9917.7 75 15.6  19 15.2-9.9-9.9
5010819700125 27.0 13.5  0.009900 14.5-99.9-99.9-99.9-9.9 9916.3 61 14.3   9  7.2-9.9-9.9
5010819700126 28.1 18.0  0.009900 18.5-99.9-99.9-99.9-9.9 9916.9 60 14.9  14 11.2-9.9-9.9
5010819700127 31.0 16.1  4.719900 16.0-99.9-99.9-99.9-9.9 9917.0 52 15.0   4  3.2-9.9-9.9
5010819700128 27.1 17.0 45.319900 19.0-99.9-99.9-99.9-9.9 9921.3 92 18.5   7  5.6-9.9-9.9
5010819700129 29.9 17.1  0.009900 17.3-99.9-99.9-99.9-9.9 9923.0 76 19.7   4  3.2-9.9-9.9
5010819700130 33.0 17.8  0.009900 17.6-99.9-99.9-99.9-9.9 9920.4 59 17.8   4  3.2-9.9-9.9
5010819700131 33.7 20.4  0.009900 21.2-99.9-99.9-99.9-9.9 9923.4 59 20.0   4  3.2-9.9-9.9
5010819700201 35.6 22.0  0.009900 21.2-99.9-99.9-99.9-9.9 9926.6 61 22.1   6  4.8-9.9-9.9
5010819700202 31.3 20.1  6.319900 22.4-99.9-99.9-99.9-9.9 9923.7 80 20.2  16 12.8-9.9-9.9
5010819700203 33.1 18.8  0.009900 19.8-99.9-99.9-99.9-9.9 9925.4 68 21.4   6  4.8-9.9-9.9
5010819700204 32.0 19.2 90.519900 22.2-99.9-99.9-99.9-9.9 9926.6 86 22.1   4  3.2-9.9-9.9
5010819700205 23.8 12.5 31.019900 20.0-99.9-99.9-99.9-9.9 9918.8 95 16.5  24 19.2-9.9-9.9
5010819700206 22.2 11.5  0.009900 12.5-99.9-99.9-99.9-9.9 9913.1 67 11.0  20 16.0-9.9-9.9
5010819700207 24.8 11.1  0.009900 11.3-99.9-99.9-99.9-9.9 9913.7 64 11.6   4  3.2-9.9-9.9
5010819700208 31.5 12.7  0.009900 12.8-99.9-99.9-99.9-9.9 9916.4 53 14.4  11  8.8-9.9-9.9
5010819700209 32.3 16.0  0.009900 15.2-99.9-99.9-99.9-9.9 9918.3 55 16.1   6  4.8-9.9-9.9
5010819700210 32.0 17.2  0.009900 16.8-99.9-99.9-99.9-9.9 9917.8 54 15.7   6  4.8-9.9-9.9
5010819700211 33.0 18.2  0.009900 17.8-99.9-99.9-99.9-9.9 9920.4 55 17.8   6  4.8-9.9-9.9
5010819700212 35.0 20.7  0.009900 19.6-99.9-99.9-99.9-9.9 9924.1 59 20.5   6  4.8-9.9-9.9
5010819700213 34.8 21.0  0.009900 20.2-99.9-99.9-99.9-9.9 9920.8 50 18.1   7  5.6-9.9-9.9
5010819700214 33.0 20.8  4.519900 21.8-99.9-99.9-99.9-9.9 9923.7 68 20.2   6  4.8-9.9-9.9
5010819700215 32.2 22.2  0.009900 22.2-99.9-99.9-99.9-9.9 9924.9 68 21.0   4  3.2-9.9-9.9
5010819700216 33.0 20.0 37.019900 21.8-99.9-99.9-99.9-9.9 9925.5 73 21.4  11  8.8-9.9-9.9
5010819700217 33.4 19.3  0.009900 19.9-99.9-99.9-99.9-9.9 9924.4 64 20.7  11  8.8-9.9-9.9
5010819700218 33.1 21.0  0.009900 21.2-99.9-99.9-99.9-9.9 9925.2 69 21.2   6  4.8-9.9-9.9
5010819700219 32.4 20.0  0.009900 20.0-99.9-99.9-99.9-9.9 9921.1 59 18.4   6  4.8-9.9-9.9
5010819700220 33.3 19.2  0.009900 18.5-99.9-99.9-99.9-9.9 9923.8 64 20.3   7  5.6-9.9-9.9
5010819700221 32.6 18.8  0.009900 18.8-99.9-99.9-99.9-9.9 9917.3 52 15.2   7  5.6-9.9-9.9
5010819700222 31.0 18.8  0.009900 13.8-99.9-99.9-99.9-9.9 9913.7 45 11.6   7  5.6-9.9-9.9
5010819700223 32.2 16.5  0.009900 15.7-99.9-99.9-99.9-9.9 9914.9 46 12.9  11  8.8-9.9-9.9
5010819700224 33.0 16.0  0.009900 15.5-99.9-99.9-99.9-9.9 9916.6 49 14.6  16 12.8-9.9-9.9
5010819700225 35.8 19.3  0.009900 19.2-99.9-99.9-99.9-9.9 9922.8 57 19.6   9  7.2-9.9-9.9
5010819700226 36.0 21.8  0.009900 22.0-99.9-99.9-99.9-9.9 9925.6 60 21.5   9  7.2-9.9-9.9
5010819700227 38.0 24.3  0.419900 24.5-99.9-99.9-99.9-9.9 9925.0 52 21.1  18 14.4-9.9-9.9
5010819700228 31.3 20.2  0.009900 21.0-99.9-99.9-99.9-9.9 9920.5 71 17.9  21 16.8-9.9-9.9
5010819700301 34.3 19.7  0.009900 19.8-99.9-99.9-99.9-9.9 9925.1 67 21.2   6  4.8-9.9-9.9
5010819700302 35.5 22.5  0.009900 22.5-99.9-99.9-99.9-9.9 9924.5 57 20.8   9  7.2-9.9-9.9
5010819700303 35.7 21.4  0.009900 21.4-99.9-99.9-99.9-9.9 9923.6 56 20.2   6  4.8-9.9-9.9
5010819700304 36.5 21.5  0.009900 22.0-99.9-99.9-99.9-9.9 9925.6 59 21.5   6  4.8-9.9-9.9
5010819700305 35.8 22.5  0.009900 23.0-99.9-99.9-99.9-9.9 9925.0 59 21.1   7  5.6-9.9-9.9
5010819700306 38.3 23.0  0.009900 23.5-99.9-99.9-99.9-9.9 9924.1 52 20.5   9  7.2-9.9-9.9
5010819700307 35.7 22.5 12.819900 23.5-99.9-99.9-99.9-9.9 9928.1 75 23.0   6  4.8-9.9-9.9
5010819700308 31.0 20.5  0.009900 20.8-99.9-99.9-99.9-9.9 9923.7 68 20.2  14 11.2-9.9-9.9
5010819700309 31.7 20.5  0.009900 20.5-99.9-99.9-99.9-9.9 9924.6 72 20.8  12  9.6-9.9-9.9
5010819700310 26.5 19.7  0.009900 20.5-99.9-99.9-99.9-9.9 9921.7 73 18.8  11  8.8-9.9-9.9
5010819700311 23.5 16.5  0.009900 17.5-99.9-99.9-99.9-9.9 9913.4 59 11.3   4  3.2-9.9-9.9
5010819700312 26.0 10.5  0.009900 10.9-99.9-99.9-99.9-9.9 9912.0 54  9.7   9  7.2-9.9-9.9
5010819700313 27.2 11.5  0.009900 12.5-99.9-99.9-99.9-9.9 9913.2 64 11.1  13 10.4-9.9-9.9
5010819700314 29.2 13.5  7.519900 13.5-99.9-99.9-99.9-9.9 9914.8 59 12.8   9  7.2-9.9-9.9
5010819700315 25.0 17.4  9.319900 20.0-99.9-99.9-99.9-9.9 9921.9 89 19.0   4  3.2-9.9-9.9
5010819700316 20.0 13.0 11.019900 17.0-99.9-99.9-99.9-9.9 9917.3 89 15.2  16 12.8-9.9-9.9
5010819700317 22.2 10.5  0.009900 12.0-99.9-99.9-99.9-9.9 9913.0 66 10.9   6  4.8-9.9-9.9
5010819700318 25.0  8.5  0.009900 10.0-99.9-99.9-99.9-9.9 9914.8 67 12.8   4  3.2-9.9-9.9
5010819700319 27.6 12.3  0.009900 12.9-99.9-99.9-99.9-9.9 9916.2 62 14.2   4  3.2-9.9-9.9
5010819700320 28.9 14.0  0.009900 15.5-99.9-99.9-99.9-9.9 9917.8 68 15.7   4  3.2-9.9-9.9
5010819700321 32.1 15.5  0.009900 16.5-99.9-99.9-99.9-9.9 9922.9 70 19.7   6  4.8-9.9-9.9
5010819700322 34.1 17.6 11.119900 15.2-99.9-99.9-99.9-9.9 9926.5 67 22.0   6  4.8-9.9-9.9
5010819700323 29.4 16.3 23.119900 18.1-99.9-99.9-99.9-9.9 9922.3 92 19.2   7  5.6-9.9-9.9
5010819700324 24.6 14.5  0.009900 15.2-99.9-99.9-99.9-9.9 9919.6 80 17.2   4  3.2-9.9-9.9
5010819700325 29.7 16.0  0.009900 17.3-99.9-99.9-99.9-9.9 9922.2 71 19.2   6  4.8-9.9-9.9
5010819700326 30.4 16.5  0.009900 18.5-99.9-99.9-99.9-9.9 9919.6 62 17.2   4  3.2-9.9-9.9
5010819700327 32.7 16.8  0.009900 16.9-99.9-99.9-99.9-9.9 9920.2 60 17.7   6  4.8-9.9-9.9
5010819700328 35.1 19.0 11.519900 19.1-99.9-99.9-99.9-9.9 9922.0 66 19.0  19 15.2-9.9-9.9
5010819700329 27.3 19.2  0.009900 19.8-99.9-99.9-99.9-9.9 9921.8 78 18.9   4  3.2-9.9-9.9
5010819700330 21.9 17.5 11.819900 18.5-99.9-99.9-99.9-9.9 9922.2 86 19.2   4  3.2-9.9-9.9
5010819700331 28.5 16.0  2.819900 16.5-99.9-99.9-99.9-9.9 9922.6 80 19.5   6  4.8-9.9-9.9
5010819700401 24.5 15.2 38.019900 20.0-99.9-99.9-99.9-9.9 9922.0 94 19.0   6  4.8-9.9-9.9
5010819700402 22.1 14.0  0.009900 14.5-99.9-99.9-99.9-9.9 9919.6 81 17.2   6  4.8-9.9-9.9
5010819700403 27.0 15.5  0.009900 16.5-99.9-99.9-99.9-9.9 9922.2 80 19.2   6  4.8-9.9-9.9
5010819700404 24.6 16.8  0.009900 12.5-99.9-99.9-99.9-9.9 9920.6 82 18.0   9  7.2-9.9-9.9
5010819700405 27.1 13.4  0.009900 13.0-99.9-99.9-99.9-9.9 9919.1 76 16.8   4  3.2-9.9-9.9
5010819700406 26.6 15.0  0.009900 15.0-99.9-99.9-99.9-9.9 9916.1 63 14.1   7  5.6-9.9-9.9
5010819700407 26.1 14.0  0.009900 13.5-99.9-99.9-99.9-9.9 9914.0 58 12.0   7  5.6-9.9-9.9
5010819700408 26.8 13.5  0.009900 13.0-99.9-99.9-99.9-9.9 9915.5 63 13.5   4  3.2-9.9-9.9
5010819700409 27.6 15.0  0.009900 14.5-99.9-99.9-99.9-9.9 9916.3 66 14.3   7  5.6-9.9-9.9
5010819700410 29.8 15.0  0.009900 14.5-99.9-99.9-99.9-9.9 9918.2 65 16.0   6  4.8-9.9-9.9
5010819700411 32.4 16.5  9.519900 13.5-99.9-99.9-99.9-9.9 9921.3 66 18.5   4  3.2-9.9-9.9
5010819700412 28.9 18.5  0.009900 19.0-99.9-99.9-99.9-9.9 9920.8 88 18.1   7  5.6-9.9-9.9
5010819700413 29.6 16.5  3.619900 17.0-99.9-99.9-99.9-9.9 9919.4 75 17.0   7  5.6-9.9-9.9
5010819700414 23.6 15.5  0.009900 16.0-99.9-99.9-99.9-9.9 9917.9 76 15.8   6  4.8-9.9-9.9
5010819700415 28.5 14.0  0.009900 14.5-99.9-99.9-99.9-9.9 9916.5 66 14.5   4  3.2-9.9-9.9
5010819700416 27.6 12.5  0.009900 13.2-99.9-99.9-99.9-9.9 9916.3 71 14.3  13 10.4-9.9-9.9
5010819700417 31.5 16.5  0.009900 16.8-99.9-99.9-99.9-9.9 9919.0 59 16.7   7  5.6-9.9-9.9
5010819700418 33.7 19.5  0.009900 19.6-99.9-99.9-99.9-9.9 9924.2 66 20.6   4  3.2-9.9-9.9
5010819700419 33.4 19.2  0.009900 19.3-99.9-99.9-99.9-9.9 9920.9 59 18.2   4  3.2-9.9-9.9
5010819700420 33.5 20.5  0.009900 22.0-99.9-99.9-99.9-9.9 9922.4 62 19.3   6  4.8-9.9-9.9
5010819700421 34.1 22.0  0.009900 22.0-99.9-99.9-99.9-9.9 9921.2 56 18.4   7  5.6-9.9-9.9
5010819700422 35.2 18.6  0.009900 19.5-99.9-99.9-99.9-9.9 9921.0 58 18.3   7  5.6-9.9-9.9
5010819700423 33.9 22.5  0.009900 22.5-99.9-99.9-99.9-9.9 9920.8 56 18.1   7  5.6-9.9-9.9
5010819700424 33.4 22.0  0.009900 21.9-99.9-99.9-99.9-9.9 9919.3 51 16.9   9  7.2-9.9-9.9
5010819700425 33.8 21.6  5.519900 21.9-99.9-99.9-99.9-9.9 9921.2 57 18.4   9  7.2-9.9-9.9
5010819700426 26.4 15.8  0.009900 15.0-99.9-99.9-99.9-9.9 9911.7 50  9.3  13 10.4-9.9-9.9
5010819700427 23.5  9.6  0.009900 10.5-99.9-99.9-99.9-9.9 9912.7 62 10.5   4  3.2-9.9-9.9
5010819700428 26.5 11.0  0.009900 11.5-99.9-99.9-99.9-9.9 9913.0 64 10.9   4  3.2-9.9-9.9
5010819700429 26.2 11.0  0.009900 11.0-99.9-99.9-99.9-9.9 9913.3 61 11.2   6  4.8-9.9-9.9
5010819700430 23.3 14.0  2.519900 15.5-99.9-99.9-99.9-9.9 9915.3 73 13.3   4  3.2-9.9-9.9
5010819700501 24.7  9.5  0.009900 12.2-99.9-99.9-99.9-9.9 9915.0 75 13.0   4  3.2-9.9-9.9
5010819700502 27.3 11.0  0.009900 13.0-99.9-99.9-99.9-9.9 9915.5 64 13.5   4  3.2-9.9-9.9
5010819700503 27.6 15.2  0.009900 17.0-99.9-99.9-99.9-9.9 9921.1 83 18.4   4  3.2-9.9-9.9
5010819700504 25.9 11.0  2.419900  9.0-99.9-99.9-99.9-9.9 9915.7 82 13.7  14 11.2-9.9-9.9
5010819700505 16.8  4.0  0.009900  6.5-99.9-99.9-99.9-9.9 99 6.0 51 -0.2   7  5.6-9.9-9.9
5010819700506 18.1  1.0  0.009900  3.5-99.9-99.9-99.9-9.9 99 8.1 58  3.9   6  4.8-9.9-9.9
5010819700507 20.1  3.0  0.009900  5.0-99.9-99.9-99.9-9.9 99 7.9 56  3.6   4  3.2-9.9-9.9
5010819700508 25.5  8.0  0.009900  8.0-99.9-99.9-99.9-9.9 99 7.8 46  3.4   4  3.2-9.9-9.9
5010819700509 24.5  6.6  0.009900  9.9-99.9-99.9-99.9-9.9 9911.6 65  9.2   4  3.2-9.9-9.9
5010819700510 19.6  7.2  0.009900 10.9-99.9-99.9-99.9-9.9 99 8.2 53  4.1   7  5.6-9.9-9.9
5010819700511 20.1  4.5  0.009900  8.0-99.9-99.9-99.9-9.9 99 7.8 49  3.4   9  7.2-9.9-9.9
5010819700512 22.5 10.5  0.009900 14.0-99.9-99.9-99.9-9.9 9914.2 71 12.2   6  4.8-9.9-9.9
5010819700513 27.2 16.0  0.319900 18.5-99.9-99.9-99.9-9.9 9922.3 83 19.2   9  7.2-9.9-9.9
5010819700514 27.1 18.5  0.009900 21.0-99.9-99.9-99.9-9.9 9923.2 86 19.9   7  5.6-9.9-9.9
5010819700515 21.0 16.0  0.009900 20.5-99.9-99.9-99.9-9.9 9918.9 87 16.6   7  5.6-9.9-9.9
5010819700516 20.1 12.5  0.009900 16.0-99.9-99.9-99.9-9.9 9915.2 79 13.2   6  4.8-9.9-9.9
5010819700517 18.5 10.6 18.519900 14.0-99.9-99.9-99.9-9.9 9913.0 83 10.9  13 10.4-9.9-9.9
5010819700518 13.6  8.0  0.009900 12.0-99.9-99.9-99.9-9.9 9911.6 88  9.2   6  4.8-9.9-9.9
5010819700519 15.9  8.0  0.009900 12.0-99.9-99.9-99.9-9.9 9911.0 81  8.4   9  7.2-9.9-9.9
5010819700520 16.1  2.0  0.009900  6.0-99.9-99.9-99.9-9.9 9910.4 83  7.5   4  3.2-9.9-9.9
5010819700521 19.9  4.0  0.009900  7.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5010819700522 22.7  5.5  0.009900  9.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5010819700523 22.1  5.2  0.009900  8.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5010819700524 22.5  5.0  0.009900  8.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9   9  7.2-9.9-9.9
5010819700525 26.0  8.0  0.009900 11.2-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.8-9.9-9.9
5010819700526 24.5  7.0  0.009900 11.0-99.9-99.9-99.9-9.9 9919.4 93 17.0   4  3.2-9.9-9.9
5010819700527 26.5 14.0  0.009900 17.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9   7  5.6-9.9-9.9
5010819700528-99.9  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.2-9.9-9.9
5010819700529 23.0 15.0  0.009900 18.3-99.9-99.9-99.9-9.9 9919.7 88 17.3   7  5.6-9.9-9.9
5010819700530 21.0 10.2  1.019900 14.3-99.9-99.9-99.9-9.9 9914.9 79 12.9   4  3.2-9.9-9.9
5010819700531 18.4 14.0  0.319900 16.5-99.9-99.9-99.9-9.9 9918.7 97 16.4   4  3.2-9.9-9.9
5010819700601 17.5 12.2  1.219900 14.8-99.9-99.9-99.9-9.9 9915.6 92 13.6   9  7.2-9.9-9.9
5010819700602 14.0 10.5  0.419900 11.3-99.9-99.9-99.9-9.9 9914.2 96 12.2   4  3.2-9.9-9.9
5010819700603 16.5 11.5  0.519900 12.3-99.9-99.9-99.9-9.9 9915.9 95 13.9   4  3.2-9.9-9.9
5010819700604 17.6  8.5  0.009900 11.0-99.9-99.9-99.9-9.9 9910.3 71  7.4  12  9.6-9.9-9.9
5010819700605 15.5  1.2  0.009900  2.2-99.9-99.9-99.9-9.9 99 5.8 56 -0.7  11  8.8-9.9-9.9
5010819700606 18.0 -0.1  0.009900 -0.5-99.9-99.9-99.9-9.9 99 6.0 53 -0.2   9  7.2-9.9-9.9
5010819700607 17.2  1.6  0.009900  1.5-99.9-99.9-99.9-9.9 99 7.1 62  2.1   6  4.8-9.9-9.9
5010819700608 19.5  0.6  0.009900  2.0-99.9-99.9-99.9-9.9 99 8.4 64  4.5   7  5.6-9.9-9.9
5010819700609 18.0  9.0  0.009900  8.0-99.9-99.9-99.9-9.9 9915.4 89 13.4   4  3.2-9.9-9.9
5010819700610 20.6 15.0  9.819900 15.5-99.9-99.9-99.9-9.9 9921.8 97 18.9   4  3.2-9.9-9.9
5010819700611 22.0 17.3  0.619900 17.0-99.9-99.9-99.9-9.9 9922.4 98 19.3   4  3.2-9.9-9.9
5010819700612 20.6 15.0  0.009900 18.0-99.9-99.9-99.9-9.9 9919.2 92 16.9  11  8.8-9.9-9.9
5010819700613 17.6  5.5  0.009900  4.0-99.9-99.9-99.9-9.9 99 8.7 67  5.0   7  5.6-9.9-9.9
5010819700614 19.1  3.2  0.009900  4.5-99.9-99.9-99.9-9.9 99 8.0 67  3.8   4  3.2-9.9-9.9
5010819700615 19.2  3.5  0.009900  4.0-99.9-99.9-99.9-9.9 99 8.2 60  4.1   9  7.2-9.9-9.9
5010819700616 20.7  3.5  0.009900  5.0-99.9-99.9-99.9-9.9 9910.1 65  7.1  11  8.8-9.9-9.9
5010819700617 20.6 12.0  0.009900 12.5-99.9-99.9-99.9-9.9 9913.9 76 11.9   9  7.2-9.9-9.9
5010819700618 13.5  4.5  0.009900  5.0-99.9-99.9-99.9-9.9 9911.6 88  9.2   7  5.6-9.9-9.9
5010819700619 16.1  9.6  4.419900 11.0-99.9-99.9-99.9-9.9 9912.5 83 10.3   9  7.2-9.9-9.9
5010819700620 15.5  9.0  0.009900 10.3-99.9-99.9-99.9-9.9 9910.6 80  7.8  21 16.8-9.9-9.9
5010819700621 15.6  7.5  0.009900  8.8-99.9-99.9-99.9-9.9 99 9.5 69  6.2  13 10.4-9.9-9.9
5010819700622 12.0  4.3  0.009900  5.0-99.9-99.9-99.9-9.9 99 7.6 69  3.0  11  8.8-9.9-9.9
5010819700623 13.5 -1.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 6.5 63  0.9   9  7.2-9.9-9.9
5010819700624 14.3 -2.0  0.009900 -1.0-99.9-99.9-99.9-9.9 99 6.5 68  0.9   7  5.6-9.9-9.9
5010819700625 14.9  0.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 7.3 70  2.5   9  7.2-9.9-9.9
5010819700626 15.9  2.5  0.009900  3.0-99.9-99.9-99.9-9.9 99 8.7 70  5.0   6  4.8-9.9-9.9
5010819700627 21.7  6.5  0.009900  6.5-99.9-99.9-99.9-9.9 9912.1 69  9.8   9  7.2-9.9-9.9
5010819700628 14.3  2.5  0.009900  3.6-99.9-99.9-99.9-9.9 99 4.3 44 -4.7  11  8.8-9.9-9.9
5010819700629 16.9 -1.5  0.009900 -1.9-99.9-99.9-99.9-9.9 99 4.4 44 -4.4   7  5.6-9.9-9.9
5010819700630  9.6  3.0  0.009900  4.5-99.9-99.9-99.9-9.9 99 6.3 57  0.4  11  8.8-9.9-9.9
5010819700701 12.6  0.5  0.009900  1.0-99.9-99.9-99.9-9.9 99 6.2 65  0.2   4  3.2-9.9-9.9
5010819700702 14.5 -0.5  0.009900  0.0-99.9-99.9-99.9-9.9 99 5.6 51 -1.2  13 10.4-9.9-9.9
5010819700703 16.6  2.8  0.009900  3.2-99.9-99.9-99.9-9.9 99 7.7 64  3.2   7  5.6-9.9-9.9
5010819700704 15.8  2.0  0.009900  2.6-99.9-99.9-99.9-9.9 99 7.4 65  2.7  11  8.8-9.9-9.9
5010819700705 13.6 -1.5  0.009900  0.0-99.9-99.9-99.9-9.9 99 5.6 56 -1.2   6  4.8-9.9-9.9
5010819700706 15.0 -1.0  0.009900 -0.5-99.9-99.9-99.9-9.9 99 4.8 51 -3.3   6  4.8-9.9-9.9
5010819700707 15.9 -2.0  0.009900  0.8-99.9-99.9-99.9-9.9 99 5.5 55 -1.4   6  4.8-9.9-9.9
5010819700708 18.4 -2.0  0.009900  2.0-99.9-99.9-99.9-9.9 99 5.3 49 -1.9   4  3.2-9.9-9.9
5010819700709 17.5  1.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 5.7 58 -1.0   9  7.2-9.9-9.9
5010819700710 17.2  0.0  0.009900 -1.0-99.9-99.9-99.9-9.9 99 7.4 68  2.7   6  4.8-9.9-9.9
5010819700711 17.5 -0.3  0.009900  0.9-99.9-99.9-99.9-9.9 99 7.6 66  3.0  11  8.8-9.9-9.9
5010819700712 17.0 -2.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 7.2 65  2.3   9  7.2-9.9-9.9
5010819700713 13.5  0.5  0.009900  1.8-99.9-99.9-99.9-9.9 99 9.6 86  6.4   9  7.2-9.9-9.9
5010819700714 19.0  1.0  0.009900  6.5-99.9-99.9-99.9-9.9 9912.4 80 10.1  24 19.2-9.9-9.9
5010819700715 28.0 11.5  0.009900 11.5-99.9-99.9-99.9-9.9 9917.1 68 15.0  27 21.6-9.9-9.9
5010819700716 27.0 15.3  0.009900 16.5-99.9-99.9-99.9-9.9 9915.8 68 13.8  14 11.2-9.9-9.9
5010819700717 20.5 10.5  0.619900 13.2-99.9-99.9-99.9-9.9 9915.1 82 13.1   6  4.8-9.9-9.9
5010819700718 16.6  9.3  8.419900 13.0-99.9-99.9-99.9-9.9 9913.4 97 11.3  15 12.0-9.9-9.9
5010819700719 13.6  3.3  0.009900  4.0-99.9-99.9-99.9-9.9 9911.9 90  9.5   6  4.8-9.9-9.9
5010819700720 19.0 10.5  0.009900 11.0-99.9-99.9-99.9-9.9 9912.7 79 10.5   4  3.2-9.9-9.9
5010819700721 16.0  8.0  0.009900  8.5-99.9-99.9-99.9-9.9 9914.1 86 12.1   4  3.2-9.9-9.9
5010819700722 20.9 12.5  0.009900 12.5-99.9-99.9-99.9-9.9 9915.6 83 13.6   7  5.6-9.9-9.9
5010819700723 24.4 12.4  0.009900 12.5-99.9-99.9-99.9-9.9 9916.1 76 14.1   6  4.8-9.9-9.9
5010819700724 27.1 13.5  0.009900 13.4-99.9-99.9-99.9-9.9 9916.3 68 14.3  15 12.0-9.9-9.9
5010819700725 29.4 16.0  0.009900 14.5-99.9-99.9-99.9-9.9 9916.6 63 14.6  11  8.8-9.9-9.9
5010819700726 22.5 11.3  8.019900 12.5-99.9-99.9-99.9-9.9 9913.5 92 11.4  13 10.4-9.9-9.9
5010819700727 17.6  5.6  0.009900  7.4-99.9-99.9-99.9-9.9 99 8.0 61  3.8   9  7.2-9.9-9.9
5010819700728 18.8  3.2  0.009900  3.0-99.9-99.9-99.9-9.9 99 8.7 64  5.0   6  4.8-9.9-9.9
5010819700729 18.9  7.0  0.009900  8.5-99.9-99.9-99.9-9.9 9910.8 70  8.1   7  5.6-9.9-9.9
5010819700730 17.7 -0.2  0.009900  0.5-99.9-99.9-99.9-9.9 99 5.9 47 -0.5   6  4.8-9.9-9.9
5010819700731 25.6  6.7  0.009900  6.5-99.9-99.9-99.9-9.9 9913.0 63 10.9   9  7.2-9.9-9.9
5010819700801 31.5 12.0  0.009900 11.5-99.9-99.9-99.9-9.9 9919.2 65 16.9   7  5.6-9.9-9.9
5010819700802 22.8 14.2 41.519900 14.8-99.9-99.9-99.9-9.9 9914.8 72 12.8  24 19.2-9.9-9.9
5010819700803 15.1  8.0 15.219900  7.8-99.9-99.9-99.9-9.9 9911.6 94  9.2   6  4.8-9.9-9.9
5010819700804 11.0  6.0  0.009900  7.5-99.9-99.9-99.9-9.9 9910.3 89  7.4  13 10.4-9.9-9.9
5010819700805 11.9  6.2  1.419900  7.3-99.9-99.9-99.9-9.9 9911.6 93  9.2   4  3.2-9.9-9.9
