5050119860201 30.7 10.0  0.009900  9.1-99.9-99.9-99.9 9.6 68 9.9 38  6.8  31 24.822.8 8.1
5050119860202 34.4 17.8  0.009900 17.0-99.9-99.9-99.9 9.2 6516.5 52 14.5  27 21.622.1 8.1
5050119860203 34.0 10.5  0.009900  9.4-99.9-99.9-99.9 9.5 6714.3 48 12.3  19 15.222.5 6.3
5050119860204 33.4 14.7  0.009900 13.4-99.9-99.9-99.9 9.4 6713.5 35 11.4  19 15.222.3 6.9
5050119860205 27.4 19.4  0.519900 18.4-99.9-99.9-99.9 6.5 4615.3 56 13.3  19 15.217.6 5.8
5050119860206 23.4  9.7  0.009900  8.6-99.9-99.9-99.9 9.2 66 9.0 41  5.4  43 34.421.8 8.1
5050119860207 35.5 11.4  0.009900 10.3-99.9-99.9-99.911.0 7910.4 31  7.5  26 20.824.6 8.4
5050119860208 30.8 17.6  0.009900 16.4-99.9-99.9-99.9 9.3 6712.1 37  9.8  25 20.021.8 7.9
5050119860209 21.8 15.8  0.009900 16.8-99.9-99.9-99.9 9.6 69 9.0 43  5.4  36 28.822.2 8.3
5050119860210 20.5  6.4  0.009900  5.4-99.9-99.9-99.9 3.0 22 7.7 38  3.2  16 12.811.8 3.8
5050119860211 31.5 14.0  1.219900 13.2-99.9-99.9-99.9 7.0 5111.4 35  8.9  41 32.818.0 9.4
5050119860212 29.4 18.7  0.009900 17.5-99.9-99.9-99.9 3.0 2215.3 59 13.3  14 11.211.7 4.6
5050119860213 23.9 13.2  0.009900 12.0-99.9-99.9-99.9 9.6 70 8.9 40  5.3  27 21.621.9 7.0
5050119860214 27.7 11.8  1.619900 11.2-99.9-99.9-99.9 1.2  912.1 47  9.8  23 18.4 8.8 4.8
5050119860215 23.2 14.4  0.009900 13.3-99.9-99.9-99.9 3.0 2216.4 73 14.4  19 15.211.5 3.3
5050119860216 25.0 10.6  0.009900  9.6-99.9-99.9-99.9 9.4 6915.3 67 13.3  17 13.621.3 4.2
5050119860217 31.2  7.2  0.009900  6.2-99.9-99.9-99.9 5.1 3810.0 39  7.0  20 16.014.6 5.3
5050119860218 30.2 11.2  0.009900 10.4-99.9-99.9-99.9 8.5 6311.1 36  8.5  26 20.819.8 6.7
5050119860219 25.5 17.1  0.009900 16.6-99.9-99.9-99.9 9.9 74 9.1 40  5.6  32 25.621.8 8.4
5050119860220 26.0  6.6  0.009900  5.5-99.9-99.9-99.911.0 82 7.4 31  2.7  16 12.823.4 5.3
5050119860221 33.0 13.2  0.009900 12.5-99.9-99.9-99.9 9.8 7310.0 33  7.0  23 18.421.5 7.4
5050119860222 34.1  9.8  0.009900  9.1-99.9-99.9-99.910.0 7513.2 44 11.1  15 12.021.7 5.5
5050119860223 29.2 17.6  0.009900 16.5-99.9-99.9-99.911.5 8712.7 39 10.5  27 21.623.8 7.7
5050119860224 30.8 20.0  0.009900 18.8-99.9-99.9-99.9 4.5 3412.4 41 10.1  12  9.613.2 5.1
5050119860225 27.6 14.5  0.619900 13.8-99.9-99.9-99.9 9.6 7317.4 68 15.3  21 16.820.7 5.0
5050119860226 22.0 10.3  0.009900  9.4-99.9-99.9-99.911.1 8510.1 56  7.1  27 21.622.9 5.6
5050119860227 23.2 10.8  0.009900  9.7-99.9-99.9-99.9 9.1 70 6.9 34  1.7  25 20.019.8 6.3
5050119860228 17.6  8.1  0.419900  7.0-99.9-99.9-99.910.0 77 8.2 50  4.1  32 25.621.0 5.3
5050119860301 25.5  2.8  0.009900  1.7-99.9-99.9-99.9-9.9 99 7.5 39  2.9  22 17.6-9.9-9.9
5050119860302 20.6 12.7  0.519900 11.6-99.9-99.9-99.9-9.9 9910.0 49  7.0  48 38.4-9.9-9.9
5050119860303 21.8  4.7  0.009900  3.9-99.9-99.9-99.9-9.9 99 9.1 53  5.6  20 16.0-9.9-9.9
5050119860304 21.0 12.6  5.519900 11.5-99.9-99.9-99.9-9.9 9914.6 73 12.6  25 20.0-9.9-9.9
5050119860305 19.7 10.6  0.009900  9.7-99.9-99.9-99.9-9.9 9910.2 60  7.3  19 15.2-9.9-9.9
5050119860306 27.4  4.7  0.009900  4.0-99.9-99.9-99.9-9.9 9910.2 54  7.3  17 13.6-9.9-9.9
5050119860307 23.2 15.7  0.009900 14.8-99.9-99.9-99.9-9.9 9911.6 57  9.2  22 17.6-9.9-9.9
5050119860308 24.7  9.0  0.009900  8.1-99.9-99.9-99.9-9.9 99 9.8 48  6.7  13 10.4-9.9-9.9
5050119860309 29.9 13.0  0.009900 12.0-99.9-99.9-99.9-9.9 99 8.4 33  4.5  36 28.8-9.9-9.9
5050119860310 18.5 11.7  2.119900 14.4-99.9-99.9-99.9-9.9 9912.0 71  9.7  27 21.6-9.9-9.9
5050119860311 21.5  4.0  0.009900  3.1-99.9-99.9-99.9-9.9 99 7.2 44  2.3  23 18.4-9.9-9.9
5050119860312 31.6 11.9  0.009900 10.7-99.9-99.9-99.9-9.9 99 7.7 28  3.2  31 24.8-9.9-9.9
5050119860313 27.4 13.6  0.009900 15.0-99.9-99.9-99.9-9.9 9911.4 55  8.9  27 21.6-9.9-9.9
5050119860314 24.3  3.7  0.009900  2.7-99.9-99.9-99.9-9.9 99 8.1 50  3.9  16 12.8-9.9-9.9
5050119860315 26.0  8.9  0.009900  7.8-99.9-99.9-99.9-9.9 9910.7 49  8.0  27 21.6-9.9-9.9
5050119860316 18.9  5.6  3.219900  4.7-99.9-99.9-99.9-9.9 99 6.3 42  0.4  21 16.8-9.9-9.9
5050119860317 20.2 11.0  0.619900 10.1-99.9-99.9-99.9-9.9 9911.5 72  9.0  37 29.6-9.9-9.9
5050119860318 21.0 10.4  0.009900  9.8-99.9-99.9-99.9-9.9 99 7.5 42  2.9  16 12.8-9.9-9.9
5050119860319 28.4 10.8  0.009900  9.7-99.9-99.9-99.9-9.9 99 9.3 38  5.9  25 20.0-9.9-9.9
5050119860320 32.4 16.4  0.009900 15.4-99.9-99.9-99.9-9.9 9911.5 41  9.0  24 19.2-9.9-9.9
5050119860321 22.6  9.7  0.009900  8.6-99.9-99.9-99.9-9.9 99 8.5 42  4.6  11  8.8-9.9-9.9
5050119860322 23.8  5.2  0.009900  4.3-99.9-99.9-99.9-9.9 9913.3 65 11.2   6  4.8-9.9-9.9
5050119860323 24.4 15.0  0.009900 14.0-99.9-99.9-99.9-9.9 9913.6 65 11.5  23 18.4-9.9-9.9
5050119860324 21.5  8.9  0.009900  7.6-99.9-99.9-99.9-9.9 9911.8 67  9.4  20 16.0-9.9-9.9
5050119860325 26.4  3.1  0.009900  1.9-99.9-99.9-99.9-9.9 9910.5 60  7.7  21 16.8-9.9-9.9
5050119860326 27.3  9.3  0.009900  8.3-99.9-99.9-99.9-9.9 9912.4 65 10.1  29 23.2-9.9-9.9
5050119860327 30.2 11.9  0.009900 10.7-99.9-99.9-99.9-9.9 9913.0 56 10.9  30 24.0-9.9-9.9
5050119860328 33.2 17.0  0.009900 16.0-99.9-99.9-99.9-9.9 9913.8 53 11.8  35 28.0-9.9-9.9
5050119860329 20.9 12.6  0.009900 14.4-99.9-99.9-99.9-9.9 9912.1 68  9.8  32 25.6-9.9-9.9
5050119860330 21.6  3.5  0.009900  2.8-99.9-99.9-99.9-9.9 99 9.5 62  6.2   6  4.8-9.9-9.9
5050119860331 26.2  3.4  0.009900  2.4-99.9-99.9-99.9-9.9 99 9.9 56  6.8  17 13.6-9.9-9.9
5050119860401 25.4 13.9  0.009900 12.7-99.9-99.9-99.9-9.9 9912.0 57  9.7  24 19.2-9.9-9.9
5050119860402 21.7  9.8  0.009900  8.6-99.9-99.9-99.9-9.9 99 6.5 39  0.9  15 12.0-9.9-9.9
5050119860403 23.2  1.6  0.009900  0.8-99.9-99.9-99.9-9.9 99 6.9 39  1.7  22 17.6-9.9-9.9
5050119860404 23.2 14.1  0.009900 13.6-99.9-99.9-99.9-9.9 99 7.9 42  3.6  27 21.6-9.9-9.9
5050119860405 21.2  7.4  0.009900  6.7-99.9-99.9-99.9-9.9 99 8.1 50  3.9  20 16.0-9.9-9.9
5050119860406 25.4  5.3  0.009900  4.3-99.9-99.9-99.9-9.9 99 9.9 58  6.8  20 16.0-9.9-9.9
5050119860407 22.9  8.0  0.009900  6.9-99.9-99.9-99.9-9.9 99 8.6 47  4.8  21 16.8-9.9-9.9
5050119860408 18.9  7.9  9.819900  6.7-99.9-99.9-99.9-9.9 99 8.5 55  4.6  18 14.4-9.9-9.9
5050119860409 23.4 13.8  0.009900 13.1-99.9-99.9-99.9-9.9 9915.1 76 13.1  18 14.4-9.9-9.9
5050119860410 20.5 10.8  0.009900  8.3-99.9-99.9-99.9-9.9 99 9.4 54  6.1  15 12.0-9.9-9.9
5050119860411 24.4  4.9  0.009900  3.6-99.9-99.9-99.9-9.9 99 8.5 50  4.6  12  9.6-9.9-9.9
5050119860412 17.7  9.3  0.009900  8.2-99.9-99.9-99.9-9.9 99 9.9 61  6.8  24 19.2-9.9-9.9
5050119860413 11.8  7.9  9.319900  6.8-99.9-99.9-99.9-9.9 9910.0 85  7.0   5  4.0-9.9-9.9
5050119860414 14.4  4.8  0.009900  3.8-99.9-99.9-99.9-9.9 99 6.7 60  1.3  11  8.8-9.9-9.9
5050119860415 22.0  5.1  0.009900  4.0-99.9-99.9-99.9-9.9 99 8.9 54  5.3  28 22.4-9.9-9.9
5050119860416 24.5 10.0  0.009900  9.0-99.9-99.9-99.9-9.9 9910.2 50  7.3  48 38.4-9.9-9.9
5050119860417 19.4 11.9  0.009900 10.6-99.9-99.9-99.9-9.9 9910.7 65  8.0  17 13.6-9.9-9.9
5050119860418 17.2  4.6  0.009900  3.4-99.9-99.9-99.9-9.9 99 6.5 51  0.9  22 17.6-9.9-9.9
5050119860419 18.2 -1.0  0.819900 -2.0-99.9-99.9-99.9-9.9 99 7.4 61  2.7  10  8.0-9.9-9.9
5050119860420 22.2 10.9  3.619900  9.7-99.9-99.9-99.9-9.9 9916.7 85 14.7  12  9.6-9.9-9.9
5050119860421 24.4 11.8  0.009900 10.7-99.9-99.9-99.9-9.9 9912.9 68 10.7  23 18.4-9.9-9.9
5050119860422 15.4 10.0  0.319900  9.1-99.9-99.9-99.9-9.9 9911.4 76  8.9  12  9.6-9.9-9.9
5050119860423 15.5 11.0  0.919900  9.9-99.9-99.9-99.9-9.9 9912.4 82 10.1  16 12.8-9.9-9.9
5050119860424 17.2 11.4  0.009900 10.4-99.9-99.9-99.9-9.9 9913.4 82 11.3  18 14.4-9.9-9.9
5050119860425 13.9  4.6  0.009900  3.5-99.9-99.9-99.9-9.9 9910.9 93  8.2   2  1.6-9.9-9.9
5050119860426 23.2  1.4  0.009900  0.3-99.9-99.9-99.9-9.9 99 8.6 56  4.8  15 12.0-9.9-9.9
5050119860427 24.2  9.4  0.009900 12.2-99.9-99.9-99.9-9.9 9910.5 62  7.7  33 26.4-9.9-9.9
5050119860428 19.9  7.2  0.009900  6.2-99.9-99.9-99.9-9.9 9913.4 76 11.3  28 22.4-9.9-9.9
5050119860429 25.3  7.2  0.009900  6.1-99.9-99.9-99.9-9.9 9910.2 53  7.3  21 16.8-9.9-9.9
5050119860430 28.0  6.6  0.009900  5.6-99.9-99.9-99.9-9.9 9910.2 48  7.3  23 18.4-9.9-9.9
5050119860501 25.3  7.6  0.009900  6.4-99.9-99.9-99.9 8.9 86 8.7 55  5.0  11  8.811.9 2.1
5050119860502 22.3  8.4  0.009900  7.3-99.9-99.9-99.9 8.0 78 6.6 41  1.1  25 20.010.9 4.1
5050119860503 18.0  4.1  0.009900  3.0-99.9-99.9-99.9 8.1 79 7.2 59  2.3  11  8.810.9 1.5
5050119860504 19.7  4.4  0.009900  3.5-99.9-99.9-99.9 8.2 80 7.2 58  2.3  25 20.010.9 2.9
5050119860505 18.2  0.4  0.009900 -0.5-99.9-99.9-99.9 5.9 58 5.9 55 -0.5  22 17.6 8.7 2.5
5050119860506 14.1  3.4  0.009900  3.9-99.9-99.9-99.9 8.0 79 5.4 52 -1.7  27 21.610.5 3.0
5050119860507 16.2  1.4  0.009900  0.4-99.9-99.9-99.9 9.0 89 5.9 56 -0.5  15 12.011.4 1.8
5050119860508 14.9  2.6  0.009900  1.8-99.9-99.9-99.9 4.6 46 6.2 63  0.2  16 12.8 7.2 1.8
5050119860509 14.8 -2.1  0.009900 -3.2-99.9-99.9-99.9 9.0 90 6.1 61  0.0  17 13.611.2 1.4
5050119860510 17.7  1.0  0.009900  0.2-99.9-99.9-99.9 8.0 80 5.2 47 -2.2  11  8.810.2 1.8
5050119860511 11.6  4.6  0.009900  5.9-99.9-99.9-99.9 5.6 56 5.3 49 -1.9  28 22.4 7.9 2.9
5050119860512 11.0 -1.5  0.519900 -2.5-99.9-99.9-99.9 5.7 57 3.7 43 -6.7  46 36.8 7.9 4.3
5050119860513 10.6 -0.8  0.009900  3.5-99.9-99.9-99.9 7.7 78 4.8 59 -3.3  25 20.0 9.6 2.1
5050119860514 13.7 -3.4  3.019900 -4.2-99.9-99.9-99.9 3.2 32 6.5 61  0.9  16 12.8 5.6 1.0
5050119860515 11.7  6.9  3.219900  6.0-99.9-99.9-99.9 0.0  010.8 91  8.1  16 12.8 2.8 0.6
5050119860516 15.0  9.3  1.119900  8.4-99.9-99.9-99.9 0.0  011.5 83  9.0  19 15.2 2.8 1.2
5050119860517 19.3  5.4  0.219900  4.8-99.9-99.9-99.9 6.0 6111.6 82  9.2  22 17.6 7.9 1.1
5050119860518 18.5 11.3  0.009900 10.2-99.9-99.9-99.9 0.0  014.3 84 12.3  28 22.4 2.7 1.4
5050119860519 18.7  6.6  0.009900  9.7-99.9-99.9-99.9 5.7 59 9.4 70  6.1  15 12.0 7.5 1.5
5050119860520 19.2  1.0  0.009900  0.2-99.9-99.9-99.9 7.7 80 7.6 68  3.0  11  8.8 9.1 1.3
5050119860521 18.7  5.5  0.219900  4.6-99.9-99.9-99.9-9.9 99 8.5 62  4.6  27 21.6-9.9-9.9
5050119860522 21.8  0.8  0.009900  0.0-99.9-99.9-99.9 7.9 82 6.0 49 -0.2  24 19.2 9.1 3.1
5050119860523 21.6 -1.1  0.009900 -2.1-99.9-99.9-99.9 5.6 58 8.8 67  5.1  19 15.2 7.2 1.4
5050119860524 15.4  4.8  0.009900  5.0-99.9-99.9-99.9 4.6 48 7.5 64  2.9  28 22.4 6.3 2.4
5050119860525 16.8  0.0  0.009900 -1.0-99.9-99.9-99.9 7.7 81 5.6 53 -1.2  25 20.0 8.8 2.6
5050119860526 17.8  8.3  0.009900  7.4-99.9-99.9-99.9 2.0 21 6.9 48  1.7  32 25.6 4.1 4.1
5050119860527 17.2 10.4  0.009900  9.3-99.9-99.9-99.9 1.1 1210.1 65  7.1  18 14.4 3.4 2.0
5050119860528 17.1  5.5  1.819900  4.4-99.9-99.9-99.9 6.9 73 6.5 58  0.9  15 12.0 8.0 2.1
5050119860529 12.5  1.4  4.119900  0.9-99.9-99.9-99.9 3.9 41 9.4 83  6.1  21 16.8 5.6 0.3
5050119860530 12.5 -0.1  0.009900 -0.9-99.9-99.9-99.9 6.3 67 6.0 63 -0.2  27 21.6 7.4 1.9
5050119860531 14.3  5.7  0.009900  5.0-99.9-99.9-99.9 7.2 77 7.2 60  2.3  32 25.6 8.1 2.8
5050119860601 14.9  0.0  0.009900 -0.8-99.9-99.9-99.9 4.5 48 8.6 78  4.8  22 17.6 5.9 0.8
5050119860602 19.4  5.1  0.009900  4.0-99.9-99.9-99.9 0.0  0 8.6 55  4.8  39 31.2 2.4 3.6
5050119860603 20.4  9.0  0.009900  8.1-99.9-99.9-99.9 6.6 71 7.4 53  2.7  27 21.6 7.5 3.9
5050119860604 14.0  6.9  0.819900  6.0-99.9-99.9-99.9 0.7  7 9.8 81  6.7  34 27.2 2.9 1.8
5050119860605 11.0  4.5  0.009900  7.2-99.9-99.9-99.9 1.0 11 8.4 81  4.5  17 13.6 3.1 0.9
5050119860606 12.1 -1.1  0.009900 -2.0-99.9-99.9-99.9 6.7 72 5.8 66 -0.7  25 20.0 7.5 1.7
5050119860607 14.7  3.1  0.009900  2.5-99.9-99.9-99.9 2.5 27 5.0 47 -2.7  23 18.4 4.2 2.9
5050119860608 13.5 -0.4  0.009900 -1.3-99.9-99.9-99.9 6.6 71 4.9 55 -3.0  22 17.6 7.3 2.2
5050119860609 11.2 -1.6  1.719900 -2.7-99.9-99.9-99.9 0.3  3 6.5 70  0.9  14 11.2 2.5 0.9
5050119860610  7.9  5.9 10.519900  5.1-99.9-99.9-99.9 0.0  0 9.0 91  5.4   4  3.2 2.3 0.4
5050119860611 10.2 -1.0  0.009900 -1.6-99.9-99.9-99.9 6.3 68 5.7 70 -1.0  11  8.8 7.0 0.9
5050119860612 11.3  2.8  0.719900  1.2-99.9-99.9-99.9 0.0  0 7.0 64  1.9  31 24.8 2.3 2.0
5050119860613 15.5  6.1  0.009900  5.2-99.9-99.9-99.9 2.3 25 9.0 75  5.4  16 12.8 4.0 1.3
5050119860614 15.1  0.7  0.009900 -0.1-99.9-99.9-99.9 7.2 78 6.0 70 -0.2  17 13.6 7.6 1.7
5050119860615 14.9  2.4  7.319900  1.6-99.9-99.9-99.9 2.5 27 7.2 56  2.3  19 15.2 4.1 1.6
5050119860616 15.5  7.1  1.619900  6.3-99.9-99.9-99.9 6.0 65 9.4 75  6.1   7  5.6 6.7 0.8
5050119860617 16.9  5.4  0.009900  6.0-99.9-99.9-99.9 6.9 75 9.0 71  5.4  25 20.0 7.4 1.9
5050119860618 11.1 -1.0  0.419900 -1.8-99.9-99.9-99.9 7.0 76 5.6 70 -1.2  10  8.0 7.4 0.9
5050119860619 13.7 -3.2  0.009900 -5.0-99.9-99.9-99.9 5.3 58 7.7 72  3.2  17 13.6 6.2 0.5
5050119860620 15.3  5.9  0.009900  5.0-99.9-99.9-99.9 0.0  011.2 78  8.6  33 26.4 2.2 1.1
5050119860621 15.1  1.9  0.009900  4.3-99.9-99.9-99.9 7.0 76 6.5 69  0.9  19 15.2 7.4 1.8
5050119860622 12.3 -3.3  0.009900 -4.3-99.9-99.9-99.9 7.7 84 4.7 59 -3.6  18 14.4 7.9 1.6
5050119860623 16.9  2.7  0.009900  1.2-99.9-99.9-99.9 7.7 84 5.8 51 -0.7  26 20.8 8.0 3.0
5050119860624 15.8  2.5  0.009900  1.1-99.9-99.9-99.9 5.9 64 5.5 59 -1.4  20 16.0 6.6 2.4
5050119860625 14.2 -3.5  0.009900 -4.2-99.9-99.9-99.9 1.6 17 7.1 58  2.1  24 19.2 3.4 1.0
5050119860626 19.3  9.2  0.009900  7.9-99.9-99.9-99.9 6.9 7510.1 64  7.1  24 19.2 7.4 2.4
5050119860627 16.6  6.4  0.009900  5.8-99.9-99.9-99.9 6.6 72 9.3 81  5.9   8  6.4 7.2 0.9
5050119860628 14.6 -1.0  0.009900 -1.9-99.9-99.9-99.9 4.7 51 9.6 85  6.4   6  4.8 5.8 0.1
5050119860629 14.9  3.3  0.009900  2.0-99.9-99.9-99.9 4.3 47 8.3 68  4.3  18 14.4 5.5 1.2
5050119860630 10.6  0.5  0.009900 -1.3-99.9-99.9-99.9 6.6 71 4.8 57 -3.3  13 10.4 7.2 1.4
5050119860701 20.5  5.0  0.009900  5.2-99.9-99.9-99.9 4.8 52 7.8 53  3.4  27 21.6 5.9 3.1
5050119860702 21.0  4.6  0.009900  3.7-99.9-99.9-99.9 7.3 79 6.9 49  1.7  19 15.2 7.8 2.7
5050119860703 17.6  4.9  0.009900  3.2-99.9-99.9-99.9 7.1 77 6.4 62  0.6  15 12.0 7.6 2.1
5050119860704 11.4  3.4  0.009900  2.0-99.9-99.9-99.9 5.2 56 5.8 56 -0.7  21 16.8 6.2 2.0
5050119860705  9.3 -0.7  0.009900 -2.1-99.9-99.9-99.9 5.0 54 5.2 65 -2.2   7  5.6 6.1 0.8
5050119860706 10.8  1.6  0.009900  0.2-99.9-99.9-99.9 0.7  8 6.2 67  0.2  28 22.4 2.9 1.9
5050119860707 14.5  5.9  0.009900  4.2-99.9-99.9-99.9 4.5 48 9.3 75  5.9  22 17.6 5.8 1.3
5050119860708 18.7 10.4  0.009900  9.1-99.9-99.9-99.9 1.4 1511.3 70  8.8  38 30.4 3.4 3.0
5050119860709 16.5  5.9  0.009900  7.8-99.9-99.9-99.9 1.9 20 7.4 61  2.7  10  8.0 3.8 1.4
5050119860710 16.2  3.2  0.009900  1.9-99.9-99.9-99.9 0.0  013.7 86 11.6  10  8.0 2.4 0.2
5050119860711 15.8  3.5  0.009900  7.0-99.9-99.9-99.9 6.1 65 5.8 52 -0.7  18 14.4 7.1 2.3
5050119860712 13.8 -2.3  0.009900 -3.6-99.9-99.9-99.9-9.9 99 3.8 40 -6.4  26 20.8-9.9-9.9
5050119860713 12.1  1.6  0.009900  1.9-99.9-99.9-99.9 7.3 77 3.4 41 -7.8  11  8.8 8.2 1.9
5050119860714 12.0 -4.3  0.009900 -6.8-99.9-99.9-99.9 4.1 43 4.2 52 -5.0   0  0.0 5.7 0.5
5050119860715  8.6  0.3  0.009900  1.6-99.9-99.9-99.9 7.1 75 5.0 60 -2.7   7  5.6 8.1 0.9
5050119860716 13.5 -1.3  0.009900 -2.3-99.9-99.9-99.9 5.8 61 6.7 69  1.3   8  6.4 7.1 0.7
5050119860717 11.6 -4.0  0.009900 -7.1-99.9-99.9-99.9 4.5 47 5.4 72 -1.7   3  2.4 6.1 0.5
5050119860718 13.8 -7.1  0.009900 -9.5-99.9-99.9-99.9-9.9 99 4.1 58 -5.4   6  4.8-9.9-9.9
5050119860719 18.3 -1.3  0.009900 -2.8-99.9-99.9-99.9 7.8 82 7.0 60  1.9  19 15.2 8.9 1.6
5050119860720 15.0 -2.0  0.009900 -3.0-99.9-99.9-99.9-9.9 99 5.0 59 -2.7   4  3.2-9.9-9.9
5050119860721 16.9 -0.3  0.009900 -1.5-99.9-99.9-99.9 4.7 49 4.8 45 -3.3  22 17.6 6.4 2.7
5050119860722 19.8  0.0  0.009900 -1.3-99.9-99.9-99.9 3.3 34 5.2 47 -2.2   7  5.6 5.3 1.5
5050119860723 20.3  9.3  0.009900  7.9-99.9-99.9-99.9 5.7 59 6.2 43  0.2   3  2.4 7.4 1.4
5050119860724 17.2  5.3  0.009900  3.9-99.9-99.9-99.9 6.2 64 6.6 52  1.1   6  4.8 7.8 1.3
5050119860725 11.9  5.8  0.009900  4.2-99.9-99.9-99.9 0.0  0 9.0 77  5.4   7  5.6 2.7 0.8
5050119860726 10.0  0.4  0.009900 -1.6-99.9-99.9-99.9 6.3 65 5.2 62 -2.2  11  8.8 8.1 1.1
5050119860727 11.4 -2.7  0.009900 -4.0-99.9-99.9-99.9 6.4 65 4.8 59 -3.3   3  2.4 8.2 0.7
5050119860728 18.9  3.5  0.009900  2.1-99.9-99.9-99.9 7.8 79 7.3 51  2.5  43 34.4 9.5 4.1
5050119860729 19.8  9.3  0.009900  7.9-99.9-99.9-99.9 4.5 46 6.0 41 -0.2  16 12.8 6.7 3.0
5050119860730 13.7  2.2  0.009900  0.9-99.9-99.9-99.9 7.0 71 5.3 57 -1.9   4  3.2 8.9 1.0
5050119860731  8.6 -1.5  3.019900  1.9-99.9-99.9-99.9 4.0 40 5.7 69 -1.0  11  8.8 6.4 0.7
5050119860801 14.7 -5.0  0.009900 -6.3-99.9-99.9-99.9 5.6 56 6.8 67  1.5  25 20.0 7.8 1.0
5050119860802  8.6 -0.4  0.009900 -1.7-99.9-99.9-99.9 3.7 37 4.4 53 -4.4   9  7.2 6.2 1.1
5050119860803  9.0 -7.0  0.519900 -8.7-99.9-99.9-99.9 7.8 78 3.6 57 -7.1   4  3.210.0 0.7
5050119860804 10.9  0.9  1.919900 -0.1-99.9-99.9-99.9 2.0 20 6.7 73  1.3  12  9.6 4.8 1.0
5050119860805 16.5 -1.5  0.009900 -2.6-99.9-99.9-99.9 7.8 77 5.5 65 -1.4   6  4.810.1 1.0
5050119860806 14.2 -2.3  0.009900 -3.3-99.9-99.9-99.9 0.6  6 9.2 74  5.8  21 16.8 3.6 0.3
5050119860807 14.8  5.0  0.009900  3.9-99.9-99.9-99.9 4.0 39 9.1 85  5.6   7  5.6 6.8 0.9
5050119860808 12.1 -1.4  0.009900 -1.0-99.9-99.9-99.9 3.4 33 7.0 73  1.9  19 15.2 6.3 1.0
5050119860809 16.4  5.0  0.009900  3.8-99.9-99.9-99.9 2.5 24 9.0 71  5.4  19 15.2 5.5 1.7
5050119860810 11.0  0.0  0.009900 -1.0-99.9-99.9-99.9 7.5 73 5.8 69 -0.7  17 13.610.3 1.3
5050119860811 13.6 -3.0  0.009900 -5.1-99.9-99.9-99.9 6.7 65 5.2 62 -2.2  14 11.2 9.6 1.3
5050119860812 16.6 -3.9  0.009900 -5.4-99.9-99.9-99.9 8.3 80 4.6 52 -3.8  12  9.611.3 1.6
5050119860813 15.8  2.7  0.009900  1.3-99.9-99.9-99.9 8.5 82 5.9 58 -0.5  13 10.411.6 1.7
5050119860814 14.1 -2.3  0.009900 -3.9-99.9-99.9-99.9 8.4 81 5.4 67 -1.7  12  9.611.6 1.2
5050119860815 15.0 -5.5  0.009900 -6.7-99.9-99.9-99.9 6.4 61 4.0 49 -5.7  14 11.2 9.7 1.7
5050119860816 11.0 -3.2  0.009900 -4.3-99.9-99.9-99.9 2.1 20 6.7 72  1.3  12  9.6 5.5 0.8
5050119860817  9.9  4.5  0.009900  2.9-99.9-99.9-99.9 2.8 27 6.9 75  1.7   7  5.6 6.3 1.0
5050119860818 16.5 -3.2  0.009900 -4.8-99.9-99.9-99.9 8.2 78 5.0 54 -2.7  14 11.211.8 1.7
5050119860819 19.4  1.7  0.009900  0.5-99.9-99.9-99.9 8.6 81 6.4 50  0.6  28 22.412.3 3.2
5050119860820 18.2  8.1  1.219900  6.9-99.9-99.9-99.9 2.5 23 8.7 55  5.0  32 25.6 6.1 3.6
5050119860821 18.1  9.1  0.009900  8.2-99.9-99.9-99.9 6.1 5710.1 67  7.1  20 16.0 9.9 2.3
5050119860822 15.0  6.8  0.009900  8.1-99.9-99.9-99.9 6.3 59 6.7 54  1.3  22 17.610.2 2.8
5050119860823 18.3 -2.1  0.009900 -3.1-99.9-99.9-99.9 6.7 62 5.5 54 -1.4  28 22.410.7 3.0
5050119860824 13.1 -1.4  0.009900 -2.5-99.9-99.9-99.9 8.4 78 4.0 49 -5.7  17 13.612.6 2.2
5050119860825 18.7 -2.4  0.009900 -3.7-99.9-99.9-99.9 8.9 82 4.8 46 -3.3  10  8.013.3 1.8
5050119860826 18.5 -2.7  0.009900 -3.9-99.9-99.9-99.9 5.3 49 4.2 34 -5.0  22 17.6 9.5 3.1
5050119860827 18.9  8.3  0.009900  8.5-99.9-99.9-99.9 1.5 14 7.0 48  1.9  17 13.6 5.5 3.1
5050119860828 13.5  3.7  0.009900  2.0-99.9-99.9-99.9 8.3 76 5.5 50 -1.4  16 12.813.0 2.3
5050119860829 17.8 -0.9  0.009900 -2.1-99.9-99.9-99.9 8.5 77 5.3 52 -1.9  24 19.213.3 3.0
5050119860830 11.8  7.7 53.019900  6.0-99.9-99.9-99.9 0.0  010.3 83  7.4  34 27.2 4.0 1.5
5050119860831 21.0 10.1  6.719900  9.4-99.9-99.9-99.9 5.3 4814.4 81 12.4  16 12.810.0 1.8
5050119860901 15.2  9.0  3.919900  9.3-99.9-99.9-99.9-9.9 9910.9 90  8.2  17 13.6-9.9-9.9
5050119860902  9.6  6.9  0.319900  6.8-99.9-99.9-99.9-9.9 99 7.5 70  2.9  23 18.4-9.9-9.9
5050119860903 11.4 -0.8  0.219900 -1.6-99.9-99.9-99.9-9.9 99 5.7 64 -1.0  14 11.2-9.9-9.9
