5017219610119 36.5 22.5  0.009900 20.6-99.9-99.9-99.9-9.9 9924.3 85 20.6   0  0.0-9.9-9.9
5017219610120 31.9 21.0  0.009900 20.2-99.9-99.9-99.9-9.9 9912.4 63 10.1  13 10.4-9.9-9.9
5017219610121 36.0 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610122 40.3 16.8  0.009900 14.0-99.9-99.9-99.9-9.9 9921.0 83 18.3   3  2.4-9.9-9.9
5017219610123 34.2 18.2  0.009900 16.6-99.9-99.9-99.9-9.9 9914.9 70 12.9  13 10.4-9.9-9.9
5017219610124 28.8 16.0  0.009900 13.0-99.9-99.9-99.9-9.9 9917.2 83 15.1  19 15.2-9.9-9.9
5017219610125 31.8 17.4  0.009900 17.4-99.9-99.9-99.9-9.9 9914.9 73 12.9  18 14.4-9.9-9.9
5017219610126 33.5 14.0  0.009900 11.0-99.9-99.9-99.9-9.9 9916.0 75 14.0   5  4.0-9.9-9.9
5017219610127 36.8 19.0  0.009900 18.0-99.9-99.9-99.9-9.9 9915.0 71 13.0  13 10.4-9.9-9.9
5017219610128 38.3 19.3  0.009900 16.1-99.9-99.9-99.9-9.9 9913.6 63 11.5   1  0.8-9.9-9.9
5017219610129 38.3 17.7  0.009900 13.0-99.9-99.9-99.9-9.9 9914.6 65 12.6   0  0.0-9.9-9.9
5017219610130 37.0 16.4  0.009900 12.0-99.9-99.9-99.9-9.9 99 8.7 48  5.0  18 14.4-9.9-9.9
5017219610131 32.5 14.5  0.009900 11.5-99.9-99.9-99.9-9.9 9911.1 63  8.5  10  8.0-9.9-9.9
5017219610201 30.8 14.9  0.009900 13.0-99.9-99.9-99.9-9.9 9916.0 55 14.0  14 11.2-9.9-9.9
5017219610202 34.3 10.9  0.009900  6.5-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610203 34.8 17.5  3.119900 16.1-99.9-99.9-99.9-9.9 9913.5 40 11.4  11  8.8-9.9-9.9
5017219610204 35.8 17.1 12.819900 14.0-99.9-99.9-99.9-9.9 9914.4 39 12.4  10  8.0-9.9-9.9
5017219610205 31.3 17.3  6.619900 16.0-99.9-99.9-99.9-9.9 9919.2 66 16.9   7  5.6-9.9-9.9
5017219610206 27.8 15.5  0.009900 13.8-99.9-99.9-99.9-9.9 9913.7 59 11.6   0  0.0-9.9-9.9
5017219610207 30.8 13.1  0.009900  9.8-99.9-99.9-99.9-9.9 9913.7 49 11.6   8  6.4-9.9-9.9
5017219610208 34.9 15.0  0.419900 12.0-99.9-99.9-99.9-9.9 9916.9 50 14.9  19 15.2-9.9-9.9
5017219610209 32.3 18.0  0.009900 16.7-99.9-99.9-99.9-9.9 9918.1 59 15.9   4  3.2-9.9-9.9
5017219610210 32.8 14.5  0.009900 11.5-99.9-99.9-99.9-9.9 9914.3 47 12.3   6  4.8-9.9-9.9
5017219610211 35.8 16.0  0.009900 13.5-99.9-99.9-99.9-9.9 9916.0 48 14.0   6  4.8-9.9-9.9
5017219610212 32.1 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 37  9.3  14 11.2-9.9-9.9
5017219610213 32.5 14.0  9.819900 11.0-99.9-99.9-99.9-9.9 9916.7 59 14.7  11  8.8-9.9-9.9
5017219610214 30.5 16.7  5.219900 16.5-99.9-99.9-99.9-9.9 9919.1 71 16.8   9  7.2-9.9-9.9
5017219610215 34.3 15.2  0.009900 12.9-99.9-99.9-99.9-9.9 9917.0 58 15.0  13 10.4-9.9-9.9
5017219610216 34.5 16.7  0.419900 15.0-99.9-99.9-99.9-9.9 9919.2 59 16.9   1  0.8-9.9-9.9
5017219610217 29.8 17.8  0.009900 15.7-99.9-99.9-99.9-9.9 9910.9 38  8.2   8  6.4-9.9-9.9
5017219610218 33.5 14.6  0.009900 12.5-99.9-99.9-99.9-9.9 9918.7 60 16.4   5  4.0-9.9-9.9
5017219610219 37.3 18.5  0.009900 15.8-99.9-99.9-99.9-9.9 9918.1 54 15.9   5  4.0-9.9-9.9
5017219610220 34.8 18.3 10.819910 15.8-99.9-99.9-99.9-9.9 9914.4 40 12.4  11  8.8-9.9-9.9
5017219610221 28.2 15.7  0.009900 12.5-99.9-99.9-99.9-9.9 9914.5 60 12.5  16 12.8-9.9-9.9
5017219610222 24.2 11.9  0.009900 10.7-99.9-99.9-99.9-9.9 99 8.5 45  4.6   7  5.6-9.9-9.9
5017219610223 31.8  9.3  0.009900  6.6-99.9-99.9-99.9-9.9 9912.5 49 10.3   6  4.8-9.9-9.9
5017219610224 33.8 15.6  0.009900 13.0-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610225 27.4 13.2  0.009900 12.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610226 25.1  7.0  0.009900  4.3-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610227 26.5  8.8  0.009900  5.4-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610228 29.4 11.7  0.009900  8.6-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610301 33.8 15.3  0.009900 12.0-99.9-99.9-99.9-9.9 9917.1 54 15.0  16 12.8-9.9-9.9
5017219610302 33.0 18.0  0.009900 14.7-99.9-99.9-99.9-9.9 99 8.9 27  5.3  27 21.6-9.9-9.9
5017219610303 30.3 15.2  0.009900 11.7-99.9-99.9-99.9-9.9 99 7.9 30  3.6  16 12.8-9.9-9.9
5017219610304 27.0  9.5  0.009900  6.0-99.9-99.9-99.9-9.9 9910.8 50  8.1  24 19.2-9.9-9.9
5017219610305 21.0  9.9  7.319900 10.7-99.9-99.9-99.9-9.9 9911.4 93  8.9  14 11.2-9.9-9.9
5017219610306 17.8  9.0  0.009900  9.5-99.9-99.9-99.9-9.9 9912.9 81 10.7   7  5.6-9.9-9.9
5017219610307 29.0 13.5  0.009900 11.8-99.9-99.9-99.9-9.9 9916.2 67 14.2  13 10.4-9.9-9.9
5017219610308 33.3 15.1  0.009900 12.8-99.9-99.9-99.9-9.9 9917.0 60 15.0  13 10.4-9.9-9.9
5017219610309 30.3 13.4  0.009900 10.8-99.9-99.9-99.9-9.9 9911.4 44  8.9   9  7.2-9.9-9.9
5017219610310 31.3 13.7  2.019900 10.0-99.9-99.9-99.9-9.9 9914.4 55 12.4   1  0.8-9.9-9.9
5017219610311 27.8 15.7 11.319900 16.0-99.9-99.9-99.9-9.9 9917.6 77 15.5   9  7.2-9.9-9.9
5017219610312 26.2 11.7  0.009900  8.7-99.9-99.9-99.9-9.9 9914.2 65 12.2   8  6.4-9.9-9.9
5017219610313 24.5 14.8  0.009900 11.5-99.9-99.9-99.9-9.9 9916.2 70 14.2  10  8.0-9.9-9.9
5017219610314 24.1 12.7  0.009900 11.4-99.9-99.9-99.9-9.9 9915.9 76 13.9  11  8.8-9.9-9.9
5017219610315 19.0 13.9  0.619900 11.6-99.9-99.9-99.9-9.9 9912.3 66 10.0  19 15.2-9.9-9.9
5017219610316 25.3 11.1  0.009900  8.7-99.9-99.9-99.9-9.9 99 9.3 51  5.9   8  6.4-9.9-9.9
5017219610317 28.0  5.8  0.009900  1.4-99.9-99.9-99.9-9.9 9910.1 51  7.1   8  6.4-9.9-9.9
5017219610318 30.5 11.7  0.009900  6.3-99.9-99.9-99.9-9.9 9911.6 53  9.2   8  6.4-9.9-9.9
5017219610319 31.7 11.5  0.009900  7.2-99.9-99.9-99.9-9.9 9910.2 41  7.3  20 16.0-9.9-9.9
5017219610320 27.3 13.0  0.009900  9.4-99.9-99.9-99.9-9.9 99 9.2 42  5.8   2  1.6-9.9-9.9
5017219610321 31.0 10.0  0.009900  5.7-99.9-99.9-99.9-9.9 9910.9 44  8.2   8  6.4-9.9-9.9
5017219610322 27.5 13.3  0.009900 11.1-99.9-99.9-99.9-9.9 9911.6 53  9.2  16 12.8-9.9-9.9
5017219610323 32.0 12.0  0.009900  9.0-99.9-99.9-99.9-9.9 9914.6 57 12.6   1  0.8-9.9-9.9
5017219610324 32.3 14.5  0.009900 10.5-99.9-99.9-99.9-9.9 9914.3 51 12.3  25 20.0-9.9-9.9
5017219610325 25.4 15.0  0.009900 13.3-99.9-99.9-99.9-9.9 9910.3 47  7.4  14 11.2-9.9-9.9
5017219610326 23.3 14.5  0.009900 13.4-99.9-99.9-99.9-9.9 9912.8 60 10.6  11  8.8-9.9-9.9
5017219610327 26.3 11.5  0.009900  8.1-99.9-99.9-99.9-9.9 9914.5 65 12.5  14 11.2-9.9-9.9
5017219610328 31.0 14.0  0.009900 12.0-99.9-99.9-99.9-9.9 9915.7 60 13.7  14 11.2-9.9-9.9
5017219610329 31.8 16.2  0.009900 12.5-99.9-99.9-99.9-9.9 9917.1 63 15.0   7  5.6-9.9-9.9
5017219610330 30.5 14.7  0.009900 12.5-99.9-99.9-99.9-9.9 9913.2 52 11.1   8  6.4-9.9-9.9
5017219610331 25.5 10.2  0.009900  6.8-99.9-99.9-99.9-9.9 99 9.0 44  5.4  16 12.8-9.9-9.9
5017219610401 24.2  5.5  0.009900 -0.5-99.9-99.9-99.9-9.9 99 7.2 48  2.3   0  0.0-9.9-9.9
5017219610402 27.8  6.3  0.009900  1.1-99.9-99.9-99.9-9.9 99 8.2 42  4.1   2  1.6-9.9-9.9
5017219610403 26.3  6.5  0.009900  2.5-99.9-99.9-99.9-9.9 99 9.0 48  5.4   8  6.4-9.9-9.9
5017219610404 24.4  4.8  0.009900 -1.0-99.9-99.9-99.9-9.9 99 5.8 39 -0.7  13 10.4-9.9-9.9
5017219610405 22.0  5.5  0.009900 -0.9-99.9-99.9-99.9-9.9 99 6.1 44  0.0   3  2.4-9.9-9.9
5017219610406 26.3  3.1  0.009900 -1.3-99.9-99.9-99.9-9.9 99 9.9 52  6.8   9  7.2-9.9-9.9
5017219610407 29.2  8.3  0.009900  3.2-99.9-99.9-99.9-9.9 9911.9 69  9.5   3  2.4-9.9-9.9
5017219610408 26.5  6.2  0.009900  1.7-99.9-99.9-99.9-9.9 99 8.8 49  5.1   3  2.4-9.9-9.9
5017219610409 28.2  5.0  0.009900  1.2-99.9-99.9-99.9-9.9 9910.9 50  8.2   4  3.2-9.9-9.9
5017219610410 24.8 10.7  0.009900  8.7-99.9-99.9-99.9-9.9 9914.6 81 12.6  11  8.8-9.9-9.9
5017219610411 25.0  7.5  0.009900  5.7-99.9-99.9-99.9-9.9 99 8.4 56  4.5   9  7.2-9.9-9.9
5017219610412 25.3  8.4  0.009900  3.4-99.9-99.9-99.9-9.9 9911.2 63  8.6   5  4.0-9.9-9.9
5017219610413 23.8 10.0  0.119900  7.3-99.9-99.9-99.9-9.9 9911.1 55  8.5  14 11.2-9.9-9.9
5017219610414 26.3 10.3  0.009900  7.3-99.9-99.9-99.9-9.9 9912.1 59  9.8   3  2.4-9.9-9.9
5017219610415 29.3 11.1  0.009900  6.5-99.9-99.9-99.9-9.9 9912.3 56 10.0   3  2.4-9.9-9.9
5017219610416 29.2 11.1  0.009900  6.7-99.9-99.9-99.9-9.9 9913.9 62 11.9   4  3.2-9.9-9.9
5017219610417 26.3 11.5  0.009900  7.5-99.9-99.9-99.9-9.9 9911.9 60  9.5  11  8.8-9.9-9.9
5017219610418 19.8 14.2  3.419900 14.1-99.9-99.9-99.9-9.9 9915.0 87 13.0   9  7.2-9.9-9.9
5017219610419 15.9 10.9  4.419900 11.9-99.9-99.9-99.9-9.9 9914.6 98 12.6   6  4.8-9.9-9.9
5017219610420 22.0 13.7  0.319900 13.8-99.9-99.9-99.9-9.9 9917.0 85 15.0   9  7.2-9.9-9.9
5017219610421 19.0 11.6  0.119900 10.8-99.9-99.9-99.9-9.9 9911.7 75  9.3  26 20.8-9.9-9.9
5017219610422 24.3  4.8  0.009900 -0.5-99.9-99.9-99.9-9.9 99 8.8 61  5.1   5  4.0-9.9-9.9
5017219610423-99.9  7.5  0.009900  3.5-99.9-99.9-99.9-9.9 99 6.3 52  0.4  13 10.4-9.9-9.9
5017219610424 22.2  2.0  0.009900 -3.5-99.9-99.9-99.9-9.9 99 7.4 63  2.7   6  4.8-9.9-9.9
5017219610425 25.0  1.8  0.009900 -2.8-99.9-99.9-99.9-9.9 99 6.9 57  1.7   5  4.0-9.9-9.9
5017219610426 30.0  4.7  0.009900  0.2-99.9-99.9-99.9-9.9 99 6.6 40  1.1  11  8.8-9.9-9.9
5017219610427 21.5  2.0  0.009900 -3.0-99.9-99.9-99.9-9.9 99 5.4 46 -1.7   4  3.2-9.9-9.9
5017219610428 22.8  3.5  0.009900 -0.3-99.9-99.9-99.9-9.9 99 8.3 58  4.3   0  0.0-9.9-9.9
5017219610429 26.5  3.7  0.009900 -0.5-99.9-99.9-99.9-9.9 99 9.3 61  5.9   0  0.0-9.9-9.9
5017219610430 26.6  6.5  0.009900  2.6-99.9-99.9-99.9-9.9 9912.6 67 10.4   3  2.4-9.9-9.9
5017219610501 26.6  8.5  0.009900  3.5-99.9-99.9-99.9-9.9 9912.2 68  9.9   3  2.4-9.9-9.9
5017219610502 27.8  8.1  0.009900  3.8-99.9-99.9-99.9-9.9 99 9.8 55  6.7   3  2.4-9.9-9.9
5017219610503 26.8  8.1  0.009900  2.8-99.9-99.9-99.9-9.9 9911.0 60  8.4  11  8.8-9.9-9.9
5017219610504 27.6  7.4  0.009900  3.0-99.9-99.9-99.9-9.9 9910.9 60  8.2   8  6.4-9.9-9.9
5017219610505 17.8  9.0  5.019900  7.7-99.9-99.9-99.9-9.9 99 8.3 60  4.3  26 20.8-9.9-9.9
5017219610506 21.3  1.7  0.009900 -1.9-99.9-99.9-99.9-9.9 99 6.7 57  1.3   3  2.4-9.9-9.9
5017219610507 31.7  6.8  0.009900  2.2-99.9-99.9-99.9-9.9 99 8.1 45  3.9  17 13.6-9.9-9.9
5017219610508 24.0  5.4  0.009900  0.5-99.9-99.9-99.9-9.9 99 8.9 54  5.3   8  6.4-9.9-9.9
5017219610509 18.4  7.0  0.009900  3.8-99.9-99.9-99.9-9.9 99 6.6 43  1.1  13 10.4-9.9-9.9
5017219610510 22.1  2.7  0.009900 -3.5-99.9-99.9-99.9-9.9 99 4.5 37 -4.1   1  0.8-9.9-9.9
5017219610511 24.3  5.2  0.009900  1.5-99.9-99.9-99.9-9.9 99 8.8 48  5.1  22 17.6-9.9-9.9
5017219610512 22.8  3.5  0.009900 -1.0-99.9-99.9-99.9-9.9 99 7.8 55  3.4   6  4.8-9.9-9.9
5017219610513 22.8  4.3  0.009900  0.2-99.9-99.9-99.9-9.9 9910.0 65  7.0  10  8.0-9.9-9.9
5017219610514 24.8  7.4  0.519900  3.5-99.9-99.9-99.9-9.9 9913.2 78 11.1   8  6.4-9.9-9.9
5017219610515 16.3 11.3  1.519900  8.8-99.9-99.9-99.9-9.9 9912.3 83 10.0  27 21.6-9.9-9.9
5017219610516 12.3  8.8  0.119900  9.0-99.9-99.9-99.9-9.9 9911.9 98  9.5   9  7.2-9.9-9.9
5017219610517 17.5  8.3  0.009900  4.4-99.9-99.9-99.9-9.9 9911.9 88  9.5   5  4.0-9.9-9.9
5017219610518 16.3  6.4  0.009900  3.3-99.9-99.9-99.9-9.9 99 9.2 73  5.8   4  3.2-9.9-9.9
5017219610519 20.6  3.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 9.1 69  5.6   8  6.4-9.9-9.9
5017219610520 20.6  6.5  0.009900  2.2-99.9-99.9-99.9-9.9 9911.8 76  9.4  16 12.8-9.9-9.9
5017219610521 21.0  9.0  0.009900  6.8-99.9-99.9-99.9-9.9 9912.1 80  9.8  11  8.8-9.9-9.9
5017219610522 20.3  3.7  0.009900 -0.2-99.9-99.9-99.9-9.9 99 9.2 75  5.8   3  2.4-9.9-9.9
5017219610523 23.6  3.5  0.009900 -2.5-99.9-99.9-99.9-9.9 9910.0 64  7.0  14 11.2-9.9-9.9
5017219610524 24.1 10.0  0.009900  6.5-99.9-99.9-99.9-9.9 9913.5 77 11.4  19 15.2-9.9-9.9
5017219610525 25.3  9.4  0.009900  4.4-99.9-99.9-99.9-9.9 9913.7 74 11.6  11  8.8-9.9-9.9
5017219610526 18.8 13.0  0.009900 10.5-99.9-99.9-99.9-9.9 99 9.3 55  5.9   3  2.4-9.9-9.9
5017219610527 16.6  8.8  0.009900  7.7-99.9-99.9-99.9-9.9 99 7.5 55  2.9  11  8.8-9.9-9.9
5017219610528 20.8  5.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 9.1 62  5.6  20 16.0-9.9-9.9
5017219610529 23.1 10.7  0.009900  8.4-99.9-99.9-99.9-9.9 9912.9 73 10.7   4  3.2-9.9-9.9
5017219610530 25.3  7.7  0.009900  4.3-99.9-99.9-99.9-9.9 9912.5 68 10.3   6  4.8-9.9-9.9
5017219610531 19.3  7.0  0.009900  6.7-99.9-99.9-99.9-9.9 99 8.0 62  3.8  15 12.0-9.9-9.9
5017219610601 17.3 -1.7  0.009900 -6.0-99.9-99.9-99.9-9.9 99 5.4 47 -1.7  11  8.8-9.9-9.9
5017219610602 18.3  6.0  0.009900  3.7-99.9-99.9-99.9-9.9 99 8.7 64  5.0  11  8.8-9.9-9.9
5017219610603 20.1  6.0  0.009900  0.5-99.9-99.9-99.9-9.9 99 6.9 54  1.7   5  4.0-9.9-9.9
5017219610604 16.5  7.2  0.009900  3.8-99.9-99.9-99.9-9.9 99 4.6 38 -3.8   1  0.8-9.9-9.9
5017219610605 17.8  4.7  0.009900  1.5-99.9-99.9-99.9-9.9 99 4.6 39 -3.8  12  9.6-9.9-9.9
5017219610606 17.1  3.7  0.009900  0.5-99.9-99.9-99.9-9.9 99 5.5 45 -1.4  17 13.6-9.9-9.9
5017219610607 24.5  7.1  0.009900  3.1-99.9-99.9-99.9-9.9 99 6.2 39  0.2  24 19.2-9.9-9.9
5017219610608 19.5  0.3  0.009900 -4.8-99.9-99.9-99.9-9.9 99 3.5 41 -7.4   8  6.4-9.9-9.9
5017219610609 10.3  4.1  0.009900  2.0-99.9-99.9-99.9-9.9 99 4.6 50 -3.8   9  7.2-9.9-9.9
5017219610610  6.8 -1.6  2.519900 -3.5-99.9-99.9-99.9-9.9 99 3.7 51 -6.7  21 16.8-9.9-9.9
5017219610611  3.3 -1.9  3.619901 -1.0-99.9-99.9-99.9-9.9 99 5.7 96 -1.0   7  5.6-9.9-9.9
5017219610612  3.5 -1.5  1.819901 -1.6-99.9-99.9-99.9-9.9 99 5.4 88 -1.7   4  3.2-9.9-9.9
5017219610613  7.1 -1.7  0.009900 -4.5-99.9-99.9-99.9-9.9 99 4.7 71 -3.6   8  6.4-9.9-9.9
5017219610614 11.6 -6.0  0.009900 -8.8-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5017219610615 17.0 -5.1  0.009900 -9.5-99.9-99.9-99.9-9.9 99 3.9 52 -6.0   8  6.4-9.9-9.9
5017219610616 17.8 -2.7  0.009900 -5.0-99.9-99.9-99.9-9.9 99 4.1 45 -5.4  10  8.0-9.9-9.9
5017219610617 16.7  2.7  0.009900 -4.0-99.9-99.9-99.9-9.9 99 5.0 44 -2.7   8  6.4-9.9-9.9
5017219610618 16.8 -1.1  0.009900 -5.0-99.9-99.9-99.9-9.9 99 5.4 58 -1.7   3  2.4-9.9-9.9
5017219610619 19.2 -1.0  0.009900 -5.4-99.9-99.9-99.9-9.9 99 5.6 55 -1.2   0  0.0-9.9-9.9
5017219610620 22.5  0.5  0.009900 -2.9-99.9-99.9-99.9-9.9 99 5.4 44 -1.7  21 16.8-9.9-9.9
5017219610621 24.0  7.5  0.009900  5.8-99.9-99.9-99.9-9.9 99 5.7 37 -1.0  27 21.6-9.9-9.9
5017219610622 24.8  1.4  0.009900 -4.8-99.9-99.9-99.9-9.9 99 6.3 50  0.4   3  2.4-9.9-9.9
5017219610623 22.6  5.6  0.009900  0.0-99.9-99.9-99.9-9.9 99 9.1 59  5.6  20 16.0-9.9-9.9
5017219610624 20.2  3.1  0.009900 -0.8-99.9-99.9-99.9-9.9 9910.4 79  7.5   5  4.0-9.9-9.9
5017219610625 20.3  3.5  0.009900 -0.3-99.9-99.9-99.9-9.9 9910.9 83  8.2   4  3.2-9.9-9.9
5017219610626 17.2  9.6  0.009900  9.7-99.9-99.9-99.9-9.9 99 9.7 70  6.5  11  8.8-9.9-9.9
5017219610627 10.3  3.6  0.009900  1.6-99.9-99.9-99.9-9.9 99 6.6 74  1.1   9  7.2-9.9-9.9
5017219610628 14.5 -2.8  0.009900 -7.7-99.9-99.9-99.9-9.9 99 5.5 67 -1.4   5  4.0-9.9-9.9
5017219610629 12.8 -4.4  0.009900 -7.5-99.9-99.9-99.9-9.9 99 6.2 70  0.2   6  4.8-9.9-9.9
5017219610630 10.3  3.0  0.009900  2.5-99.9-99.9-99.9-9.9 99 6.5 75  0.9  23 18.4-9.9-9.9
5017219610701 11.6  1.3  0.009900 -1.8-99.9-99.9-99.9-9.9 99 6.2 72  0.2   0  0.0-9.9-9.9
5017219610702 19.3 -5.6  0.009900 -9.3-99.9-99.9-99.9-9.9 99 4.8 54 -3.3   8  6.4-9.9-9.9
5017219610703 19.5  2.1  0.009900 -2.5-99.9-99.9-99.9-9.9 99 6.0 52 -0.2  19 15.2-9.9-9.9
5017219610704 21.5  6.0  0.009900  1.0-99.9-99.9-99.9-9.9 99 7.6 59  3.0  16 12.8-9.9-9.9
5017219610705 12.6  1.7  0.009900 -3.0-99.9-99.9-99.9-9.9 99 6.4 64  0.6  20 16.0-9.9-9.9
5017219610706 11.8 -4.9  0.009900 -9.3-99.9-99.9-99.9-9.9 99 4.0 59 -5.7   2  1.6-9.9-9.9
5017219610707  9.5 -6.7  0.009900 -9.3-99.9-99.9-99.9-9.9 99 5.4 81 -1.7   3  2.4-9.9-9.9
5017219610708 13.0  0.2  0.009900 -3.6-99.9-99.9-99.9-9.9 99 6.3 60  0.4   9  7.2-9.9-9.9
5017219610709 10.8  2.0  0.009900  2.2-99.9-99.9-99.9-9.9 99 6.5 66  0.9  11  8.8-9.9-9.9
5017219610710 11.3  1.5  0.009900 -3.1-99.9-99.9-99.9-9.9 99 7.3 78  2.5  11  8.8-9.9-9.9
5017219610711 18.8  3.0  0.009900 -1.4-99.9-99.9-99.9-9.9 99 6.7 57  1.3  16 12.8-9.9-9.9
5017219610712 17.3 -2.5  0.009900 -7.2-99.9-99.9-99.9-9.9 99 5.8 61 -0.7   6  4.8-9.9-9.9
5017219610713 15.5 -1.7  0.009900 -6.5-99.9-99.9-99.9-9.9 99 4.4 50 -4.4  10  8.0-9.9-9.9
5017219610714 20.5 -0.6  0.009900 -4.5-99.9-99.9-99.9-9.9 99 7.1 55  2.1  10  8.0-9.9-9.9
5017219610715 19.8  3.5  0.009900 -0.7-99.9-99.9-99.9-9.9 99 8.8 67  5.1   4  3.2-9.9-9.9
5017219610716 19.5  2.2  0.009900 -2.0-99.9-99.9-99.9-9.9 99 8.4 72  4.5   3  2.4-9.9-9.9
5017219610717 21.1  2.0  0.009900 -1.5-99.9-99.9-99.9-9.9 99 9.2 67  5.8  11  8.8-9.9-9.9
5017219610718 21.0  8.5  0.009900  2.7-99.9-99.9-99.9-9.9 9910.8 69  8.1   9  7.2-9.9-9.9
5017219610719 15.9  8.5  0.519900  6.8-99.9-99.9-99.9-9.9 9911.5 86  9.0  30 24.0-9.9-9.9
5017219610720 18.6  2.5  0.009900 -1.8-99.9-99.9-99.9-9.9 99 7.2 61  2.3   7  5.6-9.9-9.9
5017219610721 21.0  0.1  0.009900 -5.0-99.9-99.9-99.9-9.9 99 6.5 54  0.9  14 11.2-9.9-9.9
5017219610722 21.0  7.7  0.009900  3.6-99.9-99.9-99.9-9.9 99 6.6 43  1.1  21 16.8-9.9-9.9
5017219610723 19.8  3.5  0.009900 -0.7-99.9-99.9-99.9-9.9 99 6.3 51  0.4   8  6.4-9.9-9.9
5017219610724 25.3 -0.7  0.009900 -3.2-99.9-99.9-99.9-9.9 99 6.7 51  1.3   8  6.4-9.9-9.9
5017219610725 17.3  6.0  0.009900  3.0-99.9-99.9-99.9-9.9 99 6.3 54  0.4  19 15.2-9.9-9.9
5017219610726 15.0 -1.0  0.009900 -6.5-99.9-99.9-99.9-9.9 99 3.4 40 -7.8   3  2.4-9.9-9.9
5017219610727 16.8 -4.6  0.009900 -8.0-99.9-99.9-99.9-9.9 99 4.1 49 -5.4   0  0.0-9.9-9.9
5017219610728 18.8 -1.6  0.009900 -6.0-99.9-99.9-99.9-9.9 99 5.0 46 -2.7  17 13.6-9.9-9.9
5017219610729 20.0  7.5  0.009900  4.6-99.9-99.9-99.9-9.9 99 6.2 45  0.2  16 12.8-9.9-9.9
5017219610730 22.8  3.6  0.009900 -2.9-99.9-99.9-99.9-9.9 99 6.2 43  0.2  19 15.2-9.9-9.9
5017219610731 20.1  3.6  0.009900 -1.0-99.9-99.9-99.9-9.9 99 6.9 57  1.7   1  0.8-9.9-9.9
5017219610801 23.1  1.0  0.009900 -2.3-99.9-99.9-99.9-9.9 99 7.4 58  2.7   4  3.2-9.9-9.9
5017219610802 25.3  1.0  0.009900 -4.0-99.9-99.9-99.9-9.9 99 7.5 56  2.9   0  0.0-9.9-9.9
5017219610803 21.3  2.4  0.009900 -2.0-99.9-99.9-99.9-9.9 9910.3 71  7.4   3  2.4-9.9-9.9
