5047619810101 19.1 14.9  8.919900-99.9-99.9-99.9-99.9 0.0  019.2 93 16.9   9  7.2 8.0 1.6
5047619810102 27.0 14.9  0.009900-99.9-99.9-99.9-99.9 3.8 2719.5 75 17.1   6  4.814.7 3.3
5047619810103 30.7 14.4  0.009900-99.9-99.9-99.9-99.9 7.1 5117.2 56 15.1   4  3.220.4 4.5
5047619810104 32.0 15.7  0.009900-99.9-99.9-99.9-99.9 8.9 6417.2 50 15.1   7  5.623.6 5.4
5047619810105 35.1 20.8  0.009900-99.9-99.9-99.9-99.9 7.5 5422.6 54 19.5   9  7.221.1 5.8
5047619810106 33.5 18.4  0.009900-99.9-99.9-99.9-99.9 8.3 5913.5 38 11.4   8  6.422.5 5.9
5047619810107 33.2 18.8  0.009900-99.9-99.9-99.9-99.9 8.0 5714.3 40 12.3  11  8.822.0 6.2
5047619810108 34.6 20.8  0.009900-99.9-99.9-99.9-99.9 8.1 5820.3 50 17.7  11  8.822.1 6.2
5047619810109 34.0 23.8  1.119900-99.9-99.9-99.9-99.9 4.6 3325.0 70 21.1  13 10.416.0 5.3
5047619810110 33.1 20.8  0.009900-99.9-99.9-99.9-99.9 3.4 2424.7 68 20.9   9  7.213.9 4.2
5047619810111 30.0 22.8  0.819900-99.9-99.9-99.9-99.9 4.4 3220.2 65 17.7  23 18.415.6 6.2
5047619810112 26.7 19.8  4.219900-99.9-99.9-99.9-99.9 3.6 2619.6 69 17.2   7  5.614.2 3.7
5047619810113 33.6 15.7  0.009900-99.9-99.9-99.9-99.9 8.5 6114.3 38 12.3   6  4.822.7 5.4
5047619810114 35.5 18.5  0.009900-99.9-99.9-99.9-99.9 8.5 6115.1 37 13.1  10  8.022.7 6.3
5047619810115 31.2 20.6 25.119900-99.9-99.9-99.9-99.9 1.8 1318.3 52 16.1  11  8.811.0 4.3
5047619810116 27.9 13.2  0.009900-99.9-99.9-99.9-99.9 8.7 6317.5 64 15.4   6  4.823.0 4.6
5047619810117 31.8 17.6  0.009900-99.9-99.9-99.9-99.9 8.3 6022.0 67 19.0   8  6.422.3 5.2
