5037019560521 17.7 -2.2  0.009999-99.9-99.9-99.9-99.9 9.1 88-9.9-99-99.9 -99-99.912.6-9.9
5037019560522 16.7 -0.9  0.009999-99.9-99.9-99.9-99.9 9.4 92-9.9-99-99.9 -99-99.912.9-9.9
5037019560523 21.0  0.4  0.009999-99.9-99.9-99.9-99.9 9.6 94-9.9-99-99.9 -99-99.913.0-9.9
5037019560524 19.8 -0.3  0.009999-99.9-99.9-99.9-99.9 9.3 91-9.9-99-99.9 -99-99.912.6-9.9
5037019560525 16.7  3.2  0.009999-99.9-99.9-99.9-99.9 8.5 83-9.9-99-99.9 -99-99.911.8-9.9
5037019560526 15.8-99.9  0.009999-99.9-99.9-99.9-99.9 3.1 30-9.9-99-99.9 -99-99.9 6.3-9.9
5037019560527 13.0  3.3  0.009999-99.9-99.9-99.9-99.9 7.0 69-9.9-99-99.9 -99-99.910.2-9.9
5037019560528 14.1  4.4  0.009999-99.9-99.9-99.9-99.9 3.8 37-9.9-99-99.9 -99-99.9 7.0-9.9
5037019560529 11.4 -0.1  0.009999-99.9-99.9-99.9-99.9 0.6  5-9.9-99-99.9 -99-99.9 3.7-9.9
5037019560530  9.4  4.1  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 3.2-9.9
5037019560531  6.7  3.2  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 3.2-9.9
5037019560601 16.0  1.3  0.009999-99.9-99.9-99.9-99.9 8.5 84-9.9-99-99.9 -99-99.911.4-9.9
5037019560602 17.5  1.6  0.009999-99.9-99.9-99.9-99.9 7.6 75-9.9-99-99.9 -99-99.910.5-9.9
5037019560603 17.5  1.4  0.009999-99.9-99.9-99.9-99.9 9.0 89-9.9-99-99.9 -99-99.911.8-9.9
5037019560604 16.2  0.5  0.009999-99.9-99.9-99.9-99.9 8.5 84-9.9-99-99.9 -99-99.911.3-9.9
5037019560605 13.9 -0.1  0.009999-99.9-99.9-99.9-99.9 4.4 43-9.9-99-99.9 -99-99.9 7.3-9.9
5037019560606 14.4-99.9  0.009999-99.9-99.9-99.9-99.9 8.0 80-9.9-99-99.9 -99-99.910.8-9.9
5037019560607 10.3  0.4  0.009999-99.9-99.9-99.9-99.9 2.3 23-9.9-99-99.9 -99-99.9 5.3-9.9
5037019560608  7.6  1.4  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 3.1-9.9
5037019560609 12.1  0.0  0.009999-99.9-99.9-99.9-99.9 9.4 94-9.9-99-99.9 -99-99.912.0-9.9
5037019560610 12.4 -2.4  0.009999-99.9-99.9-99.9-99.9 8.7 87-9.9-99-99.9 -99-99.911.3-9.9
5037019560611 13.8 -3.1  0.009999-99.9-99.9-99.9-99.9 8.3 83-9.9-99-99.9 -99-99.910.9-9.9
5037019560612 11.9  1.4  0.009999-99.9-99.9-99.9-99.9 4.3 43-9.9-99-99.9 -99-99.9 7.1-9.9
5037019560613 13.5 -2.0  0.009999-99.9-99.9-99.9-99.9 9.2 92-9.9-99-99.9 -99-99.911.7-9.9
5037019560614 15.4 -0.6  0.009999-99.9-99.9-99.9-99.9 6.7 67-9.9-99-99.9 -99-99.9 9.4-9.9
5037019560615 16.4 -0.5  0.009999-99.9-99.9-99.9-99.9 9.2 92-9.9-99-99.9 -99-99.911.7-9.9
5037019560616 13.9  1.1  0.009999-99.9-99.9-99.9-99.9 1.0 10-9.9-99-99.9 -99-99.9 4.0-9.9
5037019560617 16.8  0.4  0.009999-99.9-99.9-99.9-99.9 9.1 91-9.9-99-99.9 -99-99.911.6-9.9
5037019560618 16.2  2.6  0.009999-99.9-99.9-99.9-99.9 8.0 80-9.9-99-99.9 -99-99.910.5-9.9
5037019560619 15.4  1.9  0.009999-99.9-99.9-99.9-99.9 5.6 56-9.9-99-99.9 -99-99.9 8.3-9.9
5037019560620 19.9  0.8  0.009999-99.9-99.9-99.9-99.9 8.1 81-9.9-99-99.9 -99-99.910.6-9.9
5037019560621 16.6  2.3  0.009999-99.9-99.9-99.9-99.9 5.4 54-9.9-99-99.9 -99-99.9 8.1-9.9
5037019560622 16.6  1.3  0.009999-99.9-99.9-99.9-99.9 9.3 93-9.9-99-99.9 -99-99.911.7-9.9
5037019560623 13.2  3.0  0.009999-99.9-99.9-99.9-99.9 1.8 18-9.9-99-99.9 -99-99.9 4.7-9.9
5037019560624 17.3  5.9  0.009999-99.9-99.9-99.9-99.9 6.3 63-9.9-99-99.9 -99-99.9 8.9-9.9
5037019560625 15.6  1.2  0.009999-99.9-99.9-99.9-99.9 8.0 80-9.9-99-99.9 -99-99.910.5-9.9
5037019560626 16.1  0.0  0.009999-99.9-99.9-99.9-99.9 7.9 79-9.9-99-99.9 -99-99.910.5-9.9
5037019560627 14.4  2.1  0.009999-99.9-99.9-99.9-99.9 8.8 88-9.9-99-99.9 -99-99.911.3-9.9
5037019560628  9.4  4.7  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 3.1-9.9
5037019560629  6.1  2.2  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 3.1-9.9
5037019560630  8.3  2.5  0.009999-99.9-99.9-99.9-99.9 0.5  5-9.9-99-99.9 -99-99.9 3.6-9.9
5037019560701 11.9 -1.8  0.009999-99.9-99.9-99.9-99.9 7.2 72-9.9-99-99.9 -99-99.9 9.9-9.9
5037019560702 15.2 -2.7  0.009999-99.9-99.9-99.9-99.9 9.1 91-9.9-99-99.9 -99-99.911.8-9.9
5037019560703 12.7 -2.0  0.009999-99.9-99.9-99.9-99.9 4.5 45-9.9-99-99.9 -99-99.9 7.4-9.9
5037019560704 18.8 -0.8  0.009999-99.9-99.9-99.9-99.9 8.8 88-9.9-99-99.9 -99-99.911.5-9.9
5037019560705 13.1  3.4  0.009999-99.9-99.9-99.9-99.9 6.1 60-9.9-99-99.9 -99-99.9 8.9-9.9
5037019560706 14.0 -0.3  0.009999-99.9-99.9-99.9-99.9 9.2 91-9.9-99-99.9 -99-99.911.9-9.9
5037019560707 16.5 -0.1  0.009999-99.9-99.9-99.9-99.9 9.2 91-9.9-99-99.9 -99-99.912.0-9.9
5037019560708 17.6 -0.6  0.009999-99.9-99.9-99.9-99.9 9.0 89-9.9-99-99.9 -99-99.911.8-9.9
5037019560709 19.9  0.4  0.009999-99.9-99.9-99.9-99.9 9.3 92-9.9-99-99.9 -99-99.912.2-9.9
5037019560710 19.8 -0.2  0.009999-99.9-99.9-99.9-99.9 9.3 92-9.9-99-99.9 -99-99.912.2-9.9
5037019560711 21.0  1.4  0.009999-99.9-99.9-99.9-99.9 9.3 92-9.9-99-99.9 -99-99.912.3-9.9
5037019560712 21.7  2.2  0.009999-99.9-99.9-99.9-99.9 9.1 90-9.9-99-99.9 -99-99.912.1-9.9
5037019560713 20.8  5.0  0.009999-99.9-99.9-99.9-99.9 7.8 77-9.9-99-99.9 -99-99.910.9-9.9
5037019560714 22.0  3.2  0.009999-99.9-99.9-99.9-99.9 8.6 84-9.9-99-99.9 -99-99.911.7-9.9
5037019560715 16.1  2.1  0.009999-99.9-99.9-99.9-99.9 1.5 14-9.9-99-99.9 -99-99.9 4.7-9.9
5037019560716 18.9  5.9  0.009999-99.9-99.9-99.9-99.9 5.5 54-9.9-99-99.9 -99-99.9 8.8-9.9
5037019560717 14.7  5.5  0.009999-99.9-99.9-99.9-99.9 7.5 73-9.9-99-99.9 -99-99.910.8-9.9
5037019560718 17.0  0.4  0.009999-99.9-99.9-99.9-99.9 9.2 90-9.9-99-99.9 -99-99.912.6-9.9
5037019560719 13.4  3.6  0.009999-99.9-99.9-99.9-99.9 9.2 90-9.9-99-99.9 -99-99.912.7-9.9
5037019560720 15.6 -0.2  0.009999-99.9-99.9-99.9-99.9 9.0 87-9.9-99-99.9 -99-99.912.4-9.9
5037019560721 18.0  1.5  0.009999-99.9-99.9-99.9-99.9 9.4 91-9.9-99-99.9 -99-99.912.9-9.9
5037019560722 19.7  1.3  0.009999-99.9-99.9-99.9-99.9 9.4 91-9.9-99-99.9 -99-99.913.0-9.9
5037019560723 19.8  3.6  0.009999-99.9-99.9-99.9-99.9 8.3 80-9.9-99-99.9 -99-99.911.9-9.9
5037019560724 19.1  3.7  0.009999-99.9-99.9-99.9-99.9 8.6 83-9.9-99-99.9 -99-99.912.3-9.9
5037019560725 12.3  4.2  0.009999-99.9-99.9-99.9-99.9 6.5 62-9.9-99-99.9 -99-99.910.2-9.9
5037019560726 14.7 -0.7  0.009999-99.9-99.9-99.9-99.9 7.5 72-9.9-99-99.9 -99-99.911.3-9.9
5037019560727 18.7 -0.8  0.009999-99.9-99.9-99.9-99.9 9.7 93-9.9-99-99.9 -99-99.913.7-9.9
5037019560728 21.4 -0.5  0.009999-99.9-99.9-99.9-99.9 9.5 91-9.9-99-99.9 -99-99.913.6-9.9
5037019560729 18.3  2.0  0.009999-99.9-99.9-99.9-99.9 9.5 91-9.9-99-99.9 -99-99.913.7-9.9
5037019560730 16.6  1.2  0.009999-99.9-99.9-99.9-99.9 9.6 91-9.9-99-99.9 -99-99.913.8-9.9
5037019560731 12.6 -2.3  0.009999-99.9-99.9-99.9-99.9 9.7 92-9.9-99-99.9 -99-99.914.0-9.9
5037019560801 11.8 -2.6  0.009999-99.9-99.9-99.9-99.9 4.2 39-9.9-99-99.9 -99-99.9 8.1-9.9
5037019560802 13.8 -0.9  0.009999-99.9-99.9-99.9-99.9 7.8 74-9.9-99-99.9 -99-99.912.2-9.9
5037019560803 10.3 -3.3  0.009999-99.9-99.9-99.9-99.9 8.8 83-9.9-99-99.9 -99-99.913.3-9.9
5037019560804 13.4 -3.9  0.009999-99.9-99.9-99.9-99.9 8.6 81-9.9-99-99.9 -99-99.913.2-9.9
5037019560805 13.5 -1.6  0.009999-99.9-99.9-99.9-99.9 4.2 39-9.9-99-99.9 -99-99.9 8.4-9.9
5037019560806 17.6 -1.6  0.009999-99.9-99.9-99.9-99.910.2 95-9.9-99-99.9 -99-99.915.1-9.9
5037019560807 18.9 -0.2  0.009999-99.9-99.9-99.9-99.910.3 96-9.9-99-99.9 -99-99.915.3-9.9
5037019560808 21.4 -6.7  0.009999-99.9-99.9-99.9-99.9 9.2 86-9.9-99-99.9 -99-99.914.3-9.9
5037019560809 15.5-99.9  0.009999-99.9-99.9-99.9-99.9 9.6 89-9.9-99-99.9 -99-99.914.8-9.9
5037019560810 18.6  0.0  0.009999-99.9-99.9-99.9-99.910.3 95-9.9-99-99.9 -99-99.915.6-9.9
5037019560811 23.4  3.2  0.009999-99.9-99.9-99.9-99.9 9.6 89-9.9-99-99.9 -99-99.915.0-9.9
5037019560812 23.4  6.0  0.009999-99.9-99.9-99.9-99.9 5.8 53-9.9-99-99.9 -99-99.910.7-9.9
5037019560813 23.7  4.7  0.009999-99.9-99.9-99.9-99.9 9.5 87-9.9-99-99.9 -99-99.915.0-9.9
5037019560814 19.0  7.7  0.009999-99.9-99.9-99.9-99.9 4.3 39-9.9-99-99.9 -99-99.9 9.1-9.9
5037019560815 17.8  7.6  0.009999-99.9-99.9-99.9-99.9 8.5 78-9.9-99-99.9 -99-99.914.1-9.9
5037019560816 15.1  6.2  0.009999-99.9-99.9-99.9-99.9 7.0 64-9.9-99-99.9 -99-99.912.5-9.9
5037019560817 18.1 -0.1  0.009999-99.9-99.9-99.9-99.9 9.9 90-9.9-99-99.9 -99-99.916.0-9.9
5037019560818 21.1  0.3  0.009999-99.9-99.9-99.9-99.910.0 91-9.9-99-99.9 -99-99.916.2-9.9
5037019560819 20.3 -0.1  0.009999-99.9-99.9-99.9-99.9 8.5 77-9.9-99-99.9 -99-99.914.5-9.9
5037019560820 20.5  2.0  0.009999-99.9-99.9-99.9-99.9 7.0 63-9.9-99-99.9 -99-99.912.8-9.9
5037019560821 15.9  5.0  0.009999-99.9-99.9-99.9-99.910.0 90-9.9-99-99.9 -99-99.916.5-9.9
5037019560822 12.6 -3.4  0.009999-99.9-99.9-99.9-99.910.0 90-9.9-99-99.9 -99-99.916.7-9.9
5037019560823 14.9 -3.1  0.009999-99.9-99.9-99.9-99.9 5.5 49-9.9-99-99.9 -99-99.911.2-9.9
5037019560824 20.6  0.9  0.009999-99.9-99.9-99.9-99.9 8.5 76-9.9-99-99.9 -99-99.915.0-9.9
5037019560825 23.9  3.7  0.009999-99.9-99.9-99.9-99.9 8.6 76-9.9-99-99.9 -99-99.915.2-9.9
5037019560826 25.4  4.0  0.009999-99.9-99.9-99.9-99.910.0 89-9.9-99-99.9 -99-99.917.1-9.9
5037019560827 22.5  7.1  0.009999-99.9-99.9-99.9-99.9 9.5 84-9.9-99-99.9 -99-99.916.6-9.9
5037019560828 25.9  6.1  0.009999-99.9-99.9-99.9-99.9 9.0 79-9.9-99-99.9 -99-99.916.0-9.9
5037019560829 18.2  6.0  0.009999-99.9-99.9-99.9-99.9 0.2  1-9.9-99-99.9 -99-99.9 4.9-9.9
5037019560830  8.8  2.7  0.009999-99.9-99.9-99.9-99.9 2.0 17-9.9-99-99.9 -99-99.9 7.2-9.9
5037019560831 14.2 -0.6  0.009999-99.9-99.9-99.9-99.910.2 89-9.9-99-99.9 -99-99.917.9-9.9
5037019560901 18.8 -2.9  0.009999-99.9-99.9-99.9-99.9 9.0 78-9.9-99-99.9 -99-99.916.4-9.9
5037019560902 16.7  3.8  0.009999-99.9-99.9-99.9-99.9 9.6 83-9.9-99-99.9 -99-99.917.3-9.9
5037019560903 20.1  3.2  0.009999-99.9-99.9-99.9-99.9 9.4 81-9.9-99-99.9 -99-99.917.2-9.9
5037019560904 21.1  9.7  0.009999-99.9-99.9-99.9-99.9 9.3 80-9.9-99-99.9 -99-99.917.2-9.9
5037019560905 22.3  3.1  0.009999-99.9-99.9-99.9-99.910.1 87-9.9-99-99.9 -99-99.918.4-9.9
5037019560906 27.2  5.9  0.009999-99.9-99.9-99.9-99.910.3 88-9.9-99-99.9 -99-99.918.7-9.9
5037019560907 29.6  6.1  0.009999-99.9-99.9-99.9-99.910.5 90-9.9-99-99.9 -99-99.919.2-9.9
5037019560908 20.9 11.2  0.009999-99.9-99.9-99.9-99.910.6 91-9.9-99-99.9 -99-99.919.5-9.9
5037019560909 24.1  3.7  0.009999-99.9-99.9-99.9-99.9 9.8 83-9.9-99-99.9 -99-99.918.4-9.9
5037019560910 19.7  5.9  0.009999-99.9-99.9-99.9-99.910.2 87-9.9-99-99.9 -99-99.919.2-9.9
5037019560911 25.5  3.3  0.009999-99.9-99.9-99.9-99.910.0 85-9.9-99-99.9 -99-99.919.0-9.9
5037019560912 17.5  5.9  0.009999-99.9-99.9-99.9-99.9 9.5 80-9.9-99-99.9 -99-99.918.3-9.9
5037019560913 12.6  4.5  0.009999-99.9-99.9-99.9-99.9 2.8 23-9.9-99-99.9 -99-99.9 9.1-9.9
5037019560914  9.0  3.4  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 5.4-9.9
5037019560915 18.3 -2.7  0.009999-99.9-99.9-99.9-99.911.0 92-9.9-99-99.9 -99-99.920.8-9.9
5037019560916 24.0 -0.9  0.009999-99.9-99.9-99.9-99.910.0 83-9.9-99-99.9 -99-99.919.4-9.9
5037019560917 18.2  7.4  0.009999-99.9-99.9-99.9-99.9 8.5 71-9.9-99-99.9 -99-99.917.6-9.9
5037019560918 16.0  5.4  0.009999-99.9-99.9-99.9-99.9 7.8 65-9.9-99-99.9 -99-99.916.7-9.9
5037019560919 21.5  1.4  0.009999-99.9-99.9-99.9-99.910.7 89-9.9-99-99.9 -99-99.920.9-9.9
5037019560920 25.3  5.4  0.009999-99.9-99.9-99.9-99.9 8.7 72-9.9-99-99.9 -99-99.918.1-9.9
5037019560921 19.5  9.9  0.009999-99.9-99.9-99.9-99.9 6.7 55-9.9-99-99.9 -99-99.915.3-9.9
5037019560922 22.7  5.0  0.009999-99.9-99.9-99.9-99.910.6 87-9.9-99-99.9 -99-99.921.1-9.9
5037019560923 20.7  7.6  0.009999-99.9-99.9-99.9-99.910.6 87-9.9-99-99.9 -99-99.921.2-9.9
5037019560924 22.5  4.7  0.009999-99.9-99.9-99.9-99.9 9.8 80-9.9-99-99.9 -99-99.920.1-9.9
5037019560925 22.6  7.7  0.009999-99.9-99.9-99.9-99.9 9.6 78-9.9-99-99.9 -99-99.919.9-9.9
5037019560926 29.3  8.0  0.009999-99.9-99.9-99.9-99.910.9 88-9.9-99-99.9 -99-99.921.9-9.9
5037019560927 30.3 11.9  0.009999-99.9-99.9-99.9-99.911.0 89-9.9-99-99.9 -99-99.922.2-9.9
5037019560928 32.6 12.1  0.009999-99.9-99.9-99.9-99.910.1 81-9.9-99-99.9 -99-99.920.9-9.9
5037019560929 22.0 13.0  0.009999-99.9-99.9-99.9-99.9 7.0 56-9.9-99-99.9 -99-99.916.4-9.9
5037019560930 17.5 10.9  0.009999-99.9-99.9-99.9-99.9 0.1  0-9.9-99-99.9 -99-99.9 6.1-9.9
5037019561001 18.6 11.7  0.009999-99.9-99.9-99.9-99.9 1.8 14-9.9-99-99.9 -99-99.9 8.8-9.9
5037019561002 21.1  3.4  0.009999-99.9-99.9-99.9-99.9 6.5 52-9.9-99-99.9 -99-99.916.0-9.9
5037019561003 23.8  7.4  0.009999-99.9-99.9-99.9-99.911.2 89-9.9-99-99.9 -99-99.923.1-9.9
5037019561004 26.7  8.4  0.009999-99.9-99.9-99.9-99.911.4 91-9.9-99-99.9 -99-99.923.7-9.9
5037019561005 28.8  9.5  0.009999-99.9-99.9-99.9-99.911.3 89-9.9-99-99.9 -99-99.923.4-9.9
5037019561006 25.4 14.3  0.009999-99.9-99.9-99.9-99.9 9.7 77-9.9-99-99.9 -99-99.921.3-9.9
5037019561007 23.4 14.8  0.009999-99.9-99.9-99.9-99.9 3.4 26-9.9-99-99.9 -99-99.911.5-9.9
5037019561008 24.5 12.1  0.009999-99.9-99.9-99.9-99.911.0 86-9.9-99-99.9 -99-99.923.3-9.9
5037019561009 28.1 11.4  0.009999-99.9-99.9-99.9-99.911.5 90-9.9-99-99.9 -99-99.924.2-9.9
5037019561010 29.7 11.2  0.009999-99.9-99.9-99.9-99.911.0 86-9.9-99-99.9 -99-99.923.6-9.9
5037019561011 28.4 11.9  0.009999-99.9-99.9-99.9-99.9 9.7 76-9.9-99-99.9 -99-99.921.7-9.9
5037019561012 23.6 14.4  0.009999-99.9-99.9-99.9-99.9 6.8 53-9.9-99-99.9 -99-99.917.2-9.9
5037019561013 17.4 11.1  0.009999-99.9-99.9-99.9-99.9 0.6  4-9.9-99-99.9 -99-99.9 7.4-9.9
5037019561014 17.3 10.0  0.009999-99.9-99.9-99.9-99.9 0.8  6-9.9-99-99.9 -99-99.9 7.9-9.9
5037019561015-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5037019561016 23.2  7.4  0.009999-99.9-99.9-99.9-99.911.8 91-9.9-99-99.9 -99-99.925.5-9.9
5037019561017 25.6  8.0  0.009999-99.9-99.9-99.9-99.911.7 90-9.9-99-99.9 -99-99.925.4-9.9
5037019561018 21.8 11.5  0.009999-99.9-99.9-99.9-99.911.1 85-9.9-99-99.9 -99-99.924.5-9.9
5037019561019 17.9  8.1  0.009999-99.9-99.9-99.9-99.911.3 86-9.9-99-99.9 -99-99.924.8-9.9
5037019561020 17.7  9.1  0.009999-99.9-99.9-99.9-99.9 6.5 49-9.9-99-99.9 -99-99.917.2-9.9
5037019561021 16.9  9.7  0.009999-99.9-99.9-99.9-99.9 2.0 15-9.9-99-99.9 -99-99.910.1-9.9
5037019561022 18.1  7.7  0.009999-99.9-99.9-99.9-99.9 5.3 40-9.9-99-99.9 -99-99.915.5-9.9
5037019561023 25.1  4.0  0.009999-99.9-99.9-99.9-99.910.5 79-9.9-99-99.9 -99-99.923.9-9.9
5037019561024 25.7  9.4  0.009999-99.9-99.9-99.9-99.9 8.0 60-9.9-99-99.9 -99-99.919.9-9.9
5037019561025 22.1 10.8  0.009999-99.9-99.9-99.9-99.9 8.8 66-9.9-99-99.9 -99-99.921.3-9.9
5037019561026 27.5  8.3  0.009999-99.9-99.9-99.9-99.911.5 86-9.9-99-99.9 -99-99.925.7-9.9
5037019561027 30.7 10.9  0.009999-99.9-99.9-99.9-99.911.8 88-9.9-99-99.9 -99-99.926.3-9.9
5037019561028 22.9 13.5  0.009999-99.9-99.9-99.9-99.9 2.5 18-9.9-99-99.9 -99-99.911.1-9.9
5037019561029 20.9 10.4  0.009999-99.9-99.9-99.9-99.9 6.6 49-9.9-99-99.9 -99-99.918.0-9.9
5037019561030 22.4 12.4  0.009999-99.9-99.9-99.9-99.9 4.2 31-9.9-99-99.9 -99-99.914.1-9.9
5037019561031 16.1  9.8  0.009999-99.9-99.9-99.9-99.9 0.0  0-9.9-99-99.9 -99-99.9 7.3-9.9
5037019561101 16.3 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5037019561102 21.7 12.1  0.009999-99.9-99.9-99.9-99.9 5.1 37-9.9-99-99.9 -99-99.915.6-9.9
5037019561103 21.8 11.3  0.009999-99.9-99.9-99.9-99.9 6.2 45-9.9-99-99.9 -99-99.917.4-9.9
5037019561104 28.0 10.1  0.009999-99.9-99.9-99.9-99.912.0 88-9.9-99-99.9 -99-99.927.2-9.9
5037019561105 27.8 12.0  0.009999-99.9-99.9-99.9-99.912.2 90-9.9-99-99.9 -99-99.927.8-9.9
5037019561106 28.5 14.1  0.009999-99.9-99.9-99.9-99.912.5 92-9.9-99-99.9 -99-99.928.3-9.9
5037019561107 24.4 14.6  0.009999-99.9-99.9-99.9-99.912.3 90-9.9-99-99.9 -99-99.928.0-9.9
5037019561108 25.3 13.1  0.009999-99.9-99.9-99.9-99.911.2 82-9.9-99-99.9 -99-99.926.3-9.9
5037019561109 30.6 12.1  0.009999-99.9-99.9-99.9-99.913.0 95-9.9-99-99.9 -99-99.929.3-9.9
5037019561110 32.1 14.3  0.009999-99.9-99.9-99.9-99.913.1 95-9.9-99-99.9 -99-99.929.4-9.9
5037019561111 26.4 17.5  0.009999-99.9-99.9-99.9-99.9 8.5 61-9.9-99-99.9 -99-99.921.7-9.9
5037019561112 26.6 16.1  0.009999-99.9-99.9-99.9-99.9 4.5 32-9.9-99-99.9 -99-99.915.0-9.9
5037019561113 24.7 10.6  0.009999-99.9-99.9-99.9-99.9 3.2 23-9.9-99-99.9 -99-99.913.0-9.9
5037019561114 19.9 10.0  0.009999-99.9-99.9-99.9-99.9 5.2 37-9.9-99-99.9 -99-99.916.3-9.9
5037019561115 23.3 12.2  0.009999-99.9-99.9-99.9-99.9 4.0 28-9.9-99-99.9 -99-99.914.2-9.9
5037019561116 28.6 12.8  0.009999-99.9-99.9-99.9-99.911.8 85-9.9-99-99.9 -99-99.927.7-9.9
5037019561117 32.8 13.2  0.009999-99.9-99.9-99.9-99.910.8 77-9.9-99-99.9 -99-99.925.9-9.9
5037019561118 26.7-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5037019561119 21.1 14.4  0.009999-99.9-99.9-99.9-99.9 4.0 28-9.9-99-99.9 -99-99.914.4-9.9
5037019561120 27.0 15.1  0.009999-99.9-99.9-99.9-99.9 4.0 28-9.9-99-99.9 -99-99.914.4-9.9
5037019561121 30.3 13.4  0.009999-99.9-99.9-99.9-99.910.5 75-9.9-99-99.9 -99-99.925.7-9.9
5037019561122 29.3 16.1  0.009999-99.9-99.9-99.9-99.9 8.3 59-9.9-99-99.9 -99-99.921.9-9.9
5037019561123 27.6 15.0  0.009999-99.9-99.9-99.9-99.9 6.0 42-9.9-99-99.9 -99-99.917.9-9.9
5037019561124 23.5 10.8  0.009999-99.9-99.9-99.9-99.913.4 95-9.9-99-99.9 -99-99.930.6-9.9
5037019561125 27.1 10.0  0.009999-99.9-99.9-99.9-99.913.2 94-9.9-99-99.9 -99-99.930.5-9.9
5037019561126 29.6  9.9  0.009999-99.9-99.9-99.9-99.9 9.7 68-9.9-99-99.9 -99-99.924.3-9.9
5037019561127 31.0 11.2  0.009999-99.9-99.9-99.9-99.9 8.8 62-9.9-99-99.9 -99-99.922.9-9.9
5037019561128 33.3 11.7  0.009999-99.9-99.9-99.9-99.912.0 85-9.9-99-99.9 -99-99.928.5-9.9
5037019561129 26.8 14.4  0.009999-99.9-99.9-99.9-99.912.3 87-9.9-99-99.9 -99-99.929.0-9.9
5037019561130 27.6 16.1  0.009999-99.9-99.9-99.9-99.9 6.2 43-9.9-99-99.9 -99-99.918.4-9.9
5037019561201 23.0 16.2  0.009999-99.9-99.9-99.9-99.9 2.0 14-9.9-99-99.9 -99-99.911.4-9.9
5037019561202 22.5 11.4  0.009999-99.9-99.9-99.9-99.9 2.2 15-9.9-99-99.9 -99-99.911.6-9.9
5037019561203 26.4 11.1  0.009999-99.9-99.9-99.9-99.9 7.5 52-9.9-99-99.9 -99-99.920.7-9.9
5037019561204 29.8 10.0  0.009999-99.9-99.9-99.9-99.913.0 91-9.9-99-99.9 -99-99.930.2-9.9
