5027219580101 20.6 10.4  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5027219580128 24.6  8.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.7 48  3.2  36 28.8-9.9-9.9
5027219580129 24.0  8.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 45  2.1  12  9.6-9.9-9.9
5027219580130 21.0  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 58  4.8   4  3.2-9.9-9.9
5027219580131 17.7 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 41 -4.4  65 52.0-9.9-9.9
5027219580201 18.0 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 52 -1.2   7  5.6-9.9-9.9
5027219580202 18.6  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 36 -5.7   1  0.8-9.9-9.9
5027219580203 21.5  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 32 -5.0   2  1.6-9.9-9.9
5027219580204 25.2  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 32 -3.8  11  8.8-9.9-9.9
5027219580205 24.3 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 31 -3.6  28 22.4-9.9-9.9
5027219580206 21.6 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 44  0.6  53 42.4-9.9-9.9
5027219580207 21.0 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 33 -4.1  56 44.8-9.9-9.9
5027219580208 22.5 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 38 -1.0  69 55.2-9.9-9.9
5027219580209 22.1  4.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 30 -6.4   1  0.8-9.9-9.9
5027219580210 23.0  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.7 41 -1.0  16 12.8-9.9-9.9
5027219580211 20.6 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 35 -3.6  56 44.8-9.9-9.9
5027219580212 20.5  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 40 -3.8   0  0.0-9.9-9.9
5027219580213 18.4  9.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 51 -1.4  20 16.0-9.9-9.9
5027219580214 18.2  7.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 47 -4.1  33 26.4-9.9-9.9
5027219580215 12.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 51 -4.1   6  4.8-9.9-9.9
5027219580216 16.7  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 47 -3.3  41 32.8-9.9-9.9
5027219580217 19.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 32 -6.4  48 38.4-9.9-9.9
5027219580218 14.9  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 41 -5.7  56 44.8-9.9-9.9
5027219580219 15.5  5.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 43 -5.7  41 32.8-9.9-9.9
5027219580220 17.8  9.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 39 -4.4  60 48.0-9.9-9.9
5027219580221 23.0 11.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 40 -1.2  61 48.8-9.9-9.9
5027219580222 20.9 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 43 -1.2  48 38.4-9.9-9.9
5027219580223 18.5  7.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 51 -1.2  11  8.8-9.9-9.9
5027219580224 21.2  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 52  0.6   2  1.6-9.9-9.9
5027219580225 22.0 13.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 29 -4.7  69 55.2-9.9-9.9
5027219580226 18.5 10.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 37 -3.8  82 65.6-9.9-9.9
5027219580227 21.9 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 45  1.3  57 45.6-9.9-9.9
5027219580228 19.1 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 46  0.4  30 24.0-9.9-9.9
5027219580301 19.8 13.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 37 -3.0  73 58.4-9.9-9.9
5027219580302 18.4  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 42 -3.8  61 48.8-9.9-9.9
5027219580303 19.3  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 46 -1.2  56 44.8-9.9-9.9
5027219580304 22.0  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 58  1.9  12  9.6-9.9-9.9
5027219580305 24.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 42  0.6   6  4.8-9.9-9.9
5027219580306 26.4  9.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 31 -3.8  12  9.6-9.9-9.9
5027219580307 24.5  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 42 -1.7   4  3.2-9.9-9.9
5027219580308 25.7  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 34 -3.0  23 18.4-9.9-9.9
5027219580309 19.5  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 41 -4.1   1  0.8-9.9-9.9
5027219580310 19.5  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 39 -5.0   1  0.8-9.9-9.9
5027219580311 22.8  1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 25-10.7   0  0.0-9.9-9.9
5027219580312 24.6  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.1 26 -9.0   0  0.0-9.9-9.9
5027219580313 22.0  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 36 -3.3   6  4.8-9.9-9.9
5027219580314 20.0  7.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 58  2.1   3  2.4-9.9-9.9
5027219580315 19.4  4.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 41 -2.2  26 20.8-9.9-9.9
5027219580316 19.2 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 40 -3.0  56 44.8-9.9-9.9
5027219580317 20.5 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 47  0.2  41 32.8-9.9-9.9
5027219580318 19.8 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 52  1.7  44 35.2-9.9-9.9
5027219580319 23.4 11.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 60  4.6  34 27.2-9.9-9.9
5027219580320 17.4 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 40 -4.4  41 32.8-9.9-9.9
5027219580321 14.4  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 64 -2.2   0  0.0-9.9-9.9
5027219580322 16.5 -1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 47 -6.0   0  0.0-9.9-9.9
5027219580323 21.0  1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 37 -7.1 -99-99.9-9.9-9.9
5027219580324 21.1  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 52 -2.2   3  2.4-9.9-9.9
5027219580325 21.4  2.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 45 -3.0   8  6.4-9.9-9.9
5027219580326 20.9  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 39 -3.3   0  0.0-9.9-9.9
5027219580327 20.1  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 52  0.0   0  0.0-9.9-9.9
5027219580328 20.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 59  2.1  14 11.2-9.9-9.9
5027219580329 17.5  8.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 45 -3.8  40 32.0-9.9-9.9
5027219580330 14.0  7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 44 -6.0  57 45.6-9.9-9.9
5027219580331 15.0  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 59  0.4  24 19.2-9.9-9.9
5027219580401 21.6 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 45  1.3  60 48.0-9.9-9.9
5027219580402 17.4 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 44 -2.5  73 58.4-9.9-9.9
5027219580403 11.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 47 -5.7  44 35.2-9.9-9.9
5027219580404 14.0  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 45 -6.0  44 35.2-9.9-9.9
5027219580405 15.7  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 48 -4.1  31 24.8-9.9-9.9
5027219580406 12.0  6.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 44 -6.4  64 51.2-9.9-9.9
5027219580407 13.6  2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 58 -3.6  30 24.0-9.9-9.9
5027219580408 14.0  4.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 53 -3.6  27 21.6-9.9-9.9
5027219580409 12.0  6.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 58 -3.3  23 18.4-9.9-9.9
5027219580410  9.5  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 57 -6.7   3  2.4-9.9-9.9
5027219580411 10.2 -2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 49 -9.4  16 12.8-9.9-9.9
5027219580412 11.5 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 56 -2.7  48 38.4-9.9-9.9
5027219580413 13.7 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 53 -1.4  56 44.8-9.9-9.9
5027219580414 17.0  9.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 56  0.0  33 26.4-9.9-9.9
5027219580415 16.0  8.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 57 -0.5  14 11.2-9.9-9.9
5027219580416 16.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 55 -4.7   3  2.4-9.9-9.9
5027219580417 14.5  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 62 -3.0   0  0.0-9.9-9.9
5027219580418 15.7  7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 64  0.0  11  8.8-9.9-9.9
5027219580419 14.5  3.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 57 -2.5  30 24.0-9.9-9.9
5027219580420 14.0  6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 54 -3.3   3  2.4-9.9-9.9
5027219580421 16.0  2.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 58 -2.2  23 18.4-9.9-9.9
5027219580422 14.5  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 54 -3.3  22 17.6-9.9-9.9
5027219580423 15.0  6.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 49 -3.8  33 26.4-9.9-9.9
5027219580424 15.5  6.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 51 -3.8  41 32.8-9.9-9.9
5027219580425 12.0  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 42 -7.8  35 28.0-9.9-9.9
5027219580426 11.0  3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 67 -3.3  35 28.0-9.9-9.9
5027219580427  8.5  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 60 -5.7  44 35.2-9.9-9.9
5027219580428 11.0  3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 49 -6.7  33 26.4-9.9-9.9
5027219580429 11.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.6 78 -1.2   3  2.4-9.9-9.9
5027219580430  9.0  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 43-10.7  33 26.4-9.9-9.9
5027219580501 11.0  3.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 53 -5.7  44 35.2-9.9-9.9
5027219580502 10.4  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 50 -7.8   9  7.2-9.9-9.9
5027219580503 17.0  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.9 64 -0.5  38 30.4-9.9-9.9
5027219580504 18.0 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 55  1.5  31 24.8-9.9-9.9
5027219580505 14.5  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 37 -9.4  30 24.0-9.9-9.9
5027219580506  2.5 -0.1  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.4 96 -4.4   0  0.0-9.9-9.9
5027219580507 -0.1 -2.0  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.0 99 -5.7  31 24.8-9.9-9.9
5027219580508-99.9 -2.3  0.009901-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   8  6.4-9.9-9.9
5027219580509-99.9-99.9  0.009900-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   0  0.0-9.9-9.9
5027219580510  2.5 -6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 99 -6.7   5  4.0-9.9-9.9
5027219580511 -2.0-15.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.1100-13.8   0  0.0-9.9-9.9
5027219580512 -0.5-16.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5100 -7.4   5  4.0-9.9-9.9
5027219580513  5.0 -6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 88 -5.4   5  4.0-9.9-9.9
5027219580514  4.0 -2.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 86 -4.7  13 10.4-9.9-9.9
5027219580515  2.1 -7.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 95 -6.4   0  0.0-9.9-9.9
5027219580516  4.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 92 -3.0   6  4.8-9.9-9.9
5027219580517  5.5 -2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 78 -6.4   3  2.4-9.9-9.9
5027219580518  1.2 -9.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 90 -7.4   0  0.0-9.9-9.9
5027219580519  2.0 -5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 92 -6.7   1  0.8-9.9-9.9
5027219580520  1.5-10.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.0 89 -9.4   0  0.0-9.9-9.9
5027219580521  3.0 -7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 86 -8.2   0  0.0-9.9-9.9
5027219580522  3.5 -7.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 87 -6.4   0  0.0-9.9-9.9
5027219580523  4.2 -6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 83 -7.8   0  0.0-9.9-9.9
5027219580524  2.5 -6.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.4 91 -7.8   0  0.0-9.9-9.9
5027219580525  2.0 -7.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 95 -7.4   1  0.8-9.9-9.9
5027219580526  3.0 -5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.9 90 -6.0   3  2.4-9.9-9.9
5027219580527  4.0 -8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 87 -6.4   0  0.0-9.9-9.9
5027219580528  7.5  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 63 -4.7  19 15.2-9.9-9.9
5027219580529  7.5 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 85 -3.6   8  6.4-9.9-9.9
5027219580530 13.8  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 70 -0.7  38 30.4-9.9-9.9
5027219580531 13.5  6.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 63 -1.9  35 28.0-9.9-9.9
5027219580601  8.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 87 -3.3   8  6.4-9.9-9.9
5027219580602  4.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 88 -4.1   0  0.0-9.9-9.9
5027219580603  6.0 -4.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 82 -5.7  11  8.8-9.9-9.9
5027219580604  7.0 -0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 57 -7.1  31 24.8-9.9-9.9
5027219580605  6.2 -0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 70 -5.7  22 17.6-9.9-9.9
5027219580606  5.1 -3.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 76 -6.4  10  8.0-9.9-9.9
5027219580607  6.0 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 71 -7.4   5  4.0-9.9-9.9
5027219580608  7.5 -3.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 78 -5.4   0  0.0-9.9-9.9
5027219580609  8.0  2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 54 -6.4  37 29.6-9.9-9.9
5027219580610  8.5  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 58 -4.7  41 32.8-9.9-9.9
5027219580611  6.2  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.8 66 -6.4  28 22.4-9.9-9.9
5027219580612  4.0  1.5  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.5 83 -4.1  19 15.2-9.9-9.9
5027219580613  2.2 -0.2  0.009901-99.9-99.9-99.9-99.9-9.9 99 3.6 80 -7.1   8  6.4-9.9-9.9
5027219580614 -1.6-13.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.5 80-11.7   0  0.0-9.9-9.9
5027219580615 -1.5-16.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.0 80-14.4   0  0.0-9.9-9.9
5027219580616 -3.0-15.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.5 88-11.7   0  0.0-9.9-9.9
5027219580617  6.0-11.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 79 -5.7   0  0.0-9.9-9.9
5027219580618  5.5 -3.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.6 83 -3.8   0  0.0-9.9-9.9
5027219580619  5.5 -0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 91 -2.7   0  0.0-9.9-9.9
5027219580620  7.0 -0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 92 -3.0   0  0.0-9.9-9.9
5027219580621  4.0  0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 96 -1.7   0  0.0-9.9-9.9
5027219580622  7.0  1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 93 -1.9   2  1.6-9.9-9.9
5027219580623  3.5 -3.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.4 93 -4.4   0  0.0-9.9-9.9
5027219580624  8.7  0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.3 68 -4.7  22 17.6-9.9-9.9
5027219580625  5.0 -5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 81 -7.4   0  0.0-9.9-9.9
5027219580626  2.5 -4.0  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.2 94 -5.0   0  0.0-9.9-9.9
5027219580627  2.0 -3.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 92 -5.4   0  0.0-9.9-9.9
5027219580628  2.0 -0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 87 -5.0   8  6.4-9.9-9.9
5027219580629  9.0 -0.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 87 -2.2   0  0.0-9.9-9.9
5027219580630  9.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 75 -3.0  25 20.0-9.9-9.9
5027219580701  7.0  2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 61 -5.4  48 38.4-9.9-9.9
5027219580702  9.0  4.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 66 -3.0  21 16.8-9.9-9.9
5027219580703  6.5  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 75 -3.6  14 11.2-9.9-9.9
5027219580704  5.3  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.7 60 -6.7  69 55.2-9.9-9.9
5027219580705  7.2  0.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 80 -3.0   1  0.8-9.9-9.9
5027219580706 11.0  1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 78 -2.5  16 12.8-9.9-9.9
5027219580707  6.3  0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.3 59 -8.2  27 21.6-9.9-9.9
5027219580708  3.4 -3.5  0.009901-99.9-99.9-99.9-99.9-9.9 99 4.2 86 -5.0   0  0.0-9.9-9.9
5027219580709 10.0 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 79 -2.7  11  8.8-9.9-9.9
5027219580710  8.0  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 71 -5.0  27 21.6-9.9-9.9
5027219580711  5.2 -2.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.0 78 -5.7   7  5.6-9.9-9.9
5027219580712  6.5 -1.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 64 -7.4  38 30.4-9.9-9.9
5027219580713 11.5  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 58 -3.6  23 18.4-9.9-9.9
5027219580714 12.8  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 63 -1.7  31 24.8-9.9-9.9
5027219580715 13.5  6.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.5 74  0.9  11  8.8-9.9-9.9
5027219580716 13.5  5.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 75  0.2   8  6.4-9.9-9.9
5027219580717 10.5  3.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 81 -1.4   1  0.8-9.9-9.9
5027219580718 10.7  2.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 79 -0.2   3  2.4-9.9-9.9
5027219580719 11.0  1.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 76 -1.7   8  6.4-9.9-9.9
5027219580720  8.5  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.0 88 -2.7   8  6.4-9.9-9.9
5027219580721  7.0  2.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 69 -5.4  19 15.2-9.9-9.9
5027219580722  9.5  2.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.2 59 -5.0  30 24.0-9.9-9.9
5027219580723  8.5  0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.1 68 -5.4  26 20.8-9.9-9.9
5027219580724  5.5  1.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.5 63 -7.4  29 23.2-9.9-9.9
5027219580725  4.5  0.2  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 66 -8.6  15 12.0-9.9-9.9
5027219580726  3.5 -6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 77 -9.8   0  0.0-9.9-9.9
5027219580727  3.5 -8.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.7 76-10.7   0  0.0-9.9-9.9
5027219580728  3.9 -8.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 2.9 76 -9.8   0  0.0-9.9-9.9
5027219580729  4.5 -6.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.2 81 -8.6   0  0.0-9.9-9.9
