5004419821017 31.8 20.4  0.009900 19.7-99.9-99.9-99.910.3 81 8.3 25  4.3  30 24.023.8 9.7
5004419821018 25.6 16.6  0.009900 16.3-99.9-99.9-99.910.1 79 6.3 25  0.4  59 47.223.513.6
5004419821019 33.0 11.4  0.009900 11.0-99.9-99.9-99.910.9 8510.2 30  7.3  28 22.424.9 8.1
5004419821020 39.3 15.5  0.009900 14.4-99.9-99.9-99.910.9 8512.6 30 10.4   6  4.825.0 5.7
5004419821021 38.8 18.2  0.009900 17.8-99.9-99.9-99.9 9.9 7715.4 35 13.4   9  7.223.4 6.1
5004419821022 37.2 19.8  0.009900 19.3-99.9-99.9-99.9 7.8 6018.9 45 16.6   4  3.220.0 5.0
5004419821023 29.4 15.6  0.009900 15.2-99.9-99.9-99.9 5.3 41 7.7 31  3.2  25 20.015.9 7.5
5004419821024 31.4 17.7  0.009900 17.4-99.9-99.9-99.911.2 8610.5 33  7.7  15 12.025.8 6.9
5004419821025 26.6 18.9  0.009900 18.8-99.9-99.9-99.9 7.0 5410.6 40  7.8  33 26.418.8 8.4
5004419821026 33.9 19.5  0.009900 19.1-99.9-99.9-99.911.2 8614.0 40 12.0  19 15.225.9 7.8
5004419821027 26.0 17.6  0.009900 17.1-99.9-99.9-99.9 3.6 2814.4 55 12.4  19 15.213.2 4.9
5004419821028 34.4 12.2  0.009900 11.9-99.9-99.9-99.911.1 8514.4 43 12.4  16 12.825.9 6.5
5004419821029 38.0 18.8  0.009900 18.4-99.9-99.9-99.911.2 8614.1 35 12.1  13 10.426.1 7.2
5004419821030 32.2 21.3  0.009900 20.8-99.9-99.9-99.910.8 82 8.0 22  3.8  50 40.025.514.2
5004419821031 34.8 20.8  0.009900 20.2-99.9-99.9-99.910.9 8314.2 35 12.2  48 38.425.712.7
5004419821101 36.2 20.6  0.009900 20.2-99.9-99.9-99.911.4 8713.6 34 11.5  30 24.026.610.2
5004419821102 33.4 20.9  0.009900 21.0-99.9-99.9-99.9 9.6 7310.3 28  7.4  25 20.023.6 9.1
5004419821103 27.0 12.4  0.009900 12.0-99.9-99.9-99.911.9 90 7.2 31  2.3  19 15.227.6 7.1
5004419821104 27.7 16.3  0.009900 15.3-99.9-99.9-99.911.1 84 8.9 31  5.3  50 40.026.312.0
5004419821105 32.4 17.2  0.009900 16.7-99.9-99.9-99.911.9 90 9.9 31  6.8   9  7.227.7 6.3
5004419821106 32.0 17.5  0.009900 17.0-99.9-99.9-99.910.6 8011.6 34  9.2  44 35.225.511.4
5004419821107 31.2 16.4  0.009900 16.0-99.9-99.9-99.9 8.3 6214.9 43 12.9  20 16.021.7 6.6
5004419821108 25.2 17.5  0.009900 17.1-99.9-99.9-99.9 9.3 7012.9 52 10.7  49 39.223.4 9.6
5004419821109 29.2 14.2  0.009900 13.9-99.9-99.9-99.911.5 8615.4 46 13.4  49 39.227.2 9.3
5004419821110 40.0 18.8  0.009900 18.3-99.9-99.9-99.910.3 7715.3 35 13.3   6  4.825.2 6.2
5004419821111 33.4 16.8  0.009900 16.3-99.9-99.9-99.9 5.0 37 7.4 31  2.7  21 16.816.1 7.7
5004419821112 26.5 14.6  0.009900 14.3-99.9-99.9-99.910.7 80 5.5 21 -1.4  47 37.626.012.2
5004419821113 27.6 16.3  0.009900 15.9-99.9-99.9-99.910.9 8110.3 37  7.4  42 33.626.410.4
5004419821114 33.5 12.8  0.009900 11.3-99.9-99.9-99.911.0 8211.2 34  8.6   4  3.226.6 5.3
5004419821115 31.4 18.2  0.009900 17.7-99.9-99.9-99.910.2 7614.3 42 12.3  42 33.625.210.4
5004419821116 31.0 20.6  0.009900 20.1-99.9-99.9-99.910.5 7815.4 42 13.4  44 35.225.810.9
5004419821117 36.2 22.8  0.009900 22.5-99.9-99.9-99.911.3 8317.0 39 15.0  46 36.827.212.8
5004419821118 41.7 23.7  0.009900 23.2-99.9-99.9-99.9 8.2 6019.1 35 16.8   3  2.421.9 5.8
5004419821119 35.0 22.4 10.519900 21.6-99.9-99.9-99.9 0.8  619.6 58 17.2  16 12.8 9.1 5.1
5004419821120 25.2 19.0  0.009900 18.7-99.9-99.9-99.9 0.0  018.1 75 15.9  15 12.0 7.7 3.3
5004419821121 28.4 18.0  0.009900 17.5-99.9-99.9-99.9 6.7 4916.7 58 14.7  38 30.419.4 7.7
5004419821122 32.7 19.4 12.019900 19.0-99.9-99.9-99.9 7.8 5718.8 57 16.5  19 15.221.3 6.7
5004419821123 32.6 16.0  0.009900 15.5-99.9-99.9-99.9 6.8 5017.5 63 15.4  27 21.619.6 6.9
5004419821124 36.4 20.6  0.009900 19.3-99.9-99.9-99.911.5 8418.1 42 15.9  30 24.027.810.0
5004419821125 38.4 23.2  0.009900 22.7-99.9-99.9-99.911.0 8019.5 40 17.1  12  9.626.9 7.8
5004419821126 32.4 22.0 25.019900 22.1-99.9-99.9-99.9 4.1 3020.1 61 17.6  22 17.615.0 6.2
5004419821127 34.0 17.8  0.009900 17.4-99.9-99.9-99.911.2 8219.0 49 16.7  30 24.027.3 8.7
5004419821128 35.9 19.8  0.009900 19.2-99.9-99.9-99.910.6 7721.6 51 18.7  17 13.626.3 7.5
5004419821129 35.3 24.1  1.819900 23.6-99.9-99.9-99.9 9.2 6725.9 58 21.7  18 14.423.9 7.4
5004419821130 29.8 21.2  9.719900 21.2-99.9-99.9-99.9 0.0  025.4 94 21.4   5  4.0 7.9 2.5
5004419821201 22.4 16.8  5.419900 16.2-99.9-99.9-99.9 0.0  020.8 96 18.1   2  1.6 7.9 1.8
5004419821202 27.4 18.2  0.009900 17.9-99.9-99.9-99.9 2.7 2020.1 75 17.6  13 10.412.6 3.7
5004419821203 29.3 20.0  0.009900 19.5-99.9-99.9-99.9 9.3 6718.0 58 15.8  40 32.024.2 8.9
5004419821204 29.2 20.0  3.219900 19.7-99.9-99.9-99.9 2.0 1418.6 59 16.4  20 16.011.4 4.9
5004419821205 32.5 18.8  0.009900 18.6-99.9-99.9-99.9 6.6 4822.5 67 19.4  10  8.019.5 5.1
5004419821206 27.6 17.2 13.819900 19.3-99.9-99.9-99.9 0.2  119.7 82 17.3   9  7.2 8.3 2.8
5004419821207 28.0 17.8  0.009900 17.4-99.9-99.9-99.911.3 8217.2 60 15.1  44 35.227.7 9.1
5004419821208 34.5 16.4  0.009900 16.0-99.9-99.9-99.910.9 7920.8 59 18.1  15 12.027.0 6.8
5004419821209 34.9 22.8  0.009900 21.9-99.9-99.9-99.910.4 7521.6 50 18.7  44 35.226.211.0
5004419821210 38.0 24.2  0.009900 23.9-99.9-99.9-99.9 5.1 3719.7 44 17.3  17 13.616.9 7.1
5004419821211 37.5 24.0  0.009900 23.5-99.9-99.9-99.9 6.4 4619.4 42 17.0   4  3.219.2 5.4
5004419821212 35.4 22.6  0.009900 22.3-99.9-99.9-99.9 9.1 6521.4 52 18.6  22 17.623.9 8.1
5004419821213 38.6 24.2  9.019900 23.8-99.9-99.9-99.9 8.5 6123.9 50 20.4  19 15.222.9 8.1
5004419821214 31.8 18.4  0.619900 18.1-99.9-99.9-99.9 0.7  521.4 79 18.6  15 12.0 9.2 3.8
5004419821215 32.0 20.2  0.009900 19.7-99.9-99.9-99.9 7.4 5321.5 62 18.7  27 21.621.0 7.0
5004419821216 29.8 21.8  0.319900 21.3-99.9-99.9-99.9 0.2  123.7 73 20.2  14 11.2 8.3 3.4
5004419821217 34.2 21.2  1.519900 20.9-99.9-99.9-99.9 8.1 5823.7 63 20.2  21 16.822.2 7.0
5004419821218 31.9 18.9 24.619900 18.4-99.9-99.9-99.9 5.0 3622.0 71 19.0  15 12.016.8 5.0
5004419821219 31.1 16.8  0.009900 16.5-99.9-99.9-99.9 5.5 3920.6 69 18.0  29 23.217.7 5.9
5004419821220 32.8 17.5  0.009900 16.7-99.9-99.9-99.910.9 7822.1 56 19.1  23 18.427.1 7.2
5004419821221 32.8 19.4 57.819900 18.9-99.9-99.9-99.9 6.2 4522.6 73 19.5  19 15.218.9 5.8
5004419821222 30.0 15.0  0.009900 14.7-99.9-99.9-99.9 9.1 6519.3 73 16.9  12  9.624.0 5.4
5004419821223 34.8 15.8  0.009900 15.9-99.9-99.9-99.911.3 8116.7 47 14.7  14 11.227.9 7.1
5004419821224 36.8 18.8  0.009900 17.9-99.9-99.9-99.911.3 8117.9 44 15.8  22 17.627.9 8.7
5004419821225 36.6 22.0  0.009900 21.5-99.9-99.9-99.910.8 7820.0 44 17.5  28 22.427.0 9.7
5004419821226 36.6 22.2  0.009900 21.6-99.9-99.9-99.9 8.3 6024.6 55 20.8  15 12.022.6 6.9
5004419821227 36.8 23.6  0.009900 22.7-99.9-99.9-99.911.0 7920.2 43 17.7  41 32.827.311.9
5004419821228 37.1 22.0  0.119900 21.5-99.9-99.9-99.9 8.3 6018.5 43 16.3  23 18.422.6 8.6
5004419821229 36.9 24.9  0.009900 24.5-99.9-99.9-99.9 6.3 4519.7 47 17.3  15 12.019.1 7.1
5004419821230 40.2 25.2 10.019900 24.2-99.9-99.9-99.9 7.3 5318.7 38 16.4  17 13.620.8 8.2
5004419821231 36.2 19.6  0.009900 19.1-99.9-99.9-99.9 7.3 5318.9 56 16.6  23 18.420.8 7.7
5004419830101 37.0 25.2  0.009900 24.8-99.9-99.9-99.910.1 7318.3 39 16.1  39 31.225.712.1
5004419830102 32.4 19.6 31.319900 26.5-99.9-99.9-99.9 1.4 1022.3 75 19.2  33 26.410.4 5.6
5004419830103 32.2 17.4  0.009900 16.8-99.9-99.9-99.9 4.7 3421.5 64 18.7  14 11.216.2 4.7
5004419830104 34.9 21.9  0.009900 21.5-99.9-99.9-99.910.6 7621.0 51 18.3  19 15.226.6 8.0
5004419830105 35.8 24.2  0.009900 23.0-99.9-99.9-99.911.2 8123.5 53 20.1  28 22.427.6 9.5
5004419830106 35.3 24.6  0.009900 24.1-99.9-99.9-99.9 7.1 5123.8 53 20.3  32 25.620.4 8.7
5004419830107 36.8 26.2 29.019900 25.8-99.9-99.9-99.9 8.5 6122.4 47 19.3  30 24.022.9 9.8
5004419830108 31.4 19.8  2.419900 19.7-99.9-99.9-99.9 4.0 2921.7 70 18.8  30 24.015.0 6.1
5004419830109 34.0 22.4  2.419900 21.8-99.9-99.9-99.9 7.9 5723.1 57 19.8  17 13.621.8 6.7
5004419830110 34.8 22.4  0.009900 21.9-99.9-99.9-99.9 6.9 5024.5 68 20.8  17 13.620.0 6.4
5004419830111 29.2 19.4 13.619900 22.5-99.9-99.9-99.9 0.0  023.4 90 20.0  12  9.6 7.9 2.8
5004419830112 28.8 19.4  3.019900 18.8-99.9-99.9-99.9 6.6 4825.9 85 21.7  12  9.619.5 4.4
5004419830113 28.6 19.8  0.009900 18.3-99.9-99.9-99.9 3.8 2823.5 83 20.1  15 12.014.6 4.1
5004419830114 32.2 19.7 44.419900 19.2-99.9-99.9-99.9 8.3 6022.8 61 19.6  17 13.622.4 6.1
5004419830115 29.8 19.7  0.009900 19.1-99.9-99.9-99.9 4.3 3121.7 66 18.8   3  2.415.4 3.7
5004419830116 30.0 21.3  7.019900 20.9-99.9-99.9-99.9 6.6 4819.6 61 17.2  23 18.419.4 6.6
5004419830117 24.4 16.8 33.019900 16.7-99.9-99.9-99.9 0.0  021.1 91 18.4  18 14.4 7.8 2.4
5004419830118 30.6 18.5  0.009900 17.9-99.9-99.9-99.9 9.5 6922.9 76 19.7   9  7.224.5 5.5
5004419830119 35.4 18.2  0.009900 17.8-99.9-99.9-99.911.4 8322.0 58 19.0  19 15.227.8 7.6
5004419830120 36.2 19.5  0.009900 18.5-99.9-99.9-99.911.2 8221.3 53 18.5  17 13.627.4 7.7
5004419830121 35.2 24.6  0.009900 24.0-99.9-99.9-99.910.3 7622.6 51 19.5  46 36.825.811.5
5004419830122 36.4 26.4  0.009900 25.8-99.9-99.9-99.911.3 8325.4 52 21.4  38 30.427.511.0
5004419830123 38.7 27.8  0.009900 26.1-99.9-99.9-99.9 9.9 7326.1 56 21.8  27 21.625.0 9.9
5004419830124 34.7 22.8  0.009900 22.2-99.9-99.9-99.9 7.6 5625.2 66 21.2  28 22.421.0 7.5
5004419830125 38.0 24.3  5.619900 23.9-99.9-99.9-99.9 8.5 6328.5 61 23.2  20 16.022.5 7.5
5004419830126 32.2 20.0  0.009900 19.6-99.9-99.9-99.9 1.5 1123.7 79 20.2   9  7.210.3 3.4
5004419830127 35.4 21.8  0.009900 19.4-99.9-99.9-99.910.8 8023.3 61 20.0  23 18.426.5 8.2
5004419830128 33.8 23.8  0.009900 23.4-99.9-99.9-99.9 7.5 5625.3 60 21.3  29 23.220.7 7.6
5004419830129 34.8 22.4 13.219900 24.3-99.9-99.9-99.9 6.5 4824.4 66 20.7   5  4.018.9 5.0
5004419830130 31.8 19.6  6.019900 19.3-99.9-99.9-99.9 9.9 7422.4 71 19.3  12  9.624.8 6.0
5004419830131 27.8 18.0  0.419900 17.7-99.9-99.9-99.9 2.7 2019.6 72 17.2  20 16.012.3 4.2
5004419830201 27.3 19.3  0.009900 18.2-99.9-99.9-99.911.1 8317.1 61 15.0  38 30.426.8 8.6
5004419830202 28.0 18.8  0.009900 18.3-99.9-99.9-99.9 2.0 1519.0 64 16.7  37 29.611.0 5.7
5004419830203 32.6 19.4  0.009900 19.0-99.9-99.9-99.9 5.2 3920.1 57 17.6  22 17.616.5 6.0
5004419830204 32.9 22.8 21.019900 22.1-99.9-99.9-99.9 6.7 5020.8 56 18.1  20 16.019.1 6.7
5004419830205 30.7 18.6  0.009900 18.2-99.9-99.9-99.9 4.3 3223.2 72 19.9  18 14.414.9 4.4
5004419830206 33.5 20.0  0.009900 19.7-99.9-99.9-99.9 8.4 6323.3 62 20.0  20 16.021.9 6.4
5004419830207 32.2 20.4  7.019900 21.1-99.9-99.9-99.9 4.5 3423.4 76 20.0  10  8.015.2 4.3
5004419830208 35.0 18.2  0.009900 17.7-99.9-99.9-99.911.5 8722.7 63 19.5  14 11.227.2 6.8
5004419830209 36.8 22.0  0.009900 21.7-99.9-99.9-99.911.5 8721.2 51 18.4  16 12.827.1 7.8
5004419830210 34.9 23.4  0.009900 22.5-99.9-99.9-99.910.7 8122.1 54 19.1  24 19.225.7 8.4
5004419830211 29.6 21.2 23.819900 22.2-99.9-99.9-99.9 2.3 1824.8 82 21.0  17 13.611.3 3.7
5004419830212 21.4 17.0  0.009900 15.4-99.9-99.9-99.9 0.0  014.4 71 12.4  16 12.8 7.3 3.2
5004419830213 26.4 15.0  0.009900 14.5-99.9-99.9-99.9 9.4 7215.9 61 13.9  43 34.423.3 7.4
5004419830214 27.8 16.8  0.619900 16.3-99.9-99.9-99.9 5.8 4420.6 72 18.0  15 12.017.1 4.2
5004419830215 23.0 14.8  4.319900 14.4-99.9-99.9-99.9 0.0  016.9 93 14.9  10  8.0 7.2 2.3
5004419830216 29.4 12.8  0.009900 12.9-99.9-99.9-99.912.0 9216.2 62 14.2  12  9.627.6 5.6
5004419830217 32.0 17.6  0.009900 17.2-99.9-99.9-99.911.9 9219.4 58 17.0  46 36.827.3 9.4
5004419830218 35.0 18.4  0.009900 18.0-99.9-99.9-99.911.8 9121.6 57 18.7  18 14.427.1 7.1
5004419830219 32.4 19.5  0.009900 19.2-99.9-99.9-99.9 3.0 2323.9 68 20.4   9  7.212.2 3.6
5004419830220 38.2 22.8  2.019900 22.3-99.9-99.9-99.9 9.4 7325.3 65 21.3   7  5.622.9 6.1
5004419830221 30.2 19.6  0.009900 19.2-99.9-99.9-99.9 6.0 4721.0 69 18.3  22 17.617.1 5.4
5004419830222 32.2 19.0  0.009900 17.5-99.9-99.9-99.911.0 8622.2 64 19.2  24 19.225.5 6.9
5004419830223 36.2 24.8  0.009900 24.2-99.9-99.9-99.911.5 9024.2 55 20.6  38 30.426.210.3
5004419830224 38.5 19.8  0.009900 19.4-99.9-99.9-99.9 8.0 6323.6 51 20.2  14 11.220.3 6.1
5004419830225 31.1 22.3  6.619900 21.7-99.9-99.9-99.9 0.5  424.6 73 20.8   8  6.4 7.8 2.9
5004419830226 25.3 19.2  7.919900 19.3-99.9-99.9-99.9 0.0  022.0 96 19.0  11  8.8 6.9 2.2
5004419830227 20.2 15.8  5.519900 15.5-99.9-99.9-99.9 0.9  718.9 94 16.6  11  8.8 8.4 1.8
5004419830228 28.6 12.6  0.009900 12.3-99.9-99.9-99.910.8 8518.7 72 16.4  22 17.624.7 5.2
5004419830301 25.4 17.6  3.319900 17.2-99.9-99.9-99.9 1.0  821.0 84 18.3  10  8.0 8.5 2.4
5004419830302 22.0 14.2  0.719900 13.7-99.9-99.9-99.9 0.0  017.2 90 15.1   9  7.2 6.8 1.9
5004419830303 28.6 15.0  0.009900 14.5-99.9-99.9-99.9 8.1 6419.0 73 16.7  14 11.220.0 4.5
5004419830304 31.3 16.4  0.009900 15.9-99.9-99.9-99.911.0 8820.0 65 17.5  28 22.424.6 6.6
5004419830305 32.2 18.8  0.009900 18.3-99.9-99.9-99.9 5.2 4120.9 63 18.2  19 15.215.1 5.0
5004419830306 33.0 22.2  0.009900 21.9-99.9-99.9-99.911.3 9018.5 48 16.3  48 38.425.011.0
5004419830307 34.6 22.7  0.009900 22.1-99.9-99.9-99.911.0 8820.2 51 17.7  37 29.624.4 9.6
5004419830308 35.4 24.2  0.009900 23.8-99.9-99.9-99.911.0 8822.5 52 19.4  32 25.624.3 9.1
5004419830309 35.2 24.8  1.019900 24.1-99.9-99.9-99.9 3.1 2525.0 61 21.1   9  7.211.5 4.2
5004419830310 31.0 18.0  1.419900 19.0-99.9-99.9-99.9 0.0  020.6 94 18.0  10  8.0 6.5 2.8
5004419830311 32.0 16.9  0.009900 16.3-99.9-99.9-99.9 9.5 7719.8 68 17.3  16 12.821.6 5.4
5004419830312 31.7 16.2  0.009900 15.8-99.9-99.9-99.9 8.3 6720.6 65 18.0   7  5.619.6 4.2
5004419830313 30.6 20.2  0.009900 19.7-99.9-99.9-99.9 6.3 5118.8 59 16.5  32 25.616.4 6.7
5004419830314 30.9 23.2  0.009900 22.9-99.9-99.9-99.910.3 8420.8 59 18.1  34 27.222.6 8.0
5004419830315 32.4 23.0  0.009900 22.1-99.9-99.9-99.9 9.2 7523.3 62 20.0  41 32.820.8 8.2
5004419830316 27.8 19.5  0.009900 18.9-99.9-99.9-99.9 0.0  021.9 76 19.0  15 12.0 6.3 2.7
5004419830317 31.0 20.2  0.009900 19.8-99.9-99.9-99.9 5.0 4112.2 41  9.9  14 11.214.0 5.3
5004419830318 31.0 12.7  0.009900 12.2-99.9-99.9-99.9 9.0 7413.8 50 11.8  15 12.020.2 5.0
5004419830319 32.8 14.6  0.009900 14.2-99.9-99.9-99.910.7 8812.6 42 10.4  21 16.822.7 6.6
5004419830320 32.9 17.8  0.009900 17.1-99.9-99.9-99.9 8.3 6915.8 47 13.8  38 30.418.9 8.3
5004419830321 30.5 20.8  0.009900 20.2-99.9-99.9-99.910.7 8915.0 45 13.0  54 43.222.511.2
5004419830322 30.8 19.8  0.009900 19.3-99.9-99.9-99.9 2.0 1714.8 46 12.8  28 22.4 9.1 6.3
5004419830323 29.4 21.8  0.009900 21.4-99.9-99.9-99.9 1.5 1217.3 51 15.2  50 40.0 8.3 8.2
5004419830324 32.2 21.8  0.009900 21.5-99.9-99.9-99.910.3 8618.4 49 16.2  41 32.821.6 9.1
5004419830325 33.4 23.1  0.009900 22.3-99.9-99.9-99.910.3 8619.1 48 16.8  59 47.221.511.8
5004419830326 34.0 23.6  0.009900 23.0-99.9-99.9-99.910.6 8920.2 52 17.7  51 40.821.810.8
5004419830327 31.0 20.8  0.009900 20.3-99.9-99.9-99.9 2.0 1719.5 59 17.1  12  9.6 8.8 3.6
5004419830328 29.0 20.0  0.009900 21.2-99.9-99.9-99.9 0.6  518.7 66 16.4  21 16.8 6.7 4.0
5004419830329 28.0 14.8  0.009900 14.4-99.9-99.9-99.9 3.0 2517.3 65 15.2  15 12.010.2 3.2
5004419830330 28.4 17.2  0.219900 15.9-99.9-99.9-99.9 5.7 4818.3 65 16.1  15 12.014.1 3.9
5004419830331 27.5 18.2  0.009900 17.6-99.9-99.9-99.9 1.8 1519.4 70 17.0  12  9.6 8.3 2.8
5004419830401 30.5 18.3  1.519900 17.8-99.9-99.9-99.9 4.6 3919.7 71 17.3  15 12.012.4 3.9
5004419830402 27.8 17.3 13.819900 17.1-99.9-99.9-99.9 1.1  922.5 79 19.4   9  7.2 7.2 2.0
5004419830403 23.6 13.3  9.519900 17.7-99.9-99.9-99.9 0.0  016.9 96 14.9  15 12.0 5.6 2.0
5004419830404 17.7 12.2  0.719900 11.7-99.9-99.9-99.9 0.0  014.1 81 12.1   9  7.2 5.5 1.5
5004419830405 28.8  7.7  0.009900  7.1-99.9-99.9-99.910.4 89 9.2 45  5.8  21 16.820.4 5.1
5004419830406 31.9 11.9  0.009900 11.5-99.9-99.9-99.910.5 9011.2 40  8.6  25 20.020.4 6.2
5004419830407 35.4 13.4  0.009900 12.8-99.9-99.9-99.910.2 8810.2 33  7.3  17 13.619.9 5.7
5004419830408 32.8 18.0  0.009900 17.7-99.9-99.9-99.9 8.5 7313.3 41 11.2  32 25.617.4 7.6
5004419830409 34.0 18.3  0.009900 18.1-99.9-99.9-99.9 9.9 8617.6 52 15.5  21 16.819.2 5.9
5004419830410 34.7 15.8  0.009900 15.2-99.9-99.9-99.910.4 9016.5 49 14.5  22 17.619.8 5.9
5004419830411 34.0 20.3  0.009900 19.7-99.9-99.9-99.9 7.3 6417.1 50 15.0  33 26.415.4 7.4
5004419830412 32.8 18.6  0.009900 18.3-99.9-99.9-99.9 4.9 4319.7 59 17.3  10  8.012.0 3.6
5004419830413 30.0 18.2  1.619900 17.8-99.9-99.9-99.9 1.7 1518.7 64 16.4  17 13.6 7.5 3.5
5004419830414 24.2 15.2  1.719900 15.1-99.9-99.9-99.9 0.0  017.8 87 15.7   9  7.2 5.1 1.8
5004419830415 25.6 15.8  0.009900 15.2-99.9-99.9-99.9 2.0 1818.4 81 16.2   6  4.8 7.8 2.0
5004419830416 27.7 16.2  0.009900 15.8-99.9-99.9-99.9 2.0 1817.9 66 15.8  31 24.8 7.7 4.1
5004419830417 30.8 16.6  0.009900 16.0-99.9-99.9-99.9 8.0 7118.5 66 16.3  20 16.015.8 4.4
5004419830418 22.2 16.4 11.919900 19.0-99.9-99.9-99.9 0.0  019.5 94 17.1  14 11.2 5.0 1.5
5004419830419 19.8 12.9  1.619900 12.8-99.9-99.9-99.9 1.6 1415.6 85 13.6  11  8.8 7.1 1.6
5004419830420 18.0 14.0  0.819900 13.4-99.9-99.9-99.9 0.0  016.1 92 14.1  11  8.8 4.9 1.2
5004419830421 22.4 12.7  0.009900 13.8-99.9-99.9-99.9 7.4 6612.2 65  9.9  32 25.614.6 4.5
5004419830422 23.4 13.8  0.009900 13.4-99.9-99.9-99.9 7.5 6713.0 62 10.9  36 28.814.6 5.0
5004419830423 27.1 14.8  0.009900 14.5-99.9-99.9-99.9 7.5 6715.2 67 13.2  21 16.814.6 4.0
5004419830424 20.8 11.3  0.009900 10.1-99.9-99.9-99.9 2.3 2116.0 83 14.0  15 12.0 7.7 1.6
5004419830425 27.8 10.0  0.009900  9.4-99.9-99.9-99.9 9.6 8613.7 64 11.6  20 16.017.1 3.7
5004419830426 31.7 12.6  0.009900 12.1-99.9-99.9-99.9 9.0 8113.9 55 11.9  36 28.816.2 6.3
5004419830427 28.2 11.7  0.009900 11.2-99.9-99.9-99.9 9.0 8116.4 66 14.4   9  7.216.1 2.7
5004419830428 31.0 12.8  1.619900 12.4-99.9-99.9-99.9 9.2 8316.8 61 14.8  10  8.016.3 3.1
5004419830429 24.0 12.5  0.009900 12.4-99.9-99.9-99.9 2.2 2010.8 55  8.1  23 18.4 7.3 4.0
5004419830430 23.0 16.2  0.009900 15.6-99.9-99.9-99.9 0.6  513.0 58 10.9  26 20.8 5.3 4.0
5004419830501 26.6 14.0  0.009900 13.5-99.9-99.9-99.9 5.2 4714.0 63 12.0   7  5.611.0 2.5
5004419830502 27.2 10.3  0.009900  9.7-99.9-99.9-99.9 6.6 6014.7 68 12.7  16 12.812.7 2.8
5004419830503 28.4  9.8  0.009900  9.5-99.9-99.9-99.9 6.1 5615.4 72 13.4   7  5.612.0 2.2
5004419830504 20.8 11.8  0.009900 11.5-99.9-99.9-99.9 0.4  417.5 85 15.4  16 12.8 4.9 1.0
5004419830505 23.6 14.5  0.009900 13.9-99.9-99.9-99.9 2.2 2010.5 52  7.7  17 13.6 7.0 3.5
5004419830506 22.7 14.6  0.009900 14.2-99.9-99.9-99.9 5.8 53 9.6 46  6.4  49 39.211.4 7.4
5004419830507 23.8  8.6  0.009900  8.2-99.9-99.9-99.9 6.5 6011.0 63  8.4   8  6.412.2 2.1
5004419830508 26.2 10.6  0.009900 10.2-99.9-99.9-99.9 8.0 7413.7 61 11.6  21 16.813.9 3.2
5004419830509 19.7 14.8  2.819900 14.7-99.9-99.9-99.9 0.0  016.5 85 14.5   7  5.6 4.2 1.2
5004419830510 19.0 15.0  1.219900 14.4-99.9-99.9-99.9 0.3  317.8 93 15.7   2  1.6 4.6 0.9
5004419830511 24.4 14.3  0.009900 13.9-99.9-99.9-99.9 3.7 3415.7 74 13.7   8  6.4 8.6 2.0
5004419830512 25.8 10.8  0.009900 10.2-99.9-99.9-99.9 8.2 7613.9 68 11.9  25 20.013.8 3.4
5004419830513 28.0 16.4  0.009900 16.1-99.9-99.9-99.9 8.8 8214.2 55 12.2  26 20.814.4 4.7
5004419830514 26.6 12.5  0.009900 12.0-99.9-99.9-99.9 7.5 7014.6 64 12.6  15 12.012.8 2.8
5004419830515 27.0 11.0  0.009900 10.5-99.9-99.9-99.9 9.0 8414.3 65 12.3  12  9.614.5 2.5
5004419830516 24.5  8.8  0.009900  8.4-99.9-99.9-99.9 5.4 5114.2 69 12.2  10  8.010.3 1.8
5004419830517 23.0 13.8  0.009900 13.2-99.9-99.9-99.9 2.0 1914.0 71 12.0  15 12.0 6.3 2.4
5004419830518 25.7 10.8  0.009900 10.4-99.9-99.9-99.9 6.3 5913.6 68 11.5   6  4.811.2 1.9
5004419830519 26.0 11.4  0.009900  9.9-99.9-99.9-99.9 6.7 6314.3 64 12.3  11  8.811.6 2.2
5004419830520 24.2 12.0  0.009900 11.5-99.9-99.9-99.9 5.1 4810.1 50  7.1  31 24.8 9.7 4.7
5004419830521 21.0  9.3  0.009900  8.8-99.9-99.9-99.9 7.3 6911.1 69  8.5   9  7.212.2 1.8
5004419830522 20.6 11.8  0.009900-99.9-99.9-99.9-99.9 0.0  012.7 70 10.5   6  4.8 3.9 1.5
5004419830523 21.4 11.8  0.009900 11.4-99.9-99.9-99.9 3.8 3612.8 75 10.6   7  5.6 8.1 1.6
5004419830524 23.8 12.3  0.009900 11.3-99.9-99.9-99.9 7.9 7511.2 57  8.6  38 30.412.7 5.0
5004419830525 20.8 10.8  0.009900 10.4-99.9-99.9-99.9 3.7 3511.3 63  8.8  21 16.8 7.9 2.7
5004419830526 18.6  9.1  0.009900  8.7-99.9-99.9-99.9 0.4  411.9 72  9.5  10  8.0 4.2 1.4
5004419830527 22.0 10.2  2.319900  9.7-99.9-99.9-99.9 1.6 1511.3 67  8.8  14 11.2 5.5 2.2
5004419830528 16.0  7.8  0.009900  7.5-99.9-99.9-99.9 0.0  0 8.1 65  3.9  16 12.8 3.8 2.2
5004419830529 18.6  3.4  1.019900  3.1-99.9-99.9-99.9 7.2 69 7.3 53  2.5  19 15.211.6 2.4
5004419830530 14.8  3.2  0.009900  2.6-99.9-99.9-99.9 3.9 37 5.8 56 -0.7  31 24.8 8.0 3.4
5004419830531  9.5  3.1  0.009900  2.7-99.9-99.9-99.9 0.0  0 6.7 70  1.3   4  3.2 3.7 0.9
