5021519680210 25.1 12.2  0.009900 13.0-99.9-99.9-99.9-9.9 9912.3 56 10.0   4  3.2-9.9-9.9
5021519680211 28.6  9.6  2.219900 10.0-99.9-99.9-99.9-9.9 9916.4 77 14.4   1  0.8-9.9-9.9
5021519680212 27.1 13.5  0.009900 13.0-99.9-99.9-99.9-9.9 9916.7 63 14.7   1  0.8-9.9-9.9
5021519680213 23.6 11.6  2.519900 12.6-99.9-99.9-99.9-9.9 9915.4 76 13.4   4  3.2-9.9-9.9
5021519680214 26.0  8.1  0.009900  6.5-99.9-99.9-99.9-9.9 9915.9 68 13.9   3  2.4-9.9-9.9
5021519680215 31.1  8.6  0.009900  7.4-99.9-99.9-99.9-9.9 9921.4 69 18.6   0  0.0-9.9-9.9
5021519680216 33.6 11.3  0.009900 10.2-99.9-99.9-99.9-9.9 9929.5 76 23.8   8  6.4-9.9-9.9
5021519680217 38.6 12.6  0.009900 11.5-99.9-99.9-99.9-9.9 9921.8 63 18.9  15 12.0-9.9-9.9
5021519680218 34.6 13.6  0.009900 14.0-99.9-99.9-99.9-9.9 9929.6 76 23.9   3  2.4-9.9-9.9
5021519680219 33.5 19.2  3.619900 18.0-99.9-99.9-99.9-9.9 9923.2 62 19.9  17 13.6-9.9-9.9
5021519680220 28.7 18.3 18.519900 17.0-99.9-99.9-99.9-9.9 9921.6 87 18.7   1  0.8-9.9-9.9
5021519680221 24.6 16.0  0.009900 14.0-99.9-99.9-99.9-9.9 9920.8 86 18.1  12  9.6-9.9-9.9
5021519680222 18.7  5.6  0.009900  4.8-99.9-99.9-99.9-9.9 9914.4 87 12.4   4  3.2-9.9-9.9
5021519680223 23.6  1.7  0.009900  1.8-99.9-99.9-99.9-9.9 9911.9 64  9.5   0  0.0-9.9-9.9
5021519680224 28.6  9.6  0.009900  8.2-99.9-99.9-99.9-9.9 9913.9 51 11.9   6  4.8-9.9-9.9
5021519680225 31.7 16.2  0.009900 15.0-99.9-99.9-99.9-9.9 9914.3 55 12.3   8  6.4-9.9-9.9
5021519680226 34.9 20.2  0.009900 18.2-99.9-99.9-99.9-9.9 9914.8 36 12.8  23 18.4-9.9-9.9
5021519680227 30.0 13.0  0.009900 12.8-99.9-99.9-99.9-9.9 9911.1 58  8.5   2  1.6-9.9-9.9
5021519680228 25.6  7.6  0.009900  6.8-99.9-99.9-99.9-9.9 9910.4 46  7.5   1  0.8-9.9-9.9
5021519680229 30.2 15.0  0.009900 17.2-99.9-99.9-99.9-9.9 9917.0 55 15.0   3  2.4-9.9-9.9
5021519680301 31.6 15.4  0.009900 16.2-99.9-99.9-99.9-9.9 9918.3 66 16.1   8  6.4-9.9-9.9
5021519680302 31.5 15.2  4.019900 19.2-99.9-99.9-99.9-9.9 9914.5 52 12.5   1  0.8-9.9-9.9
5021519680303 26.6 15.8 18.319900 12.0-99.9-99.9-99.9-9.9 9920.1 80 17.6   3  2.4-9.9-9.9
5021519680304 28.5 18.4 29.119900 18.4-99.9-99.9-99.9-9.9 9921.6 84 18.7   1  0.8-9.9-9.9
5021519680305 21.7 17.2  9.219900 17.6-99.9-99.9-99.9-9.9 9921.3 95 18.5   1  0.8-9.9-9.9
5021519680306 29.1 12.2  0.009900 12.5-99.9-99.9-99.9-9.9 9918.5 75 16.3   1  0.8-9.9-9.9
5021519680307 26.3 17.2  0.009900 16.8-99.9-99.9-99.9-9.9 9920.8 73 18.1   2  1.6-9.9-9.9
5021519680308 24.6 16.2  0.009900 15.7-99.9-99.9-99.9-9.9 9919.0 87 16.7   0  0.0-9.9-9.9
5021519680309 27.1 15.0  5.119900 14.1-99.9-99.9-99.9-9.9 9916.9 71 14.9   0  0.0-9.9-9.9
5021519680310 23.9  8.5  7.619900  4.5-99.9-99.9-99.9-9.9 9913.3 63 11.2   0  0.0-9.9-9.9
5021519680311 24.6 11.6  2.519900 10.5-99.9-99.9-99.9-9.9 9914.1 66 12.1   2  1.6-9.9-9.9
5021519680312 28.9 16.2  0.009900 15.0-99.9-99.9-99.9-9.9 9920.8 73 18.1   1  0.8-9.9-9.9
5021519680313 28.4 16.2 44.519900 14.3-99.9-99.9-99.9-9.9 9916.2 59 14.2   0  0.0-9.9-9.9
5021519680314 18.7 13.6 11.219900 14.0-99.9-99.9-99.9-9.9 9915.6 83 13.6   0  0.0-9.9-9.9
5021519680315 18.0  9.6  0.009900  9.6-99.9-99.9-99.9-9.9 9910.7 68  8.0   3  2.4-9.9-9.9
5021519680316 21.6  4.1  0.009900  3.1-99.9-99.9-99.9-9.9 9911.8 70  9.4   1  0.8-9.9-9.9
5021519680317 22.2  4.5  0.009900  3.0-99.9-99.9-99.9-9.9 9915.6 73 13.6  13 10.4-9.9-9.9
5021519680318 23.7 11.9  0.009900 11.2-99.9-99.9-99.9-9.9 9917.8 78 15.7  11  8.8-9.9-9.9
5021519680319 25.2 11.2  0.009900 10.6-99.9-99.9-99.9-9.9 9914.6 63 12.6   0  0.0-9.9-9.9
5021519680320 24.7  6.2  0.009900  5.0-99.9-99.9-99.9-9.9 9917.3 81 15.2   3  2.4-9.9-9.9
5021519680321 17.7  9.5  0.009900  8.6-99.9-99.9-99.9-9.9 9911.3 63  8.8   1  0.8-9.9-9.9
5021519680322 21.9  9.4  0.009900  8.0-99.9-99.9-99.9-9.9 9915.3 70 13.3   2  1.6-9.9-9.9
5021519680323 25.7 16.2  9.419900 15.0-99.9-99.9-99.9-9.9 9920.1 81 17.6  16 12.8-9.9-9.9
5021519680324 24.1 14.6 10.819900 16.1-99.9-99.9-99.9-9.9 9919.0 84 16.7   8  6.4-9.9-9.9
5021519680325 17.5  4.9  0.009900  4.0-99.9-99.9-99.9-9.9 99 8.9 54  5.3   6  4.8-9.9-9.9
5021519680326 17.9  9.5  0.009900  8.2-99.9-99.9-99.9-9.9 9911.3 71  8.8   1  0.8-9.9-9.9
5021519680327 20.9  2.1  0.009900  1.2-99.9-99.9-99.9-9.9 99 9.8 59  6.7   1  0.8-9.9-9.9
5021519680328 22.8 10.1  0.009900  8.1-99.9-99.9-99.9-9.9 9914.1 69 12.1  13 10.4-9.9-9.9
5021519680329 22.0 11.2  0.009900  9.8-99.9-99.9-99.9-9.9 9915.6 77 13.6   3  2.4-9.9-9.9
5021519680330 20.8 11.6  0.009900 10.0-99.9-99.9-99.9-9.9 9916.7 85 14.7   0  0.0-9.9-9.9
5021519680331 18.4  8.6  0.009900  8.6-99.9-99.9-99.9-9.9 9911.9 76  9.5   0  0.0-9.9-9.9
5021519680401 17.8  4.6  0.219900  3.6-99.9-99.9-99.9-9.9 99 8.4 56  4.5   6  4.8-9.9-9.9
5021519680402 15.1  9.2 10.619900  8.3-99.9-99.9-99.9-9.9 9912.7 79 10.5   8  6.4-9.9-9.9
5021519680403 15.4  5.8  0.009900  5.0-99.9-99.9-99.9-9.9 99 9.7 70  6.5   1  0.8-9.9-9.9
5021519680404 15.5  6.3  0.009900  5.4-99.9-99.9-99.9-9.9 99 9.1 65  5.6   6  4.8-9.9-9.9
5021519680405 17.8 -1.4  0.009900 -2.4-99.9-99.9-99.9-9.9 99 8.8 71  5.1   0  0.0-9.9-9.9
5021519680406 23.0  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 62  8.9   6  4.8-9.9-9.9
5021519680407 28.7 12.3  0.009900  9.0-99.9-99.9-99.9-9.9 9913.7 52 11.6   5  4.0-9.9-9.9
5021519680408 26.6  5.7  0.009900  4.8-99.9-99.9-99.9-9.9 9912.8 71 10.6   0  0.0-9.9-9.9
5021519680409 28.1  5.8  0.009900  0.2-99.9-99.9-99.9-9.9 9913.9 57 11.9   0  0.0-9.9-9.9
5021519680410 22.8  9.2  0.009900  8.0-99.9-99.9-99.9-9.9 9914.0 71 12.0   0  0.0-9.9-9.9
5021519680411 19.2  7.8  0.009900  7.0-99.9-99.9-99.9-9.9 9914.0 81 12.0   1  0.8-9.9-9.9
5021519680412 18.9  2.8  0.009900  2.6-99.9-99.9-99.9-9.9 9912.3 87 10.0   0  0.0-9.9-9.9
5021519680413 22.5  6.0  0.009900  5.0-99.9-99.9-99.9-9.9 9913.9 80 11.9   2  1.6-9.9-9.9
5021519680414 24.1  9.8  0.009900  9.3-99.9-99.9-99.9-9.9 9917.9 86 15.8   6  4.8-9.9-9.9
5021519680415 21.5  5.8  0.009900  4.4-99.9-99.9-99.9-9.9 9915.2 88 13.2   0  0.0-9.9-9.9
5021519680416 20.1 13.4  0.009900 14.0-99.9-99.9-99.9-9.9 9915.4 87 13.4   1  0.8-9.9-9.9
5021519680417 23.1 11.5  2.819900  9.5-99.9-99.9-99.9-9.9 9916.6 77 14.6  27 21.6-9.9-9.9
5021519680418 20.7  3.6  0.009900 10.6-99.9-99.9-99.9-9.9 9910.9 82  8.2   1  0.8-9.9-9.9
5021519680419 15.9-99.9  0.009900 -1.5-99.9-99.9-99.9-9.9 99 8.9 78  5.3   3  2.4-9.9-9.9
5021519680420 16.6 -3.0  0.009900 -5.0-99.9-99.9-99.9-9.9 99 9.4 74  6.1   0  0.0-9.9-9.9
5021519680421 18.7  3.3  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 90 11.9  10  8.0-9.9-9.9
5021519680422 19.6  6.3  0.009900  4.1-99.9-99.9-99.9-9.9 99 8.0 58  3.8   1  0.8-9.9-9.9
5021519680423 19.5-99.9  0.009900 -0.9-99.9-99.9-99.9-9.9 9910.7 81  8.0   1  0.8-9.9-9.9
5021519680424 19.8  5.8  0.009900  3.0-99.9-99.9-99.9-9.9 9910.6 70  7.8  12  9.6-9.9-9.9
5021519680425 21.6  9.2  0.009900  7.2-99.9-99.9-99.9-9.9 9910.3 56  7.4  16 12.8-9.9-9.9
5021519680426 23.7 11.0  0.009900 10.0-99.9-99.9-99.9-9.9 99 8.5 49  4.6   1  0.8-9.9-9.9
5021519680427 17.1  1.3  0.009900 -0.9-99.9-99.9-99.9-9.9 99 7.6 71  3.0   1  0.8-9.9-9.9
5021519680428 19.6 -0.5  0.009900 -2.6-99.9-99.9-99.9-9.9 99 5.7 36 -1.0   2  1.6-9.9-9.9
5021519680429 15.6  3.8  0.009900  0.9-99.9-99.9-99.9-9.9 99 7.2 54  2.3  13 10.4-9.9-9.9
5021519680430 15.5  2.7  0.009900  3.0-99.9-99.9-99.9-9.9 99 6.9 65  1.7   0  0.0-9.9-9.9
5021519680501 20.1  1.5  0.009900 -1.2-99.9-99.9-99.9-9.9 99 5.9 36 -0.5  15 12.0-9.9-9.9
5021519680502 24.1  9.3  0.009900  7.9-99.9-99.9-99.9-9.9 99 9.2 49  5.8   1  0.8-9.9-9.9
5021519680503 28.1  4.5  0.009900  2.5-99.9-99.9-99.9-9.9 9910.1 60  7.1   0  0.0-9.9-9.9
5021519680504 19.1  3.4  0.009900  1.0-99.9-99.9-99.9-9.9 99 7.5 56  2.9   0  0.0-9.9-9.9
5021519680505 23.1  5.0  0.009900  2.1-99.9-99.9-99.9-9.9 9910.3 56  7.4   1  0.8-9.9-9.9
5021519680506 24.5  9.7  0.009900  6.5-99.9-99.9-99.9-9.9 9910.4 57  7.5   0  0.0-9.9-9.9
5021519680507 23.3 15.4  0.009900 12.8-99.9-99.9-99.9-9.9 9910.1 46  7.1   2  1.6-9.9-9.9
5021519680508 19.1  3.6  0.009900 11.6-99.9-99.9-99.9-9.9 99 7.2 57  2.3   6  4.8-9.9-9.9
5021519680509 18.2  1.8  0.009900  0.1-99.9-99.9-99.9-9.9 99 9.4 57  6.1   4  3.2-9.9-9.9
5021519680510 17.9 10.5  0.009900  9.3-99.9-99.9-99.9-9.9 99 8.7 55  5.0   4  3.2-9.9-9.9
5021519680511 21.6 -1.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 8.4 50  4.5   6  4.8-9.9-9.9
5021519680512 24.6 12.8  0.009900 12.9-99.9-99.9-99.9-9.9 99 9.1 46  5.6  11  8.8-9.9-9.9
5021519680513 13.1  5.0  0.009900  4.0-99.9-99.9-99.9-9.9 99 4.0 36 -5.7  12  9.6-9.9-9.9
5021519680514 11.0  3.8  0.009900  2.8-99.9-99.9-99.9-9.9 99 5.9 60 -0.5   8  6.4-9.9-9.9
5021519680515 13.0  0.6  0.009900 -0.6-99.9-99.9-99.9-9.9 99 7.3 73  2.5   6  4.8-9.9-9.9
5021519680516 16.1 -0.8  0.009900 -3.1-99.9-99.9-99.9-9.9 99 4.2 39 -5.0   3  2.4-9.9-9.9
5021519680517 19.5  1.6  0.009900  1.0-99.9-99.9-99.9-9.9 99 6.5 41  0.9   3  2.4-9.9-9.9
5021519680518 12.3 -0.9  0.009900  4.2-99.9-99.9-99.9-9.9 99 7.4 78  2.7   6  4.8-9.9-9.9
5021519680519 15.2 -2.0  0.009900 -4.1-99.9-99.9-99.9-9.9 99 6.9 56  1.7  13 10.4-9.9-9.9
5021519680520 16.0  4.6  0.009900  9.5-99.9-99.9-99.9-9.9 99 8.2 69  4.1  11  8.8-9.9-9.9
5021519680521 15.7 -2.2  0.009900 -3.6-99.9-99.9-99.9-9.9 99 5.6 48 -1.2   0  0.0-9.9-9.9
5021519680522 19.4  2.2  0.009900  3.3-99.9-99.9-99.9-9.9 99 6.1 52  0.0   1  0.8-9.9-9.9
5021519680523 16.5 -1.5  0.009900 -3.1-99.9-99.9-99.9-9.9 99 5.5 44 -1.4   3  2.4-9.9-9.9
5021519680524 16.3  5.0  0.009900  2.1-99.9-99.9-99.9-9.9 99 6.7 52  1.3   1  0.8-9.9-9.9
5021519680525 17.1  4.1  0.009900  2.0-99.9-99.9-99.9-9.9 99 7.8 50  3.4  14 11.2-9.9-9.9
5021519680526 20.3  2.6  0.009900  2.4-99.9-99.9-99.9-9.9 99 7.2 54  2.3   0  0.0-9.9-9.9
5021519680527 19.1 -0.9  0.009900 -2.0-99.9-99.9-99.9-9.9 99 7.7 57  3.2   1  0.8-9.9-9.9
5021519680528 19.1 -2.4  0.009900 -4.6-99.9-99.9-99.9-9.9 99 5.7 44 -1.0   0  0.0-9.9-9.9
5021519680529 16.3  7.7  0.009900  6.0-99.9-99.9-99.9-9.9 99 7.2 48  2.3  11  8.8-9.9-9.9
5021519680530 23.3 11.8  0.009900  9.1-99.9-99.9-99.9-9.9 9910.3 58  7.4   0  0.0-9.9-9.9
5021519680531 21.1  6.6  0.009900  5.4-99.9-99.9-99.9-9.9 9910.3 55  7.4   0  0.0-9.9-9.9
5021519680601 22.2 11.6  0.009900  9.6-99.9-99.9-99.9-9.9 9912.6 60 10.4   1  0.8-9.9-9.9
5021519680602 21.9 10.5  0.009900  9.5-99.9-99.9-99.9-9.9 9912.7 66 10.5   4  3.2-9.9-9.9
5021519680603 23.1 13.1 23.419900 11.9-99.9-99.9-99.9-9.9 9913.7 62 11.6   0  0.0-9.9-9.9
5021519680604 20.6  8.5 27.119900 10.0-99.9-99.9-99.9-9.9 9912.3 94 10.0   8  6.4-9.9-9.9
5021519680605  8.1  5.8  8.619900  5.4-99.9-99.9-99.9-9.9 99 7.0 69  1.9  13 10.4-9.9-9.9
5021519680606 10.1  0.8  0.009900  1.8-99.9-99.9-99.9-9.9 99 6.0 68 -0.2   0  0.0-9.9-9.9
5021519680607 12.7  1.8  0.009900  0.4-99.9-99.9-99.9-9.9 99 7.0 70  1.9   0  0.0-9.9-9.9
5021519680608 11.9  3.1  0.009900  1.8-99.9-99.9-99.9-9.9 99 7.8 72  3.4   0  0.0-9.9-9.9
5021519680609 14.1  7.5  0.009900  7.6-99.9-99.9-99.9-9.9 9911.0 84  8.4   4  3.2-9.9-9.9
5021519680610  9.5  7.5  0.009900  7.4-99.9-99.9-99.9-9.9 99 8.9 82  5.3   0  0.0-9.9-9.9
5021519680611  9.8  7.7  6.819900  7.6-99.9-99.9-99.9-9.9 9910.4 92  7.5   0  0.0-9.9-9.9
5021519680612 15.7  8.3  0.009900  7.4-99.9-99.9-99.9-9.9 99 9.7 72  6.5   0  0.0-9.9-9.9
5021519680613 17.3  7.4  0.009900  3.5-99.9-99.9-99.9-9.9 99 7.6 51  3.0   0  0.0-9.9-9.9
5021519680614 12.1  0.6  8.719900 -1.0-99.9-99.9-99.9-9.9 99 8.3 89  4.3   0  0.0-9.9-9.9
5021519680615  7.6 -1.2  0.009900 -2.4-99.9-99.9-99.9-9.9 99 6.6 79  1.1   1  0.8-9.9-9.9
5021519680616  8.5  3.8  0.009900  3.2-99.9-99.9-99.9-9.9 99 9.0 91  5.4   9  7.2-9.9-9.9
5021519680617 12.2  3.3  0.009900  6.2-99.9-99.9-99.9-9.9 99 6.9 59  1.7   1  0.8-9.9-9.9
5021519680618 10.3  2.3  5.919900  3.2-99.9-99.9-99.9-9.9 99 6.6 67  1.1   1  0.8-9.9-9.9
5021519680619 13.9  0.0  0.009900 -2.1-99.9-99.9-99.9-9.9 99 5.5 43 -1.4   8  6.4-9.9-9.9
5021519680620 17.1  8.0  0.009900 10.1-99.9-99.9-99.9-9.9 99 5.8 40 -0.7  26 20.8-9.9-9.9
5021519680621 14.8  1.1  0.009900 -1.5-99.9-99.9-99.9-9.9 99 5.6 60 -1.2   1  0.8-9.9-9.9
5021519680622 13.0 -1.6  0.009900 -2.9-99.9-99.9-99.9-9.9 99 7.0 74  1.9   0  0.0-9.9-9.9
5021519680623 14.7  0.7  0.009900 -0.4-99.9-99.9-99.9-9.9 99 8.5 74  4.6   0  0.0-9.9-9.9
5021519680624 14.7  0.7  0.009900 -0.4-99.9-99.9-99.9-9.9 99 6.9 68  1.7   0  0.0-9.9-9.9
5021519680625 16.6 -2.8  0.009900 -3.9-99.9-99.9-99.9-9.9 99 5.9 70 -0.5   0  0.0-9.9-9.9
5021519680626  8.0  2.9  0.009900  2.1-99.9-99.9-99.9-9.9 99 7.5 81  2.9   4  3.2-9.9-9.9
5021519680627 12.6  5.2  0.009900  5.1-99.9-99.9-99.9-9.9 99 8.5 83  4.6   3  2.4-9.9-9.9
5021519680628-99.9  3.2  0.009900  1.6-99.9-99.9-99.9-9.9 99 8.2 68  4.1   1  0.8-9.9-9.9
5021519680629 14.7  3.5  0.009900  1.4-99.9-99.9-99.9-9.9 99 9.0 82  5.4   1  0.8-9.9-9.9
5021519680630  9.4  4.5  0.009900  4.0-99.9-99.9-99.9-9.9 99 9.1 89  5.6   7  5.6-9.9-9.9
5021519680701 14.7  7.2  0.009900  5.8-99.9-99.9-99.9-9.9 99 9.6 79  6.4   0  0.0-9.9-9.9
5021519680702 13.3  5.5  0.009900  4.2-99.9-99.9-99.9-9.9 9910.4 81  7.5   1  0.8-9.9-9.9
5021519680703 12.7  2.9  0.009900  7.6-99.9-99.9-99.9-9.9 99 7.9 70  3.6   1  0.8-9.9-9.9
5021519680704 11.1 -0.4  0.009900 -2.5-99.9-99.9-99.9-9.9 99 6.6 68  1.1   1  0.8-9.9-9.9
5021519680705 13.9  3.6  0.009900 -1.6-99.9-99.9-99.9-9.9 99 3.3 34 -8.2  30 24.0-9.9-9.9
5021519680706 10.7  3.7  0.009900  3.3-99.9-99.9-99.9-9.9 99 5.8 60 -0.7  41 32.8-9.9-9.9
5021519680707 17.5  6.1  0.009900  1.6-99.9-99.9-99.9-9.9 99 5.9 44 -0.5   0  0.0-9.9-9.9
5021519680708 12.2  2.4  2.819900  3.9-99.9-99.9-99.9-9.9 99 6.8 66  1.5   3  2.4-9.9-9.9
5021519680709 10.2  2.7  0.009900  1.2-99.9-99.9-99.9-9.9 99 7.6 79  3.0   1  0.8-9.9-9.9
5021519680710 19.1  0.6  0.009900 -1.7-99.9-99.9-99.9-9.9 99 7.3 50  2.5   0  0.0-9.9-9.9
5021519680711 17.5  7.0  0.009900  2.8-99.9-99.9-99.9-9.9 99 7.8 57  3.4  17 13.6-9.9-9.9
5021519680712 15.1  5.8  0.009900  3.6-99.9-99.9-99.9-9.9 99 8.6 74  4.8   2  1.6-9.9-9.9
5021519680713 12.1  0.2  0.009900 -0.2-99.9-99.9-99.9-9.9 99 7.4 79  2.7   1  0.8-9.9-9.9
5021519680714 16.7 -2.5  0.009900 -3.6-99.9-99.9-99.9-9.9 99 7.0 60  1.9   0  0.0-9.9-9.9
5021519680715 16.6  1.5  0.009900 -0.3-99.9-99.9-99.9-9.9 99 9.0 82  5.4   3  2.4-9.9-9.9
5021519680716 15.6 -0.2  0.009900 -1.1-99.9-99.9-99.9-9.9 99 8.8 79  5.1   0  0.0-9.9-9.9
5021519680717 16.3  1.6  0.009900 -1.2-99.9-99.9-99.9-9.9 99 8.6 73  4.8   0  0.0-9.9-9.9
5021519680718 10.7  6.8  0.009900  6.7-99.9-99.9-99.9-9.9 9910.7 89  8.0   3  2.4-9.9-9.9
5021519680719 16.6  9.4  0.009900  7.4-99.9-99.9-99.9-9.9 9913.1 98 11.0   0  0.0-9.9-9.9
5021519680720 13.1  9.6  0.009900 10.4-99.9-99.9-99.9-9.9 9910.8 84  8.1   0  0.0-9.9-9.9
5021519680721 15.2  9.2  0.009900  7.8-99.9-99.9-99.9-9.9 9910.8 78  8.1   3  2.4-9.9-9.9
5021519680722 12.7  8.6  0.009900  8.2-99.9-99.9-99.9-9.9 9911.0 81  8.4   4  3.2-9.9-9.9
5021519680723 15.0 11.2  3.519900 11.1-99.9-99.9-99.9-9.9 9912.4 77 10.1   8  6.4-9.9-9.9
5021519680724 19.6  6.8  0.009900  5.5-99.9-99.9-99.9-9.9 9910.7 78  8.0   0  0.0-9.9-9.9
5021519680725 17.5  8.2  0.009900  6.0-99.9-99.9-99.9-9.9 9912.6 86 10.4   0  0.0-9.9-9.9
5021519680726 14.2  8.7  0.009900  6.9-99.9-99.9-99.9-9.9 9912.9 98 10.7   0  0.0-9.9-9.9
5021519680727 16.2 12.6  0.009900 12.0-99.9-99.9-99.9-9.9 9914.7 98 12.7   1  0.8-9.9-9.9
5021519680728 22.6 12.4  0.009900 11.4-99.9-99.9-99.9-9.9 9916.5 89 14.5   3  2.4-9.9-9.9
5021519680729 20.6 12.8  0.009900 11.4-99.9-99.9-99.9-9.9 9915.0 76 13.0   3  2.4-9.9-9.9
5021519680730 18.4  9.0  0.009900  9.0-99.9-99.9-99.9-9.9 99 9.9 73  6.8   1  0.8-9.9-9.9
5021519680731 17.3  7.9  0.009900  7.1-99.9-99.9-99.9-9.9 9911.0 74  8.4   5  4.0-9.9-9.9
5021519680801 14.1  9.7 16.819900  9.5-99.9-99.9-99.9-9.9 9911.8 86  9.4   0  0.0-9.9-9.9
5021519680802 19.7  2.0  0.009900 -0.6-99.9-99.9-99.9-9.9 9910.6 81  7.8   0  0.0-9.9-9.9
5021519680803 15.0  4.0  0.009900  1.9-99.9-99.9-99.9-9.9 99 9.7 82  6.5   0  0.0-9.9-9.9
