5001719811104 22.6 18.8 11.619900-99.9-99.9-99.9-99.9-9.9 9922.0 94 19.0   5  4.0-9.9-9.9
5001719811105 19.3 13.3  3.219900-99.9-99.9-99.9-99.9-9.9 9916.5 98 14.5  19 15.2-9.9-9.9
5001719811106 23.0 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 69 12.2   5  4.0-9.9-9.9
5001719811107 27.0 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 69 14.9  12  9.6-9.9-9.9
5001719811108 30.3 15.6  0.009900-99.9-99.9-99.9-99.9-9.9 9921.1 68 18.4   5  4.0-9.9-9.9
5001719811109 32.5 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 62 18.7   9  7.2-9.9-9.9
5001719811110 32.1 21.5  0.519900-99.9-99.9-99.9-99.9-9.9 9923.0 63 19.7  20 16.0-9.9-9.9
5001719811111 27.0 21.1  6.419900-99.9-99.9-99.9-99.9-9.9 9922.5 78 19.4   5  4.0-9.9-9.9
5001719811112 31.5 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 66 19.1  22 17.6-9.9-9.9
5001719811113 34.5 20.2  0.009900-99.9-99.9-99.9-99.9-9.9 9923.4 61 20.0   6  4.8-9.9-9.9
5001719811114 27.3 20.9  0.009900-99.9-99.9-99.9-99.9-9.9 9921.0 78 18.3  11  8.8-9.9-9.9
5001719811115 25.0 18.9  0.419900-99.9-99.9-99.9-99.9-9.9 9922.1 84 19.1   1  0.8-9.9-9.9
5001719811116 29.6 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.4 74 19.3   4  3.2-9.9-9.9
5001719811117 33.5 20.3 15.119900-99.9-99.9-99.9-99.9-9.9 9925.2 70 21.2   4  3.2-9.9-9.9
5001719811118 26.3 15.8 13.519900-99.9-99.9-99.9-99.9-9.9 9917.2 85 15.1  17 13.6-9.9-9.9
5001719811119 23.0 11.6  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 66 11.2   3  2.4-9.9-9.9
5001719811120 29.9 12.3  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 65 16.1   9  7.2-9.9-9.9
5001719811121 31.8 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 62 17.6   3  2.4-9.9-9.9
5001719811122 28.0 18.9  4.419900-99.9-99.9-99.9-99.9-9.9 9919.1 66 16.8   8  6.4-9.9-9.9
5001719811123 22.8 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9920.0 95 17.5   5  4.0-9.9-9.9
5001719811124 22.8 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 89 18.7   1  0.8-9.9-9.9
5001719811125 29.9 18.6  1.519900-99.9-99.9-99.9-99.9-9.9 9925.3 79 21.3   2  1.6-9.9-9.9
5001719811126 31.5 20.5  9.319900-99.9-99.9-99.9-99.9-9.9 9926.4 74 22.0   9  7.2-9.9-9.9
5001719811127 37.4 23.0 84.419900-99.9-99.9-99.9-99.9-9.9 9927.9 67 22.9   6  4.8-9.9-9.9
5001719811128 29.0 17.5  0.819900-99.9-99.9-99.9-99.9-9.9 9920.8 89 18.1   4  3.2-9.9-9.9
5001719811129 25.0 19.3  3.619900-99.9-99.9-99.9-99.9-9.9 9923.3 87 20.0   5  4.0-9.9-9.9
5001719811130 22.3 14.9 16.919900-99.9-99.9-99.9-99.9-9.9 9919.9 94 17.4   3  2.4-9.9-9.9
5001719811201 24.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 78 16.6   4  3.2-9.9-9.9
5001719811202 24.8 18.0  0.009900-99.9-99.9-99.9-99.9-9.9 9920.1 83 17.6   9  7.2-9.9-9.9
5001719811203 29.6 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.7 63 15.6  15 12.0-9.9-9.9
5001719811204 33.0 15.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.5 65 17.9   2  1.6-9.9-9.9
5001719811205 31.6 19.3  0.009900-99.9-99.9-99.9-99.9-9.9 9923.4 66 20.0  16 12.8-9.9-9.9
5001719811206 28.6 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9921.2 72 18.4   4  3.2-9.9-9.9
5001719811207 23.5 17.9  1.219901-99.9-99.9-99.9-99.9-9.9 9921.2 93 18.4   7  5.6-9.9-9.9
5001719811208 31.6 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.3 59 16.9   0  0.0-9.9-9.9
5001719811209 34.0 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9920.9 59 18.2   9  7.2-9.9-9.9
5001719811210 32.7 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 62 19.7   9  7.2-9.9-9.9
5001719811211 30.1 21.3  0.009900-99.9-99.9-99.9-99.9-9.9 9924.9 80 21.0   2  1.6-9.9-9.9
5001719811212 36.7 21.0  0.009900-99.9-99.9-99.9-99.9-9.9 9924.7 58 20.9  11  8.8-9.9-9.9
5001719811213 37.3 24.2  4.019900-99.9-99.9-99.9-99.9-9.9 9926.7 67 22.2  12  9.6-9.9-9.9
5001719811214 32.2 21.8 35.319900-99.9-99.9-99.9-99.9-9.9 9928.6 77 23.3  17 13.6-9.9-9.9
5001719811215 30.2 20.2  0.009900-99.9-99.9-99.9-99.9-9.9 9923.1 72 19.8  15 12.0-9.9-9.9
5001719811216 33.4 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9926.8 72 22.2   4  3.2-9.9-9.9
5001719811217 32.6 21.0  1.219900-99.9-99.9-99.9-99.9-9.9 9925.8 68 21.6   6  4.8-9.9-9.9
5001719811218 27.2 19.8  4.919900-99.9-99.9-99.9-99.9-9.9 9924.7 90 20.9   8  6.4-9.9-9.9
5001719811219 33.2 21.8  0.009900-99.9-99.9-99.9-99.9-9.9 9930.8 79 24.5   2  1.6-9.9-9.9
5001719811220 36.2 22.7 17.419900-99.9-99.9-99.9-99.9-9.9 9929.4 74 23.8  11  8.8-9.9-9.9
5001719811221 22.7 16.6 19.619900-99.9-99.9-99.9-99.9-9.9 9920.3 95 17.7   7  5.6-9.9-9.9
5001719811222 25.7 14.2  0.009900-99.9-99.9-99.9-99.9-9.9 9918.6 75 16.4   2  1.6-9.9-9.9
5001719811223 32.1 15.8  0.009900-99.9-99.9-99.9-99.9-9.9 9917.1 53 15.0  19 15.2-9.9-9.9
5001719811224 33.6 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9919.4 59 17.0   5  4.0-9.9-9.9
5001719811225 33.3 17.5  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 62 19.2   7  5.6-9.9-9.9
5001719811226 34.4 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9925.9 71 21.7   0  0.0-9.9-9.9
5001719811227 37.2 20.6  0.319900-99.9-99.9-99.9-99.9-9.9 9923.8 57 20.3   5  4.0-9.9-9.9
5001719811228 32.8 22.8 28.419900-99.9-99.9-99.9-99.9-9.9 9927.3 76 22.5  14 11.2-9.9-9.9
5001719811229 31.8 21.2  0.009900-99.9-99.9-99.9-99.9-9.9 9928.7 75 23.4   4  3.2-9.9-9.9
5001719811230 36.1 23.3  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 62 21.5  13 10.4-9.9-9.9
5001719811231 28.6 17.2 40.619900-99.9-99.9-99.9-99.9-9.9 9922.3 89 19.2  23 18.4-9.9-9.9
5001719820101 17.7 14.3  1.419900-99.9-99.9-99.9-99.9-9.9 9917.1 94 15.0   5  4.0-9.9-9.9
5001719820102 24.0 16.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.5 79 16.3   2  1.6-9.9-9.9
5001719820103 29.1 15.2  0.009900-99.9-99.9-99.9-99.9-9.9 9922.6 79 19.5  11  8.8-9.9-9.9
5001719820104 31.1 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9926.1 78 21.8   5  4.0-9.9-9.9
5001719820105 25.7 15.8 19.119900-99.9-99.9-99.9-99.9-9.9 9920.0 83 17.5  15 12.0-9.9-9.9
5001719820106 27.8 16.8  0.219900-99.9-99.9-99.9-99.9-9.9 9922.0 75 19.0   6  4.8-9.9-9.9
5001719820107 30.3 18.0  1.919900-99.9-99.9-99.9-99.9-9.9 9922.5 70 19.4  10  8.0-9.9-9.9
5001719820108 27.8 18.8 10.919900-99.9-99.9-99.9-99.9-9.9 9923.7 78 20.2  16 12.8-9.9-9.9
5001719820109 29.6 18.2  0.719900-99.9-99.9-99.9-99.9-9.9 9922.9 82 19.7  22 17.6-9.9-9.9
5001719820110 28.4 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9923.4 75 20.0   2  1.6-9.9-9.9
5001719820111 29.9 21.2  0.009900-99.9-99.9-99.9-99.9-9.9 9924.6 75 20.8   6  4.8-9.9-9.9
5001719820112 34.2 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9925.7 69 21.5   7  5.6-9.9-9.9
5001719820113 27.6 18.8  3.919900-99.9-99.9-99.9-99.9-9.9 9923.2 96 19.9  10  8.0-9.9-9.9
5001719820114 25.0 20.1  0.619900-99.9-99.9-99.9-99.9-9.9 9924.2 89 20.6   6  4.8-9.9-9.9
5001719820115 32.6 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 9926.2 79 21.9  15 12.0-9.9-9.9
5001719820116 35.2 22.5 19.319900-99.9-99.9-99.9-99.9-9.9 9928.9 72 23.5   2  1.6-9.9-9.9
5001719820117 28.7 18.6 10.019900-99.9-99.9-99.9-99.9-9.9 9922.1 98 19.1  16 12.8-9.9-9.9
5001719820118 26.2 17.5  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 87 19.7   3  2.4-9.9-9.9
5001719820119 29.3 18.8  1.019900-99.9-99.9-99.9-99.9-9.9 9926.4 84 22.0   7  5.6-9.9-9.9
5001719820120 32.7 20.3  8.419900-99.9-99.9-99.9-99.9-9.9 9927.7 75 22.8   4  3.2-9.9-9.9
5001719820121 30.0 19.9 19.119900-99.9-99.9-99.9-99.9-9.9 9923.7 89 20.2  11  8.8-9.9-9.9
5001719820122 28.2 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 76 19.2   7  5.6-9.9-9.9
5001719820123 31.6 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9924.1 71 20.5  12  9.6-9.9-9.9
5001719820124 32.4 20.5  0.219900-99.9-99.9-99.9-99.9-9.9 9924.8 71 21.0   9  7.2-9.9-9.9
5001719820125 30.3 20.1  1.019900-99.9-99.9-99.9-99.9-9.9 9924.0 81 20.4  17 13.6-9.9-9.9
5001719820126 33.0 20.8  0.819900-99.9-99.9-99.9-99.9-9.9 9923.5 66 20.1   8  6.4-9.9-9.9
5001719820127 30.5 21.3  2.519900-99.9-99.9-99.9-99.9-9.9 9926.5 81 22.0   6  4.8-9.9-9.9
5001719820128 32.6 21.4  0.419900-99.9-99.9-99.9-99.9-9.9 9926.5 74 22.0  12  9.6-9.9-9.9
5001719820129 36.2 21.8  0.009900-99.9-99.9-99.9-99.9-9.9 9928.2 69 23.1   6  4.8-9.9-9.9
5001719820130 30.7 19.7  1.119900-99.9-99.9-99.9-99.9-9.9 9925.0 82 21.1   2  1.6-9.9-9.9
5001719820131 31.0 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9926.9 79 22.3   7  5.6-9.9-9.9
5001719820201 36.6 22.8  0.009900-99.9-99.9-99.9-99.9-9.9 9928.1 64 23.0  12  9.6-9.9-9.9
5001719820202 37.1 24.5  5.419900-99.9-99.9-99.9-99.9-9.9 9926.1 58 21.8  19 15.2-9.9-9.9
5001719820203 29.7 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 80 16.1  16 12.8-9.9-9.9
5001719820204 27.4 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9919.0 72 16.7   3  2.4-9.9-9.9
5001719820205 28.5 20.3  0.009900-99.9-99.9-99.9-99.9-9.9 9923.7 78 20.2   6  4.8-9.9-9.9
5001719820206 33.4 19.0  0.009900-99.9-99.9-99.9-99.9-9.9 9924.9 70 21.0   7  5.6-9.9-9.9
5001719820207 31.0 19.4  4.619900-99.9-99.9-99.9-99.9-9.9 9922.3 79 19.2  12  9.6-9.9-9.9
5001719820208 30.5 16.5  2.919900-99.9-99.9-99.9-99.9-9.9 9919.5 64 17.1  11  8.8-9.9-9.9
5001719820209 31.2 18.2  0.009900-99.9-99.9-99.9-99.9-9.9 9923.2 70 19.9  15 12.0-9.9-9.9
5001719820210 36.2 19.8  0.009900-99.9-99.9-99.9-99.9-9.9 9925.2 62 21.2   6  4.8-9.9-9.9
5001719820211 32.2 20.0 12.719900-99.9-99.9-99.9-99.9-9.9 9923.6 90 20.2  10  8.0-9.9-9.9
5001719820212 27.6 18.8  0.009900-99.9-99.9-99.9-99.9-9.9 9925.0 85 21.1   3  2.4-9.9-9.9
5001719820213 33.2 20.1 20.019900-99.9-99.9-99.9-99.9-9.9 9928.6 78 23.3  12  9.6-9.9-9.9
5001719820214 29.0 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9916.9 62 14.9  23 18.4-9.9-9.9
5001719820215 29.3 14.9  2.319900-99.9-99.9-99.9-99.9-9.9 9921.5 78 18.7   6  4.8-9.9-9.9
5001719820216 27.2 20.7 41.319900-99.9-99.9-99.9-99.9-9.9 9924.3 85 20.6  11  8.8-9.9-9.9
5001719820217 21.6 18.0 11.119900-99.9-99.9-99.9-99.9-9.9 9922.5 98 19.4   2  1.6-9.9-9.9
5001719820218 26.6 18.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 83 18.1  13 10.4-9.9-9.9
5001719820219 27.1 17.9  0.009900-99.9-99.9-99.9-99.9-9.9 9925.1 84 21.2   1  0.8-9.9-9.9
5001719820220 30.4 19.8 22.019900-99.9-99.9-99.9-99.9-9.9 9928.4 85 23.2   7  5.6-9.9-9.9
5001719820221 28.4 19.7  0.119900-99.9-99.9-99.9-99.9-9.9 9923.7 80 20.2   6  4.8-9.9-9.9
5001719820222 23.9 19.3  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 86 18.7   9  7.2-9.9-9.9
5001719820223 21.0 16.9  5.119900-99.9-99.9-99.9-99.9-9.9 9920.0 91 17.5   5  4.0-9.9-9.9
5001719820224 24.8 16.6  0.219900-99.9-99.9-99.9-99.9-9.9 9920.5 85 17.9   9  7.2-9.9-9.9
5001719820225 28.8 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 74 19.2  12  9.6-9.9-9.9
5001719820226 29.0 18.0  4.619900-99.9-99.9-99.9-99.9-9.9 9922.7 81 19.5  11  8.8-9.9-9.9
5001719820227 22.9 18.3  5.619900-99.9-99.9-99.9-99.9-9.9 9923.1 97 19.8   2  1.6-9.9-9.9
5001719820228 24.2 18.4 10.919900-99.9-99.9-99.9-99.9-9.9 9923.2 96 19.9   1  0.8-9.9-9.9
5001719820301 26.8 19.1 18.319900-99.9-99.9-99.9-99.9-9.9 9924.6 90 20.8  11  8.8-9.9-9.9
5001719820302 22.8 19.0 43.719900-99.9-99.9-99.9-99.9-9.9 9923.3 96 20.0  10  8.0-9.9-9.9
5001719820303 21.0 17.7 13.519900-99.9-99.9-99.9-99.9-9.9 9920.3 99 17.7  12  9.6-9.9-9.9
5001719820304 19.7 17.5 17.619900-99.9-99.9-99.9-99.9-9.9 9920.7 97 18.1  14 11.2-9.9-9.9
5001719820305 20.9 17.8  8.419900-99.9-99.9-99.9-99.9-9.9 9921.4 98 18.6  12  9.6-9.9-9.9
5001719820306 28.5 16.9  0.219900-99.9-99.9-99.9-99.9-9.9 9923.0 83 19.7  10  8.0-9.9-9.9
5001719820307 28.6 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9925.1 81 21.2   7  5.6-9.9-9.9
5001719820308 29.7 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9925.2 80 21.2   6  4.8-9.9-9.9
5001719820309 30.8 21.0  0.619900-99.9-99.9-99.9-99.9-9.9 9925.6 80 21.5  20 16.0-9.9-9.9
5001719820310 27.8 17.7 65.819900-99.9-99.9-99.9-99.9-9.9 9922.4 95 19.3  13 10.4-9.9-9.9
5001719820311 22.0 17.5  7.619900-99.9-99.9-99.9-99.9-9.9 9921.7 93 18.8   7  5.6-9.9-9.9
5001719820312 24.8 18.3  0.819900-99.9-99.9-99.9-99.9-9.9 9924.8 93 21.0   5  4.0-9.9-9.9
5001719820313 27.6 20.7 16.619900-99.9-99.9-99.9-99.9-9.9 9925.6 90 21.5   4  3.2-9.9-9.9
5001719820314 28.6 19.2  0.009900-99.9-99.9-99.9-99.9-9.9 9922.2 81 19.2   6  4.8-9.9-9.9
5001719820315 29.7 17.7  0.009900-99.9-99.9-99.9-99.9-9.9 9922.6 74 19.5  22 17.6-9.9-9.9
5001719820316 31.5 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9924.6 73 20.8  22 17.6-9.9-9.9
5001719820317 30.1 18.3 43.419900-99.9-99.9-99.9-99.9-9.9 9925.2 85 21.2  11  8.8-9.9-9.9
5001719820318 26.8 19.5  0.009900-99.9-99.9-99.9-99.9-9.9 9923.1 85 19.8   7  5.6-9.9-9.9
5001719820319 29.0 20.3  0.009900-99.9-99.9-99.9-99.9-9.9 9926.0 84 21.7   5  4.0-9.9-9.9
5001719820320 25.1 18.7  5.419900-99.9-99.9-99.9-99.9-9.9 9924.0 98 20.4   9  7.2-9.9-9.9
5001719820321 27.1 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9923.7 86 20.2  14 11.2-9.9-9.9
5001719820322 30.5 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9926.8 81 22.2   9  7.2-9.9-9.9
5001719820323 32.4 20.0  0.009900-99.9-99.9-99.9-99.9-9.9 9927.5 82 22.7  14 11.2-9.9-9.9
5001719820324 33.6 19.9  0.009900-99.9-99.9-99.9-99.9-9.9 9927.3 79 22.5   6  4.8-9.9-9.9
5001719820325 25.9 14.4  8.419900-99.9-99.9-99.9-99.9-9.9 9922.1 93 19.1  20 16.0-9.9-9.9
5001719820326 16.0 12.4  0.319900-99.9-99.9-99.9-99.9-9.9 9914.0 85 12.0  11  8.8-9.9-9.9
5001719820327 20.0 12.8  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 81 12.7   5  4.0-9.9-9.9
5001719820328 23.2  9.4  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 76 12.7  10  8.0-9.9-9.9
5001719820329 26.4 11.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 75 15.3   8  6.4-9.9-9.9
5001719820330 28.7 13.8  0.009900-99.9-99.9-99.9-99.9-9.9 9919.7 75 17.3  16 12.8-9.9-9.9
5001719820331 28.6 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 75 18.1  12  9.6-9.9-9.9
5001719820401 29.8 17.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.1 78 19.8   8  6.4-9.9-9.9
5001719820402 24.0 20.2  3.419900-99.9-99.9-99.9-99.9-9.9 9923.4 92 20.0  15 12.0-9.9-9.9
5001719820403 28.0 19.0  0.519900-99.9-99.9-99.9-99.9-9.9 9925.0 87 21.1   4  3.2-9.9-9.9
5001719820404 26.8 20.8  0.009900-99.9-99.9-99.9-99.9-9.9 9924.7 89 20.9  11  8.8-9.9-9.9
5001719820405 26.7 19.5  3.419900-99.9-99.9-99.9-99.9-9.9 9923.4 85 20.0   6  4.8-9.9-9.9
5001719820406 27.6 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9923.6 79 20.2  14 11.2-9.9-9.9
5001719820407 28.0 19.8 20.219900-99.9-99.9-99.9-99.9-9.9 9923.9 89 20.4  16 12.8-9.9-9.9
5001719820408 22.2 17.3  4.919900-99.9-99.9-99.9-99.9-9.9 9921.5 93 18.7   6  4.8-9.9-9.9
5001719820409 25.7 17.5  0.009900-99.9-99.9-99.9-99.9-9.9 9921.9 87 19.0   6  4.8-9.9-9.9
5001719820410 27.8 16.2  0.919900-99.9-99.9-99.9-99.9-9.9 9922.6 82 19.5   7  5.6-9.9-9.9
5001719820411 28.4 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 84 19.7   6  4.8-9.9-9.9
5001719820412 29.0 17.3  5.019900-99.9-99.9-99.9-99.9-9.9 9923.0 80 19.7  10  8.0-9.9-9.9
5001719820413 23.2 13.0  1.119900-99.9-99.9-99.9-99.9-9.9 9916.3 80 14.3  17 13.6-9.9-9.9
5001719820414 23.2 12.6  0.009900-99.9-99.9-99.9-99.9-9.9 9916.6 76 14.6  11  8.8-9.9-9.9
5001719820415 19.3 14.6  0.119900-99.9-99.9-99.9-99.9-9.9 9916.0 83 14.0   5  4.0-9.9-9.9
5001719820416 18.8 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.2   9  7.2-9.9-9.9
5001719820417 20.2  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.6 84 13.6   8  6.4-9.9-9.9
5001719820418 26.2 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.0 73 15.8   4  3.2-9.9-9.9
5001719820419 28.0 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 74 16.0  12  9.6-9.9-9.9
5001719820420 21.4 15.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.6 65 11.5   4  3.2-9.9-9.9
5001719820421 22.7 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9913.2 68 11.1   5  4.0-9.9-9.9
5001719820422 22.6 11.3  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 72 12.6   4  3.2-9.9-9.9
5001719820423 22.5 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 9917.0 79 15.0   2  1.6-9.9-9.9
5001719820424 22.8 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 84 15.3   1  0.8-9.9-9.9
5001719820425 25.8 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9919.3 81 16.9   7  5.6-9.9-9.9
5001719820426 26.4 15.3  0.219900-99.9-99.9-99.9-99.9-9.9 9920.4 75 17.8   9  7.2-9.9-9.9
5001719820427 27.1 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9922.5 88 19.4   5  4.0-9.9-9.9
5001719820428 27.6 16.5  7.419900-99.9-99.9-99.9-99.9-9.9 9920.9 82 18.2  11  8.8-9.9-9.9
5001719820429 21.8 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 88 16.2   7  5.6-9.9-9.9
5001719820430 25.0 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 78 16.2   6  4.8-9.9-9.9
5001719820501 27.6 12.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.9 79 16.6  11  8.8-9.9-9.9
5001719820502 24.2 15.9  0.009900-99.9-99.9-99.9-99.9-9.9 9919.0 79 16.7   6  4.8-9.9-9.9
5001719820503 25.5 16.3  0.419900-99.9-99.9-99.9-99.9-9.9 9919.2 79 16.9   4  3.2-9.9-9.9
5001719820504 25.2 16.7  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 78 16.2   7  5.6-9.9-9.9
5001719820505 24.8 14.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.7 81 16.4   2  1.6-9.9-9.9
5001719820506 23.8 11.9  0.009900-99.9-99.9-99.9-99.9-9.9 9918.4 83 16.2   2  1.6-9.9-9.9
