5003019710123 40.1 26.0  0.009900-99.9-99.9-99.9-99.9-9.9 9925.0 47 21.1  15 12.0-9.9-9.9
5003019710124 33.3 17.2  1.519900-99.9-99.9-99.9-99.9-9.9 9918.5 73 16.3  13 10.4-9.9-9.9
5003019710125 29.4 15.5  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 81 19.5   6  4.8-9.9-9.9
5003019710126 40.2 19.1  1.019900-99.9-99.9-99.9-99.9-9.9 9921.3 44 18.5  11  8.8-9.9-9.9
5003019710127 40.0 22.6  0.009900-99.9-99.9-99.9-99.9-9.9 9922.3 56 19.2  13 10.4-9.9-9.9
5003019710128 41.1 21.6  0.009900-99.9-99.9-99.9-99.9-9.9 9920.3 44 17.7  13 10.4-9.9-9.9
5003019710129 40.3 23.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.1 44 18.4  13 10.4-9.9-9.9
5003019710130 29.8 20.9  8.019900-99.9-99.9-99.9-99.9-9.9 9924.4 76 20.7   9  7.2-9.9-9.9
5003019710131 27.1 20.2  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 81 21.5   4  3.2-9.9-9.9
5003019710201 39.2 19.4  0.009900-99.9-99.9-99.9-99.9-9.9 9925.3 66 21.3   6  4.8-9.9-9.9
5003019710202 40.9 24.5  0.009900-99.9-99.9-99.9-99.9-9.9 9925.3 60 21.3   6  4.8-9.9-9.9
5003019710203 41.9 23.2  0.009900-99.9-99.9-99.9-99.9-9.9 9920.4 44 17.8   6  4.8-9.9-9.9
5003019710204 44.8 27.7  0.009900-99.9-99.9-99.9-99.9-9.9 9916.8 32 14.8   9  7.2-9.9-9.9
5003019710205 44.4 28.7  0.009900-99.9-99.9-99.9-99.9-9.9 9917.4 31 15.3   9  7.2-9.9-9.9
5003019710206 35.4 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9918.3 66 16.1  13 10.4-9.9-9.9
5003019710207 40.1 14.7  0.009900-99.9-99.9-99.9-99.9-9.9 9919.5 51 17.1   7  5.6-9.9-9.9
5003019710208 34.0 20.5 40.719900-99.9-99.9-99.9-99.9-9.9 9925.3 64 21.3  13 10.4-9.9-9.9
5003019710209 27.1 20.7 25.019900-99.9-99.9-99.9-99.9-9.9 9925.7 96 21.5   6  4.8-9.9-9.9
5003019710210 31.4 18.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 74 19.7   6  4.8-9.9-9.9
5003019710211 33.2 16.5  0.009900-99.9-99.9-99.9-99.9-9.9 9923.7 72 20.2   7  5.6-9.9-9.9
5003019710212 37.5 19.1 15.019900-99.9-99.9-99.9-99.9-9.9 9925.2 62 21.2   9  7.2-9.9-9.9
5003019710213 27.8 17.1 41.019900-99.9-99.9-99.9-99.9-9.9 9922.3 95 19.2  11  8.8-9.9-9.9
5003019710214 29.5 17.5  0.009900-99.9-99.9-99.9-99.9-9.9 9926.0 84 21.7   6  4.8-9.9-9.9
5003019710215 28.2 19.6 66.019900-99.9-99.9-99.9-99.9-9.9 9927.7 95 22.8  11  8.8-9.9-9.9
5003019710216 32.4 20.6  0.009900-99.9-99.9-99.9-99.9-9.9 9928.6 85 23.3   4  3.2-9.9-9.9
5003019710217 35.9 21.1  0.009900-99.9-99.9-99.9-99.9-9.9 9927.0 64 22.4   9  7.2-9.9-9.9
5003019710218 38.7 23.1  9.019900-99.9-99.9-99.9-99.9-9.9 9925.2 53 21.2  12  9.6-9.9-9.9
5003019710219 20.2 14.9  8.019900-99.9-99.9-99.9-99.9-9.9 9915.7 77 13.7  11  8.8-9.9-9.9
5003019710220 27.7 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 63 12.6   9  7.2-9.9-9.9
5003019710221 29.8 14.0  0.009900-99.9-99.9-99.9-99.9-9.9 9916.7 63 14.7   9  7.2-9.9-9.9
5003019710222 32.0 18.5  5.019900-99.9-99.9-99.9-99.9-9.9 9921.1 64 18.4   9  7.2-9.9-9.9
5003019710223 28.0 19.1  0.419900-99.9-99.9-99.9-99.9-9.9 9922.9 82 19.7   4  3.2-9.9-9.9
5003019710224 27.3 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 9915.0 62 13.0  13 10.4-9.9-9.9
5003019710225 27.5  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 49  7.5   9  7.2-9.9-9.9
5003019710226 27.9  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.8 55 10.6   9  7.2-9.9-9.9
5003019710227 30.5 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.2 65 16.0   9  7.2-9.9-9.9
5003019710228 32.2 15.8  1.019900-99.9-99.9-99.9-99.9-9.9 9922.5 68 19.4  11  8.8-9.9-9.9
5003019710301 31.7 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9923.1 73 19.8   7  5.6-9.9-9.9
5003019710302 29.8 19.8  0.009900-99.9-99.9-99.9-99.9-9.9 9923.4 78 20.0   7  5.6-9.9-9.9
5003019710303 34.8 16.3  0.009900-99.9-99.9-99.9-99.9-9.9 9922.8 72 19.6   4  3.2-9.9-9.9
5003019710304 35.9 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.8 61 18.9   6  4.8-9.9-9.9
5003019710305 36.5 19.5  0.009900-99.9-99.9-99.9-99.9-9.9 9922.7 56 19.5   9  7.2-9.9-9.9
5003019710306 27.1 17.5 47.019900-99.9-99.9-99.9-99.9-9.9 9924.7 80 20.9   9  7.2-9.9-9.9
5003019710307 31.5 17.6  0.009900-99.9-99.9-99.9-99.9-9.9 9925.0 73 21.1   6  4.8-9.9-9.9
5003019710308 33.6 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9927.4 72 22.6  11  8.8-9.9-9.9
5003019710309 32.5 19.9 15.019900-99.9-99.9-99.9-99.9-9.9 9926.0 89 21.7   9  7.2-9.9-9.9
5003019710310 27.1 16.3  1.519900-99.9-99.9-99.9-99.9-9.9 9922.7 82 19.5   8  6.4-9.9-9.9
5003019710311 29.7 17.7  0.009900-99.9-99.9-99.9-99.9-9.9 9922.9 73 19.7   9  7.2-9.9-9.9
5003019710312 32.0 20.7  0.009900-99.9-99.9-99.9-99.9-9.9 9925.6 77 21.5   6  4.8-9.9-9.9
5003019710313 31.7 20.2  0.419900-99.9-99.9-99.9-99.9-9.9 9924.3 80 20.6   9  7.2-9.9-9.9
5003019710314 22.2 12.5 11.019900-99.9-99.9-99.9-99.9-9.9 9916.8 93 14.8  15 12.0-9.9-9.9
5003019710315 20.4 11.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.3 81 11.2   8  6.4-9.9-9.9
5003019710316 26.5  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 9914.3 65 12.3   9  7.2-9.9-9.9
5003019710317 27.9 12.7  0.009900-99.9-99.9-99.9-99.9-9.9 9921.2 78 18.4  11  8.8-9.9-9.9
5003019710318 35.7 20.1 17.019900-99.9-99.9-99.9-99.9-9.9 9926.5 76 22.0   9  7.2-9.9-9.9
5003019710319 24.9 19.4  1.019900-99.9-99.9-99.9-99.9-9.9 9925.2 95 21.2  11  8.8-9.9-9.9
5003019710320 28.7 19.2  0.009900-99.9-99.9-99.9-99.9-9.9 9924.6 84 20.8   8  6.4-9.9-9.9
5003019710321 31.5 16.8  0.009900-99.9-99.9-99.9-99.9-9.9 9924.5 77 20.8   7  5.6-9.9-9.9
5003019710322 30.4 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 9923.1 67 19.8   9  7.2-9.9-9.9
5003019710323 30.7 16.3  0.009900-99.9-99.9-99.9-99.9-9.9 9917.5 63 15.4   9  7.2-9.9-9.9
5003019710324 33.7 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.2 65 17.7   6  4.8-9.9-9.9
5003019710325 31.9 14.5  0.009900-99.9-99.9-99.9-99.9-9.9 9917.0 56 15.0   6  4.8-9.9-9.9
5003019710326 33.4 14.4  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 62 15.7   7  5.6-9.9-9.9
5003019710327 34.5 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.5 54 17.1   7  5.6-9.9-9.9
5003019710328 36.1 18.7  0.009900-99.9-99.9-99.9-99.9-9.9 9923.7 59 20.2   7  5.6-9.9-9.9
5003019710329 37.9 23.6  0.009900-99.9-99.9-99.9-99.9-9.9 9927.0 60 22.4  14 11.2-9.9-9.9
5003019710330 35.5 20.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.8 67 18.9  13 10.4-9.9-9.9
5003019710331 34.4 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 9921.7 64 18.8   7  5.6-9.9-9.9
5003019710401 36.5 19.7  0.009900-99.9-99.9-99.9-99.9-9.9 9921.8 56 18.9  15 12.0-9.9-9.9
5003019710402 38.4 20.4  0.009900-99.9-99.9-99.9-99.9-9.9 9923.2 54 19.9   9  7.2-9.9-9.9
5003019710403 35.1 23.4  0.009900-99.9-99.9-99.9-99.9-9.9 9922.4 61 19.3   9  7.2-9.9-9.9
5003019710404 36.6 20.5  0.009900-99.9-99.9-99.9-99.9-9.9 9923.0 62 19.7   9  7.2-9.9-9.9
5003019710405 37.3 20.7  0.009900-99.9-99.9-99.9-99.9-9.9 9918.0 48 15.8  13 10.4-9.9-9.9
5003019710406 27.4 20.4 62.019900-99.9-99.9-99.9-99.9-9.9 9923.4 86 20.0  17 13.6-9.9-9.9
5003019710407 22.1 17.5 31.519900-99.9-99.9-99.9-99.9-9.9 9921.9 97 19.0   9  7.2-9.9-9.9
5003019710408 24.5 16.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.4 85 17.0   9  7.2-9.9-9.9
5003019710409 28.5 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9920.8 79 18.1   6  4.8-9.9-9.9
5003019710410 28.5 14.8  0.009900-99.9-99.9-99.9-99.9-9.9 9921.6 76 18.7   7  5.6-9.9-9.9
5003019710411 29.3 15.7  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 76 18.7   6  4.8-9.9-9.9
5003019710412 29.1 17.1  0.009900-99.9-99.9-99.9-99.9-9.9 9922.1 74 19.1   4  3.2-9.9-9.9
5003019710413 26.7 18.5  0.419900-99.9-99.9-99.9-99.9-9.9 9920.4 75 17.8   9  7.2-9.9-9.9
5003019710414 24.5 17.3  0.009900-99.9-99.9-99.9-99.9-9.9 9921.1 83 18.4   9  7.2-9.9-9.9
5003019710415 21.4 13.5  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 69 11.8  16 12.8-9.9-9.9
5003019710416 21.5  9.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 61  1.3   8  6.4-9.9-9.9
5003019710417 27.0  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 45  1.3   9  7.2-9.9-9.9
5003019710418 25.4  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.0 62  9.7   8  6.4-9.9-9.9
5003019710419 25.5  8.7  0.009900-99.9-99.9-99.9-99.9-9.9 9911.8 55  9.4  11  8.8-9.9-9.9
5003019710420 29.4  9.3  0.009900-99.9-99.9-99.9-99.9-9.9 9912.5 57 10.3   9  7.2-9.9-9.9
5003019710421 22.3 10.8  0.009900-99.9-99.9-99.9-99.9-9.9 9911.0 62  8.4  11  8.8-9.9-9.9
5003019710422 18.9  7.6  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 65  7.4  15 12.0-9.9-9.9
5003019710423 17.4  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.6 61  4.8  12  9.6-9.9-9.9
5003019710424 22.8  1.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 52  4.6   6  4.8-9.9-9.9
5003019710425 24.1  2.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 51  3.4   7  5.6-9.9-9.9
5003019710426 24.0  5.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.1 57  7.1   8  6.4-9.9-9.9
5003019710427 28.4  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 53  8.9   7  5.6-9.9-9.9
5003019710428 31.3  7.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.9 50 11.9   9  7.2-9.9-9.9
5003019710429 30.7 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9919.2 73 16.9   9  7.2-9.9-9.9
5003019710430 25.3 16.4  0.009900-99.9-99.9-99.9-99.9-9.9 9921.4 91 18.6   6  4.8-9.9-9.9
5003019710501 21.3 17.0  0.009900-99.9-99.9-99.9-99.9-9.9 9917.8 82 15.7  11  8.8-9.9-9.9
5003019710502 24.3  7.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.9 70  9.5   7  5.6-9.9-9.9
5003019710503 20.0 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.0 38 -0.2  13 10.4-9.9-9.9
5003019710504 17.8  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 66  1.5  13 10.4-9.9-9.9
5003019710505 19.3 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 47  0.4  11  8.8-9.9-9.9
5003019710506 18.6  7.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 54  4.6   9  7.2-9.9-9.9
5003019710507 19.1  8.3  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 62  7.5   7  5.6-9.9-9.9
5003019710508 23.4  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 52  6.1   7  5.6-9.9-9.9
5003019710509 24.2  5.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 53  9.0   9  7.2-9.9-9.9
5003019710510 26.1 10.0  0.009900-99.9-99.9-99.9-99.9-9.9 9912.7 58 10.5   9  7.2-9.9-9.9
5003019710511 26.0 10.3  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 71 13.2  11  8.8-9.9-9.9
5003019710512 29.6 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9918.7 63 16.4   2  1.6-9.9-9.9
5003019710513 31.1 16.7  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 70 18.7  11  8.8-9.9-9.9
5003019710514 34.3 19.6  0.009900-99.9-99.9-99.9-99.9-9.9 9919.9 55 17.4  19 15.2-9.9-9.9
5003019710515 25.9 15.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.9 49  8.2   7  5.6-9.9-9.9
5003019710516 26.5  5.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.1   8  6.4-9.9-9.9
5003019710517 27.5  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.7 49  6.5   9  7.2-9.9-9.9
5003019710518 28.4 13.0  0.009900-99.9-99.9-99.9-99.9-9.9 9918.7 74 16.4   6  4.8-9.9-9.9
5003019710519 31.6 15.0  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 71 18.7   7  5.6-9.9-9.9
5003019710520 33.7 19.1  0.009900-99.9-99.9-99.9-99.9-9.9 9921.5 63 18.7  16 12.8-9.9-9.9
5003019710521 34.1 20.6  0.009900-99.9-99.9-99.9-99.9-9.9 9918.6 51 16.4  21 16.8-9.9-9.9
5003019710522 33.9 18.5  0.009900-99.9-99.9-99.9-99.9-9.9 9919.9 56 17.4  11  8.8-9.9-9.9
5003019710523 30.9 17.7  0.009900-99.9-99.9-99.9-99.9-9.9 9921.3 70 18.5   7  5.6-9.9-9.9
5003019710524 24.5  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.2 78 12.2   9  7.2-9.9-9.9
5003019710525-99.9  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.0 49  3.8   7  5.6-9.9-9.9
5003019710526 21.2  7.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 47  1.9   4  3.2-9.9-9.9
5003019710527 21.0 -0.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 47  0.4   7  5.6-9.9-9.9
5003019710528 22.3 -0.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.3 43 -1.9   4  3.2-9.9-9.9
5003019710529 25.2 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 47  1.9   2  1.6-9.9-9.9
5003019710530 27.5  4.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.8 56  8.1   9  7.2-9.9-9.9
5003019710531 28.4  6.7  0.009900-99.9-99.9-99.9-99.9-9.9 9911.4 54  8.9  11  8.8-9.9-9.9
5003019710601 30.5  9.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.4 56 11.3   7  5.6-9.9-9.9
5003019710602 18.4 12.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 58  7.4  13 10.4-9.9-9.9
5003019710603 14.0  9.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.1 51  2.1   7  5.6-9.9-9.9
5003019710604 11.9  6.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 68  3.9  13 10.4-9.9-9.9
5003019710605 12.9  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.3 71  4.3  13 10.4-9.9-9.9
5003019710606 15.3  5.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 69  5.3  13 10.4-9.9-9.9
5003019710607 14.4  6.5  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.9 69  5.3  11  8.8-9.9-9.9
5003019710608 18.7  0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.2 65  2.3   6  4.8-9.9-9.9
5003019710609 20.9 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.8 55  1.5   4  3.2-9.9-9.9
5003019710610 18.9 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.8 64  3.4   6  4.8-9.9-9.9
5003019710611 20.0 -1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 53  1.3   4  3.2-9.9-9.9
5003019710612 22.8  1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.2 45  0.2   9  7.2-9.9-9.9
5003019710613 23.9  0.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.6   7  5.6-9.9-9.9
5003019710614 23.9  1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.2 59  5.8   9  7.2-9.9-9.9
5003019710615 24.3  1.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 7.0 48  1.9   6  4.8-9.9-9.9
5003019710616 16.1  5.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.8 47 -0.7   9  7.2-9.9-9.9
5003019710617 16.8  5.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.5 46 -1.4   7  5.6-9.9-9.9
5003019710618 23.0 -1.8  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.7 39 -3.6   4  3.2-9.9-9.9
5003019710619 24.2  3.0  0.009900-99.9-99.9-99.9-99.9-9.9 9910.6 59  7.8   7  5.6-9.9-9.9
5003019710620 22.1 10.1  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 75 12.7   9  7.2-9.9-9.9
5003019710621 24.8 10.5  0.009900-99.9-99.9-99.9-99.9-9.9 9915.3 73 13.3  11  8.8-9.9-9.9
5003019710622 19.2  3.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 46 -2.5  10  8.0-9.9-9.9
5003019710623 18.4 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 36 -4.1  11  8.8-9.9-9.9
5003019710624 25.4  4.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.1 37 -2.5  11  8.8-9.9-9.9
5003019710625 17.7  1.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.1 63  5.6   4  3.2-9.9-9.9
5003019710626 19.8  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.4 64  6.1   6  4.8-9.9-9.9
5003019710627 21.9  0.3  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.5 63  4.6   6  4.8-9.9-9.9
5003019710628 29.3  4.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.4 51  7.5  16 12.8-9.9-9.9
5003019710629 19.0  6.6  0.009900-99.9-99.9-99.9-99.9-9.9 9910.0 63  7.0  11  8.8-9.9-9.9
5003019710630 19.8  6.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.3 49  0.4  19 15.2-9.9-9.9
5003019710701 19.1 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 3.6 32 -7.1   7  5.6-9.9-9.9
5003019710702 21.4 -0.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.8 37 -3.3   9  7.2-9.9-9.9
5003019710703 19.3 -0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.4 40 -1.7  15 12.0-9.9-9.9
5003019710704 18.4  2.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 5.2 44 -2.2   9  7.2-9.9-9.9
5003019710705 24.3 -1.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.5 34 -4.1   7  5.6-9.9-9.9
5003019710706 26.2  0.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 4.9 33 -3.0   4  3.2-9.9-9.9
5003019710707 26.4  2.6  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.1 37  0.0  11  8.8-9.9-9.9
5003019710708 28.9  8.1  0.009900-99.9-99.9-99.9-99.9-9.9 9910.3 50  7.4  12  9.6-9.9-9.9
5003019710709 32.4 12.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.4 56 14.4   7  5.6-9.9-9.9
5003019710710 30.4 10.9  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 56 11.4   7  5.6-9.9-9.9
5003019710711 33.1 16.6  0.009900-99.9-99.9-99.9-99.9-9.9 9914.7 46 12.7  25 20.0-9.9-9.9
5003019710712 26.9 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 99 9.9 49  6.8  14 11.2-9.9-9.9
5003019710713 22.7  1.1  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.9 50  1.7   6  4.8-9.9-9.9
5003019710714 25.7  4.0  0.009900-99.9-99.9-99.9-99.9-9.9 99 8.1 48  3.9   7  5.6-9.9-9.9
5003019710715 28.9  7.6  0.009900-99.9-99.9-99.9-99.9-9.9 9915.2 70 13.2   6  4.8-9.9-9.9
5003019710716 31.7 13.7  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 47 10.1  19 15.2-9.9-9.9
5003019710717 32.4 14.1  0.009900-99.9-99.9-99.9-99.9-9.9 9911.7 44  9.3  11  8.8-9.9-9.9
5003019710718 32.8 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 42  9.8  16 12.8-9.9-9.9
5003019710719 33.8 14.6  0.009900-99.9-99.9-99.9-99.9-9.9 9912.4 35 10.1  14 11.2-9.9-9.9
5003019710720 35.4 14.7  0.009900-99.9-99.9-99.9-99.9-9.9 9911.6 28  9.2  13 10.4-9.9-9.9
5003019710721 36.3 13.1  0.009900-99.9-99.9-99.9-99.9-9.9 9912.6 44 10.4   7  5.6-9.9-9.9
5003019710722 28.2 12.4  0.009900-99.9-99.9-99.9-99.9-9.9 9911.5 60  9.0   9  7.2-9.9-9.9
5003019710723 31.8 12.1  0.009900-99.9-99.9-99.9-99.9-9.9 9915.6 57 13.6   9  7.2-9.9-9.9
5003019710724 21.6 11.7  0.009900-99.9-99.9-99.9-99.9-9.9 9910.7 59  8.0   9  7.2-9.9-9.9
5003019710725 20.3 11.7  0.009900-99.9-99.9-99.9-99.9-9.9 9911.2 60  8.6   9  7.2-9.9-9.9
5003019710726 22.1  8.0  0.009900-99.9-99.9-99.9-99.9-9.9 9913.5 77 11.4   7  5.6-9.9-9.9
5003019710727 20.0 12.6  5.519900-99.9-99.9-99.9-99.9-9.9 9919.1 93 16.8   6  4.8-9.9-9.9
5003019710728 18.1 14.9  6.019900-99.9-99.9-99.9-99.9-9.9 9918.0 96 15.8   7  5.6-9.9-9.9
5003019710729 17.6 13.3  0.009900-99.9-99.9-99.9-99.9-9.9 9916.2 90 14.2   7  5.6-9.9-9.9
5003019710730 15.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9912.1 91  9.8   7  5.6-9.9-9.9
5003019710731 16.4  6.1  0.009900-99.9-99.9-99.9-99.9-9.9 9913.0 86 10.9   9  7.2-9.9-9.9
5003019710801 22.5  9.5  0.009900-99.9-99.9-99.9-99.9-9.9 9916.1 84 14.1  11  8.8-9.9-9.9
5003019710802 28.0  8.9  0.009900-99.9-99.9-99.9-99.9-9.9 9914.6 66 12.6  14 11.2-9.9-9.9
5003019710803 30.2 13.4  0.009900-99.9-99.9-99.9-99.9-9.9 9913.8 57 11.8  11  8.8-9.9-9.9
5003019710804 19.7  5.9  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 40  1.3  11  8.8-9.9-9.9
5003019710805 22.1 10.7  0.009900-99.9-99.9-99.9-99.9-9.9 99 6.7 36  1.3   9  7.2-9.9-9.9
