5013019610101  8.7 -0.5  0.009900-99.9-99.9-99.9-99.9 8.5 60 4.8 64 -3.3  33 26.422.8 4.4
5013019610102  7.4 -1.3  0.009900-99.9-99.9-99.9-99.9 5.8 41 5.3 70 -1.9  35 28.018.1 3.5
5013019610103  7.9 -1.0  0.009900-99.9-99.9-99.9-99.911.2 79 4.0 50 -5.7  24 19.227.5 4.6
5013019610104  6.9 -0.3  0.009900-99.9-99.9-99.9-99.9 3.6 25 4.9 67 -3.0  27 21.614.3 3.1
5013019610105  4.4 -3.3  0.009900-99.9-99.9-99.9-99.9 7.7 54 4.5 68 -4.1  21 16.821.4 3.1
5013019610106  9.1 -2.3  0.009900-99.9-99.9-99.9-99.910.2 72 3.8 47 -6.4  22 17.625.7 4.4
5013019610107  7.6 -1.3  0.009900-99.9-99.9-99.9-99.9 6.4 45 4.3 62 -4.7  31 24.819.1 4.0
5013019610108  7.4 -0.9  0.009900-99.9-99.9-99.9-99.9 6.5 46 4.5 61 -4.1  22 17.619.3 3.5
5013019610109  1.9 -5.7  0.009900-99.9-99.9-99.9-99.9 5.6 40 3.6 79 -7.1  49 39.217.7 3.4
5013019610110 12.9 -3.8  0.009900-99.9-99.9-99.9-99.911.4 81 1.5 14-17.9  30 24.027.7 6.0
5013019610111 13.4  4.5  0.009900-99.9-99.9-99.9-99.911.4 81 3.5 31 -7.4  24 19.227.7 5.8
5013019610112 13.1  3.5  0.009900-99.9-99.9-99.9-99.9 9.7 69 5.0 47 -2.7  18 14.424.7 4.7
5013019610113 13.4  1.0  0.009900-99.9-99.9-99.9-99.910.2 73 5.2 57 -2.2  31 24.825.6 5.2
5013019610114 12.2  0.5  0.009900-99.9-99.9-99.9-99.9 9.8 70 4.3 49 -4.7  27 21.624.8 5.0
5013019610115 10.4  0.9  0.009900-99.9-99.9-99.9-99.911.4 81 3.6 37 -7.1  22 17.627.6 5.0
5013019610116 11.4 -1.5  0.009900-99.9-99.9-99.9-99.911.4 81 4.6 62 -3.8  27 21.627.5 4.8
5013019610117 11.1  1.2  0.009900-99.9-99.9-99.9-99.911.6 83 2.8 29-10.3  24 19.227.9 5.4
5013019610118 14.4  2.8  0.009900-99.9-99.9-99.9-99.911.2 80 4.5 39 -4.1  27 21.627.1 5.7
5013019610119 12.3  4.0  0.009900-99.9-99.9-99.9-99.911.1 80 5.4 50 -1.7  22 17.626.9 5.0
5013019610120 12.6  3.5  0.009900-99.9-99.9-99.9-99.911.3 81 5.8 50 -0.7  28 22.427.3 5.2
5013019610121 14.8  3.1  0.009900-99.9-99.9-99.9-99.911.4 82 5.2 45 -2.2  24 19.227.4 5.4
5013019610122 16.0  4.4  0.009900-99.9-99.9-99.9-99.911.2 81 2.5 18-11.7  20 16.027.0 5.6
5013019610123 14.9  3.7  0.009900-99.9-99.9-99.9-99.911.3 82 5.3 45 -1.9  21 16.827.1 5.2
5013019610124 16.4  3.2  0.009900-99.9-99.9-99.9-99.911.5 83 2.8 28-10.3  24 19.227.4 6.0
5013019610125 16.1  2.0  0.009900-99.9-99.9-99.9-99.911.3 82 4.9 53 -3.0  21 16.827.1 5.2
