5273620130228-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5273620130301 39.0 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 51 19.5 -99-99.9-9.9-9.9
5273620130302 33.8 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 64 20.2 -99-99.9-9.9-9.9
5273620130303 27.9 19.1  0.519999-99.9-99.9-99.9-99.9-9.9 9918.2 61 15.9 -99-99.9-9.9-9.9
5273620130304 23.2 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 77 15.4 -99-99.9-9.9-9.9
5273620130305 30.8 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 61 14.2 -99-99.9-9.9-9.9
5273620130306 32.6 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 53 15.7 -99-99.9-9.9-9.9
5273620130307 34.3 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 65 20.5 -99-99.9-9.9-9.9
5273620130308 38.7 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.9 67 23.4 -99-99.9-9.9-9.9
5273620130309 39.6 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 63 22.5 -99-99.9-9.9-9.9
5273620130310 27.9 22.0  2.819999-99.9-99.9-99.9-99.9-9.9 9925.9 89 21.7 -99-99.9-9.9-9.9
5273620130311 33.2 21.4  6.519999-99.9-99.9-99.9-99.9-9.9 9925.7 69 21.5 -99-99.9-9.9-9.9
5273620130312 28.2 19.1  9.519999-99.9-99.9-99.9-99.9-9.9 9924.8 86 20.9 -99-99.9-9.9-9.9
5273620130313 29.5 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 68 17.5 -99-99.9-9.9-9.9
5273620130314 27.4 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 72 15.2 -99-99.9-9.9-9.9
5273620130315 23.7 15.2  0.219999-99.9-99.9-99.9-99.9-9.9 9918.4 87 16.2 -99-99.9-9.9-9.9
5273620130316 28.6 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 59 14.0 -99-99.9-9.9-9.9
5273620130317 25.2 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 66 13.9 -99-99.9-9.9-9.9
5273620130318 23.2 15.6  2.519999-99.9-99.9-99.9-99.9-9.9 9915.9 74 13.8 -99-99.9-9.9-9.9
5273620130319 21.0 16.2  6.019999-99.9-99.9-99.9-99.9-9.9 9920.3 97 17.7 -99-99.9-9.9-9.9
5273620130320 26.1 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 84 17.0 -99-99.9-9.9-9.9
5273620130321 30.4 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 77 16.4 -99-99.9-9.9-9.9
5273620130322 31.0 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 61 17.1 -99-99.9-9.9-9.9
5273620130323 30.7 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 56 15.9 -99-99.9-9.9-9.9
5273620130324 32.9 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 57 15.5 -99-99.9-9.9-9.9
5273620130325 32.5 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 56 15.9 -99-99.9-9.9-9.9
5273620130326 32.7 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 47 11.8 -99-99.9-9.9-9.9
5273620130327 31.7  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 45  9.5 -99-99.9-9.9-9.9
5273620130328 31.3 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 51 11.8 -99-99.9-9.9-9.9
5273620130329 32.0 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 58 14.1 -99-99.9-9.9-9.9
5273620130330 35.5 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 48 15.2 -99-99.9-9.9-9.9
5273620130331 37.3 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 48 17.1 -99-99.9-9.9-9.9
5273620130401 28.8 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 77 19.9 -99-99.9-9.9-9.9
5273620130402 27.7 20.2  0.219999-99.9-99.9-99.9-99.9-9.9 9922.8 81 19.6 -99-99.9-9.9-9.9
5273620130403 28.2 18.4 25.819999-99.9-99.9-99.9-99.9-9.9 9917.6 65 15.4 -99-99.9-9.9-9.9
5273620130404 28.5 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 83 16.5 -99-99.9-9.9-9.9
5273620130405 30.7 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 68 16.3 -99-99.9-9.9-9.9
5273620130406 31.7 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 72 17.7 -99-99.9-9.9-9.9
5273620130407 29.6 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 59 14.9 -99-99.9-9.9-9.9
5273620130408 29.2 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 53 10.8 -99-99.9-9.9-9.9
5273620130409 31.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 54 12.2 -99-99.9-9.9-9.9
5273620130410 33.2 19.1 33.019999-99.9-99.9-99.9-99.9-9.9 9922.0 64 18.9 -99-99.9-9.9-9.9
5273620130411 35.9 20.2 10.819999-99.9-99.9-99.9-99.9-9.9 9926.6 77 22.0 -99-99.9-9.9-9.9
5273620130412 23.7 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 89 17.2 -99-99.9-9.9-9.9
5273620130413 25.8 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 67 12.1 -99-99.9-9.9-9.9
5273620130414 28.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 61 11.7 -99-99.9-9.9-9.9
5273620130415 31.8 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 52 12.1 -99-99.9-9.9-9.9
5273620130416 31.5 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 61 13.7 -99-99.9-9.9-9.9
5273620130417 31.5 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 62 14.6 -99-99.9-9.9-9.9
5273620130418 29.8 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 57 11.9 -99-99.9-9.9-9.9
5273620130419 30.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 57 11.7 -99-99.9-9.9-9.9
5273620130420 32.1 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 59 13.7 -99-99.9-9.9-9.9
5273620130421 31.8 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 62 15.1 -99-99.9-9.9-9.9
5273620130422 32.6 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 63 16.1 -99-99.9-9.9-9.9
5273620130423 33.1 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 62 15.9 -99-99.9-9.9-9.9
5273620130424 33.6 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 60 15.5 -99-99.9-9.9-9.9
