5294020150722-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5294020150805-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5294020180910 22.0  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 62  4.8 -99-99.9-9.9-9.9
5294020180911 25.1  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 55  6.2 -99-99.9-9.9-9.9
5294020180912 20.4 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 30 -1.2 -99-99.9-9.9-9.9
5294020180913 23.0  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 39 -1.4 -99-99.9-9.9-9.9
5294020180914 24.0  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 43  2.1 -99-99.9-9.9-9.9
5294020180915 24.0  7.1  1.219999-99.9-99.9-99.9-99.9-9.9 99 7.9 45  3.5 -99-99.9-9.9-9.9
5294020180916 25.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 32 -0.7 -99-99.9-9.9-9.9
5294020180917 26.6  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 33  1.3 -99-99.9-9.9-9.9
5294020180918 20.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 32 -0.3 -99-99.9-9.9-9.9
5294020180919 21.0  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 43 -1.2 -99-99.9-9.9-9.9
5294020180920 28.0  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 28 -3.6 -99-99.9-9.9-9.9
5294020180921 29.8  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 37 -0.5 -99-99.9-9.9-9.9
5294020180922 31.6  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 12-14.3 -99-99.9-9.9-9.9
5294020180923 26.2  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 28 -2.2 -99-99.9-9.9-9.9
5294020180924 22.3  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 35 -1.5 -99-99.9-9.9-9.9
5294020180925 26.6  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 28 -0.8 -99-99.9-9.9-9.9
5294020180926 19.4  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 57  3.8 -99-99.9-9.9-9.9
5294020180927 22.1  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 65  7.6 -99-99.9-9.9-9.9
5294020180928 22.4 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 56  6.3 -99-99.9-9.9-9.9
5294020180929 20.4 11.0  0.819999-99.9-99.9-99.9-99.9-9.9 9910.2 59  7.2 -99-99.9-9.9-9.9
5294020180930 24.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 35  0.8 -99-99.9-9.9-9.9
5294020181001 16.0  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 32 -5.9 -99-99.9-9.9-9.9
5294020181002 24.8 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 26 -6.0 -99-99.9-9.9-9.9
5294020181003 21.3  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 26 -7.2 -99-99.9-9.9-9.9
5294020181004 23.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 25 -4.5 -99-99.9-9.9-9.9
5294020181005 25.9  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 30 -1.2 -99-99.9-9.9-9.9
5294020181006 29.6  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 25  0.2 -99-99.9-9.9-9.9
5294020181007 30.2  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 20 -0.6 -99-99.9-9.9-9.9
5294020181008 27.3 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 21 -5.7 -99-99.9-9.9-9.9
5294020181009 20.9  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 30 -3.2 -99-99.9-9.9-9.9
5294020181010 16.6  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 26 -8.3 -99-99.9-9.9-9.9
5294020181011 22.0  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 30 -4.1 -99-99.9-9.9-9.9
5294020181012 25.1  3.7 10.219999-99.9-99.9-99.9-99.9-9.9 99 6.6 43  0.4 -99-99.9-9.9-9.9
5294020181013 21.2  9.2  1.219999-99.9-99.9-99.9-99.9-9.9 9910.2 65  7.2 -99-99.9-9.9-9.9
5294020181014 27.1  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 41  3.9 -99-99.9-9.9-9.9
5294020181015 29.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 33  3.4 -99-99.9-9.9-9.9
5294020181016 27.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 22 -2.3 -99-99.9-9.9-9.9
5294020181017 27.8  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 19 -5.0 -99-99.9-9.9-9.9
5294020181018 23.8  8.4 17.019999-99.9-99.9-99.9-99.9-9.9 99 8.9 60  4.5 -99-99.9-9.9-9.9
5294020181019 16.2 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 86 10.4 -99-99.9-9.9-9.9
5294020181020 22.8 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 72 10.2 -99-99.9-9.9-9.9
5294020181021 22.6 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 66 10.1 -99-99.9-9.9-9.9
5294020181022 19.7 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 51  6.6 -99-99.9-9.9-9.9
5294020181023 19.9  9.0  1.819999-99.9-99.9-99.9-99.9-9.9 99 8.8 62  4.9 -99-99.9-9.9-9.9
5294020181024 24.0  8.2 49.819999-99.9-99.9-99.9-99.9-9.9 9910.9 54  8.2 -99-99.9-9.9-9.9
5294020181025 19.2  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 72  9.2 -99-99.9-9.9-9.9
5294020181026 25.6  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 60  9.0 -99-99.9-9.9-9.9
5294020181027 26.3 11.1  2.819999-99.9-99.9-99.9-99.9-9.9 9912.6 63 10.4 -99-99.9-9.9-9.9
5294020181028 25.8  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 51  9.4 -99-99.9-9.9-9.9
5294020181029 26.0 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 46  8.8 -99-99.9-9.9-9.9
5294020181030 25.9 10.2 13.519999-99.9-99.9-99.9-99.9-9.9 9910.5 51  7.6 -99-99.9-9.9-9.9
5294020181031 20.9  9.6  0.219999-99.9-99.9-99.9-99.9-9.9 9911.7 75  9.2 -99-99.9-9.9-9.9
5294020181101 22.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 67  9.1 -99-99.9-9.9-9.9
5294020181102 29.8 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 40  2.9 -99-99.9-9.9-9.9
5294020181103 28.4  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 42  3.8 -99-99.9-9.9-9.9
5294020181104 33.8 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 27  4.1 -99-99.9-9.9-9.9
5294020181105 27.3 12.8  3.219999-99.9-99.9-99.9-99.9-9.9 99 9.8 35  6.5 -99-99.9-9.9-9.9
5294020181106 21.6 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 62 10.0 -99-99.9-9.9-9.9
5294020181107 24.0 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 63 11.5 -99-99.9-9.9-9.9
5294020181108 30.4 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 50 11.4 -99-99.9-9.9-9.9
5294020181109 31.5 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 32  7.2 -99-99.9-9.9-9.9
5294020181110 29.9 15.6  5.819999-99.9-99.9-99.9-99.9-9.9 9912.0 49  9.4 -99-99.9-9.9-9.9
5294020181111 23.7 12.1 12.219999-99.9-99.9-99.9-99.9-9.9 9913.1 69 11.0 -99-99.9-9.9-9.9
5294020181112 16.1 10.3 29.519999-99.9-99.9-99.9-99.9-9.9 9912.2 87  9.8 -99-99.9-9.9-9.9
5294020181113 21.1  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 56  4.9 -99-99.9-9.9-9.9
5294020181114 25.6  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 34  3.4 -99-99.9-9.9-9.9
5294020181115 28.2  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 32  4.1 -99-99.9-9.9-9.9
5294020181116 26.9  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 44  6.1 -99-99.9-9.9-9.9
5294020181117 25.4  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 46  5.3 -99-99.9-9.9-9.9
5294020181118 24.3  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 36  3.7 -99-99.9-9.9-9.9
5294020181119 31.0  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 36  6.1 -99-99.9-9.9-9.9
5294020181120 32.9 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 26  3.8 -99-99.9-9.9-9.9
5294020181121 36.4 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 19  2.3 -99-99.9-9.9-9.9
5294020181122 29.7 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 37  2.6 -99-99.9-9.9-9.9
5294020181123 26.4  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 38  3.5 -99-99.9-9.9-9.9
5294020181124 28.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 31  0.9 -99-99.9-9.9-9.9
5294020181125 30.9  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 41  7.2 -99-99.9-9.9-9.9
5294020181126 28.3 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 55 11.6 -99-99.9-9.9-9.9
5294020181127 27.4 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 42  9.7 -99-99.9-9.9-9.9
5294020181128 28.4 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 55 11.4 -99-99.9-9.9-9.9
5294020181129 30.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 47 10.2 -99-99.9-9.9-9.9
5294020181130 27.7  9.3  7.819999-99.9-99.9-99.9-99.9-9.9 9910.2 47  7.1 -99-99.9-9.9-9.9
5294020181201 14.8  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 71  6.5 -99-99.9-9.9-9.9
5294020181202 22.4  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 42  4.5 -99-99.9-9.9-9.9
5294020181203 29.4  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 35  6.0 -99-99.9-9.9-9.9
5294020181204 25.9 13.1 22.019999-99.9-99.9-99.9-99.9-9.9 9910.4 53  7.3 -99-99.9-9.9-9.9
5294020181205 19.0 10.1 18.819999-99.9-99.9-99.9-99.9-9.9 9911.9 80  9.5 -99-99.9-9.9-9.9
5294020181206 22.3 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 71 10.2 -99-99.9-9.9-9.9
5294020181207 26.9  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 49  9.9 -99-99.9-9.9-9.9
5294020181208 30.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 47  9.3 -99-99.9-9.9-9.9
5294020181209 28.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 43  6.9 -99-99.9-9.9-9.9
5294020181210 34.1 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 37  9.4 -99-99.9-9.9-9.9
5294020181211 32.3 14.9  4.019999-99.9-99.9-99.9-99.9-9.9 99 9.1 32  5.5 -99-99.9-9.9-9.9
5294020181212 26.2 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 49  7.4 -99-99.9-9.9-9.9
5294020181213 32.2 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 21  0.7 -99-99.9-9.9-9.9
5294020181214 25.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 41  6.1 -99-99.9-9.9-9.9
5294020181215 29.8  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 29  3.7 -99-99.9-9.9-9.9
5294020181216 34.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 29  6.7 -99-99.9-9.9-9.9
5294020181217 26.0 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 33  3.9 -99-99.9-9.9-9.9
5294020181218 26.8 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 41  7.2 -99-99.9-9.9-9.9
5294020181219 32.3 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 34  8.1 -99-99.9-9.9-9.9
5294020181220 22.9 11.2  0.219999-99.9-99.9-99.9-99.9-9.9 9910.4 50  7.5 -99-99.9-9.9-9.9
5294020181221 28.8  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 34  5.7 -99-99.9-9.9-9.9
5294020181222 33.9 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 24  5.3 -99-99.9-9.9-9.9
5294020181223 34.8 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 24  6.1 -99-99.9-9.9-9.9
5294020181224 35.2 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 30  8.6 -99-99.9-9.9-9.9
5294020181225 37.2 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 29  9.9 -99-99.9-9.9-9.9
5294020181226 36.2 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 33 13.0 -99-99.9-9.9-9.9
5294020181227 31.0 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 37 10.8 -99-99.9-9.9-9.9
5294020181228 33.5 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 47 13.5 -99-99.9-9.9-9.9
5294020181229 36.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 29  4.2 -99-99.9-9.9-9.9
5294020181230 30.2  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 28  0.1 -99-99.9-9.9-9.9
5294020181231 35.1  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 22  2.6 -99-99.9-9.9-9.9
5294020190101 35.3 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 37 12.0 -99-99.9-9.9-9.9
5294020190102 29.7 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 33  6.8 -99-99.9-9.9-9.9
5294020190103 29.4  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 23 -0.4 -99-99.9-9.9-9.9
5294020190104 33.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 27  5.2 -99-99.9-9.9-9.9
5294020190105 35.7 14.7  3.019999-99.9-99.9-99.9-99.9-9.9 9914.7 38 12.6 -99-99.9-9.9-9.9
5294020190106 29.6 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 36  8.8 -99-99.9-9.9-9.9
5294020190107 31.6 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 28  2.9 -99-99.9-9.9-9.9
5294020190108 31.9 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 27  4.7 -99-99.9-9.9-9.9
5294020190109 28.6  9.5  0.519999-99.9-99.9-99.9-99.9-9.9 99 8.9 38  5.2 -99-99.9-9.9-9.9
5294020190110 19.9  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 50  3.3 -99-99.9-9.9-9.9
5294020190111 27.4  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 35  4.6 -99-99.9-9.9-9.9
5294020190112 32.3  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 51 10.0 -99-99.9-9.9-9.9
5294020190113 26.6 15.3 12.219999-99.9-99.9-99.9-99.9-9.9 9910.4 38  7.3 -99-99.9-9.9-9.9
5294020190114 23.3 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 65 11.8 -99-99.9-9.9-9.9
5294020190115 31.2  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 29  7.6 -99-99.9-9.9-9.9
5294020190116 34.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 32  8.4 -99-99.9-9.9-9.9
5294020190117 21.4 12.2  1.519999-99.9-99.9-99.9-99.9-9.9 9912.1 77  9.8 -99-99.9-9.9-9.9
5294020190118 25.7  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 52  7.8 -99-99.9-9.9-9.9
5294020190119 30.3  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 41  9.2 -99-99.9-9.9-9.9
5294020190120 31.7  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 42 11.1 -99-99.9-9.9-9.9
5294020190121 33.1 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 33 10.2 -99-99.9-9.9-9.9
5294020190122 36.1 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 32 11.8 -99-99.9-9.9-9.9
5294020190123 35.3 21.4 14.519999-99.9-99.9-99.9-99.9-9.9 9912.2 30  8.9 -99-99.9-9.9-9.9
5294020190124 35.4 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 53 19.3 -99-99.9-9.9-9.9
5294020190125 37.3 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 55 18.6 -99-99.9-9.9-9.9
5294020190126 32.9 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 35 12.4 -99-99.9-9.9-9.9
5294020190127 35.3 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 47 16.3 -99-99.9-9.9-9.9
5294020190128 35.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 42 14.6 -99-99.9-9.9-9.9
5294020190129 37.8 19.0 13.519999-99.9-99.9-99.9-99.9-9.9 9917.5 46 15.3 -99-99.9-9.9-9.9
5294020190130 35.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 38 11.6 -99-99.9-9.9-9.9
5294020190131 34.3 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 47 14.3 -99-99.9-9.9-9.9
5294020190201 32.8 16.3  6.019999-99.9-99.9-99.9-99.9-9.9 9913.6 43 11.4 -99-99.9-9.9-9.9
5294020190202 25.8 16.1 12.019999-99.9-99.9-99.9-99.9-9.9 9917.1 81 15.0 -99-99.9-9.9-9.9
5294020190203 18.6 14.7  1.019999-99.9-99.9-99.9-99.9-9.9 9917.0 91 15.0 -99-99.9-9.9-9.9
5294020190204 26.4 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 73 16.3 -99-99.9-9.9-9.9
5294020190205 32.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 53 15.0 -99-99.9-9.9-9.9
5294020190206 34.1 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 49 15.0 -99-99.9-9.9-9.9
5294020190207 34.3 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 28  7.1 -99-99.9-9.9-9.9
5294020190208 31.1 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 47 11.4 -99-99.9-9.9-9.9
5294020190209 34.3 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 49 14.8 -99-99.9-9.9-9.9
5294020190210 33.4 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 32  8.7 -99-99.9-9.9-9.9
5294020190211 24.5  9.4 11.519999-99.9-99.9-99.9-99.9-9.9 99 9.6 86  6.0 -99-99.9-9.9-9.9
5294020190212 21.3  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 55  6.9 -99-99.9-9.9-9.9
5294020190213 28.6  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 43  7.9 -99-99.9-9.9-9.9
5294020190214 34.1  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 28  5.3 -99-99.9-9.9-9.9
5294020190215 34.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 32  6.2 -99-99.9-9.9-9.9
5294020190216 35.2 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 32  8.4 -99-99.9-9.9-9.9
5294020190217 35.5 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 35 10.6 -99-99.9-9.9-9.9
5294020190218 36.8 14.7  0.219999-99.9-99.9-99.9-99.9-9.9 9913.0 34 10.6 -99-99.9-9.9-9.9
5294020190219 33.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 28  5.8 -99-99.9-9.9-9.9
5294020190220 36.2 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 32  9.4 -99-99.9-9.9-9.9
5294020190221 35.2 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 38 11.8 -99-99.9-9.9-9.9
5294020190222 31.2 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 36 10.2 -99-99.9-9.9-9.9
5294020190223 30.6 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 44 10.3 -99-99.9-9.9-9.9
5294020190224 27.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 29  2.9 -99-99.9-9.9-9.9
5294020190225 23.6  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 25 -2.4 -99-99.9-9.9-9.9
5294020190226 26.2  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 36  2.5 -99-99.9-9.9-9.9
5294020190227 31.8  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 32  4.2 -99-99.9-9.9-9.9
5294020190228 31.9 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 31  4.6 -99-99.9-9.9-9.9
5294020190301 34.6 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 22  3.3 -99-99.9-9.9-9.9
5294020190302 30.1  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 31  3.0 -99-99.9-9.9-9.9
5294020190303 35.0 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 34  7.6 -99-99.9-9.9-9.9
5294020190304 30.8 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 29  6.2 -99-99.9-9.9-9.9
5294020190305 27.4 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 46  8.4 -99-99.9-9.9-9.9
5294020190306 30.7 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 49 11.0 -99-99.9-9.9-9.9
5294020190307 34.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 35  7.6 -99-99.9-9.9-9.9
5294020190308 23.9 11.7  3.519999-99.9-99.9-99.9-99.9-9.9 99 7.6 49  2.7 -99-99.9-9.9-9.9
5294020190309 15.3  9.6  0.819999-99.9-99.9-99.9-99.9-9.9 9911.8 85  9.4 -99-99.9-9.9-9.9
5294020190310 15.6 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 92 11.1 -99-99.9-9.9-9.9
5294020190311 24.0  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 67 10.2 -99-99.9-9.9-9.9
5294020190312 29.7  7.3  0.819999-99.9-99.9-99.9-99.9-9.9 9911.2 51  8.4 -99-99.9-9.9-9.9
5294020190313 28.0  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 56  9.4 -99-99.9-9.9-9.9
5294020190314 30.0  9.6  0.519999-99.9-99.9-99.9-99.9-9.9 9911.2 46  8.5 -99-99.9-9.9-9.9
5294020190315 24.8  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 40  2.9 -99-99.9-9.9-9.9
5294020190316 17.7 13.8  0.219999-99.9-99.9-99.9-99.9-9.9 9912.5 72 10.1 -99-99.9-9.9-9.9
5294020190317 26.4  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 55  6.6 -99-99.9-9.9-9.9
5294020190318 27.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 50  7.4 -99-99.9-9.9-9.9
5294020190319 21.0  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 32 -2.0 -99-99.9-9.9-9.9
5294020190320 19.6  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 39 -2.5 -99-99.9-9.9-9.9
5294020190321 23.8  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 45  1.9 -99-99.9-9.9-9.9
5294020190322 27.2  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 41  3.9 -99-99.9-9.9-9.9
5294020190323 30.9  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 48  7.4 -99-99.9-9.9-9.9
5294020190324 25.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 32  0.6 -99-99.9-9.9-9.9
5294020190325 24.9  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 42  1.5 -99-99.9-9.9-9.9
5294020190326 21.6  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 61  5.3 -99-99.9-9.9-9.9
5294020190327 18.1 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 76 10.2 -99-99.9-9.9-9.9
5294020190328 24.8 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 68 10.0 -99-99.9-9.9-9.9
5294020190329 29.6  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 53  7.5 -99-99.9-9.9-9.9
5294020190330 28.2  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 43  7.5 -99-99.9-9.9-9.9
5294020190331 32.8 14.7  5.019999-99.9-99.9-99.9-99.9-9.9 9912.9 61 10.6 -99-99.9-9.9-9.9
5294020190401 28.7 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 62 12.1 -99-99.9-9.9-9.9
5294020190402 33.2  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 36  9.0 -99-99.9-9.9-9.9
5294020190403 30.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 43  6.8 -99-99.9-9.9-9.9
5294020190404 27.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 26 -1.0 -99-99.9-9.9-9.9
5294020190405 24.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 40 -0.1 -99-99.9-9.9-9.9
5294020190406 31.0  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 32 -1.4 -99-99.9-9.9-9.9
5294020190407 30.3  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 24 -1.9 -99-99.9-9.9-9.9
5294020190408 29.7  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 31  1.1 -99-99.9-9.9-9.9
