5281920101111-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5281920101112 23.1  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 76 11.3 -99-99.9-9.9-9.9
5281920101113 26.7 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 68 14.2 -99-99.9-9.9-9.9
5281920101114 22.5 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 84 13.5 -99-99.9-9.9-9.9
5281920101115 22.1 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 92 14.1 -99-99.9-9.9-9.9
5281920101116 22.0 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 88 14.5 -99-99.9-9.9-9.9
5281920101117 23.4 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 82 13.9 -99-99.9-9.9-9.9
5281920101118 23.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 78 12.8 -99-99.9-9.9-9.9
5281920101119 28.2 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 56 13.1 -99-99.9-9.9-9.9
5281920101120 30.1 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 66 16.4 -99-99.9-9.9-9.9
5281920101121 29.2 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 49 16.8 -99-99.9-9.9-9.9
5281920101122 22.1  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 71  9.2 -99-99.9-9.9-9.9
5281920101123 26.8  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 60  8.9 -99-99.9-9.9-9.9
5281920101124 28.2 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 75 13.6 -99-99.9-9.9-9.9
5281920101125 24.4  8.6  3.119999-99.9-99.9-99.9-99.9-9.9 9915.8 80 13.8 -99-99.9-9.9-9.9
5281920101126 27.9 12.6  0.619999-99.9-99.9-99.9-99.9-9.9 9919.2 91 16.6 -99-99.9-9.9-9.9
