5289420121128-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289420121129 30.2 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 79 19.6 -99-99.9-9.9-9.9
5289420121130 33.0 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 64 20.5 -99-99.9-9.9-9.9
5289420121201 34.7 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 60 20.6 -99-99.9-9.9-9.9
5289420121202 38.7 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 43 19.1 -99-99.9-9.9-9.9
5289420121203 42.8 27.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 40 21.0 -99-99.9-9.9-9.9
5289420121204 36.6 21.6  5.519999-99.9-99.9-99.9-99.9-9.9 9926.8 89 22.2 -99-99.9-9.9-9.9
5289420121205 37.4 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 73 23.7 -99-99.9-9.9-9.9
5289420121206 43.1 27.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 37 20.5 -99-99.9-9.9-9.9
5289420121207 36.7 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 70 15.9 -99-99.9-9.9-9.9
5289420121208 34.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 40 13.2 -99-99.9-9.9-9.9
5289420121209 38.3 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 38 16.2 -99-99.9-9.9-9.9
5289420121210 44.7 26.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 35 18.5 -99-99.9-9.9-9.9
5289420121211 35.8 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 48 16.8 -99-99.9-9.9-9.9
5289420121212 42.1 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 45 20.8 -99-99.9-9.9-9.9
5289420121213 34.3 25.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 57 21.2 -99-99.9-9.9-9.9
5289420121214 38.6 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 36 15.7 -99-99.9-9.9-9.9
5289420121215 38.3 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 42 18.1 -99-99.9-9.9-9.9
5289420121216 44.1 26.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 32 17.3 -99-99.9-9.9-9.9
5289420121217 44.5 26.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 33 19.0 -99-99.9-9.9-9.9
5289420121218 42.2 25.2  5.519999-99.9-99.9-99.9-99.9-9.9 9926.4 51 21.9 -99-99.9-9.9-9.9
5289420121219 42.0 27.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 42 21.3 -99-99.9-9.9-9.9
5289420121220 34.2 23.7 11.019999-99.9-99.9-99.9-99.9-9.9 9924.1 76 20.5 -99-99.9-9.9-9.9
5289420121221 28.3 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 80 20.3 -99-99.9-9.9-9.9
5289420121222 33.7 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 58 19.9 -99-99.9-9.9-9.9
5289420121223 40.0 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 47 20.9 -99-99.9-9.9-9.9
5289420121224 44.2 29.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 31 18.7 -99-99.9-9.9-9.9
5289420121225 39.4 28.0 29.019999-99.9-99.9-99.9-99.9-9.9 9920.1 40 17.5 -99-99.9-9.9-9.9
5289420121226 28.0 15.0  1.219999-99.9-99.9-99.9-99.9-9.9 9917.6 86 15.5 -99-99.9-9.9-9.9
5289420121227 23.7 16.0  0.219999-99.9-99.9-99.9-99.9-9.9 9918.1 76 15.9 -99-99.9-9.9-9.9
5289420121228 30.7 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 57 14.6 -99-99.9-9.9-9.9
5289420121229 34.9 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 50 16.5 -99-99.9-9.9-9.9
5289420121230 39.4 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 49 19.2 -99-99.9-9.9-9.9
5289420121231 42.0 25.3 22.519999-99.9-99.9-99.9-99.9-9.9 9924.8 52 20.8 -99-99.9-9.9-9.9
5289420130101 28.9 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 62 14.8 -99-99.9-9.9-9.9
5289420130102 30.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 46 11.7 -99-99.9-9.9-9.9
5289420130103 35.3 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 41 14.1 -99-99.9-9.9-9.9
5289420130104 38.7 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 48 19.4 -99-99.9-9.9-9.9
5289420130105 42.5 25.5  3.819999-99.9-99.9-99.9-99.9-9.9 9923.3 54 19.8 -99-99.9-9.9-9.9
5289420130106 35.8 20.6 60.019999-99.9-99.9-99.9-99.9-9.9 9925.4 67 21.3 -99-99.9-9.9-9.9
5289420130107 36.0 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.8 77 23.4 -99-99.9-9.9-9.9
5289420130108 37.6 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 61 23.0 -99-99.9-9.9-9.9
5289420130109 35.0 24.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 61 21.7 -99-99.9-9.9-9.9
5289420130110 37.5 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 52 19.9 -99-99.9-9.9-9.9
5289420130111 36.9 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 43 17.5 -99-99.9-9.9-9.9
5289420130112 38.6 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 45 17.2 -99-99.9-9.9-9.9
5289420130113 38.2 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 45 18.4 -99-99.9-9.9-9.9
5289420130114 36.8 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 48 17.7 -99-99.9-9.9-9.9
5289420130115 37.6 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 45 17.7 -99-99.9-9.9-9.9
5289420130116 39.4 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 41 18.0 -99-99.9-9.9-9.9
5289420130117 36.5 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 46 18.6 -99-99.9-9.9-9.9
5289420130118 36.3 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 49 18.1 -99-99.9-9.9-9.9
5289420130119 35.7 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 45 15.5 -99-99.9-9.9-9.9
5289420130120 35.2 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 49 16.8 -99-99.9-9.9-9.9
