5271420120316-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420120402 34.3 18.6 19.719999-99.9-99.9-99.9-99.9-9.9 9922.9 74 19.7 -99-99.9-9.9-9.9
5271420120403 27.3 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 85 20.4 -99-99.9-9.9-9.9
5271420120404 32.7 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 77 20.6 -99-99.9-9.9-9.9
5271420120405 30.7 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 75 16.6 -99-99.9-9.9-9.9
5271420120406 27.6 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 63 14.1 -99-99.9-9.9-9.9
5271420120407 31.2 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 68 15.8 -99-99.9-9.9-9.9
5271420120408 33.7 16.6 16.219999-99.9-99.9-99.9-99.9-9.9 9922.2 70 19.1 -99-99.9-9.9-9.9
5271420120409 32.0 19.6  6.519999-99.9-99.9-99.9-99.9-9.9 9924.6 97 20.8 -99-99.9-9.9-9.9
5271420120410 27.3 20.3110.819999-99.9-99.9-99.9-99.9-9.9 9924.7 94 20.9 -99-99.9-9.9-9.9
5271420120411 26.6 19.0 12.219999-99.9-99.9-99.9-99.9-9.9 9923.3 89 19.9 -99-99.9-9.9-9.9
5271420120412 25.6 19.8  5.119999-99.9-99.9-99.9-99.9-9.9 9923.9 96 20.4 -99-99.9-9.9-9.9
5271420120413 27.3 18.7  0.319999-99.9-99.9-99.9-99.9-9.9 9924.5 93 20.7 -99-99.9-9.9-9.9
5271420120414 25.4 18.9 21.019999-99.9-99.9-99.9-99.9-9.9 9923.6 98 20.1 -99-99.9-9.9-9.9
5271420120415 23.0 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 93 19.1 -99-99.9-9.9-9.9
5271420120416 29.6 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 84 19.9 -99-99.9-9.9-9.9
5271420120417 27.3 16.5  0.319999-99.9-99.9-99.9-99.9-9.9 9922.5 88 19.3 -99-99.9-9.9-9.9
5271420120418 25.3 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 96 20.1 -99-99.9-9.9-9.9
5271420120419 28.1 17.5  0.319999-99.9-99.9-99.9-99.9-9.9 9922.6 83 19.4 -99-99.9-9.9-9.9
5271420120420 25.9 16.8  1.019999-99.9-99.9-99.9-99.9-9.9 9922.1 88 19.1 -99-99.9-9.9-9.9
5271420120421 28.0 14.5 10.619999-99.9-99.9-99.9-99.9-9.9 9919.7 80 17.2 -99-99.9-9.9-9.9
5271420120422 24.9 14.0  7.219999-99.9-99.9-99.9-99.9-9.9 9917.6100 15.5 -99-99.9-9.9-9.9
5271420120423 19.6 15.2 20.219999-99.9-99.9-99.9-99.9-9.9 9918.7 94 16.4 -99-99.9-9.9-9.9
5271420120424 18.0 14.2  9.619999-99.9-99.9-99.9-99.9-9.9 9916.9100 14.9 -99-99.9-9.9-9.9
5271420120425 18.6 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 95 14.9 -99-99.9-9.9-9.9
5271420120426 16.9 12.7  9.719999-99.9-99.9-99.9-99.9-9.9 9916.0 94 13.9 -99-99.9-9.9-9.9
5271420120427 13.4 10.6  8.119999-99.9-99.9-99.9-99.9-9.9 9914.0 99 12.0 -99-99.9-9.9-9.9
5271420120428 17.8 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 89 12.4 -99-99.9-9.9-9.9
5271420120429 20.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 83 11.3 -99-99.9-9.9-9.9
5271420120430 22.5  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 81  9.8 -99-99.9-9.9-9.9
5271420120501 23.4  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 83 10.9 -99-99.9-9.9-9.9
5271420120502 23.2  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 84 11.4 -99-99.9-9.9-9.9
5271420120503 24.7  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 82 12.6 -99-99.9-9.9-9.9
5271420120504 26.0 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 76 14.2 -99-99.9-9.9-9.9
5271420120505 29.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 75 16.7 -99-99.9-9.9-9.9
5271420120506 26.9 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 85 18.2 -99-99.9-9.9-9.9
5271420120507 29.1 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 81 17.9 -99-99.9-9.9-9.9
5271420120508 27.4 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 82 19.3 -99-99.9-9.9-9.9
5271420120509 29.9 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 80 17.8 -99-99.9-9.9-9.9
5271420120510 29.1 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 77 16.9 -99-99.9-9.9-9.9
5271420120511 23.5 15.4  1.219999-99.9-99.9-99.9-99.9-9.9 9918.6 89 16.3 -99-99.9-9.9-9.9
5271420120512 19.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 87 13.2 -99-99.9-9.9-9.9
5271420120513 22.1 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 77 13.2 -99-99.9-9.9-9.9
5271420120514 24.4 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 73 12.8 -99-99.9-9.9-9.9
5271420120515 24.7 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 80 14.1 -99-99.9-9.9-9.9
5271420120516 26.1  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 74 13.3 -99-99.9-9.9-9.9
5271420120517 25.6 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 80 15.9 -99-99.9-9.9-9.9
5271420120518 26.9 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 74 15.2 -99-99.9-9.9-9.9
5271420120519 19.0 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 86 14.0 -99-99.9-9.9-9.9
5271420120520 22.8 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 87 15.3 -99-99.9-9.9-9.9
5271420120521 20.1 14.7  2.419999-99.9-99.9-99.9-99.9-9.9 9917.3 96 15.2 -99-99.9-9.9-9.9
5271420120522 17.9 15.0  0.319999-99.9-99.9-99.9-99.9-9.9 9917.4 97 15.4 -99-99.9-9.9-9.9
5271420120523 25.2 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 82 13.9 -99-99.9-9.9-9.9
5271420120524 20.0 10.6  1.519999-99.9-99.9-99.9-99.9-9.9 9915.1 89 13.1 -99-99.9-9.9-9.9
5271420120525 17.3 13.6  0.619999-99.9-99.9-99.9-99.9-9.9 9916.7 97 14.6 -99-99.9-9.9-9.9
5271420120526 21.6 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 92 15.7 -99-99.9-9.9-9.9
5271420120527 25.1 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 88 15.7 -99-99.9-9.9-9.9
5271420120528 26.4 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 80 16.5 -99-99.9-9.9-9.9
5271420120529 29.9  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 78 14.5 -99-99.9-9.9-9.9
5271420120530-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150112-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150113 35.6 20.8-99.999999-99.9-99.9-99.9-99.9-9.9 9926.9 72 22.2 -99-99.9-9.9-9.9
5271420150114 35.5 20.2-99.999999-99.9-99.9-99.9-99.9-9.9 9925.6 76 21.4 -99-99.9-9.9-9.9
5271420150115 33.6 19.1-99.999999-99.9-99.9-99.9-99.9-9.9 9925.7 81 21.5 -99-99.9-9.9-9.9
5271420150116 34.0 21.9-99.999999-99.9-99.9-99.9-99.9-9.9 9927.3 77 22.5 -99-99.9-9.9-9.9
5271420150117 31.1 20.0-99.999999-99.9-99.9-99.9-99.9-9.9 9925.7 74 21.5 -99-99.9-9.9-9.9
5271420150118 33.4 18.0-99.999999-99.9-99.9-99.9-99.9-9.9 9924.3 72 20.6 -99-99.9-9.9-9.9
5271420150119-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150522-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150523 28.4 16.9-99.999999-99.9-99.9-99.9-99.9-9.9 9921.8 82 18.9 -99-99.9-9.9-9.9
5271420150524-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150525-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 99-99.9 -99-99.9-9.9-9.9
5271420150526-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9917.0 98 15.0 -99-99.9-9.9-9.9
5271420150527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150603-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150604 26.3  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 84 13.4 -99-99.9-9.9-9.9
5271420150605 28.1  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 85 14.2 -99-99.9-9.9-9.9
5271420150606 30.4  9.0-99.999999-99.9-99.9-99.9-99.9-9.9 9917.3 84 14.9 -99-99.9-9.9-9.9
5271420150607-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150608-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 82 15.5 -99-99.9-9.9-9.9
5271420150609 25.8 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 83 16.0 -99-99.9-9.9-9.9
5271420150610-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150714-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 94-99.9 -99-99.9-9.9-9.9
5271420150715 18.6  0.7-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150717 22.4  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 80  7.0 -99-99.9-9.9-9.9
5271420150718 24.7  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 78  8.3 -99-99.9-9.9-9.9
5271420150719 25.0  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 73 10.8 -99-99.9-9.9-9.9
5271420150720 17.0 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 77  8.0 -99-99.9-9.9-9.9
5271420150721 17.0  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 82  4.8 -99-99.9-9.9-9.9
5271420150722 17.6  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 80  6.5 -99-99.9-9.9-9.9
5271420150723 23.5  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 73  6.2 -99-99.9-9.9-9.9
5271420150724 23.7  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 76  6.4 -99-99.9-9.9-9.9
5271420150725 23.9  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 77  6.9 -99-99.9-9.9-9.9
5271420150726 24.8  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 76  8.2 -99-99.9-9.9-9.9
5271420150727 28.1  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 77 10.2 -99-99.9-9.9-9.9
5271420150728 27.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 79 12.9 -99-99.9-9.9-9.9
5271420150729 26.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 73 13.6 -99-99.9-9.9-9.9
5271420150730 19.8 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 95 15.9 -99-99.9-9.9-9.9
5271420150731 29.5 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 62 12.6 -99-99.9-9.9-9.9
5271420150801 25.4  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 79 11.5 -99-99.9-9.9-9.9
5271420150802 29.4  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 77 12.2 -99-99.9-9.9-9.9
5271420150803 24.5 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 80 14.5 -99-99.9-9.9-9.9
5271420150804 23.2 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 86 15.6 -99-99.9-9.9-9.9
5271420150805 23.3 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 91 15.2 -99-99.9-9.9-9.9
5271420150806 28.8 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 84 15.0 -99-99.9-9.9-9.9
5271420150807 24.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 79 14.9 -99-99.9-9.9-9.9
5271420150808 19.5 15.3  1.219999-99.9-99.9-99.9-99.9-9.9 9917.3 93 15.2 -99-99.9-9.9-9.9
5271420150809-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150810-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150811-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150812-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150813-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 89-99.9 -99-99.9-9.9-9.9
5271420150814-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150816-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150817-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150831-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150901-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150922-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150923-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150925-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9100-99.9 -99-99.9-9.9-9.9
5271420150926-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420150930-99.9-99.9  0.219999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151001 32.1 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 64 15.3 -99-99.9-9.9-9.9
5271420151002 22.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 69 13.5 -99-99.9-9.9-9.9
5271420151003-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151010-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151011 18.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 72  8.9 -99-99.9-9.9-9.9
5271420151012 21.5  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 66  7.8 -99-99.9-9.9-9.9
5271420151013 28.7  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 56  8.8 -99-99.9-9.9-9.9
5271420151014 33.7  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 57 12.2 -99-99.9-9.9-9.9
5271420151015 28.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 45  8.5 -99-99.9-9.9-9.9
5271420151016 21.3 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 64  9.6 -99-99.9-9.9-9.9
5271420151017 23.3 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 55  9.7 -99-99.9-9.9-9.9
5271420151018 30.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 50 10.7 -99-99.9-9.9-9.9
5271420151019 30.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 45 10.5 -99-99.9-9.9-9.9
5271420151020 30.2 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 48 10.1 -99-99.9-9.9-9.9
5271420151021 30.7 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 51 11.8 -99-99.9-9.9-9.9
5271420151022 28.2 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 55 12.9 -99-99.9-9.9-9.9
5271420151023 29.0 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 54 13.8 -99-99.9-9.9-9.9
5271420151024 24.7 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 69 14.2 -99-99.9-9.9-9.9
5271420151025 27.3 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 67 15.7 -99-99.9-9.9-9.9
5271420151026 25.4 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 73 16.9 -99-99.9-9.9-9.9
5271420151027 23.6 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 91 18.8 -99-99.9-9.9-9.9
5271420151028 26.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 90 20.0 -99-99.9-9.9-9.9
5271420151029-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 65-99.9 -99-99.9-9.9-9.9
5271420151030-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 91-99.9 -99-99.9-9.9-9.9
5271420151031-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151101-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151102-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151110 25.6 19.4  2.019999-99.9-99.9-99.9-99.9-9.9 9922.5 95 19.4 -99-99.9-9.9-9.9
5271420151111 22.2 17.9  0.519999-99.9-99.9-99.9-99.9-9.9 9922.1 97 19.1 -99-99.9-9.9-9.9
5271420151112 30.7 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 77 19.7 -99-99.9-9.9-9.9
5271420151113 34.1 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 48 15.8 -99-99.9-9.9-9.9
5271420151114 31.2 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 68 16.8 -99-99.9-9.9-9.9
5271420151115 34.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 54 17.4 -99-99.9-9.9-9.9
5271420151116 35.7 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 56 19.2 -99-99.9-9.9-9.9
5271420151117 31.6 20.0-99.999999-99.9-99.9-99.9-99.9-9.9 9925.1 77 21.1 -99-99.9-9.9-9.9
5271420151119-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151120 26.6 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 65 11.6 -99-99.9-9.9-9.9
5271420151121 30.8  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 58 12.4 -99-99.9-9.9-9.9
5271420151122 33.4 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 54 15.5 -99-99.9-9.9-9.9
5271420151123 28.7 20.6  1.019999-99.9-99.9-99.9-99.9-9.9 9918.7 61 16.3 -99-99.9-9.9-9.9
5271420151124 25.5 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 88 19.3 -99-99.9-9.9-9.9
5271420151125 28.1 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 73 19.4 -99-99.9-9.9-9.9
5271420151126 35.2 22.7  0.219999-99.9-99.9-99.9-99.9-9.9 9926.9 67 22.2 -99-99.9-9.9-9.9
5271420151127 30.4 20.3-99.999999-99.9-99.9-99.9-99.9-9.9 9922.5 68 19.3 -99-99.9-9.9-9.9
5271420151128-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151203-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151204-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151205-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 91-99.9 -99-99.9-9.9-9.9
5271420151222-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271420151223 39.1 21.5-99.999999-99.9-99.9-99.9-99.9-9.9 9927.0 63 22.2 -99-99.9-9.9-9.9
5271420151224 27.8 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 83 20.3 -99-99.9-9.9-9.9
5271420151225 33.4 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.7 77 22.8 -99-99.9-9.9-9.9
5271420151226 34.0 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.0 82 23.5 -99-99.9-9.9-9.9
5271420151227 37.8 21.9-99.999999-99.9-99.9-99.9-99.9-9.9 9928.9 68 23.4 -99-99.9-9.9-9.9
5271420151228 33.1 19.7-99.999999-99.9-99.9-99.9-99.9-9.9 9926.4 69 21.9 -99-99.9-9.9-9.9
5271420151229 36.2 21.1-99.999999-99.9-99.9-99.9-99.9-9.9 9928.6 75 23.3 -99-99.9-9.9-9.9
5271420151230 38.4 21.8-99.999999-99.9-99.9-99.9-99.9-9.9 9928.7 72 23.3 -99-99.9-9.9-9.9
5271420151231 33.5 20.0-99.999999-99.9-99.9-99.9-99.9-9.9 9925.3 83 21.3 -99-99.9-9.9-9.9
5271420160101 32.2 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 82 22.2 -99-99.9-9.9-9.9
5271420160102 35.1 23.8  2.219999-99.9-99.9-99.9-99.9-9.9 9930.0 72 24.1 -99-99.9-9.9-9.9
5271420160103 34.2 23.1-99.999999-99.9-99.9-99.9-99.9-9.9 9929.0 81 23.5 -99-99.9-9.9-9.9
5271420160104 32.3 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 84 23.9 -99-99.9-9.9-9.9
5271420160105 26.2 20.7-99.999999-99.9-99.9-99.9-99.9-9.9 9926.5 94 22.0 -99-99.9-9.9-9.9
5271420160106 31.1 20.5-99.999999-99.9-99.9-99.9-99.9-9.9 9925.3 77 21.3 -99-99.9-9.9-9.9
5271420160107 28.2 22.0-99.999999-99.9-99.9-99.9-99.9-9.9 9928.4 94 23.2 -99-99.9-9.9-9.9
5271420160108 23.7 19.1-99.999999-99.9-99.9-99.9-99.9-9.9 9924.3 93 20.6 -99-99.9-9.9-9.9
5271420160109 29.7 19.9  0.219999-99.9-99.9-99.9-99.9-9.9 9925.2 84 21.2 -99-99.9-9.9-9.9
5271420160110 35.0 22.2-99.999999-99.9-99.9-99.9-99.9-9.9 9928.5 82 23.2 -99-99.9-9.9-9.9
5271420160111 33.4 23.3-99.999999-99.9-99.9-99.9-99.9-9.9 9929.6 82 23.8 -99-99.9-9.9-9.9
5271420160112 38.4 22.6-99.999999-99.9-99.9-99.9-99.9-9.9 9930.4 73 24.3 -99-99.9-9.9-9.9
