5270820150630 14.5 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 84  2.7 -99-99.9-9.9-9.9
5270820150701 13.4 -3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 77  2.7 -99-99.9-9.9-9.9
5270820150702 10.1 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 87  2.7 -99-99.9-9.9-9.9
5270820150703 12.0 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 73 -2.5 -99-99.9-9.9-9.9
5270820150704 15.0 -8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 64 -2.9 -99-99.9-9.9-9.9
5270820150705 14.6  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 65  1.7 -99-99.9-9.9-9.9
5270820150706 19.5 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 50 -0.1 -99-99.9-9.9-9.9
5270820150707 17.8  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 58  1.1 -99-99.9-9.9-9.9
5270820150708 23.4  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 36  1.5 -99-99.9-9.9-9.9
5270820150709 18.5  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 53 -1.3 -99-99.9-9.9-9.9
5270820150710 13.2 -7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 69 -5.6 -99-99.9-9.9-9.9
5270820150711 11.9 -5.8  4.019999-99.9-99.9-99.9-99.9-9.9 99 6.8 92  0.9 -99-99.9-9.9-9.9
5270820150712 14.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 76  2.3 -99-99.9-9.9-9.9
5270820150713 12.9 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 59 -3.4 -99-99.9-9.9-9.9
5270820150714 11.8 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 62 -3.9 -99-99.9-9.9-9.9
5270820150715 18.5  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 43 -3.3 -99-99.9-9.9-9.9
5270820150716 15.5 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 60 -3.8 -99-99.9-9.9-9.9
5270820150717 19.2  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.6 -99-99.9-9.9-9.9
5270820150718 14.6  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 51 -3.7 -99-99.9-9.9-9.9
5270820150719 12.9 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 64 -4.1 -99-99.9-9.9-9.9
5270820150720 12.2-10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 59 -6.7 -99-99.9-9.9-9.9
5270820150721 16.5 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 57 -3.3 -99-99.9-9.9-9.9
5270820150722 15.8 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 73 -2.1 -99-99.9-9.9-9.9
5270820150723 20.2 -1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 59  1.6 -99-99.9-9.9-9.9
5270820150724 23.2 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 57  1.9 -99-99.9-9.9-9.9
5270820150725 17.8  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 48  3.0 -99-99.9-9.9-9.9
5270820150726 17.3  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 76  7.4 -99-99.9-9.9-9.9
5270820150727 23.2  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 63  5.8 -99-99.9-9.9-9.9
5270820150728 20.2  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 57  1.9 -99-99.9-9.9-9.9
5270820150729 19.9  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 63  1.4 -99-99.9-9.9-9.9
5270820150730 16.9  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 66  4.9 -99-99.9-9.9-9.9
5270820150731 16.3  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 65  1.8 -99-99.9-9.9-9.9
5270820150801 18.6 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -0.8 -99-99.9-9.9-9.9
5270820150802 19.3 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 47 -1.1 -99-99.9-9.9-9.9
5270820150803 17.2  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 51 -2.3 -99-99.9-9.9-9.9
5270820150804 21.8 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 45  0.2 -99-99.9-9.9-9.9
5270820150805 15.0 11.6  0.219999-99.9-99.9-99.9-99.9-9.9 9910.4 73  7.4 -99-99.9-9.9-9.9
5270820150806 20.0  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 76  8.1 -99-99.9-9.9-9.9
5270820150807 17.6  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.2 -99-99.9-9.9-9.9
5270820150808  9.0  3.4 13.019999-99.9-99.9-99.9-99.9-9.9 9910.2 99  7.2 -99-99.9-9.9-9.9
5270820150809 14.3  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 87  7.2 -99-99.9-9.9-9.9
5270820150810 15.9  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 71  2.8 -99-99.9-9.9-9.9
5270820150811 14.6 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 70 -1.1 -99-99.9-9.9-9.9
5270820150812 17.8 -5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 71  0.7 -99-99.9-9.9-9.9
5270820150813 13.0  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 76  2.7 -99-99.9-9.9-9.9
5270820150814 16.2 -4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 62 -0.2 -99-99.9-9.9-9.9
5270820150815 17.4  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 60  0.3 -99-99.9-9.9-9.9
5270820150816 18.2 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 44 -4.5 -99-99.9-9.9-9.9
5270820150817 22.8  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 39  0.0 -99-99.9-9.9-9.9
5270820150818 17.0  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 74  4.4 -99-99.9-9.9-9.9
5270820150819 18.9  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 63  4.6 -99-99.9-9.9-9.9
5270820150820 17.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 68  5.2 -99-99.9-9.9-9.9
5270820150821 23.7  5.5  0.819999-99.9-99.9-99.9-99.9-9.9 9911.3 68  8.7 -99-99.9-9.9-9.9
5270820150822 15.3  7.0  0.519999-99.9-99.9-99.9-99.9-9.9 9910.3 84  7.3 -99-99.9-9.9-9.9
5270820150823 13.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 75  3.0 -99-99.9-9.9-9.9
5270820150824 18.5  4.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.6 62  4.7 -99-99.9-9.9-9.9
5270820150825 20.5 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 56  5.8 -99-99.9-9.9-9.9
5270820150826 20.6  6.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.5 53  2.8 -99-99.9-9.9-9.9
5270820150827 19.4 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 54  1.5 -99-99.9-9.9-9.9
5270820150828 24.0  6.3395.219999-99.9-99.9-99.9-99.9-9.9 99 7.6 36  2.9 -99-99.9-9.9-9.9
5270820150829 22.9 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 38  2.4 -99-99.9-9.9-9.9
5270820150830 17.2  6.8  2.219999-99.9-99.9-99.9-99.9-9.9 99 7.4 54  2.6 -99-99.9-9.9-9.9
5270820150831 14.9  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 52  1.2 -99-99.9-9.9-9.9
5270820150901 15.4 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 51 -4.3 -99-99.9-9.9-9.9
5270820150902 18.2  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 39 -4.3 -99-99.9-9.9-9.9
5270820150903 20.5 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 46 -5.4 -99-99.9-9.9-9.9
5270820150904 20.5 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 51 -0.1 -99-99.9-9.9-9.9
5270820150905 26.3 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 35 -2.2 -99-99.9-9.9-9.9
5270820150906 26.3  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 48  4.1 -99-99.9-9.9-9.9
5270820150907 20.4  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 67  6.3 -99-99.9-9.9-9.9
5270820150908 20.4  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 41 -2.1 -99-99.9-9.9-9.9
5270820150909 13.2 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 30 -8.0 -99-99.9-9.9-9.9
5270820150910 12.9  2.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.5 35 -8.0 -99-99.9-9.9-9.9
5270820150911 16.7 -5.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.1 44 -5.9 -99-99.9-9.9-9.9
5270820150912 19.3 -2.4 90.819999-99.9-99.9-99.9-99.9-9.9 99 5.4 45 -1.8 -99-99.9-9.9-9.9
5270820150913 20.2 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 24 -6.2 -99-99.9-9.9-9.9
5270820150914 20.4 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 24 -9.2 -99-99.9-9.9-9.9
5270820150915 17.7  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 54 -0.8 -99-99.9-9.9-9.9
5270820150916 16.1 -6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 38 -7.4 -99-99.9-9.9-9.9
5270820150917 17.0 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 39 -4.6 -99-99.9-9.9-9.9
5270820150918 19.5 -4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 51 -2.9 -99-99.9-9.9-9.9
5270820150919 20.6 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 35 -3.1 -99-99.9-9.9-9.9
5270820150920 16.3 -0.3 13.819999-99.9-99.9-99.9-99.9-9.9 99 8.1 73  3.8 -99-99.9-9.9-9.9
5270820150921  9.2  6.9  6.019999-99.9-99.9-99.9-99.9-9.9 9910.5 98  7.7 -99-99.9-9.9-9.9
5270820150922 15.3  8.0  9.019999-99.9-99.9-99.9-99.9-9.9 9910.4 76  7.6 -99-99.9-9.9-9.9
5270820150923 16.3  7.4  0.219999-99.9-99.9-99.9-99.9-9.9 9911.3 94  8.7 -99-99.9-9.9-9.9
5270820150924 22.7  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 71  6.7 -99-99.9-9.9-9.9
5270820150925 19.9  5.2  0.219999-99.9-99.9-99.9-99.9-9.9 9910.6 86  7.7 -99-99.9-9.9-9.9
5270820150926 23.1  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 59  3.9 -99-99.9-9.9-9.9
5270820150927 22.8  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 46  4.3 -99-99.9-9.9-9.9
5270820150928 18.7 10.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.6 50  3.0 -99-99.9-9.9-9.9
5270820150929 17.4  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 52  1.5 -99-99.9-9.9-9.9
5270820150930 24.1  2.9  1.019999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  4.3 -99-99.9-9.9-9.9
5270820151001 15.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 72  6.5 -99-99.9-9.9-9.9
5270820151002 14.3  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 50 -1.1 -99-99.9-9.9-9.9
5270820151003 16.6 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 48 -2.2 -99-99.9-9.9-9.9
5270820151004 11.8  4.3  4.819999-99.9-99.9-99.9-99.9-9.9 99 9.3 84  5.8 -99-99.9-9.9-9.9
5270820151005 23.1  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 57  6.2 -99-99.9-9.9-9.9
5270820151006 21.9  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 40 -0.1 -99-99.9-9.9-9.9
5270820151007 20.7 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 38 -2.3 -99-99.9-9.9-9.9
5270820151008 18.2 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 43 -0.4 -99-99.9-9.9-9.9
5270820151009 18.4 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 48 -0.1 -99-99.9-9.9-9.9
5270820151010 18.1 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 50  1.0 -99-99.9-9.9-9.9
5270820151011 21.1  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.5 -99-99.9-9.9-9.9
5270820151012 22.4  0.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.2 35  0.1 -99-99.9-9.9-9.9
5270820151013 26.7 12.0  1.219999-99.9-99.9-99.9-99.9-9.9 99 7.8 33  3.3 -99-99.9-9.9-9.9
5270820151014 17.2 11.2  4.519999-99.9-99.9-99.9-99.9-9.9 9913.3 97 11.1 -99-99.9-9.9-9.9
5270820151015 13.8  7.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.2 72  5.5 -99-99.9-9.9-9.9
5270820151016 18.0  0.4  0.519999-99.9-99.9-99.9-99.9-9.9 99 6.8 57  1.4 -99-99.9-9.9-9.9
5270820151017 25.0 -0.2  1.019999-99.9-99.9-99.9-99.9-9.9 99 7.6 43  3.0 -99-99.9-9.9-9.9
5270820151018 30.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 37  6.1 -99-99.9-9.9-9.9
5270820151019 23.0  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 63  9.4 -99-99.9-9.9-9.9
5270820151020 23.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 39  4.6 -99-99.9-9.9-9.9
5270820151021 23.0  6.2  0.819999-99.9-99.9-99.9-99.9-9.9 99 9.2 45  5.6 -99-99.9-9.9-9.9
5270820151022 15.1  6.4  1.519999-99.9-99.9-99.9-99.9-9.9 99 7.3 58  2.2 -99-99.9-9.9-9.9
5270820151023 15.8 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -0.9 -99-99.9-9.9-9.9
5270820151024 10.9  4.9 14.219999-99.9-99.9-99.9-99.9-9.9 99 8.0 87  3.6 -99-99.9-9.9-9.9
5270820151025 15.9  4.7  0.219999-99.9-99.9-99.9-99.9-9.9 9910.3 84  7.3 -99-99.9-9.9-9.9
5270820151026 27.1  4.8  2.219999-99.9-99.9-99.9-99.9-9.9 9911.2 57  8.5 -99-99.9-9.9-9.9
5270820151027 29.1 11.4  0.219999-99.9-99.9-99.9-99.9-9.9 9912.5 45 10.0 -99-99.9-9.9-9.9
5270820151028 30.2 16.5  3.019999-99.9-99.9-99.9-99.9-9.9 9913.4 60 10.3 -99-99.9-9.9-9.9
5270820151029 21.2 12.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.6 38  1.0 -99-99.9-9.9-9.9
5270820151030 20.5  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 61  3.7 -99-99.9-9.9-9.9
5270820151031 23.3  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 38  1.6 -99-99.9-9.9-9.9
5270820151101 29.9  2.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.2 28  2.0 -99-99.9-9.9-9.9
5270820151102 28.5 10.0  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.7 33  4.8 -99-99.9-9.9-9.9
5270820151103 24.3  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 43  5.0 -99-99.9-9.9-9.9
5270820151104 31.9  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 36  5.0 -99-99.9-9.9-9.9
5270820151105 30.9 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 38  7.4 -99-99.9-9.9-9.9
5270820151106 33.0  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 28  4.9 -99-99.9-9.9-9.9
5270820151107 34.3 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 24  5.4 -99-99.9-9.9-9.9
5270820151108 27.8 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 37  6.1 -99-99.9-9.9-9.9
5270820151109 28.6 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 26  1.6 -99-99.9-9.9-9.9
5270820151110 31.4  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 31  3.1 -99-99.9-9.9-9.9
5270820151111 36.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 22  3.8 -99-99.9-9.9-9.9
5270820151112 33.8 19.0  0.219999-99.9-99.9-99.9-99.9-9.9 9913.6 42 11.1 -99-99.9-9.9-9.9
5270820151113 32.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 39  7.6 -99-99.9-9.9-9.9
5270820151114 35.0 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 35  7.5 -99-99.9-9.9-9.9
5270820151115 33.0 13.4  1.019999-99.9-99.9-99.9-99.9-9.9 99 7.5 22  2.3 -99-99.9-9.9-9.9
5270820151116 34.3  9.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.8 35  4.2 -99-99.9-9.9-9.9
5270820151117 25.9 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 27 -1.6 -99-99.9-9.9-9.9
5270820151118 26.9  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 21 -2.0 -99-99.9-9.9-9.9
5270820151119 23.7  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 22 -3.0 -99-99.9-9.9-9.9
5270820151120 27.6  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 27  2.7 -99-99.9-9.9-9.9
5270820151121 25.6 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 39  4.4 -99-99.9-9.9-9.9
5270820151122 27.4  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 36  3.4 -99-99.9-9.9-9.9
5270820151123 33.4  8.5  6.219999-99.9-99.9-99.9-99.9-9.9 99 9.6 26  6.1 -99-99.9-9.9-9.9
5270820151124 30.1 14.2  1.219999-99.9-99.9-99.9-99.9-9.9 9915.9 73 13.9 -99-99.9-9.9-9.9
5270820151125 30.9 12.6  0.519999-99.9-99.9-99.9-99.9-9.9 9913.2 52 10.8 -99-99.9-9.9-9.9
5270820151126 31.3 12.2  0.219999-99.9-99.9-99.9-99.9-9.9 9910.4 32  7.1 -99-99.9-9.9-9.9
5270820151127 28.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 31  5.4 -99-99.9-9.9-9.9
5270820151128 27.6  8.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.5 31  4.4 -99-99.9-9.9-9.9
5270820151129 31.7  6.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.7 34  4.6 -99-99.9-9.9-9.9
5270820151130 36.2 15.6  3.519999-99.9-99.9-99.9-99.9-9.9 99 9.2 23  5.7 -99-99.9-9.9-9.9
5270820151201 28.6 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 56  9.2 -99-99.9-9.9-9.9
5270820151202 25.0  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 63 10.8 -99-99.9-9.9-9.9
5270820151203 33.6 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 47 13.9 -99-99.9-9.9-9.9
5270820151204 28.8 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 40  9.9 -99-99.9-9.9-9.9
5270820151205 25.6 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 40  5.7 -99-99.9-9.9-9.9
5270820151206 30.6  9.1  5.519999-99.9-99.9-99.9-99.9-9.9 9912.0 42  9.5 -99-99.9-9.9-9.9
5270820151207 30.3 13.5  0.219999-99.9-99.9-99.9-99.9-9.9 9914.1 42 11.7 -99-99.9-9.9-9.9
5270820151208 28.0 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 31  6.2 -99-99.9-9.9-9.9
5270820151209 31.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 30  5.2 -99-99.9-9.9-9.9
5270820151210 34.8 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 21  3.0 -99-99.9-9.9-9.9
5270820151211 34.7  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 17  3.3 -99-99.9-9.9-9.9
5270820151212 32.8 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 24  5.2 -99-99.9-9.9-9.9
5270820151213 28.9 13.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 38  6.7 -99-99.9-9.9-9.9
5270820151214 26.0 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 48  8.5 -99-99.9-9.9-9.9
5270820151215 31.5  3.9 12.019999-99.9-99.9-99.9-99.9-9.9 99 8.6 33  4.4 -99-99.9-9.9-9.9
5270820151216 29.8 15.9  1.219999-99.9-99.9-99.9-99.9-9.9 9918.8 72 16.3 -99-99.9-9.9-9.9
5270820151217 26.6 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 27  1.8 -99-99.9-9.9-9.9
