5282720111022 22.1 13.2  4.019999-99.9-99.9-99.9-99.9-9.9 9918.0100 15.8 -99-99.9-9.9-9.9
5282720111023 24.9 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 82 14.0 -99-99.9-9.9-9.9
5282720111024 22.6 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 86 15.8 -99-99.9-9.9-9.9
5282720111025 25.4 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 54  8.9 -99-99.9-9.9-9.9
5282720111026 22.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 47  4.3 -99-99.9-9.9-9.9
5282720111027 27.6  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 38  3.9 -99-99.9-9.9-9.9
5282720111028 29.4 13.3 12.219999-99.9-99.9-99.9-99.9-9.9 9914.6 58 12.4 -99-99.9-9.9-9.9
5282720111029 25.3 12.0  2.719999-99.9-99.9-99.9-99.9-9.9 9912.4 62  9.8 -99-99.9-9.9-9.9
5282720111030 28.3  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 49  8.2 -99-99.9-9.9-9.9
5282720111031 26.8  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 39  6.3 -99-99.9-9.9-9.9
5282720111101 28.0  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 48  9.4 -99-99.9-9.9-9.9
5282720111102 32.2 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 52 13.2 -99-99.9-9.9-9.9
5282720111103 34.2 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 49 15.0 -99-99.9-9.9-9.9
5282720111104 35.9 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 50 15.6 -99-99.9-9.9-9.9
5282720111105 34.3 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 60 18.3 -99-99.9-9.9-9.9
5282720111106 35.0 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 54 17.7 -99-99.9-9.9-9.9
5282720111107 35.3 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 53 18.4 -99-99.9-9.9-9.9
5282720111108 36.3 22.7  4.019999-99.9-99.9-99.9-99.9-9.9 9921.7 49 18.7 -99-99.9-9.9-9.9
5282720111109 30.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 68 14.5 -99-99.9-9.9-9.9
5282720111110 25.7  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 36  3.3 -99-99.9-9.9-9.9
5282720111111 29.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 42  7.4 -99-99.9-9.9-9.9
5282720111112 32.8 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 42 11.0 -99-99.9-9.9-9.9
5282720111113 29.7 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 39 11.6 -99-99.9-9.9-9.9
5282720111114 29.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 46  9.4 -99-99.9-9.9-9.9
5282720111115 31.9 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 40  8.6 -99-99.9-9.9-9.9
5282720111116 33.6 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 40 10.9 -99-99.9-9.9-9.9
5282720111117 31.6 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 35 11.7 -99-99.9-9.9-9.9
5282720111118 35.5 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 37 12.0 -99-99.9-9.9-9.9
5282720111119 34.4 17.6 10.319999-99.9-99.9-99.9-99.9-9.9 9918.2 67 15.9 -99-99.9-9.9-9.9
5282720111120 24.6 17.3 10.819999-99.9-99.9-99.9-99.9-9.9 9920.9 91 18.1 -99-99.9-9.9-9.9
5282720111121 27.5 15.2-99.999999-99.9-99.9-99.9-99.9-9.9 9914.7 62 12.4 -99-99.9-9.9-9.9
5282720111122 31.0 11.1  0.319999-99.9-99.9-99.9-99.9-9.9 9912.3 39 10.0 -99-99.9-9.9-9.9
5282720111123 31.2 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 56 14.7 -99-99.9-9.9-9.9
5282720111124 34.0 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 52 16.9 -99-99.9-9.9-9.9
5282720111125 36.6 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 51 17.4 -99-99.9-9.9-9.9
5282720111126 35.4 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 42 16.1 -99-99.9-9.9-9.9
5282720111127 32.9 18.6 12.519999-99.9-99.9-99.9-99.9-9.9 9920.2 62 17.6 -99-99.9-9.9-9.9
5282720111128 29.6 18.3  1.719999-99.9-99.9-99.9-99.9-9.9 9922.7 86 19.5 -99-99.9-9.9-9.9
5282720111129 34.7 19.0  0.319999-99.9-99.9-99.9-99.9-9.9 9923.3 69 19.9 -99-99.9-9.9-9.9
5282720111130 26.4 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 56  8.7 -99-99.9-9.9-9.9
5282720111201 28.2  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 41  7.9 -99-99.9-9.9-9.9
5282720111202 31.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 42 10.6 -99-99.9-9.9-9.9
5282720111203 32.2 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 45 12.0 -99-99.9-9.9-9.9
5282720111204 32.6 14.6  1.219999-99.9-99.9-99.9-99.9-9.9 9915.6 58 13.5 -99-99.9-9.9-9.9
5282720111205 33.0 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 50 14.7 -99-99.9-9.9-9.9
5282720111206 33.8 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 42 13.5 -99-99.9-9.9-9.9
5282720111207 33.6 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 36 10.6 -99-99.9-9.9-9.9
5282720111208 35.0 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 40 12.5 -99-99.9-9.9-9.9
5282720111209 36.8 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 37 13.9 -99-99.9-9.9-9.9
5282720111210 36.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 42 14.3 -99-99.9-9.9-9.9
5282720111211 34.1 18.8  0.619999-99.9-99.9-99.9-99.9-9.9 9918.3 63 16.0 -99-99.9-9.9-9.9
5282720111212 28.2 15.0  0.319999-99.9-99.9-99.9-99.9-9.9 9912.1 43  9.5 -99-99.9-9.9-9.9
5282720111213 28.9 12.5  0.319999-99.9-99.9-99.9-99.9-9.9 9911.1 40  8.3 -99-99.9-9.9-9.9
5282720111214 28.4 13.8  0.319999-99.9-99.9-99.9-99.9-9.9 9915.5 63 13.5 -99-99.9-9.9-9.9
5282720111215 28.8 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 59 13.9 -99-99.9-9.9-9.9
5282720111216 29.3 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 58 13.7 -99-99.9-9.9-9.9
5282720111217 31.5 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 47 12.7 -99-99.9-9.9-9.9
5282720111218 37.8 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 32 12.0 -99-99.9-9.9-9.9
5282720111219 38.3 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 38 13.0 -99-99.9-9.9-9.9
5282720111220 40.9 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 35 12.6 -99-99.9-9.9-9.9
5282720111221 41.9 21.9  4.819999-99.9-99.9-99.9-99.9-9.9 9917.6 49 15.2 -99-99.9-9.9-9.9
5282720111222 29.9 20.6  0.319999-99.9-99.9-99.9-99.9-9.9 9923.3 76 19.9 -99-99.9-9.9-9.9
5282720111223 23.4 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 75 12.9 -99-99.9-9.9-9.9
5282720111224 24.9 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 53  7.6 -99-99.9-9.9-9.9
5282720111225 29.9  9.6  0.319999-99.9-99.9-99.9-99.9-9.9 9911.7 46  9.1 -99-99.9-9.9-9.9
5282720111226 33.4 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 52 13.9 -99-99.9-9.9-9.9
5282720111227 33.3 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 43 14.4 -99-99.9-9.9-9.9
5282720111228 35.6 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 45 13.9 -99-99.9-9.9-9.9
5282720111229 30.8 16.8  0.319999-99.9-99.9-99.9-99.9-9.9 9916.3 53 14.3 -99-99.9-9.9-9.9
5282720111230 33.8 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 46 14.0 -99-99.9-9.9-9.9
5282720111231 35.3 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 40 13.0 -99-99.9-9.9-9.9
5282720120101 33.9 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 49 14.5 -99-99.9-9.9-9.9
5282720120102 35.5 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 44 13.4 -99-99.9-9.9-9.9
5282720120103 37.9 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 49 14.6 -99-99.9-9.9-9.9
5282720120104 36.7 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 34 10.6 -99-99.9-9.9-9.9
5282720120105 38.3 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 32  9.8 -99-99.9-9.9-9.9
5282720120106 38.8 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 32 11.1 -99-99.9-9.9-9.9
5282720120107 38.7 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 40 14.6 -99-99.9-9.9-9.9
5282720120108 38.8 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 37 14.3 -99-99.9-9.9-9.9
5282720120109 42.7 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 36 16.4 -99-99.9-9.9-9.9
5282720120110 36.3 17.6 24.119999-99.9-99.9-99.9-99.9-9.9 9921.8 69 18.9 -99-99.9-9.9-9.9
5282720120111 26.7 17.0  0.319999-99.9-99.9-99.9-99.9-9.9 9922.6 86 19.4 -99-99.9-9.9-9.9
5282720120112 29.6 17.8  0.319999-99.9-99.9-99.9-99.9-9.9 9919.7 65 17.2 -99-99.9-9.9-9.9
5282720120113 30.3 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 54 12.7 -99-99.9-9.9-9.9
5282720120114 31.0 14.2  0.319999-99.9-99.9-99.9-99.9-9.9 9914.3 54 12.3 -99-99.9-9.9-9.9
5282720120115 34.1 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 50 13.9 -99-99.9-9.9-9.9
5282720120116 35.0 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 47 15.0 -99-99.9-9.9-9.9
5282720120117 34.6 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 53 16.1 -99-99.9-9.9-9.9
5282720120118 34.0 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 54 17.7 -99-99.9-9.9-9.9
5282720120119 36.0 22.0  0.319999-99.9-99.9-99.9-99.9-9.9 9920.8 57 18.1 -99-99.9-9.9-9.9
5282720120120 37.0 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 50 18.1 -99-99.9-9.9-9.9
5282720120121 28.8 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 83 20.3 -99-99.9-9.9-9.9
5282720120122 34.1 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 62 18.7 -99-99.9-9.9-9.9
5282720120123 37.2 19.9  1.619999-99.9-99.9-99.9-99.9-9.9 9922.2 62 19.2 -99-99.9-9.9-9.9
5282720120124 30.2 18.8  0.319999-99.9-99.9-99.9-99.9-9.9 9919.4 68 16.9 -99-99.9-9.9-9.9
5282720120125 26.8 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 63 13.1 -99-99.9-9.9-9.9
5282720120126 30.7 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 59 13.7 -99-99.9-9.9-9.9
5282720120127 32.6 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 52 14.1 -99-99.9-9.9-9.9
5282720120128 34.0 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 50 14.4 -99-99.9-9.9-9.9
5282720120129 38.5 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 50 18.1 -99-99.9-9.9-9.9
5282720120130 33.6 23.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 59 20.0 -99-99.9-9.9-9.9
5282720120131 31.4 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 64 19.4 -99-99.9-9.9-9.9
5282720120201 33.0 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 63 18.7 -99-99.9-9.9-9.9
5282720120202 31.4 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 72 20.7 -99-99.9-9.9-9.9
5282720120203 35.9 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 73 20.1 -99-99.9-9.9-9.9
5282720120204 36.7 21.5  8.819999-99.9-99.9-99.9-99.9-9.9 9926.9 66 22.3 -99-99.9-9.9-9.9
5282720120205 33.1 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 85 22.8 -99-99.9-9.9-9.9
5282720120206 33.9 23.3  0.319999-99.9-99.9-99.9-99.9-9.9 9931.4 80 24.8 -99-99.9-9.9-9.9
5282720120207 38.3 23.7  7.619999-99.9-99.9-99.9-99.9-9.9 9930.8 67 24.5 -99-99.9-9.9-9.9
5282720120208 30.7 19.3  0.319999-99.9-99.9-99.9-99.9-9.9 9923.7 84 20.2 -99-99.9-9.9-9.9
5282720120209 26.6 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 69 14.8 -99-99.9-9.9-9.9
5282720120210 28.6 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 63 12.9 -99-99.9-9.9-9.9
5282720120211 31.1 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 57 14.4 -99-99.9-9.9-9.9
5282720120212 34.9 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 55 15.5 -99-99.9-9.9-9.9
5282720120213 35.7 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 54 16.9 -99-99.9-9.9-9.9
5282720120214 37.6 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 51 17.1 -99-99.9-9.9-9.9
5282720120215 35.5 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 62 20.0 -99-99.9-9.9-9.9
5282720120216 38.8 23.5  0.009999-99.9 21.7-99.9-99.9-9.9 9925.4 61 21.3 -99-99.9-9.9-9.9
5282720120217 37.4 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 67 22.4 -99-99.9-9.9-9.9
5282720120218 38.9 24.8  1.819999-99.9-99.9-99.9-99.9-9.9 9923.6 54 20.0 -99-99.9-9.9-9.9
5282720120219 27.9 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6 90 22.1 -99-99.9-9.9-9.9
5282720120220 25.5 21.3  0.819999-99.9-99.9-99.9-99.9-9.9 9926.9 98 22.3 -99-99.9-9.9-9.9
5282720120221 28.1 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 74 17.3 -99-99.9-9.9-9.9
5282720120222 31.1 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 69 16.6 -99-99.9-9.9-9.9
5282720120223 26.9 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 60 13.1 -99-99.9-9.9-9.9
5282720120224 31.6 15.3  0.009999-99.9  3.9-99.9-99.9-9.9 9918.7 64 16.4 -99-99.9-9.9-9.9
5282720120225-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282720120516-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282720120517 27.7 16.5  1.519999-99.9-99.9-99.9-99.9-9.9 9917.0 66 15.0 -99-99.9-9.9-9.9
5282720120518 20.3 11.3  0.319999-99.9-99.9-99.9-99.9-9.9 9915.7 98 13.6 -99-99.9-9.9-9.9
5282720120519 17.4  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 92 11.5 -99-99.9-9.9-9.9
5282720120520 19.7 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5100 17.1 -99-99.9-9.9-9.9
5282720120521 16.7 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9100 12.9 -99-99.9-9.9-9.9
5282720120522 15.0 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6100 13.6 -99-99.9-9.9-9.9
5282720120523 19.8 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 90 13.3 -99-99.9-9.9-9.9
5282720120524 20.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 91 13.1 -99-99.9-9.9-9.9
5282720120525 22.4 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 81 13.3 -99-99.9-9.9-9.9
5282720120526 20.7 13.3  0.319999-99.9-99.9-99.9-99.9-9.9 9918.1 93 15.9 -99-99.9-9.9-9.9
5282720120527 21.4 15.0-99.999999-99.9-99.9-99.9-99.9-9.9 9918.9 93 16.6 -99-99.9-9.9-9.9
5282720120528-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282720120529 26.5 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 62 10.8 -99-99.9-9.9-9.9
5282720120530 22.6  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 61  4.3 -99-99.9-9.9-9.9
5282720120531 23.4  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 65  6.2 -99-99.9-9.9-9.9
5282720120601 23.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 54  6.9 -99-99.9-9.9-9.9
5282720120602 24.4  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 56  5.2 -99-99.9-9.9-9.9
5282720120603 16.6  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 56  2.5 -99-99.9-9.9-9.9
5282720120604 14.9  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 74  3.0 -99-99.9-9.9-9.9
5282720120605 17.1  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 70  3.1 -99-99.9-9.9-9.9
5282720120606  9.5 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 64 -3.6 -99-99.9-9.9-9.9
5282720120607 12.6 -4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 52 -5.7 -99-99.9-9.9-9.9
5282720120608 16.2 -4.6  0.619999-99.9-99.9-99.9-99.9-9.9 99 4.6 53 -3.9 -99-99.9-9.9-9.9
5282720120609 16.0  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 51 -2.1 -99-99.9-9.9-9.9
5282720120610 21.5  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 57 -0.5 -99-99.9-9.9-9.9
5282720120611 21.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 60  5.4 -99-99.9-9.9-9.9
5282720120612 20.5 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 85 13.2 -99-99.9-9.9-9.9
5282720120613 27.0 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 89 16.6 -99-99.9-9.9-9.9
5282720120614 21.8  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 73 11.3 -99-99.9-9.9-9.9
5282720120615 17.4 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 78 10.0 -99-99.9-9.9-9.9
5282720120616 14.3  4.6  0.009999-99.9  2.2-99.9-99.9-9.9 99 7.6 68  2.9 -99-99.9-9.9-9.9
5282720120617  8.4  2.3  0.319999-99.9-99.9-99.9-99.9-9.9 99 9.2 97  5.7 -99-99.9-9.9-9.9
5282720120618 15.0  5.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 9.1 84  5.6 -99-99.9-9.9-9.9
5282720120619 19.2  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 77  6.2 -99-99.9-9.9-9.9
5282720120620 18.9  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 78  7.3 -99-99.9-9.9-9.9
5282720120621 19.1  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 66  4.8 -99-99.9-9.9-9.9
5282720120622 22.3  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 47 -0.4 -99-99.9-9.9-9.9
5282720120623 23.4  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 63  4.7 -99-99.9-9.9-9.9
5282720120624 22.4  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 65  6.6 -99-99.9-9.9-9.9
5282720120625 19.3  0.9  0.009999-99.9-18.7-99.9-99.9-9.9 99 7.8 64  3.3 -99-99.9-9.9-9.9
5282720120626 23.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 77 10.0 -99-99.9-9.9-9.9
5282720120627 26.9 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 72 14.2 -99-99.9-9.9-9.9
5282720120628 21.4 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 79 14.6 -99-99.9-9.9-9.9
