5292320061107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320061109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320061219-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320130828-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320151117 26.4 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 12-15.9   9  7.3-9.9-9.9
5292320151118 26.3 -4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  9-17.3  12  9.7-9.9-9.9
5292320151119 25.2 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  9-17.5  10  8.2-9.9-9.9
5292320151120 27.7 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4 10-18.8   8  6.5-9.9-9.9
5292320151121 29.2 -7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 15-16.2   9  6.9-9.9-9.9
5292320151122 29.7 -6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  7-99.9  10  8.0-9.9-9.9
5292320151123 31.4 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 38-99.9  11  8.6-9.9-9.9
5292320151124 29.3 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3  7-19.6  13 10.3-9.9-9.9
5292320151125 28.5 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 11-12.5   9  7.4-9.9-9.9
5292320151126 27.0  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 29 -2.5   9  6.8-9.9-9.9
5292320151127 26.6  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 26 -3.1   8  6.2-9.9-9.9
5292320151128 28.5  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 21 -8.6  12  9.8-9.9-9.9
5292320151129 27.2 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 41 -5.2  14 11.2-9.9-9.9
5292320151130 24.7  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 32 -4.2  11  8.5-9.9-9.9
5292320151201 25.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 34 -4.1  12  9.6-9.9-9.9
5292320151202 27.0  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 21 -9.0  10  8.1-9.9-9.9
5292320151203 27.1 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5  9-18.2   7  5.4-9.9-9.9
5292320151204 27.8 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 23 -9.7   8  6.0-9.9-9.9
5292320151205 26.2  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 27 -7.8  10  7.8-9.9-9.9
5292320151206 25.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 36 -1.3  10  8.3-9.9-9.9
5292320151207 26.8  2.5  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.0 37  1.5   9  7.5-9.9-9.9
5292320151208 25.7  1.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.5 28 -2.4   8  6.2-9.9-9.9
5292320151209 27.5 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 12-11.4   9  7.1-9.9-9.9
5292320151210 26.9 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 13-13.2   9  7.0-9.9-9.9
5292320151211 26.2  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 11-15.9   9  7.4-9.9-9.9
5292320151212 27.6 -6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5  8-18.4   8  6.2-9.9-9.9
5292320151213 28.9  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 11-13.9  10  7.9-9.9-9.9
5292320151214 27.5 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  9-17.1   9  7.3-9.9-9.9
5292320151215 27.5 -3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 17-11.6   9  7.2-9.9-9.9
5292320151216 26.3  3.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.1 41  1.8   9  7.2-9.9-9.9
5292320151217 28.5 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 26 -7.8   8  6.2-9.9-9.9
5292320151218 29.1 -1.8  1.219999-99.9-99.9-99.9-99.9-9.9 99 4.0 33 -8.6   9  7.4-9.9-9.9
5292320151219 25.9  4.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.6 36 -0.6   8  6.7-9.9-9.9
5292320151220 28.1 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 15 -8.3   7  5.7-9.9-9.9
5292320151221 27.3  0.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.1 20 -5.8   7  5.8-9.9-9.9
5292320151222 25.0  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 14 -9.8   8  6.1-9.9-9.9
5292320151223 25.2  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 23 -8.4   8  6.6-9.9-9.9
5292320151224 22.4  8.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.2 55  4.0  14 11.1-9.9-9.9
5292320151225 24.5  6.4  3.019999-99.9-99.9-99.9-99.9-9.9 99 9.6 65  6.2   8  6.3-9.9-9.9
5292320151226 22.5  4.5  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.2 69  5.7   7  5.4-9.9-9.9
5292320151227 23.5  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 53  5.4   7  5.9-9.9-9.9
5292320151228 23.2  4.6  0.819999-99.9-99.9-99.9-99.9-9.9 99 8.7 49  4.8   9  6.9-9.9-9.9
5292320151229 24.7  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 29  0.8   7  5.4-9.9-9.9
5292320151230 25.5  3.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.3 41  2.3  10  7.7-9.9-9.9
5292320151231 27.8  4.2  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.2 43  1.6  10  8.1-9.9-9.9
5292320160101 25.4  4.3  0.819999-99.9-99.9-99.9-99.9-9.9 99 7.0 40  1.7   9  7.1-9.9-9.9
5292320160102 25.0  5.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.2 40  2.1   8  6.4-9.9-9.9
5292320160103 24.6  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 39  2.2   8  6.4-9.9-9.9
5292320160104 26.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 41  2.3   9  7.0-9.9-9.9
5292320160105 25.9  4.9  1.019999-99.9-99.9-99.9-99.9-9.9 99 8.2 50  3.9  11  9.0-9.9-9.9
5292320160106 23.1  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 44  5.4   9  7.5-9.9-9.9
5292320160107 24.3  6.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.4 57  5.8  10  7.9-9.9-9.9
5292320160108 27.7  3.6  1.519999-99.9-99.9-99.9-99.9-9.9 99 7.0 40  1.1   7  5.3-9.9-9.9
5292320160109 22.9  5.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.7 55  4.9   8  6.1-9.9-9.9
5292320160110 29.0  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 40  2.8  10  7.7-9.9-9.9
5292320160111 24.4  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 58  5.4  10  8.2-9.9-9.9
5292320160112 25.1  9.1  0.819999-99.9-99.9-99.9-99.9-9.9 99 9.6 56  6.2  10  7.8-9.9-9.9
5292320160113 23.3  7.9  4.019999-99.9-99.9-99.9-99.9-9.9 9910.6 65  7.7   7  5.7-9.9-9.9
5292320160114 23.2  6.1  1.219999-99.9-99.9-99.9-99.9-9.9 99 9.4 57  5.8   6  4.9-9.9-9.9
5292320160115 23.9  8.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 64  6.8   7  5.7-9.9-9.9
5292320160116 25.2  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 56  6.2   9  6.9-9.9-9.9
5292320160117 26.9  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 48  5.2   8  6.7-9.9-9.9
5292320160118 22.1  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 60  5.2   9  7.5-9.9-9.9
5292320160119 24.8  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 40  1.8  10  7.7-9.9-9.9
5292320160120 26.1  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 24 -4.9   7  5.8-9.9-9.9
5292320160121 26.4 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 17 -8.7  10  8.1-9.9-9.9
5292320160122 28.8  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 28 -2.4   8  6.3-9.9-9.9
5292320160123 27.7  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 25 -0.4   9  7.1-9.9-9.9
5292320160124 30.5  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 20 -4.0  12  9.7-9.9-9.9
5292320160125 30.0 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 15-10.2   8  6.5-9.9-9.9
5292320160126 29.7  1.4  2.219999-99.9-99.9-99.9-99.9-9.9 99 5.3 31 -2.9   9  7.2-9.9-9.9
5292320160127 27.6  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 40  4.3  11  8.8-9.9-9.9
5292320160128 27.6  6.3  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.1 33  2.1  12  9.6-9.9-9.9
5292320160129 25.7  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 41  2.1  11  9.2-9.9-9.9
5292320160130 25.1  4.6  7.219999-99.9-99.9-99.9-99.9-9.9 99 8.9 58  5.1   7  6.0-9.9-9.9
5292320160131 18.4  7.1  0.219999-99.9-99.9-99.9-99.9-9.9 9910.5 85  7.6   8  6.3-9.9-9.9
5292320160201 18.3  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 80  7.2   8  6.4-9.9-9.9
5292320160202 17.9  5.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.6 72  6.3  10  8.2-9.9-9.9
5292320160203 21.9  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 57  4.3   5  4.3-9.9-9.9
5292320160204 22.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 56  5.6  11  8.5-9.9-9.9
5292320160205 23.6  4.3 16.019999-99.9-99.9-99.9-99.9-9.9 99 8.7 49  4.9   8  6.6-9.9-9.9
5292320160206 24.1  8.0  2.019999-99.9-99.9-99.9-99.9-9.9 9910.4 60  7.5   8  6.2-9.9-9.9
5292320160207 25.6  8.5 15.019999-99.9-99.9-99.9-99.9-9.9 9911.5 73  8.9   9  7.2-9.9-9.9
5292320160208 23.6  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 64  8.2   8  6.1-9.9-9.9
5292320160209 21.5  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 60  8.9   8  6.0-9.9-9.9
5292320160210 25.7  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 59  8.0   7  5.2-9.9-9.9
5292320160211 26.9  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 43  6.2   7  5.5-9.9-9.9
5292320160212 27.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 44  4.1   7  5.3-9.9-9.9
5292320160213 28.4  8.1  8.819999-99.9-99.9-99.9-99.9-9.9 9910.9 59  7.7   9  7.2-9.9-9.9
5292320160214 23.8  9.5 10.019999-99.9-99.9-99.9-99.9-9.9 9911.3 69  8.7   7  5.5-9.9-9.9
5292320160215 25.8  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 51  7.2   6  5.1-9.9-9.9
5292320160216 28.3  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 41  4.9   7  5.9-9.9-9.9
5292320160217 29.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 38  2.3   7  5.7-9.9-9.9
5292320160218 24.6  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 46  5.1   7  5.9-9.9-9.9
5292320160219 26.4  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 50  6.7   8  6.8-9.9-9.9
5292320160220 22.7  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 53  6.7   8  6.3-9.9-9.9
5292320160221 26.6  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 51  7.4   9  6.8-9.9-9.9
5292320160222 25.1 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 54  7.9   8  6.7-9.9-9.9
5292320160223 25.7 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 58  8.0  10  8.3-9.9-9.9
5292320160224 24.8  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 68  9.3   6  4.6-9.9-9.9
5292320160225 24.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 51  6.3   6  4.7-9.9-9.9
5292320160226 25.0  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 53  5.6   6  5.1-9.9-9.9
5292320160227 24.1  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 61  6.2   8  6.0-9.9-9.9
5292320160228 24.7  5.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.7 52  4.7   7  5.8-9.9-9.9
5292320160229 24.8  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 46  4.5   7  5.6-9.9-9.9
5292320160301 27.4  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 53  4.5  10  7.6-9.9-9.9
5292320160302 26.2  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 49  6.7  10  8.4-9.9-9.9
5292320160303 27.7  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 47  3.6   8  6.6-9.9-9.9
5292320160304 25.8  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 44  1.5   9  7.1-9.9-9.9
5292320160305 25.8  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 49  3.9   9  7.2-9.9-9.9
5292320160306 25.3  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 50  3.2   8  6.4-9.9-9.9
5292320160307 25.4  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 33  0.5   8  6.2-9.9-9.9
5292320160308 25.0  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 33 -0.2   5  4.3-9.9-9.9
5292320160309 25.4  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 54  2.3   9  6.9-9.9-9.9
5292320160310 25.0  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 47  2.0   9  7.0-9.9-9.9
5292320160311 24.8  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 41  1.1   8  6.7-9.9-9.9
5292320160312 23.8 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 49 -0.9  11  9.0-9.9-9.9
5292320160313 24.4  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 49  3.3   9  7.4-9.9-9.9
5292320160314 24.7  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 40 -1.8   5  4.1-9.9-9.9
5292320160315 27.6  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 42 -2.5   6  4.7-9.9-9.9
5292320160316 25.9 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 36 -3.7  10  8.2-9.9-9.9
5292320160317 27.1  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 45 -2.0   8  6.6-9.9-9.9
5292320160318 26.9 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 38 -2.6   8  6.3-9.9-9.9
5292320160319 25.5  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.4  12  9.2-9.9-9.9
5292320160320 27.9  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 35 -4.5   6  5.0-9.9-9.9
5292320160321 27.2 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 25 -9.2   5  3.6-9.9-9.9
5292320160322 27.5 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 25 -8.9   8  6.3-9.9-9.9
5292320160323 25.7  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 43 -2.2  11  9.1-9.9-9.9
5292320160324 20.0 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 38 -7.0  12  9.2-9.9-9.9
5292320160325 24.0 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 56  0.1   8  6.5-9.9-9.9
5292320160326 26.1  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 48 -2.1   5  3.8-9.9-9.9
5292320160327 25.3 -5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 30-10.0   5  4.0-9.9-9.9
5292320160328 25.3 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 29 -9.0   6  5.1-9.9-9.9
5292320160329 25.7 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 28 -9.3   5  3.8-9.9-9.9
5292320160330 26.3 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 33 -7.5   5  4.2-9.9-9.9
5292320160331 26.5 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 45 -2.7   5  4.1-9.9-9.9
5292320160401 28.2  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 45 -1.1   8  6.4-9.9-9.9
5292320160402 25.8 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 30 -6.6   7  5.3-9.9-9.9
5292320160403 27.6  3.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 7.6 53  2.4   6  4.4-9.9-9.9
5292320160404 25.2  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 59  5.8   6  4.6-9.9-9.9
5292320160405 24.9  3.9  0.519999-99.9-99.9-99.9-99.9-9.9 99 9.4 68  5.9  10  7.9-9.9-9.9
5292320160406 24.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 60  3.6   5  4.0-9.9-9.9
5292320160407 23.3  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 46 -0.7   5  4.2-9.9-9.9
5292320160408 25.3 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 40 -4.1   5  4.1-9.9-9.9
5292320160409 22.7  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 41 -4.2   4  3.5-9.9-9.9
5292320160410 24.1 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 55 -3.0   5  4.2-9.9-9.9
5292320160411 23.9  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 59  1.2   9  6.9-9.9-9.9
5292320160412 24.2  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 51 -1.3   8  6.1-9.9-9.9
5292320160413 22.9 -6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 31-11.1   4  3.3-9.9-9.9
5292320160414 25.8 -5.9  0.519999-99.9-99.9-99.9-99.9-9.9 99 2.3 22-12.8   5  3.7-9.9-9.9
5292320160415 26.6 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 21-13.9   4  3.3-9.9-9.9
5292320160416 25.5 -6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 22-12.9   5  3.9-9.9-9.9
5292320160417 24.2 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 29 -5.8   5  4.3-9.9-9.9
5292320160418 24.5  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 45  2.0  11  8.9-9.9-9.9
5292320160419 23.4  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 41 -1.0   8  6.1-9.9-9.9
5292320160420 24.6  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 34 -5.5  18 14.2-9.9-9.9
5292320160421 21.5 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.1 24-13.9   5  3.8-9.9-9.9
5292320160422 23.8 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 31-13.1  11  9.1-9.9-9.9
5292320160423 23.0-11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4 17-19.2   7  5.2-9.9-9.9
5292320160424 22.2 -7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 22-14.0   9  6.8-9.9-9.9
5292320160425 23.2 -7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 30-11.5   8  6.7-9.9-9.9
5292320160426 19.3 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 19-15.5  14 11.2-9.9-9.9
5292320160427 19.3-10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 33-12.7   6  5.1-9.9-9.9
5292320160428 23.3 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 22-12.6   9  7.4-9.9-9.9
5292320160429 23.6 -4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 26-10.2   7  5.6-9.9-9.9
5292320160430 24.9 -5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 31-10.6   5  3.8-9.9-9.9
5292320160501 22.8 -8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 24-14.5   6  5.1-9.9-9.9
5292320160502 21.1 -8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 21-16.1   4  3.5-9.9-9.9
5292320160503 23.3 -9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 18-16.5   5  4.1-9.9-9.9
5292320160504 23.1 -6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 23-12.0   6  4.5-9.9-9.9
5292320160505 19.3 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 25-12.2   7  5.7-9.9-9.9
5292320160506 20.9 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 29 -9.9   6  5.1-9.9-9.9
5292320160507 21.1 -7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 29-11.8   9  6.8-9.9-9.9
5292320160508 18.7 -9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 29-12.3   7  6.0-9.9-9.9
5292320160509 18.9 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 29-12.1   9  7.0-9.9-9.9
5292320160510 17.3-11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 33-12.8   5  3.7-9.9-9.9
5292320160511 19.0 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 36 -9.6  11  8.8-9.9-9.9
5292320160512 19.0-10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 31-14.6   5  3.9-9.9-9.9
5292320160513 21.4-11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 31-13.6   7  5.3-9.9-9.9
5292320160514 22.9 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 23-13.8  12  9.9-9.9-9.9
5292320160515 21.4 -8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 20-16.4   7  5.3-9.9-9.9
5292320160516 23.0 -8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 19-15.8   9  7.3-9.9-9.9
5292320160517 21.5-10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 21-18.0   8  6.3-9.9-9.9
5292320160518 19.4-14.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1 18-99.9   4  3.5-9.9-9.9
5292320160519 18.3-14.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 17-99.9   4  3.0-9.9-9.9
5292320160520 20.6-10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 17-19.8  10  7.7-9.9-9.9
5292320160521 20.4 -7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2 13-99.9  11  8.8-9.9-9.9
5292320160522 22.3 -6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4 15-18.5   6  5.1-9.9-9.9
5292320160523 21.4-11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 21-17.9   5  4.0-9.9-9.9
5292320160524 22.5-11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 21-17.3   7  5.2-9.9-9.9
5292320160525 19.5 -8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 28-12.6   6  4.4-9.9-9.9
5292320160526 17.8 -7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 24-14.8   4  3.5-9.9-9.9
5292320160527 14.7 -8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 28-13.4   6  4.5-9.9-9.9
5292320160528 16.3-11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 29-15.1   9  7.0-9.9-9.9
5292320160529 18.8-10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 25-14.7  11  8.5-9.9-9.9
5292320160530 17.7 -7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 29-12.8  11  8.6-9.9-9.9
5292320160531 17.3-10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 21-18.2  11  8.8-9.9-9.9
5292320160601 17.6 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4 19-19.2  11  9.0-9.9-9.9
5292320160602 20.7-13.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 18-99.9   7  5.9-9.9-9.9
5292320160603 19.5-14.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9 14-99.9  11  8.9-9.9-9.9
5292320160604 19.3-13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.7 13-99.9  11  9.2-9.9-9.9
5292320160605 17.9 -9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2 13-99.9  17 13.6-9.9-9.9
5292320160606 18.9 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5 13-18.2  20 15.9-9.9-9.9
5292320160607-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292320160608-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2 14-99.9   6  4.7-9.9-9.9
5292320160609 17.4-10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0 13-99.9   8  6.5-9.9-9.9
5292320160610 18.5-10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 21-17.8   7  5.9-9.9-9.9
5292320160611 16.9-10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 25-15.0   3  2.7-9.9-9.9
5292320160612 20.6-10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 22-13.6   5  3.7-9.9-9.9
