5271220100808-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271220100809 20.3  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 71  3.9 -99-99.9-9.9-9.9
5271220100810 20.3  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 74  4.4 -99-99.9-9.9-9.9
5271220100811 15.7  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 68  6.3 -99-99.9-9.9-9.9
5271220100812 13.0  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 82  8.3 -99-99.9-9.9-9.9
5271220100813 10.4  3.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.1 82  3.9 -99-99.9-9.9-9.9
5271220100814 12.7  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 72  2.9 -99-99.9-9.9-9.9
5271220100815 11.7  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 86  4.6 -99-99.9-9.9-9.9
5271220100816 18.1  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 81  7.6 -99-99.9-9.9-9.9
5271220100817 20.3  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 83  9.3 -99-99.9-9.9-9.9
5271220100818 21.9 10.5  1.019999-99.9-99.9-99.9-99.9-9.9 9914.8 82 12.8 -99-99.9-9.9-9.9
5271220100819 21.1  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 56  4.7 -99-99.9-9.9-9.9
5271220100820 21.6  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 63  3.2 -99-99.9-9.9-9.9
5271220100821 25.2  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 57  7.0 -99-99.9-9.9-9.9
5271220100822 25.0 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 78 13.7 -99-99.9-9.9-9.9
5271220100823 19.1 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 76 12.6 -99-99.9-9.9-9.9
5271220100824 20.2  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 51  2.9 -99-99.9-9.9-9.9
5271220100825 20.3  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 61  2.2 -99-99.9-9.9-9.9
5271220100826 19.9  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 85  9.2 -99-99.9-9.9-9.9
5271220100827 22.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 86 12.1 -99-99.9-9.9-9.9
5271220100828 23.8 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 86 14.8 -99-99.9-9.9-9.9
5271220100829 17.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 56  3.5 -99-99.9-9.9-9.9
5271220100830 15.5  8.4  7.819999-99.9-99.9-99.9-99.9-9.9 99 9.1 57  4.8 -99-99.9-9.9-9.9
5271220100831 15.5 13.1 10.019999-99.9-99.9-99.9-99.9-9.9 9915.9100 13.9 -99-99.9-9.9-9.9
5271220100901 14.2  8.7  3.619999-99.9-99.9-99.9-99.9-9.9 9910.8 93  8.0 -99-99.9-9.9-9.9
5271220100902 12.1  7.3 41.019999-99.9-99.9-99.9-99.9-9.9 9911.8 99  9.2 -99-99.9-9.9-9.9
5271220100903 14.9 10.0  1.619999-99.9-99.9-99.9-99.9-9.9 9914.0 98 11.9 -99-99.9-9.9-9.9
5271220100904 17.5  7.4  0.619999-99.9-99.9-99.9-99.9-9.9 9911.4 88  8.9 -99-99.9-9.9-9.9
5271220100905 19.3  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 59  5.0 -99-99.9-9.9-9.9
5271220100906 24.4  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 66  9.5 -99-99.9-9.9-9.9
5271220100907 25.4  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 68 10.4 -99-99.9-9.9-9.9
5271220100908 23.3  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 61  9.8 -99-99.9-9.9-9.9
5271220100909 24.2 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 71 13.3 -99-99.9-9.9-9.9
5271220100910 28.2 15.8 14.619999-99.9-99.9-99.9-99.9-9.9 9917.8 75 15.7 -99-99.9-9.9-9.9
5271220100911 18.5 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 79 11.3 -99-99.9-9.9-9.9
5271220100912 17.1  7.7  1.619999-99.9-99.9-99.9-99.9-9.9 9911.9 79  9.6 -99-99.9-9.9-9.9
5271220100913 14.1 10.9  8.619999-99.9-99.9-99.9-99.9-9.9 9913.5 96 11.4 -99-99.9-9.9-9.9
5271220100914 19.6  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 72  7.9 -99-99.9-9.9-9.9
5271220100915 23.4  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 62  7.2 -99-99.9-9.9-9.9
5271220100916 20.7  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 69  7.5 -99-99.9-9.9-9.9
