5290120121218-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5290120121219 39.3 28.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 47 20.6 -99-99.9-9.9-9.9
5290120121220 36.0 23.6 49.519999-99.9-99.9-99.9-99.9-9.9 9923.9 62 20.4 -99-99.9-9.9-9.9
5290120121221 27.8 19.2  6.219999-99.9-99.9-99.9-99.9-9.9 9922.7 89 19.5 -99-99.9-9.9-9.9
5290120121222 33.3 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 66 20.0 -99-99.9-9.9-9.9
5290120121223 37.9 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 52 22.0 -99-99.9-9.9-9.9
5290120121224 40.2 27.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 46 21.4 -99-99.9-9.9-9.9
5290120121225 41.6 27.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 40 20.0 -99-99.9-9.9-9.9
5290120121226 32.6 17.0  9.819999-99.9-99.9-99.9-99.9-9.9 9918.8 77 16.4 -99-99.9-9.9-9.9
5290120121227 20.5 14.4  2.019999-99.9-99.9-99.9-99.9-9.9 9918.2 93 16.0 -99-99.9-9.9-9.9
5290120121228 29.2 16.8  1.019999-99.9-99.9-99.9-99.9-9.9 9918.8 75 16.5 -99-99.9-9.9-9.9
5290120121229 29.8 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 65 18.5 -99-99.9-9.9-9.9
5290120121230 34.5 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 65 21.3 -99-99.9-9.9-9.9
5290120121231 37.7 22.7 29.519999-99.9-99.9-99.9-99.9-9.9 9925.9 58 21.6 -99-99.9-9.9-9.9
5290120130101 29.3 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 70 16.2 -99-99.9-9.9-9.9
5290120130102 29.8 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 58 13.0 -99-99.9-9.9-9.9
5290120130103 33.3 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 59 15.4 -99-99.9-9.9-9.9
5290120130104 37.7 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 56 20.7 -99-99.9-9.9-9.9
5290120130105 40.9 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 50 20.1 -99-99.9-9.9-9.9
5290120130106 33.9 21.5 27.519999-99.9-99.9-99.9-99.9-9.9 9923.6 61 20.1 -99-99.9-9.9-9.9
5290120130107 32.8 21.3 11.519999-99.9-99.9-99.9-99.9-9.9 9927.4 83 22.5 -99-99.9-9.9-9.9
5290120130108 36.3 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 64 22.2 -99-99.9-9.9-9.9
5290120130109 35.8 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 62 21.3 -99-99.9-9.9-9.9
5290120130110 36.9 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 61 20.8 -99-99.9-9.9-9.9
5290120130111 36.4 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 49 17.1 -99-99.9-9.9-9.9
5290120130112 37.6 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 51 17.8 -99-99.9-9.9-9.9
5290120130113 36.9 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 51 18.2 -99-99.9-9.9-9.9
5290120130114 36.6 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 49 18.3 -99-99.9-9.9-9.9
5290120130115 37.4 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 50 18.0 -99-99.9-9.9-9.9
5290120130116 38.2 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 44 17.2 -99-99.9-9.9-9.9
5290120130117 38.5 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 44 17.7 -99-99.9-9.9-9.9
5290120130118 36.3 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 50 18.6 -99-99.9-9.9-9.9
5290120130119 37.4 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 43 15.0 -99-99.9-9.9-9.9
5290120130120 36.1 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 46 15.4 -99-99.9-9.9-9.9
5290120130121 35.1 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 46 15.5 -99-99.9-9.9-9.9
5290120130122 38.2 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 46 17.1 -99-99.9-9.9-9.9
5290120130123 40.6 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 38 17.3 -99-99.9-9.9-9.9
5290120130124 43.7 23.0 14.019999-99.9-99.9-99.9-99.9-9.9 9921.3 50 18.4 -99-99.9-9.9-9.9
5290120130125 30.5 20.3  1.219999-99.9-99.9-99.9-99.9-9.9 9921.7 77 18.6 -99-99.9-9.9-9.9
5290120130126 32.6 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 52 13.7 -99-99.9-9.9-9.9
5290120130127 34.5 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 48 13.5 -99-99.9-9.9-9.9
5290120130128 39.3 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 42 14.3 -99-99.9-9.9-9.9
5290120130129 43.3 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 38 16.0 -99-99.9-9.9-9.9
5290120130130 41.7 24.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 40 18.1 -99-99.9-9.9-9.9
5290120130131 43.6 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 35 16.9 -99-99.9-9.9-9.9
5290120130201 44.8 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 37 18.4 -99-99.9-9.9-9.9
5290120130202 34.0 20.5 32.019999-99.9-99.9-99.9-99.9-9.9 9922.7 78 19.5 -99-99.9-9.9-9.9
5290120130203 35.2 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 63 19.5 -99-99.9-9.9-9.9
5290120130204 35.6 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 54 15.9 -99-99.9-9.9-9.9
5290120130205 36.2 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 44 13.4 -99-99.9-9.9-9.9
5290120130206 35.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 44 13.9 -99-99.9-9.9-9.9
5290120130207 35.9 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 53 16.3 -99-99.9-9.9-9.9
5290120130208 39.3 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 40 16.4 -99-99.9-9.9-9.9
5290120130209 39.3 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 43 16.3 -99-99.9-9.9-9.9
5290120130210 39.2 20.7 25.519999-99.9-99.9-99.9-99.9-9.9 9922.3 61 19.2 -99-99.9-9.9-9.9
5290120130211 32.3 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 78 20.1 -99-99.9-9.9-9.9
5290120130212 38.2 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 57 19.2 -99-99.9-9.9-9.9
5290120130213 39.9 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 51 19.9 -99-99.9-9.9-9.9
5290120130214 36.1 23.6  2.019999-99.9-99.9-99.9-99.9-9.9 9926.1 70 21.8 -99-99.9-9.9-9.9
5290120130215 38.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 59 20.6 -99-99.9-9.9-9.9
5290120130216 41.8 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 44 20.7 -99-99.9-9.9-9.9
5290120130217 43.4 26.3 15.819999-99.9-99.9-99.9-99.9-9.9 9923.6 47 20.1 -99-99.9-9.9-9.9
5290120130218 29.2 22.1  0.219999-99.9-99.9-99.9-99.9-9.9 9925.2 82 21.2 -99-99.9-9.9-9.9
5290120130219 25.2 22.7  6.219999-99.9-99.9-99.9-99.9-9.9 9926.9 92 22.3 -99-99.9-9.9-9.9
5290120130220 30.5 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 80 20.6 -99-99.9-9.9-9.9
5290120130221 28.6 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 78 19.5 -99-99.9-9.9-9.9
5290120130222 36.0 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 57 18.2 -99-99.9-9.9-9.9
5290120130223 39.2 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 51 17.4 -99-99.9-9.9-9.9
5290120130224 42.0 25.0  8.819999-99.9-99.9-99.9-99.9-9.9 9922.2 48 19.1 -99-99.9-9.9-9.9
5290120130225 30.3 21.6  1.519999-99.9-99.9-99.9-99.9-9.9 9923.6 85 20.1 -99-99.9-9.9-9.9
5290120130226 31.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 61 14.7 -99-99.9-9.9-9.9
5290120130227 32.6 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 49 12.4 -99-99.9-9.9-9.9
5290120130228 37.5 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 47 11.8 -99-99.9-9.9-9.9
5290120130301 41.4 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 41 17.3 -99-99.9-9.9-9.9
5290120130302 40.6 24.1 18.519999-99.9-99.9-99.9-99.9-9.9 9924.7 56 20.8 -99-99.9-9.9-9.9
5290120130303 24.1 16.2 17.519999-99.9-99.9-99.9-99.9-9.9 9919.9 94 17.3 -99-99.9-9.9-9.9
5290120130304 22.6 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 82 16.6 -99-99.9-9.9-9.9
5290120130305 30.1 14.8  0.219999-99.9-99.9-99.9-99.9-9.9 9916.7 67 14.6 -99-99.9-9.9-9.9
5290120130306 34.3 13.1  5.219999-99.9-99.9-99.9-99.9-9.9 9917.2 57 15.1 -99-99.9-9.9-9.9
5290120130307 34.2 19.6 31.819999-99.9-99.9-99.9-99.9-9.9 9925.5 78 21.3 -99-99.9-9.9-9.9
5290120130308 39.8 24.1 14.219999-99.9-99.9-99.9-99.9-9.9 9927.2 60 22.4 -99-99.9-9.9-9.9
5290120130309 34.2 23.0  4.019999-99.9-99.9-99.9-99.9-9.9 9925.3 71 21.3 -99-99.9-9.9-9.9
5290120130310 27.9 21.2 15.219999-99.9-99.9-99.9-99.9-9.9 9923.7 88 20.2 -99-99.9-9.9-9.9
5290120130311 34.0 19.4  1.019999-99.9-99.9-99.9-99.9-9.9 9924.8 77 20.9 -99-99.9-9.9-9.9
5290120130312 27.1 20.6  3.019999-99.9-99.9-99.9-99.9-9.9 9925.3 86 21.2 -99-99.9-9.9-9.9
5290120130313 28.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 79 18.0 -99-99.9-9.9-9.9
5290120130314 29.2 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 69 15.5 -99-99.9-9.9-9.9
5290120130315 28.6 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 64 15.2 -99-99.9-9.9-9.9
5290120130316 29.2 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 57 14.8 -99-99.9-9.9-9.9
5290120130317 26.6 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 63 14.2 -99-99.9-9.9-9.9
5290120130318 25.2 16.1 17.819999-99.9-99.9-99.9-99.9-9.9 9916.9 73 14.8 -99-99.9-9.9-9.9
5290120130319 21.3 17.8  9.019999-99.9-99.9-99.9-99.9-9.9 9920.4 94 17.8 -99-99.9-9.9-9.9
5290120130320 24.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 88 16.9 -99-99.9-9.9-9.9
5290120130321 29.4 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 80 16.0 -99-99.9-9.9-9.9
5290120130322 30.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 73 16.5 -99-99.9-9.9-9.9
5290120130323 31.3 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 59 15.6 -99-99.9-9.9-9.9
5290120130324 31.6 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 71 16.5 -99-99.9-9.9-9.9
5290120130325 32.3 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 69 18.0 -99-99.9-9.9-9.9
5290120130326 31.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 67 16.5 -99-99.9-9.9-9.9
5290120130327 29.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 65 12.8 -99-99.9-9.9-9.9
5290120130328 29.1 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 67 13.3 -99-99.9-9.9-9.9
5290120130329 32.1 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 65 15.3 -99-99.9-9.9-9.9
5290120130330 34.8 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 53 15.7 -99-99.9-9.9-9.9
5290120130331 36.9 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 55 17.7 -99-99.9-9.9-9.9
5290120130401 34.0 22.0  6.219999-99.9-99.9-99.9-99.9-9.9 9924.4 76 20.7 -99-99.9-9.9-9.9
5290120130402 25.1 21.4  0.819999-99.9-99.9-99.9-99.9-9.9 9925.0 91 21.1 -99-99.9-9.9-9.9
5290120130403 23.5 20.3  7.219999-99.9-99.9-99.9-99.9-9.9 9922.4 86 19.3 -99-99.9-9.9-9.9
5290120130404 22.5 17.3 10.519999-99.9-99.9-99.9-99.9-9.9 9920.2 94 17.7 -99-99.9-9.9-9.9
5290120130405 30.0 14.1  0.219999-99.9-99.9-99.9-99.9-9.9 9917.9 75 15.7 -99-99.9-9.9-9.9
5290120130406 29.3 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 82 17.6 -99-99.9-9.9-9.9
5290120130407 30.0 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 70 16.2 -99-99.9-9.9-9.9
5290120130408 29.2 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 67 14.0 -99-99.9-9.9-9.9
5290120130409 30.9 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 67 14.6 -99-99.9-9.9-9.9
5290120130410 34.0 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 69 19.1 -99-99.9-9.9-9.9
5290120130411 34.2 21.3  2.019999-99.9-99.9-99.9-99.9-9.9 9926.2 84 21.8 -99-99.9-9.9-9.9
5290120130412 24.2 15.8  0.519999-99.9-99.9-99.9-99.9-9.9 9919.4 87 17.0 -99-99.9-9.9-9.9
5290120130413 26.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 73 11.9 -99-99.9-9.9-9.9
5290120130414 27.4  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 61  9.1 -99-99.9-9.9-9.9
5290120130415 31.3  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 62 10.7 -99-99.9-9.9-9.9
5290120130416 31.4 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 66 12.7 -99-99.9-9.9-9.9
5290120130417 30.4 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 70 13.4 -99-99.9-9.9-9.9
5290120130418 29.9  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 70 10.9 -99-99.9-9.9-9.9
5290120130419 31.6  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 67 11.6 -99-99.9-9.9-9.9
5290120130420 32.3 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 68 13.7 -99-99.9-9.9-9.9
5290120130421 33.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 67 14.6 -99-99.9-9.9-9.9
5290120130422 32.4 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 66 15.1 -99-99.9-9.9-9.9
5290120130423 32.7 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 66 14.7 -99-99.9-9.9-9.9
5290120130424 33.1 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 65 14.2 -99-99.9-9.9-9.9
5290120130425 32.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 56 12.9 -99-99.9-9.9-9.9
5290120130426 33.7 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 57 15.4 -99-99.9-9.9-9.9
5290120130427 35.8 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 55 18.3 -99-99.9-9.9-9.9
5290120130428 35.6 20.7  6.219999-99.9-99.9-99.9-99.9-9.9 9924.2 69 20.5 -99-99.9-9.9-9.9
5290120130429 27.9 21.4  6.219999-99.9-99.9-99.9-99.9-9.9 9926.0 88 21.7 -99-99.9-9.9-9.9
5290120130430 27.1 21.8 17.819999-99.9-99.9-99.9-99.9-9.9 9925.4 87 21.3 -99-99.9-9.9-9.9
5290120130501 35.6 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 68 21.2 -99-99.9-9.9-9.9
5290120130502 35.9 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 59 19.8 -99-99.9-9.9-9.9
5290120130503 33.9 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 68 20.2 -99-99.9-9.9-9.9
5290120130504 29.1 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 73 16.6 -99-99.9-9.9-9.9
5290120130505 25.9 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 79 13.8 -99-99.9-9.9-9.9
5290120130506 29.3  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 71 11.3 -99-99.9-9.9-9.9
5290120130507 25.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 66  9.3 -99-99.9-9.9-9.9
5290120130508 28.7  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 57  8.3 -99-99.9-9.9-9.9
5290120130509 30.8  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 56 11.0 -99-99.9-9.9-9.9
5290120130510 32.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 54 14.2 -99-99.9-9.9-9.9
5290120130511 34.2 19.2  2.019999-99.9-99.9-99.9-99.9-9.9 9920.2 67 17.5 -99-99.9-9.9-9.9
