5280220190809 11.5  8.2  5.819999-99.9-99.9-99.9-99.9-9.9 9911.5100  9.0   5  3.9-9.9-9.9
5280220190810 18.5 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.2   2  1.5-9.9-9.9
5280220190811 18.6  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 88  7.5   2  1.3-9.9-9.9
5280220190812 15.6  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 90  6.1   2  1.5-9.9-9.9
5280220190813 11.9  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 83  1.9   2  1.5-9.9-9.9
5280220190814 12.8 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 83  1.0   2  1.5-9.9-9.9
5280220190815 17.4 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 84  6.2   1  0.8-9.9-9.9
5280220190816 24.2  6.8  1.019999-99.9-99.9-99.9-99.9-9.9 9913.8 84 11.6   1  0.9-9.9-9.9
5280220190817 17.5  7.3  2.819999-99.9-99.9-99.9-99.9-9.9 9914.3 94 12.0   3  2.2-9.9-9.9
5280220190818 14.0  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 78  5.5   3  2.6-9.9-9.9
5280220190819 10.0  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 81  2.8   2  1.5-9.9-9.9
5280220190820 11.8  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 89  5.8   2  1.5-9.9-9.9
5280220190821 14.4  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 86  6.4   3  2.3-9.9-9.9
5280220190822 17.4  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 81  5.9   1  0.9-9.9-9.9
5280220190823 20.4 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 82  5.5   1  1.0-9.9-9.9
5280220190824 21.6  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 84  8.6   2  1.3-9.9-9.9
5280220190825 20.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 93 12.0   2  1.3-9.9-9.9
5280220190826 24.0  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 92 14.4   1  0.6-9.9-9.9
5280220190827 27.5  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 85 15.1   2  1.5-9.9-9.9
5280220190828 29.0 14.8  3.519999-99.9-99.9-99.9-99.9-9.9 9920.5 78 17.9   4  3.0-9.9-9.9
5280220190829 23.3 11.9  0.219999-99.9-99.9-99.9-99.9-9.9 9918.9 87 16.2   1  1.1-9.9-9.9
5280220190830 16.7  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 87  9.7   2  1.8-9.9-9.9
5280220190831 20.6  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 77  3.5   1  1.1-9.9-9.9
5280220190901 16.5  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 68  1.7   2  1.4-9.9-9.9
5280220190902 16.5  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 75  3.7   2  1.6-9.9-9.9
5280220190903 14.6 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 74  0.5   2  1.5-9.9-9.9
5280220190904 13.9 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 79  1.6   2  1.5-9.9-9.9
5280220190905 12.9  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 78  5.7   4  3.4-9.9-9.9
5280220190906 15.8  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 91 10.6   4  3.6-9.9-9.9
5280220190907 20.3  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 91 12.6   3  2.1-9.9-9.9
5280220190908 18.9  7.0  2.219999-99.9-99.9-99.9-99.9-9.9 9914.4 92 12.2   2  1.2-9.9-9.9
5280220190909 14.5 11.7 16.519999-99.9-99.9-99.9-99.9-9.9 9915.2 99 13.2   4  3.2-9.9-9.9
5280220190910 17.3  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 94 12.7   3  2.1-9.9-9.9
5280220190911 18.0  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 89 11.4   3  2.2-9.9-9.9
5280220190912 19.7  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 79  7.0   2  1.4-9.9-9.9
5280220190913 22.2  2.9  0.219999-99.9-99.9-99.9-99.9-9.9 9911.4 88  8.6   2  1.4-9.9-9.9
5280220190914 23.6  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 81  9.9   2  1.5-9.9-9.9
5280220190915 25.9  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 83 13.4   3  2.6-9.9-9.9
5280220190916 21.7  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 76  7.4   3  2.7-9.9-9.9
5280220190917 24.8 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 57  5.0   2  2.0-9.9-9.9
5280220190918 24.4  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 60  8.3   2  1.3-9.9-9.9
5280220190919 20.5  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 67  5.5   3  2.4-9.9-9.9
5280220190920 22.2 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 56  1.0   2  1.8-9.9-9.9
5280220190921 25.6  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 57  4.3   3  2.4-9.9-9.9
5280220190922 18.8  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 60  5.9   3  2.7-9.9-9.9
5280220190923 20.6  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 67  6.8   2  1.4-9.9-9.9
5280220190924 28.2  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 77  8.5   1  1.0-9.9-9.9
5280220190925 31.4  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 56 10.2   2  1.3-9.9-9.9
5280220190926 26.2  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 69 12.8   4  2.9-9.9-9.9
5280220190927 22.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 68 11.7   4  2.9-9.9-9.9
5280220190928 25.7 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 79 12.6   2  1.6-9.9-9.9
5280220190929 30.3  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 72 14.2   2  1.7-9.9-9.9
5280220190930 27.2 17.6 17.819999-99.9-99.9-99.9-99.9-9.9 9919.4 74 16.9   5  3.9-9.9-9.9
5280220191001 19.7 12.3  3.219999-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.1   6  5.1-9.9-9.9
5280220191002 17.0 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 81 10.0   9  7.0-9.9-9.9
5280220191003 15.4 10.1 12.219999-99.9-99.9-99.9-99.9-9.9 9913.9 94 11.8   8  6.5-9.9-9.9
5280220191004 14.9 12.3  1.819999-99.9-99.9-99.9-99.9-9.9 9915.2 96 13.2   3  2.5-9.9-9.9
5280220191005 21.3  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 81 10.4   2  1.4-9.9-9.9
5280220191006 23.1  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 79  8.5   2  1.3-9.9-9.9
5280220191007 26.1  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 69 11.3   2  1.8-9.9-9.9
5280220191008 28.0  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 62  8.3   1  1.2-9.9-9.9
5280220191009 28.4  7.7 10.019999-99.9-99.9-99.9-99.9-9.9 9916.9 78 14.3   2  1.4-9.9-9.9
5280220191010 30.1 14.8  0.819999-99.9-99.9-99.9-99.9-9.9 9921.2 83 18.2   2  1.4-9.9-9.9
5280220191011 26.0 18.4 37.219999-99.9-99.9-99.9-99.9-9.9 9923.6 97 20.1   3  2.6-9.9-9.9
5280220191012 22.5 17.3 35.019999-99.9-99.9-99.9-99.9-9.9 9921.3 92 18.4   5  3.7-9.9-9.9
5280220191013 19.9 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 78 13.4   5  4.1-9.9-9.9
5280220191014 14.4 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 76  7.9   8  6.4-9.9-9.9
5280220191015 13.9 10.8  7.219999-99.9-99.9-99.9-99.9-9.9 9913.6 94 11.5   5  4.0-9.9-9.9
5280220191016 16.6 12.2  5.219999-99.9-99.9-99.9-99.9-9.9 9915.8 93 13.8   4  3.1-9.9-9.9
5280220191017 19.0 15.2 14.019999-99.9-99.9-99.9-99.9-9.9 9917.6 92 15.4   1  1.1-9.9-9.9
5280220191018 24.7 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 80 10.7   2  1.5-9.9-9.9
5280220191019 24.8  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 82 10.7   1  1.1-9.9-9.9
5280220191020 17.2  9.2  2.519999-99.9-99.9-99.9-99.9-9.9 9914.1 92 11.9   1  0.6-9.9-9.9
5280220191021 21.3 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 93 12.3   0  0.2-9.9-9.9
5280220191022 22.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 71  8.2   1  1.1-9.9-9.9
5280220191023 24.1  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 76  9.0   2  1.6-9.9-9.9
5280220191024 27.7  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 71  9.2   1  1.1-9.9-9.9
5280220191025 30.7 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 71 14.6   2  1.2-9.9-9.9
5280220191026 31.4 12.8  3.819999-99.9-99.9-99.9-99.9-9.9 9915.4 51 13.0   2  1.8-9.9-9.9
5280220191027 28.9 17.1  0.219999-99.9-99.9-99.9-99.9-9.9 9922.3 87 19.1   2  1.7-9.9-9.9
5280220191028 26.0 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 97 17.5   1  1.2-9.9-9.9
5280220191029 21.9 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 96 17.2   6  4.5-9.9-9.9
5280220191030 23.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 86 17.4   5  4.4-9.9-9.9
5280220191031 25.1 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 69 13.9   4  3.3-9.9-9.9
5280220191101 23.7 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 97 19.2   2  1.3-9.9-9.9
5280220191102 28.5 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 83 17.3   2  1.3-9.9-9.9
5280220191103 27.0  8.5  0.519999-99.9-99.9-99.9-99.9-9.9 9916.0 79 13.8   1  1.0-9.9-9.9
5280220191104 22.8 15.6 14.819999-99.9-99.9-99.9-99.9-9.9 9917.7 87 15.2   1  0.6-9.9-9.9
5280220191105 28.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 81 14.1   1  0.9-9.9-9.9
5280220191106 27.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 84 16.0   1  0.9-9.9-9.9
5280220191107 31.9 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 58 15.5   3  2.7-9.9-9.9
5280220191108 24.7 17.2  0.219999-99.9-99.9-99.9-99.9-9.9 9919.5 80 16.9   6  4.7-9.9-9.9
5280220191109 27.1 18.3  0.219999-99.9-99.9-99.9-99.9-9.9 9921.7 87 18.8   4  3.4-9.9-9.9
5280220191110 25.0 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 77 16.9   4  2.9-9.9-9.9
5280220191111 26.9 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 84 17.8   2  1.5-9.9-9.9
5280220191112 29.3 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 84 19.8   2  1.6-9.9-9.9
5280220191113 31.9 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 79 17.7   1  0.7-9.9-9.9
5280220191114 30.3 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 78 14.4   1  1.1-9.9-9.9
5280220191115 31.2 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 69 14.9   1  0.6-9.9-9.9
5280220191116 24.6 17.2  3.219999-99.9-99.9-99.9-99.9-9.9 9920.7 96 17.8   1  0.7-9.9-9.9
5280220191117 31.9 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 76 16.7   1  0.5-9.9-9.9
5280220191118 35.2 16.8  3.819999-99.9-99.9-99.9-99.9-9.9 9920.5 65 17.3   1  0.9-9.9-9.9
5280220191119 31.3 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 85 19.1   2  1.3-9.9-9.9
5280220191120 35.7 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 69 19.7   1  0.6-9.9-9.9
5280220191121 35.2 21.4  9.519999-99.9-99.9-99.9-99.9-9.9 9930.1 90 23.9   4  2.9-9.9-9.9
5280220191122 25.8 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 78 17.2   5  3.8-9.9-9.9
5280220191123 23.1 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 72 15.6   5  4.4-9.9-9.9
5280220191124 28.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 69 14.6   3  2.1-9.9-9.9
5280220191125 22.8 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 99 17.8   2  1.3-9.9-9.9
5280220191126 25.3 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 87 17.0   1  1.2-9.9-9.9
5280220191127 28.3  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 67 11.9   1  1.1-9.9-9.9
5280220191128 30.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 69 14.6   1  1.1-9.9-9.9
5280220191129 31.4 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 69 16.2   2  1.3-9.9-9.9
5280220191130 28.6 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 68 12.1   1  1.0-9.9-9.9
5280220191201 25.8 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 58 10.5   2  1.9-9.9-9.9
5280220191202 28.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 72 12.1   1  0.6-9.9-9.9
5280220191203 24.7 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 93 13.5   1  0.7-9.9-9.9
5280220191204 24.3 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 87 14.0   1  1.0-9.9-9.9
5280220191205 25.8  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 72 11.4   2  1.3-9.9-9.9
5280220191206 31.2 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 66 14.7   1  1.1-9.9-9.9
5280220191207 27.6 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 66 13.3   1  0.8-9.9-9.9
5280220191208 31.1 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 73 17.1   2  1.2-9.9-9.9
5280220191209 34.4 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 71 18.5   1  1.1-9.9-9.9
5280220191210 36.5 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 71 18.4   1  1.1-9.9-9.9
5280220191211 36.5 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 59 18.5   1  1.2-9.9-9.9
5280220191212 26.4 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 59 12.3   3  2.0-9.9-9.9
5280220191213 27.4 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 63 12.3   1  0.8-9.9-9.9
5280220191214 32.0 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 71 16.0   1  0.4-9.9-9.9
5280220191215 25.4 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 89 17.2   1  0.8-9.9-9.9
5280220191216 30.7 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 81 15.8   1  0.5-9.9-9.9
5280220191217 29.5 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 74 15.7   2  1.3-9.9-9.9
5280220191218 32.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 72 18.4   2  1.4-9.9-9.9
5280220191219 34.8 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 66 17.6   1  0.7-9.9-9.9
5280220191220 24.9 18.3-99.999999-99.9-99.9-99.9-99.9-9.9 9920.7 90 17.9   2  1.4-9.9-9.9
5280220191221 25.4 14.4-99.999999-99.9-99.9-99.9-99.9-9.9 9916.3 81 14.2   3  2.6-9.9-9.9
5280220191222 27.9  9.3-99.999999-99.9-99.9-99.9-99.9-9.9 9913.6 70 11.3   2  1.3-9.9-9.9
5280220191223 31.1 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 68 12.0   2  1.2-9.9-9.9
5280220191224 33.4 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 67 17.1   2  1.9-9.9-9.9
5280220191225 24.5 15.7-99.999999-99.9-99.9-99.9-99.9-9.9 9916.8 68 14.7   4  3.0-9.9-9.9
5280220191226 25.9 15.3-99.999999-99.9-99.9-99.9-99.9-9.9 9923.3 92 19.7   3  2.4-9.9-9.9
5280220191227 35.6 21.2-99.999999-99.9-99.9-99.9-99.9-9.9 9926.6 83 20.9   1  1.1-9.9-9.9
5280220191228 31.8 22.6-99.999999-99.9-99.9-99.9-99.9-9.9 9926.8 87 21.2   1  0.8-9.9-9.9
5280220191229 34.5 20.8-99.999999-99.9-99.9-99.9-99.9-9.9 9923.7 77 18.4   1  1.0-9.9-9.9
5280220191230 26.2 22.3-99.999999-99.9-99.9-99.9-99.9-9.9 9918.8 73 15.9   1  1.1-9.9-9.9
5280220191231 29.1 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 94 19.4   2  1.9-9.9-9.9
5280220200101 26.7 19.0  1.519999-99.9-99.9-99.9-99.9-9.9 9924.8 95 20.8   4  3.1-9.9-9.9
5280220200102 27.2 19.2  4.019999-99.9-99.9-99.9-99.9-9.9 9924.9 91 21.0   4  3.5-9.9-9.9
5280220200103 28.6 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 87 20.4   2  2.0-9.9-9.9
5280220200104 31.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 85 18.3   1  1.1-9.9-9.9
5280220200105 32.3 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 82 17.0   1  0.9-9.9-9.9
5280220200106 28.4 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 68 15.2   3  2.5-9.9-9.9
5280220200107 30.4 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 71 13.4   2  1.3-9.9-9.9
5280220200108 33.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 72 16.0   1  1.2-9.9-9.9
5280220200109 29.8 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 88 21.3   2  1.6-9.9-9.9
5280220200110 31.6 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 88 19.9   1  1.0-9.9-9.9
5280220200111 34.0 15.3  0.219999-99.9-99.9-99.9-99.9-9.9 9919.9 79 16.6   1  0.7-9.9-9.9
5280220200112 29.7 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 77 19.0   4  3.4-9.9-9.9
5280220200113 30.6 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 72 17.6   3  2.6-9.9-9.9
5280220200114 32.0 20.4 50.019999-99.9-99.9-99.9-99.9-9.9 9927.1 88 22.1   1  1.0-9.9-9.9
5280220200115 29.4 20.3  2.819999-99.9-99.9-99.9-99.9-9.9 9920.6 82 17.3   2  1.4-9.9-9.9
5280220200116 26.5 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 68 12.3   2  1.4-9.9-9.9
5280220200117 29.0 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 80 15.5   1  0.8-9.9-9.9
5280220200118 31.1 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 73 17.5   1  0.8-9.9-9.9
5280220200119 35.1 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 78 20.4   1  0.6-9.9-9.9
5280220200120 34.8 21.0 43.019999-99.9-99.9-99.9-99.9-9.9 9927.4 85 22.0   1  0.6-9.9-9.9
5280220200121 25.8 21.5  7.219999-99.9-99.9-99.9-99.9-9.9 9925.7 89 21.2   1  1.1-9.9-9.9
5280220200122 29.7 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.8 93 23.3   3  2.3-9.9-9.9
5280220200123 33.2 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.9 84 20.9   1  0.7-9.9-9.9
5280220200124 32.7 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 84 20.1   1  1.0-9.9-9.9
5280220200125 36.6 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 75 21.2   1  0.8-9.9-9.9
5280220200126 33.4 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 78 18.6   2  1.4-9.9-9.9
5280220200127 25.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 75 14.8   3  2.7-9.9-9.9
5280220200128 30.8 12.6  0.219999-99.9-99.9-99.9-99.9-9.9 9920.1 79 17.4   1  0.9-9.9-9.9
5280220200129 27.8 17.6  0.219999-99.9-99.9-99.9-99.9-9.9 9922.8 93 19.5   3  2.2-9.9-9.9
5280220200130 26.0 12.4  0.219999-99.9-99.9-99.9-99.9-9.9 9915.6 75 13.5   2  1.7-9.9-9.9
5280220200131 30.2  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 81 14.2   1  0.6-9.9-9.9
5280220200201 33.3 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 80 17.0   1  0.4-9.9-9.9
5280220200202 36.2 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 81 19.9   0  0.4-9.9-9.9
5280220200203 36.5 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 81 21.6   1  0.8-9.9-9.9
5280220200204 35.9 20.5  5.019999-99.9-99.9-99.9-99.9-9.9 9928.9 77 23.4   2  1.3-9.9-9.9
5280220200205 35.2 22.4 17.219999-99.9-99.9-99.9-99.9-9.9 9931.3 88 24.7   2  1.4-9.9-9.9
5280220200206 37.4 21.7  0.219999-99.9-99.9-99.9-99.9-9.9 9933.6 88 25.8   1  0.6-9.9-9.9
5280220200207 30.6 22.4  7.819999-99.9-99.9-99.9-99.9-9.9 9931.1 95 24.6   2  1.8-9.9-9.9
5280220200208 27.1 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 84 21.3   5  3.8-9.9-9.9
5280220200209 25.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 80 16.7   3  2.6-9.9-9.9
5280220200210 26.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 79 15.2   2  1.3-9.9-9.9
5280220200211 28.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 83 17.5   2  1.4-9.9-9.9
5280220200212 31.0 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 80 18.4   1  1.1-9.9-9.9
5280220200213 34.2 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 78 20.8   1  1.1-9.9-9.9
5280220200214 32.0 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 80 20.1   1  1.1-9.9-9.9
5280220200215 34.9 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 80 19.2   1  0.5-9.9-9.9
5280220200216 37.1 17.7  2.019999-99.9-99.9-99.9-99.9-9.9 9928.3 85 22.8   1  0.9-9.9-9.9
5280220200217 31.2 19.1 29.819999-99.9-99.9-99.9-99.9-9.9 9926.7 92 22.1   2  1.4-9.9-9.9
5280220200218 26.3 17.2  0.219999-99.9-99.9-99.9-99.9-9.9 9920.3 83 17.6   2  1.8-9.9-9.9
5280220200219 29.9 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 83 16.4   1  1.0-9.9-9.9
5280220200220 24.6 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 66 11.0   3  2.4-9.9-9.9
5280220200221 23.5 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 78 11.7   2  1.9-9.9-9.9
5280220200222 23.4  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 81 12.6   1  1.1-9.9-9.9
5280220200223 28.2 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 85 15.0   1  0.8-9.9-9.9
5280220200224 30.6 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 84 17.1   1  1.1-9.9-9.9
5280220200225 27.5 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 82 15.6   1  0.4-9.9-9.9
5280220200226 26.8 11.8  0.219999-99.9-99.9-99.9-99.9-9.9 9917.7 86 15.4   1  1.0-9.9-9.9
5280220200227 31.3 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 79 15.5   1  0.7-9.9-9.9
5280220200228 34.1 13.3  0.219999-99.9-99.9-99.9-99.9-9.9 9920.9 79 18.0   1  0.6-9.9-9.9
5280220200229 35.4 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 80 20.0   1  0.5-9.9-9.9
5280220200301 36.1 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 80 20.3   0  0.3-9.9-9.9
5280220200302 35.5 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 77 20.4   1  0.6-9.9-9.9
5280220200303 34.3 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 81 19.9   1  0.7-9.9-9.9
5280220200304 33.1 16.5  0.219999-99.9-99.9-99.9-99.9-9.9 9923.4 84 19.9   1  0.6-9.9-9.9
5280220200305 32.3 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 85 19.3   1  0.9-9.9-9.9
5280220200306 31.1 15.0  0.219999-99.9-99.9-99.9-99.9-9.9 9922.3 87 19.1   0  0.4-9.9-9.9
5280220200307 33.6 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 81 19.4   1  0.7-9.9-9.9
5280220200308 34.1 17.0  1.019999-99.9-99.9-99.9-99.9-9.9 9924.9 88 20.8   0  0.4-9.9-9.9
5280220200309 26.6 19.6  1.819999-99.9-99.9-99.9-99.9-9.9 9925.0 93 21.0   4  3.1-9.9-9.9
5280220200310 26.5 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 88 20.0   4  3.0-9.9-9.9
5280220200311 22.3 19.6 55.519999-99.9-99.9-99.9-99.9-9.9 9924.0100 20.4   2  1.6-9.9-9.9
5280220200312 30.2 17.7  0.219999-99.9-99.9-99.9-99.9-9.9 9923.5 89 20.0   1  0.5-9.9-9.9
5280220200313 35.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 86 22.4   1  1.0-9.9-9.9
