5286220061103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220061104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220111118-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120102 36.7 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 39 13.2 -99-99.9-9.9-9.9
5286220120103 37.8 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 38 13.8 -99-99.9-9.9-9.9
5286220120104 35.7 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 31 10.1 -99-99.9-9.9-9.9
5286220120105 35.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 30 10.1 -99-99.9-9.9-9.9
5286220120106 37.3 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 27  9.7 -99-99.9-9.9-9.9
5286220120107 38.5 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 33 12.9 -99-99.9-9.9-9.9
5286220120108 38.8 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 35 13.9 -99-99.9-9.9-9.9
5286220120109 42.1 23.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 31 16.2 -99-99.9-9.9-9.9
5286220120110 41.5 23.4 65.919999-99.9-99.9-99.9-99.9-9.9 9921.0 51 18.2 -99-99.9-9.9-9.9
5286220120111 24.8 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 91 20.3 -99-99.9-9.9-9.9
5286220120112 31.4 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 71 19.6 -99-99.9-9.9-9.9
5286220120113 30.0 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 47 12.3 -99-99.9-9.9-9.9
5286220120114 30.7 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 49 11.8 -99-99.9-9.9-9.9
5286220120115 33.6 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 49 13.8 -99-99.9-9.9-9.9
5286220120116 34.9 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 43 13.4 -99-99.9-9.9-9.9
5286220120117 35.9 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 48 14.9 -99-99.9-9.9-9.9
5286220120118 36.9 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 43 15.6 -99-99.9-9.9-9.9
5286220120119 36.1 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 49 17.8 -99-99.9-9.9-9.9
5286220120120 37.8 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 46 17.2 -99-99.9-9.9-9.9
5286220120121 29.9 21.9  1.419999-99.9-99.9-99.9-99.9-9.9 9922.2 79 19.1 -99-99.9-9.9-9.9
5286220120122 35.4 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 57 18.2 -99-99.9-9.9-9.9
5286220120123 37.1 19.0 35.019999-99.9-99.9-99.9-99.9-9.9 9921.8 49 18.9 -99-99.9-9.9-9.9
5286220120124 29.5 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 81 18.8 -99-99.9-9.9-9.9
5286220120125 27.1 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 68 14.9 -99-99.9-9.9-9.9
5286220120126 30.4 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 58 13.6 -99-99.9-9.9-9.9
5286220120127 31.4 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 52 14.1 -99-99.9-9.9-9.9
5286220120128 33.3 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 50 14.5 -99-99.9-9.9-9.9
5286220120129 38.2 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 54 19.0 -99-99.9-9.9-9.9
5286220120130 39.7 24.1  1.219999-99.9-99.9-99.9-99.9-9.9 9921.2 40 18.4 -99-99.9-9.9-9.9
5286220120131 32.0 22.9  2.619999-99.9-99.9-99.9-99.9-9.9 9925.2 74 21.2 -99-99.9-9.9-9.9
5286220120201 29.6 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 81 21.8 -99-99.9-9.9-9.9
5286220120202 27.3 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 86 21.5 -99-99.9-9.9-9.9
5286220120203 33.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6 78 22.1 -99-99.9-9.9-9.9
5286220120204 36.7 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.0 78 23.5 -99-99.9-9.9-9.9
5286220120205 30.1 23.5  0.319999-99.9-99.9-99.9-99.9-9.9 9928.8 81 23.4 -99-99.9-9.9-9.9
5286220120206 40.1 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 68 22.8 -99-99.9-9.9-9.9
5286220120207 39.4 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 61 22.8 -99-99.9-9.9-9.9
5286220120208 31.4 20.5  2.319999-99.9-99.9-99.9-99.9-9.9 9923.8 88 20.2 -99-99.9-9.9-9.9
5286220120209 28.2 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 75 18.2 -99-99.9-9.9-9.9
5286220120210 28.6 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 56 12.7 -99-99.9-9.9-9.9
5286220120211 33.3 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 53 12.7 -99-99.9-9.9-9.9
5286220120212 37.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 46 13.1 -99-99.9-9.9-9.9
5286220120213 37.9 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 41 13.6 -99-99.9-9.9-9.9
5286220120214 38.9 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 40 13.1 -99-99.9-9.9-9.9
5286220120215 40.9 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 44 17.3 -99-99.9-9.9-9.9
5286220120216 40.5 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 47 20.0 -99-99.9-9.9-9.9
5286220120217 40.2 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 44 19.4 -99-99.9-9.9-9.9
5286220120218 40.3 26.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 37 16.7 -99-99.9-9.9-9.9
5286220120219 34.1 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 66 20.7 -99-99.9-9.9-9.9
5286220120220 34.8 22.9 21.019999-99.9-99.9-99.9-99.9-9.9 9925.5 70 21.4 -99-99.9-9.9-9.9
5286220120221 27.1 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 83 19.7 -99-99.9-9.9-9.9
5286220120222 32.3 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 61 17.1 -99-99.9-9.9-9.9
5286220120223 28.2 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 62 15.4 -99-99.9-9.9-9.9
5286220120224 29.3 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 57 16.4 -99-99.9-9.9-9.9
5286220120225 35.2 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 59 16.2 -99-99.9-9.9-9.9
5286220120226 33.2 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 59 15.8 -99-99.9-9.9-9.9
5286220120227 35.7 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 53 15.5 -99-99.9-9.9-9.9
5286220120228 34.1 20.9 37.319999-99.9-99.9-99.9-99.9-9.9 9921.4 71 18.6 -99-99.9-9.9-9.9
5286220120229 27.3 18.2 29.619999-99.9-99.9-99.9-99.9-9.9 9922.2 99 19.2 -99-99.9-9.9-9.9
5286220120301 25.9 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 67 14.8 -99-99.9-9.9-9.9
5286220120302 28.6 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 65 15.2 -99-99.9-9.9-9.9
5286220120303 32.3 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 67 18.5 -99-99.9-9.9-9.9
5286220120304 35.2 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 63 21.0 -99-99.9-9.9-9.9
5286220120305 36.7 24.2 66.319999-99.9-99.9-99.9-99.9-9.9 9926.5 59 22.0 -99-99.9-9.9-9.9
5286220120306 34.2 19.2 26.219999-99.9-99.9-99.9-99.9-9.9 9923.5 94 20.1 -99-99.9-9.9-9.9
5286220120307 27.7 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 94 21.1 -99-99.9-9.9-9.9
5286220120308 29.6 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.3 88 22.5 -99-99.9-9.9-9.9
5286220120309 33.2 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 76 23.8 -99-99.9-9.9-9.9
5286220120310 35.3 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 74 23.7 -99-99.9-9.9-9.9
5286220120311 35.7 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 67 23.2 -99-99.9-9.9-9.9
5286220120312 35.7 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 63 22.3 -99-99.9-9.9-9.9
5286220120313 34.3 19.0 22.719999-99.9-99.9-99.9-99.9-9.9 9924.6 95 20.7 -99-99.9-9.9-9.9
5286220120314 28.2 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 74 17.3 -99-99.9-9.9-9.9
5286220120315 26.4 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 72 13.4 -99-99.9-9.9-9.9
5286220120316 27.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 71 14.3 -99-99.9-9.9-9.9
5286220120317 29.7 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 60 14.7 -99-99.9-9.9-9.9
5286220120318 34.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 65 18.0 -99-99.9-9.9-9.9
5286220120319 34.9 22.3 20.219999-99.9-99.9-99.9-99.9-9.9 9926.8 69 22.2 -99-99.9-9.9-9.9
5286220120320 32.8 19.0 33.819999-99.9-99.9-99.9-99.9-9.9 9924.6 92 20.8 -99-99.9-9.9-9.9
5286220120321 25.2 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 87 20.0 -99-99.9-9.9-9.9
5286220120322 28.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 75 17.6 -99-99.9-9.9-9.9
5286220120323 23.7 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 76 13.4 -99-99.9-9.9-9.9
5286220120324 25.6 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 70 13.3 -99-99.9-9.9-9.9
5286220120325 30.1 15.5 31.919999-99.9-99.9-99.9-99.9-9.9 9919.0 77 16.6 -99-99.9-9.9-9.9
5286220120326 25.7 15.1  0.319999-99.9-99.9-99.9-99.9-9.9 9917.5 82 15.3 -99-99.9-9.9-9.9
5286220120327 21.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 64  8.0 -99-99.9-9.9-9.9
5286220120328 23.8  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 59  7.5 -99-99.9-9.9-9.9
5286220120329 28.1 10.3  0.519999-99.9-99.9-99.9-99.9-9.9 9914.3 64 12.0 -99-99.9-9.9-9.9
5286220120330 29.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 67 14.2 -99-99.9-9.9-9.9
5286220120331 30.1 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 61 13.8 -99-99.9-9.9-9.9
5286220120401 31.5 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 65 14.0 -99-99.9-9.9-9.9
5286220120402 27.3 18.0  0.519999-99.9-99.9-99.9-99.9-9.9 9919.2 77 16.8 -99-99.9-9.9-9.9
5286220120403 31.7 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 67 16.7 -99-99.9-9.9-9.9
5286220120404 32.8 19.6 35.319999-99.9-99.9-99.9-99.9-9.9 9923.0 70 19.6 -99-99.9-9.9-9.9
5286220120405 30.8 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 58 13.1 -99-99.9-9.9-9.9
5286220120406 27.8  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 55  8.7 -99-99.9-9.9-9.9
5286220120407 30.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 68 15.1 -99-99.9-9.9-9.9
5286220120408 30.2 18.8  0.819999-99.9-99.9-99.9-99.9-9.9 9922.9 79 19.7 -99-99.9-9.9-9.9
5286220120409 25.4 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 78 16.9 -99-99.9-9.9-9.9
5286220120410 29.5 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 78 19.1 -99-99.9-9.9-9.9
5286220120411 27.5 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 84 19.0 -99-99.9-9.9-9.9
5286220120412 29.6 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 74 17.8 -99-99.9-9.9-9.9
5286220120413 26.4 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 90 19.1 -99-99.9-9.9-9.9
5286220120414 26.8 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 79 18.0 -99-99.9-9.9-9.9
5286220120415 28.4 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 68 14.5 -99-99.9-9.9-9.9
5286220120416 28.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 70 16.0 -99-99.9-9.9-9.9
5286220120417 30.4 14.3  0.519999-99.9-99.9-99.9-99.9-9.9 9918.0 67 15.9 -99-99.9-9.9-9.9
5286220120418 27.9 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 75 17.0 -99-99.9-9.9-9.9
5286220120419 29.5 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 74 17.7 -99-99.9-9.9-9.9
5286220120420 29.8 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 73 16.4 -99-99.9-9.9-9.9
5286220120421 26.7 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 63 11.9 -99-99.9-9.9-9.9
5286220120422 21.4  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 67  8.4 -99-99.9-9.9-9.9
5286220120423 22.3  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 76 11.0 -99-99.9-9.9-9.9
5286220120424 18.4  8.2 14.519999-99.9-99.9-99.9-99.9-9.9 9912.9 98 10.7 -99-99.9-9.9-9.9
5286220120425 17.7  8.7  0.319999-99.9-99.9-99.9-99.9-9.9 9912.1 79  9.7 -99-99.9-9.9-9.9
5286220120426 16.5 11.5  0.319999-99.9-99.9-99.9-99.9-9.9 9912.1 78  9.7 -99-99.9-9.9-9.9
5286220120427 15.7  3.1  0.919999-99.9-99.9-99.9-99.9-9.9 99 9.3 75  5.9 -99-99.9-9.9-9.9
5286220120428 14.3 10.3  2.119999-99.9-99.9-99.9-99.9-9.9 9912.4 91 10.1 -99-99.9-9.9-9.9
5286220120429 16.5  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 86  7.5 -99-99.9-9.9-9.9
5286220120430 22.0  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 69  6.6 -99-99.9-9.9-9.9
5286220120501 22.1  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 64  7.8 -99-99.9-9.9-9.9
5286220120502 23.8  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 63  8.0 -99-99.9-9.9-9.9
5286220120503 26.7  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 62 10.4 -99-99.9-9.9-9.9
5286220120504 28.4 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 67 14.0 -99-99.9-9.9-9.9
5286220120505 28.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 68 14.5 -99-99.9-9.9-9.9
5286220120506 28.2 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 70 14.3 -99-99.9-9.9-9.9
5286220120507 29.2 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 70 16.5 -99-99.9-9.9-9.9
5286220120508 29.3 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 73 17.2 -99-99.9-9.9-9.9
5286220120509 29.6 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 66 15.7 -99-99.9-9.9-9.9
5286220120510 26.7 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 82 14.9 -99-99.9-9.9-9.9
5286220120511 22.8  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 67  9.2 -99-99.9-9.9-9.9
5286220120512 20.4  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 55  2.4 -99-99.9-9.9-9.9
5286220120513 22.0  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 54  4.7 -99-99.9-9.9-9.9
5286220120514 23.5  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 61  7.0 -99-99.9-9.9-9.9
5286220120515 25.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 58  6.8 -99-99.9-9.9-9.9
5286220120516 27.9 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 75 14.1 -99-99.9-9.9-9.9
5286220120517 28.2 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 67 14.8 -99-99.9-9.9-9.9
5286220120518 24.6 13.3 34.619999-99.9-99.9-99.9-99.9-9.9 9916.9 96 14.8 -99-99.9-9.9-9.9
5286220120519 18.3 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 96 14.3 -99-99.9-9.9-9.9
5286220120520 23.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 95 17.9 -99-99.9-9.9-9.9
5286220120521 20.3 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4100 15.2 -99-99.9-9.9-9.9
5286220120522 17.9 14.3  6.619999-99.9-99.9-99.9-99.9-9.9 9917.5 99 15.4 -99-99.9-9.9-9.9
5286220120523-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120524-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120525-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120526-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120528-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5286220120529 27.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 83 17.7 -99-99.9-9.9-9.9
5286220120530 23.5  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 58  6.7 -99-99.9-9.9-9.9
5286220120531 22.8  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 68  7.7 -99-99.9-9.9-9.9
5286220120601 23.6  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 59  7.7 -99-99.9-9.9-9.9
5286220120602 25.3 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 66  9.4 -99-99.9-9.9-9.9
5286220120603 20.2  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 51  4.8 -99-99.9-9.9-9.9
5286220120604 16.5  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 68  4.5 -99-99.9-9.9-9.9
5286220120605 17.7 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 71  3.6 -99-99.9-9.9-9.9
5286220120606 13.7  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 53 -0.4 -99-99.9-9.9-9.9
5286220120607 12.5 -6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 55 -5.8 -99-99.9-9.9-9.9
5286220120608 16.2 -5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 56 -4.0 -99-99.9-9.9-9.9
5286220120609 16.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 53 -2.5 -99-99.9-9.9-9.9
5286220120610 22.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 45  0.5 -99-99.9-9.9-9.9
5286220120611 21.7  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 75  6.8 -99-99.9-9.9-9.9
5286220120612 24.3 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 93 13.6 -99-99.9-9.9-9.9
5286220120613 29.5 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 82 17.6 -99-99.9-9.9-9.9
