5270420131218-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270420131219 35.1 21.2  3.819999-99.9-99.9-99.9-99.9-9.9 9925.3 65 21.2 -99-99.9-9.9-9.9
5270420131220 35.6 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 56 20.5 -99-99.9-9.9-9.9
5270420131221 35.9 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 59 20.9 -99-99.9-9.9-9.9
5270420131222 37.2 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 54 19.5 -99-99.9-9.9-9.9
5270420131223 35.4 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 52 17.9 -99-99.9-9.9-9.9
5270420131224 37.1 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 60 18.3 -99-99.9-9.9-9.9
5270420131225 38.9 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 55 20.8 -99-99.9-9.9-9.9
5270420131226 37.7 25.1  0.219999-99.9-99.9-99.9-99.9-9.9 9929.1 63 23.6 -99-99.9-9.9-9.9
5270420131227 37.6 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 70 23.8 -99-99.9-9.9-9.9
5270420131228 36.1 22.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.4 66 23.2 -99-99.9-9.9-9.9
5270420131229 35.1 24.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.2 67 23.6 -99-99.9-9.9-9.9
5270420131230 35.0 25.5  0.009999-99.9-99.9-99.9-99.9-9.9 9929.5 65 23.8 -99-99.9-9.9-9.9
5270420131231 34.7 25.4  0.009999-99.9-99.9-99.9-99.9-9.9 9930.5 73 24.4 -99-99.9-9.9-9.9
5270420140101 33.5 26.2  0.009999-99.9-99.9-99.9-99.9-9.9 9930.7 74 24.5 -99-99.9-9.9-9.9
5270420140102 37.2 23.4 14.519999-99.9-99.9-99.9-99.9-9.9 9928.0 71 22.9 -99-99.9-9.9-9.9
5270420140103 25.5 21.2  0.519999-99.9-99.9-99.9-99.9-9.9 9925.9 89 21.6 -99-99.9-9.9-9.9
5270420140104 31.0 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 57 17.1 -99-99.9-9.9-9.9
5270420140105 33.8 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 60 19.6 -99-99.9-9.9-9.9
5270420140106 34.7 25.8  0.009999-99.9-99.9-99.9-99.9-9.9 9928.8 70 23.4 -99-99.9-9.9-9.9
5270420140107 35.6 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 69 22.4 -99-99.9-9.9-9.9
5270420140108 31.8 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 73 21.7 -99-99.9-9.9-9.9
5270420140109 34.2 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.7 70 23.9 -99-99.9-9.9-9.9
5270420140110 36.3 26.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 62 22.8 -99-99.9-9.9-9.9
5270420140111 28.9 19.9  2.219999-99.9-99.9-99.9-99.9-9.9 9925.1 94 21.1 -99-99.9-9.9-9.9
5270420140112 30.5 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 75 20.2 -99-99.9-9.9-9.9
5270420140113 31.9 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 71 20.1 -99-99.9-9.9-9.9
5270420140114 33.9 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 66 20.0 -99-99.9-9.9-9.9
5270420140115 34.1 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 63 21.0 -99-99.9-9.9-9.9
5270420140116 33.9 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 68 22.0 -99-99.9-9.9-9.9
5270420140117 35.7 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 68 22.1 -99-99.9-9.9-9.9
5270420140118 36.3 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.7 63 23.3 -99-99.9-9.9-9.9
5270420140119 36.7 25.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.7 61 22.7 -99-99.9-9.9-9.9
5270420140120 36.9 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 60 23.2 -99-99.9-9.9-9.9
5270420140121 38.1 25.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 55 21.9 -99-99.9-9.9-9.9
5270420140122 37.8 25.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 55 23.2 -99-99.9-9.9-9.9
5270420140123 37.5 28.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.3 55 23.1 -99-99.9-9.9-9.9
5270420140124 38.4 24.3  0.009999-99.9-99.9-99.9-99.9-9.9 9928.3 68 23.1 -99-99.9-9.9-9.9
5270420140125 26.1 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 81 19.2 -99-99.9-9.9-9.9
5270420140126 34.1 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 74 21.1 -99-99.9-9.9-9.9
5270420140127 35.4 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 65 23.0 -99-99.9-9.9-9.9
5270420140128 36.9 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.7 58 22.7 -99-99.9-9.9-9.9
5270420140129 37.7 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 58 22.0 -99-99.9-9.9-9.9
5270420140130 35.5 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.9 71 22.2 -99-99.9-9.9-9.9
5270420140131 35.7 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 65 22.3 -99-99.9-9.9-9.9
5270420140201 38.1 26.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 59 22.2 -99-99.9-9.9-9.9
5270420140202 38.3 27.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 47 21.8 -99-99.9-9.9-9.9
5270420140203 38.7 25.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 52 21.0 -99-99.9-9.9-9.9
5270420140204 37.8 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.9 58 22.8 -99-99.9-9.9-9.9
5270420140205 37.8 25.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 60 22.5 -99-99.9-9.9-9.9
5270420140206 39.0 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 52 21.9 -99-99.9-9.9-9.9
5270420140207 38.9 25.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 47 21.5 -99-99.9-9.9-9.9
5270420140208 38.6 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 57 22.6 -99-99.9-9.9-9.9
5270420140209 39.5 25.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 52 21.3 -99-99.9-9.9-9.9
5270420140210 38.3 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 47 19.5 -99-99.9-9.9-9.9
5270420140211 39.5 25.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 55 21.3 -99-99.9-9.9-9.9
5270420140212 37.4 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 69 21.7 -99-99.9-9.9-9.9
5270420140213 28.7 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 87 22.3 -99-99.9-9.9-9.9
5270420140214 25.7 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 71 18.2 -99-99.9-9.9-9.9
5270420140215 31.1 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 62 17.7 -99-99.9-9.9-9.9
5270420140216 32.6 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 53 17.2 -99-99.9-9.9-9.9
5270420140217 35.1 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 54 18.5 -99-99.9-9.9-9.9
5270420140218 35.1 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 52 19.4 -99-99.9-9.9-9.9
5270420140219 33.9 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 68 20.2 -99-99.9-9.9-9.9
5270420140220 30.2 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.9 81 22.9 -99-99.9-9.9-9.9
5270420140221 34.8 22.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 74 23.1 -99-99.9-9.9-9.9
5270420140222 32.6 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 72 22.4 -99-99.9-9.9-9.9
5270420140223 33.8 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 72 21.2 -99-99.9-9.9-9.9
5270420140224 36.0 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 64 22.4 -99-99.9-9.9-9.9
5270420140225 27.7 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.3 84 22.5 -99-99.9-9.9-9.9
5270420140226 28.4 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 87 21.2 -99-99.9-9.9-9.9
5270420140227 27.9 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 77 16.3 -99-99.9-9.9-9.9
5270420140228 28.3 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 65 13.4 -99-99.9-9.9-9.9
5270420140301 30.6 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 56 15.1 -99-99.9-9.9-9.9
5270420140302 33.2 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 54 16.0 -99-99.9-9.9-9.9
5270420140303 24.9 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 94 19.5 -99-99.9-9.9-9.9
5270420140304 29.6 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 81 19.6 -99-99.9-9.9-9.9
5270420140305 33.0 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 60 16.7 -99-99.9-9.9-9.9
5270420140306 33.8 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 54 17.2 -99-99.9-9.9-9.9
5270420140307 32.3 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 61 16.9 -99-99.9-9.9-9.9
5270420140308 31.7 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 59 15.1 -99-99.9-9.9-9.9
5270420140309 34.6 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 59 15.3 -99-99.9-9.9-9.9
5270420140310 30.8 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 70 17.7 -99-99.9-9.9-9.9
5270420140311 31.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 57 14.6 -99-99.9-9.9-9.9
5270420140312 34.8 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 45 13.0 -99-99.9-9.9-9.9
5270420140313 35.2 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 54 18.7 -99-99.9-9.9-9.9
5270420140314 37.7 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 55 20.5 -99-99.9-9.9-9.9
5270420140315 30.3 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 86 20.9 -99-99.9-9.9-9.9
5270420140316 35.1 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 66 22.4 -99-99.9-9.9-9.9
5270420140317 30.1 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6 99 22.1 -99-99.9-9.9-9.9
5270420140318 22.7 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 98 21.2 -99-99.9-9.9-9.9
5270420140319 23.8 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3100 21.9 -99-99.9-9.9-9.9
5270420140320 25.9 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 91 20.3 -99-99.9-9.9-9.9
5270420140321 28.3 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 78 18.3 -99-99.9-9.9-9.9
5270420140322 23.3 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 60 11.5 -99-99.9-9.9-9.9
5270420140323 27.0 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 53  9.1 -99-99.9-9.9-9.9
5270420140324 31.1 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 61 13.5 -99-99.9-9.9-9.9
5270420140325 33.8 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 59 18.3 -99-99.9-9.9-9.9
5270420140326 30.4 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 73 19.7 -99-99.9-9.9-9.9
5270420140327 32.2 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 71 19.5 -99-99.9-9.9-9.9
5270420140328 30.7 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 75 21.5 -99-99.9-9.9-9.9
5270420140329 31.5 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 78 22.0 -99-99.9-9.9-9.9
5270420140330 30.9 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.9 93 22.8 -99-99.9-9.9-9.9
5270420140331 28.8 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 88 22.7 -99-99.9-9.9-9.9
5270420140401 32.4 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 77 21.4 -99-99.9-9.9-9.9
5270420140402 30.8 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 78 20.5 -99-99.9-9.9-9.9
5270420140403 31.2 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 70 20.4 -99-99.9-9.9-9.9
5270420140404 31.8 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 71 21.9 -99-99.9-9.9-9.9
5270420140405 31.8 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 74 22.7 -99-99.9-9.9-9.9
5270420140406 33.6 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 74 23.9 -99-99.9-9.9-9.9
5270420140407 35.1 25.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 65 23.8 -99-99.9-9.9-9.9
5270420140408 35.3 26.2  0.009999-99.9-99.9-99.9-99.9-9.9 9930.1 69 24.1 -99-99.9-9.9-9.9
5270420140409 30.4 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 66 19.6 -99-99.9-9.9-9.9
5270420140410 29.1 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 80 21.7 -99-99.9-9.9-9.9
