5289120121211-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130110 34.9 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.0 63 22.3 -99-99.9-9.9-9.9
5289120130111 34.5 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 55 18.3 -99-99.9-9.9-9.9
5289120130112 36.2 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 61 19.8 -99-99.9-9.9-9.9
5289120130113 36.2 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 54 19.8 -99-99.9-9.9-9.9
5289120130114 36.9 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 66 20.7 -99-99.9-9.9-9.9
5289120130115 36.6 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 56 20.1 -99-99.9-9.9-9.9
5289120130116 38.3 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 52 19.2 -99-99.9-9.9-9.9
5289120130117 36.7 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 59 20.7 -99-99.9-9.9-9.9
5289120130118 34.3 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 59 20.8 -99-99.9-9.9-9.9
5289120130119 34.6 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 55 18.2 -99-99.9-9.9-9.9
5289120130120 32.7 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 56 18.0 -99-99.9-9.9-9.9
5289120130121 32.8 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 55 18.1 -99-99.9-9.9-9.9
5289120130122 37.1 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 59 20.3 -99-99.9-9.9-9.9
5289120130123 40.0 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 50 19.7 -99-99.9-9.9-9.9
5289120130124 42.7 22.1 33.019999-99.9-99.9-99.9-99.9-9.9 9924.6 58 20.7 -99-99.9-9.9-9.9
5289120130125 30.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 75 19.5 -99-99.9-9.9-9.9
5289120130126 30.8 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 60 14.5 -99-99.9-9.9-9.9
5289120130127 31.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 59 15.0 -99-99.9-9.9-9.9
5289120130128 35.8 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 51 16.6 -99-99.9-9.9-9.9
5289120130129 40.9 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.5 50 19.3 -99-99.9-9.9-9.9
5289120130130 39.9 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 52 21.4 -99-99.9-9.9-9.9
5289120130131 40.1 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 47 20.4 -99-99.9-9.9-9.9
5289120130201 42.3 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 50 21.6 -99-99.9-9.9-9.9
5289120130202 30.2 22.0  4.219999-99.9-99.9-99.9-99.9-9.9 9925.7 87 21.5 -99-99.9-9.9-9.9
5289120130203 35.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 65 20.8 -99-99.9-9.9-9.9
5289120130204 34.0 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 56 16.5 -99-99.9-9.9-9.9
5289120130205 34.8 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 45 14.4 -99-99.9-9.9-9.9
5289120130206 34.1 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 50 15.7 -99-99.9-9.9-9.9
5289120130207 35.4 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 57 18.7 -99-99.9-9.9-9.9
5289120130208 37.6 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 47 18.2 -99-99.9-9.9-9.9
5289120130209 38.1 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 51 18.5 -99-99.9-9.9-9.9
5289120130210 39.1 21.5 13.519999-99.9-99.9-99.9-99.9-9.9 9924.6 65 20.8 -99-99.9-9.9-9.9
5289120130211 34.0 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 78 21.3 -99-99.9-9.9-9.9
5289120130212 38.7 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 54 20.7 -99-99.9-9.9-9.9
5289120130213 38.5 21.7  0.819999-99.9-99.9-99.9-99.9-9.9 9927.0 62 22.2 -99-99.9-9.9-9.9
5289120130214 35.3 23.7  0.219999-99.9-99.9-99.9-99.9-9.9 9930.0 74 24.1 -99-99.9-9.9-9.9
5289120130215 37.3 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 63 22.6 -99-99.9-9.9-9.9
5289120130216 40.2 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.7 52 22.7 -99-99.9-9.9-9.9
5289120130217 43.2 25.8  0.519999-99.9-99.9-99.9-99.9-9.9 9926.8 56 22.2 -99-99.9-9.9-9.9
5289120130218 31.0 23.2  1.519999-99.9-99.9-99.9-99.9-9.9 9927.9 84 22.9 -99-99.9-9.9-9.9
5289120130219 29.1 23.6 14.019999-99.9-99.9-99.9-99.9-9.9 9931.6 99 25.0 -99-99.9-9.9-9.9
5289120130220 31.2 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9928.7 88 23.3 -99-99.9-9.9-9.9
5289120130221 30.9 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 85 21.6 -99-99.9-9.9-9.9
5289120130222 34.7 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 63 19.0 -99-99.9-9.9-9.9
5289120130223 39.1 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 54 18.8 -99-99.9-9.9-9.9
5289120130224 42.3 24.9 22.819999-99.9-99.9-99.9-99.9-9.9 9925.1 50 21.0 -99-99.9-9.9-9.9
5289120130225 30.4 23.1  0.219999-99.9-99.9-99.9-99.9-9.9 9925.6 77 21.2 -99-99.9-9.9-9.9
5289120130226 30.5 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 58 16.4 -99-99.9-9.9-9.9
5289120130227 31.1 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 62 14.0 -99-99.9-9.9-9.9
5289120130228 34.8 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 51 14.4 -99-99.9-9.9-9.9
5289120130301 40.1 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 47 19.2 -99-99.9-9.9-9.9
5289120130302 40.6 25.0 14.219999-99.9-99.9-99.9-99.9-9.9 9928.7 64 23.3 -99-99.9-9.9-9.9
5289120130303 25.0 17.0 45.219999-99.9-99.9-99.9-99.9-9.9 9922.4100 19.2 -99-99.9-9.9-9.9
5289120130304 24.7 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 89 18.8 -99-99.9-9.9-9.9
5289120130305 29.6 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 73 16.4 -99-99.9-9.9-9.9
5289120130306 32.5 13.7  0.219999-99.9-99.9-99.9-99.9-9.9 9918.6 67 16.3 -99-99.9-9.9-9.9
5289120130307 31.2 21.6  8.219999-99.9-99.9-99.9-99.9-9.9 9929.6 93 23.8 -99-99.9-9.9-9.9
5289120130308 38.2 24.1 12.819999-99.9-99.9-99.9-99.9-9.9 9931.8 81 25.0 -99-99.9-9.9-9.9
5289120130309 30.8 23.8  4.219999-99.9-99.9-99.9-99.9-9.9 9929.2 87 23.6 -99-99.9-9.9-9.9
5289120130310 24.8 21.9 18.819999-99.9-99.9-99.9-99.9-9.9 9927.0100 22.4 -99-99.9-9.9-9.9
5289120130311 33.1 21.2  2.219999-99.9-99.9-99.9-99.9-9.9 9928.9 86 23.4 -99-99.9-9.9-9.9
5289120130312 26.9 22.5 16.819999-99.9-99.9-99.9-99.9-9.9 9929.2 97 23.6 -99-99.9-9.9-9.9
5289120130313 28.5 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 83 20.3 -99-99.9-9.9-9.9
5289120130314 28.1 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 69 16.9 -99-99.9-9.9-9.9
5289120130315 28.5 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 68 17.5 -99-99.9-9.9-9.9
5289120130316 28.7 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 62 16.3 -99-99.9-9.9-9.9
5289120130317 26.0 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 68 16.0 -99-99.9-9.9-9.9
5289120130318 27.3 17.6 70.519999-99.9-99.9-99.9-99.9-9.9 9919.9 73 17.4 -99-99.9-9.9-9.9
5289120130319 22.9 19.5 31.219999-99.9-99.9-99.9-99.9-9.9 9923.8100 20.3 -99-99.9-9.9-9.9
5289120130320 26.9 18.8  0.219999-99.9-99.9-99.9-99.9-9.9 9923.4 93 19.9 -99-99.9-9.9-9.9
5289120130321 30.5 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 80 18.1 -99-99.9-9.9-9.9
5289120130322 29.8 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 77 18.6 -99-99.9-9.9-9.9
5289120130323 31.0 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 73 17.0 -99-99.9-9.9-9.9
5289120130324 32.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 74 19.0 -99-99.9-9.9-9.9
5289120130325 32.6 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 74 19.1 -99-99.9-9.9-9.9
5289120130326 31.5 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 73 18.0 -99-99.9-9.9-9.9
5289120130327 29.3 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 71 14.1 -99-99.9-9.9-9.9
5289120130328 29.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 76 15.1 -99-99.9-9.9-9.9
5289120130329 32.3 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 77 17.6 -99-99.9-9.9-9.9
5289120130330 34.4 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 69 18.7 -99-99.9-9.9-9.9
5289120130331 36.0 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 60 20.7 -99-99.9-9.9-9.9
5289120130401 32.6 23.1  9.819999-99.9-99.9-99.9-99.9-9.9 9928.6 88 23.3 -99-99.9-9.9-9.9
5289120130402 26.9 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 91 22.5 -99-99.9-9.9-9.9
5289120130403 27.9 22.2 29.819999-99.9-99.9-99.9-99.9-9.9 9926.6 92 22.1 -99-99.9-9.9-9.9
5289120130404 23.8 18.5  3.519999-99.9-99.9-99.9-99.9-9.9 9922.9 98 19.6 -99-99.9-9.9-9.9
5289120130405 30.3 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 77 17.3 -99-99.9-9.9-9.9
5289120130406 31.5 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 76 18.2 -99-99.9-9.9-9.9
5289120130407 29.4 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 75 17.8 -99-99.9-9.9-9.9
5289120130408 28.6 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 75 16.2 -99-99.9-9.9-9.9
5289120130409 30.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 80 16.8 -99-99.9-9.9-9.9
5289120130410 33.2 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 81 21.4 -99-99.9-9.9-9.9
5289120130411 34.3 21.6 19.519999-99.9-99.9-99.9-99.9-9.9 9930.2 90 24.1 -99-99.9-9.9-9.9
5289120130412 23.7 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 92 19.4 -99-99.9-9.9-9.9
5289120130413 24.7 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 75 12.9 -99-99.9-9.9-9.9
5289120130414 26.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 74 10.7 -99-99.9-9.9-9.9
5289120130415 30.7  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 71 12.5 -99-99.9-9.9-9.9
5289120130416 31.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 74 15.0 -99-99.9-9.9-9.9
5289120130417 29.0 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 81 14.7 -99-99.9-9.9-9.9
5289120130418 28.5  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 80 12.5 -99-99.9-9.9-9.9
5289120130419 30.1  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 78 13.7 -99-99.9-9.9-9.9
5289120130420 31.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 81 15.5 -99-99.9-9.9-9.9
5289120130421 31.8 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 80 16.6 -99-99.9-9.9-9.9
5289120130422 31.3 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 76 17.5 -99-99.9-9.9-9.9
5289120130423 31.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 81 17.2 -99-99.9-9.9-9.9
5289120130424 31.8 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 66 16.7 -99-99.9-9.9-9.9
5289120130425 31.5 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 66 15.6 -99-99.9-9.9-9.9
5289120130426 32.0 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 70 17.4 -99-99.9-9.9-9.9
5289120130427 34.0 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 66 20.7 -99-99.9-9.9-9.9
5289120130428 35.8 23.3 22.519999-99.9-99.9-99.9-99.9-9.9 9927.1 79 22.4 -99-99.9-9.9-9.9
5289120130429-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130430-99.9-99.9  3.019999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130501 34.2 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 76 23.2 -99-99.9-9.9-9.9
5289120130502 34.8 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 63 21.9 -99-99.9-9.9-9.9
5289120130503 33.9 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 76 22.5 -99-99.9-9.9-9.9
5289120130504 27.0 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 85 18.7 -99-99.9-9.9-9.9
5289120130505 25.2 14.1-99.999999-99.9-99.9-99.9-99.9-9.9 9917.4 85 15.2 -99-99.9-9.9-9.9
5289120130506-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 79 12.4 -99-99.9-9.9-9.9
5289120130507 23.8  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 70 10.2 -99-99.9-9.9-9.9
5289120130508 26.4  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 67  9.8 -99-99.9-9.9-9.9
5289120130509 28.8  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 67 12.6 -99-99.9-9.9-9.9
5289120130510 31.0 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 61 15.5 -99-99.9-9.9-9.9
5289120130511 33.4 19.4 36.819999-99.9-99.9-99.9-99.9-9.9 9921.4 72 18.3 -99-99.9-9.9-9.9
5289120130512 23.3 20.8  2.019999-99.9-99.9-99.9-99.9-9.9 9925.8100 21.6 -99-99.9-9.9-9.9
5289120130513 24.5 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 96 21.5 -99-99.9-9.9-9.9
5289120130514 26.2 19.8  0.219999-99.9-99.9-99.9-99.9-9.9 9926.3 91 21.9 -99-99.9-9.9-9.9
5289120130515-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130516-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 67-99.9 -99-99.9-9.9-9.9
5289120130517 19.8  4.8 24.819999-99.9-99.9-99.9-99.9-9.9 9910.6 67  7.8 -99-99.9-9.9-9.9
5289120130518 15.4 11.7  1.519999-99.9-99.9-99.9-99.9-9.9 9915.4100 13.3 -99-99.9-9.9-9.9
5289120130519 17.2 14.3-99.999999-99.9-99.9-99.9-99.9-9.9 9917.1 99 15.1 -99-99.9-9.9-9.9
5289120130520-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130521-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130522-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130523-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130524-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130525-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 85-99.9 -99-99.9-9.9-9.9
5289120130526 27.2  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 86 15.7 -99-99.9-9.9-9.9
5289120130527 28.3 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 87 18.3 -99-99.9-9.9-9.9
5289120130528 31.3 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 86 20.9 -99-99.9-9.9-9.9
5289120130529 24.3 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 82 14.6 -99-99.9-9.9-9.9
5289120130530 24.9  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 77  9.2 -99-99.9-9.9-9.9
5289120130531 24.6  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 73 11.4 -99-99.9-9.9-9.9
5289120130601 29.2 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 77 16.4 -99-99.9-9.9-9.9
5289120130602 26.1  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 82 13.1 -99-99.9-9.9-9.9
5289120130603 25.5  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 77  8.9 -99-99.9-9.9-9.9
5289120130604 27.4  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 81 10.6 -99-99.9-9.9-9.9
5289120130605 29.1  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 84 15.3 -99-99.9-9.9-9.9
5289120130606 24.6 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 77 12.5 -99-99.9-9.9-9.9
5289120130607 28.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 78 14.3 -99-99.9-9.9-9.9
5289120130608 28.7 13.6  0.219999-99.9-99.9-99.9-99.9-9.9 9919.7 84 17.2 -99-99.9-9.9-9.9
5289120130609 22.0 17.1 77.519999-99.9-99.9-99.9-99.9-9.9 9921.3100 18.5 -99-99.9-9.9-9.9
5289120130610 25.6 15.1  0.219999-99.9-99.9-99.9-99.9-9.9 9920.1 88 17.5 -99-99.9-9.9-9.9
5289120130611 26.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 88 17.4 -99-99.9-9.9-9.9
5289120130612 30.2 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 84 18.0 -99-99.9-9.9-9.9
5289120130613 29.0 13.9  0.219999-99.9-99.9-99.9-99.9-9.9 9919.3 76 16.9 -99-99.9-9.9-9.9
5289120130614 19.8 15.1 24.819999-99.9-99.9-99.9-99.9-9.9 9918.4100 16.2 -99-99.9-9.9-9.9
5289120130615 17.7 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 99 15.6 -99-99.9-9.9-9.9
5289120130616 20.8 14.2-99.999999-99.9-99.9-99.9-99.9-9.9 9919.1 96 16.7 -99-99.9-9.9-9.9
5289120130617-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130618-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130619-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130620-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130621-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130622-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.5 90 10.1 -99-99.9-9.9-9.9
5289120130623 17.0  4.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.8 87 10.3 -99-99.9-9.9-9.9
5289120130624-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130625-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289120130626-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 84-99.9 -99-99.9-9.9-9.9
5289120130627 20.4  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 91 12.1 -99-99.9-9.9-9.9
5289120130628 25.4 13.6  0.819999-99.9-99.9-99.9-99.9-9.9 9921.7 94 18.7 -99-99.9-9.9-9.9
5289120130629 22.6 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 85 14.4 -99-99.9-9.9-9.9
5289120130630 23.0  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 80  8.9 -99-99.9-9.9-9.9
5289120130701 23.8  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 77  6.7 -99-99.9-9.9-9.9
5289120130702 24.9  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 77  9.6 -99-99.9-9.9-9.9
5289120130703 27.4 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 78 17.7 -99-99.9-9.9-9.9
5289120130704 30.0 19.2  5.519999-99.9-99.9-99.9-99.9-9.9 9925.5 86 21.4 -99-99.9-9.9-9.9
5289120130705 31.7 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 75 21.8 -99-99.9-9.9-9.9
5289120130706 33.3 22.0 12.819999-99.9-99.9-99.9-99.9-9.9 9925.5 77 21.4 -99-99.9-9.9-9.9
5289120130707 22.1 14.3  7.219999-99.9-99.9-99.9-99.9-9.9 9917.8 99 15.6 -99-99.9-9.9-9.9
5289120130708 19.0 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 76 11.2 -99-99.9-9.9-9.9
5289120130709 21.0 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 94 15.9 -99-99.9-9.9-9.9
5289120130710 30.2 14.2  0.219999-99.9-99.9-99.9-99.9-9.9 9919.8 73 17.3 -99-99.9-9.9-9.9
5289120130711 30.7 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 67 18.2 -99-99.9-9.9-9.9
5289120130712 24.8 19.3  1.819999-99.9-99.9-99.9-99.9-9.9 9922.7 88 19.6 -99-99.9-9.9-9.9
