5285220210507-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220211207 30.2  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 38  9.3   6  5.0-9.9-9.9
5285220211208 28.9  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 49  8.9   3  2.6-9.9-9.9
5285220211209 32.1  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 41  9.2   3  2.8-9.9-9.9
5285220211210 31.2  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 36  7.4   5  4.1-9.9-9.9
5285220211211 22.1  8.3  5.019999-99.9-99.9-99.9-99.9-9.9 99 9.0 56  5.4   8  6.3-9.9-9.9
5285220211212 15.5  5.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.3 60  4.3   8  6.4-9.9-9.9
5285220211213 18.9  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 49  4.6   7  5.7-9.9-9.9
5285220211214 22.7  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 47  5.1   7  5.9-9.9-9.9
5285220211215 25.7  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 43  5.1   6  5.1-9.9-9.9
5285220211216 32.0  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 39  7.2   3  2.5-9.9-9.9
5285220211217 27.0  7.8 29.219999-99.9-99.9-99.9-99.9-9.9 9913.8 68 11.7   3  2.5-9.9-9.9
5285220211218 27.2 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 61 12.6   5  4.2-9.9-9.9
5285220211219 27.7  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 43  9.7   6  4.9-9.9-9.9
5285220211220 29.9  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 37  6.3   6  5.0-9.9-9.9
5285220211221 28.6  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 34  5.0   6  4.8-9.9-9.9
5285220211222 34.2  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 40  9.7   3  2.3-9.9-9.9
5285220211223 29.2  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 40  7.1   7  5.8-9.9-9.9
5285220211224 28.1  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 40  6.4   6  5.2-9.9-9.9
5285220211225 27.1  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 36  7.6   7  5.8-9.9-9.9
5285220211226 27.8  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 42  7.0   6  5.1-9.9-9.9
5285220211227 25.6 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 40  7.6  11  8.6-9.9-9.9
5285220211228 29.8  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 36  6.6   6  4.8-9.9-9.9
5285220211229 24.6  8.7  0.519999-99.9-99.9-99.9-99.9-9.9 99 9.2 37  5.7   8  6.7-9.9-9.9
5285220211230 19.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 46  2.9  10  7.7-9.9-9.9
5285220211231 19.6 11.8  0.519999-99.9-99.9-99.9-99.9-9.9 99 8.7 51  4.9  15 11.7-9.9-9.9
5285220220101 15.7  9.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.3 86  9.8   6  5.0-9.9-9.9
5285220220102 15.6  9.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.9 61  3.5  14 10.9-9.9-9.9
5285220220103 21.9  8.4-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 62  6.7  12  9.4-9.9-9.9
5285220220104 20.0 10.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.2 46  4.1  10  7.8-9.9-9.9
5285220220105-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220108 31.2 10.9-99.999999-99.9-99.9-99.9-99.9-9.9 9913.8 43 11.7   6  5.1-9.9-9.9
5285220220109 27.7 14.6-99.999999-99.9-99.9-99.9-99.9-9.9 9912.9 43 10.6   7  5.4-9.9-9.9
5285220220110 26.2 13.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.4 33  6.0  12  9.5-9.9-9.9
5285220220111 29.9 13.6-99.999999-99.9-99.9-99.9-99.9-9.9 9910.1 37  7.0   9  6.9-9.9-9.9
5285220220112 29.8  5.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.4 31  4.4   6  5.2-9.9-9.9
5285220220113 23.9  4.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.8 42  6.6   6  5.1-9.9-9.9
5285220220114 25.5 15.1-99.999999-99.9-99.9-99.9-99.9-9.9 9911.6 50  9.1   6  5.1-9.9-9.9
5285220220115 19.1  9.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.4 44  2.5  13 10.1-9.9-9.9
5285220220116 16.0  7.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.8 46 -0.7   7  5.8-9.9-9.9
5285220220117 19.8 -2.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.9 67  1.4   4  3.2-9.9-9.9
5285220220118 23.4 -1.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.9 55  3.3   3  2.4-9.9-9.9
5285220220119 19.0  5.9-99.999999-99.9-99.9-99.9-99.9-9.9 9913.3 94 11.0   2  1.3-9.9-9.9
5285220220120 16.3  7.2-99.999999-99.9-99.9-99.9-99.9-9.9 9913.1 84 10.9   3  2.2-9.9-9.9
5285220220121 20.4  9.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 47  5.6   9  7.1-9.9-9.9
5285220220122 19.6  7.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.6 80  7.7   5  4.2-9.9-9.9
5285220220123 22.5  8.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.5 48  6.2  13 10.6-9.9-9.9
5285220220124 22.0 13.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.4 46  6.0   9  7.4-9.9-9.9
5285220220125 30.2  3.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.8 43  6.6   4  3.1-9.9-9.9
5285220220126 32.5  4.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.8 44  6.5   2  1.9-9.9-9.9
5285220220127 35.2  5.8-99.999999-99.9-99.9-99.9-99.9-9.9 9911.6 38  9.1   4  2.9-9.9-9.9
5285220220128 32.7  9.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.2 35  6.7   6  4.5-9.9-9.9
5285220220129 26.5  4.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.4 39  4.2   9  7.2-9.9-9.9
5285220220130 19.5 10.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 37  1.3  11  9.1-9.9-9.9
5285220220131 22.6  8.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.1 44  3.6  12  9.8-9.9-9.9
5285220220201 22.8 15.4-99.999999-99.9-99.9-99.9-99.9-9.9 9910.6 44  7.7  11  9.0-9.9-9.9
5285220220202 27.1 10.5-99.999999-99.9-99.9-99.9-99.9-9.9 9911.4 51  8.9   7  5.5-9.9-9.9
5285220220203 25.9  9.7-99.999999-99.9-99.9-99.9-99.9-9.9 9912.7 58 10.5   5  4.4-9.9-9.9
5285220220204 26.8  7.5-99.999999-99.9-99.9-99.9-99.9-9.9 9911.0 49  8.2   4  3.3-9.9-9.9
5285220220205 29.1  4.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.8 43  6.5   5  3.8-9.9-9.9
5285220220206 32.1  5.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 41  6.9   3  2.7-9.9-9.9
5285220220207 32.7  5.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.3 39  5.7   6  4.4-9.9-9.9
5285220220208 26.6 15.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.9 39  6.5   9  7.4-9.9-9.9
5285220220209 25.6  8.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.8 35  3.3   8  6.0-9.9-9.9
5285220220210 20.3  8.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.0 34 -0.4   9  7.3-9.9-9.9
5285220220211 25.2 -2.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.3 43  2.4   3  2.2-9.9-9.9
5285220220212 33.5  2.9-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 48  6.9   2  1.6-9.9-9.9
5285220220213 34.9  6.5-99.999999-99.9-99.9-99.9-99.9-9.9 9910.6 40  7.7   5  4.2-9.9-9.9
5285220220214 29.3  7.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.1 34  3.4   6  4.6-9.9-9.9
5285220220215 24.4  3.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.6 43  6.0   8  6.2-9.9-9.9
5285220220216 23.8  6.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 45  5.5   6  5.0-9.9-9.9
5285220220217 29.5  0.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.6 38  2.8   6  4.7-9.9-9.9
5285220220218 25.7  2.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 48  6.8   7  5.4-9.9-9.9
5285220220219 22.8 11.3-99.999999-99.9-99.9-99.9-99.9-9.9 9913.1 75 10.9   3  2.5-9.9-9.9
5285220220220 16.7 10.7-99.999999-99.9-99.9-99.9-99.9-9.9 9914.1 91 11.9   3  2.7-9.9-9.9
5285220220221 16.9  9.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.6 68  6.3   5  4.1-9.9-9.9
5285220220222 26.3  4.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.3 68  8.7   3  2.6-9.9-9.9
5285220220223 24.9  5.2-99.999999-99.9-99.9-99.9-99.9-9.9 9912.7 64 10.4   3  2.4-9.9-9.9
5285220220224 19.4 13.1-99.999999-99.9-99.9-99.9-99.9-9.9 9914.0 77 11.9   5  3.9-9.9-9.9
5285220220225 22.7 11.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.5 69  8.9   5  3.8-9.9-9.9
5285220220226 19.7  8.8-99.999999-99.9-99.9-99.9-99.9-9.9 9911.5 72  9.0   6  5.0-9.9-9.9
5285220220227 15.1  8.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 65  5.4  13 10.7-9.9-9.9
5285220220228 17.9 10.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.9 50  3.5  13 10.7-9.9-9.9
5285220220301 23.1 13.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.9 47  6.7  14 11.1-9.9-9.9
5285220220302 28.2 13.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.5 49 10.2   8  6.3-9.9-9.9
5285220220303 21.9 13.9-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 53  6.6  11  9.1-9.9-9.9
5285220220304 17.3 10.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.2 49  2.2  15 11.6-9.9-9.9
5285220220305 19.9  8.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.0 55  3.7   8  6.6-9.9-9.9
5285220220306 18.7  7.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.4 82  8.8   3  2.5-9.9-9.9
5285220220307 20.3  9.6-99.999999-99.9-99.9-99.9-99.9-9.9 9910.6 62  7.7   6  4.7-9.9-9.9
5285220220308 13.9  4.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.6 85  6.2   5  4.3-9.9-9.9
5285220220309 16.8  6.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.1 55  3.9  10  8.0-9.9-9.9
5285220220310 23.2  7.8-99.999999-99.9-99.9-99.9-99.9-9.9 9910.3 67  7.4   4  3.0-9.9-9.9
5285220220311 26.3  2.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.0 74  8.1   2  1.2-9.9-9.9
5285220220312 25.8  3.9-99.999999-99.9-99.9-99.9-99.9-9.9 9911.3 73  8.6   2  1.4-9.9-9.9
5285220220313 25.6  1.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.9 56  5.0   4  2.9-9.9-9.9
5285220220314 24.5  3.2-99.999999-99.9-99.9-99.9-99.9-9.9 9910.0 61  6.9   6  4.8-9.9-9.9
5285220220315 28.6  3.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.9 53  6.5   4  3.0-9.9-9.9
5285220220316 22.4 10.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.8 51  6.5   9  7.4-9.9-9.9
5285220220317 16.2  8.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.9 48  1.7   8  6.8-9.9-9.9
5285220220318 20.3 -3.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 70  1.4   2  1.5-9.9-9.9
5285220220319 21.8 -1.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.9 67  3.2   1  1.0-9.9-9.9
5285220220320 20.5  4.6-99.999999-99.9-99.9-99.9-99.9-9.9 9910.3 71  7.3   4  2.9-9.9-9.9
5285220220321 20.1  6.9-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 65  7.4   6  4.6-9.9-9.9
5285220220322 18.6 11.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.7 52  4.9   9  7.3-9.9-9.9
5285220220323 15.2  5.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.1 60  4.0   8  6.8-9.9-9.9
5285220220324 20.2  0.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.3 56  4.1   6  4.7-9.9-9.9
5285220220325 23.3 -0.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.6 78  4.5   1  1.0-9.9-9.9
5285220220326 20.0 -1.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.2 69  3.9   7  5.4-9.9-9.9
5285220220327 16.7  9.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.9 44  1.5  13 10.4-9.9-9.9
5285220220328 16.2  7.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.0 75  5.3  10  7.7-9.9-9.9
5285220220329 13.2  3.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.1 64  1.9   6  4.8-9.9-9.9
5285220220330-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220331 17.2 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 84  3.6   2  1.3-9.9-9.9
5285220220401 22.9  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 76  4.9   2  1.6-9.9-9.9
5285220220402 18.3  7.4  6.019999-99.9-99.9-99.9-99.9-9.9 99 9.0 61  5.0   9  7.1-9.9-9.9
5285220220403 13.6  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 59  1.4   9  7.2-9.9-9.9
5285220220404 15.6 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 56  4.1   9  7.5-9.9-9.9
5285220220405 21.6 14.1  0.219999-99.9-99.9-99.9-99.9-9.9 9910.6 51  7.9  13 10.8-9.9-9.9
5285220220406 20.5 11.5  1.019999-99.9-99.9-99.9-99.9-9.9 9912.7 77 10.4   4  3.5-9.9-9.9
5285220220407 20.6  7.2  0.819999-99.9-99.9-99.9-99.9-9.9 9912.4 83 10.1   3  2.6-9.9-9.9
5285220220408 19.9  3.0  0.219999-99.9-99.9-99.9-99.9-9.9 9910.3 89  7.3   1  1.0-9.9-9.9
5285220220409 13.3  1.4  2.519999-99.9-99.9-99.9-99.9-9.9 99 9.8 89  6.5   3  2.3-9.9-9.9
5285220220410 12.4  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 76  4.5   3  2.6-9.9-9.9
5285220220411 15.9  6.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.1 57  3.8   8  6.6-9.9-9.9
5285220220412 16.2 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 61  0.4   8  6.1-9.9-9.9
5285220220413 20.7 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 76  4.2   3  2.0-9.9-9.9
5285220220414 22.0 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 81  4.5   2  1.4-9.9-9.9
5285220220415 20.4 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 65  4.5   4  3.5-9.9-9.9
5285220220416 21.7 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 81  4.4   2  1.3-9.9-9.9
5285220220417 19.4 -3.0  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.3 65  3.9   3  2.5-9.9-9.9
5285220220418 19.2  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 63  5.6   6  5.1-9.9-9.9
5285220220419 16.5  1.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.1 73  3.8   4  3.1-9.9-9.9
5285220220420 16.1 -1.3  6.819999-99.9-99.9-99.9-99.9-9.9 99 6.9 64  1.7   6  4.7-9.9-9.9
5285220220421 14.9  6.9  3.019999-99.9-99.9-99.9-99.9-9.9 99 9.1 67  5.4   7  5.5-9.9-9.9
5285220220422 15.6  6.2 31.519999-99.9-99.9-99.9-99.9-9.9 99 8.8 68  4.9   7  5.5-9.9-9.9
5285220220423 10.7  5.7 47.019999-99.9-99.9-99.9-99.9-9.9 99 8.4 78  4.4  10  8.0-9.9-9.9
5285220220424  7.8  4.3 32.819999-99.9-99.9-99.9-99.9-9.9 99 8.3 92  4.3   5  3.9-9.9-9.9
5285220220425 11.2  3.1 21.019999-99.9-99.9-99.9-99.9-9.9 99 8.5 93  4.5   3  2.2-9.9-9.9
5285220220426  9.1  2.4  2.519999-99.9-99.9-99.9-99.9-9.9 99 7.4 85  2.5   7  5.2-9.9-9.9
5285220220427  9.6 -1.3  3.819999-99.9-99.9-99.9-99.9-9.9 99 6.3 90  0.3   3  2.3-9.9-9.9
5285220220428 11.4 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 79 -0.5   3  2.6-9.9-9.9
5285220220429  9.8 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 89 -1.0   1  0.7-9.9-9.9
5285220220430 11.5 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 83  3.4   2  1.5-9.9-9.9
5285220220501 17.0  5.7  0.219999-99.9-99.9-99.9-99.9-9.9 9910.0 82  6.9   2  1.9-9.9-9.9
5285220220502 17.1 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 69  4.0   4  2.9-9.9-9.9
5285220220503 19.9  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 53  7.0  11  9.0-9.9-9.9
5285220220504 19.5 14.9  2.019999-99.9-99.9-99.9-99.9-9.9 9910.8 57  8.1  14 11.4-9.9-9.9
5285220220505 15.5  8.4  3.219999-99.9-99.9-99.9-99.9-9.9 9911.8 97  9.4   1  1.1-9.9-9.9
5285220220506 13.8  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 95  8.8   2  1.5-9.9-9.9
5285220220507 19.2  6.2  1.219999-99.9-99.9-99.9-99.9-9.9 9912.6 66 10.3   5  4.0-9.9-9.9
5285220220508 19.8 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 50  4.0  14 11.2-9.9-9.9
5285220220509 14.4 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 84  1.8   1  1.2-9.9-9.9
5285220220510 12.0 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 90  0.8   1  0.8-9.9-9.9
5285220220511  6.6 -4.5  2.019999-99.9-99.9-99.9-99.9-9.9 99 6.9 97  1.3   0  0.2-9.9-9.9
5285220220512 11.7  2.0  5.019999-99.9-99.9-99.9-99.9-9.9 99 8.2 89  4.0   4  3.0-9.9-9.9
5285220220513 11.1  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 66  1.9   8  6.7-9.9-9.9
5285220220514 14.7 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 83  2.1   2  1.5-9.9-9.9
5285220220515 12.4 -6.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.0 86 -0.6   1  0.6-9.9-9.9
5285220220516 12.9 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 85 -0.8   1  0.7-9.9-9.9
5285220220517 11.7 -6.9  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.6 85 -1.6   1  0.7-9.9-9.9
5285220220518 11.0 -6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 90 -1.1   1  0.4-9.9-9.9
5285220220519 10.9 -4.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.7 90  0.9   1  0.6-9.9-9.9
5285220220520 11.0  1.5 31.019999-99.9-99.9-99.9-99.9-9.9 99 8.7 99  4.9   4  3.0-9.9-9.9
5285220220521  6.3  2.0 71.519999-99.9-99.9-99.9-99.9-9.9 99 8.2100  4.1   1  0.9-9.9-9.9
5285220220522  9.6  1.1  8.519999-99.9-99.9-99.9-99.9-9.9 99 7.6 86  2.9   4  2.8-9.9-9.9
5285220220523  7.4  1.2 18.019999-99.9-99.9-99.9-99.9-9.9 99 7.8 94  3.3   4  2.9-9.9-9.9
5285220220524  5.6  0.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.4 98  2.6 -99-99.9-9.9-9.9
5285220220525-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220526-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220528-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220529  6.8 -6.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.1 90 -2.7   1  0.6-9.9-9.9
5285220220530  0.1 -7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 99 -3.8   0  0.4-9.9-9.9
5285220220531 -1.2 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6100 -3.9   1  0.6-9.9-9.9
5285220220601  4.2 -9.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.5 93 -4.4   0  0.3-9.9-9.9
5285220220602  0.5 -8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 98 -3.7   0  0.4-9.9-9.9
5285220220603-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220604  8.0 -3.2  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.0 95 -0.4   1  0.7-9.9-9.9
5285220220605  9.2 -3.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.6 92  1.0   3  2.4-9.9-9.9
5285220220606-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220607-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220608-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220609-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220610  4.5 -6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 93 -2.9   1  0.4-9.9-9.9
5285220220611  5.8 -5.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.4 94 -1.9   0  0.3-9.9-9.9
5285220220612  0.0 -3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5100 -1.4   1  0.7-9.9-9.9
5285220220613-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220614-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220615-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220616-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220617-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220618  7.6  1.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.0 89  1.7   5  3.7-9.9-9.9
5285220220619-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220621-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220622  4.7 -9.3  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.9 92 -3.5   0  0.2-9.9-9.9
5285220220623  2.8 -1.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.9 96 -0.5   1  0.5-9.9-9.9
5285220220624-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220625-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220626  1.5 -8.9  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.7100 -3.8   1  0.8-9.9-9.9
5285220220627  9.6 -1.7-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 72-99.9 -99-99.9-9.9-9.9
5285220220629-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220630-99.9-99.9  1.819999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220701  6.7 -1.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.2 84 -0.0   2  1.6-9.9-9.9
5285220220702-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220704-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220705-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220706-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220707-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220708-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285220220709  6.5  1.6  2.019999-99.9-99.9-99.9-99.9-9.9 99 8.2100  4.1   1  0.4-9.9-9.9
5285220220710  4.7  0.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.0 96  1.8   1  1.2-9.9-9.9
