5293320061107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5293320061109-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5293320140319-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5293320151026 21.7  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 69  9.5 -99-99.9-9.9-9.9
5293320151027 25.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 77 11.3 -99-99.9-9.9-9.9
5293320151028 32.0 10.3  8.019999-99.9-99.9-99.9-99.9-9.9 9915.3 64 13.2 -99-99.9-9.9-9.9
5293320151029 25.3  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 47  6.4 -99-99.9-9.9-9.9
5293320151030 21.2  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 66  9.1 -99-99.9-9.9-9.9
5293320151031 22.7 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 41  2.9 -99-99.9-9.9-9.9
5293320151101 24.2  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 53  7.9 -99-99.9-9.9-9.9
5293320151102 25.7 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 66 11.3 -99-99.9-9.9-9.9
5293320151103 24.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 65 10.9 -99-99.9-9.9-9.9
5293320151104 21.7 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 69 11.1 -99-99.9-9.9-9.9
5293320151105 24.7  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 51  7.7 -99-99.9-9.9-9.9
5293320151106 28.5  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 35  6.8 -99-99.9-9.9-9.9
5293320151107 30.2  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 38  7.6 -99-99.9-9.9-9.9
5293320151108 30.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 39  7.2 -99-99.9-9.9-9.9
5293320151109 25.7  7.4 16.019999-99.9-99.9-99.9-99.9-9.9 9910.1 38  6.8 -99-99.9-9.9-9.9
5293320151110 25.6 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 55  8.3 -99-99.9-9.9-9.9
5293320151111 27.0 11.5  0.219999-99.9-99.9-99.9-99.9-9.9 9914.4 51 12.3 -99-99.9-9.9-9.9
5293320151112 22.0 13.2  2.219999-99.9-99.9-99.9-99.9-9.9 9915.1 95 13.1 -99-99.9-9.9-9.9
5293320151113 27.7  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 40  8.0 -99-99.9-9.9-9.9
5293320151114 31.3  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 50 10.9 -99-99.9-9.9-9.9
5293320151115 28.9 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 38  9.1 -99-99.9-9.9-9.9
5293320151116 27.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 47 10.2 -99-99.9-9.9-9.9
5293320151117 22.4 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 42  7.4 -99-99.9-9.9-9.9
5293320151118 24.5  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 59  9.3 -99-99.9-9.9-9.9
5293320151119 20.7  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 40  1.7 -99-99.9-9.9-9.9
5293320151120 26.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 32  2.5 -99-99.9-9.9-9.9
5293320151121 24.2  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 48  6.2 -99-99.9-9.9-9.9
5293320151122 27.6  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 42  7.9 -99-99.9-9.9-9.9
5293320151123 27.5  9.6  7.519999-99.9-99.9-99.9-99.9-9.9 9912.0 57  9.6 -99-99.9-9.9-9.9
5293320151124 25.7  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 57 11.0 -99-99.9-9.9-9.9
5293320151125 27.9 10.5  1.519999-99.9-99.9-99.9-99.9-9.9 9914.6 60 12.5 -99-99.9-9.9-9.9
5293320151126 22.4 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 79 12.7 -99-99.9-9.9-9.9
5293320151127 26.8 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 44  7.1 -99-99.9-9.9-9.9
5293320151128 25.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 44  6.6 -99-99.9-9.9-9.9
5293320151129 29.3  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 37  7.4 -99-99.9-9.9-9.9
5293320151130 30.9 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 38  9.7 -99-99.9-9.9-9.9
5293320151201 27.3 13.3  6.519999-99.9-99.9-99.9-99.9-9.9 9914.1 60 11.9 -99-99.9-9.9-9.9
5293320151202 16.2 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 98 14.4 -99-99.9-9.9-9.9
5293320151203 28.2 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 59 13.4 -99-99.9-9.9-9.9
5293320151204 28.3 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 48 11.5 -99-99.9-9.9-9.9
5293320151205 27.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 60 11.7 -99-99.9-9.9-9.9
5293320151206 30.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 51 13.4 -99-99.9-9.9-9.9
5293320151207 31.8 15.4  0.519999-99.9-99.9-99.9-99.9-9.9 9917.4 61 15.3 -99-99.9-9.9-9.9
5293320151208 27.3 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 49 10.2 -99-99.9-9.9-9.9
5293320151209 33.0  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 35  9.3 -99-99.9-9.9-9.9
5293320151210 32.7 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 34  9.0 -99-99.9-9.9-9.9
5293320151211 33.7 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 26  7.5 -99-99.9-9.9-9.9
5293320151212 29.1 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 29  2.7 -99-99.9-9.9-9.9
5293320151213 32.7  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 27  5.1 -99-99.9-9.9-9.9
5293320151214 29.1 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 41  7.8 -99-99.9-9.9-9.9
5293320151215 30.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 39  8.1 -99-99.9-9.9-9.9
5293320151216 31.8 13.7  1.219999-99.9-99.9-99.9-99.9-9.9 9914.3 43 12.1 -99-99.9-9.9-9.9
5293320151217 27.6  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 34  3.2 -99-99.9-9.9-9.9
5293320151218 24.4 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 33  0.8 -99-99.9-9.9-9.9
5293320151219 30.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 28  5.2 -99-99.9-9.9-9.9
5293320151220 33.1 13.1  3.819999-99.9-99.9-99.9-99.9-9.9 9911.8 39  9.2 -99-99.9-9.9-9.9
5293320151221 29.3 14.1  4.519999-99.9-99.9-99.9-99.9-9.9 9915.9 65 13.7 -99-99.9-9.9-9.9
5293320151222 30.1 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 43 10.5 -99-99.9-9.9-9.9
5293320151223 29.2 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 58 13.3 -99-99.9-9.9-9.9
5293320151224 36.3 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 39 11.2 -99-99.9-9.9-9.9
5293320151225 37.9 16.1 16.019999-99.9-99.9-99.9-99.9-9.9 9914.9 47 12.9 -99-99.9-9.9-9.9
5293320151226 36.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 38 13.8 -99-99.9-9.9-9.9
5293320151227 36.8 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 31 12.1 -99-99.9-9.9-9.9
5293320151228 37.8 17.4 89.019999-99.9-99.9-99.9-99.9-9.9 9915.1 50 12.6 -99-99.9-9.9-9.9
5293320151229 33.9 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 51 14.4 -99-99.9-9.9-9.9
5293320151230 29.1 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 70 15.9 -99-99.9-9.9-9.9
5293320151231 30.9 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 56 14.3 -99-99.9-9.9-9.9
5293320160101 32.6 15.3  0.519999-99.9-99.9-99.9-99.9-9.9 9920.4 73 17.8 -99-99.9-9.9-9.9
5293320160102 30.7 18.0  0.819999-99.9-99.9-99.9-99.9-9.9 9921.8 74 18.9 -99-99.9-9.9-9.9
5293320160103 29.5 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 70 18.1 -99-99.9-9.9-9.9
5293320160104 29.7 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 77 17.0 -99-99.9-9.9-9.9
5293320160105 28.5 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 74 15.8 -99-99.9-9.9-9.9
5293320160106 29.8 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 74 17.5 -99-99.9-9.9-9.9
5293320160107 26.0 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 81 17.4 -99-99.9-9.9-9.9
5293320160108 29.0 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 69 16.0 -99-99.9-9.9-9.9
5293320160109 20.9 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2100 16.0 -99-99.9-9.9-9.9
5293320160110 28.5 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 76 17.4 -99-99.9-9.9-9.9
5293320160111 34.3 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 62 18.5 -99-99.9-9.9-9.9
5293320160112 29.1 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 57 13.2 -99-99.9-9.9-9.9
5293320160113 31.9 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 42 11.5 -99-99.9-9.9-9.9
5293320160114 34.0 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 62 16.1 -99-99.9-9.9-9.9
5293320160115 32.3 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 54 13.2 -99-99.9-9.9-9.9
5293320160116 33.0 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 50 14.7 -99-99.9-9.9-9.9
5293320160117 31.0 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 38 11.0 -99-99.9-9.9-9.9
5293320160118 34.3 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 55 17.7 -99-99.9-9.9-9.9
5293320160119 38.1 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 56 20.0 -99-99.9-9.9-9.9
5293320160120 37.3 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 47 17.7 -99-99.9-9.9-9.9
5293320160121 38.9 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 53 19.2 -99-99.9-9.9-9.9
5293320160122 34.4 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 36 13.0 -99-99.9-9.9-9.9
5293320160123 34.9 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 59 15.2 -99-99.9-9.9-9.9
5293320160124 26.0 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 82 16.8 -99-99.9-9.9-9.9
5293320160125 24.4 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 76 12.7 -99-99.9-9.9-9.9
5293320160126 28.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 56 11.7 -99-99.9-9.9-9.9
5293320160127 30.6 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 56 14.3 -99-99.9-9.9-9.9
5293320160128 27.0 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 88 17.8 -99-99.9-9.9-9.9
5293320160129 28.3 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 70 16.4 -99-99.9-9.9-9.9
5293320160130 30.5 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 56 12.7 -99-99.9-9.9-9.9
5293320160131 31.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 49 13.2 -99-99.9-9.9-9.9
5293320160201 32.2 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 62 15.9 -99-99.9-9.9-9.9
5293320160202 32.1 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 63 15.3 -99-99.9-9.9-9.9
5293320160203 33.9 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 55 14.9 -99-99.9-9.9-9.9
5293320160204 26.9 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 76 17.5 -99-99.9-9.9-9.9
5293320160205 30.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 56 15.6 -99-99.9-9.9-9.9
5293320160206 29.8 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 77 18.0 -99-99.9-9.9-9.9
5293320160207 25.0 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 94 19.2 -99-99.9-9.9-9.9
5293320160208 31.2 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 74 17.7 -99-99.9-9.9-9.9
5293320160209 32.3 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 49 14.4 -99-99.9-9.9-9.9
5293320160210 34.6 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 70 18.9 -99-99.9-9.9-9.9
5293320160211 32.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 78 20.1 -99-99.9-9.9-9.9
5293320160212 33.8 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 68 20.1 -99-99.9-9.9-9.9
5293320160213 28.9 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 42 11.1 -99-99.9-9.9-9.9
5293320160214 31.4 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 49 12.6 -99-99.9-9.9-9.9
5293320160215 35.0 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 54 17.5 -99-99.9-9.9-9.9
5293320160216 35.1 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 60 18.3 -99-99.9-9.9-9.9
5293320160217 30.0 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 39 10.1 -99-99.9-9.9-9.9
5293320160218 34.5 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 37 12.5 -99-99.9-9.9-9.9
5293320160219 29.2 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 41  5.9 -99-99.9-9.9-9.9
5293320160220 33.6 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 49 14.0 -99-99.9-9.9-9.9
5293320160221 35.0 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 56 18.2 -99-99.9-9.9-9.9
5293320160222 37.2 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 51 18.1 -99-99.9-9.9-9.9
5293320160223 33.4 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 44 16.4 -99-99.9-9.9-9.9
5293320160224 32.2 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 37 12.2 -99-99.9-9.9-9.9
5293320160225 33.5 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 45  9.3 -99-99.9-9.9-9.9
5293320160226 28.7 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 42  6.0 -99-99.9-9.9-9.9
5293320160227 31.4  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 41  6.7 -99-99.9-9.9-9.9
5293320160228 29.1 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 49  9.7 -99-99.9-9.9-9.9
5293320160229 31.1 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 62 14.7 -99-99.9-9.9-9.9
5293320160301 27.8 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 70 15.7 -99-99.9-9.9-9.9
5293320160302 28.2 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 69 15.3 -99-99.9-9.9-9.9
5293320160303 33.4 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 56 15.2 -99-99.9-9.9-9.9
5293320160304 30.8 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 55 14.0 -99-99.9-9.9-9.9
5293320160305 29.3 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 66 14.3 -99-99.9-9.9-9.9
5293320160306 31.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 51 13.3 -99-99.9-9.9-9.9
5293320160307 24.5 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 94 14.8 -99-99.9-9.9-9.9
5293320160308 31.6 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 57 11.9 -99-99.9-9.9-9.9
5293320160309 22.1 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 70 12.2 -99-99.9-9.9-9.9
5293320160310 17.5 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 97 12.7 -99-99.9-9.9-9.9
5293320160311 28.3  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 56 11.3 -99-99.9-9.9-9.9
5293320160312 26.9 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 82 16.4 -99-99.9-9.9-9.9
5293320160313 31.5 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 65 14.6 -99-99.9-9.9-9.9
5293320160314 32.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 64 15.2 -99-99.9-9.9-9.9
5293320160315 32.3 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 60 15.7 -99-99.9-9.9-9.9
5293320160316 33.6 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 57 15.8 -99-99.9-9.9-9.9
5293320160317 31.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 48 14.1 -99-99.9-9.9-9.9
5293320160318 25.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 50  2.7 -99-99.9-9.9-9.9
5293320160319 22.3  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 59  4.2 -99-99.9-9.9-9.9
5293320160320 25.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 67  7.9 -99-99.9-9.9-9.9
5293320160321 30.4  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 57  9.3 -99-99.9-9.9-9.9
5293320160322 31.5  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 47  7.6 -99-99.9-9.9-9.9
5293320160323 33.2  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 49  8.4 -99-99.9-9.9-9.9
5293320160324 22.2 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 36  3.2 -99-99.9-9.9-9.9
5293320160325 16.1 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7100 11.6 -99-99.9-9.9-9.9
5293320160326 23.1 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 88 13.4 -99-99.9-9.9-9.9
5293320160327 28.8  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 73 12.1 -99-99.9-9.9-9.9
5293320160328 29.0 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 69 12.8 -99-99.9-9.9-9.9
5293320160329 31.4 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 65 13.5 -99-99.9-9.9-9.9
5293320160330 31.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 62 14.5 -99-99.9-9.9-9.9
5293320160331 22.6 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 53  9.9 -99-99.9-9.9-9.9
5293320160401 23.7 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 61 12.0 -99-99.9-9.9-9.9
5293320160402 25.5 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 83 14.8 -99-99.9-9.9-9.9
5293320160403 19.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 91 15.4 -99-99.9-9.9-9.9
5293320160404 21.3 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 84 11.7 -99-99.9-9.9-9.9
5293320160405 22.3  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 69  7.4 -99-99.9-9.9-9.9
5293320160406 27.5  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 65  8.1 -99-99.9-9.9-9.9
5293320160407 29.4  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 70 12.4 -99-99.9-9.9-9.9
5293320160408 18.7 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 91 12.5 -99-99.9-9.9-9.9
5293320160409 14.6 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 99 12.7 -99-99.9-9.9-9.9
5293320160410 12.9  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3100 10.1 -99-99.9-9.9-9.9
5293320160411 12.4  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 92  9.1 -99-99.9-9.9-9.9
5293320160412 15.5  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 92 10.7 -99-99.9-9.9-9.9
5293320160413 21.2  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 85  9.6 -99-99.9-9.9-9.9
5293320160414 26.4  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 69 11.2 -99-99.9-9.9-9.9
5293320160415 23.8 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 62 10.5 -99-99.9-9.9-9.9
5293320160416 19.8 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 70  9.2 -99-99.9-9.9-9.9
5293320160417 16.9 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 80  9.7 -99-99.9-9.9-9.9
5293320160418 14.9  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 90  9.3 -99-99.9-9.9-9.9
5293320160419 23.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 54  4.7 -99-99.9-9.9-9.9
5293320160420 27.8  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 47  5.9 -99-99.9-9.9-9.9
5293320160421 22.2  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 58  5.3 -99-99.9-9.9-9.9
5293320160422 24.3  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 74  7.9 -99-99.9-9.9-9.9
5293320160423 21.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 52  6.8 -99-99.9-9.9-9.9
5293320160424 14.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5100  6.3 -99-99.9-9.9-9.9
5293320160425 11.1  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 88  4.8 -99-99.9-9.9-9.9
5293320160426 13.4 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 75  1.4 -99-99.9-9.9-9.9
5293320160427 15.8 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 75  1.6 -99-99.9-9.9-9.9
5293320160428 16.5  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 77  4.7 -99-99.9-9.9-9.9
5293320160429 14.5  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 81  5.0 -99-99.9-9.9-9.9
5293320160430 18.1  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 76  5.4 -99-99.9-9.9-9.9
5293320160501 20.7  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 76  7.4 -99-99.9-9.9-9.9
5293320160502 15.0  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 89  9.3 -99-99.9-9.9-9.9
5293320160503 21.2  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 78  9.3 -99-99.9-9.9-9.9
5293320160504 19.9  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 81  9.4 -99-99.9-9.9-9.9
5293320160505 13.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 99 11.4 -99-99.9-9.9-9.9
5293320160506 12.7 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 98 11.0 -99-99.9-9.9-9.9
5293320160507 13.4  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 97 10.5 -99-99.9-9.9-9.9
5293320160508 19.4 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 86 10.9 -99-99.9-9.9-9.9
5293320160509 17.6  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 90 11.4 -99-99.9-9.9-9.9
5293320160510 13.1 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1100 12.1 -99-99.9-9.9-9.9
5293320160511 12.7 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8100 11.8 -99-99.9-9.9-9.9
5293320160512 13.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 96 10.7 -99-99.9-9.9-9.9
5293320160513 15.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 97 11.7 -99-99.9-9.9-9.9
5293320160514 16.7 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 96 12.4 -99-99.9-9.9-9.9
5293320160515 16.0 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 87 10.3 -99-99.9-9.9-9.9
5293320160516 11.6  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4100  7.5 -99-99.9-9.9-9.9
5293320160517 10.1  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 96  7.1 -99-99.9-9.9-9.9
5293320160518  9.1  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5100  7.6 -99-99.9-9.9-9.9
5293320160519 15.7  8.3 85.219999-99.9-99.9-99.9-99.9-9.9 9911.5 88  9.0 -99-99.9-9.9-9.9
5293320160520 10.7  5.6 10.019999-99.9-99.9-99.9-99.9-9.9 99 9.4100  6.1 -99-99.9-9.9-9.9
5293320160521  8.0  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 99  5.4 -99-99.9-9.9-9.9
5293320160522 19.4  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 76  4.2 -99-99.9-9.9-9.9
5293320160523 17.8  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 86  6.2 -99-99.9-9.9-9.9
