5287220061105-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5287220061106-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5287220061107-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5287220120904-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5287220120905 12.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 98 10.5   5  3.6-9.9-9.9
5287220120906 13.2  8.7 23.219999-99.9-99.9-99.9-99.9-9.9 9912.9 98 10.7   2  1.9-9.9-9.9
5287220120907 14.9 12.1  0.519999-99.9-99.9-99.9-99.9-9.9 9915.1100 13.1   5  4.3-9.9-9.9
5287220120908 20.0  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 87 11.4   4  3.4-9.9-9.9
5287220120909 18.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 69  6.6   2  1.2-9.9-9.9
5287220120910 20.3  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 72  7.7   2  1.2-9.9-9.9
5287220120911 24.2  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 80 11.6   2  1.2-9.9-9.9
5287220120912 26.1 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 76 13.5   1  1.2-9.9-9.9
5287220120913 26.9 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 66 12.4   2  2.0-9.9-9.9
5287220120914 26.7 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 64 12.2   2  1.8-9.9-9.9
5287220120915 26.8 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 69 15.0   3  2.5-9.9-9.9
5287220120916 23.8 10.7  2.219999-99.9-99.9-99.9-99.9-9.9 9915.0 74 13.0   2  1.6-9.9-9.9
5287220120917 19.4 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 81 11.2   5  3.7-9.9-9.9
5287220120918 17.1  9.9  3.819999-99.9-99.9-99.9-99.9-9.9 9912.0 84  9.7   7  5.2-9.9-9.9
5287220120919 17.5  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 83  8.4   8  6.7-9.9-9.9
5287220120920 17.9  6.2  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.9 76  6.8   4  3.0-9.9-9.9
5287220120921 19.8  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 63  6.0   3  2.4-9.9-9.9
5287220120922 23.8  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 56  5.3   3  2.1-9.9-9.9
5287220120923 21.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 70  8.7   2  1.5-9.9-9.9
5287220120924 17.3  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 60  6.0   9  6.9-9.9-9.9
5287220120925 15.3  3.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.1 73  3.9   7  5.3-9.9-9.9
5287220120926 17.8  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 64  3.9   1  1.0-9.9-9.9
5287220120927 22.0  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 66  7.2   3  2.2-9.9-9.9
5287220120928 20.4  9.4  0.219999-99.9-99.9-99.9-99.9-9.9 9913.7 82 11.6   1  1.0-9.9-9.9
5287220120929 24.4 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 75 12.7   1  0.8-9.9-9.9
5287220120930 29.2  9.9  0.219999-99.9-99.9-99.9-99.9-9.9 9915.2 71 13.1   2  2.0-9.9-9.9
5287220121001 24.4 12.9 10.819999-99.9-99.9-99.9-99.9-9.9 9917.0 86 14.9   2  1.9-9.9-9.9
5287220121002 21.8 12.9  0.519999-99.9-99.9-99.9-99.9-9.9 9915.3 84 13.3   3  2.4-9.9-9.9
5287220121003 22.4  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 74 11.2   3  2.6-9.9-9.9
5287220121004 24.9  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 70 10.4   2  1.4-9.9-9.9
5287220121005 24.8 12.0 46.519999-99.9-99.9-99.9-99.9-9.9 9918.4 91 16.0   3  2.1-9.9-9.9
5287220121006 19.4 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 98 16.7   3  2.5-9.9-9.9
5287220121007 17.5 13.4  2.019999-99.9-99.9-99.9-99.9-9.9 9916.8 96 14.7   3  2.2-9.9-9.9
5287220121008 19.6 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 97 16.1   2  1.5-9.9-9.9
5287220121009 23.6 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 83 14.0   6  4.4-9.9-9.9
5287220121010 16.9  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 75  6.6   4  2.9-9.9-9.9
5287220121011 21.2  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 74  8.8   1  1.1-9.9-9.9
5287220121012 25.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 73 11.6   2  1.2-9.9-9.9
5287220121013 28.1  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 71 13.3   1  1.1-9.9-9.9
5287220121014 29.2 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 69 15.7   2  1.6-9.9-9.9
5287220121015 24.5 16.4 20.219999-99.9-99.9-99.9-99.9-9.9 9919.2 85 16.8   1  1.1-9.9-9.9
5287220121016 17.5 14.9  3.219999-99.9-99.9-99.9-99.9-9.9 9918.1100 15.9   8  6.6-9.9-9.9
5287220121017 22.8 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 88 14.2   6  4.5-9.9-9.9
5287220121018 24.9  9.6  1.219999-99.9-99.9-99.9-99.9-9.9 9915.0 82 13.0   1  0.6-9.9-9.9
5287220121019 25.6 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 88 15.5   1  1.1-9.9-9.9
5287220121020 29.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 83 16.3   0  0.2-9.9-9.9
5287220121021 26.8 14.7  6.519999-99.9-99.9-99.9-99.9-9.9 9919.5 88 17.1   1  0.5-9.9-9.9
5287220121022 18.5 14.2 30.019999-99.9-99.9-99.9-99.9-9.9 9917.7 99 15.6   3  2.0-9.9-9.9
5287220121023 20.7 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 93 13.0   5  4.2-9.9-9.9
5287220121024 25.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 76 12.0   2  1.2-9.9-9.9
5287220121025 27.5  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 74 12.7   1  0.7-9.9-9.9
5287220121026 29.0 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 76 15.6   1  0.8-9.9-9.9
5287220121027 25.7 15.1  0.519999-99.9-99.9-99.9-99.9-9.9 9918.8 87 16.5   1  1.0-9.9-9.9
5287220121028 28.5 14.2 18.219999-99.9-99.9-99.9-99.9-9.9 9919.7 82 17.2   2  1.3-9.9-9.9
5287220121029 22.3 17.2  7.519999-99.9-99.9-99.9-99.9-9.9 9921.1 98 18.3   3  2.4-9.9-9.9
5287220121030 26.0 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 84 15.7   2  1.7-9.9-9.9
5287220121031 26.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 77 15.2   1  0.4-9.9-9.9
5287220121101 29.8 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 73 14.8   1  0.5-9.9-9.9
5287220121102 31.5 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 61 14.7   1  0.6-9.9-9.9
5287220121103 29.6 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 75 17.6   1  1.0-9.9-9.9
5287220121104 31.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 64 16.0   1  0.8-9.9-9.9
5287220121105 34.0 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 68 18.0   1  1.0-9.9-9.9
5287220121106 36.2 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 67 18.9   1  0.8-9.9-9.9
5287220121107 36.7 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 50 17.4   1  1.2-9.9-9.9
5287220121108 36.3 18.8 16.019999-99.9-99.9-99.9-99.9-9.9 9921.4 50 18.5   2  1.8-9.9-9.9
5287220121109 27.6 14.9  6.019999-99.9-99.9-99.9-99.9-9.9 9918.3 91 15.9   6  5.1-9.9-9.9
5287220121110 21.7  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 72 10.3   4  3.4-9.9-9.9
5287220121111 18.6  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 87 13.0   1  0.8-9.9-9.9
5287220121112 24.7 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 73 12.1   2  1.4-9.9-9.9
5287220121113 26.5 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 63 12.1   2  1.4-9.9-9.9
5287220121114 26.7 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 69 13.4   1  1.1-9.9-9.9
5287220121115 29.9 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 60 13.9   1  1.2-9.9-9.9
5287220121116 30.2 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 67 14.8   1  0.9-9.9-9.9
5287220121117 31.0 14.9  4.019999-99.9-99.9-99.9-99.9-9.9 9920.0 77 17.4   2  1.3-9.9-9.9
5287220121118 27.3 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 84 17.7   1  1.1-9.9-9.9
5287220121119 31.6 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 71 17.7   2  1.3-9.9-9.9
5287220121120 32.2 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 67 18.8   2  1.3-9.9-9.9
5287220121121 35.3 19.5 16.819999-99.9-99.9-99.9-99.9-9.9 9921.3 60 18.5   3  2.2-9.9-9.9
5287220121122 26.0 17.2  0.219999-99.9-99.9-99.9-99.9-9.9 9921.6 89 18.7   6  4.9-9.9-9.9
5287220121123 21.6 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 87 14.3   2  1.9-9.9-9.9
5287220121124 24.8 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 63 11.0   4  2.9-9.9-9.9
5287220121125 24.1  9.3  1.019999-99.9-99.9-99.9-99.9-9.9 9914.1 73 11.9   1  1.1-9.9-9.9
5287220121126 27.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 76 14.6   2  1.3-9.9-9.9
5287220121127 34.1 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 57 16.0   2  1.5-9.9-9.9
5287220121128 28.0 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 58 12.5   3  2.6-9.9-9.9
5287220121129 27.5 11.1 31.019999-99.9-99.9-99.9-99.9-9.9 9914.7 63 12.7   5  3.7-9.9-9.9
5287220121130 25.1 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 89 16.4   2  1.9-9.9-9.9
5287220121201 30.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 60 14.9   2  1.8-9.9-9.9
