5289920230906-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289920230907 27.1 16.3  0.009999-99.9-99.9-99.9-99.9 2.8 2421.9 91 18.8  11  8.5 9.6 4.5
5289920230908 19.5 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 95 16.5   9  7.5 4.1-9.9
5289920230909 26.5 10.8  0.009999-99.9-99.9-99.9-99.9 9.4 8015.9 73 13.9   5  4.019.4 6.7
5289920230910 34.7 14.3  0.009999-99.9-99.9-99.9-99.9 9.2 7922.5 72 19.2   5  4.219.3 8.1
5289920230911 40.3 25.2  0.009999-99.9-99.9-99.9-99.9 8.5 7223.7 47 20.1  14 11.218.3-9.9
5289920230912 31.8 12.0  0.519999-99.9-99.9-99.9-99.9-9.9 9915.3 96 13.3  22 17.4 3.2-9.9
5289920230913 21.6 10.2  0.009999-99.9-99.9-99.9-99.9 6.9 5812.9 78 10.8  15 12.016.110.7
5289920230914 26.1  7.8  0.009999-99.9-99.9-99.9-99.910.2 8610.9 52  8.0   7  5.221.211.1
5289920230915 32.1 10.2  0.009999-99.9-99.9-99.9-99.910.1 8510.7 41  7.9   8  6.221.116.5
5289920230916 38.9 17.3  0.009999-99.9-99.9-99.9-99.9 9.6 8016.7 42 14.2  14 11.220.4-9.9
5289920230917 42.3 23.1  0.009999-99.9-99.9-99.9-99.9 8.9 7419.6 38 17.1  14 11.419.4-9.9
5289920230918 34.5 16.6  0.009999-99.9-99.9-99.9-99.9 6.6 5515.3 66 13.3  21 16.716.0-9.9
5289920230919 21.9 14.9  0.009999-99.9-99.9-99.9-99.9 0.5  417.5 83 15.4   9  7.1 6.7 4.5
5289920230920 31.4 13.1  0.009999-99.9-99.9-99.9-99.9 9.1 7617.9 60 15.7   6  4.520.0 9.8
5289920230921 40.8 22.1  0.009999-99.9-99.9-99.9-99.9 8.1 6723.3 51 19.9  11  9.018.623.4
5289920230922 41.5 24.2  0.009999-99.9-99.9-99.9-99.9 8.7 7221.6 42 18.7  10  7.619.6-9.9
5289920230923 41.5 23.5  0.009999-99.9-99.9-99.9-99.9 8.8 7327.6 62 22.7   8  6.219.916.2
5289920230924 34.0 23.2  0.009999-99.9-99.9-99.9-99.9 7.3 6128.2 73 23.0  12  9.317.715.2
