5270520140212-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270520140213-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5270520140214 28.0 18.3  0.219999-99.9-99.9-99.9-99.9-9.9 9919.9 72 17.4 -99-99.9-9.9-9.9
5270520140215 32.3 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 56 15.4 -99-99.9-9.9-9.9
5270520140216 32.6 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 54 15.7 -99-99.9-9.9-9.9
5270520140217 34.9 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 51 16.9 -99-99.9-9.9-9.9
5270520140218 36.9 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 54 18.9 -99-99.9-9.9-9.9
5270520140219 34.5 22.1 14.219999-99.9-99.9-99.9-99.9-9.9 9923.8 67 20.3 -99-99.9-9.9-9.9
5270520140220 33.8 21.6 18.019999-99.9-99.9-99.9-99.9-9.9 9926.9 82 22.3 -99-99.9-9.9-9.9
5270520140221 34.2 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 74 22.8 -99-99.9-9.9-9.9
5270520140222 34.1 20.8 22.019999-99.9-99.9-99.9-99.9-9.9 9926.6 88 22.1 -99-99.9-9.9-9.9
5270520140223 32.5 19.7  0.219999-99.9-99.9-99.9-99.9-9.9 9925.0 76 21.1 -99-99.9-9.9-9.9
5270520140224 34.4 20.4  1.519999-99.9-99.9-99.9-99.9-9.9 9925.2 65 21.2 -99-99.9-9.9-9.9
5270520140225 26.8 21.0 31.519999-99.9-99.9-99.9-99.9-9.9 9926.0 95 21.7 -99-99.9-9.9-9.9
5270520140226 22.3 18.3 40.019999-99.9-99.9-99.9-99.9-9.9 9923.0 99 19.7 -99-99.9-9.9-9.9
5270520140227 26.1 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 77 15.8 -99-99.9-9.9-9.9
5270520140228 27.6 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.4 71 15.3 -99-99.9-9.9-9.9
5270520140301 29.0 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 69 16.9 -99-99.9-9.9-9.9
5270520140302 29.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 70 17.3 -99-99.9-9.9-9.9
5270520140303 25.0 18.3  8.219999-99.9-99.9-99.9-99.9-9.9 9922.3 93 19.2 -99-99.9-9.9-9.9
5270520140304 29.7 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 81 19.2 -99-99.9-9.9-9.9
5270520140305 31.1 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 64 18.5 -99-99.9-9.9-9.9
5270520140306 31.4 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 68 18.9 -99-99.9-9.9-9.9
5270520140307 30.7 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 70 18.2 -99-99.9-9.9-9.9
5270520140308 29.4 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 66 16.3 -99-99.9-9.9-9.9
5270520140309 32.6 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 66 16.6 -99-99.9-9.9-9.9
5270520140310 29.0 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 75 16.9 -99-99.9-9.9-9.9
5270520140311 29.3 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 62 14.6 -99-99.9-9.9-9.9
5270520140312 31.2 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 57 14.9 -99-99.9-9.9-9.9
5270520140313 35.4 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 68 19.0 -99-99.9-9.9-9.9
5270520140314 35.5 19.7  0.819999-99.9-99.9-99.9-99.9-9.9 9923.9 60 20.3 -99-99.9-9.9-9.9
5270520140315 29.9 18.8  3.019999-99.9-99.9-99.9-99.9-9.9 9921.9 80 18.9 -99-99.9-9.9-9.9
5270520140316 28.1 18.9114.819999-99.9-99.9-99.9-99.9-9.9 9926.2100 21.7 -99-99.9-9.9-9.9
5270520140317 24.7 20.2  0.819999-99.9-99.9-99.9-99.9-9.9 9926.2 95 21.9 -99-99.9-9.9-9.9
5270520140318 22.6 19.4  8.819999-99.9-99.9-99.9-99.9-9.9 9924.2 95 20.5 -99-99.9-9.9-9.9
5270520140319 23.0 20.4 24.019999-99.9-99.9-99.9-99.9-9.9 9925.0100 21.1 -99-99.9-9.9-9.9
