5282620150821-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282620150822 25.0  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 34  1.2 -99-99.9-9.9-9.9
5282620150823 23.2  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 33 -3.2 -99-99.9-9.9-9.9
5282620150824 26.7  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 41  0.1 -99-99.9-9.9-9.9
5282620150825 30.6  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 40  3.9 -99-99.9-9.9-9.9
5282620150826 29.6  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 36  2.1 -99-99.9-9.9-9.9
5282620150827 28.1  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 34  0.8 -99-99.9-9.9-9.9
5282620150828 35.0 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 40  7.4 -99-99.9-9.9-9.9
5282620150829 35.6 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 46  7.9 -99-99.9-9.9-9.9
5282620150830 36.5 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 42 10.5 -99-99.9-9.9-9.9
5282620150831 33.8 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 48 12.0 -99-99.9-9.9-9.9
5282620150901 23.9 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 59  8.9 -99-99.9-9.9-9.9
5282620150902 25.9  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 44  4.5 -99-99.9-9.9-9.9
5282620150903 25.7 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 50  4.6 -99-99.9-9.9-9.9
5282620150904 26.3  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 46  5.5 -99-99.9-9.9-9.9
5282620150905 28.4  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 45  4.9 -99-99.9-9.9-9.9
5282620150906 29.6  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 33  5.1 -99-99.9-9.9-9.9
5282620150907 29.7  8.8  0.219999-99.9-99.9-99.9-99.9-9.9 99 9.6 41  6.3 -99-99.9-9.9-9.9
5282620150908 29.9 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 42  6.0 -99-99.9-9.9-9.9
5282620150909 19.2  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 59  5.6 -99-99.9-9.9-9.9
5282620150910 19.4  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 48 -1.5 -99-99.9-9.9-9.9
5282620150911 22.9 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 28 -5.9 -99-99.9-9.9-9.9
5282620150912 27.0 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 29 -3.4 -99-99.9-9.9-9.9
5282620150913 29.6  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 28 -0.8 -99-99.9-9.9-9.9
5282620150914 32.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 23  0.1 -99-99.9-9.9-9.9
5282620150915 33.2  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 24  0.5 -99-99.9-9.9-9.9
5282620150916 27.0 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 31 -2.0 -99-99.9-9.9-9.9
5282620150917 27.8  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 39  1.1 -99-99.9-9.9-9.9
5282620150918 27.1  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 42  2.7 -99-99.9-9.9-9.9
5282620150919 28.2  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 45  5.6 -99-99.9-9.9-9.9
5282620150920 29.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 50 10.4 -99-99.9-9.9-9.9
5282620150921 30.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 65 11.1 -99-99.9-9.9-9.9
5282620150922 17.4  9.2  0.219999-99.9-99.9-99.9-99.9-9.9 9911.8 73  9.4 -99-99.9-9.9-9.9
5282620150923 24.6 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 74 10.0 -99-99.9-9.9-9.9
5282620150924 26.6  9.4  1.019999-99.9-99.9-99.9-99.9-9.9 9910.0 55  6.9 -99-99.9-9.9-9.9
5282620150925 24.3 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 49  5.8 -99-99.9-9.9-9.9
5282620150926 24.5 11.2  7.819999-99.9-99.9-99.9-99.9-9.9 9911.1 75  8.4 -99-99.9-9.9-9.9
5282620150927 27.5  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 64  9.4 -99-99.9-9.9-9.9
5282620150928 32.4 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 42  9.4 -99-99.9-9.9-9.9
5282620150929 29.9 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 44  9.0 -99-99.9-9.9-9.9
5282620150930 28.8  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 49  9.5 -99-99.9-9.9-9.9
5282620151001 34.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 50 11.2 -99-99.9-9.9-9.9
5282620151002 20.6  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 62  7.0 -99-99.9-9.9-9.9
5282620151003 18.5  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 65  6.7 -99-99.9-9.9-9.9
5282620151004 29.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 49  6.7 -99-99.9-9.9-9.9
5282620151005 31.9  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 43 10.2 -99-99.9-9.9-9.9
5282620151006 27.9 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 58 10.6 -99-99.9-9.9-9.9
5282620151007 19.6 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 57  6.7 -99-99.9-9.9-9.9
5282620151008 23.8 10.9  1.219999-99.9-99.9-99.9-99.9-9.9 99 9.6 49  6.4 -99-99.9-9.9-9.9
5282620151009 16.2  9.8  2.219999-99.9-99.9-99.9-99.9-9.9 9912.0 90  9.7 -99-99.9-9.9-9.9
5282620151010 14.1  7.9  2.519999-99.9-99.9-99.9-99.9-9.9 9911.6 94  9.2 -99-99.9-9.9-9.9
5282620151011 13.7  8.2  0.519999-99.9-99.9-99.9-99.9-9.9 9911.2 87  8.6 -99-99.9-9.9-9.9
5282620151012 26.1  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 46  5.8 -99-99.9-9.9-9.9
5282620151013 30.7 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 39  7.1 -99-99.9-9.9-9.9
5282620151014 30.9 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 49  9.9 -99-99.9-9.9-9.9
5282620151015 24.2  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 33  1.0 -99-99.9-9.9-9.9
5282620151016 28.1  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 30  0.6 -99-99.9-9.9-9.9
5282620151017 29.1 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 37  4.6 -99-99.9-9.9-9.9
5282620151018 30.2  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 28  3.4 -99-99.9-9.9-9.9
5282620151019 32.5 12.9  5.219999-99.9-99.9-99.9-99.9-9.9 9911.6 70  8.7 -99-99.9-9.9-9.9
5282620151020 30.4  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 47  6.9 -99-99.9-9.9-9.9
5282620151021 32.5  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 34  5.9 -99-99.9-9.9-9.9
5282620151022 31.7 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 42  8.7 -99-99.9-9.9-9.9
5282620151023 25.1 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 59  9.0 -99-99.9-9.9-9.9
