5293120140901-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5293120140902 27.3  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 61  7.8 -99-99.9-9.9-9.9
5293120140903 27.6 11.3  4.519999-99.9-99.9-99.9-99.9-9.9 9913.8 62 11.7 -99-99.9-9.9-9.9
5293120140904 19.9 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 95 16.2 -99-99.9-9.9-9.9
5293120140905 20.9 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 85 13.4 -99-99.9-9.9-9.9
5293120140906 20.9  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 64  3.9 -99-99.9-9.9-9.9
5293120140907 24.8  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 55  4.2 -99-99.9-9.9-9.9
5293120140908 28.0  3.3  0.219999-99.9-99.9-99.9-99.9-9.9 9912.1 65  9.4 -99-99.9-9.9-9.9
5293120140909 18.8 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 31 -0.8 -99-99.9-9.9-9.9
5293120140910 19.4  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 29 -6.4 -99-99.9-9.9-9.9
5293120140911 20.4 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 38 -3.8 -99-99.9-9.9-9.9
5293120140912 24.0 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 39 -1.1 -99-99.9-9.9-9.9
5293120140913 20.6  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 44  3.5 -99-99.9-9.9-9.9
5293120140914 18.3  5.6  4.219999-99.9-99.9-99.9-99.9-9.9 9910.7 86  7.8 -99-99.9-9.9-9.9
5293120140915 24.9 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 57  2.4 -99-99.9-9.9-9.9
5293120140916 25.8  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 52  3.8 -99-99.9-9.9-9.9
5293120140917 27.2  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 49  5.6 -99-99.9-9.9-9.9
5293120140918 27.3  5.6  0.219999-99.9-99.9-99.9-99.9-9.9 9910.7 54  7.9 -99-99.9-9.9-9.9
5293120140919 24.8  6.3  1.819999-99.9-99.9-99.9-99.9-9.9 9911.3 67  8.7 -99-99.9-9.9-9.9
5293120140920 25.7  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 62  6.3 -99-99.9-9.9-9.9
5293120140921 28.0  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 49  6.4 -99-99.9-9.9-9.9
5293120140922 26.9  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 46  5.4 -99-99.9-9.9-9.9
5293120140923 23.5  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 64  5.3 -99-99.9-9.9-9.9
5293120140924 26.6  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 44  1.7 -99-99.9-9.9-9.9
5293120140925 25.8  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 39  2.4 -99-99.9-9.9-9.9
5293120140926 21.3  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 33 -0.7 -99-99.9-9.9-9.9
5293120140927 24.3  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 43  0.9 -99-99.9-9.9-9.9
5293120140928 28.5  3.3  3.519999-99.9-99.9-99.9-99.9-9.9 99 8.9 36  5.0 -99-99.9-9.9-9.9
5293120140929 25.3 11.4 23.219999-99.9-99.9-99.9-99.9-9.9 9914.3 76 12.1 -99-99.9-9.9-9.9
