5291520061103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520061104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520140211-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170126 26.4 16.4  0.009999-99.9-99.9-99.9-99.911.3 8416.0 60 14.0   8  6.527.414.8
5291520170127 29.0 12.7  0.009999-99.9-99.9-99.9-99.9 8.5 6317.4 64 15.3   2  1.522.4 6.9
5291520170128 30.9 15.6  0.009999-99.9-99.9-99.9-99.911.7 8718.7 62 16.5   3  2.328.0 9.7
5291520170129 36.6 17.5  0.009999-99.9-99.9-99.9-99.910.8 8022.4 60 19.2   4  3.326.411.8
5291520170130 36.5 22.5  1.419999-99.9-99.9-99.9-99.9 7.4 5526.8 67 22.2   4  3.420.4 9.8
5291520170131 33.1 21.2  0.009999-99.9-99.9-99.9-99.9 6.9 5126.5 78 22.0   4  3.319.5 8.3
5291520170201 31.8 21.6  1.619999-99.9-99.9-99.9-99.9 4.7 3527.9 81 22.9   3  2.215.7 5.7
5291520170202 33.6 20.4  0.009999-99.9-99.9-99.9-99.9 7.7 5725.3 70 21.3   5  3.620.8 9.6
5291520170203 36.5 20.0  0.009999-99.9-99.9-99.9-99.910.0 7523.8 54 20.3   3  2.124.810.2
5291520170204 35.9 19.6 16.619999-99.9-99.9-99.9-99.9-9.9 9926.7 86 22.0   5  4.1 5.9-9.9
5291520170205 28.1 17.2  0.009999-99.9-99.9-99.9-99.9 6.4 4820.5 72 17.9   8  6.218.4 9.4
5291520170206 27.8 14.8  0.009999-99.9-99.9-99.9-99.911.4 8617.8 70 15.7   6  4.827.011.5
5291520170207 28.6 14.0  0.219999-99.9-99.9-99.9-99.9 4.2 3118.9 67 16.6   2  1.914.6 5.5
5291520170208 31.9 18.1  0.009999-99.9-99.9-99.9-99.910.5 8021.0 67 18.3   4  3.525.510.4
5291520170209 35.1 20.3 32.819999-99.9-99.9-99.9-99.9 7.5 5627.4 76 22.5   4  3.520.1 8.6
5291520170210 28.6 21.2  0.009999-99.9-99.9-99.9-99.9 0.8  627.1 90 22.4   3  2.3 8.7 3.8
5291520170211 33.0 20.4  1.819999-99.9-99.9-99.9-99.9 4.4 3427.2 86 22.4   3  2.414.9 5.4
5291520170212 29.2 21.7  1.019999-99.9-99.9-99.9-99.9 5.1 3926.9 89 22.3   8  6.315.9 7.2
5291520170213 27.6 20.3  1.219999-99.9-99.9-99.9-99.9 4.5 3425.1 89 21.1   7  5.514.9 6.4
5291520170214 28.6 16.7  0.009999-99.9-99.9-99.9-99.9 7.1 5423.4 80 19.9   4  3.219.3 6.6
5291520170215 34.9 18.8  0.009999-99.9-99.9-99.9-99.9 9.6 7325.0 67 21.0   2  1.323.4 7.7
5291520170216 36.1 21.6106.019999-99.9-99.9-99.9-99.9 5.9 4528.8 76 23.4   6  5.117.2 8.9
5291520170217 28.5 20.1 76.619999-99.9-99.9-99.9-99.9 2.0 1526.5 93 22.0   5  4.310.4 3.7
5291520170218 33.9 22.3  0.009999-99.9-99.9-99.9-99.9 5.0 3828.2 87 23.0   7  5.715.5 6.9
5291520170219 31.1 20.7  0.009999-99.9-99.9-99.9-99.9 5.0 3928.4 87 23.1   4  2.915.5 5.5
5291520170220 35.0 22.6  0.819999-99.9-99.9-99.9-99.9 3.6 2830.4 89 24.3   2  1.413.1 4.3
5291520170221 34.1 22.5 31.019999-99.9-99.9-99.9-99.9 3.9 3029.1 87 23.6   3  2.713.6 5.0
5291520170222 32.2 23.3  0.009999-99.9-99.9-99.9-99.9 5.2 4030.2 91 24.2   3  2.515.6 5.3
5291520170223 34.5 21.0  0.009999-99.9-99.9-99.9-99.9 8.5 6629.1 79 23.6   2  1.221.1 6.7
5291520170224 35.2 22.9  0.009999-99.9-99.9-99.9-99.9 7.4 5829.9 72 24.0   1  1.019.2 6.6
5291520170225 34.6 23.1  0.009999-99.9-99.9-99.9-99.9 9.2 7229.7 75 23.9   2  1.422.1 7.7
5291520170226 33.2 21.4  0.009999-99.9-99.9-99.9-99.9 8.7 6827.2 73 22.5   3  2.321.1 8.2
5291520170227 35.4 21.9  0.009999-99.9-99.9-99.9-99.9 8.7 6928.8 75 23.4   3  2.221.2 7.9
5291520170228 28.0 22.7  8.619999-99.9-99.9-99.9-99.9-9.9 9929.4 95 23.8   2  1.5 3.5-9.9
5291520170301 33.5 21.5  0.009999-99.9-99.9-99.9-99.9 7.8 6129.1 85 23.6   2  1.519.5 6.1
5291520170302 34.7 22.2-99.999999-99.9-99.9-99.9-99.9 8.7 6931.2 78 24.7   2  1.920.9 7.3
5291520170303-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170305-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170306-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170308-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170309-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170311-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170312-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170509-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170510 21.3 11.1  0.009999-99.9-99.9-99.9-99.9 7.6 7115.1 88 13.1   4  3.413.0 3.5
5291520170511 21.1 11.5  1.419999-99.9-99.9-99.9-99.9 2.8 2717.4 92 15.1   6  4.7 7.4 1.4
5291520170512 27.7 17.1101.219999-99.9-99.9-99.9-99.9 1.3 1224.4 95 20.5   5  4.1 5.6 1.4
5291520170513 21.4 16.7 10.419999-99.9-99.9-99.9-99.9-9.9 9921.0100 18.3   6  4.7 1.2-9.9
5291520170514 18.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 95 15.8   3  2.0 3.8-9.9
5291520170515 22.3 12.7  0.009999-99.9-99.9-99.9-99.9 4.9 4617.1 88 15.0   2  1.3 9.6 2.3
5291520170516 21.5 11.6  0.009999-99.9-99.9-99.9-99.9 7.7 7315.9 84 13.9   2  1.812.8 2.7
5291520170517 23.1 10.5  0.009999-99.9-99.9-99.9-99.9 7.4 7017.1 89 14.9   4  3.212.3 2.1
5291520170518 21.8 16.3 14.819999-99.9-99.9-99.9-99.9-9.9 9922.6100 19.4   1  0.6 0.9-9.9
5291520170519 20.2 13.0  0.419999-99.9-99.9-99.9-99.9 3.2 3017.7 92 15.4   6  5.0 7.5 3.3
5291520170520 21.5  7.9  0.009999-99.9-99.9-99.9-99.9 7.9 7513.2 85 11.1   1  1.012.7 2.1
5291520170521 23.5 10.5  0.009999-99.9-99.9-99.9-99.9 8.2 7814.8 80 12.7   3  2.512.9 3.3
5291520170522 23.0 10.4 11.419999-99.9-99.9-99.9-99.9 7.1 6715.5 84 13.5   3  2.611.6 2.8
5291520170523 18.1 14.4  4.419999-99.9-99.9-99.9-99.9-9.9 9919.1100 16.7   4  3.6 1.5-9.9
5291520170524 22.6 18.1  5.019999-99.9-99.9-99.9-99.9-9.9 9925.1100 21.1   0  0.4 1.6-9.9
5291520170525 28.8 19.6  2.419999-99.9-99.9-99.9-99.9 1.1 1126.9100 22.1   7  5.6 5.0 2.4
5291520170526 19.7 14.8 15.219999-99.9-99.9-99.9-99.9-9.9 9917.9100 15.7   8  6.1 1.2-9.9
5291520170527 16.7 12.0  1.819999-99.9-99.9-99.9-99.9-9.9 9914.9 95 12.9   4  3.2 3.5-9.9
5291520170528 17.5 12.9  0.419999-99.9-99.9-99.9-99.9 0.3  216.1100 14.1   8  6.4 4.0 0.8
5291520170529 16.9 11.4-99.999999-99.9-99.9-99.9-99.9 0.9  815.9 98 13.8   3  2.3 4.6 0.8
5291520170530-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170601-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170602 21.0  8.2  0.009999-99.9-99.9-99.9-99.9 5.5 5313.6 88 11.4   1  0.9 9.5 1.5
5291520170603 19.4  9.5  0.009999-99.9-99.9-99.9-99.9 0.9  915.9 96 13.8   1  0.9 4.5 0.8
5291520170604 21.0 12.2  0.009999-99.9-99.9-99.9-99.9 1.6 1516.7 93 14.6   2  2.0 5.3 1.3
5291520170605 18.0 10.8  0.009999-99.9-99.9-99.9-99.9 1.7 1615.0 97 12.9   5  3.8 5.3 1.3
5291520170606 15.8  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 98 11.5   1  1.2 2.9-9.9
5291520170607 14.7  8.3 20.219999-99.9-99.9-99.9-99.9-9.9 9914.6100 12.5   2  1.8 1.1-9.9
5291520170608 15.6  8.9-99.999999-99.9-99.9-99.9-99.9-9.9 9913.9100 11.7  10  8.3 3.4-9.9
5291520170609-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291520170610-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 83-99.9 -99-99.9-9.9-9.9
5291520170611 21.4  7.0  0.009999-99.9-99.9-99.9-99.9 7.6 7412.4 84 10.1   2  1.711.4 2.2
5291520170612 21.0  6.4  0.009999-99.9-99.9-99.9-99.9 7.5 7412.9 84 10.6   2  1.311.3 1.7
5291520170613 23.3  7.8  0.009999-99.9-99.9-99.9-99.9 7.7 7513.7 84 11.6   2  1.311.5 1.9
5291520170614 24.9 10.2  0.009999-99.9-99.9-99.9-99.9 7.1 6917.5 89 15.1   4  2.910.8 1.7
5291520170615 26.9 14.7  0.009999-99.9-99.9-99.9-99.9 4.9 4722.1 92 19.0   5  4.3 8.5 1.7
5291520170616 27.7 17.7  0.009999-99.9-99.9-99.9-99.9 5.4 5322.7 87 19.5   6  4.9 9.1 3.7
5291520170617 27.6 18.7  1.019999-99.9-99.9-99.9-99.9 4.4 4324.2 87 20.5   4  3.4 8.0 3.2
5291520170618 22.5  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 76  7.9  13 10.3 2.1-9.9
5291520170619 13.9  1.7  0.009999-99.9-99.9-99.9-99.9 7.6 74 8.3 87  4.3   4  3.111.3 2.5
5291520170620 14.3  1.1  0.009999-99.9-99.9-99.9-99.9 7.6 75 8.7 87  4.9   3  2.711.3 1.7
5291520170621 18.1  4.6  0.009999-99.9-99.9-99.9-99.9 3.9 3813.4 92 10.9   4  3.1 7.5 0.9
5291520170622 26.6 13.3  0.009999-99.9-99.9-99.9-99.9 7.2 7019.5 84 17.0   6  4.710.9 3.2
5291520170623 27.7 16.0  0.009999-99.9-99.9-99.9-99.9 5.8 5720.3 83 17.8   5  4.3 9.5 4.0
5291520170624 28.6 17.9  0.009999-99.9-99.9-99.9-99.9 2.7 2621.4 80 18.6   4  3.6 6.3 3.3
5291520170625 27.0 16.8  0.009999-99.9-99.9-99.9-99.9 7.1 7020.3 81 17.7   6  4.510.8 5.3
5291520170626 26.0 15.5  0.009999-99.9-99.9-99.9-99.9 5.5 5419.2 83 16.9   6  4.6 9.2 4.5
5291520170627 25.6 16.8  0.009999-99.9-99.9-99.9-99.9 2.0 2019.6 77 17.2   4  3.2 5.6 3.4
5291520170628 20.3 15.0  3.019999-99.9-99.9-99.9-99.9-9.9 9918.2 97 16.0   6  4.7 2.6-9.9
5291520170629 17.4 13.5  4.419999-99.9-99.9-99.9-99.9-9.9 9916.7100 14.6   5  4.1 1.9-9.9
5291520170630 17.1  9.3  0.219999-99.9-99.9-99.9-99.9 3.8 3714.0 93 11.9   3  2.2 7.4 1.7
5291520170701 20.7  6.5  0.009999-99.9-99.9-99.9-99.9 7.6 7412.8 86 10.4   3  2.111.4 1.8
5291520170702 20.7  6.7  0.009999-99.9-99.9-99.9-99.9 7.8 7611.9 77  9.5   5  4.011.6 3.4
5291520170703 23.3  7.9  0.009999-99.9-99.9-99.9-99.9 7.3 7114.4 86 12.2   6  4.611.2 2.6
5291520170704 23.4 11.2  0.009999-99.9-99.9-99.9-99.9 7.5 7314.8 80 12.8   7  5.411.3 4.5
5291520170705 24.3 11.4  0.009999-99.9-99.9-99.9-99.9 2.8 2715.9 84 13.9   4  3.1 6.4 2.8
5291520170706 22.9 15.1  0.009999-99.9-99.9-99.9-99.9 0.2  217.8 84 15.7   3  2.5 3.8 2.2
5291520170707 26.6 14.5  0.009999-99.9-99.9-99.9-99.9 4.6 4518.2 80 16.0   3  2.7 8.4 3.1
5291520170708 24.1 14.4  1.819999-99.9-99.9-99.9-99.9 1.9 1918.9 86 16.6   3  2.0 5.6 1.9
5291520170709 24.6 16.5  0.009999-99.9-99.9-99.9-99.9 2.0 1920.6 92 17.9   2  1.3 5.7 1.4
5291520170710 25.1 15.4  6.819999-99.9-99.9-99.9-99.9 1.9 1820.8 91 18.0   2  1.4 5.6 1.5
5291520170711 20.9 14.6  0.819999-99.9-99.9-99.9-99.9-9.9 9919.9100 17.3   5  3.9 2.7-9.9
5291520170712 29.2 16.5  0.009999-99.9-99.9-99.9-99.9 7.0 6719.5 80 17.1   5  3.911.1 4.9
5291520170713 29.2 17.3  0.009999-99.9-99.9-99.9-99.9 7.5 7219.8 78 17.3   5  3.911.7 5.6
5291520170714 29.9 16.5  0.009999-99.9-99.9-99.9-99.9 7.2 6920.3 76 17.7   5  3.711.4 5.1
5291520170715 28.1 19.3  8.819999-99.9-99.9-99.9-99.9 4.9 4719.5 75 17.0  11  9.1 8.912.9
5291520170716 19.3  6.0  0.219999-99.9-99.9-99.9-99.9-9.9 9910.0 94  6.9  17 13.8 1.1-9.9
5291520170717 10.6  0.9  0.009999-99.9-99.9-99.9-99.9 8.2 78 6.3 72  0.3   8  6.112.6 5.7
5291520170718 14.9 -3.0  0.009999-99.9-99.9-99.9-99.9 8.4 81 5.6 64 -1.2   2  1.312.9 2.2
5291520170719 18.0  1.7  0.009999-99.9-99.9-99.9-99.9 8.3 79 7.6 68  3.0   2  1.512.8 2.5
5291520170720 20.6  4.1  0.009999-99.9-99.9-99.9-99.9 8.4 80 9.3 69  5.9   3  2.213.0 3.2
5291520170721 22.5  3.0  0.009999-99.9-99.9-99.9-99.9 8.3 79 9.2 70  5.8   1  0.912.9 2.4
5291520170722 23.8  5.9  0.009999-99.9-99.9-99.9-99.9 8.0 7612.0 72  9.5   4  3.212.7 3.7
5291520170723 29.2 13.2  0.009999-99.9-99.9-99.9-99.9 4.4 4215.9 64 13.9   5  3.8 8.7 5.9
5291520170724 30.6 17.6  0.009999-99.9-99.9-99.9-99.9 6.5 6218.8 71 16.5   4  3.011.2 5.9
5291520170725 30.2 18.4  0.009999-99.9-99.9-99.9-99.9 6.9 6519.7 69 17.3   4  2.911.6 5.9
5291520170726 30.2 15.8  0.009999-99.9-99.9-99.9-99.9 7.2 6817.0 64 15.0   4  2.812.0 6.4
5291520170727 30.1 13.2  0.009999-99.9-99.9-99.9-99.9 7.8 7416.5 66 14.5   5  3.812.8 6.8
5291520170728 29.5 14.2  0.009999-99.9-99.9-99.9-99.9 8.0 7516.7 71 14.7   4  3.513.1 6.7
5291520170729 29.8 13.9  0.009999-99.9-99.9-99.9-99.9 8.0 7517.1 70 15.0   4  3.313.1 5.9
5291520170730 30.5 15.8  0.009999-99.9-99.9-99.9-99.9 7.4 6918.3 74 16.1   5  4.112.5 7.2
5291520170731 18.8 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 97 15.4   5  3.9 3.2-9.9
5291520170801 17.0 13.5 12.619999-99.9-99.9-99.9-99.9-9.9 9917.4 99 15.3   3  2.2 1.7-9.9
5291520170802 16.6 14.0 12.419999-99.9-99.9-99.9-99.9-9.9 9917.2100 15.1   9  7.2 0.8-9.9
5291520170803 19.5  8.2  0.009999-99.9-99.9-99.9-99.9 8.7 8111.4 76  8.8   3  2.714.3 4.2
5291520170804 21.1  5.5  0.009999-99.9-99.9-99.9-99.9 8.5 7912.8 86 10.5   3  2.314.2 2.5
5291520170805 24.9  7.8  0.009999-99.9-99.9-99.9-99.9 8.4 7814.6 80 12.4   4  3.314.1 3.5
5291520170806 26.4 11.7  0.009999-99.9-99.9-99.9-99.9 8.2 7616.6 80 14.6   4  3.514.0 4.7
5291520170807 27.6 14.3  0.009999-99.9-99.9-99.9-99.9 4.6 4318.5 76 16.2   5  4.1 9.8 4.4
5291520170808 24.1 12.5  0.009999-99.9-99.9-99.9-99.9 6.2 5717.0 86 14.8   6  4.611.7 6.1
5291520170809 18.8  8.1  0.009999-99.9-99.9-99.9-99.9 8.3 7613.7 86 11.6   6  4.714.3 3.0
5291520170810 19.7 12.4 16.619999-99.9-99.9-99.9-99.9 0.8  816.2 97 14.2  10  8.3 5.3 2.1
5291520170811 25.1 16.5 55.219999-99.9-99.9-99.9-99.9 2.7 2521.7 92 18.8   8  6.4 7.7 2.4
5291520170812 20.8 13.8  4.219999-99.9-99.9-99.9-99.9-9.9 9919.0100 16.6  12  9.5 2.6-9.9
5291520170813 17.9 10.1  0.009999-99.9-99.9-99.9-99.9 2.7 2413.4 88 11.2  10  8.0 7.7 4.6
5291520170814 21.2  6.4  0.009999-99.9-99.9-99.9-99.9 9.0 8112.6 82 10.3   2  1.615.6 2.9
5291520170815 22.2  6.7  0.009999-99.9-99.9-99.9-99.9 9.4 8512.7 76 10.4   3  2.216.2 3.7
5291520170816 23.3  7.2  0.009999-99.9-99.9-99.9-99.9 8.9 8012.6 77 10.4   2  1.915.7 3.8
5291520170817 23.6  8.2  0.009999-99.9-99.9-99.9-99.9 9.2 8313.0 74 10.8   3  2.116.1 4.1
5291520170818 28.2 10.1  0.009999-99.9-99.9-99.9-99.9 8.4 7618.4 80 15.8   5  4.115.3 4.3
5291520170819 28.2 13.4  0.009999-99.9-99.9-99.9-99.9 3.7 3418.4 92 15.8   8  6.1 9.4 4.9
5291520170820 20.1  7.6  0.009999-99.9-99.9-99.9-99.9 9.0 8110.0 71  6.7   7  5.516.2 8.6
5291520170821 19.2  3.0  0.009999-99.9-99.9-99.9-99.9 8.8 79 8.7 64  4.8   3  2.716.0 4.9
5291520170822 24.0  4.6  0.009999-99.9-99.9-99.9-99.9 9.2 8212.4 72  9.9   6  5.016.7 5.2
5291520170823 29.3 11.9  0.009999-99.9-99.9-99.9-99.9 6.6 5919.9 77 17.1   6  4.613.4 4.7
5291520170824 32.6 20.1  0.009999-99.9-99.9-99.9-99.9 6.2 5523.1 71 19.7   7  5.613.010.0
5291520170825 33.6 21.7  6.619999-99.9-99.9-99.9-99.9 5.9 5322.2 62 19.2   7  5.912.712.6
5291520170826 24.7 18.6 14.619999-99.9-99.9-99.9-99.9 0.0  022.4 97 19.3   8  6.1 4.9 4.2
5291520170827 25.3 18.0  0.009999-99.9-99.9-99.9-99.9 3.4 3022.5 90 19.4   5  4.4 9.4 3.0
5291520170828 27.6 17.4  0.009999-99.9-99.9-99.9-99.9 5.3 4623.9 91 20.3   6  4.912.0 3.8
5291520170829 34.4 17.0  0.819999-99.9-99.9-99.9-99.9 7.5 6622.2 72 19.1  13 10.115.116.7
5291520170830 17.0 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 80  8.4  11  8.7 2.7-9.9
5291520170831 21.3  8.1  0.009999-99.9-99.9-99.9-99.9 7.7 6814.8 83 12.7   5  4.015.6 3.4
5291520170901 31.6 13.4  0.009999-99.9-99.9-99.9-99.9 7.7 6722.1 81 18.8   4  3.115.7 4.6
5291520170902 32.3 19.9  0.009999-99.9-99.9-99.9-99.9 5.5 4824.0 73 20.4   5  3.812.7 6.7
5291520170903 33.4 22.1  0.619999-99.9-99.9-99.9-99.9 6.5 5623.6 63 20.1   7  5.314.111.2
5291520170904 26.2 13.6  8.819999-99.9-99.9-99.9-99.9-9.9 9918.2 99 15.9  13 10.2 2.6-9.9
5291520170905 18.7 12.1  0.009999-99.9-99.9-99.9-99.9 2.8 2415.4 94 13.4   6  4.4 9.2 2.8
5291520170906 20.7 11.3  0.009999-99.9-99.9-99.9-99.9 0.5  518.8 95 16.4   4  3.0 6.1 1.3
5291520170907 26.0 15.5  0.009999-99.9-99.9-99.9-99.9 3.9 3421.9 94 18.8   3  2.310.9 2.8
5291520170908 24.7 18.2  0.219999-99.9-99.9-99.9-99.9-9.9 9923.5 94 20.1   4  3.3 4.7-9.9
5291520170909 29.2 20.5  1.619999-99.9-99.9-99.9-99.9 2.4 2023.3 78 19.9   7  5.5 8.8 6.3
5291520170910 31.3 13.2  0.619999-99.9-99.9-99.9-99.9 2.8 2420.4 83 17.6  11  8.8 9.510.2
5291520170911 21.0  9.4  0.009999-99.9-99.9-99.9-99.9 8.8 7513.0 77 10.9   6  5.118.2 7.0
5291520170912 17.9  9.9 29.219999-99.9-99.9-99.9-99.9-9.9 9915.0 92 13.0   4  3.6 4.1-9.9
5291520170913 17.1 13.9 16.419999-99.9-99.9-99.9-99.9-9.9 9917.8100 15.7   3  2.4 0.7-9.9
5291520170914 22.0 14.0  0.219999-99.9-99.9-99.9-99.9 6.1 5217.1 89 15.1   5  4.114.6 4.4
5291520170915 22.3 11.5  0.009999-99.9-99.9-99.9-99.9 5.4 4616.5 88 14.4   3  2.213.6 3.4
5291520170916 22.6 10.8  0.009999-99.9-99.9-99.9-99.9 8.5 7215.1 81 13.1   4  3.118.2 5.0
5291520170917 24.0  9.4  0.009999-99.9-99.9-99.9-99.9 9.0 7615.3 77 13.2   4  3.019.1 5.3
5291520170918 24.6 10.4  0.009999-99.9-99.9-99.9-99.9 9.8 8216.2 81 14.1   3  2.520.3 5.2
5291520170919 28.6 13.0  0.009999-99.9-99.9-99.9-99.9 8.9 7420.4 83 17.6   5  3.819.0 5.3
5291520170920 35.3 19.1  0.009999-99.9-99.9-99.9-99.9 8.8 7322.8 63 19.6   5  3.719.0 9.8
5291520170921 25.8 15.2  0.009999-99.9-99.9-99.9-99.9 1.8 1520.4 87 17.7  11  9.1 8.6 8.6
5291520170922 15.4 12.3 14.619999-99.9-99.9-99.9-99.9-9.9 9914.9100 12.9  10  8.1 1.0-9.9
5291520170923 22.3 10.8  0.009999-99.9-99.9-99.9-99.9 7.0 5816.0 90 13.9   4  3.416.6 4.5
5291520170924 25.4 12.5  0.009999-99.9-99.9-99.9-99.9 3.0 2520.2 91 17.4   4  3.510.6 2.3
5291520170925 30.6 18.1  0.009999-99.9-99.9-99.9-99.9 5.1 4224.5 88 20.7   2  1.813.9 4.1
5291520170926 32.5 18.5  0.819999-99.9-99.9-99.9-99.9 8.0 6624.5 78 20.7   2  1.618.4 5.9
5291520170927 25.1 16.9  3.419999-99.9-99.9-99.9-99.9-9.9 9921.2 99 18.4   6  5.1 2.4-9.9
5291520170928 21.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 91 17.1   5  4.3 4.5-9.9
5291520170929 23.6 15.0  0.009999-99.9-99.9-99.9-99.9 2.8 2220.0 90 17.5   3  2.710.5 3.2
5291520170930 28.1 15.1  0.009999-99.9-99.9-99.9-99.9 7.0 5721.2 85 18.4   3  2.317.2 4.8
5291520171001 22.7 14.6 18.219999-99.9-99.9-99.9-99.9-9.9 9919.4 96 16.9  10  8.0 4.4-9.9
5291520171002 22.5  9.8  0.009999-99.9-99.9-99.9-99.9 9.3 7512.5 69 10.2  10  7.920.911.4
5291520171003 27.8  8.9  0.009999-99.9-99.9-99.9-99.9 9.9 8013.4 55 11.3   5  3.621.9 8.7
5291520171004 29.1 14.5  0.009999-99.9-99.9-99.9-99.9 9.9 8015.3 57 13.2   6  5.122.112.4
5291520171005 31.4 16.0  0.009999-99.9-99.9-99.9-99.9 8.7 7018.3 58 16.0   5  4.220.310.8
5291520171006 29.1 17.7  0.009999-99.9-99.9-99.9-99.9 4.1 3319.0 67 16.5   7  5.513.010.0
5291520171007 26.9 13.3  0.009999-99.9-99.9-99.9-99.9 8.1 6514.8 63 12.6   7  6.019.512.2
5291520171008 27.7 14.9  8.619999-99.9-99.9-99.9-99.9 2.1 1722.0 84 18.8   5  3.8 9.9 3.7
5291520171009 22.7 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 95 19.1   5  3.8 6.0-9.9
5291520171010 24.8 15.1  8.219999-99.9-99.9-99.9-99.9 0.3  221.5 91 18.5   6  4.9 7.1 2.8
5291520171011 20.1 15.5 16.219999-99.9-99.9-99.9-99.9-9.9 9920.2 99 17.6   9  7.4 2.5-9.9
5291520171012 20.1 15.8  0.219999-99.9-99.9-99.9-99.9-9.9 9919.7100 17.2   7  5.6 3.4-9.9
5291520171013 17.4 13.9  0.219999-99.9-99.9-99.9-99.9-9.9 9916.8 98 14.7  14 11.0 4.1-9.9
5291520171014 22.2 11.4  0.009999-99.9-99.9-99.9-99.9 7.6 6014.3 76 12.3   5  3.719.1 6.7
5291520171015 24.3  9.3  0.009999-99.9-99.9-99.9-99.911.0 8614.7 71 12.6   3  2.724.8 7.0
5291520171016 28.8 13.4  0.009999-99.9-99.9-99.9-99.9 4.7 3721.6 79 18.5   4  3.214.5 4.6
5291520171017 34.1 20.7  0.419999-99.9-99.9-99.9-99.9 6.0 4726.9 76 22.2   7  5.316.7 8.6
5291520171018 32.6 21.0 27.819999-99.9-99.9-99.9-99.9 5.7 4428.4 83 23.1   8  6.216.3 8.4
5291520171019 25.8 17.2  0.009999-99.9-99.9-99.9-99.9 6.0 4720.2 87 17.6   6  4.716.9 7.1
5291520171020 28.4 14.0  5.219999-99.9-99.9-99.9-99.9 9.4 7321.8 76 18.7   3  2.722.5 6.2
5291520171021 27.2 17.6  0.009999-99.9-99.9-99.9-99.9 5.6 4322.4 83 19.1  10  8.216.310.2
5291520171022 21.7  8.6  0.009999-99.9-99.9-99.9-99.910.7 8312.3 63 10.1   4  3.024.9 8.0
5291520171023 23.1  9.0  0.009999-99.9-99.9-99.9-99.910.9 8413.3 68 11.1   5  3.825.2 8.1
5291520171024 30.0 12.4  0.219999-99.9-99.9-99.9-99.910.1 7816.0 57 13.9   4  3.424.0 9.6
5291520171025 28.3 17.5  0.009999-99.9-99.9-99.9-99.9 8.7 6722.1 79 19.0   5  3.721.6 7.9
5291520171026 26.7 17.1  0.009999-99.9-99.9-99.9-99.9 3.3 2522.3 87 19.2   2  1.512.7 4.0
5291520171027 26.2 16.4  0.009999-99.9-99.9-99.9-99.9 6.5 4920.0 84 17.4  10  8.318.0 9.8
5291520171028 26.6 11.5  0.009999-99.9-99.9-99.9-99.911.1 8416.2 67 14.1   2  1.925.8 7.3
5291520171029 27.5 14.8  0.009999-99.9-99.9-99.9-99.9 3.2 2520.4 80 17.8   4  2.812.7 5.0
5291520171030 28.7 16.0  0.009999-99.9-99.9-99.9-99.9 9.2 7020.0 70 17.4   5  3.922.9 9.5
5291520171031 26.8 14.0  0.009999-99.9-99.9-99.9-99.911.6 8813.4 55 11.2   5  3.826.912.0
5291520171101 29.7 11.9  0.009999-99.9-99.9-99.9-99.911.5 8714.7 51 12.6   7  5.926.914.8
5291520171102 32.7 17.0 64.019999-99.9-99.9-99.9-99.9 7.6 5720.6 72 17.8   9  7.220.213.7
