5294420150806-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5294420150807 34.8 23.4  0.009999-99.9-99.9-99.9-99.9 7.6 6924.4 65 20.6  11  9.114.218.7
5294420150808 35.8 25.0  0.009999-99.9-99.9-99.9-99.9 7.1 6422.9 51 19.6  18 14.713.6-9.9
5294420150809 35.9 25.4  0.009999-99.9-99.9-99.9-99.9 8.0 7318.0 39 15.7  21 17.114.9-9.9
5294420150810 30.9 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 95 15.8   9  7.0 4.3-9.9
5294420150811 28.8 15.9  0.009999-99.9-99.9-99.9-99.9 5.5 5021.9 87 18.8   4  2.911.8 3.3
5294420150812 27.0 18.2  0.009999-99.9-99.9-99.9-99.9 1.5 1422.6 93 19.4   5  4.3 6.7 2.8
5294420150813 18.7 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 99 14.8   7  5.5 2.4-9.9
5294420150814 18.7 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 94 14.1   5  4.3 4.1-9.9
5294420150815 19.2 12.1  0.009999-99.9-99.9-99.9-99.9 0.6  615.7 90 13.7   4  3.3 5.6 1.6
5294420150816 19.1 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7100 16.4   5  3.6 3.7-9.9
5294420150817 16.4 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4100 14.4   4  2.9 2.4-9.9
5294420150818 24.9 11.6  0.519999-99.9-99.9-99.9-99.9 8.4 7516.0 85 13.9   5  4.216.1 5.1
5294420150819 25.8 10.0  4.519999-99.9-99.9-99.9-99.9 8.9 7914.9 76 12.9   3  2.016.9 4.8
5294420150820 24.0  9.1  0.009999-99.9-99.9-99.9-99.9 2.8 2514.8 86 12.8   2  2.0 8.7 2.8
5294420150821 29.6  7.8  0.009999-99.9-99.9-99.9-99.9 8.6 7615.2 72 13.1   3  2.816.7 5.4
5294420150822 32.6 16.4  0.009999-99.9-99.9-99.9-99.9 4.2 3721.4 69 18.5   7  5.710.8 8.1
5294420150823 24.4 18.7  0.009999-99.9-99.9-99.9-99.9 3.2 2917.0 63 14.2  12 10.0 9.514.7
5294420150824 24.3 15.1  0.009999-99.9-99.9-99.9-99.9 4.1 3612.8 63 10.5   9  7.410.713.3
5294420150825 28.6 10.2  0.009999-99.9-99.9-99.9-99.9 5.1 4518.9 85 16.2   4  2.812.2 3.1
5294420150826 32.9 19.4  0.009999-99.9-99.9-99.9-99.9 4.5 3924.1 82 20.5   4  3.311.4 5.7
5294420150827 30.4 14.9  0.009999-99.9-99.9-99.9-99.9 9.2 8016.4 67 14.1   7  5.518.011.4
5294420150828 31.7 10.1  0.009999-99.9-99.9-99.9-99.9 9.4 8214.8 58 12.7   6  4.918.410.1
5294420150829 35.1 14.7  0.009999-99.9-99.9-99.9-99.9 8.9 7717.9 53 15.7  10  7.917.817.0
5294420150830 38.0 18.2  0.009999-99.9-99.9-99.9-99.9 8.7 7618.0 49 15.8   8  6.117.617.1
5294420150831 39.3 17.6  0.009999-99.9-99.9-99.9-99.9 8.5 7421.1 50 18.4   5  4.417.412.4
5294420150901 32.1 19.3  0.009999-99.9-99.9-99.9-99.9 4.8 4222.0 74 19.0  10  7.712.313.5
5294420150902 21.6 16.0  0.009999-99.9-99.9-99.9-99.9 0.9  819.3 93 16.9   7  5.4 6.7 3.2
5294420150903 25.8 16.9  0.009999-99.9-99.9-99.9-99.9 6.9 5916.7 65 14.6  10  7.815.411.6
5294420150904 27.0 11.2  0.009999-99.9-99.9-99.9-99.9 9.2 7913.3 60 11.1   7  5.818.811.3
5294420150905 26.9  9.2  0.009999-99.9-99.9-99.9-99.9 8.3 7112.3 58  9.9   6  4.617.6 9.2
5294420150906 28.3 10.3  0.009999-99.9-99.9-99.9-99.9 9.3 8012.5 57 10.2   5  3.719.2 9.4
5294420150907 30.4  9.8  0.009999-99.9-99.9-99.9-99.9 3.1 2615.9 60 13.6   6  4.410.1 6.8
5294420150908 31.1 15.8  0.009999-99.9-99.9-99.9-99.9 7.9 6716.9 65 14.7   7  5.917.212.1
5294420150909 31.6  8.5  0.009999-99.9-99.9-99.9-99.9 8.1 6914.6 55 12.6   6  4.717.610.2
5294420150910 27.0 14.4  0.009999-99.9-99.9-99.9-99.9 5.8 4916.5 70 14.4  12  9.614.313.5
5294420150911 22.5  9.6  0.009999-99.9-99.9-99.9-99.9 9.9 84 7.3 40  1.9  14 11.020.5-9.9
5294420150912 25.1  0.9  0.009999-99.9-99.9-99.9-99.910.0 85 6.9 42  1.6   4  3.320.8 8.4
5294420150913 27.9  2.1  0.009999-99.9-99.9-99.9-99.910.1 86 7.6 37  2.9   4  3.621.1 9.7
5294420150914 31.9  3.8  0.009999-99.9-99.9-99.9-99.9 9.9 8310.9 42  8.0   7  5.720.713.3
5294420150915 37.7 18.5  0.009999-99.9-99.9-99.9-99.9 8.5 7219.0 46 16.5  16 12.718.8-9.9
5294420150916 39.5 17.9  0.009999-99.9-99.9-99.9-99.9 8.9 7521.6 49 18.7   7  6.019.518.5
5294420150917 31.7 17.4  0.009999-99.9-99.9-99.9-99.9 8.3 7019.1 60 16.8   7  5.918.713.7
5294420150918 31.3 17.3  0.009999-99.9-99.9-99.9-99.9 7.7 6421.0 72 18.3   7  5.717.810.2
5294420150919 32.7 17.8  0.009999-99.9-99.9-99.9-99.9 5.2 4422.7 68 19.5   8  6.114.1 9.5
5294420150920 35.2 20.3  0.009999-99.9-99.9-99.9-99.9 7.1 5927.3 78 22.5   8  6.117.1 9.5
5294420150921 42.2 20.0  0.009999-99.9-99.9-99.9-99.9 7.4 6122.3 39 19.1  13 10.417.6-9.9
5294420150922 40.3 24.1  0.009999-99.9-99.9-99.9-99.9 7.1 5922.3 48 19.2  10  7.817.2-9.9
5294420150923 33.3 20.7  0.009999-99.9-99.9-99.9-99.9 6.8 5622.8 73 19.5   9  7.316.712.9
5294420150924 22.6 17.0  0.009999-99.9-99.9-99.9-99.9 0.0  017.9 78 15.8   7  5.9 6.3 6.2
5294420150925 21.2 15.4  3.019999-99.9-99.9-99.9-99.9-9.9 9918.7 83 16.4   7  5.8 3.9-9.9
5294420150926 26.4 16.7  0.009999-99.9-99.9-99.9-99.9 2.9 2418.9 77 16.6   6  4.810.9 6.1
5294420150927 30.5 17.8  0.009999-99.9-99.9-99.9-99.9 8.1 6716.4 58 14.1   5  4.419.211.2
5294420150928 31.8 10.0  0.009999-99.9-99.9-99.9-99.910.2 8414.7 52 12.7   6  4.522.611.6
5294420150929 32.2 14.0  0.009999-99.9-99.9-99.9-99.9 4.1 3318.6 61 16.2   8  6.312.911.6
5294420150930 32.8 18.4  0.009999-99.9-99.9-99.9-99.9 7.1 5818.4 53 16.0  12  9.417.821.6
5294420151001 34.7 21.7  0.009999-99.9-99.9-99.9-99.9 7.7 6323.4 56 20.0  10  8.018.817.3
5294420151002 36.8 20.6  0.219999-99.9-99.9-99.9-99.9 4.8 3922.4 69 19.2  14 11.214.318.6
5294420151003 20.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 82 13.5  11  9.1 2.1-9.9
5294420151004 29.6 12.6  0.009999-99.9-99.9-99.9-99.9 8.8 7115.7 57 13.6   6  5.020.810.5
5294420151005 30.7 19.9  0.009999-99.9-99.9-99.9-99.9 2.2 1821.2 64 18.3   5  4.310.2 9.0
5294420151006 40.6 21.7  0.009999-99.9-99.9-99.9-99.9 8.8 7124.9 46 21.0  14 11.321.0-9.9
5294420151007 42.5 26.9  0.009999-99.9-99.9-99.9-99.9 7.8 6323.8 47 20.2  19 15.019.4-9.9
5294420151008 27.0 16.4 29.219999-99.9-99.9-99.9-99.9-9.9 9919.4 90 17.0   9  7.5 2.1-9.9
5294420151009 17.9 14.9  1.819999-99.9-99.9-99.9-99.9-9.9 9918.2100 16.0  10  7.9 3.1-9.9
5294420151010 16.1 13.7  2.519999-99.9-99.9-99.9-99.9-9.9 9916.2100 14.2  14 11.0 5.5-9.9
5294420151011 17.1 13.0  0.519999-99.9-99.9-99.9-99.9-9.9 9916.4 99 14.4  11  8.7 4.9-9.9
5294420151012 25.1 13.4  0.009999-99.9-99.9-99.9-99.9 7.7 6215.6 78 13.6   5  4.119.6 7.4
5294420151013 26.8 11.7  0.009999-99.9-99.9-99.9-99.9 7.2 5717.4 66 15.2   8  6.818.8 9.4
5294420151014 38.7 16.3  0.009999-99.9-99.9-99.9-99.9 9.3 7422.0 54 19.0  18 14.522.4-9.9
5294420151015 35.2 22.6  4.519999-99.9-99.9-99.9-99.910.1 8021.2 49 18.4  14 10.923.7-9.9
5294420151016 25.8 17.8  0.009999-99.9-99.9-99.9-99.9 0.7  615.8 61 13.6  15 12.2 8.118.8
5294420151017 26.5 17.1  0.009999-99.9-99.9-99.9-99.9 7.0 5512.8 54 10.6  17 13.918.7-9.9
5294420151018 29.7 13.9  0.009999-99.9-99.9-99.9-99.9 7.1 5613.9 52 11.7   9  7.218.916.1
5294420151019 39.8 17.8  0.009999-99.9-99.9-99.9-99.9 6.9 5423.1 50 19.6  14 11.218.623.4
5294420151020 37.7 25.8  0.009999-99.9-99.9-99.9-99.9 7.8 6124.3 53 20.6  13 10.420.1-9.9
5294420151021 35.8 19.6  0.009999-99.9-99.9-99.9-99.9 6.1 4822.9 61 19.6   8  6.617.414.0
5294420151022 34.5 20.0  0.009999-99.9-99.9-99.9-99.9 8.5 6621.1 56 18.2  13 10.721.424.0
5294420151023 34.2 19.1  0.009999-99.9-99.9-99.9-99.9 9.2 7218.2 51 16.0  15 12.122.8-9.9
5294420151024 34.5 20.9  1.519999-99.9-99.9-99.9-99.9 3.4 2622.8 64 19.3  10  8.112.915.8
5294420151025 34.2 23.0 22.019999-99.9-99.9-99.9-99.9 3.6 2828.6 77 23.3  10  8.313.311.0
5294420151026 29.8 21.1  3.219999-99.9-99.9-99.9-99.9 3.6 2827.0 85 22.3  13 10.113.410.6
5294420151027 30.2 21.3  0.519999-99.9-99.9-99.9-99.9 3.8 2926.8 84 22.2   8  6.313.7 7.0
5294420151028 35.3 20.3  0.009999-99.9-99.9-99.9-99.9 9.1 7024.7 64 20.8   5  4.222.812.1
5294420151029 38.0 19.4 21.519999-99.9-99.9-99.9-99.9 8.8 6824.6 55 20.8   7  5.522.415.2
5294420151030 28.1 18.1 13.019999-99.9-99.9-99.9-99.9-9.9 9923.2100 19.8  11  8.5 1.6-9.9
5294420151031 29.6 17.3  0.009999-99.9-99.9-99.9-99.9 7.7 6021.7 73 18.8  10  8.020.610.8
5294420151101 29.0 19.7  0.219999-99.9-99.9-99.9-99.9 4.1 3222.3 77 19.2  12  9.514.511.1
5294420151102 25.4 18.3  0.009999-99.9-99.9-99.9-99.9 2.2 1722.2 89 19.2   6  4.611.1 5.0
5294420151103 29.3 18.5  1.219999-99.9-99.9-99.9-99.9 2.6 2023.8 83 20.2   4  3.411.9 4.8
5294420151104 26.8 20.0  0.009999-99.9-99.9-99.9-99.9 0.5  423.5 88 20.1   9  7.2 8.3 5.6
5294420151105 27.5 18.7  0.009999-99.9-99.9-99.9-99.9 4.8 3620.7 81 18.0  12  9.215.711.4
5294420151106 29.0 13.5  0.009999-99.9-99.9-99.9-99.9 9.0 6818.0 67 15.9   8  6.223.012.0
5294420151107 29.9 17.0  0.009999-99.9-99.9-99.9-99.9 5.1 3918.1 67 15.9   5  3.816.4 8.7
5294420151108 32.7 18.5  0.009999-99.9-99.9-99.9-99.9 4.3 3323.4 72 19.9   4  3.515.0 7.1
5294420151109 38.9 22.5  0.009999-99.9-99.9-99.9-99.9 7.2 5525.8 51 21.5  14 10.920.024.2
5294420151110 39.5 27.8  0.009999-99.9-99.9-99.9-99.9 8.2 6226.8 47 22.2  14 11.221.7-9.9
5294420151111 34.0 24.3  3.019999-99.9-99.9-99.9-99.9 3.5 2628.9 73 23.4  11  9.013.614.4
5294420151112 39.7 22.9  0.009999-99.9-99.9-99.9-99.9 7.6 5728.0 57 22.9  14 10.920.823.7
5294420151113 33.6 25.2  0.009999-99.9-99.9-99.9-99.9 9.1 6924.0 58 20.3  12  9.323.5-9.9
5294420151114 31.5 19.2  0.009999-99.9-99.9-99.9-99.9 9.3 7020.8 62 18.1   9  7.523.916.4
5294420151115 38.6 19.2 34.519999-99.9-99.9-99.9-99.9 6.7 5025.9 59 21.5   9  7.619.314.1
5294420151116 31.0 20.9 16.019999-99.9-99.9-99.9-99.9 5.6 4228.0 81 22.9  14 11.417.413.0
