5299320130424-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5299320130425 21.5 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 58 -1.0 -99-99.9-9.9-9.9
5299320130426 22.1 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 54 -2.4 -99-99.9-9.9-9.9
5299320130427 20.9 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 55  1.7 -99-99.9-9.9-9.9
5299320130428 18.2 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 66  2.3 -99-99.9-9.9-9.9
5299320130429 18.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 53  3.3 -99-99.9-9.9-9.9
5299320130430 13.1  3.6 11.819999-99.9-99.9-99.9-99.9-9.9 99 8.7 80  4.9 -99-99.9-9.9-9.9
5299320130501 13.1  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 90  4.8 -99-99.9-9.9-9.9
5299320130502 13.5 -1.5  1.219999-99.9-99.9-99.9-99.9-9.9 99 9.4 91  5.9 -99-99.9-9.9-9.9
5299320130503 15.7  5.5  0.319999-99.9-99.9-99.9-99.9-9.9 9911.0 85  8.3 -99-99.9-9.9-9.9
5299320130504 14.2  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 54  0.3 -99-99.9-9.9-9.9
5299320130505 15.0 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 64  1.9 -99-99.9-9.9-9.9
5299320130506 13.4  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 52 -2.2 -99-99.9-9.9-9.9
5299320130507 18.7  2.0  3.719999-99.9-99.9-99.9-99.9-9.9 99 7.1 52  1.8 -99-99.9-9.9-9.9
5299320130508 16.7  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 66  5.6 -99-99.9-9.9-9.9
5299320130509 17.7  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 74  8.3 -99-99.9-9.9-9.9
5299320130510 15.1  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 66  3.5 -99-99.9-9.9-9.9
5299320130511 14.8  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 60  0.5 -99-99.9-9.9-9.9
5299320130512 14.2  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 50 -0.6 -99-99.9-9.9-9.9
5299320130513  8.9 -1.4  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.4 58 -1.8 -99-99.9-9.9-9.9
5299320130514  4.2 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 66 -4.6 -99-99.9-9.9-9.9
5299320130515 11.0 -6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 65 -3.3 -99-99.9-9.9-9.9
5299320130516 10.3 -9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 85 -3.3 -99-99.9-9.9-9.9
5299320130517 10.9-10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 79 -4.4 -99-99.9-9.9-9.9
