5295620150908-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5295620150909 32.7 11.2  0.219999-99.9-99.9-99.9-99.910.2 8712.5 53 10.2  10  8.420.118.3
5295620150910 20.1  8.0  0.009999-99.9-99.9-99.9-99.9 3.7 32 9.8 74  6.5  19 15.110.917.4
5295620150911 23.2 -0.2  0.009999-99.9-99.9-99.9-99.911.9 99 6.1 42 -0.2   3  2.122.7-9.9
5295620150912 26.9  3.5  0.009999-99.9-99.9-99.9-99.912.1 99 6.1 36 -0.1   4  3.423.1-9.9
5295620150913 28.9  3.5  0.009999-99.9-99.9-99.9-99.911.6 99 6.4 35  0.6   6  4.622.613.3
5295620150914 31.2  7.4  0.009999-99.9-99.9-99.9-99.911.5 97 7.8 33  3.3   8  6.722.518.4
5295620150915 36.6 11.5  0.009999-99.9-99.9-99.9-99.910.8 9115.4 48 13.1   6  4.421.513.0
5295620150916 28.0 16.6  0.009999-99.9-99.9-99.9-99.9 9.7 8111.6 39  8.8  21 16.520.1-9.9
5295620150917 25.5 10.7  0.009999-99.9-99.9-99.9-99.9 4.5 3810.7 49  8.0  11  9.212.519.0
5295620150918 27.4  9.3  0.009999-99.9-99.9-99.9-99.9 6.7 5613.6 59 11.4  10  7.915.813.2
5295620150919 27.5 14.6  0.009999-99.9-99.9-99.9-99.9 4.8 4016.9 70 14.8   6  5.013.1 8.3
5295620150920 26.3 14.6  0.009999-99.9-99.9-99.9-99.9 2.6 2218.9 76 16.6   9  7.1 9.9 6.7
5295620150921 27.0 17.8  0.009999-99.9-99.9-99.9-99.9 1.6 1322.1 82 19.1  13 10.1 8.3 7.2
5295620150922 23.5 16.6  0.219999-99.9-99.9-99.9-99.9-9.9 9919.2 96 16.8  16 13.2 2.6-9.9
5295620150923 16.8 13.4  0.219999-99.9-99.9-99.9-99.9-9.9 9916.4100 14.4  10  7.7 1.6-9.9
5295620150924 20.4 12.8  0.009999-99.9-99.9-99.9-99.9 1.1  916.2 86 14.2  10  7.7 7.8 4.1
5295620150925 24.5 12.6  0.009999-99.9-99.9-99.9-99.9 6.4 5315.2 73 13.2  12  9.416.011.8
5295620150926 27.7  9.3  0.009999-99.9-99.9-99.9-99.912.0 9912.8 55 10.6   8  6.124.713.4
5295620150927 29.2  9.0  0.009999-99.9-99.9-99.9-99.911.5 9412.7 56 10.5   4  3.623.910.1
5295620150928 34.0 13.1  0.009999-99.9-99.9-99.9-99.911.8 9613.9 47 11.8   9  7.124.518.4
5295620150929 30.5 15.6  0.009999-99.9-99.9-99.9-99.9 8.9 7215.0 55 13.0  12  9.320.119.6
5295620150930 29.1 12.4  0.009999-99.9-99.9-99.9-99.9 8.6 7013.3 50 11.1  10  8.119.716.7
5295620151001 34.4 13.2  8.819999-99.9-99.9-99.9-99.9 9.9 8018.3 55 15.7   8  6.821.814.2
5295620151002 26.3 13.8  0.219999-99.9-99.9-99.9-99.9-9.9 9916.5 86 14.2  22 17.8 3.8-9.9
5295620151003 19.6 10.0  0.009999-99.9-99.9-99.9-99.9 8.0 6411.1 72  8.4   9  7.619.010.6
5295620151004 23.7 11.1  0.009999-99.9-99.9-99.9-99.9 6.8 5511.9 67  9.5   6  4.817.2 8.6
5295620151005 32.3 13.7  0.009999-99.9-99.9-99.9-99.9 9.3 7517.8 58 15.5   9  7.521.315.1
5295620151006 34.5 16.2  0.009999-99.9-99.9-99.9-99.9 8.1 6522.1 64 19.0   8  6.819.413.4
5295620151007 28.4 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 79 14.1  22 17.6 6.0-9.9
5295620151008 25.2 15.7  0.009999-99.9-99.9-99.9-99.9 1.7 1313.2 57 11.0  15 12.3 9.319.6
5295620151009 19.6 14.7  0.519999-99.9-99.9-99.9-99.9 1.7 1412.7 65 10.5  18 14.2 9.418.5
5295620151010 17.4 10.7  1.519999-99.9-99.9-99.9-99.9 1.2  912.1 77  9.8  14 11.4 8.611.5
5295620151011 19.2 11.0  0.009999-99.9-99.9-99.9-99.9 1.2 1013.0 75 10.8   9  7.0 8.6 6.8
5295620151012 24.2  7.1  0.009999-99.9-99.9-99.9-99.910.0 8011.4 60  8.8   4  3.123.0 8.4
5295620151013 28.2 12.0  0.009999-99.9-99.9-99.9-99.9 8.4 6714.0 58 12.0  11  8.920.516.0
5295620151014 35.0 15.5  5.819999-99.9-99.9-99.9-99.911.2 8819.8 62 17.3   9  7.025.114.6
5295620151015 26.8 14.9  0.009999-99.9-99.9-99.9-99.912.2 9614.1 62 11.8  18 14.126.9-9.9
5295620151016 26.8 10.1  0.009999-99.9-99.9-99.9-99.910.3 8110.4 46  7.4  11  9.123.721.0
5295620151017 26.5 14.2  0.009999-99.9-99.9-99.9-99.9 9.8 7710.4 48  7.5  10  7.723.019.8
5295620151018 28.1 11.8  0.009999-99.9-99.9-99.9-99.910.2 7911.0 44  8.2   8  6.523.717.1
5295620151019 32.7 13.7  0.009999-99.9-99.9-99.9-99.9 4.1 3217.5 64 15.1   8  6.613.711.3
5295620151020 29.6 17.5  0.009999-99.9-99.9-99.9-99.912.4 9714.8 50 12.6  15 12.327.6-9.9
5295620151021 31.8 13.1  0.009999-99.9-99.9-99.9-99.912.1 9413.5 46 11.4   8  6.627.118.6
5295620151022 31.7 13.8  0.009999-99.9-99.9-99.9-99.912.3 9513.3 44 11.1  11  8.527.523.6
5295620151023 31.7 18.2  0.009999-99.9-99.9-99.9-99.9 9.6 7414.1 46 12.0  10  7.823.122.1
5295620151024 29.5 17.3  0.009999-99.9-99.9-99.9-99.9 7.9 6116.2 62 14.2  14 11.120.322.0
5295620151025 23.9 16.7  6.819999-99.9-99.9-99.9-99.9 0.2  218.5 79 16.2  12  9.7 7.5 9.8
5295620151026 22.8 17.6  8.019999-99.9-99.9-99.9-99.9-9.9 9923.3100 19.9   9  7.4 3.1-9.9
5295620151027 31.9 20.1  0.009999-99.9-99.9-99.9-99.9 6.3 4923.5 77 20.1   6  5.117.9 8.9
