5285920120328-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285920120516  8.8 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 81  1.1 -99-99.9-9.9-9.9
5285920120517  6.7 -4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 89 -0.8 -99-99.9-9.9-9.9
5285920120518  7.7 -5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 76  2.0 -99-99.9-9.9-9.9
5285920120519  7.7  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 70  0.0 -99-99.9-9.9-9.9
5285920120520  6.8 -0.8  1.519999-99.9-99.9-99.9-99.9-9.9 99 6.0 81 -0.2 -99-99.9-9.9-9.9
5285920120521  4.7  0.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.9 84 -0.4 -99-99.9-9.9-9.9
5285920120522  4.3 -1.0  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.7 81 -0.8 -99-99.9-9.9-9.9
5285920120523  4.2 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 83 -1.0 -99-99.9-9.9-9.9
5285920120524  5.2 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 83 -1.2 -99-99.9-9.9-9.9
5285920120525  4.7 -6.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 4.7 84 -3.7 -99-99.9-9.9-9.9
5285920120526  6.2 -7.0 12.919999-99.9-99.9-99.9-99.9-9.9 99 8.0100  3.4 -99-99.9-9.9-9.9
5285920120527  6.4  3.8 15.319999-99.9-99.9-99.9-99.9-9.9 99 8.9100  5.3 -99-99.9-9.9-9.9
5285920120528  4.1 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 74 -3.8 -99-99.9-9.9-9.9
5285920120529  2.5 -6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 80 -5.2 -99-99.9-9.9-9.9
5285920120530  3.8 -2.8  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.0 76 -2.9 -99-99.9-9.9-9.9
5285920120531  3.6 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 87 -4.1 -99-99.9-9.9-9.9
5285920120601  3.7 -9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 91 -5.1 -99-99.9-9.9-9.9
5285920120602  3.1 -5.1  2.219999-99.9-99.9-99.9-99.9-9.9 99 6.3100  0.3 -99-99.9-9.9-9.9
5285920120603  5.0  0.0  0.619999-99.9-99.9-99.9-99.9-9.9 99 6.1 80 -0.1 -99-99.9-9.9-9.9
5285920120604  5.0 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 80 -0.9 -99-99.9-9.9-9.9
5285920120605  3.6 -1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 70 -3.0 -99-99.9-9.9-9.9
5285920120606  5.9  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 72 -0.2 -99-99.9-9.9-9.9
5285920120607  6.4  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 73  0.1 -99-99.9-9.9-9.9
5285920120608  6.7  2.0  0.919999-99.9-99.9-99.9-99.9-9.9 99 6.0 70 -0.2 -99-99.9-9.9-9.9
5285920120609  6.0 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 83 -2.5 -99-99.9-9.9-9.9
5285920120610  5.0 -2.3  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.1 80 -0.1 -99-99.9-9.9-9.9
5285920120611  5.9 -1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 85  1.5 -99-99.9-9.9-9.9
5285920120612  4.9 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 71 -4.0 -99-99.9-9.9-9.9
5285920120613  2.7 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 80 -3.9 -99-99.9-9.9-9.9
5285920120614  0.7 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 82 -5.5 -99-99.9-9.9-9.9
5285920120615  1.6 -9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 85 -4.1 -99-99.9-9.9-9.9
5285920120616  5.9  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 93  1.8 -99-99.9-9.9-9.9
5285920120617  7.3  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 80  1.1 -99-99.9-9.9-9.9
5285920120618  6.8  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 82  0.7 -99-99.9-9.9-9.9
5285920120619  3.3 -6.6  1.819999-99.9-99.9-99.9-99.9-9.9 99 5.4 84 -1.8 -99-99.9-9.9-9.9
5285920120620  4.5  0.8  0.919999-99.9-99.9-99.9-99.9-9.9 99 6.2 81  0.1 -99-99.9-9.9-9.9
5285920120621  5.9 -0.4  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.8 77 -0.7 -99-99.9-9.9-9.9
5285920120622  3.4 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 86 -2.0 -99-99.9-9.9-9.9
5285920120623  4.4 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 77 -3.2 -99-99.9-9.9-9.9
5285920120624  5.9 -4.0  0.619999-99.9-99.9-99.9-99.9-9.9 99 5.9 77 -0.6 -99-99.9-9.9-9.9
5285920120625  6.2  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 87  0.3 -99-99.9-9.9-9.9
5285920120626  2.5 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 93 -1.1 -99-99.9-9.9-9.9
5285920120627  2.9 -4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 80 -1.9 -99-99.9-9.9-9.9
5285920120628  6.6 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 84  0.3 -99-99.9-9.9-9.9
5285920120629  2.7 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 83 -2.2 -99-99.9-9.9-9.9
5285920120630  3.2 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 83 -2.3 -99-99.9-9.9-9.9
5285920120701  1.4 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 76 -4.7 -99-99.9-9.9-9.9
5285920120702  5.8 -5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 79 -0.1 -99-99.9-9.9-9.9
5285920120703  4.3 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 93 -2.2 -99-99.9-9.9-9.9
5285920120704  0.5 -9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 94 -3.6 -99-99.9-9.9-9.9
5285920120705  2.7 -8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 85 -3.9 -99-99.9-9.9-9.9
5285920120706  2.6 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 86 -3.7 -99-99.9-9.9-9.9
5285920120707  4.3 -5.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.9 86 -0.5 -99-99.9-9.9-9.9
5285920120708  2.6 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 90 -1.3 -99-99.9-9.9-9.9
5285920120709  3.3 -4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 84 -2.8 -99-99.9-9.9-9.9
5285920120710  3.4 -4.9  1.119999-99.9-99.9-99.9-99.9-9.9 99 6.6 97  1.0 -99-99.9-9.9-9.9
5285920120711  6.1  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 89  2.0 -99-99.9-9.9-9.9
5285920120712  5.4  0.1  5.019999-99.9-99.9-99.9-99.9-9.9 99 6.3 89  0.4 -99-99.9-9.9-9.9
5285920120713  3.3 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 83 -2.3 -99-99.9-9.9-9.9
5285920120714  2.6 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 84 -2.4 -99-99.9-9.9-9.9
5285920120715  6.8  1.1  2.319999-99.9-99.9-99.9-99.9-9.9 99 6.8 90  1.5 -99-99.9-9.9-9.9
5285920120716  8.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 91  2.5 -99-99.9-9.9-9.9
5285920120717  5.7  1.4  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.3 89  2.5 -99-99.9-9.9-9.9
5285920120718  6.4  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 84  1.2 -99-99.9-9.9-9.9
5285920120719  4.0 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 82 -1.2 -99-99.9-9.9-9.9
5285920120720  3.4 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 87 -0.2 -99-99.9-9.9-9.9
5285920120721  6.4 -4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 80 -0.9 -99-99.9-9.9-9.9
5285920120722  6.6  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 71 -0.2 -99-99.9-9.9-9.9
5285920120723  4.9 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 79 -1.1 -99-99.9-9.9-9.9
5285920120724  6.5 -0.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.7 72 -1.1 -99-99.9-9.9-9.9
5285920120725  4.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 80 -2.9 -99-99.9-9.9-9.9
5285920120726  5.8 -0.3  0.919999-99.9-99.9-99.9-99.9-9.9 99 5.5 79 -1.4 -99-99.9-9.9-9.9
5285920120727  6.4  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 81  0.8 -99-99.9-9.9-9.9
5285920120728  4.6 -0.9  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.3 74 -2.0 -99-99.9-9.9-9.9
5285920120729  5.8 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 77 -0.6 -99-99.9-9.9-9.9
5285920120730  5.7  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 67 -0.3 -99-99.9-9.9-9.9
5285920120731  7.1 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 97  2.5 -99-99.9-9.9-9.9
5285920120801 10.5 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 90  2.4 -99-99.9-9.9-9.9
5285920120802 10.0 -3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 84  2.6 -99-99.9-9.9-9.9
5285920120803  8.6  2.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.8 92  3.3 -99-99.9-9.9-9.9
5285920120804 11.1  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 78  4.3 -99-99.9-9.9-9.9
5285920120805  7.7  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 81  3.1 -99-99.9-9.9-9.9
5285920120806 10.4  3.9  2.119999-99.9-99.9-99.9-99.9-9.9 99 8.2 83  4.1 -99-99.9-9.9-9.9
5285920120807 10.6  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 82  5.3 -99-99.9-9.9-9.9
5285920120808 10.9  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 70  2.9 -99-99.9-9.9-9.9
5285920120809  5.6 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 83 -0.4 -99-99.9-9.9-9.9
5285920120810  9.9 -0.9  1.119999-99.9-99.9-99.9-99.9-9.9 99 5.7 61 -0.9 -99-99.9-9.9-9.9
5285920120811  7.9  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 79 -0.4 -99-99.9-9.9-9.9
5285920120812  6.6 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 79 -1.3 -99-99.9-9.9-9.9
5285920120813  4.3 -2.6  1.819999-99.9-99.9-99.9-99.9-9.9 99 5.5 80 -1.4 -99-99.9-9.9-9.9
5285920120814  3.4 -4.4  5.019999-99.9-99.9-99.9-99.9-9.9 99 5.4 84 -1.6 -99-99.9-9.9-9.9
5285920120815  5.3 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 83 -1.7 -99-99.9-9.9-9.9
5285920120816  4.7 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 92  2.1 -99-99.9-9.9-9.9
5285920120817  9.3 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 82 -1.6 -99-99.9-9.9-9.9
5285920120818  9.7 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 85  2.1 -99-99.9-9.9-9.9
5285920120819  7.1  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 66 -1.3 -99-99.9-9.9-9.9
5285920120820  6.0 -2.1  0.619999-99.9-99.9-99.9-99.9-9.9 99 6.3 85  0.3 -99-99.9-9.9-9.9
5285920120821  8.3 -2.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.8 84  1.2 -99-99.9-9.9-9.9
5285920120822  5.3 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 64 -3.2 -99-99.9-9.9-9.9
5285920120823  6.7 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 73 -1.9 -99-99.9-9.9-9.9
5285920120824  8.3 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 74 -2.0 -99-99.9-9.9-9.9
5285920120825  8.6 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 78 -1.7 -99-99.9-9.9-9.9
5285920120826 10.4  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 75  0.2 -99-99.9-9.9-9.9
5285920120827 13.9  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 76  1.4 -99-99.9-9.9-9.9
5285920120828  7.4 -3.1  1.719999-99.9-99.9-99.9-99.9-9.9 99 6.6 98  0.7 -99-99.9-9.9-9.9
5285920120829 10.2 -4.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.3 84  0.2 -99-99.9-9.9-9.9
5285920120830  8.1 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 87  1.1 -99-99.9-9.9-9.9
5285920120831 10.6  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 69  0.1 -99-99.9-9.9-9.9
5285920120901  9.9 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 73 -0.3 -99-99.9-9.9-9.9
5285920120902  8.6 -1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 83  1.0 -99-99.9-9.9-9.9
5285920120903 13.7  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 74  1.1 -99-99.9-9.9-9.9
5285920120904  7.3 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 65 -0.3 -99-99.9-9.9-9.9
5285920120905 11.0  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 74  3.0 -99-99.9-9.9-9.9
5285920120906 14.7  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 72  1.2 -99-99.9-9.9-9.9
5285920120907  9.4  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 73 -0.9 -99-99.9-9.9-9.9
5285920120908 12.4  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 69  0.4 -99-99.9-9.9-9.9
5285920120909 12.5  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 71  2.3 -99-99.9-9.9-9.9
5285920120910 10.1  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 70  1.6 -99-99.9-9.9-9.9
5285920120911 11.2  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 65  0.5 -99-99.9-9.9-9.9
5285920120912 11.4  2.4  1.319999-99.9-99.9-99.9-99.9-9.9 99 5.7 59 -1.1 -99-99.9-9.9-9.9
5285920120913 11.9 -1.6  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.7 81  3.1 -99-99.9-9.9-9.9
5285920120914 14.2  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 67  2.2 -99-99.9-9.9-9.9
5285920120915 10.2 -4.7  3.119999-99.9-99.9-99.9-99.9-9.9 99 7.0 90  1.5 -99-99.9-9.9-9.9
5285920120916  7.7  3.7  0.619999-99.9-99.9-99.9-99.9-9.9 99 8.4 96  4.4 -99-99.9-9.9-9.9
5285920120917 11.9  1.2  0.919999-99.9-99.9-99.9-99.9-9.9 99 7.6 82  3.0 -99-99.9-9.9-9.9
5285920120918  9.2 -4.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 83  0.3 -99-99.9-9.9-9.9
5285920120919 14.2  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 58  1.5 -99-99.9-9.9-9.9
5285920120920 11.3  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 71  1.1 -99-99.9-9.9-9.9
5285920120921 10.1 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 67 -0.7 -99-99.9-9.9-9.9
5285920120922  9.9  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 54 -0.9 -99-99.9-9.9-9.9
5285920120923 11.7  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 52 -1.7 -99-99.9-9.9-9.9
5285920120924 14.3 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 67  1.1 -99-99.9-9.9-9.9
5285920120925 18.5  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 50  1.4 -99-99.9-9.9-9.9
5285920120926 18.0 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 72  0.5 -99-99.9-9.9-9.9
5285920120927 15.1  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 68  1.3 -99-99.9-9.9-9.9
5285920120928  7.5 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 94  2.6 -99-99.9-9.9-9.9
5285920120929  9.2  4.0  3.219999-99.9-99.9-99.9-99.9-9.9 99 8.5 92  4.7 -99-99.9-9.9-9.9
5285920120930  7.3  3.7 12.919999-99.9-99.9-99.9-99.9-9.9 99 8.5 99  4.6 -99-99.9-9.9-9.9
5285920121001 13.0  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 64  1.3 -99-99.9-9.9-9.9
5285920121002 12.4 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 71  0.9 -99-99.9-9.9-9.9
5285920121003 10.9  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 78  2.2 -99-99.9-9.9-9.9
5285920121004 13.2 -1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 64 -0.4 -99-99.9-9.9-9.9
5285920121005 12.2  2.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.2 66  0.2 -99-99.9-9.9-9.9
5285920121006  9.9  0.9  0.619999-99.9-99.9-99.9-99.9-9.9 99 5.7 63 -0.9 -99-99.9-9.9-9.9
5285920121007 12.7  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 59 -0.3 -99-99.9-9.9-9.9
5285920121008  9.9  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 54 -2.8 -99-99.9-9.9-9.9
5285920121009 10.0 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 59 -2.8 -99-99.9-9.9-9.9
5285920121010 11.4 -4.1  1.519999-99.9-99.9-99.9-99.9-9.9 99 6.7 81  1.0 -99-99.9-9.9-9.9
5285920121011 14.2  1.4  0.919999-99.9-99.9-99.9-99.9-9.9 99 7.8 64  3.3 -99-99.9-9.9-9.9
5285920121012 14.3  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 64  1.5 -99-99.9-9.9-9.9
5285920121013 14.7  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 64  2.6 -99-99.9-9.9-9.9
5285920121014 13.8  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 66  3.1 -99-99.9-9.9-9.9
5285920121015 16.0  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 56  3.0 -99-99.9-9.9-9.9
5285920121016 16.3  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 55  3.0 -99-99.9-9.9-9.9
5285920121017 14.2  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 65  3.4 -99-99.9-9.9-9.9
5285920121018 17.0  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 60  2.9 -99-99.9-9.9-9.9
5285920121019 14.0  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 53  0.7 -99-99.9-9.9-9.9
5285920121020 13.2  0.1  0.619999-99.9-99.9-99.9-99.9-9.9 99 7.1 70  2.0 -99-99.9-9.9-9.9
5285920121021 16.3  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 60  1.7 -99-99.9-9.9-9.9
5285920121022 16.2  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 62  2.5 -99-99.9-9.9-9.9
5285920121023 15.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 51  1.0 -99-99.9-9.9-9.9
5285920121024 11.7 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 63 -0.2 -99-99.9-9.9-9.9
5285920121025  9.4 -1.7  0.619999-99.9-99.9-99.9-99.9-9.9 99 5.1 59 -2.4 -99-99.9-9.9-9.9
5285920121026  8.4 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 60 -4.0 -99-99.9-9.9-9.9
5285920121027 13.9 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 52 -0.3 -99-99.9-9.9-9.9
5285920121028 12.8  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 48 -1.0 -99-99.9-9.9-9.9
5285920121029 16.4  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 57  2.1 -99-99.9-9.9-9.9
5285920121030 15.9  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 55  1.9 -99-99.9-9.9-9.9
5285920121031 15.3 -2.9  3.319999-99.9-99.9-99.9-99.9-9.9 99 6.0 70 -0.4 -99-99.9-9.9-9.9
5285920121101 14.3 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 73  1.7 -99-99.9-9.9-9.9
5285920121102 12.7  3.1  1.519999-99.9-99.9-99.9-99.9-9.9 99 8.5 82  4.5 -99-99.9-9.9-9.9
5285920121103 13.6  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 65  1.7 -99-99.9-9.9-9.9
5285920121104 14.9  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 64  1.5 -99-99.9-9.9-9.9
5285920121105 15.1  2.7  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.1 62  2.0 -99-99.9-9.9-9.9
5285920121106 13.6  3.7  2.419999-99.9-99.9-99.9-99.9-9.9 99 7.7 78  3.2 -99-99.9-9.9-9.9
5285920121107 13.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 61  1.3 -99-99.9-9.9-9.9
5285920121108  9.7  3.1  2.719999-99.9-99.9-99.9-99.9-9.9 99 7.7 75  3.0 -99-99.9-9.9-9.9
5285920121109 12.3 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 62 -0.7 -99-99.9-9.9-9.9
