5292020140212-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292020140314 34.2 18.2 48.019999-99.9-99.9-99.9-99.9-9.9 9924.1 76 20.4 -99-99.9-9.9-9.9
5292020140315 30.1 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 78 17.3 -99-99.9-9.9-9.9
5292020140316 21.7 17.8 35.519999-99.9-99.9-99.9-99.9-9.9 9923.4100 20.0 -99-99.9-9.9-9.9
5292020140317 29.3 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 91 21.1 -99-99.9-9.9-9.9
5292020140318 22.9 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 80 15.7 -99-99.9-9.9-9.9
5292020140319 21.9 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 96 18.4 -99-99.9-9.9-9.9
5292020140320 23.7 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 90 17.7 -99-99.9-9.9-9.9
5292020140321 28.2 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 78 16.9 -99-99.9-9.9-9.9
5292020140322 22.1  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 63  9.1 -99-99.9-9.9-9.9
5292020140323 24.6  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 62  9.4 -99-99.9-9.9-9.9
5292020140324 28.4  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 64 12.3 -99-99.9-9.9-9.9
5292020140325 30.0 13.4 33.819999-99.9-99.9-99.9-99.9-9.9 9918.6 71 16.2 -99-99.9-9.9-9.9
5292020140326 28.6 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 85 20.3 -99-99.9-9.9-9.9
5292020140327 31.7 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 74 19.6 -99-99.9-9.9-9.9
5292020140328 33.0 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 76 19.0 -99-99.9-9.9-9.9
5292020140329 29.5 16.3 24.219999-99.9-99.9-99.9-99.9-9.9 9923.2 81 19.7 -99-99.9-9.9-9.9
5292020140330 29.8 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 94 21.7 -99-99.9-9.9-9.9
5292020140331 25.9 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 89 20.0 -99-99.9-9.9-9.9
5292020140401 28.4 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 82 19.5 -99-99.9-9.9-9.9
5292020140402 29.6 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.7 82 19.5 -99-99.9-9.9-9.9
5292020140403 31.2 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 77 20.1 -99-99.9-9.9-9.9
5292020140404 33.5 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 79 21.3 -99-99.9-9.9-9.9
5292020140405 33.6 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 75 22.6 -99-99.9-9.9-9.9
5292020140406 30.2 22.0  1.819999-99.9-99.9-99.9-99.9-9.9 9928.8 85 23.4 -99-99.9-9.9-9.9
5292020140407 35.1 24.5  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 74 24.2 -99-99.9-9.9-9.9
5292020140408 31.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 83 22.5 -99-99.9-9.9-9.9
5292020140409 28.2 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 71 15.5 -99-99.9-9.9-9.9
5292020140410 22.5 16.9 73.219999-99.9-99.9-99.9-99.9-9.9 9918.9 83 16.6 -99-99.9-9.9-9.9
5292020140411 21.7 15.7 42.219999-99.9-99.9-99.9-99.9-9.9 9921.2100 18.3 -99-99.9-9.9-9.9
5292020140412 23.2 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 79 13.5 -99-99.9-9.9-9.9
5292020140413 19.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 77  8.4 -99-99.9-9.9-9.9
5292020140414 21.5  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 78  9.9 -99-99.9-9.9-9.9
5292020140415 24.5  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 74 10.4 -99-99.9-9.9-9.9
5292020140416 27.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 75 12.7 -99-99.9-9.9-9.9
5292020140417 29.2 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 88 19.6 -99-99.9-9.9-9.9
5292020140418 27.9 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 74 17.8 -99-99.9-9.9-9.9
5292020140419 26.6 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 79 16.7 -99-99.9-9.9-9.9
5292020140420 27.2 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 83 16.1 -99-99.9-9.9-9.9
5292020140421 27.9 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 85 16.5 -99-99.9-9.9-9.9
5292020140422 24.5 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 82 14.9 -99-99.9-9.9-9.9
5292020140423 24.6  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 77 12.5 -99-99.9-9.9-9.9
5292020140424 24.1  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 72 10.7 -99-99.9-9.9-9.9
5292020140425 23.6  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 74 10.9 -99-99.9-9.9-9.9
5292020140426 23.4  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 76 10.0 -99-99.9-9.9-9.9
5292020140427 27.3  9.1 85.519999-99.9-99.9-99.9-99.9-9.9 9917.2 81 14.8 -99-99.9-9.9-9.9
5292020140428 22.9 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 95 17.8 -99-99.9-9.9-9.9
5292020140429 21.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 95 17.3 -99-99.9-9.9-9.9
5292020140430 25.0 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 87 17.4 -99-99.9-9.9-9.9
5292020140501 21.9 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 89 14.4 -99-99.9-9.9-9.9
5292020140502 24.9 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 85 13.8 -99-99.9-9.9-9.9
5292020140503 23.6 12.9 46.219999-99.9-99.9-99.9-99.9-9.9 9920.9 96 18.1 -99-99.9-9.9-9.9
5292020140504 24.5 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 98 20.6 -99-99.9-9.9-9.9
5292020140505 25.5 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 93 20.1 -99-99.9-9.9-9.9
5292020140506 25.2 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 94 19.2 -99-99.9-9.9-9.9
5292020140507 29.3 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 87 18.7 -99-99.9-9.9-9.9
5292020140508 25.3 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 86 16.1 -99-99.9-9.9-9.9
5292020140509 20.4  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 86 11.2 -99-99.9-9.9-9.9
5292020140510 23.3  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 90 13.5 -99-99.9-9.9-9.9
5292020140511 26.0 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 88 15.1 -99-99.9-9.9-9.9
5292020140512 19.5 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0100 16.7 -99-99.9-9.9-9.9
5292020140513 24.2 13.7  0.219999-99.9-99.9-99.9-99.9-9.9 9918.0 90 15.8 -99-99.9-9.9-9.9
5292020140514 27.1 11.8  0.519999-99.9-99.9-99.9-99.9-9.9 9918.1 82 15.8 -99-99.9-9.9-9.9
5292020140515 28.8 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 89 18.2 -99-99.9-9.9-9.9
5292020140516 25.7 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 85 16.4 -99-99.9-9.9-9.9
5292020140517 24.6 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 92 17.0 -99-99.9-9.9-9.9
5292020140518 21.5 11.2  1.219999-99.9-99.9-99.9-99.9-9.9 9914.0 79 12.0 -99-99.9-9.9-9.9
5292020140519 23.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 81 13.3 -99-99.9-9.9-9.9
5292020140520 25.7 10.7 14.819999-99.9-99.9-99.9-99.9-9.9 9917.2 85 14.9 -99-99.9-9.9-9.9
5292020140521 21.7 16.3 11.819999-99.9-99.9-99.9-99.9-9.9 9920.6 97 17.9 -99-99.9-9.9-9.9
5292020140522 19.1 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 87 10.5 -99-99.9-9.9-9.9
5292020140523 16.0  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 86  8.4 -99-99.9-9.9-9.9
5292020140524 16.2  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 86  6.4 -99-99.9-9.9-9.9
5292020140525 12.3  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 93  6.7 -99-99.9-9.9-9.9
5292020140526 20.2  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 87  8.5 -99-99.9-9.9-9.9
5292020140527 22.3  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 83  9.6 -99-99.9-9.9-9.9
5292020140528 21.4  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 84  9.2 -99-99.9-9.9-9.9
5292020140529 23.1  6.8  1.519999-99.9-99.9-99.9-99.9-9.9 9914.1 83 11.8 -99-99.9-9.9-9.9
5292020140530 16.9 14.9  0.519999-99.9-99.9-99.9-99.9-9.9 9917.6 98 15.5 -99-99.9-9.9-9.9
5292020140531 18.4 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 98 15.2 -99-99.9-9.9-9.9
5292020140601 20.3  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 80  9.5 -99-99.9-9.9-9.9
5292020140602 21.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 76  6.9 -99-99.9-9.9-9.9
5292020140603 21.9  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 79  8.1 -99-99.9-9.9-9.9
5292020140604 22.7 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 84 14.4 -99-99.9-9.9-9.9
5292020140605 19.1 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 96 15.2 -99-99.9-9.9-9.9
5292020140606 17.0  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 94 13.1 -99-99.9-9.9-9.9
5292020140607 21.4 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 89 13.2 -99-99.9-9.9-9.9
5292020140608 18.6  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 75  6.9 -99-99.9-9.9-9.9
5292020140609 21.9  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 80  7.2 -99-99.9-9.9-9.9
5292020140610 23.8  4.3 37.219999-99.9-99.9-99.9-99.9-9.9 9912.7 81 10.2 -99-99.9-9.9-9.9
5292020140611 24.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 90 17.7 -99-99.9-9.9-9.9
5292020140612 24.5 18.5  4.019999-99.9-99.9-99.9-99.9-9.9 9921.3 88 18.5 -99-99.9-9.9-9.9
5292020140613 18.5  9.2  0.519999-99.9-99.9-99.9-99.9-9.9 9912.6 91 10.4 -99-99.9-9.9-9.9
5292020140614 17.3  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 85  9.1 -99-99.9-9.9-9.9
5292020140615 18.1  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 93 13.0 -99-99.9-9.9-9.9
5292020140616 19.4  9.9  0.219999-99.9-99.9-99.9-99.9-9.9 9915.3 92 13.2 -99-99.9-9.9-9.9
5292020140617 17.7  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 85  9.8 -99-99.9-9.9-9.9
5292020140618 16.8  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 79  7.0 -99-99.9-9.9-9.9
5292020140619 15.2  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 82  4.1 -99-99.9-9.9-9.9
5292020140620 18.1  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 76  4.6 -99-99.9-9.9-9.9
5292020140621 22.5  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 82 10.0 -99-99.9-9.9-9.9
5292020140622 19.2 13.8  3.219999-99.9-99.9-99.9-99.9-9.9 9917.5 96 15.3 -99-99.9-9.9-9.9
5292020140623 25.5 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 92 17.9 -99-99.9-9.9-9.9
5292020140624 18.7 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6100 17.2 -99-99.9-9.9-9.9
5292020140625 17.3 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 98 15.5 -99-99.9-9.9-9.9
5292020140626 16.0 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6100 13.7 -99-99.9-9.9-9.9
5292020140627 17.6 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 86 12.5 -99-99.9-9.9-9.9
5292020140628 15.2 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.0 90 10.9 -99-99.9-9.9-9.9
5292020140629 18.8  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 83  8.3 -99-99.9-9.9-9.9
5292020140630 18.9  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 82  5.8 -99-99.9-9.9-9.9
5292020140701 15.9  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 90  6.6 -99-99.9-9.9-9.9
5292020140702 21.6  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 78  9.2 -99-99.9-9.9-9.9
5292020140703 22.5 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.1 89 15.8 -99-99.9-9.9-9.9
5292020140704 23.9 16.8 26.519999-99.9-99.9-99.9-99.9-9.9 9922.2 94 19.1 -99-99.9-9.9-9.9
5292020140705 22.1 12.2 26.519999-99.9-99.9-99.9-99.9-9.9 9919.5 97 16.8 -99-99.9-9.9-9.9
5292020140706 14.9  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 83  5.6 -99-99.9-9.9-9.9
5292020140707 21.4  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 65  4.1 -99-99.9-9.9-9.9
5292020140708 19.9  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 77  7.0 -99-99.9-9.9-9.9
5292020140709 19.7  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 89 10.3 -99-99.9-9.9-9.9
5292020140710 18.2  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 96 12.5 -99-99.9-9.9-9.9
5292020140711 19.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 95 13.5 -99-99.9-9.9-9.9
5292020140712 22.1 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 89 15.9 -99-99.9-9.9-9.9
5292020140713 27.1 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 85 16.7 -99-99.9-9.9-9.9
5292020140714 28.6 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 77 17.7 -99-99.9-9.9-9.9
5292020140715 26.7 18.5  3.819999-99.9-99.9-99.9-99.9-9.9 9921.0 83 18.3 -99-99.9-9.9-9.9
5292020140716 28.3 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 86 18.8 -99-99.9-9.9-9.9
5292020140717 19.7  8.9  1.019999-99.9-99.9-99.9-99.9-9.9 9917.0100 14.5 -99-99.9-9.9-9.9
5292020140718 20.0  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 82  7.8 -99-99.9-9.9-9.9
5292020140719 22.3  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 74  8.2 -99-99.9-9.9-9.9
5292020140720 23.1  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 74  9.4 -99-99.9-9.9-9.9
5292020140721 25.8  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 74 11.7 -99-99.9-9.9-9.9
5292020140722 24.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 85 16.3 -99-99.9-9.9-9.9
5292020140723 19.0 11.2  4.019999-99.9-99.9-99.9-99.9-9.9 9915.1 98 12.9 -99-99.9-9.9-9.9
5292020140724 14.4  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 80  5.3 -99-99.9-9.9-9.9
5292020140725 15.9 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 76  2.6 -99-99.9-9.9-9.9
5292020140726 16.6  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 76  3.7 -99-99.9-9.9-9.9
5292020140727 17.5 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 77  4.6 -99-99.9-9.9-9.9
5292020140728 20.2  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 87 10.5 -99-99.9-9.9-9.9
5292020140729 25.7 14.4  1.819999-99.9-99.9-99.9-99.9-9.9 9919.4 81 17.0 -99-99.9-9.9-9.9
5292020140730 23.6 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 92 18.3 -99-99.9-9.9-9.9
5292020140731 26.7 15.7  0.219999-99.9-99.9-99.9-99.9-9.9 9920.9 87 18.2 -99-99.9-9.9-9.9
5292020140801 29.3 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 87 19.7 -99-99.9-9.9-9.9
5292020140802 31.8 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 75 20.2 -99-99.9-9.9-9.9
5292020140803 31.7 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 76 19.5 -99-99.9-9.9-9.9
5292020140804 20.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 58  7.1 -99-99.9-9.9-9.9
5292020140805 21.0  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 72  6.1 -99-99.9-9.9-9.9
5292020140806 29.1  9.5 10.219999-99.9-99.9-99.9-99.9-9.9 9917.6 70 15.2 -99-99.9-9.9-9.9
5292020140807 22.7  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 84  9.7 -99-99.9-9.9-9.9
5292020140808 18.7  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 71  5.7 -99-99.9-9.9-9.9
5292020140809 12.9  4.9  3.019999-99.9-99.9-99.9-99.9-9.9 9912.1 97  9.6 -99-99.9-9.9-9.9
5292020140810 26.7 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 81 15.3 -99-99.9-9.9-9.9
5292020140811 20.6 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 79 11.6 -99-99.9-9.9-9.9
5292020140812 18.6  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 72  4.9 -99-99.9-9.9-9.9
5292020140813 17.2 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 64  0.5 -99-99.9-9.9-9.9
5292020140814 18.4 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 65  1.2 -99-99.9-9.9-9.9
5292020140815 20.7  1.6  3.819999-99.9-99.9-99.9-99.9-9.9 9911.3 80  8.3 -99-99.9-9.9-9.9
5292020140816 23.2  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 89 14.2 -99-99.9-9.9-9.9
5292020140817 27.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 83 15.0 -99-99.9-9.9-9.9
5292020140818 26.2  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 83 13.5 -99-99.9-9.9-9.9
5292020140819 30.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 77 14.5 -99-99.9-9.9-9.9
5292020140820 31.8 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 73 15.4 -99-99.9-9.9-9.9
5292020140821 31.5 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 64 14.5 -99-99.9-9.9-9.9
5292020140822 32.7 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 67 16.0 -99-99.9-9.9-9.9
5292020140823 32.9 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 61 18.6 -99-99.9-9.9-9.9
5292020140824 29.6 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 77 16.1 -99-99.9-9.9-9.9
5292020140825 18.3  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 58  5.2 -99-99.9-9.9-9.9
5292020140826 16.8  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 75  4.9 -99-99.9-9.9-9.9
5292020140827 17.4 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 67  2.6 -99-99.9-9.9-9.9
5292020140828 20.1  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 65  4.7 -99-99.9-9.9-9.9
5292020140829 23.0  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 66  6.1 -99-99.9-9.9-9.9
5292020140830 28.5  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 66 12.4 -99-99.9-9.9-9.9
5292020140831 27.8 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 74 13.2 -99-99.9-9.9-9.9
5292020140901 28.5  8.4 28.819999-99.9-99.9-99.9-99.9-9.9 9915.3 67 13.2 -99-99.9-9.9-9.9
5292020140902 25.1 14.6  3.019999-99.9-99.9-99.9-99.9-9.9 9918.0 91 15.7 -99-99.9-9.9-9.9
5292020140903 25.1 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 84 15.4 -99-99.9-9.9-9.9
5292020140904 19.8 14.9 18.819999-99.9-99.9-99.9-99.9-9.9 9919.2 98 16.8 -99-99.9-9.9-9.9
5292020140905 26.4 17.9 73.519999-99.9-99.9-99.9-99.9-9.9 9921.9 84 19.0 -99-99.9-9.9-9.9
5292020140906 21.3 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 97 16.7 -99-99.9-9.9-9.9
5292020140907 23.6  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 76 11.4 -99-99.9-9.9-9.9
5292020140908 30.3 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 80 18.8 -99-99.9-9.9-9.9
5292020140909 33.6 16.3 39.219999-99.9-99.9-99.9-99.9-9.9 9922.6 72 19.2 -99-99.9-9.9-9.9
5292020140910 16.3 10.3  0.519999-99.9-99.9-99.9-99.9-9.9 9913.5 93 11.4 -99-99.9-9.9-9.9
5292020140911 21.1  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 56  8.0 -99-99.9-9.9-9.9
5292020140912 15.5 10.6  0.219999-99.9-99.9-99.9-99.9-9.9 9915.1 98 13.1 -99-99.9-9.9-9.9
5292020140913 23.4 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 92 17.1 -99-99.9-9.9-9.9
