5285320110820 11.7 -8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 50 -8.9 -99-99.9-9.9-9.9
5285320110821 12.7-11.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 47-10.2 -99-99.9-9.9-9.9
5285320110822 14.2 -4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 52 -3.6 -99-99.9-9.9-9.9
5285320110823 11.5  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 64 -0.5 -99-99.9-9.9-9.9
5285320110824 10.9 -6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 49 -9.6 -99-99.9-9.9-9.9
5285320110825 11.0 -5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 44 -7.7 -99-99.9-9.9-9.9
5285320110826 13.2  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 49 -1.0 -99-99.9-9.9-9.9
5285320110827 14.2  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 49 -2.7 -99-99.9-9.9-9.9
5285320110828 13.7  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 52 -1.6 -99-99.9-9.9-9.9
5285320110829 12.6  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 58 -1.9 -99-99.9-9.9-9.9
5285320110830 11.8 -1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 48 -5.8 -99-99.9-9.9-9.9
5285320110831 15.0 -6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 39 -8.7 -99-99.9-9.9-9.9
5285320110901 18.4  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 38 -4.3 -99-99.9-9.9-9.9
5285320110902 17.3  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 61  0.5 -99-99.9-9.9-9.9
5285320110903 12.1  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 58 -2.9 -99-99.9-9.9-9.9
5285320110904  9.9  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 56 -3.2 -99-99.9-9.9-9.9
5285320110905 10.6 -3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 54 -4.9 -99-99.9-9.9-9.9
5285320110906  9.3  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 50 -3.2 -99-99.9-9.9-9.9
5285320110907 14.4 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 53 -1.4 -99-99.9-9.9-9.9
5285320110908 17.2  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 39 -2.8 -99-99.9-9.9-9.9
5285320110909 13.8  1.7  1.119999-99.9-99.9-99.9-99.9-9.9 99 5.9 58 -0.9 -99-99.9-9.9-9.9
5285320110910 14.2 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 46 -2.9 -99-99.9-9.9-9.9
5285320110911 15.7  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 57  0.9 -99-99.9-9.9-9.9
5285320110912 15.0  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 36 -5.3 -99-99.9-9.9-9.9
5285320110913 17.4 -7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 37 -8.6 -99-99.9-9.9-9.9
5285320110914 22.2  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 30 -6.5 -99-99.9-9.9-9.9
5285320110915 17.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 46 -0.2 -99-99.9-9.9-9.9
5285320110916 13.5  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 43 -3.3 -99-99.9-9.9-9.9
5285320110917 17.7 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 42 -4.6 -99-99.9-9.9-9.9
5285320110918 24.1 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 29 -8.0 -99-99.9-9.9-9.9
5285320110919 21.8  0.6  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.5 39 -2.2 -99-99.9-9.9-9.9
5285320110920 23.0  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 54  1.8 -99-99.9-9.9-9.9
5285320110921 18.0  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 46 -1.4 -99-99.9-9.9-9.9
5285320110922 16.8  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 50  0.3 -99-99.9-9.9-9.9
5285320110923 19.0  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 44  1.8 -99-99.9-9.9-9.9
5285320110924 19.3  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 43  0.7 -99-99.9-9.9-9.9
5285320110925 17.6  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 39 -2.2 -99-99.9-9.9-9.9
5285320110926 14.9 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 49 -2.7 -99-99.9-9.9-9.9
5285320110927 18.5 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 47 -0.1 -99-99.9-9.9-9.9
5285320110928 17.9  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 51  1.3 -99-99.9-9.9-9.9
5285320110929 18.2  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 46 -0.2 -99-99.9-9.9-9.9
5285320110930 17.6 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 38 -2.8 -99-99.9-9.9-9.9
5285320111001 15.2  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 44 -2.0 -99-99.9-9.9-9.9
5285320111002 17.2 -4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 36 -6.2 -99-99.9-9.9-9.9
5285320111003 21.3 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 27 -6.1 -99-99.9-9.9-9.9
5285320111004 17.6  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 45  0.9 -99-99.9-9.9-9.9
5285320111005 21.2  3.2  2.419999-99.9-99.9-99.9-99.9-9.9 99 7.0 51  1.7 -99-99.9-9.9-9.9
5285320111006 17.7  6.2  2.619999-99.9-99.9-99.9-99.9-9.9 99 9.2 68  5.6 -99-99.9-9.9-9.9
5285320111007 14.9  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 64  3.2 -99-99.9-9.9-9.9
5285320111008 19.3  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 55  3.1 -99-99.9-9.9-9.9
5285320111009 19.8  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 36 -1.9 -99-99.9-9.9-9.9
5285320111010 16.0  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 36 -5.7 -99-99.9-9.9-9.9
5285320111011 14.9  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 35 -5.2 -99-99.9-9.9-9.9
5285320111012 10.6  0.4  1.519999-99.9-99.9-99.9-99.9-9.9 99 6.4 76  0.1 -99-99.9-9.9-9.9
5285320111013 20.6  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 51  0.5 -99-99.9-9.9-9.9
5285320111014 20.4  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 43  0.3 -99-99.9-9.9-9.9
5285320111015 17.3  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 35 -2.0 -99-99.9-9.9-9.9
5285320111016 19.2 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 35 -4.0 -99-99.9-9.9-9.9
5285320111017 17.8 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 39 -4.0 -99-99.9-9.9-9.9
5285320111018 22.7 -2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 27 -6.1 -99-99.9-9.9-9.9
5285320111019 23.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 35  0.2 -99-99.9-9.9-9.9
5285320111020 20.8  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 39 -0.4 -99-99.9-9.9-9.9
5285320111021 16.1 -3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 33 -6.1 -99-99.9-9.9-9.9
5285320111022 20.8 -3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 29 -6.1 -99-99.9-9.9-9.9
5285320111023 25.6  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 26 -6.7 -99-99.9-9.9-9.9
5285320111024 15.6  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.9 -99-99.9-9.9-9.9
5285320111025 21.7 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 26 -5.8 -99-99.9-9.9-9.9
5285320111026 26.4 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 16 -8.0 -99-99.9-9.9-9.9
5285320111027 24.9 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 32 -1.5 -99-99.9-9.9-9.9
5285320111028 19.9  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 36 -0.2 -99-99.9-9.9-9.9
5285320111029 24.4  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 32 -2.1 -99-99.9-9.9-9.9
5285320111030 26.7  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 27 -1.0 -99-99.9-9.9-9.9
5285320111031 31.7  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 18 -4.0 -99-99.9-9.9-9.9
5285320111101 29.1 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 30 -0.7 -99-99.9-9.9-9.9
5285320111102 21.7  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 38  0.8 -99-99.9-9.9-9.9
5285320111103 22.9  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 30 -1.7 -99-99.9-9.9-9.9
5285320111104 23.2  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 31 -2.8 -99-99.9-9.9-9.9
5285320111105 25.8  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 26 -2.6 -99-99.9-9.9-9.9
5285320111106 25.6  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 33  0.5 -99-99.9-9.9-9.9
5285320111107 22.9 12.3  0.319999-99.9-99.9-99.9-99.9-9.9 99 8.0 42  3.7 -99-99.9-9.9-9.9
5285320111108 18.0  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 36  2.0 -99-99.9-9.9-9.9
5285320111109 16.9  2.3  0.319999-99.9-99.9-99.9-99.9-9.9 99 5.4 40 -1.9 -99-99.9-9.9-9.9
5285320111110 21.1  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 35 -2.9 -99-99.9-9.9-9.9
5285320111111 25.4  0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 33 -0.9 -99-99.9-9.9-9.9
5285320111112 28.9  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 31  2.4 -99-99.9-9.9-9.9
5285320111113 28.0 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 32  4.1 -99-99.9-9.9-9.9
5285320111114 28.9 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 31  3.4 -99-99.9-9.9-9.9
5285320111115 31.4  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 21 -1.6 -99-99.9-9.9-9.9
5285320111116 35.3 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 19 -0.9 -99-99.9-9.9-9.9
5285320111117 31.4 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 31  4.6 -99-99.9-9.9-9.9
5285320111118 20.4  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 31 -1.0 -99-99.9-9.9-9.9
5285320111119 23.7 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 27 -5.3 -99-99.9-9.9-9.9
5285320111120 19.3  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 33 -1.8 -99-99.9-9.9-9.9
5285320111121 19.1  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 45  2.4 -99-99.9-9.9-9.9
5285320111122 21.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 38  2.6 -99-99.9-9.9-9.9
5285320111123 20.7  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 38  1.8 -99-99.9-9.9-9.9
5285320111124 20.7  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 34  0.2 -99-99.9-9.9-9.9
5285320111125 19.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 30 -2.0 -99-99.9-9.9-9.9
5285320111126 28.6  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 19 -6.0 -99-99.9-9.9-9.9
5285320111127 23.7 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 38  1.4 -99-99.9-9.9-9.9
5285320111128 22.9  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 31 -0.7 -99-99.9-9.9-9.9
5285320111129 20.8  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 27 -3.8 -99-99.9-9.9-9.9
5285320111130 28.3  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 19 -5.1 -99-99.9-9.9-9.9
5285320111201 33.9  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 14 -6.8 -99-99.9-9.9-9.9
5285320111202 27.2 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 23 -1.7 -99-99.9-9.9-9.9
5285320111203 23.5  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 38  2.2 -99-99.9-9.9-9.9
5285320111204 25.6  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 34  3.1 -99-99.9-9.9-9.9
5285320111205 26.6  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 31  2.1 -99-99.9-9.9-9.9
5285320111206 33.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 20 -1.2 -99-99.9-9.9-9.9
5285320111207 31.0 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 22 -0.9 -99-99.9-9.9-9.9
5285320111208 34.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 18 -0.8 -99-99.9-9.9-9.9
5285320111209 29.9 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 24  0.5 -99-99.9-9.9-9.9
5285320111210 23.7 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 30  1.3 -99-99.9-9.9-9.9
5285320111211 23.5 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 34  1.7 -99-99.9-9.9-9.9
5285320111212 29.5  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 27  0.7 -99-99.9-9.9-9.9
5285320111213 35.3 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 18 -0.8 -99-99.9-9.9-9.9
5285320111214 36.4 15.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 14 -1.1 -99-99.9-9.9-9.9
5285320111215 38.7 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 11 -1.4 -99-99.9-9.9-9.9
5285320111216 36.7 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 15 -0.2 -99-99.9-9.9-9.9
5285320111217 30.7 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 23  0.9 -99-99.9-9.9-9.9
5285320111218 28.0  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 22 -1.4 -99-99.9-9.9-9.9
5285320111219 25.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 31  0.8 -99-99.9-9.9-9.9
5285320111220 22.2 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 30  1.1 -99-99.9-9.9-9.9
5285320111221 17.6  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 22 -1.5 -99-99.9-9.9-9.9
5285320111222 16.0  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 32 -4.7 -99-99.9-9.9-9.9
5285320111223 23.5 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 24 -6.0 -99-99.9-9.9-9.9
5285320111224 32.0  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 16 -5.4 -99-99.9-9.9-9.9
5285320111225 33.1 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 22  0.5 -99-99.9-9.9-9.9
5285320111226 32.9 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 24  3.9 -99-99.9-9.9-9.9
5285320111227 37.9 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 19  2.2 -99-99.9-9.9-9.9
5285320111228 34.7 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 15 -1.4 -99-99.9-9.9-9.9
5285320111229 31.6 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 16 -2.5 -99-99.9-9.9-9.9
5285320111230 33.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 23  1.9 -99-99.9-9.9-9.9
5285320111231 37.0 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 25  5.7 -99-99.9-9.9-9.9
5285320120101 29.7 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 22 -0.5 -99-99.9-9.9-9.9
5285320120102 34.0  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 14 -5.4 -99-99.9-9.9-9.9
5285320120103 35.1 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 15 -4.2 -99-99.9-9.9-9.9
5285320120104 36.5 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 18 -0.2 -99-99.9-9.9-9.9
5285320120105 33.3 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 16 -0.8 -99-99.9-9.9-9.9
5285320120106 36.2 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 24  4.7 -99-99.9-9.9-9.9
5285320120107 37.9 24.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 22  6.6 -99-99.9-9.9-9.9
5285320120108 29.0 18.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 31  4.1 -99-99.9-9.9-9.9
5285320120109 25.8 11.9  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.2 32  2.1 -99-99.9-9.9-9.9
5285320120110 19.3  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 37  0.6 -99-99.9-9.9-9.9
5285320120111 22.1  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 30 -1.3 -99-99.9-9.9-9.9
5285320120112 31.3  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 31  4.4 -99-99.9-9.9-9.9
5285320120113 36.8 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 26  6.1 -99-99.9-9.9-9.9
5285320120114 40.3 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 18  1.6 -99-99.9-9.9-9.9
5285320120115 34.5 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 17 -1.5 -99-99.9-9.9-9.9
5285320120116 35.2 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 28  5.5 -99-99.9-9.9-9.9
5285320120117 32.9 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 30  6.0 -99-99.9-9.9-9.9
5285320120118 34.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 23  3.1 -99-99.9-9.9-9.9
5285320120119 30.9 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 22  2.9 -99-99.9-9.9-9.9
5285320120120 30.2 16.2  3.119999-99.9-99.9-99.9-99.9-9.9 9910.1 41  6.7 -99-99.9-9.9-9.9
5285320120121 29.0  9.9  2.919999-99.9-99.9-99.9-99.9-9.9 9912.6 55 10.3 -99-99.9-9.9-9.9
5285320120122 28.1 10.5  2.919999-99.9-99.9-99.9-99.9-9.9 9912.2 57  9.7 -99-99.9-9.9-9.9
5285320120123 28.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 45  6.8 -99-99.9-9.9-9.9
5285320120124 27.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 29  2.8 -99-99.9-9.9-9.9
5285320120125 33.4 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 25  2.0 -99-99.9-9.9-9.9
5285320120126 33.1 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 20  0.4 -99-99.9-9.9-9.9
5285320120127 29.9 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 29  3.7 -99-99.9-9.9-9.9
5285320120128 25.3 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 32  3.3 -99-99.9-9.9-9.9
5285320120129 23.4 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 42  4.9 -99-99.9-9.9-9.9
5285320120130 19.8 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 35  1.4 -99-99.9-9.9-9.9
5285320120131 21.8  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 33  1.0 -99-99.9-9.9-9.9
5285320120201 24.5  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 34  1.2 -99-99.9-9.9-9.9
5285320120202 30.2  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 26 -1.4 -99-99.9-9.9-9.9
5285320120203 29.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 33 -1.1 -99-99.9-9.9-9.9
5285320120204 19.0  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 36 -0.4 -99-99.9-9.9-9.9
5285320120205 25.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 38  4.1 -99-99.9-9.9-9.9
5285320120206 27.7 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 40  4.5 -99-99.9-9.9-9.9
5285320120207 24.3  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 33  1.8 -99-99.9-9.9-9.9
5285320120208 26.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 26 -3.0 -99-99.9-9.9-9.9
5285320120209 32.7  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 17 -5.9 -99-99.9-9.9-9.9
5285320120210 34.1  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 21 -1.2 -99-99.9-9.9-9.9
5285320120211 33.1 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 40 10.7 -99-99.9-9.9-9.9
5285320120212 25.9 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 24  1.8 -99-99.9-9.9-9.9
5285320120213 27.7  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 20 -5.1 -99-99.9-9.9-9.9
5285320120214 25.4  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 23 -5.0 -99-99.9-9.9-9.9
5285320120215 27.3  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 33  0.1 -99-99.9-9.9-9.9
