5271720110729-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271720110730 11.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 80  4.5 -99-99.9-9.9-9.9
5271720110731 12.1  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 79  3.7 -99-99.9-9.9-9.9
5271720110801  8.6  5.7 63.019999-99.9-99.9-99.9-99.9-9.9 99 9.0 95  5.5 -99-99.9-9.9-9.9
5271720110802  8.8  5.2  0.619999-99.9-99.9-99.9-99.9-9.9 99 9.4 94  6.1 -99-99.9-9.9-9.9
5271720110803 14.4  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 77  5.5 -99-99.9-9.9-9.9
5271720110804 15.1  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 71  2.8 -99-99.9-9.9-9.9
5271720110805 20.1  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 67  5.5 -99-99.9-9.9-9.9
5271720110806 21.6  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 68  7.2 -99-99.9-9.9-9.9
5271720110807 23.7  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 73 11.3 -99-99.9-9.9-9.9
5271720110808 18.6 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 95 14.6 -99-99.9-9.9-9.9
5271720110809 22.1 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 85 15.0 -99-99.9-9.9-9.9
5271720110810 23.8 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 82 15.0 -99-99.9-9.9-9.9
5271720110811 28.8 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 78 16.5 -99-99.9-9.9-9.9
5271720110812 34.0 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 65 18.7 -99-99.9-9.9-9.9
5271720110813 24.3 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 79  9.5 -99-99.9-9.9-9.9
5271720110814 18.8  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 54  4.7 -99-99.9-9.9-9.9
5271720110815 16.7 12.2 28.319999-99.9-99.9-99.9-99.9-9.9 9914.4 90 12.3 -99-99.9-9.9-9.9
5271720110816 15.7 13.0  8.719999-99.9-99.9-99.9-99.9-9.9 9915.9 98 13.9 -99-99.9-9.9-9.9
5271720110817 14.4  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 98 10.4 -99-99.9-9.9-9.9
5271720110818 15.7  9.6  0.319999-99.9-99.9-99.9-99.9-9.9 9914.9 99 12.9 -99-99.9-9.9-9.9
5271720110819 12.9  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 84  7.0 -99-99.9-9.9-9.9
5271720110820 14.2  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 63  1.3 -99-99.9-9.9-9.9
5271720110821 12.9  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 69  1.3 -99-99.9-9.9-9.9
5271720110822 11.8 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 72  2.1 -99-99.9-9.9-9.9
5271720110823 15.9  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 73  4.8 -99-99.9-9.9-9.9
5271720110824 17.6  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 87  8.6 -99-99.9-9.9-9.9
5271720110825 21.5  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 77  9.0 -99-99.9-9.9-9.9
5271720110826 17.9  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 83  8.4 -99-99.9-9.9-9.9
5271720110827 18.6 11.1  7.919999-99.9-99.9-99.9-99.9-9.9 9913.6 89 11.4 -99-99.9-9.9-9.9
5271720110828 19.3  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 85 10.1 -99-99.9-9.9-9.9
5271720110829 20.8  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 72  8.7 -99-99.9-9.9-9.9
5271720110830 21.2  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 66  6.8 -99-99.9-9.9-9.9
5271720110831 18.5  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 55  2.5 -99-99.9-9.9-9.9
5271720110901 18.5  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 60  4.5 -99-99.9-9.9-9.9
5271720110902 23.1  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 52  5.5 -99-99.9-9.9-9.9
