5272120101213-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272120110612 21.6  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 81 11.9 -99-99.9-9.9-9.9
5272120110613 15.3  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 76  4.8 -99-99.9-9.9-9.9
5272120110614 18.6  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 72  7.7 -99-99.9-9.9-9.9
5272120110615 26.2 13.1  1.719999-99.9-99.9-99.9-99.9-9.9 9916.7 79 14.5 -99-99.9-9.9-9.9
5272120110616 18.8 16.0 12.419999-99.9-99.9-99.9-99.9-9.9 9919.0100 16.7 -99-99.9-9.9-9.9
5272120110617 17.9 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.2 99 16.0 -99-99.9-9.9-9.9
5272120110618 22.4 14.1 18.419999-99.9-99.9-99.9-99.9-9.9 9919.8 93 17.3 -99-99.9-9.9-9.9
5272120110619 21.9 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 93 18.0 -99-99.9-9.9-9.9
5272120110620 18.8 11.0  0.319999-99.9-99.9-99.9-99.9-9.9 9917.8 96 15.7 -99-99.9-9.9-9.9
5272120110621 17.1 11.6  1.719999-99.9-99.9-99.9-99.9-9.9 9914.3 88 12.3 -99-99.9-9.9-9.9
5272120110622 16.8 11.9-99.999999-99.9-99.9-99.9-99.9-9.9 9914.9 87 12.8 -99-99.9-9.9-9.9
5272120110623-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 91 10.0 -99-99.9-9.9-9.9
5272120110624 18.1  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 86  6.4 -99-99.9-9.9-9.9
5272120110625 11.5  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 96  6.7 -99-99.9-9.9-9.9
5272120110626 11.2  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 80  2.2 -99-99.9-9.9-9.9
5272120110627 13.7 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 78  1.3 -99-99.9-9.9-9.9
5272120110628 15.7 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 78  2.9 -99-99.9-9.9-9.9
5272120110629 16.8  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 72  4.1 -99-99.9-9.9-9.9
5272120110630 17.0 -0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 71  3.0 -99-99.9-9.9-9.9
5272120110701 13.0 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 74 -2.0 -99-99.9-9.9-9.9
5272120110702 13.0 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 77 -0.6 -99-99.9-9.9-9.9
5272120110703 10.8 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 73 -1.3 -99-99.9-9.9-9.9
5272120110704 13.5 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 74 -1.1 -99-99.9-9.9-9.9
