5295420150910-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5295420150911 23.5  9.9  0.009999-99.9-99.9-99.9-99.910.5 89 6.2 36 -0.5   2  1.321.3 6.4
5295420150912 27.0  1.2  0.009999-99.9-99.9-99.9-99.911.3 96 4.9 27 -2.9   2  1.522.6 6.8
5295420150913 29.2  7.8  0.009999-99.9-99.9-99.9-99.911.7 99 4.7 26 -3.6   3  2.723.411.1
5295420150914 32.3  5.9  0.009999-99.9-99.9-99.9-99.911.8 99 6.8 28  1.1   5  4.023.514.7
5295420150915 38.1 13.6  0.009999-99.9-99.9-99.9-99.911.0 9314.7 44 12.7   3  2.222.6 9.9
5295420150916 32.2 17.0  0.009999-99.9-99.9-99.9-99.9 9.8 8214.8 47 12.8   6  4.520.713.9
5295420150917 28.6 14.1  0.009999-99.9-99.9-99.9-99.9 9.0 7511.4 44  8.8   3  2.519.7 9.6
5295420150918 31.6 11.9  0.009999-99.9-99.9-99.9-99.9 9.3 7813.7 48 11.6   3  2.120.2 7.8
5295420150919 31.7 17.8  0.009999-99.9-99.9-99.9-99.9 5.4 4516.8 53 14.7   2  1.714.3 6.8
5295420150920 34.8 17.3  0.009999-99.9-99.9-99.9-99.9 7.1 5920.1 60 17.5   3  2.217.0 7.7
5295420150921 30.0 20.4  0.009999-99.9-99.9-99.9-99.9 4.3 3523.8 80 20.3   4  3.412.7 6.3
5295420150922 23.9 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 90 18.9   4  3.4 3.2-9.9
5295420150923 18.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 93 14.9   5  3.7 3.6-9.9
5295420150924 25.2 14.2  0.009999-99.9-99.9-99.9-99.9 4.8 4015.1 70 13.1   3  2.713.7 5.6
5295420150925 24.5  7.2  0.009999-99.9-99.9-99.9-99.9 4.4 3713.5 67 11.3   4  2.913.2 5.3
5295420150926 29.0 13.0  0.009999-99.9-99.9-99.9-99.9 8.0 6613.2 48 11.0   2  1.618.8 7.0
5295420150927 32.7 12.4  0.009999-99.9-99.9-99.9-99.912.3 9912.1 43  9.7   2  1.325.8-9.9
5295420150928 33.9 14.1  0.009999-99.9-99.9-99.9-99.911.4 9413.5 42 11.3   6  4.824.515.8
5295420150929 35.7 15.2  0.009999-99.9-99.9-99.9-99.9 7.9 6413.3 34 11.2   4  3.318.913.0
5295420150930 33.4 18.1  0.009999-99.9-99.9-99.9-99.9 8.1 6613.5 46 11.3   3  2.519.310.4
5295420151001 36.7 19.3  0.009999-99.9-99.9-99.9-99.9 8.7 7120.5 53 17.8   6  4.920.414.2
5295420151002 31.0 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 76 15.8   8  6.3 3.7-9.9
5295420151003 16.2 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 72  9.6   3  2.8 4.6-9.9
5295420151004 27.9  9.6  0.009999-99.9-99.9-99.9-99.9 8.8 7113.3 57 11.2   3  2.420.8 7.4
5295420151005 32.2 18.5  0.009999-99.9-99.9-99.9-99.9 9.0 7316.8 57 14.7   4  3.421.211.1
5295420151006 40.0 18.9  0.009999-99.9-99.9-99.9-99.910.5 8420.7 49 18.0   4  3.223.612.4
5295420151007 31.7 17.6  0.009999-99.9-99.9-99.9-99.9 1.1  916.7 66 14.6   9  7.4 8.414.0
5295420151008 21.5 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 60 11.2   6  4.7 3.7-9.9
5295420151009 24.7 16.8  0.009999-99.9-99.9-99.9-99.9 2.3 1912.1 56  9.8   9  6.910.514.4
5295420151010 22.3 14.7  0.009999-99.9-99.9-99.9-99.9 3.6 2910.7 52  7.9   9  7.312.614.3
5295420151011 21.0 12.8  0.009999-99.9-99.9-99.9-99.9 3.7 2910.2 50  7.2   5  4.212.8 9.6
5295420151012 25.1  3.9  0.009999-99.9-99.9-99.9-99.9 8.1 64 9.2 51  5.7   2  1.320.2 6.1
5295420151013 32.0  9.5  0.009999-99.9-99.9-99.9-99.911.8 9412.5 40 10.2   7  5.926.416.3
5295420151014 39.1 17.0  0.009999-99.9-99.9-99.9-99.912.0 9517.0 45 14.9   6  4.526.816.4
5295420151015 30.4 18.8  0.009999-99.9-99.9-99.9-99.911.9 9412.5 40 10.1   8  6.326.721.2
5295420151016 30.0 19.0  0.009999-99.9-99.9-99.9-99.9 7.4 59 8.6 28  4.6   6  4.919.318.4
5295420151017 27.0 17.8  0.009999-99.9-99.9-99.9-99.9 3.8 30 8.3 31  4.0   5  3.613.313.4
5295420151018 31.1 15.2  0.009999-99.9-99.9-99.9-99.9 8.4 66 8.2 29  4.1   3  2.321.111.3
5295420151019 34.8 17.1  0.009999-99.9-99.9-99.9-99.9 3.0 2415.5 47 13.3   4  3.012.1 9.8
5295420151020 33.6 21.8  0.009999-99.9-99.9-99.9-99.911.3 8814.3 41 11.9   7  5.726.020.1
5295420151021 36.0 15.8  0.009999-99.9-99.9-99.9-99.911.7 9113.2 39 11.1   3  2.326.712.0
5295420151022 34.8 22.1  0.009999-99.9-99.9-99.9-99.911.1 8612.8 32 10.5   6  4.925.820.1
5295420151023 35.0 21.1  0.009999-99.9-99.9-99.9-99.910.2 7912.1 32  9.6   5  4.324.418.3
5295420151024 35.6 22.7  0.009999-99.9-99.9-99.9-99.9 9.3 7215.2 36 13.0   5  4.022.916.8
5295420151025 36.6 22.7 63.519999-99.9-99.9-99.9-99.9 5.8 4521.8 52 18.8   6  4.617.014.5
5295420151026 26.0 18.5  2.819999-99.9-99.9-99.9-99.9-9.9 9922.6100 19.4   5  4.2 1.8-9.9
5295420151027 25.6 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 95 21.5   2  1.6 5.2-9.9
5295420151028 35.5 19.0  0.009999-99.9-99.9-99.9-99.9 7.0 5423.0 58 19.7   3  2.219.2 8.5
5295420151029 38.9 22.7  0.219999-99.9-99.9-99.9-99.9 8.6 6622.0 46 18.9   6  4.922.016.7
5295420151030 31.5 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 82 17.6   5  3.8 7.0-9.9
5295420151031 29.7 15.1  0.009999-99.9-99.9-99.9-99.9 2.9 2219.4 59 17.0   3  2.112.2 5.9
5295420151101 30.2 19.9  0.009999-99.9-99.9-99.9-99.9 3.7 2919.9 64 17.4   4  3.413.7 8.3
5295420151102 29.7 18.9  0.009999-99.9-99.9-99.9-99.9 6.9 5317.2 58 15.1   3  2.619.2 9.2
5295420151103 27.9 18.4 11.219999-99.9-99.9-99.9-99.9 1.1  819.5 74 17.1   2  1.9 9.2 5.2
5295420151104 26.3 18.0  0.009999-99.9-99.9-99.9-99.9 1.7 1320.0 78 17.4   5  3.610.4 5.2
5295420151105 28.7 14.6  0.009999-99.9-99.9-99.9-99.9 9.5 7316.0 62 13.9   5  4.023.910.6
5295420151106 31.8 13.1  0.009999-99.9-99.9-99.9-99.910.9 8315.8 52 13.7   2  1.526.3 8.4
5295420151107 32.7 19.8  0.009999-99.9-99.9-99.9-99.9 7.0 5316.1 50 14.0   4  3.119.711.8
5295420151108 35.8 21.4  0.009999-99.9-99.9-99.9-99.9 8.4 6418.0 46 15.8   3  2.822.012.4
5295420151109 39.2 22.2  0.009999-99.9-99.9-99.9-99.9 7.5 5624.1 54 20.5   4  3.020.511.7
5295420151110 35.0 23.0 10.819999-99.9-99.9-99.9-99.9 8.4 6422.7 58 19.5   8  6.622.217.2
5295420151111 23.4 18.1  2.219999-99.9-99.9-99.9-99.9-9.9 9922.3100 19.3   4  3.6 2.6-9.9
5295420151112 34.5 19.2  0.009999-99.9-99.9-99.9-99.9 4.5 3424.5 72 20.7   5  3.915.4 7.2
5295420151113 35.0 21.4  0.009999-99.9-99.9-99.9-99.911.3 8516.2 47 13.9   5  4.327.217.3
5295420151114 32.4 15.2  0.009999-99.9-99.9-99.9-99.9 7.3 5516.7 52 14.6   3  2.120.3 8.7
5295420151115 37.4 18.5  0.009999-99.9-99.9-99.9-99.910.2 7720.0 49 17.4   4  3.225.513.0
5295420151116 34.3 23.0  0.009999-99.9-99.9-99.9-99.9 3.7 2726.2 64 21.9   5  4.314.010.4
5295420151117 38.9 20.5 20.219999-99.9-99.9-99.9-99.9 8.5 6424.8 65 20.9   4  3.322.513.0
5295420151118 34.0 19.6  0.009999-99.9-99.9-99.9-99.9 7.7 5724.3 67 20.6   3  2.321.1 8.3
5295420151119 35.7 21.6  0.009999-99.9-99.9-99.9-99.911.9 8922.4 61 18.9   8  6.328.517.2
5295420151120 28.8 11.4  0.009999-99.9-99.9-99.9-99.913.2 9810.7 47  7.7   4  3.330.813.7
5295420151121 31.8  8.0  0.009999-99.9-99.9-99.9-99.913.1 9712.5 46 10.2   4  3.530.612.7
5295420151122 36.7 12.3  0.009999-99.9-99.9-99.9-99.9 9.5 7014.7 34 12.7   3  2.724.312.1
5295420151123 36.4 18.6  0.009999-99.9-99.9-99.9-99.9 8.6 6418.8 45 16.5   4  3.022.913.0
5295420151124 36.8 20.2  0.009999-99.9-99.9-99.9-99.9 8.9 6621.0 49 18.3   3  2.723.312.3
5295420151125 40.2 25.1  0.519999-99.9-99.9-99.9-99.9 8.7 6424.6 45 20.7   4  3.323.014.1
5295420151126 40.5 24.2 42.219999-99.9-99.9-99.9-99.911.2 8328.3 50 23.1   6  5.227.417.7
5295420151127 34.6 23.0  0.009999-99.9-99.9-99.9-99.9 0.8  624.9 69 20.9   8  6.4 9.210.8
5295420151128 31.9 20.3  0.009999-99.9-99.9-99.9-99.910.3 7616.2 52 13.9   4  3.526.013.9
5295420151129 32.3 18.4  0.009999-99.9-99.9-99.9-99.910.2 7513.6 44 11.3   3  2.825.713.1
5295420151130 31.2 16.4  0.009999-99.9-99.9-99.9-99.911.6 8612.5 33 10.1   4  3.128.314.4
5295420151201 33.9 14.9  0.009999-99.9-99.9-99.9-99.9 9.1 6716.2 46 14.1   2  1.823.8 9.6
5295420151202 31.1 22.0  0.009999-99.9-99.9-99.9-99.9 1.4 1123.6 72 20.1   3  2.510.4 6.2
5295420151203 37.1 22.2  0.009999-99.9-99.9-99.9-99.9 8.8 6526.1 64 21.8   3  2.323.3 9.8
5295420151204 36.3 24.2  1.819999-99.9-99.9-99.9-99.9 4.4 3226.8 67 22.1   3  2.515.6 8.3
5295420151205 29.7 20.5 10.219999-99.9-99.9-99.9-99.9 0.3  224.6 84 20.7   4  3.4 8.3 5.4
