5283420060607-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5283420101206 32.9 15.7  0.009999-99.9 15.3-99.9-99.9-9.9 9914.6 42 12.3 -99-99.9-9.9-9.9
5283420101207 34.0 17.5  0.009999-99.9 17.0-99.9-99.9-9.9 9915.7 41 13.6 -99-99.9-9.9-9.9
5283420101208 29.6 16.4  0.009999-99.9 16.0-99.9-99.9-9.9 9910.1 30  6.3 -99-99.9-9.9-9.9
5283420101209 26.1 11.5  1.219999-99.9 11.0-99.9-99.9-9.9 9913.7 52 11.5 -99-99.9-9.9-9.9
5283420101210 24.2 14.0 22.619999-99.9 13.7-99.9-99.9-9.9 9916.8 77 14.6 -99-99.9-9.9-9.9
5283420101211 29.4 14.1 15.019999-99.9 13.8-99.9-99.9-9.9 9920.6 79 17.8 -99-99.9-9.9-9.9
5283420101212 23.6 10.8  0.009999-99.9 10.2-99.9-99.9-9.9 9911.0 63  8.2 -99-99.9-9.9-9.9
5283420101213 29.8  7.5  0.009999-99.9  7.2-99.9-99.9-9.9 99 9.8 38  6.5 -99-99.9-9.9-9.9
5283420101214 30.9 14.7  0.009999-99.9 14.6-99.9-99.9-9.9 9913.1 42 10.9 -99-99.9-9.9-9.9
5283420101215 33.0 17.0  0.009999-99.9 16.7-99.9-99.9-9.9 9913.8 41 11.8 -99-99.9-9.9-9.9
5283420101216 33.0 18.1  0.009999-99.9 17.6-99.9-99.9-9.9 9916.0 48 13.9 -99-99.9-9.9-9.9
5283420101217 35.1 18.9  9.219999-99.9 18.5-99.9-99.9-9.9 9918.2 52 16.0 -99-99.9-9.9-9.9
5283420101218 23.9 18.2  0.319999-99.9 17.8-99.9-99.9-9.9 9919.1 82 16.7 -99-99.9-9.9-9.9
5283420101219 28.0 14.9  0.009999-99.9 14.6-99.9-99.9-9.9 9919.4 74 17.0 -99-99.9-9.9-9.9
5283420101220 34.5 16.9  0.009999-99.9 16.2-99.9-99.9-9.9 9918.9 54 16.4 -99-99.9-9.9-9.9
5283420101221 35.4 19.0  0.009999-99.9 18.1-99.9-99.9-9.9 9918.8 49 16.4 -99-99.9-9.9-9.9
5283420101222 37.2 20.6  0.009999-99.9 20.0-99.9-99.9-9.9 9918.1 42 15.9 -99-99.9-9.9-9.9
5283420101223 36.4 20.6  0.319999-99.9 20.1-99.9-99.9-9.9 9920.2 51 17.6 -99-99.9-9.9-9.9
5283420101224 34.6 18.0  0.009999-99.9 18.0-99.9-99.9-9.9 9919.5 57 17.0 -99-99.9-9.9-9.9
5283420101225 37.1 15.3  0.009999-99.9 14.8-99.9-99.9-9.9 9913.4 35 11.1 -99-99.9-9.9-9.9
5283420101226 37.8 17.1  0.009999-99.9 16.9-99.9-99.9-9.9 9916.7 39 14.6 -99-99.9-9.9-9.9
5283420101227 40.4 20.4  0.009999-99.9 20.1-99.9-99.9-9.9 9918.5 43 15.9 -99-99.9-9.9-9.9
5283420101228 37.0 20.3  0.009999-99.9 19.9-99.9-99.9-9.9 9917.6 40 15.3 -99-99.9-9.9-9.9
5283420101229 33.9 19.4  0.009999-99.9 19.3-99.9-99.9-9.9 9919.4 56 16.8 -99-99.9-9.9-9.9
5283420101230 33.9 19.7  0.009999-99.9 19.5-99.9-99.9-9.9 9921.0 55 18.2 -99-99.9-9.9-9.9
5283420101231 34.2 18.8  0.009999-99.9 18.6-99.9-99.9-9.9 9919.8 57 17.3 -99-99.9-9.9-9.9
5283420110101 33.8 19.3  0.009999-99.9 19.1-99.9-99.9-9.9 9920.5 59 17.8 -99-99.9-9.9-9.9
5283420110102 33.6 19.6  0.009999-99.9 19.5-99.9-99.9-9.9 9921.1 62 18.3 -99-99.9-9.9-9.9
5283420110103 33.2 20.7  0.009999-99.9 20.5-99.9-99.9-9.9 9921.8 63 18.8 -99-99.9-9.9-9.9
5283420110104 33.1 20.2  6.219999-99.9 20.0-99.9-99.9-9.9 9921.9 64 18.9 -99-99.9-9.9-9.9
5283420110105 31.8 20.7  0.009999-99.9 20.4-99.9-99.9-9.9 9921.2 64 18.2 -99-99.9-9.9-9.9
5283420110106 32.4 15.9  0.009999-99.9 15.6-99.9-99.9-9.9 9916.7 50 14.7 -99-99.9-9.9-9.9
5283420110107 35.9 16.7  0.519999-99.9 16.3-99.9-99.9-9.9 9918.5 53 16.2 -99-99.9-9.9-9.9
5283420110108 35.2 19.7  0.009999-99.9 19.1-99.9-99.9-9.9 9922.0 60 19.0 -99-99.9-9.9-9.9
5283420110109 31.5 19.1  0.009999-99.9 19.0-99.9-99.9-9.9 9917.1 50 14.8 -99-99.9-9.9-9.9
5283420110110 32.1 17.2  7.919999-99.9 16.9-99.9-99.9-9.9 9919.3 63 16.9 -99-99.9-9.9-9.9
5283420110111 31.3 18.6  4.019999-99.9 18.0-99.9-99.9-9.9 9922.2 82 19.1 -99-99.9-9.9-9.9
5283420110112 32.8 18.3  0.009999-99.9 18.1-99.9-99.9-9.9 9920.1 65-99.9 -99-99.9-9.9-9.9
5283420110113 33.4 17.9  0.009999-99.9 17.5-99.9-99.9-9.9 9917.2 59 14.0 -99-99.9-9.9-9.9
5283420110114 36.4 19.6  0.009999-99.9 19.3-99.9-99.9-9.9 9919.9 62 17.4 -99-99.9-9.9-9.9
5283420110115 35.9 20.1  0.009999-99.9 19.9-99.9-99.9-9.9 9923.2 62 19.8 -99-99.9-9.9-9.9
5283420110116 34.4 19.4 18.619999-99.9 19.3-99.9-99.9-9.9 9921.1 80 18.3 -99-99.9-9.9-9.9
5283420110117 29.0 14.8  0.009999-99.9 14.6-99.9-99.9-9.9 9915.0 55 12.8 -99-99.9-9.9-9.9
5283420110118 32.9 14.1  0.009999-99.9 13.6-99.9-99.9-9.9 9915.5 53 13.4 -99-99.9-9.9-9.9
5283420110119 26.5 18.1 48.319999-99.9 18.0-99.9-99.9-9.9 9921.2 90 18.4 -99-99.9-9.9-9.9
5283420110120 30.0 14.1  0.009999-99.9 13.7-99.9-99.9-9.9 9915.2 56 13.0 -99-99.9-9.9-9.9
5283420110121 31.5 13.4  0.009999-99.9 13.1-99.9-99.9-9.9 9913.9 52 11.7 -99-99.9-9.9-9.9
5283420110122 34.1 16.1  0.009999-99.9 15.9-99.9-99.9-9.9 9920.2 61 17.6 -99-99.9-9.9-9.9
5283420110123 35.2 20.2  0.009999-99.9 19.8-99.9-99.9-9.9 9922.9 61 19.6 -99-99.9-9.9-9.9
5283420110124 36.9 22.0  0.009999-99.9 21.7-99.9-99.9-9.9 9924.6 62 20.8 -99-99.9-9.9-9.9
5283420110125 35.4 21.9 11.019999-99.9 21.7-99.9-99.9-9.9 9925.5 72 21.4 -99-99.9-9.9-9.9
5283420110126 31.6 21.7  0.319999-99.9 21.4-99.9-99.9-9.9 9926.4 79 21.9 -99-99.9-9.9-9.9
5283420110127 32.3 19.6  0.009999-99.9 19.4-99.9-99.9-9.9 9923.2 70 19.8 -99-99.9-9.9-9.9
5283420110128 35.3 19.5  0.009999-99.9 18.8-99.9-99.9-9.9 9924.0 64 20.4 -99-99.9-9.9-9.9
5283420110129 32.9 17.8  0.009999-99.9 17.6-99.9-99.9-9.9 9918.9 58 16.5 -99-99.9-9.9-9.9
5283420110130 36.5 17.5  8.219999-99.9 17.2-99.9-99.9-9.9 9922.4 67 19.0 -99-99.9-9.9-9.9
5283420110131 31.2 21.3  9.219999-99.9 21.3-99.9-99.9-9.9 9925.2 76 21.2 -99-99.9-9.9-9.9
5283420110201 28.5 14.0  0.009999-99.9 13.8-99.9-99.9-9.9 9914.2 55 12.1 -99-99.9-9.9-9.9
5283420110202 30.9 13.7  0.009999-99.9 13.3-99.9-99.9-9.9 9916.0 60 14.0 -99-99.9-9.9-9.9
5283420110203 34.0 16.9  0.009999-99.9 16.5-99.9-99.9-9.9 9920.0 59 17.4 -99-99.9-9.9-9.9
5283420110204 31.6 15.1  0.009999-99.9 15.0-99.9-99.9-9.9 9914.6 55 12.4 -99-99.9-9.9-9.9
5283420110205 33.9 13.6  0.009999-99.9 13.5-99.9-99.9-9.9 9916.8 58 14.7 -99-99.9-9.9-9.9
5283420110206 28.8 12.7  0.009999-99.9 12.6-99.9-99.9-9.9 9912.1 49  9.6 -99-99.9-9.9-9.9
5283420110207 21.7 17.4 36.319999-99.9 17.1-99.9-99.9-9.9 9920.3 89 17.6 -99-99.9-9.9-9.9
5283420110208 28.1 17.8  0.319999-99.9 17.1-99.9-99.9-9.9 9920.4 75 17.8 -99-99.9-9.9-9.9
5283420110209 28.7 16.5  1.219999-99.9 16.3-99.9-99.9-9.9 9920.4 76 17.8 -99-99.9-9.9-9.9
5283420110210 29.1 15.6  0.009999-99.9 15.3-99.9-99.9-9.9 9918.8 73 16.5 -99-99.9-9.9-9.9
5283420110211 30.3 15.4  0.009999-99.9 14.8-99.9-99.9-9.9 9919.6 71 17.1 -99-99.9-9.9-9.9
5283420110212 31.3 17.2  2.219999-99.9 17.0-99.9-99.9-9.9 9919.8 67 17.3 -99-99.9-9.9-9.9
5283420110213 31.4 18.4  0.009999-99.9 18.0-99.9-99.9-9.9 9921.3 69 18.4 -99-99.9-9.9-9.9
5283420110214 31.5 13.8  0.009999-99.9 13.3-99.9-99.9-9.9 9915.9 54 13.9 -99-99.9-9.9-9.9
5283420110215 31.0 14.8  0.009999-99.9 14.3-99.9-99.9-9.9 9915.4 57 13.3 -99-99.9-9.9-9.9
5283420110216 32.2 16.3  0.009999-99.9 16.1-99.9-99.9-9.9 9919.2 64 16.8 -99-99.9-9.9-9.9
5283420110217 34.4 21.2  0.009999-99.9 21.0-99.9-99.9-9.9 9924.2 66 20.5 -99-99.9-9.9-9.9
5283420110218 27.9 21.0  4.819999-99.9 20.9-99.9-99.9-9.9 9925.8 92 21.6 -99-99.9-9.9-9.9
5283420110219 29.4 21.2  0.319999-99.9 21.2-99.9-99.9-9.9 9924.6 80 20.8 -99-99.9-9.9-9.9
5283420110220 32.0 20.3  0.319999-99.9 20.0-99.9-99.9-9.9 9923.3 75 19.9 -99-99.9-9.9-9.9
5283420110221 31.9 18.8  0.009999-99.9 18.6-99.9-99.9-9.9 9922.3 72 19.2 -99-99.9-9.9-9.9
5283420110222 31.4 19.4  7.819999-99.9 19.3-99.9-99.9-9.9 9924.1 79 20.5 -99-99.9-9.9-9.9
5283420110223 27.2 20.3  0.919999-99.9 20.1-99.9-99.9-9.9 9923.9 90 20.3 -99-99.9-9.9-9.9
