5293020140819-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5293020140906 21.8  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 66  5.2 -99-99.9-9.9-9.9
5293020140907 29.2  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  4.4 -99-99.9-9.9-9.9
5293020140908 31.8  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 49  8.9 -99-99.9-9.9-9.9
5293020140909 22.8  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 40 -2.1 -99-99.9-9.9-9.9
5293020140910 19.2 -5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 44 -4.2 -99-99.9-9.9-9.9
5293020140911 23.4 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 40 -3.2 -99-99.9-9.9-9.9
5293020140912 26.7  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 34 -0.2 -99-99.9-9.9-9.9
5293020140913 20.7  3.6  4.819999-99.9-99.9-99.9-99.9-9.9 99 8.4 52  4.2 -99-99.9-9.9-9.9
5293020140914 22.4  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 67  7.7 -99-99.9-9.9-9.9
5293020140915 26.2  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 48  2.9 -99-99.9-9.9-9.9
5293020140916 29.5  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 38  3.6 -99-99.9-9.9-9.9
5293020140917 29.1  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 44  5.9 -99-99.9-9.9-9.9
5293020140918 28.9  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 48  7.4 -99-99.9-9.9-9.9
5293020140919 24.6  6.1  0.219999-99.9-99.9-99.9-99.9-9.9 9911.7 70  9.2 -99-99.9-9.9-9.9
5293020140920 26.1  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 59  6.8 -99-99.9-9.9-9.9
5293020140921 30.2  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 42  7.8 -99-99.9-9.9-9.9
5293020140922 22.9 10.9  3.219999-99.9-99.9-99.9-99.9-9.9 99 8.6 47  4.7 -99-99.9-9.9-9.9
5293020140923 20.9  8.1  0.219999-99.9-99.9-99.9-99.9-9.9 9911.2 75  8.5 -99-99.9-9.9-9.9
5293020140924 29.3  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 43  2.6 -99-99.9-9.9-9.9
5293020140925 22.7 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 37  1.7 -99-99.9-9.9-9.9
5293020140926 20.3 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 39 -2.1 -99-99.9-9.9-9.9
5293020140927 27.0  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 33  1.8 -99-99.9-9.9-9.9
5293020140928 29.1 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 34  4.8 -99-99.9-9.9-9.9
5293020140929 18.6  7.3 47.219999-99.9-99.9-99.9-99.9-9.9 9913.7 90 11.5 -99-99.9-9.9-9.9
5293020140930 18.3 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 95 13.0 -99-99.9-9.9-9.9
5293020141001 24.8  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 70 10.8 -99-99.9-9.9-9.9
5293020141002 27.5 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 55 10.8 -99-99.9-9.9-9.9
5293020141003 21.1 14.3  7.219999-99.9-99.9-99.9-99.9-9.9 9914.5 76 12.5 -99-99.9-9.9-9.9
5293020141004 17.3 11.9 40.019999-99.9-99.9-99.9-99.9-9.9 9915.0 97 13.0 -99-99.9-9.9-9.9
5293020141005 23.6  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 66  9.5 -99-99.9-9.9-9.9
5293020141006 30.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 51  7.8 -99-99.9-9.9-9.9
5293020141007 32.3  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 44 10.4 -99-99.9-9.9-9.9
5293020141008 33.4 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 59 14.2 -99-99.9-9.9-9.9
5293020141009 21.4 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 48  5.5 -99-99.9-9.9-9.9
5293020141010 19.6 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 42  0.6 -99-99.9-9.9-9.9
5293020141011 25.7 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 45  4.2 -99-99.9-9.9-9.9
5293020141012 28.5  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 41  6.1 -99-99.9-9.9-9.9
5293020141013 31.5  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 45  8.3 -99-99.9-9.9-9.9
5293020141014 33.1  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 42 10.1 -99-99.9-9.9-9.9
5293020141015 35.7 16.8  2.019999-99.9-99.9-99.9-99.9-9.9 9916.1 43 14.1 -99-99.9-9.9-9.9
5293020141016 26.9 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 37  6.6 -99-99.9-9.9-9.9
5293020141017 34.0 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 43 10.1 -99-99.9-9.9-9.9
5293020141018 22.6 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 53  7.5 -99-99.9-9.9-9.9
5293020141019 26.4  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 42  4.6 -99-99.9-9.9-9.9
5293020141020 31.9  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 38  7.7 -99-99.9-9.9-9.9
5293020141021 34.1 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 46 13.6 -99-99.9-9.9-9.9
5293020141022 35.9 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 40 12.9 -99-99.9-9.9-9.9
5293020141023 37.5 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 35 12.0 -99-99.9-9.9-9.9
5293020141024 34.4 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 54 15.5 -99-99.9-9.9-9.9
5293020141025 38.3 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 46 14.9 -99-99.9-9.9-9.9
5293020141026 37.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 34 14.1 -99-99.9-9.9-9.9
5293020141027 29.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 72 15.5 -99-99.9-9.9-9.9
5293020141028 31.6 13.6  4.819999-99.9-99.9-99.9-99.9-9.9 9915.6 48 13.5 -99-99.9-9.9-9.9
5293020141029 26.7 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 67 13.7 -99-99.9-9.9-9.9
5293020141030 30.2 11.8  0.219999-99.9-99.9-99.9-99.9-9.9 9911.7 45  9.0 -99-99.9-9.9-9.9
5293020141031 23.3 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 35  3.4 -99-99.9-9.9-9.9
5293020141101 15.9  6.6  2.519999-99.9-99.9-99.9-99.9-9.9 9910.4100  7.5 -99-99.9-9.9-9.9
5293020141102 11.6  6.3  1.219999-99.9-99.9-99.9-99.9-9.9 9911.5100  8.9 -99-99.9-9.9-9.9
5293020141103 20.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 63  7.1 -99-99.9-9.9-9.9
5293020141104 27.1 -1.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.0 41  3.6 -99-99.9-9.9-9.9
5293020141105 31.6  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 29  5.0 -99-99.9-9.9-9.9
5293020141106 31.7  8.0  0.519999-99.9-99.9-99.9-99.9-9.9 9910.1 35  7.1 -99-99.9-9.9-9.9
5293020141107 30.6  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 29  4.4 -99-99.9-9.9-9.9
5293020141108 34.2  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 36  8.5 -99-99.9-9.9-9.9
5293020141109 33.4 10.2  4.519999-99.9-99.9-99.9-99.9-9.9 9914.4 54 12.3 -99-99.9-9.9-9.9
5293020141110 28.7 16.1  4.219999-99.9-99.9-99.9-99.9-9.9 9916.9 67 14.8 -99-99.9-9.9-9.9
5293020141111 29.3 12.5  0.219999-99.9-99.9-99.9-99.9-9.9 9915.5 62 13.3 -99-99.9-9.9-9.9
5293020141112 27.5 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 40  5.5 -99-99.9-9.9-9.9
5293020141113 29.9 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 35  6.8 -99-99.9-9.9-9.9
5293020141114 34.5 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 30  7.4 -99-99.9-9.9-9.9
5293020141115 37.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 24  7.8 -99-99.9-9.9-9.9
5293020141116 37.9 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 20  6.2 -99-99.9-9.9-9.9
5293020141117 36.7 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 21  6.3 -99-99.9-9.9-9.9
5293020141118 38.0 19.3  0.219999-99.9-99.9-99.9-99.9-9.9 9911.9 29  9.4 -99-99.9-9.9-9.9
5293020141119 28.6 13.0  7.019999-99.9-99.9-99.9-99.9-9.9 9912.7 54 10.2 -99-99.9-9.9-9.9
5293020141120 18.1 12.0 21.019999-99.9-99.9-99.9-99.9-9.9 9914.9 99 12.9 -99-99.9-9.9-9.9
5293020141121 23.6 10.3  6.019999-99.9-99.9-99.9-99.9-9.9 9913.9 82 11.9 -99-99.9-9.9-9.9
5293020141122 29.9  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 48  9.7 -99-99.9-9.9-9.9
5293020141123 34.2 11.4 16.019999-99.9-99.9-99.9-99.9-9.9 9914.7 41 12.7 -99-99.9-9.9-9.9
5293020141124 28.6 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 50  8.3 -99-99.9-9.9-9.9
5293020141125 28.5  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 39  8.3 -99-99.9-9.9-9.9
5293020141126 32.5 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 39  9.5 -99-99.9-9.9-9.9
5293020141127 34.7  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 33 10.6 -99-99.9-9.9-9.9
5293020141128 33.6 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 42 12.5 -99-99.9-9.9-9.9
5293020141129 27.0 12.6  2.819999-99.9-99.9-99.9-99.9-9.9 9913.4 74 11.0 -99-99.9-9.9-9.9
5293020141130 21.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 39  3.2 -99-99.9-9.9-9.9
5293020141201 25.0  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 35  2.2 -99-99.9-9.9-9.9
5293020141202 30.9  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 29  2.1 -99-99.9-9.9-9.9
5293020141203 35.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 26  3.9 -99-99.9-9.9-9.9
5293020141204 38.4 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 21  7.4 -99-99.9-9.9-9.9
5293020141205 38.0 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 27  9.5 -99-99.9-9.9-9.9
5293020141206 36.0 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 29  8.9 -99-99.9-9.9-9.9
5293020141207 31.0 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 39  8.3 -99-99.9-9.9-9.9
5293020141208 37.0  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 23  7.0 -99-99.9-9.9-9.9
5293020141209 37.0 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 47 16.4 -99-99.9-9.9-9.9
5293020141210 30.9 12.2  0.219999-99.9-99.9-99.9-99.9-9.9 9912.8 40 10.4 -99-99.9-9.9-9.9
5293020141211 24.4 13.7 14.519999-99.9-99.9-99.9-99.9-9.9 9917.2 93 15.0 -99-99.9-9.9-9.9
5293020141212 30.9 10.0  4.819999-99.9-99.9-99.9-99.9-9.9 9915.2 51 13.1 -99-99.9-9.9-9.9
5293020141213 31.8 14.2  0.219999-99.9-99.9-99.9-99.9-9.9 9915.7 55 13.7 -99-99.9-9.9-9.9
5293020141214 32.3 14.5  0.519999-99.9-99.9-99.9-99.9-9.9 9915.4 42 13.3 -99-99.9-9.9-9.9
5293020141215 25.1 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 97 17.7 -99-99.9-9.9-9.9
5293020141216 29.3 16.8  7.019999-99.9-99.9-99.9-99.9-9.9 9918.9 68 16.5 -99-99.9-9.9-9.9
5293020141217 31.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 51 12.6 -99-99.9-9.9-9.9
5293020141218 34.6 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 42 11.3 -99-99.9-9.9-9.9
5293020141219 37.7 18.0  5.219999-99.9-99.9-99.9-99.9-9.9 9913.6 36 11.4 -99-99.9-9.9-9.9
5293020141220 26.7 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 46  8.8 -99-99.9-9.9-9.9
5293020141221 21.4 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 42  2.4 -99-99.9-9.9-9.9
5293020141222 23.5 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 33  0.3 -99-99.9-9.9-9.9
5293020141223 31.0  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 28  3.4 -99-99.9-9.9-9.9
5293020141224 33.4  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 30  6.6 -99-99.9-9.9-9.9
5293020141225 36.6 13.4  1.819999-99.9-99.9-99.9-99.9-9.9 9913.0 31 10.7 -99-99.9-9.9-9.9
5293020141226 29.3 16.3  3.819999-99.9-99.9-99.9-99.9-9.9 9916.9 65 14.8 -99-99.9-9.9-9.9
5293020141227 34.7 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 56 14.5 -99-99.9-9.9-9.9
5293020141228 36.7 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.0 37 13.9 -99-99.9-9.9-9.9
5293020141229 35.6 15.3 12.019999-99.9-99.9-99.9-99.9-9.9 9921.1 68 18.3 -99-99.9-9.9-9.9
5293020141230 30.8 14.7 31.819999-99.9-99.9-99.9-99.9-9.9 9919.7 68 17.2 -99-99.9-9.9-9.9
5293020141231 29.1 14.8  0.519999-99.9-99.9-99.9-99.9-9.9 9919.8 77 17.2 -99-99.9-9.9-9.9
5293020150101 24.7 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 48  6.2 -99-99.9-9.9-9.9
5293020150102 27.9  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 48  8.9 -99-99.9-9.9-9.9
5293020150103 34.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 41 11.3 -99-99.9-9.9-9.9
5293020150104 35.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 51 15.5 -99-99.9-9.9-9.9
5293020150105 37.4 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 48 17.1 -99-99.9-9.9-9.9
5293020150106 33.6 18.5 12.819999-99.9-99.9-99.9-99.9-9.9 9918.7 50 16.3 -99-99.9-9.9-9.9
5293020150107 32.4 14.0  2.019999-99.9-99.9-99.9-99.9-9.9 9919.9 67 17.3 -99-99.9-9.9-9.9
5293020150108 32.6 17.8 34.219999-99.9-99.9-99.9-99.9-9.9 9921.7 77 18.7 -99-99.9-9.9-9.9
5293020150109 32.1 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 58 16.1 -99-99.9-9.9-9.9
5293020150110 25.9 17.2  1.019999-99.9-99.9-99.9-99.9-9.9 9920.9 85 18.2 -99-99.9-9.9-9.9
5293020150111 31.9 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 51 12.4 -99-99.9-9.9-9.9
5293020150112 34.3 13.1 72.819999-99.9-99.9-99.9-99.9-9.9 9920.4 53 17.6 -99-99.9-9.9-9.9
5293020150113 32.1 17.8  0.219999-99.9-99.9-99.9-99.9-9.9 9922.8 75 19.6 -99-99.9-9.9-9.9
5293020150114 30.4 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 72 19.1 -99-99.9-9.9-9.9
5293020150115 33.0 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 70 18.6 -99-99.9-9.9-9.9
5293020150116 35.8 17.9 25.219999-99.9-99.9-99.9-99.9-9.9 9920.4 55 17.8 -99-99.9-9.9-9.9
5293020150117 30.2 18.6  9.519999-99.9-99.9-99.9-99.9-9.9 9922.2 78 19.2 -99-99.9-9.9-9.9
5293020150118 34.3 18.2  5.219999-99.9-99.9-99.9-99.9-9.9 9922.4 72 19.3 -99-99.9-9.9-9.9
5293020150119 27.0 18.7  0.819999-99.9-99.9-99.9-99.9-9.9 9921.9 85 18.9 -99-99.9-9.9-9.9
5293020150120 24.6 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 77 14.6 -99-99.9-9.9-9.9
5293020150121 30.8 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 65 17.2 -99-99.9-9.9-9.9
5293020150122 32.3 17.8  4.019999-99.9-99.9-99.9-99.9-9.9 9921.3 63 18.5 -99-99.9-9.9-9.9
5293020150123 33.4 17.9 11.519999-99.9-99.9-99.9-99.9-9.9 9923.7 63 20.2 -99-99.9-9.9-9.9
5293020150124 32.8 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 71 20.2 -99-99.9-9.9-9.9
5293020150125 33.5 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 74 21.8 -99-99.9-9.9-9.9
5293020150126 33.3 22.7  1.019999-99.9-99.9-99.9-99.9-9.9 9923.6 69 20.1 -99-99.9-9.9-9.9
5293020150127 33.0 18.2 28.219999-99.9-99.9-99.9-99.9-9.9 9923.1 67 19.8 -99-99.9-9.9-9.9
5293020150128 28.5 17.2  0.219999-99.9-99.9-99.9-99.9-9.9 9921.5 81 18.7 -99-99.9-9.9-9.9
5293020150129 26.6 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 79 18.0 -99-99.9-9.9-9.9
5293020150130 32.3 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 57 17.4 -99-99.9-9.9-9.9
5293020150131 33.2 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 57 17.2 -99-99.9-9.9-9.9
5293020150201 34.8 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 63 18.7 -99-99.9-9.9-9.9
5293020150202 30.8 19.9 48.219999-99.9-99.9-99.9-99.9-9.9 9924.5 85 20.8 -99-99.9-9.9-9.9
5293020150203 28.2 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 87 21.1 -99-99.9-9.9-9.9
5293020150204 31.4 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 82 21.5 -99-99.9-9.9-9.9
5293020150205 32.2 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 86 22.6 -99-99.9-9.9-9.9
5293020150206 33.1 21.2 28.219999-99.9-99.9-99.9-99.9-9.9 9927.4 76 22.6 -99-99.9-9.9-9.9
5293020150207 31.8 19.7 44.019999-99.9-99.9-99.9-99.9-9.9 9924.4 72 20.6 -99-99.9-9.9-9.9
5293020150208 28.1 16.6 17.819999-99.9-99.9-99.9-99.9-9.9 9920.4 83 17.8 -99-99.9-9.9-9.9
5293020150209 19.5 13.5 35.519999-99.9-99.9-99.9-99.9-9.9 9919.4100 16.9 -99-99.9-9.9-9.9
5293020150210 28.2 11.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 83 15.5 -99-99.9-9.9-9.9
5293020150211 32.8  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 65 14.9 -99-99.9-9.9-9.9
5293020150212 29.0 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 57 13.6 -99-99.9-9.9-9.9
5293020150213 27.8 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 65 15.3 -99-99.9-9.9-9.9
5293020150214 31.9 15.0 16.519999-99.9-99.9-99.9-99.9-9.9 9922.3 72 19.1 -99-99.9-9.9-9.9
5293020150215 26.7 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 87 19.2 -99-99.9-9.9-9.9
5293020150216 31.8 15.8  0.219999-99.9-99.9-99.9-99.9-9.9 9922.6 76 19.4 -99-99.9-9.9-9.9
5293020150217 30.5 15.6  6.219999-99.9-99.9-99.9-99.9-9.9 9921.5 82 18.6 -99-99.9-9.9-9.9
5293020150218 22.5 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 79 13.1 -99-99.9-9.9-9.9
5293020150219 22.2  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 63  9.3 -99-99.9-9.9-9.9
5293020150220 20.0  7.8  3.019999-99.9-99.9-99.9-99.9-9.9 9914.5 91 12.3 -99-99.9-9.9-9.9
5293020150221 28.4 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 80 14.6 -99-99.9-9.9-9.9
5293020150222 31.3  8.6  0.219999-99.9-99.9-99.9-99.9-9.9 9918.2 74 15.7 -99-99.9-9.9-9.9
5293020150223 33.0 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 67 17.7 -99-99.9-9.9-9.9
5293020150224 33.6 17.4 71.219999-99.9-99.9-99.9-99.9-9.9 9923.8 70 20.2 -99-99.9-9.9-9.9
5293020150225 26.2 13.9 12.519999-99.9-99.9-99.9-99.9-9.9 9919.6100 17.1 -99-99.9-9.9-9.9
5293020150226 17.6 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 98 14.3 -99-99.9-9.9-9.9
5293020150227 19.9 15.2 57.019999-99.9-99.9-99.9-99.9-9.9 9919.6100 17.1 -99-99.9-9.9-9.9
5293020150228 19.8 16.3 50.519999-99.9-99.9-99.9-99.9-9.9 9920.2100 17.6 -99-99.9-9.9-9.9
5293020150301 28.1 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 84 17.8 -99-99.9-9.9-9.9
5293020150302 31.2  9.3 19.819999-99.9-99.9-99.9-99.9-9.9 9919.0 78 16.4 -99-99.9-9.9-9.9
5293020150303 28.4 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 82 17.2 -99-99.9-9.9-9.9
5293020150304 29.7 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 81 17.5 -99-99.9-9.9-9.9
5293020150305 31.0 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.2 78 19.1 -99-99.9-9.9-9.9
5293020150306 33.8 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 74 20.2 -99-99.9-9.9-9.9
5293020150307 34.9 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 68 20.7 -99-99.9-9.9-9.9
5293020150308 35.9 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 69 20.8 -99-99.9-9.9-9.9
5293020150309 32.8 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 83 21.2 -99-99.9-9.9-9.9
5293020150310 35.5 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 72 21.5 -99-99.9-9.9-9.9
5293020150311 34.6 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 73 20.8 -99-99.9-9.9-9.9
5293020150312 35.3 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 69 20.3 -99-99.9-9.9-9.9
5293020150313 31.9 16.1  1.019999-99.9-99.9-99.9-99.9-9.9 9921.1 70 18.2 -99-99.9-9.9-9.9
5293020150314 25.1 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 89 16.5 -99-99.9-9.9-9.9
5293020150315 31.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 82 18.7 -99-99.9-9.9-9.9
5293020150316 32.6 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 74 20.2 -99-99.9-9.9-9.9
5293020150317 33.7 18.6 61.219999-99.9-99.9-99.9-99.9-9.9 9924.0 77 20.4 -99-99.9-9.9-9.9
5293020150318 34.0 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 71 20.3 -99-99.9-9.9-9.9
5293020150319 34.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 70 20.3 -99-99.9-9.9-9.9
