5271320151016-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320151126 26.1 20.3 57.019999-99.9-99.9-99.9-99.9-9.9 9924.9 92 21.0 -99-99.9-9.9-9.9
5271320151127 27.7 22.1 46.019999-99.9-99.9-99.9-99.9-9.9 9926.7 92 22.2 -99-99.9-9.9-9.9
5271320151128 27.6 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 61 16.2 -99-99.9-9.9-9.9
5271320151129 28.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 57 13.3 -99-99.9-9.9-9.9
5271320151130 28.7 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 54 13.6 -99-99.9-9.9-9.9
5271320151201 25.0 17.6  1.519999-99.9-99.9-99.9-99.9-9.9 9920.6 82 17.9 -99-99.9-9.9-9.9
5271320151202 29.5 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 77 20.3 -99-99.9-9.9-9.9
5271320151203 31.3 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 80 22.0 -99-99.9-9.9-9.9
5271320151204 33.6 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.0 69 21.7 -99-99.9-9.9-9.9
5271320151205 30.0 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 67 19.3 -99-99.9-9.9-9.9
5271320151206 29.8 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 68 17.7 -99-99.9-9.9-9.9
5271320151207 29.8 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 51 13.4 -99-99.9-9.9-9.9
5271320151208 32.8 18.0 44.819999-99.9-99.9-99.9-99.9-9.9 9918.8 52 16.4 -99-99.9-9.9-9.9
5271320151209 26.5 17.1 14.519999-99.9-99.9-99.9-99.9-9.9 9921.7 94 18.7 -99-99.9-9.9-9.9
5271320151210 31.9 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 71 18.6 -99-99.9-9.9-9.9
5271320151211 31.6 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 71 20.6 -99-99.9-9.9-9.9
5271320151212 34.7 21.1 38.519999-99.9-99.9-99.9-99.9-9.9 9928.6 72 23.2 -99-99.9-9.9-9.9
5271320151213 30.1 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 84 21.2 -99-99.9-9.9-9.9
5271320151214 26.2 20.4 22.519999-99.9-99.9-99.9-99.9-9.9 9926.1 91 21.8 -99-99.9-9.9-9.9
5271320151215 31.6 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 73 20.5 -99-99.9-9.9-9.9
5271320151216 31.1 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.7 66 20.2 -99-99.9-9.9-9.9
5271320151217 36.1 24.5 22.019999-99.9-99.9-99.9-99.9-9.9 9930.6 68 24.4 -99-99.9-9.9-9.9
5271320151218 27.7 21.7 17.519999-99.9-99.9-99.9-99.9-9.9 9926.1 96 21.7 -99-99.9-9.9-9.9
5271320151219 26.8 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 63 14.6 -99-99.9-9.9-9.9
5271320151220 30.6 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 70 19.2 -99-99.9-9.9-9.9
5271320151221 32.3 23.1  1.019999-99.9-99.9-99.9-99.9-9.9 9929.2 81 23.6 -99-99.9-9.9-9.9
5271320151222 36.4 22.7 69.019999-99.9-99.9-99.9-99.9-9.9 9930.2 75 24.2 -99-99.9-9.9-9.9
5271320151223 27.9 19.9 34.019999-99.9-99.9-99.9-99.9-9.9 9925.5 90 21.4 -99-99.9-9.9-9.9
5271320151224 28.9 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 85 21.4 -99-99.9-9.9-9.9
5271320151225 31.5 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9926.7 74 22.1 -99-99.9-9.9-9.9
5271320151226 31.4 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 80 22.8 -99-99.9-9.9-9.9
5271320151227 35.3 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9930.5 71 24.4 -99-99.9-9.9-9.9
5271320151228 30.9 25.7 26.019999-99.9-99.9-99.9-99.9-9.9 9933.2 85 25.8 -99-99.9-9.9-9.9
5271320151229 33.2 23.0 10.819999-99.9-99.9-99.9-99.9-9.9 9930.4 86 24.3 -99-99.9-9.9-9.9
5271320151230 32.8 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9930.9 77 24.6 -99-99.9-9.9-9.9
5271320151231 30.4 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.9 84 24.0 -99-99.9-9.9-9.9
5271320160101 33.1 23.6  0.009999-99.9-99.9-99.9-99.9-9.9 9929.3 72 23.7 -99-99.9-9.9-9.9
5271320160102 34.2 25.1  0.009999-99.9-99.9-99.9-99.9-9.9 9930.4 71 24.3 -99-99.9-9.9-9.9
5271320160103 35.6 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9931.3 73 24.8 -99-99.9-9.9-9.9
5271320160104 29.6 26.4  0.009999-99.9-99.9-99.9-99.9-9.9 9930.0 77 24.1 -99-99.9-9.9-9.9
5271320160105 31.6 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 82 23.8 -99-99.9-9.9-9.9
5271320160106 30.2 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 78 22.7 -99-99.9-9.9-9.9
5271320160107 31.7 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.1 61 19.7 -99-99.9-9.9-9.9
5271320160108 33.7 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 72 21.3 -99-99.9-9.9-9.9
5271320160109 33.7 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 67 21.6 -99-99.9-9.9-9.9
5271320160110 35.0 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.9 74 23.4 -99-99.9-9.9-9.9
5271320160111 35.7 23.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 68 23.7 -99-99.9-9.9-9.9
5271320160112 37.1 23.6 12.519999-99.9-99.9-99.9-99.9-9.9 9929.7 70 23.9 -99-99.9-9.9-9.9
5271320160113 31.3 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.4 77 22.0 -99-99.9-9.9-9.9
5271320160114 33.6 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 69 21.3 -99-99.9-9.9-9.9
5271320160115 34.4 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9923.3 59 19.9 -99-99.9-9.9-9.9
5271320160116 35.1 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 54 18.9 -99-99.9-9.9-9.9
5271320160117 38.8 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 62 20.8 -99-99.9-9.9-9.9
5271320160118 37.1 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 59 20.9 -99-99.9-9.9-9.9
5271320160119 37.4 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 54 21.4 -99-99.9-9.9-9.9
5271320160120 38.2 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 58 22.3 -99-99.9-9.9-9.9
5271320160121 36.6 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 62 21.9 -99-99.9-9.9-9.9
5271320160122 38.0 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 60 21.9 -99-99.9-9.9-9.9
5271320160123 38.3 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 56 22.4 -99-99.9-9.9-9.9
5271320160124 37.4 23.9 27.219999-99.9-99.9-99.9-99.9-9.9 9923.7 52 20.2 -99-99.9-9.9-9.9
5271320160125 30.3 18.3  6.819999-99.9-99.9-99.9-99.9-9.9 9925.0 84 21.0 -99-99.9-9.9-9.9
5271320160126 30.2 19.7  0.219999-99.9-99.9-99.9-99.9-9.9 9922.2 78 19.1 -99-99.9-9.9-9.9
5271320160127 32.1 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 62 17.9 -99-99.9-9.9-9.9
5271320160128 33.2 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 67 19.8 -99-99.9-9.9-9.9
5271320160129 29.8 21.6  0.519999-99.9-99.9-99.9-99.9-9.9 9928.0 87 22.9 -99-99.9-9.9-9.9
5271320160130 28.1 21.3  6.019999-99.9-99.9-99.9-99.9-9.9 9928.5 90 23.2 -99-99.9-9.9-9.9
5271320160131 32.8 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 70 21.1 -99-99.9-9.9-9.9
5271320160201 31.3 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 70 18.5 -99-99.9-9.9-9.9
5271320160202 30.5 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 65 17.9 -99-99.9-9.9-9.9
5271320160203 30.7 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 75 20.8 -99-99.9-9.9-9.9
5271320160204 35.3 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 68 21.5 -99-99.9-9.9-9.9
5271320160205 34.8 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.1 69 22.4 -99-99.9-9.9-9.9
5271320160206 35.0 23.1  0.009999-99.9-99.9-99.9-99.9-9.9 9929.9 76 24.0 -99-99.9-9.9-9.9
5271320160207 35.9 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9930.4 71 24.3 -99-99.9-9.9-9.9
5271320160208 31.7 23.5 60.019999-99.9-99.9-99.9-99.9-9.9 9930.7 90 24.5 -99-99.9-9.9-9.9
5271320160209 32.3 23.5  5.219999-99.9-99.9-99.9-99.9-9.9 9931.9 86 25.1 -99-99.9-9.9-9.9
5271320160210 32.5 23.6  0.009999-99.9-99.9-99.9-99.9-9.9 9931.5 90 24.9 -99-99.9-9.9-9.9
5271320160211 35.0 22.9 12.519999-99.9-99.9-99.9-99.9-9.9 9932.2 87 25.3 -99-99.9-9.9-9.9
5271320160212 37.5 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9934.4 76 26.4 -99-99.9-9.9-9.9
5271320160213 34.1 25.3  0.519999-99.9-99.9-99.9-99.9-9.9 9931.7 82 25.0 -99-99.9-9.9-9.9
5271320160214 33.8 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 9929.1 74 23.6 -99-99.9-9.9-9.9
5271320160215 34.4 24.8  1.219999-99.9-99.9-99.9-99.9-9.9 9931.6 81 24.9 -99-99.9-9.9-9.9
5271320160216 34.6 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9931.5 77 24.9 -99-99.9-9.9-9.9
5271320160217 30.5 20.9 11.519999-99.9-99.9-99.9-99.9-9.9 9928.5 85 23.2 -99-99.9-9.9-9.9
5271320160218 35.5 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 74 24.1 -99-99.9-9.9-9.9
5271320160219 34.0 19.0  6.519999-99.9-99.9-99.9-99.9-9.9 9928.2 79 22.7 -99-99.9-9.9-9.9
5271320160220 32.6 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 81 21.8 -99-99.9-9.9-9.9
5271320160221 35.6 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9929.7 74 23.9 -99-99.9-9.9-9.9
5271320160222 36.0 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9931.1 78 24.7 -99-99.9-9.9-9.9
5271320160223 36.3 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9930.4 74 24.3 -99-99.9-9.9-9.9
5271320160224 36.4 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.3 69 23.1 -99-99.9-9.9-9.9
5271320160225 35.5 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9929.2 70 23.6 -99-99.9-9.9-9.9
5271320160226 36.6 21.6  2.819999-99.9-99.9-99.9-99.9-9.9 9928.1 87 22.9 -99-99.9-9.9-9.9
5271320160227 29.5 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 74 17.1 -99-99.9-9.9-9.9
5271320160228 32.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 68 17.2 -99-99.9-9.9-9.9
5271320160229 34.0 16.3  4.819999-99.9-99.9-99.9-99.9-9.9 9923.0 66 19.7 -99-99.9-9.9-9.9
5271320160301 25.5 20.2 22.519999-99.9-99.9-99.9-99.9-9.9 9923.3 95 19.9 -99-99.9-9.9-9.9
5271320160302 28.9 20.4  3.019999-99.9-99.9-99.9-99.9-9.9 9924.2 84 20.5 -99-99.9-9.9-9.9
5271320160303 29.8 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 76 18.4 -99-99.9-9.9-9.9
5271320160304 32.8 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 72 18.1 -99-99.9-9.9-9.9
5271320160305 29.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 78 19.0 -99-99.9-9.9-9.9
5271320160306 29.3 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 71 15.8 -99-99.9-9.9-9.9
5271320160307 31.2 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 62 15.7 -99-99.9-9.9-9.9
5271320160308 30.3 14.0  0.519999-99.9-99.9-99.9-99.9-9.9 9917.7 67 15.5 -99-99.9-9.9-9.9
5271320160309 30.9 15.7  0.219999-99.9-99.9-99.9-99.9-9.9 9921.8 79 18.9 -99-99.9-9.9-9.9
5271320160310 27.4 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 80 17.7 -99-99.9-9.9-9.9
5271320160311 27.9 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 73 15.2 -99-99.9-9.9-9.9
5271320160312 29.9 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 64 15.5 -99-99.9-9.9-9.9
5271320160313 30.6 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 73 15.8 -99-99.9-9.9-9.9
5271320160314 33.2 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 73 18.2 -99-99.9-9.9-9.9
5271320160315 35.5 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 71 20.6 -99-99.9-9.9-9.9
5271320160316 36.5 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 66 21.4 -99-99.9-9.9-9.9
5271320160317 36.1 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 69 22.7 -99-99.9-9.9-9.9
5271320160318 33.4 22.1 35.819999-99.9-99.9-99.9-99.9-9.9 9927.2 87 22.5 -99-99.9-9.9-9.9
5271320160319 22.7 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 90 19.3 -99-99.9-9.9-9.9
5271320160320 20.7 17.8  3.519999-99.9-99.9-99.9-99.9-9.9 9920.7 94 18.0 -99-99.9-9.9-9.9
5271320160321 22.9 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 92 18.4 -99-99.9-9.9-9.9
5271320160322 29.1 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 78 18.1 -99-99.9-9.9-9.9
5271320160323 30.1 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 72 16.3 -99-99.9-9.9-9.9
5271320160324 27.0 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 73 16.9 -99-99.9-9.9-9.9
5271320160325 23.7 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 80 17.0 -99-99.9-9.9-9.9
5271320160326 26.8 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 76 16.9 -99-99.9-9.9-9.9
5271320160327 26.9 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 82 16.6 -99-99.9-9.9-9.9
5271320160328 30.4 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 81 16.8 -99-99.9-9.9-9.9
5271320160329 32.0 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 71 17.2 -99-99.9-9.9-9.9
5271320160330 31.5 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 68 18.1 -99-99.9-9.9-9.9
5271320160331 34.9 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.2 69 20.5 -99-99.9-9.9-9.9
5271320160401 35.0 21.3 20.219999-99.9-99.9-99.9-99.9-9.9 9927.8 73 22.8 -99-99.9-9.9-9.9
5271320160402 27.8 19.6 47.019999-99.9-99.9-99.9-99.9-9.9 9925.8100 21.5 -99-99.9-9.9-9.9
5271320160403 25.5 19.7  2.519999-99.9-99.9-99.9-99.9-9.9 9923.7 93 20.2 -99-99.9-9.9-9.9
5271320160404 33.5 19.9 10.219999-99.9-99.9-99.9-99.9-9.9 9927.2 87 22.4 -99-99.9-9.9-9.9
5271320160405 27.9 21.9 32.219999-99.9-99.9-99.9-99.9-9.9 9928.2 94 23.0 -99-99.9-9.9-9.9
5271320160406 28.7 22.3 47.019999-99.9-99.9-99.9-99.9-9.9 9928.6 94 23.3 -99-99.9-9.9-9.9
5271320160407 29.4 21.1 55.219999-99.9-99.9-99.9-99.9-9.9 9926.9 87 22.3 -99-99.9-9.9-9.9
5271320160408 31.0 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9929.2 89 23.6 -99-99.9-9.9-9.9
5271320160409 26.5 22.0  0.819999-99.9-99.9-99.9-99.9-9.9 9928.1 93 23.0 -99-99.9-9.9-9.9
5271320160410 24.3 21.3 31.819999-99.9-99.9-99.9-99.9-9.9 9926.0 97 21.7 -99-99.9-9.9-9.9
5271320160411 23.4 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.9 97 21.1 -99-99.9-9.9-9.9
5271320160412 23.7 20.2-99.999999-99.9-99.9-99.9-99.9-9.9 9924.9 95 21.0 -99-99.9-9.9-9.9
5271320160413-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320160414-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320160415 32.8 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 75 23.9 -99-99.9-9.9-9.9
5271320160416 33.6 26.7  0.009999-99.9-99.9-99.9-99.9-9.9 9929.8 70 24.0 -99-99.9-9.9-9.9
5271320160417 33.5 25.3 14.219999-99.9-99.9-99.9-99.9-9.9 9931.3 81 24.8 -99-99.9-9.9-9.9
5271320160418 25.8 21.6-99.999999-99.9-99.9-99.9-99.9-9.9 9927.4 98 22.5 -99-99.9-9.9-9.9
5271320160419-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320160421-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320160422 25.2 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 83 17.6 -99-99.9-9.9-9.9
5271320160423 29.2 17.4  4.819999-99.9-99.9-99.9-99.9-9.9 9924.8 84 20.9 -99-99.9-9.9-9.9
5271320160424 24.2 20.3  1.219999-99.9-99.9-99.9-99.9-9.9 9925.8 95 21.6 -99-99.9-9.9-9.9
5271320160425 20.6 13.8-99.999999-99.9-99.9-99.9-99.9-9.9 9918.5 98 16.2 -99-99.9-9.9-9.9
5271320160426-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271320160427 17.4  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 77  7.6 -99-99.9-9.9-9.9
5271320160428 18.4  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 76  8.6 -99-99.9-9.9-9.9
5271320160429 18.3  6.6  0.819999-99.9-99.9-99.9-99.9-9.9 9911.5 79  9.0 -99-99.9-9.9-9.9
5271320160430 19.6  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 77  8.4 -99-99.9-9.9-9.9
5271320160501 20.6  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 74  9.7 -99-99.9-9.9-9.9
5271320160502 22.8  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 76 11.3 -99-99.9-9.9-9.9
5271320160503 22.4 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 78 11.9 -99-99.9-9.9-9.9
5271320160504 22.3 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 79 12.7 -99-99.9-9.9-9.9
5271320160505 21.3 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 83 13.5 -99-99.9-9.9-9.9
5271320160506 22.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 78 13.1 -99-99.9-9.9-9.9
5271320160507 20.0 11.6  0.219999-99.9-99.9-99.9-99.9-9.9 9916.6 91 14.5 -99-99.9-9.9-9.9
5271320160508 20.5 16.7  0.219999-99.9-99.9-99.9-99.9-9.9 9919.8 96 17.3 -99-99.9-9.9-9.9
5271320160509 23.2 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 90 16.6 -99-99.9-9.9-9.9
5271320160510 24.0 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 87 17.1 -99-99.9-9.9-9.9
5271320160511 20.7 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 90 16.0 -99-99.9-9.9-9.9
5271320160512 17.1 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 96 12.6 -99-99.9-9.9-9.9
5271320160513 21.9  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 78 10.6 -99-99.9-9.9-9.9
5271320160514 19.6  9.3 11.219999-99.9-99.9-99.9-99.9-9.9 9915.6 91 13.4 -99-99.9-9.9-9.9
5271320160515 19.7 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 88 15.0 -99-99.9-9.9-9.9
5271320160516 17.7  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 81 10.7 -99-99.9-9.9-9.9
5271320160517 17.6  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 76  8.3 -99-99.9-9.9-9.9
