5282220100906-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282220100907 18.8 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 68 11.2 -99-99.9-9.9-9.9
5282220100908 21.2 16.5  8.319999-99.9-99.9-99.9-99.9-9.9 9913.2 57 11.1 -99-99.9-9.9-9.9
5282220100909 19.8 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 67 12.4 -99-99.9-9.9-9.9
5282220100910-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282220100915-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5282220100916 22.1  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 42  1.6 -99-99.9-9.9-9.9
5282220100917 20.4  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 41  0.4 -99-99.9-9.9-9.9
5282220100918 25.6  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 37  2.5 -99-99.9-9.9-9.9
5282220100919 26.9  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 45  5.5 -99-99.9-9.9-9.9
5282220100920 27.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 47  6.4 -99-99.9-9.9-9.9
5282220100921 26.8  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 38  3.8 -99-99.9-9.9-9.9
5282220100922 24.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 33  1.2 -99-99.9-9.9-9.9
5282220100923 23.1  0.1  3.519999-99.9-99.9-99.9-99.9-9.9 99 5.9 37 -0.5 -99-99.9-9.9-9.9
5282220100924 21.1  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 82  9.1 -99-99.9-9.9-9.9
5282220100925 23.4  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 84 12.2 -99-99.9-9.9-9.9
5282220100926 24.0  9.6  9.619999-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.1 -99-99.9-9.9-9.9
5282220100927 15.6 12.1 27.219999-99.9-99.9-99.9-99.9-9.9 9915.2100 13.2 -99-99.9-9.9-9.9
5282220100928 15.9 10.7  0.619999-99.9-99.9-99.9-99.9-9.9 9913.4 88 11.3 -99-99.9-9.9-9.9
5282220100929 20.9  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 68  8.3 -99-99.9-9.9-9.9
5282220100930 16.7  4.6  9.019999-99.9-99.9-99.9-99.9-9.9 9910.4 76  7.5 -99-99.9-9.9-9.9
5282220101001 16.8  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 68  5.8 -99-99.9-9.9-9.9
5282220101002 22.2  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 59  4.5 -99-99.9-9.9-9.9
5282220101003 26.9  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 47  5.1 -99-99.9-9.9-9.9
5282220101004 26.7  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 53  7.1 -99-99.9-9.9-9.9
5282220101005 30.0  9.0  0.319999-99.9-99.9-99.9-99.9-9.9 9912.5 57 10.2 -99-99.9-9.9-9.9
5282220101006 22.1 12.4  1.719999-99.9-99.9-99.9-99.9-9.9 9914.9 85 12.9 -99-99.9-9.9-9.9
5282220101007 22.6  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 45  3.6 -99-99.9-9.9-9.9
5282220101008 25.5  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 41  4.1 -99-99.9-9.9-9.9
5282220101009 25.4  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 54  8.4 -99-99.9-9.9-9.9
5282220101010 27.7  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 61 11.0 -99-99.9-9.9-9.9
5282220101011 29.2 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 50 10.5 -99-99.9-9.9-9.9
5282220101012 30.9 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 42  9.3 -99-99.9-9.9-9.9
5282220101013 21.4 14.8 28.219999-99.9-99.9-99.9-99.9-9.9 9917.0 88 14.8 -99-99.9-9.9-9.9
5282220101014 19.3 10.4  0.619999-99.9-99.9-99.9-99.9-9.9 9913.7 83 11.6 -99-99.9-9.9-9.9
5282220101015 14.1  8.2  3.019999-99.9-99.9-99.9-99.9-9.9 9911.3 94  8.7 -99-99.9-9.9-9.9
5282220101016 21.1  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 74  7.9 -99-99.9-9.9-9.9
5282220101017 22.7  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 61  6.2 -99-99.9-9.9-9.9
5282220101018 31.1  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 49  9.3 -99-99.9-9.9-9.9
5282220101019 33.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 50 11.9 -99-99.9-9.9-9.9
5282220101020 33.3 15.4  5.019999-99.9-99.9-99.9-99.9-9.9 9913.7 45 11.6 -99-99.9-9.9-9.9
5282220101021 26.5 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 37 13.1 -99-99.9-9.9-9.9
5282220101022 24.0 10.1  9.619999-99.9-99.9-99.9-99.9-9.9 9912.1 60  9.7 -99-99.9-9.9-9.9
5282220101023 16.6 10.8  3.519999-99.9-99.9-99.9-99.9-9.9 9914.2 94 12.2 -99-99.9-9.9-9.9
5282220101024 24.3  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 60  8.2 -99-99.9-9.9-9.9
5282220101025 27.6  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 46  5.8 -99-99.9-9.9-9.9
