5291720061029-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291720220509 25.7 11.7  3.019999-99.9-99.9-99.9-99.9-9.9 99 7.0 22-99.9 -99-99.9-9.9-9.9
5291720220510 23.4 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 24-99.9 -99-99.9-9.9-9.9
5291720220511 23.1 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 28-99.9 -99-99.9-9.9-9.9
5291720220512 23.2  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 25-99.9 -99-99.9-9.9-9.9
5291720220513 24.2 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 29-99.9 -99-99.9-9.9-9.9
5291720220514 23.7 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 54  4.2 -99-99.9-9.9-9.9
5291720220515 22.0 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 53  6.9 -99-99.9-9.9-9.9
5291720220516 18.3  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 71  8.2 -99-99.9-9.9-9.9
5291720220517 15.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 79  7.8 -99-99.9-9.9-9.9
5291720220518 17.7  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 74  8.5 -99-99.9-9.9-9.9
5291720220519 19.8  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 45  0.9 -99-99.9-9.9-9.9
5291720220520 21.9  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 33-99.9 -99-99.9-9.9-9.9
5291720220521 23.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 20-99.9 -99-99.9-9.9-9.9
5291720220522 24.3  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 29-99.9 -99-99.9-9.9-9.9
5291720220523 25.9  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 38-99.9 -99-99.9-9.9-9.9
5291720220524 30.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 56  8.7 -99-99.9-9.9-9.9
5291720220525 29.6 18.8  7.219999-99.9-99.9-99.9-99.9-9.9 9914.9 45-99.9 -99-99.9-9.9-9.9
5291720220526 19.9 18.0  1.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9 -99-99.9-9.9-9.9
5291720220527 19.3 16.7  1.019999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9 -99-99.9-9.9-9.9
5291720220528 20.7 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9 -99-99.9-9.9-9.9
5291720220529 19.3 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 46-99.9 -99-99.9-9.9-9.9
5291720220530 15.8  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 58 -4.0 -99-99.9-9.9-9.9
5291720220531 15.6  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 53 -5.5 -99-99.9-9.9-9.9
5291720220601 16.9  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 49 -2.3 -99-99.9-9.9-9.9
5291720220602 17.5  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 61  4.0 -99-99.9-9.9-9.9
5291720220603 16.9  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 46 -2.2 -99-99.9-9.9-9.9
5291720220604 17.0  5.0  0.819999-99.9-99.9-99.9-99.9-9.9 99 4.6 28-99.9 -99-99.9-9.9-9.9
5291720220605 24.6 14.3  9.519999-99.9-99.9-99.9-99.9-9.9 99 2.2 16-99.9 -99-99.9-9.9-9.9
5291720220606 19.5 14.4  8.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9 -99-99.9-9.9-9.9
5291720220607 16.9 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  7-99.9 -99-99.9-9.9-9.9
5291720220608 16.7 12.9  0.219999-99.9-99.9-99.9-99.9-9.9 99 0.0  0-99.9 -99-99.9-9.9-9.9
5291720220609-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291720220610 16.2  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 71  7.1   6  5.1-9.9-9.9
5291720220611 16.7  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 76  2.4   1  0.9-9.9-9.9
5291720220612 18.7  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 74  4.2   1  0.7-9.9-9.9
5291720220613 20.4  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 74  5.7   1  0.6-9.9-9.9
5291720220614 23.5  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 73  9.3   2  1.3-9.9-9.9
5291720220615 25.6  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 79 12.0   2  1.2-9.9-9.9
5291720220616 25.8 13.6  0.819999-99.9-99.9-99.9-99.9-9.9 9918.5 85 16.2   2  1.4-9.9-9.9
5291720220617 17.8  9.0  0.219999-99.9-99.9-99.9-99.9-9.9 9913.4 80 10.9   5  3.7-9.9-9.9
5291720220618 17.2  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 70  3.1   1  1.1-9.9-9.9
5291720220619 20.8  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 78  5.7   1  1.0-9.9-9.9
5291720220620 23.6  5.3  5.819999-99.9-99.9-99.9-99.9-9.9 9913.5 81 11.1   1  1.2-9.9-9.9
5291720220621 19.2 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1100 16.8   5  4.1-9.9-9.9
5291720220622 16.4 10.7  0.219999-99.9-99.9-99.9-99.9-9.9 9914.3 99 12.3   6  4.6-9.9-9.9
5291720220623 11.7  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7100 10.5   4  3.4-9.9-9.9
5291720220624-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9100-99.9 -99-99.9-9.9-9.9
5291720220625-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 95-99.9 -99-99.9-9.9-9.9
5291720220626-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291720220628-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291720220629-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5291720220630 20.7  5.7  0.219999-99.9-99.9-99.9-99.9-9.9 9912.6 88 10.3   2  1.3-9.9-9.9
5291720220701 26.6  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 80 15.2   2  1.7-9.9-9.9
5291720220702 20.7 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 82 14.9  10  7.7-9.9-9.9
5291720220703 22.4 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 86 14.4   5  4.0-9.9-9.9
5291720220704 28.9 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 82 18.7   4  3.5-9.9-9.9
5291720220705 22.3 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 91 16.9   7  5.3-9.9-9.9
5291720220706 27.5 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 77 17.4   3  2.1-9.9-9.9
5291720220707 21.5 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 75 13.8   8  6.8-9.9-9.9
5291720220708 27.0 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 82 15.7   4  3.2-9.9-9.9
5291720220709 30.2 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 66 17.2   4  3.1-9.9-9.9
5291720220710 29.0 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 68 17.5   3  2.1-9.9-9.9
5291720220711 24.9 11.3  2.219999-99.9-99.9-99.9-99.9-9.9 9917.7 95 15.4   7  5.3-9.9-9.9
5291720220712 16.9  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 83  7.6   3  2.3-9.9-9.9
5291720220713 20.2  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 75  9.3   2  1.5-9.9-9.9
5291720220714 25.2 13.8  4.019999-99.9-99.9-99.9-99.9-9.9 9919.9 92 17.2   2  1.3-9.9-9.9
5291720220715 28.2 18.1  3.819999-99.9-99.9-99.9-99.9-9.9 9921.3 84 18.5   5  4.0-9.9-9.9
5291720220716 18.1  9.8  2.219999-99.9-99.9-99.9-99.9-9.9 9912.7 94 10.3   8  6.2-9.9-9.9
5291720220717 15.7  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 79  6.8   2  1.7-9.9-9.9
5291720220718 17.7  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 82  9.5   2  1.9-9.9-9.9
5291720220719 20.9 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 81 12.2   4  3.3-9.9-9.9
5291720220720 28.8 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 85 17.3   2  1.4-9.9-9.9
5291720220721 28.9 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 76 18.4   2  2.0-9.9-9.9
5291720220722 26.4 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 82 18.4   3  2.5-9.9-9.9
5291720220723 29.8 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 73 18.1   2  2.0-9.9-9.9
5291720220724 31.7 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 69 18.8   1  0.9-9.9-9.9
5291720220725 31.6 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 66 18.1   2  1.4-9.9-9.9
5291720220726 33.0 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 66 17.5   3  2.1-9.9-9.9
5291720220727 32.0 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 63 17.1   4  3.5-9.9-9.9
5291720220728 21.8 11.8  1.519999-99.9-99.9-99.9-99.9-9.9 9916.8 95 14.5   5  4.3-9.9-9.9
5291720220729 19.3  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 71  6.2   2  1.9-9.9-9.9
5291720220730 21.5  4.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 80  8.3   1  0.7-9.9-9.9
5291720220731 23.9  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 79 10.1   1  0.8-9.9-9.9
5291720220801 24.0  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 76 12.1   3  2.3-9.9-9.9
5291720220802 25.2 15.6  0.219999-99.9-99.9-99.9-99.9-9.9 9919.4 84 16.9   4  3.2-9.9-9.9
5291720220803 22.9 17.8 11.019999-99.9-99.9-99.9-99.9-9.9 9920.4 93 17.8   5  4.0-9.9-9.9
5291720220804 18.0 11.8  0.219999-99.9-99.9-99.9-99.9-9.9 9915.6 94 13.4   6  5.1-9.9-9.9
5291720220805 17.5  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 83  8.2   3  2.8-9.9-9.9
5291720220806 15.0  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 95 10.5   4  3.5-9.9-9.9
5291720220807 20.0  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 85 11.9   6  4.9-9.9-9.9
5291720220808 17.5 12.7  0.519999-99.9-99.9-99.9-99.9-9.9 9914.9 90 12.9   7  5.3-9.9-9.9
5291720220809 14.1 10.8  8.219999-99.9-99.9-99.9-99.9-9.9 9914.2 99 12.2   6  4.5-9.9-9.9
5291720220810 18.3  7.2  0.219999-99.9-99.9-99.9-99.9-9.9 9911.3 84  8.7   3  2.2-9.9-9.9
5291720220811 21.5  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 82 10.2   1  1.0-9.9-9.9
5291720220812 24.3  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 76 13.0   1  1.2-9.9-9.9
5291720220813 27.3 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 76 14.8   2  1.9-9.9-9.9
5291720220814 28.7 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 67 16.6   3  2.1-9.9-9.9
5291720220815 30.2 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 68 16.4   8  6.4-9.9-9.9
5291720220816 24.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 70  9.7   3  2.8-9.9-9.9
5291720220817 24.7 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 82 14.1   6  5.0-9.9-9.9
5291720220818 17.0  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 49  1.0   9  6.8-9.9-9.9
5291720220819 17.1 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 69  1.1   1  1.0-9.9-9.9
5291720220820 20.3  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 72  4.2   1  0.9-9.9-9.9
5291720220821 22.1  3.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 68  7.2   2  1.5-9.9-9.9
5291720220822 24.3  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 72 10.4   2  1.8-9.9-9.9
5291720220823 27.5 12.3  7.819999-99.9-99.9-99.9-99.9-9.9 9917.5 82 15.3   3  2.6-9.9-9.9
5291720220824 27.7 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 81 18.2   3  2.0-9.9-9.9
5291720220825 32.4 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 64 17.5   2  1.8-9.9-9.9
5291720220826 28.3 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 74 17.9   3  2.6-9.9-9.9
5291720220827 33.1 18.1  1.819999-99.9-99.9-99.9-99.9-9.9 9917.8 55 15.6  10  7.6-9.9-9.9
5291720220828 21.9  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 62  5.6  16 12.7-9.9-9.9
5291720220829 18.0  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 67  5.5   8  6.2-9.9-9.9
5291720220830 22.7  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 75 10.3   3  2.3-9.9-9.9
5291720220831 26.1 12.1  0.819999-99.9-99.9-99.9-99.9-9.9 9915.7 67 13.7   3  2.2-9.9-9.9
5291720220901 24.9 17.3  5.219999-99.9-99.9-99.9-99.9-9.9 9919.1 86 16.7   5  3.8-9.9-9.9
5291720220902 22.7 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 71 12.7  10  7.7-9.9-9.9
5291720220903 19.9  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 60  5.3   6  4.9-9.9-9.9
5291720220904 20.1  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 60  4.9   3  2.6-9.9-9.9
5291720220905 22.1  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 72  8.1   2  1.9-9.9-9.9
5291720220906 25.0  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 71  8.8   1  1.1-9.9-9.9
5291720220907 29.3  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 65 12.4   3  2.1-9.9-9.9
5291720220908 31.8 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 73 18.1   3  2.3-9.9-9.9
5291720220909 24.4 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 74 10.1   8  6.7-9.9-9.9
5291720220910 19.4  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 64  4.6   4  2.9-9.9-9.9
5291720220911 22.1  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 62  6.8   4  3.0-9.9-9.9
5291720220912 23.2  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 59  7.6   6  4.9-9.9-9.9
5291720220913 23.9  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 60  8.4   6  4.6-9.9-9.9
5291720220914 22.9  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 66  9.8   7  5.8-9.9-9.9
5291720220915 24.4  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 71 10.5   3  2.0-9.9-9.9
5291720220916 26.9  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 65 11.4   2  1.6-9.9-9.9
5291720220917 29.7 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 51 11.7   3  2.3-9.9-9.9
5291720220918 25.2 14.2  2.519999-99.9-99.9-99.9-99.9-9.9 9915.1 70 13.1   5  3.6-9.9-9.9
5291720220919 23.5 15.2  1.019999-99.9-99.9-99.9-99.9-9.9 9918.0 85 15.8   5  4.2-9.9-9.9
5291720220920 24.1 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 81 15.6   4  3.3-9.9-9.9
5291720220921 24.3 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 81 15.2   8  6.3-9.9-9.9
5291720220922 20.7 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 63  8.9   6  4.4-9.9-9.9
5291720220923 23.5  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 54  6.4   2  1.8-9.9-9.9
5291720220924 24.6  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 58  8.6   2  1.7-9.9-9.9
5291720220925 27.6 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 63 11.0   3  2.5-9.9-9.9
5291720220926 28.0 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 74 14.4   2  1.5-9.9-9.9
5291720220927 28.3 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 52 12.0   6  5.1-9.9-9.9
5291720220928 24.7 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 52 10.0  10  8.0-9.9-9.9
5291720220929 23.6 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 71 12.4   7  5.7-9.9-9.9
5291720220930 26.3 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 70 13.3   4  3.3-9.9-9.9
5291720221001 26.5 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 71 13.0   3  2.6-9.9-9.9
5291720221002 27.1 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 61 12.1   5  3.8-9.9-9.9
5291720221003 27.9  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 57 10.7   4  3.3-9.9-9.9
5291720221004 27.9  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 54  9.7   4  3.6-9.9-9.9
5291720221005 27.3 12.1  4.019999-99.9-99.9-99.9-99.9-9.9 9917.8 80 15.3   4  3.6-9.9-9.9
5291720221006 22.5 15.9  1.219999-99.9-99.9-99.9-99.9-9.9 9918.4 87 16.1   7  6.0-9.9-9.9
5291720221007 27.3 11.6  1.019999-99.9-99.9-99.9-99.9-9.9 9913.9 63 11.8   3  2.5-9.9-9.9
5291720221008 30.3 14.7  0.519999-99.9-99.9-99.9-99.9-9.9 9913.3 44 10.7  10  7.6-9.9-9.9
5291720221009 19.8 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 52  4.5   9  7.2-9.9-9.9
5291720221010 21.3  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 58  7.1   6  5.1-9.9-9.9
5291720221011 23.3 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 81 12.0   3  2.4-9.9-9.9
5291720221012 26.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 67 11.8   2  1.5-9.9-9.9
5291720221013 29.3 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 57 13.3   5  3.7-9.9-9.9
5291720221014 26.8 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 65 13.4   9  7.1-9.9-9.9
5291720221015 29.1 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 68 16.0   6  4.9-9.9-9.9
5291720221016 29.0 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 63 15.6   8  6.4-9.9-9.9
5291720221017 23.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 72 13.7   6  5.2-9.9-9.9
5291720221018 29.4 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 65 14.7   5  3.7-9.9-9.9
5291720221019 32.6 15.7  7.519999-99.9-99.9-99.9-99.9-9.9 9920.3 69 17.6   2  1.6-9.9-9.9
5291720221020 26.9 19.8  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 84 19.0   4  3.3-9.9-9.9
5291720221021 28.3 16.1  0.219999-99.9-99.9-99.9-99.9-9.9 9918.9 69 16.6   5  4.2-9.9-9.9
5291720221022 30.3 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.8 63 16.5   5  3.7-9.9-9.9
5291720221023 28.2 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 65 15.1   7  5.4-9.9-9.9
5291720221024 31.8 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.0 48 13.0   3  2.3-9.9-9.9
5291720221025 34.4 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 47 14.2   2  1.9-9.9-9.9
5291720221026 29.0 18.7 10.019999-99.9-99.9-99.9-99.9-9.9 9920.7 83 18.0   5  3.8-9.9-9.9
5291720221027 30.3 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 60 13.6   3  2.7-9.9-9.9
5291720221028 31.9 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 53 14.9   2  1.4-9.9-9.9
5291720221029 36.5 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 59 21.1   3  2.3-9.9-9.9
5291720221030 33.9 16.8  5.019999-99.9-99.9-99.9-99.9-9.9 9921.4 60 18.1  14 11.0-9.9-9.9
5291720221031 19.9 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 53  6.7  14 11.5-9.9-9.9
5291720221101 21.4  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  4.5   7  5.3-9.9-9.9
5291720221102 24.2  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 44  6.5   3  2.6-9.9-9.9
5291720221103 27.2  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 49  8.9   3  2.1-9.9-9.9
5291720221104 28.8 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 51 10.6   4  3.3-9.9-9.9
5291720221105 29.2 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 54 11.6   4  3.5-9.9-9.9
5291720221106 30.5 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 51 12.0   5  4.3-9.9-9.9
5291720221107 30.4 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 46 11.3   6  5.1-9.9-9.9
5291720221108 29.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 54 11.4   5  4.0-9.9-9.9
5291720221109 32.0 13.7  1.519999-99.9-99.9-99.9-99.9-9.9 9914.3 48 12.3   3  2.6-9.9-9.9
5291720221110 22.7 16.5  2.019999-99.9-99.9-99.9-99.9-9.9 9918.2 88 15.9   4  2.9-9.9-9.9
5291720221111 32.3 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 61 17.8   3  2.3-9.9-9.9
5291720221112 31.7 18.8  6.219999-99.9-99.9-99.9-99.9-9.9 9923.9 77 20.3   5  4.0-9.9-9.9
5291720221113 29.3 19.7  1.219999-99.9-99.9-99.9-99.9-9.9 9922.4 81 19.2   4  3.4-9.9-9.9
5291720221114 28.7 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 47 11.2   6  4.7-9.9-9.9
5291720221115 33.4 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 44 10.5   3  2.1-9.9-9.9
5291720221116 35.0 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 44 13.4   2  1.9-9.9-9.9
5291720221117 35.3 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.1 39 13.1   2  1.5-9.9-9.9
5291720221118 36.9 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 38 13.2   2  1.6-9.9-9.9
5291720221119 37.5 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 40 14.8   2  1.7-9.9-9.9
5291720221120 30.8 21.6  1.219999-99.9-99.9-99.9-99.9-9.9 9922.4 81 19.2   3  2.5-9.9-9.9
5291720221121 25.9 19.4  0.219999-99.9-99.9-99.9-99.9-9.9 9923.3 94 19.9   5  3.8-9.9-9.9
5291720221122 27.5 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 60 12.3   6  4.9-9.9-9.9
5291720221123 30.6 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 43  9.5   3  2.3-9.9-9.9
5291720221124 35.3 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 40 11.5   2  1.8-9.9-9.9
5291720221125 36.6 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 35 12.8   4  3.4-9.9-9.9
5291720221126 36.0 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 40 13.5   6  4.5-9.9-9.9
5291720221127 37.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 48 18.4   6  4.5-9.9-9.9
5291720221128 35.9 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 50 17.8   5  4.3-9.9-9.9
5291720221129 37.2 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 45 16.4   3  2.7-9.9-9.9
5291720221130 38.2 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.8 47 18.1   3  2.7-9.9-9.9
5291720221201 33.4 21.1  0.219999-99.9-99.9-99.9-99.9-9.9 9922.7 65 19.5   6  4.8-9.9-9.9
5291720221202 32.7 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 56 18.0   6  4.6-9.9-9.9
5291720221203 27.2 21.4  5.219999-99.9-99.9-99.9-99.9-9.9 9925.4 87 21.3   2  2.0-9.9-9.9
5291720221204 35.6 19.7  0.219999-99.9-99.9-99.9-99.9-9.9 9921.2 54 18.2   5  3.9-9.9-9.9
5291720221205 36.8 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 53 18.4   3  2.6-9.9-9.9
5291720221206 39.5 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 47 18.9   3  2.0-9.9-9.9
5291720221207 40.5 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 43 18.8   2  1.7-9.9-9.9
5291720221208 40.7 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 56 20.3   4  3.3-9.9-9.9
5291720221209 40.5 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 49 22.0   2  2.0-9.9-9.9
5291720221210 32.3 22.3  1.819999-99.9-99.9-99.9-99.9-9.9 9927.1 81 22.4   5  3.9-9.9-9.9
5291720221211 36.1 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 63 22.6   5  3.9-9.9-9.9
