5285420040508-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285420150703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5285420151009 14.1 -6.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.2 45 -5.1   3  2.5-9.9-9.9
5285420151010 16.5 -9.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.6 38 -7.1   3  2.0-9.9-9.9
5285420151011 17.4 -5.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.2 37 -5.2   7  5.9-9.9-9.9
5285420151012 15.5 -1.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.8 55 -1.1  10  8.2-9.9-9.9
5285420151013 16.1  1.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.4 52  0.4  12  9.4-9.9-9.9
5285420151014 14.0 -2.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.9 47 -3.0   6  5.0-9.9-9.9
5285420151015 12.0  1.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.2 57 -2.3   2  1.9-9.9-9.9
5285420151016 15.0 -5.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.5 59 -4.4   2  1.5-9.9-9.9
5285420151017 20.9 -6.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.4 24 -8.0   8  6.4-9.9-9.9
5285420151018 22.8 -1.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.9 31 -3.0   8  6.5-9.9-9.9
5285420151019 20.3  1.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.1 40 -0.1   8  6.2-9.9-9.9
5285420151020 15.7  0.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.6 42 -1.4   9  7.2-9.9-9.9
5285420151021 10.6  3.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.4 67  0.6   9  6.9-9.9-9.9
5285420151022 11.5 -9.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 3.8 50 -6.6   3  2.0-9.9-9.9
5285420151023 14.5-10.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.0 40 -6.1   6  4.5-9.9-9.9
5285420151024 13.6  4.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.9 61 -0.4  11  9.2-9.9-9.9
5285420151025 19.0 -4.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.9 56  1.4   6  4.6-9.9-9.9
5285420151026 17.6  4.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.5 44  0.5  12  9.2-9.9-9.9
5285420151027-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 37-99.9 -99-99.9-9.9-9.9
5285420151028 18.5  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 37 -1.6  22 17.8-9.9-9.9
5285420151029 13.6  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 36 -6.1  20 15.8-9.9-9.9
5285420151030 12.6 -8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 41 -6.2  21 16.9-9.9-9.9
5285420151031 20.0 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 36 -3.6  18 14.3-9.9-9.9
5285420151101 22.3 -6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 32 -4.9  15 12.2-9.9-9.9
5285420151102 24.5 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 26 -4.2  13 10.6-9.9-9.9
5285420151103 23.3  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 23 -4.9  12  9.6-9.9-9.9
5285420151104 26.9 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 21 -4.7  12  9.3-9.9-9.9
5285420151105 27.0 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 25 -2.3  10  7.9-9.9-9.9
5285420151106 27.8  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 26 -0.1  10  8.1-9.9-9.9
5285420151107 23.4  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 33 -0.8  12  9.5-9.9-9.9
5285420151108 19.4  4.1  9.019999-99.9-99.9-99.9-99.9-9.9 99 6.9 47  1.5  10  8.1-9.9-9.9
5285420151109 14.9  4.9  1.819999-99.9-99.9-99.9-99.9-9.9 99 8.9 79  5.3   9  7.4-9.9-9.9
5285420151110 24.7  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 49  5.4   9  7.2-9.9-9.9
5285420151111 28.8  5.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 34  4.1   9  7.5-9.9-9.9
5285420151112 23.0  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 39  1.7  14 10.8-9.9-9.9
5285420151113 18.5  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 47  3.0  16 12.8-9.9-9.9
5285420151114 21.7  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 52  3.6  13 10.3-9.9-9.9
5285420151115 19.5  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 49  2.7  13 10.1-9.9-9.9
5285420151116 17.7  1.5  1.019999-99.9-99.9-99.9-99.9-9.9 99 7.0 57  1.9  19 14.9-9.9-9.9
5285420151117 13.6 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 45 -3.1  18 14.3-9.9-9.9
5285420151118 12.9  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 40 -4.6  12  9.9-9.9-9.9
5285420151119 11.0 -2.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 5.2 53 -2.4  11  8.7-9.9-9.9
5285420151120 15.8  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 55  2.1  14 11.4-9.9-9.9
5285420151121 18.5  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 42 -1.2   8  6.8-9.9-9.9
5285420151122 20.7 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 38 -2.2   7  6.0-9.9-9.9
5285420151123 21.1 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 41  1.0  10  7.6-9.9-9.9
5285420151124 21.1 -0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 42  0.8  10  8.3-9.9-9.9
5285420151125 17.6  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 49  1.6   9  7.3-9.9-9.9
5285420151126 20.2  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 44  1.2  12  9.3-9.9-9.9
5285420151127 18.1 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 43 -0.8   9  7.2-9.9-9.9
5285420151128 22.2  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 40  1.2   7  5.2-9.9-9.9
5285420151129 26.6 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 34  2.2   7  5.7-9.9-9.9
5285420151130 24.6  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 38  2.6   8  6.2-9.9-9.9
5285420151201 23.8  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 34  2.2   5  4.0-9.9-9.9
5285420151202 27.9  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 32  3.6  11  8.8-9.9-9.9
5285420151203 24.0 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 38  4.5  10  7.9-9.9-9.9
5285420151204 24.3  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 43  3.1   6  4.5-9.9-9.9
5285420151205 28.5  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 31  2.9  10  7.8-9.9-9.9
5285420151206 24.1 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 40  2.9  15 11.9-9.9-9.9
5285420151207 23.9  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 38  0.9   8  6.3-9.9-9.9
5285420151208 20.5 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 40  0.1  11  9.0-9.9-9.9
5285420151209 19.7  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 46  2.7  23 18.0-9.9-9.9
5285420151210 20.7 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 43  2.4  24 18.9-9.9-9.9
5285420151211 19.0  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 48  2.7  20 16.2-9.9-9.9
5285420151212 20.6 10.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 7.9 45  3.6  17 13.3-9.9-9.9
5285420151213 15.8  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 38 -2.0  10  7.9-9.9-9.9
5285420151214 14.9  2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 36 -4.6  10  7.9-9.9-9.9
5285420151215 20.3 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.4 40 -1.8   9  7.0-9.9-9.9
5285420151216 19.0  7.4  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.0 42 -0.4  12  9.8-9.9-9.9
5285420151217 12.9 -0.8  0.819999-99.9-99.9-99.9-99.9-9.9 99 6.9 66  1.4   8  6.7-9.9-9.9
5285420151218 21.3  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 39  1.1   6  4.8-9.9-9.9
5285420151219 27.2  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 27 -0.6   9  7.3-9.9-9.9
5285420151220 26.2  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 35  1.7   8  6.8-9.9-9.9
5285420151221 20.7  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 44  2.6  14 11.1-9.9-9.9
5285420151222 18.0  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 48  0.2  13 10.4-9.9-9.9
5285420151223 17.0  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 42 -0.7  17 13.6-9.9-9.9
5285420151224 21.7  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 45  2.2  16 13.0-9.9-9.9
5285420151225 26.4  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 33  2.2  15 11.9-9.9-9.9
5285420151226 26.0  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 40  2.4  12  9.6-9.9-9.9
5285420151227 26.6  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 46  7.3   9  7.3-9.9-9.9
5285420151228 26.7 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 41  6.3  16 12.8-9.9-9.9
5285420151229 24.3  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 41  4.6   8  6.3-9.9-9.9
5285420151230 28.7  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 30  2.0   5  3.7-9.9-9.9
5285420151231 30.3  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 30  3.8   6  5.2-9.9-9.9
5285420160101 30.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 27  2.1   7  5.3-9.9-9.9
5285420160102 25.0  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 41  3.6  10  8.3-9.9-9.9
5285420160103 25.0  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 34  1.0   8  6.2-9.9-9.9
5285420160104 19.9  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 35 -0.4  10  7.6-9.9-9.9
5285420160105 27.4 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 26 -2.7   8  6.0-9.9-9.9
5285420160106 29.9  1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 27 -0.2   4  3.6-9.9-9.9
5285420160107 31.6 10.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 29  4.9   8  6.4-9.9-9.9
5285420160108 29.6  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 28  3.1   4  3.4-9.9-9.9
5285420160109 28.8  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 38  5.0  10  8.0-9.9-9.9
5285420160110 28.4  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 33  5.0   8  6.2-9.9-9.9
5285420160111 26.1  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 34  1.9  14 11.4-9.9-9.9
5285420160112 23.0  4.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 43  3.8  12  9.7-9.9-9.9
5285420160113 27.4  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 39  5.6   6  4.9-9.9-9.9
5285420160114 28.1  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 29  1.5   9  7.0-9.9-9.9
5285420160115 23.0 11.9  2.219999-99.9-99.9-99.9-99.9-9.9 99 9.1 57  5.2   5  4.1-9.9-9.9
5285420160116 21.7  5.7  0.219999-99.9-99.9-99.9-99.9-9.9 99 8.7 46  4.9  13 10.5-9.9-9.9
5285420160117 22.7  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 41  3.8   9  7.1-9.9-9.9
5285420160118 25.9  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 39  2.4   2  1.9-9.9-9.9
5285420160119 30.7  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 27  2.7   3  2.8-9.9-9.9
5285420160120 33.4  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 26  4.7   4  3.0-9.9-9.9
5285420160121 34.7 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 28  5.8  10  8.3-9.9-9.9
5285420160122 29.2 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 38  6.3   5  4.2-9.9-9.9
5285420160123 32.9  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 31  6.0  15 12.4-9.9-9.9
5285420160124 23.8 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 38  4.0  15 12.3-9.9-9.9
5285420160125 21.1  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 40  0.9   8  6.7-9.9-9.9
5285420160126 18.1  0.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 47  2.1   8  6.3-9.9-9.9
5285420160127 22.3  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 55  7.1  12  9.4-9.9-9.9
