5297120190926-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5297120190927 29.9 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 51 11.7 -99-99.9-9.9-9.9
5297120190928 33.3 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 57 15.1 -99-99.9-9.9-9.9
5297120190929 34.0 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 51 15.0 -99-99.9-9.9-9.9
5297120190930 36.0 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 44 16.7 -99-99.9-9.9-9.9
5297120191001 38.1 26.2  5.519999-99.9-99.9-99.9-99.9-9.9 9919.0 43 16.4 -99-99.9-9.9-9.9
5297120191002 31.6 20.3 12.519999-99.9-99.9-99.9-99.9-9.9 9924.9 98 21.0 -99-99.9-9.9-9.9
5297120191003 23.3 19.3  2.819999-99.9-99.9-99.9-99.9-9.9 9924.6 99 20.8 -99-99.9-9.9-9.9
5297120191004 25.4 20.3 40.219999-99.9-99.9-99.9-99.9-9.9 9924.3 92 20.6 -99-99.9-9.9-9.9
5297120191005 20.4 17.6  3.519999-99.9-99.9-99.9-99.9-9.9 9920.2 97 17.6 -99-99.9-9.9-9.9
5297120191006 21.9 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 90 16.4 -99-99.9-9.9-9.9
5297120191007 27.9 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 77 15.7 -99-99.9-9.9-9.9
5297120191008 30.1 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 60 14.9 -99-99.9-9.9-9.9
5297120191009 31.6 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.3 62 15.2 -99-99.9-9.9-9.9
5297120191010 34.8 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 60 18.0 -99-99.9-9.9-9.9
5297120191011 36.7 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 58 20.8 -99-99.9-9.9-9.9
5297120191012 36.9 25.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 57 21.4 -99-99.9-9.9-9.9
5297120191013 37.9 24.5 41.019999-99.9-99.9-99.9-99.9-9.9 9925.7 58 21.5 -99-99.9-9.9-9.9
5297120191014 26.6 18.3 21.019999-99.9-99.9-99.9-99.9-9.9 9923.5100 20.0 -99-99.9-9.9-9.9
5297120191015 23.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 89 17.7 -99-99.9-9.9-9.9
5297120191016 21.9 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 95 18.9 -99-99.9-9.9-9.9
5297120191017 25.6 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 94 20.1 -99-99.9-9.9-9.9
5297120191018 20.6 18.6 10.019999-99.9-99.9-99.9-99.9-9.9 9922.2 97 19.1 -99-99.9-9.9-9.9
5297120191019 24.8 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 83 17.9 -99-99.9-9.9-9.9
5297120191020 22.7 16.4  3.019999-99.9-99.9-99.9-99.9-9.9 9917.2 80 15.0 -99-99.9-9.9-9.9
5297120191021 20.5 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 87 15.6 -99-99.9-9.9-9.9
5297120191022 25.4 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 74 14.5 -99-99.9-9.9-9.9
5297120191023 27.3 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 65 14.4 -99-99.9-9.9-9.9
5297120191024 31.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.9 57 13.8 -99-99.9-9.9-9.9
5297120191025 31.5 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 51 13.1 -99-99.9-9.9-9.9
5297120191026 32.5 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 58 17.5 -99-99.9-9.9-9.9
5297120191027 28.1 22.1  0.219999-99.9-99.9-99.9-99.9-9.9 9923.9 73 20.3 -99-99.9-9.9-9.9
5297120191028 35.5 21.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 61 21.3 -99-99.9-9.9-9.9
5297120191029 37.3 26.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 61 22.4 -99-99.9-9.9-9.9
5297120191030 39.3 26.5  1.819999-99.9-99.9-99.9-99.9-9.9 9929.5 63 23.8 -99-99.9-9.9-9.9
5297120191031 30.0 21.5 16.819999-99.9-99.9-99.9-99.9-9.9 9926.6 95 22.1 -99-99.9-9.9-9.9
5297120191101 32.8 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9926.9 73 22.3 -99-99.9-9.9-9.9
5297120191102 36.4 25.0 42.819999-99.9-99.9-99.9-99.9-9.9 9928.0 65 22.9 -99-99.9-9.9-9.9
5297120191103 25.5 21.1 15.819999-99.9-99.9-99.9-99.9-9.9 9926.6 97 22.1 -99-99.9-9.9-9.9
5297120191104 31.3 21.9 15.519999-99.9-99.9-99.9-99.9-9.9 9929.8 90 24.0 -99-99.9-9.9-9.9
5297120191105 26.4 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 91 21.5 -99-99.9-9.9-9.9
5297120191106 30.0 17.8  0.519999-99.9-99.9-99.9-99.9-9.9 9925.4 79 21.3 -99-99.9-9.9-9.9
5297120191107 30.1 23.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 83 23.8 -99-99.9-9.9-9.9
5297120191108 32.0 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.1 77 23.5 -99-99.9-9.9-9.9
5297120191109 32.9 21.4 25.019999-99.9-99.9-99.9-99.9-9.9 9929.9 86 24.0 -99-99.9-9.9-9.9
5297120191110 31.6 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 77 21.5 -99-99.9-9.9-9.9
5297120191111 31.6 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 72 20.1 -99-99.9-9.9-9.9
5297120191112 33.0 20.7 40.519999-99.9-99.9-99.9-99.9-9.9 9928.3 74 23.1 -99-99.9-9.9-9.9
5297120191113 28.1 21.3 41.219999-99.9-99.9-99.9-99.9-9.9 9927.3 96 22.5 -99-99.9-9.9-9.9
5297120191114 30.2 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 81 21.4 -99-99.9-9.9-9.9
5297120191115 29.2 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 65 17.3 -99-99.9-9.9-9.9
5297120191116 30.6 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 60 14.9 -99-99.9-9.9-9.9
5297120191117 32.7 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 62 16.9 -99-99.9-9.9-9.9
5297120191118 35.1 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 63 20.0 -99-99.9-9.9-9.9
5297120191119 35.6 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.6 65 22.0 -99-99.9-9.9-9.9
5297120191120 36.5 23.9  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 66 22.8 -99-99.9-9.9-9.9
5297120191121 34.0 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.7 69 23.4 -99-99.9-9.9-9.9
5297120191122 30.0 25.1  1.519999-99.9-99.9-99.9-99.9-9.9 9929.7 82 23.9 -99-99.9-9.9-9.9
5297120191123 30.2 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 71 19.6 -99-99.9-9.9-9.9
5297120191124 32.4 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 67 18.2 -99-99.9-9.9-9.9
5297120191125 34.2 25.0 17.019999-99.9-99.9-99.9-99.9-9.9 9927.9 65 22.9 -99-99.9-9.9-9.9
5297120191126 29.7 22.3 30.819999-99.9-99.9-99.9-99.9-9.9 9927.5 96 22.6 -99-99.9-9.9-9.9
5297120191127 27.8 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.8 81 20.3 -99-99.9-9.9-9.9
5297120191128 30.3 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 58 16.2 -99-99.9-9.9-9.9
5297120191129 33.1 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9926.8 75 21.9 -99-99.9-9.9-9.9
5297120191130 29.3 19.9 30.519999-99.9-99.9-99.9-99.9-9.9 9926.2 86 21.8 -99-99.9-9.9-9.9
5297120191201 30.1 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.3 70 18.4 -99-99.9-9.9-9.9
5297120191202 27.6 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 60 13.7 -99-99.9-9.9-9.9
5297120191203 30.8 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 58 15.4 -99-99.9-9.9-9.9
5297120191204 30.4 18.8  1.019999-99.9-99.9-99.9-99.9-9.9 9925.1 79 20.9 -99-99.9-9.9-9.9
5297120191205 26.6 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 68 15.4 -99-99.9-9.9-9.9
5297120191206 28.6 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 65 14.7 -99-99.9-9.9-9.9
5297120191207 31.7 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 56 15.4 -99-99.9-9.9-9.9
5297120191208 33.7 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 56 17.8 -99-99.9-9.9-9.9
5297120191209 30.7 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 76 20.7 -99-99.9-9.9-9.9
5297120191210 33.7 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 70 21.7 -99-99.9-9.9-9.9
5297120191211 35.9 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 67 21.0 -99-99.9-9.9-9.9
5297120191212 29.2 22.2  8.219999-99.9-99.9-99.9-99.9-9.9 9928.0 79 22.9 -99-99.9-9.9-9.9
5297120191213 33.1 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9924.4 69 20.6 -99-99.9-9.9-9.9
5297120191214 35.0 19.2  0.219999-99.9-99.9-99.9-99.9-9.9 9927.9 69 22.7 -99-99.9-9.9-9.9
5297120191215 31.6 20.2  5.019999-99.9-99.9-99.9-99.9-9.9 9926.0 80 21.7 -99-99.9-9.9-9.9
5297120191216 28.5 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 78 19.2 -99-99.9-9.9-9.9
5297120191217 31.6 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 66 18.3 -99-99.9-9.9-9.9
5297120191218 32.9 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 64 17.5 -99-99.9-9.9-9.9
5297120191219 33.2 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 71 21.8 -99-99.9-9.9-9.9
5297120191220 34.8 22.1 37.519999-99.9-99.9-99.9-99.9-9.9 9929.9 81 23.9 -99-99.9-9.9-9.9
5297120191221 25.5 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 84 19.2 -99-99.9-9.9-9.9
5297120191222 27.3 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.4 69 16.1 -99-99.9-9.9-9.9
5297120191223 30.9 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 64 14.7 -99-99.9-9.9-9.9
5297120191224 32.2 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 58 17.8 -99-99.9-9.9-9.9
5297120191225 36.5 24.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 65 22.6 -99-99.9-9.9-9.9
5297120191226 35.7 21.3 19.519999-99.9-99.9-99.9-99.9-9.9 9930.5 77 24.3 -99-99.9-9.9-9.9
5297120191227 35.3 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 78 24.2 -99-99.9-9.9-9.9
5297120191228 37.5 22.8  0.009999-99.9-99.9-99.9-99.9-9.9 9930.8 70 24.5 -99-99.9-9.9-9.9
5297120191229 38.0 25.8  0.009999-99.9-99.9-99.9-99.9-9.9 9930.2 62 24.2 -99-99.9-9.9-9.9
5297120191230 38.1 23.6  0.009999-99.9-99.9-99.9-99.9-9.9 9930.0 69 24.0 -99-99.9-9.9-9.9
5297120191231 33.0 23.5  0.009999-99.9-99.9-99.9-99.9-9.9 9929.9 76 24.0 -99-99.9-9.9-9.9
5297120200101 31.6 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 74 23.2 -99-99.9-9.9-9.9
5297120200102 29.9 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.9 79 21.6 -99-99.9-9.9-9.9
5297120200103 32.6 19.8 13.019999-99.9-99.9-99.9-99.9-9.9 9922.8 68 19.6 -99-99.9-9.9-9.9
5297120200104 33.5 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 80 21.0 -99-99.9-9.9-9.9
5297120200105 34.4 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.7 71 22.2 -99-99.9-9.9-9.9
5297120200106 36.2 22.5  2.519999-99.9-99.9-99.9-99.9-9.9 9928.0 77 22.9 -99-99.9-9.9-9.9
5297120200107 32.2 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 66 19.0 -99-99.9-9.9-9.9
5297120200108 35.7 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 64 20.4 -99-99.9-9.9-9.9
5297120200109 34.2 26.3  1.519999-99.9-99.9-99.9-99.9-9.9 9931.7 74 25.0 -99-99.9-9.9-9.9
5297120200110 36.6 24.1 32.219999-99.9-99.9-99.9-99.9-9.9 9932.1 80 25.2 -99-99.9-9.9-9.9
5297120200111 31.8 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9931.2 87 24.8 -99-99.9-9.9-9.9
5297120200112 35.1 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9931.8 75 25.0 -99-99.9-9.9-9.9
5297120200113 33.0 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 78 23.9 -99-99.9-9.9-9.9
5297120200114 33.7 25.7  0.009999-99.9-99.9-99.9-99.9-9.9 9931.8 78 25.1 -99-99.9-9.9-9.9
5297120200115 36.7 25.3 24.819999-99.9-99.9-99.9-99.9-9.9 9931.7 74 25.0 -99-99.9-9.9-9.9
5297120200116 26.8 21.6 30.019999-99.9-99.9-99.9-99.9-9.9 9927.6 98 22.7 -99-99.9-9.9-9.9
5297120200117 29.8 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.3 65 16.9 -99-99.9-9.9-9.9
5297120200118 33.8 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 78 22.5 -99-99.9-9.9-9.9
5297120200119 34.9 24.2  0.009999-99.9-99.9-99.9-99.9-9.9 9931.7 74 25.0 -99-99.9-9.9-9.9
5297120200120 33.2 25.8  0.009999-99.9-99.9-99.9-99.9-9.9 9932.7 78 25.5 -99-99.9-9.9-9.9
