5273320151201-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5273320151202 29.6 21.7  6.019999-99.9-99.9-99.9-99.9 0.2  129.1 96 23.5   1  0.8 8.1 2.6
5273320151203 32.0 22.0  0.009999-99.9-99.9-99.9-99.9 1.2  929.9 91 24.0   1  0.510.0 3.1
5273320151204 35.4 22.5  0.819999-99.9-99.9-99.9-99.9 5.0 3730.1 82 24.1   2  1.516.6 5.9
5273320151205 30.2 20.6 48.219999-99.9-99.9-99.9-99.9-9.9 9927.1100 22.3   2  1.5 4.9-9.9
5273320151206 33.5 18.8  0.009999-99.9-99.9-99.9-99.911.5 8421.6 68 18.7   2  1.828.1 9.4
5273320151207 34.4 17.5  0.009999-99.9-99.9-99.9-99.911.2 8319.9 58 17.4   2  1.827.7 9.9
5273320151208 35.4 18.7  0.009999-99.9-99.9-99.9-99.9 7.7 5623.8 56 20.1   6  5.021.412.9
5273320151209 35.6 21.9  4.019999-99.9-99.9-99.9-99.9 2.8 2027.3 84 22.5   4  3.212.8 8.0
5273320151210 33.3 17.6  0.009999-99.9-99.9-99.9-99.910.9 8022.4 66 19.3   1  1.027.2 8.1
5273320151211 35.0 20.3  0.009999-99.9-99.9-99.9-99.9 6.9 5127.3 73 22.5   2  1.220.1 7.0
5273320151212 37.1 24.0  0.009999-99.9-99.9-99.9-99.9 7.3 5329.0 61 23.5   5  4.120.712.2
5273320151213 32.6 23.4  0.009999-99.9-99.9-99.9-99.9 7.1 5228.4 73 23.2   4  2.920.4 9.4
5273320151214 38.6 23.0  0.009999-99.9-99.9-99.9-99.9 5.3 3928.7 62 23.3   3  2.517.2 8.5
5273320151215 30.1 22.0  0.009999-99.9-99.9-99.9-99.9 2.8 2025.7 79 21.6   2  1.712.8 5.1
5273320151216 35.1 21.5  0.009999-99.9-99.9-99.9-99.9 6.4 4728.6 72 23.3   3  2.419.2 7.9
5273320151217 40.1 26.6  0.009999-99.9-99.9-99.9-99.911.3 8323.6 43 20.0   8  6.427.823.5
5273320151218 37.2 24.6  0.009999-99.9-99.9-99.9-99.9 4.7 3524.1 49 20.4   4  3.216.212.2
5273320151219 28.9 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.4 66 16.9   4  3.4 7.4-9.9
5273320151220 31.6 19.9  0.009999-99.9-99.9-99.9-99.9 2.8 2122.5 71 19.1   1  0.812.9 4.6
5273320151221 33.8 20.1  0.009999-99.9-99.9-99.9-99.9 1.3 1028.7 76 23.3   2  1.410.2 4.5
5273320151222 38.4 26.4  0.009999-99.9-99.9-99.9-99.9 7.5 5525.9 52 21.6   6  4.821.216.3
5273320151223 36.6 26.3  8.219999-99.9-99.9-99.9-99.9 3.2 2328.1 64 23.0   3  2.613.6 9.3
5273320151224 29.5 20.8  1.219999-99.9-99.9-99.9-99.9 1.4 1027.2 91 22.4   3  2.410.4 4.8
5273320151225 35.8 20.4  0.009999-99.9-99.9-99.9-99.9 7.1 5226.9 64 22.3   1  0.620.4 6.4
5273320151226 35.3 23.1 14.019999-99.9-99.9-99.9-99.9 4.3 3131.4 84 24.9   1  1.215.4 5.8
5273320151227 40.2 25.2  0.009999-99.9-99.9-99.9-99.9 7.3 5429.8 64 23.9   3  2.020.8 9.4
5273320151228 35.9 24.2  2.819999-99.9-99.9-99.9-99.9 2.3 1730.7 82 24.5   2  1.612.0 5.6
5273320151229 38.9 22.8  0.009999-99.9-99.9-99.9-99.910.5 7729.9 71 24.0   1  0.626.6 8.5
5273320151230 44.0 23.8  0.009999-99.9-99.9-99.9-99.911.8 8727.6 46 22.7   1  1.028.810.9
5273320151231 34.1 23.9  0.009999-99.9-99.9-99.9-99.9 4.1 3027.7 70 22.7   3  2.615.2 8.3
5273320160101 40.1 19.9  0.009999-99.9-99.9-99.9-99.911.3 8325.5 56 21.4   1  0.927.8 9.4
5273320160102 40.3 24.0  0.009999-99.9-99.9-99.9-99.9 7.3 5329.4 58 23.7   2  1.920.7 9.9
5273320160103 38.5 25.2  0.009999-99.9-99.9-99.9-99.9 5.4 3929.4 63 23.7   3  2.117.4 8.9
5273320160104 38.2 23.6  0.009999-99.9-99.9-99.9-99.9 6.2 4629.5 69 23.8   2  1.418.9 7.3
5273320160105 38.2 23.3  0.009999-99.9-99.9-99.9-99.9 4.3 3228.7 63 23.3   2  1.915.5 7.4
5273320160106 39.7 23.2  0.009999-99.9-99.9-99.9-99.9 9.2 6826.8 54 22.2   2  1.824.210.1
5273320160107 39.8 22.9  0.009999-99.9-99.9-99.9-99.9 9.0 6626.1 53 21.7   2  1.523.8 9.7
5273320160108 39.7 21.7  0.009999-99.9-99.9-99.9-99.9 9.1 6725.3 51 21.2   2  1.523.9 9.9
5273320160109 38.4 23.7 17.819999-99.9-99.9-99.9-99.9 4.9 3630.8 93 24.5   2  1.316.4 6.1
