5292120131217-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5292120140118 36.6 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9928.1 62 23.0 -99-99.9-9.9-9.9
5292120140119 38.5 24.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.6 61 23.3 -99-99.9-9.9-9.9
5292120140120 36.4 23.9  0.009999-99.9-99.9-99.9-99.9-9.9 9928.6 61 23.3 -99-99.9-9.9-9.9
5292120140121 36.1 24.9  0.009999-99.9-99.9-99.9-99.9-9.9 9929.1 64 23.6 -99-99.9-9.9-9.9
5292120140122 37.2 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.0 59 23.5 -99-99.9-9.9-9.9
5292120140123 37.2 26.3  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 58 23.1 -99-99.9-9.9-9.9
5292120140124 37.9 22.8 23.019999-99.9-99.9-99.9-99.9-9.9 9928.4 67 23.1 -99-99.9-9.9-9.9
5292120140125 24.6 18.1  0.819999-99.9-99.9-99.9-99.9-9.9 9921.2 84 18.4 -99-99.9-9.9-9.9
5292120140126 31.7 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 78 21.1 -99-99.9-9.9-9.9
5292120140127 34.5 23.9  0.219999-99.9-99.9-99.9-99.9-9.9 9929.3 75 23.7 -99-99.9-9.9-9.9
5292120140128 35.5 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 65 22.8 -99-99.9-9.9-9.9
5292120140129 36.6 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9927.4 62 22.5 -99-99.9-9.9-9.9
5292120140130 36.8 23.3 24.219999-99.9-99.9-99.9-99.9-9.9 9926.4 58 22.0 -99-99.9-9.9-9.9
5292120140131 36.0 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9927.3 60 22.5 -99-99.9-9.9-9.9
5292120140201 36.6 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 57 21.9 -99-99.9-9.9-9.9
5292120140202 37.3 24.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 54 21.4 -99-99.9-9.9-9.9
5292120140203 37.2 24.5  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 57 21.1 -99-99.9-9.9-9.9
5292120140204 37.6 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 52 21.3 -99-99.9-9.9-9.9
5292120140205 36.8 25.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 54 21.2 -99-99.9-9.9-9.9
5292120140206 38.4 24.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 50 20.6 -99-99.9-9.9-9.9
5292120140207 38.8 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 48 20.3 -99-99.9-9.9-9.9
5292120140208 38.2 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 52 20.9 -99-99.9-9.9-9.9
5292120140209 39.7 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5 49 21.3 -99-99.9-9.9-9.9
5292120140210 39.2 22.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.2 55 21.2 -99-99.9-9.9-9.9
5292120140211 39.0 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 53 21.6 -99-99.9-9.9-9.9
5292120140212 31.0 21.2 25.519999-99.9-99.9-99.9-99.9-9.9 9926.7 80 22.2 -99-99.9-9.9-9.9
5292120140213 29.2 20.6  2.819999-99.9-99.9-99.9-99.9-9.9 9925.6 89 21.4 -99-99.9-9.9-9.9
5292120140214 25.9 19.1  0.819999-99.9-99.9-99.9-99.9-9.9 9921.3 78 18.5 -99-99.9-9.9-9.9
5292120140215 30.5 17.5  0.219999-99.9-99.9-99.9-99.9-9.9 9920.8 71 18.0 -99-99.9-9.9-9.9
5292120140216 33.1 19.2  0.219999-99.9-99.9-99.9-99.9-9.9 9922.0 65 19.0 -99-99.9-9.9-9.9
5292120140217 34.9 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9923.0 63 19.7 -99-99.9-9.9-9.9
5292120140218 35.3 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 65 21.1 -99-99.9-9.9-9.9
5292120140219 32.5 21.5  7.019999-99.9-99.9-99.9-99.9-9.9 9925.7 85 21.5 -99-99.9-9.9-9.9
5292120140220 31.3 20.6  0.519999-99.9-99.9-99.9-99.9-9.9 9926.5 84 22.0 -99-99.9-9.9-9.9
5292120140221 34.6 21.7  0.219999-99.9-99.9-99.9-99.9-9.9 9928.8 73 23.4 -99-99.9-9.9-9.9
5292120140222 33.0 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 83 23.0 -99-99.9-9.9-9.9
5292120140223 33.1 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 73 21.6 -99-99.9-9.9-9.9
5292120140224 35.8 22.0  0.219999-99.9-99.9-99.9-99.9-9.9 9927.4 64 22.6 -99-99.9-9.9-9.9
5292120140225 28.2 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 9927.2 88 22.4 -99-99.9-9.9-9.9
5292120140226 24.4 19.3  0.219999-99.9-99.9-99.9-99.9-9.9 9923.8 97 20.3 -99-99.9-9.9-9.9
5292120140227 26.6 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 73 16.5 -99-99.9-9.9-9.9
5292120140228 27.5 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 64 14.5 -99-99.9-9.9-9.9
5292120140301 29.9 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 68 17.2 -99-99.9-9.9-9.9
5292120140302 30.6 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 62 17.1 -99-99.9-9.9-9.9
5292120140303 23.4 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 96 19.6 -99-99.9-9.9-9.9
5292120140304 30.7 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9921.5 82 18.6 -99-99.9-9.9-9.9
5292120140305 31.9 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.0 64 18.9 -99-99.9-9.9-9.9
5292120140306 33.1 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 61 19.3 -99-99.9-9.9-9.9
5292120140307 31.1 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 69 19.2 -99-99.9-9.9-9.9
5292120140308 29.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 64 16.6 -99-99.9-9.9-9.9
5292120140309 34.0 16.4  0.819999-99.9-99.9-99.9-99.9-9.9 9920.2 64 17.5 -99-99.9-9.9-9.9
5292120140310 28.5 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.0 79 18.3 -99-99.9-9.9-9.9
5292120140311 29.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 66 15.8 -99-99.9-9.9-9.9
5292120140312 31.7 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 59 16.1 -99-99.9-9.9-9.9
5292120140313 35.7 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 67 19.9 -99-99.9-9.9-9.9
5292120140314 35.4 21.8  2.019999-99.9-99.9-99.9-99.9-9.9 9925.0 60 21.0 -99-99.9-9.9-9.9
5292120140315 28.5 19.0  0.519999-99.9-99.9-99.9-99.9-9.9 9922.3 80 19.2 -99-99.9-9.9-9.9
5292120140316 32.8 21.5  0.219999-99.9-99.9-99.9-99.9-9.9 9928.2 84 23.0 -99-99.9-9.9-9.9
5292120140317 26.8 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.2 93 23.1 -99-99.9-9.9-9.9
5292120140318 25.9 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 98 21.3 -99-99.9-9.9-9.9
5292120140319 23.3 20.8  0.009999-99.9-99.9-99.9-99.9-9.9 9925.5100 21.4 -99-99.9-9.9-9.9
5292120140320 23.7 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.9 89 18.9 -99-99.9-9.9-9.9
5292120140321 28.3 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 78 18.6 -99-99.9-9.9-9.9
5292120140322 22.6 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 61 10.9 -99-99.9-9.9-9.9
5292120140323 24.5 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 62 11.3 -99-99.9-9.9-9.9
5292120140324 29.5 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 63 14.7 -99-99.9-9.9-9.9
5292120140325 33.5 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.5 65 20.0 -99-99.9-9.9-9.9
5292120140326 32.3 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.6 74 20.8 -99-99.9-9.9-9.9
5292120140327 32.1 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 70 20.6 -99-99.9-9.9-9.9
5292120140328 29.3 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.8 80 21.6 -99-99.9-9.9-9.9
5292120140329 27.4 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9926.1 92 21.8 -99-99.9-9.9-9.9
5292120140330 31.2 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.9 88 22.8 -99-99.9-9.9-9.9
5292120140331 28.8 22.1  0.009999-99.9-99.9-99.9-99.9-9.9 9927.5 86 22.7 -99-99.9-9.9-9.9
5292120140401 31.0 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9926.2 77 21.8 -99-99.9-9.9-9.9
5292120140402 29.9 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9925.0 80 21.1 -99-99.9-9.9-9.9
5292120140403 32.6 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 9925.4 73 21.3 -99-99.9-9.9-9.9
5292120140404 32.9 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9927.6 75 22.7 -99-99.9-9.9-9.9
5292120140405 33.2 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.3 74 23.1 -99-99.9-9.9-9.9
5292120140406 34.3 24.3  0.009999-99.9-99.9-99.9-99.9-9.9 9929.4 73 23.8 -99-99.9-9.9-9.9
5292120140407 35.2 25.4  0.009999-99.9-99.9-99.9-99.9-9.9 9928.7 66 23.4 -99-99.9-9.9-9.9
5292120140408 35.2 25.6  0.009999-99.9-99.9-99.9-99.9-9.9 9930.5 72 24.4 -99-99.9-9.9-9.9
5292120140409 29.6 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 52 16.1 -99-99.9-9.9-9.9
5292120140410 31.2 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 77 20.4 -99-99.9-9.9-9.9
5292120140411 25.4 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.6 99 21.5 -99-99.9-9.9-9.9
5292120140412 23.3 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9919.1 91 16.7 -99-99.9-9.9-9.9
5292120140413 20.0 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 63  8.4 -99-99.9-9.9-9.9
5292120140414 21.8 10.4  6.219999-99.9-99.9-99.9-99.9-9.9 9914.0 79 12.0 -99-99.9-9.9-9.9
5292120140415 24.2 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 75 12.5 -99-99.9-9.9-9.9
5292120140416 29.0 11.9  0.219999-99.9-99.9-99.9-99.9-9.9 9919.8 77 17.1 -99-99.9-9.9-9.9
5292120140417 22.4 18.4147.519999-99.9-99.9-99.9-99.9-9.9 9923.5 99 20.0 -99-99.9-9.9-9.9
5292120140418 25.2 19.2  9.819999-99.9-99.9-99.9-99.9-9.9 9924.3 94 20.6 -99-99.9-9.9-9.9
5292120140419 26.8 21.3  1.019999-99.9-99.9-99.9-99.9-9.9 9925.5 92 21.4 -99-99.9-9.9-9.9
5292120140420 23.4 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 95 19.5 -99-99.9-9.9-9.9
5292120140421 29.4 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.8 80 19.5 -99-99.9-9.9-9.9
5292120140422 27.0 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 72 16.7 -99-99.9-9.9-9.9
5292120140423 25.9 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 72 15.0 -99-99.9-9.9-9.9
5292120140424 24.4 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 69 13.6 -99-99.9-9.9-9.9
5292120140425 23.3 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 70 12.8 -99-99.9-9.9-9.9
5292120140426 25.0 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 77 13.7 -99-99.9-9.9-9.9
5292120140427 29.6 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 76 17.8 -99-99.9-9.9-9.9
5292120140428 23.2 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 86 17.5 -99-99.9-9.9-9.9
5292120140429 22.4 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 98 18.0 -99-99.9-9.9-9.9
5292120140430 21.8 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 95 18.7 -99-99.9-9.9-9.9
5292120140501 21.3 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.0 87 14.9 -99-99.9-9.9-9.9
5292120140502 26.2 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.6 85 16.3 -99-99.9-9.9-9.9
5292120140503 28.1 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9924.1 82 20.4 -99-99.9-9.9-9.9
5292120140504 24.6 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9923.9 99 20.3 -99-99.9-9.9-9.9
5292120140505 24.1 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 93 19.7 -99-99.9-9.9-9.9
5292120140506 30.1 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9925.1 88 21.1 -99-99.9-9.9-9.9
5292120140507 29.8 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9924.8 86 21.0 -99-99.9-9.9-9.9
5292120140508 26.9 19.6  0.009999-99.9-99.9-99.9-99.9-9.9 9922.3 83 19.2 -99-99.9-9.9-9.9
5292120140509 21.8 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 80 14.1 -99-99.9-9.9-9.9
5292120140510 24.0 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 80 14.4 -99-99.9-9.9-9.9
5292120140511 25.6 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.9 81 16.6 -99-99.9-9.9-9.9
5292120140512 25.6 16.0  4.519999-99.9-99.9-99.9-99.9-9.9 9920.7 87 18.0 -99-99.9-9.9-9.9
5292120140513 25.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 87 18.0 -99-99.9-9.9-9.9
5292120140514 28.2 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.4 82 19.2 -99-99.9-9.9-9.9
5292120140515 29.4 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9923.6 82 20.2 -99-99.9-9.9-9.9
5292120140516 27.1 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 82 18.8 -99-99.9-9.9-9.9
5292120140517 29.2 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 82 19.1 -99-99.9-9.9-9.9
5292120140518 26.1 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 83 17.6 -99-99.9-9.9-9.9
5292120140519 28.8 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 78 17.8 -99-99.9-9.9-9.9
5292120140520 28.3 17.1 26.519999-99.9-99.9-99.9-99.9-9.9 9922.2 81 19.1 -99-99.9-9.9-9.9
5292120140521 24.6 19.4  0.219999-99.9-99.9-99.9-99.9-9.9 9924.0 96 20.4 -99-99.9-9.9-9.9
5292120140522 20.9 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.7 84 12.5 -99-99.9-9.9-9.9
5292120140523 15.7 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 83  9.8 -99-99.9-9.9-9.9
5292120140524 13.7  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 90  8.9 -99-99.9-9.9-9.9
5292120140525 10.9  8.2 11.219999-99.9-99.9-99.9-99.9-9.9 9912.0 99  9.6 -99-99.9-9.9-9.9
5292120140526 18.3  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 84  8.9 -99-99.9-9.9-9.9
5292120140527 21.3  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 84 10.2 -99-99.9-9.9-9.9
5292120140528 21.8  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.4 80 11.3 -99-99.9-9.9-9.9
5292120140529 23.7 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 75 13.3 -99-99.9-9.9-9.9
5292120140530 19.5 16.1 23.219999-99.9-99.9-99.9-99.9-9.9 9918.4 93 16.2 -99-99.9-9.9-9.9
5292120140531 19.3 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.2 96 16.9 -99-99.9-9.9-9.9
5292120140601 20.1 11.3  0.219999-99.9-99.9-99.9-99.9-9.9 9914.7 87 12.6 -99-99.9-9.9-9.9
5292120140602 20.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 78 10.3 -99-99.9-9.9-9.9
5292120140603 22.3  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 80 11.1 -99-99.9-9.9-9.9
5292120140604 24.2 13.8  3.519999-99.9-99.9-99.9-99.9-9.9 9917.4 77 15.1 -99-99.9-9.9-9.9
5292120140605 20.4 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 96 18.1 -99-99.9-9.9-9.9
5292120140606 19.0 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.5 90 15.4 -99-99.9-9.9-9.9
5292120140607 23.7 14.4  0.009999-99.9-99.9-99.9-99.9-9.9 9917.7 90 15.5 -99-99.9-9.9-9.9
5292120140608 19.4 11.9  0.219999-99.9-99.9-99.9-99.9-9.9 9913.8 82 11.7 -99-99.9-9.9-9.9
5292120140609 22.1  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 85 12.2 -99-99.9-9.9-9.9
5292120140610 24.9  9.7  6.519999-99.9-99.9-99.9-99.9-9.9 9917.0 82 14.7 -99-99.9-9.9-9.9
5292120140611 26.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 75 18.3 -99-99.9-9.9-9.9
5292120140612 29.4 21.0  4.519999-99.9-99.9-99.9-99.9-9.9 9921.6 70 18.7 -99-99.9-9.9-9.9
5292120140613 24.2 12.8 12.519999-99.9-99.9-99.9-99.9-9.9 9916.0 93 13.9 -99-99.9-9.9-9.9
5292120140614 16.6 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 94 12.8 -99-99.9-9.9-9.9
5292120140615 17.8 13.0  0.219999-99.9-99.9-99.9-99.9-9.9 9917.3 97 15.2 -99-99.9-9.9-9.9
5292120140616 19.7 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 94 16.1 -99-99.9-9.9-9.9
5292120140617 21.0 14.0  0.219999-99.9-99.9-99.9-99.9-9.9 9916.8 88 14.8 -99-99.9-9.9-9.9
5292120140618 19.4 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 72  9.6 -99-99.9-9.9-9.9
5292120140619 15.6  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 74  7.0 -99-99.9-9.9-9.9
5292120140620 18.5  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 78  8.2 -99-99.9-9.9-9.9
5292120140621 24.8  8.6  2.819999-99.9-99.9-99.9-99.9-9.9 9915.9 82 13.7 -99-99.9-9.9-9.9
5292120140622 25.2 15.7 70.519999-99.9-99.9-99.9-99.9-9.9 9919.1 87 16.7 -99-99.9-9.9-9.9
5292120140623 25.1 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 88 18.9 -99-99.9-9.9-9.9
5292120140624 23.4 18.0  3.019999-99.9-99.9-99.9-99.9-9.9 9922.7 93 19.5 -99-99.9-9.9-9.9
5292120140625 20.5 17.9  6.219999-99.9-99.9-99.9-99.9-9.9 9920.8 96 18.1 -99-99.9-9.9-9.9
5292120140626 18.4 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 99 15.7 -99-99.9-9.9-9.9
5292120140627 15.8 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 99 15.1 -99-99.9-9.9-9.9
5292120140628 15.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 99 13.6 -99-99.9-9.9-9.9
5292120140629 19.2 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 83 11.4 -99-99.9-9.9-9.9
5292120140630 19.0  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 86  9.2 -99-99.9-9.9-9.9
5292120140701 20.4  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 78 10.2 -99-99.9-9.9-9.9
5292120140702 23.3 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 83 14.3 -99-99.9-9.9-9.9
5292120140703 22.6 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.7 99 18.8 -99-99.9-9.9-9.9
5292120140704 27.7 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 84 20.8 -99-99.9-9.9-9.9
5292120140705 26.0 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 86 17.4 -99-99.9-9.9-9.9
5292120140706 16.5  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 70  7.9 -99-99.9-9.9-9.9
5292120140707 18.2  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 73  7.7 -99-99.9-9.9-9.9
5292120140708 19.6  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 78  9.4 -99-99.9-9.9-9.9
5292120140709 21.7  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 87 12.8 -99-99.9-9.9-9.9
5292120140710 15.8 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4100 14.4 -99-99.9-9.9-9.9
5292120140711 24.9 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 87 16.2 -99-99.9-9.9-9.9
5292120140712 25.3 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9919.6 84 17.2 -99-99.9-9.9-9.9
5292120140713 27.2 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9920.0 78 17.4 -99-99.9-9.9-9.9
5292120140714 28.5 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9919.9 71 17.4 -99-99.9-9.9-9.9
5292120140715 27.9 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.8 74 17.3 -99-99.9-9.9-9.9
5292120140716 28.6 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.8 78 18.9 -99-99.9-9.9-9.9
5292120140717 24.1 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.3 91 17.4 -99-99.9-9.9-9.9
5292120140718 20.3  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 77  9.0 -99-99.9-9.9-9.9
