5011419690517 29.0 19.0  0.009900 15.9-99.9-99.9-99.9 7.1 6819.0 69 16.7  27 21.611.3 4.1
5011419690518 27.1 19.9  0.009900 15.7-99.9-99.9-99.9 7.4 7121.3 75 18.5  21 16.811.6 3.0
5011419690519 23.2 15.5  0.009900 15.1-99.9-99.9-99.9 0.4  415.8 79 13.8  24 19.2 4.0 2.7
5011419690520 16.2 14.0  4.719900 11.9-99.9-99.9-99.9 0.4  414.8 88 12.8  15 12.0 4.0 1.2
5011419690521 17.4 12.1  0.009900  9.9-99.9-99.9-99.9 4.4 4312.5 79 10.3  16 12.8 8.2 1.7
5011419690522 20.0  9.0  0.009900  5.2-99.9-99.9-99.9 7.6 7412.5 73 10.3  18 14.411.5 1.8
5011419690523 19.8 11.6  0.009900 10.3-99.9-99.9-99.9 4.2 4111.9 72  9.5  18 14.4 7.9 2.2
5011419690524 18.5  8.7  0.009900  5.9-99.9-99.9-99.9 6.3 6111.4 72  8.9  21 16.810.1 1.9
5011419690525 16.2 12.0  0.719900  8.2-99.9-99.9-99.9 0.2  214.4 88 12.4  11  8.8 3.7 0.9
5011419690526 14.8 11.8  0.009900 10.3-99.9-99.9-99.9 0.0  012.2 83  9.9  13 10.4 3.5 1.3
5011419690527 15.9 10.0  0.009900  4.9-99.9-99.9-99.9 4.2 4111.3 78  8.8  13 10.4 7.8 1.4
5011419690528 20.8  8.9  0.009900  2.9-99.9-99.9-99.9 9.5 9313.8 73 11.8  18 14.413.1 1.5
5011419690529 18.9 16.8 27.519900 12.2-99.9-99.9-99.9 0.0  018.0 88 15.8  15 12.0 3.4 1.1
5011419690530 17.0 14.8  0.419900 11.9-99.9-99.9-99.9 0.0  016.0 90 14.0  24 19.2 3.4 1.2
5011419690531 16.1  8.8  0.009900  5.2-99.9-99.9-99.9 9.3 91 9.0 68  5.4  21 16.812.8 2.1
5011419690601 14.5  5.0  0.009900  0.1-99.9-99.9-99.9 8.4 83 8.0 69  3.8  11  8.811.8 1.2
5011419690602 15.0  5.0  0.009900 -0.5-99.9-99.9-99.9 8.2 81 7.8 63  3.4  13 10.411.6 1.4
5011419690603 15.0  4.9  0.009900 -0.8-99.9-99.9-99.9 9.5 94 9.2 80  5.8  11  8.812.8 1.0
5011419690604 13.5  4.5  0.009900  0.7-99.9-99.9-99.9 0.0  0 9.1 75  5.6  11  8.8 3.3 1.0
5011419690605 14.5  7.0  0.009900  1.9-99.9-99.9-99.9 5.3 52 9.6 74  6.4  18 14.4 8.6 1.4
5011419690606 17.0  7.8  0.009900  4.9-99.9-99.9-99.9 9.2 9110.8 78  8.1  24 19.212.4 1.7
5011419690607 22.7  9.8  0.009900  6.9-99.9-99.9-99.9 3.4 3416.8 77 14.8  27 21.6 6.6 1.2
5011419690608 20.8 13.2  0.009900  9.0-99.9-99.9-99.9 7.7 7611.5 65  9.0  18 14.410.9 2.4
5011419690609 23.6 12.7  0.009900  9.8-99.9-99.9-99.9 6.9 6817.0 78 15.0  13 10.410.0 1.4
5011419690610 29.6 18.0  0.009900 12.7-99.9-99.9-99.9 3.6 3622.9 72 19.7  37 29.6 6.8 3.2
5011419690611 25.5 16.4  0.009900 13.8-99.9-99.9-99.9 0.0  016.9 71 14.9  27 21.6 3.2 3.1
5011419690612 16.4 11.8  5.019900 10.9-99.9-99.9-99.9 0.0  012.0 82  9.7  27 21.6 3.2 2.1
5011419690613 12.5  7.7  7.719900  8.9-99.9-99.9-99.9 0.0  010.9 89  8.2  33 26.4 3.2 1.2
5011419690614 13.2  4.4-99.999900 -0.8-99.9-99.9-99.9 7.9 79 7.6 66  3.0  16 12.810.9 1.3
5011419690615 10.0  1.0  0.009900 -4.5-99.9-99.9-99.9 9.4 94 6.1 71  0.0   9  7.212.4 0.8
5011419690616 15.9  2.6  0.009900 -2.0-99.9-99.9-99.9 8.2 82 9.0 74  5.4  21 16.811.2 1.2
5011419690617 11.7  0.2  0.009900  2.3-99.9-99.9-99.9 8.5 85 5.2 63 -2.2  29 23.211.5 2.4
5011419690618 11.0 -1.4  0.009900 -7.7-99.9-99.9-99.9 8.8 88 4.4 55 -4.4  11  8.811.8 1.3
5011419690619 12.3  1.9  0.009900 -3.6-99.9-99.9-99.9 8.4 84 5.5 55 -1.4  13 10.411.4 1.5
5011419690620 14.3  2.0  0.009900 -0.8-99.9-99.9-99.9 8.7 87 5.4 56 -1.7  21 16.811.6 2.3
5011419690621 14.3  4.3  0.009900  3.2-99.9-99.9-99.9 4.1 4110.1 84  7.1  30 24.0 7.2 1.1
5011419690622 17.0  9.4  0.009900  7.9-99.9-99.9-99.9 4.4 4412.7 81 10.5  33 26.4 7.5 1.6
5011419690623 23.8 13.4  0.009900 11.4-99.9-99.9-99.9 9.3 9315.0 73 13.0  27 21.612.2 2.7
5011419690624 24.0 15.7  0.009900 13.3-99.9-99.9-99.9 3.9 3916.9 72 14.9  37 29.6 7.0 3.2
5011419690625 24.5 18.7  0.009900 16.3-99.9-99.9-99.9 0.1  119.0 76 16.7  33 26.4 3.3 3.0
5011419690626 23.5 19.0  0.009900 15.9-99.9-99.9-99.9 0.7  719.1 77 16.8  21 16.8 3.9 2.2
5011419690627 20.6 10.8  0.009900 12.9-99.9-99.9-99.9 0.0  014.7 90 12.7  15 12.0 3.2 1.3
5011419690628 11.9  9.4 11.819900  8.8-99.9-99.9-99.9 0.0  011.7 89  9.3  24 19.2 3.2 0.9
5011419690629 11.4  5.2  0.009900  0.5-99.9-99.9-99.9 8.0 80 6.9 64  1.7  29 23.211.0 2.2
5011419690630 12.6  2.7  0.009900 -5.3-99.9-99.9-99.9 9.1 90 6.9 68  1.7  14 11.212.1 1.2
5011419690701 14.2  3.5  0.009900 -1.1-99.9-99.9-99.9 9.5 94 6.5 61  0.9  13 10.412.5 1.5
5011419690702 17.2  2.5  0.009900  0.3-99.9-99.9-99.9 7.3 7210.4 71  7.5  18 14.410.4 0.9
5011419690703 25.5 14.0  0.009900 11.1-99.9-99.9-99.9 7.0 6918.9 75 16.6  30 24.010.1 2.2
5011419690704 27.4 20.2  0.009900 18.3-99.9-99.9-99.9 7.7 7618.7 68 16.4  24 19.210.8 3.5
5011419690705 22.5  8.7  0.009900 12.8-99.9-99.9-99.9 0.6  610.6 77  7.8  33 26.4 3.9 3.7
5011419690706 10.2  2.5  0.009900  1.4-99.9-99.9-99.9 8.2 81 5.4 57 -1.7  24 19.211.4 2.1
5011419690707  9.8 -0.4  0.009900 -2.5-99.9-99.9-99.9 7.4 73 6.2 72  0.2  15 12.010.6 1.0
5011419690708  7.1  2.4  1.619900 -2.8-99.9-99.9-99.9 0.9  9 7.3 86  2.5  15 12.0 4.2 0.8
5011419690709  8.8  1.8  0.009900 -2.7-99.9-99.9-99.9 0.0  0 8.0 84  3.8  30 24.0 3.3 0.9
5011419690710 11.5  4.9  0.009900  2.8-99.9-99.9-99.9 1.7 17 8.7 77  5.0  13 10.4 5.0 1.0
5011419690711 11.3  4.8  0.009900  2.9-99.9-99.9-99.9 1.5 15 7.8 73  3.4  21 16.8 4.8 1.6
5011419690712 13.9  4.5  0.009900  1.2-99.9-99.9-99.9 8.1 80 7.5 69  2.9  18 14.411.5 1.6
5011419690713 14.8  4.8  0.009900  0.5-99.9-99.9-99.9 7.0 69 8.9 71  5.3  14 11.210.4 1.2
5011419690714 20.0  7.8  0.009900  3.9-99.9-99.9-99.9 8.3 8110.0 62  7.0  15 12.011.8 1.9
5011419690715 19.3  6.0  0.009900  1.1-99.9-99.9-99.9 8.6 84 9.2 65  5.8  18 14.412.2 2.0
5011419690716 21.0  6.9  0.009900  4.8-99.9-99.9-99.9 9.7 9510.3 67  7.4  27 21.613.3 2.6
5011419690717 25.0 12.7  0.009900 10.3-99.9-99.9-99.9 7.5 7314.3 61 12.3  27 21.611.1 3.2
5011419690718 21.3 12.0  0.009900  1.3-99.9-99.9-99.9 7.1 69 9.1 54  5.6  30 24.010.8 4.3
5011419690719 18.3 10.5  0.009900  8.9-99.9-99.9-99.9 2.6 2512.0 77  9.7  16 12.8 6.2 1.7
5011419690720 18.6  7.8  0.009900  0.9-99.9-99.9-99.9 7.7 75 9.5 67  6.2  15 12.011.5 1.9
5011419690721 20.0  9.0  0.009900  6.4-99.9-99.9-99.9 5.9 5711.3 69  8.8  18 14.4 9.7 2.0
5011419690722 14.2  5.5  0.009900  1.6-99.9-99.9-99.9 6.3 61 8.2 73  4.1  21 16.810.1 1.9
5011419690723 18.7  4.6  0.009900  0.7-99.9-99.9-99.9 9.2 89 9.1 66  5.6  27 21.613.3 2.4
5011419690724 29.5 11.8  1.219900 10.5-99.9-99.9-99.9 8.8 8518.6 66 16.4  30 24.012.9 3.0
5011419690725 25.0 15.6  0.009900 14.9-99.9-99.9-99.9 3.5 3414.9 76 12.9  25 20.0 7.3 3.4
5011419690726 27.8 14.0  0.009900 11.5-99.9-99.9-99.9 6.9 6617.7 70 15.6  24 19.211.0 3.0
5011419690727 28.1 19.7  0.009900 10.6-99.9-99.9-99.9 8.9 8514.9 54 12.9  24 19.213.2 4.6
5011419690728 30.2 17.9  0.009900 13.1-99.9-99.9-99.9 9.0 8615.3 53 13.3  37 29.613.4 6.2
5011419690729 31.4 20.0  0.009900 12.5-99.9-99.9-99.9 8.6 8216.1 55 14.1  33 26.413.0 6.2
5011419690730 23.8 11.5  0.009900  9.4-99.9-99.9-99.9 0.0  011.3 74  8.8  31 24.8 3.7 4.2
5011419690731 12.9  5.0  0.009900  4.9-99.9-99.9-99.9 8.3 79 5.1 49 -2.5  24 19.212.9 3.0
5011419690801 15.0  1.5  0.009900 -5.5-99.9-99.9-99.9 9.7 92 4.5 40 -4.1   9  7.214.5 1.7
5011419690802 15.1  3.5  0.009900 -4.5-99.9-99.9-99.9 8.6 81 5.4 47 -1.7  24 19.213.4 3.1
5011419690803 16.8  6.6  0.009900  0.5-99.9-99.9-99.9 4.7 44 7.7 57  3.2  37 29.6 9.1 4.0
5011419690804 17.2  8.9  0.009900  2.0-99.9-99.9-99.9 3.5 33 9.9 69  6.8  14 11.2 7.8 1.9
5011419690805 14.7  8.0  0.009900  3.8-99.9-99.9-99.9 1.0  9 8.3 65  4.3  31 24.8 5.1 3.1
5011419690806 15.5  0.8  0.009900 -3.8-99.9-99.9-99.9 9.9 93 4.6 43 -3.8  11  8.815.2 1.9
5011419690807 18.5  4.6  0.009900 -0.1-99.9-99.9-99.9 8.3 78 4.8 39 -3.3  34 27.213.4 5.0
5011419690808 23.0  7.3  0.009900  0.6-99.9-99.9-99.9 9.8 91 8.0 47  3.8  21 16.815.2 3.5
5011419690809 24.0 10.6  0.009900  2.4-99.9-99.9-99.9 9.4 8712.2 65  9.9  27 21.614.9 3.7
5011419690810 19.0  7.2  0.009900  0.0-99.9-99.9-99.9 4.7 44 7.0 51  1.9  24 19.2 9.5 3.7
5011419690811 19.4  4.4  0.009900  0.5-99.9-99.9-99.9 9.1 84 8.8 64  5.1  21 16.814.7 2.6
5011419690812 19.8  9.8  0.009900  1.9-99.9-99.9-99.9 0.8  713.3 75 11.2  11  8.8 5.1 1.4
5011419690813 24.0 12.8  0.009900  3.4-99.9-99.9-99.9 9.1 8413.0 65 10.9  30 24.014.9 4.2
5011419690814 17.8  7.3  0.009900  4.9-99.9-99.9-99.9-9.9 99 7.5 51  2.9  29 23.2-9.9-9.9
5011419690815 16.9  3.5  0.009900 -1.9-99.9-99.9-99.910.1 93 6.1 45  0.0  15 12.016.3 2.5
5011419690816 22.0  6.6  0.009900  0.5-99.9-99.9-99.9 9.6 88 7.4 49  2.7  19 15.215.8 3.5
5011419690817 18.5  4.6  0.009900  0.9-99.9-99.9-99.910.2 93 4.6 34 -3.8  21 16.816.6 3.8
5011419690818 21.6  7.0  0.009900  2.9-99.9-99.9-99.9 6.6 60 7.9 49  3.6  24 19.212.4 3.9
5011419690819 15.0  2.6  0.009900 -2.9-99.9-99.9-99.910.7 97 6.1 56  0.0  19 15.217.5 2.7
5011419690820 15.0  1.5  0.009900 -4.7-99.9-99.9-99.910.1 91 5.9 53 -0.5  15 12.016.8 2.3
5011419690821 17.0  2.5  0.009900  0.0-99.9-99.9-99.9 8.3 75 6.2 53  0.2  27 21.614.7 3.5
5011419690822 19.2  6.9  0.619900  3.4-99.9-99.9-99.9 1.8 16 8.5 55  4.6  13 10.4 6.8 2.4
5011419690823 14.3  7.8  7.019900  7.4-99.9-99.9-99.9 0.0  010.6 92  7.8  18 14.4 4.6 1.5
5011419690824 13.2  6.0  0.009900  3.0-99.9-99.9-99.9 1.6 14 8.8 72  5.1  16 12.8 6.6 1.7
5011419690825 16.4  6.2  0.009900 -1.9-99.9-99.9-99.9 7.4 66 9.6 68  6.4  15 12.014.0 2.1
5011419690826 17.8  5.9  0.009900  3.9-99.9-99.9-99.9 8.3 74 8.4 62  4.5  15 12.015.2 2.6
5011419690827 15.0  3.5  0.009900  1.0-99.9-99.9-99.9 5.1 45 9.1 74  5.6  15 12.011.2 1.7
5011419690828 14.9  4.0  0.009900  2.9-99.9-99.9-99.9 7.5 66 6.7 61  1.3  18 14.414.4 2.7
5011419690829 17.0  4.2  0.009900  2.4-99.9-99.9-99.9 7.9 70 6.9 53  1.7  27 21.615.0 3.7
5011419690830 20.0  6.0  0.009900  0.8-99.9-99.9-99.9 9.8 86 7.8 53  3.4  24 19.217.6 3.9
5011419690831 23.5  7.4  0.009900  0.9-99.9-99.9-99.9 9.8 86 8.8 50  5.1  21 16.817.7 4.1
5011419690901 26.6  9.6  0.009900  8.7-99.9-99.9-99.9 7.0 6111.0 50  8.4  27 21.614.1 4.8
5011419690902 29.5 14.9  0.009900 14.4-99.9-99.9-99.9 7.0 6115.2 63 13.2  37 29.614.2 6.2
5011419690903 23.0  9.7  0.009900  6.9-99.9-99.9-99.9 7.0 61 8.2 52  4.1  28 22.414.3 5.2
5011419690904 17.5  7.2  0.009900  3.9-99.9-99.9-99.910.6 92 8.0 60  3.8  24 19.219.2 3.8
5011419690905 18.8  3.5  0.009900  0.2-99.9-99.9-99.910.2 88 6.4 46  0.6  15 12.018.8 3.2
5011419690906 23.9  7.0  0.009900 10.9-99.9-99.9-99.9-9.9 99 9.5 64  6.2  28 22.4-9.9-9.9
5011419690907 16.3  1.9  0.009900 -1.5-99.9-99.9-99.910.5 91 5.3 47 -1.9  25 20.019.4 4.0
5011419690908 19.5  4.9  0.009900  1.5-99.9-99.9-99.9 7.6 65 5.3 36 -1.9  24 19.215.6 4.6
5011419690909 25.0 11.2  0.009900  6.5-99.9-99.9-99.9 4.3 37 6.6 35  1.1  21 16.811.1 5.2
5011419690910 24.8 11.9  0.009900  8.5-99.9-99.9-99.9 9.0 77 7.7 40  3.2  16 12.817.7 4.6
5011419690911 23.6  8.8  0.009900  3.9-99.9-99.9-99.9 6.1 52 8.5 42  4.6  19 15.213.8 4.2
5011419690912 26.1 10.3  0.009900  4.9-99.9-99.9-99.910.5 89 9.9 45  6.8  11  8.820.0 3.8
5011419690913 29.6 10.9  0.009900  3.5-99.9-99.9-99.910.0 85 9.0 38  5.4  21 16.819.4 5.6
5011419690914 32.0 12.0  0.009900  9.3-99.9-99.9-99.9 4.1 35 8.3 36  4.3  24 19.211.2 6.3
5011419690915 27.3 17.7  0.009900 10.5-99.9-99.9-99.910.1 8517.3 68 15.2  30 24.019.8 5.8
5011419690916 29.0 16.5  0.009900 12.5-99.9-99.9-99.9 8.9 7517.8 63 15.7  24 19.218.2 5.1
5011419690917 24.5 12.0  0.009900 12.9-99.9-99.9-99.9 3.1 26 6.4 37  0.6  38 30.410.0 7.9
5011419690918 16.0  7.8  0.009900  1.5-99.9-99.9-99.9 3.4 28 6.2 44  0.2  27 21.610.5 4.5
5011419690919 20.0  8.7  0.009900  6.8-99.9-99.9-99.9 7.9 66 9.5 61  6.2  13 10.417.1 3.3
5011419690920 23.9  8.5  0.009900  0.4-99.9-99.9-99.910.0 83 8.5 46  4.6   9  7.220.2 3.6
5011419690921 27.3 11.3  0.009900  6.4-99.9-99.9-99.910.2 85 8.9 40  5.3  27 21.620.6 6.5
5011419690922 31.0 14.1  0.009900 11.8-99.9-99.9-99.910.2 8410.8 39  8.1  27 21.620.7 7.1
5011419690923 33.0 16.0  0.009900 11.9-99.9-99.9-99.9 5.9 4915.4 50 13.4  18 14.414.5 5.2
5011419690924 25.3 16.7  6.019900 15.9-99.9-99.9-99.9 2.4 2017.0 75 15.0  13 10.4 9.4 3.0
5011419690925 25.8 15.0  0.009900 10.1-99.9-99.9-99.9 1.3 1118.1 72 15.9  21 16.8 7.8 2.9
5011419690926 25.0 13.6  0.009900 11.8-99.9-99.9-99.9 7.6 6214.2 66 12.2  19 15.217.3 4.3
5011419690927 21.2 14.3  0.719900 11.8-99.9-99.9-99.9 4.3 3515.0 79 13.0  27 21.612.4 3.6
5011419690928 16.9 12.6  5.719900 11.8-99.9-99.9-99.9 0.4  314.8 91 12.8  16 12.8 6.6 1.6
5011419690929 18.5 12.2  0.009900 10.9-99.9-99.9-99.9 4.8 3912.9 80 10.7   8  6.413.3 2.5
5011419690930 20.5  8.0  0.009900  2.9-99.9-99.9-99.910.4 84 9.0 54  5.4  11  8.821.9 3.7
5011419691001 26.5  9.2  0.009900  5.3-99.9-99.9-99.911.1 90 9.6 43  6.4  27 21.623.1 6.2
5011419691002 23.0 13.8  0.009900 11.8-99.9-99.9-99.9 3.2 2612.0 59  9.7  27 21.611.1 4.8
5011419691003 20.7 10.2  0.009900  5.6-99.9-99.9-99.9 7.5 6010.0 62  7.0   8  6.417.7 3.3
5011419691004 27.3  7.8  0.009900  3.7-99.9-99.9-99.910.3 83 7.9 36  3.6  18 14.422.1 5.4
5011419691005 20.2  9.0  0.009900  1.9-99.9-99.9-99.9 4.5 36 5.7 45 -1.0  16 12.813.3 4.4
5011419691006 18.6  3.8  0.009900  0.3-99.9-99.9-99.911.3 90 5.7 39 -1.0   8  6.423.9 3.6
5011419691007 23.0  3.4  0.009900 -4.0-99.9-99.9-99.911.5 92 6.4 36  0.6  24 19.224.3 5.6
5011419691008 29.0 10.3  0.009900  5.6-99.9-99.9-99.910.7 85 7.2 32  2.3  18 14.423.2 6.1
5011419691009 25.0 13.2  0.009900 12.3-99.9-99.9-99.9 8.5 67 7.2 34  2.3  38 30.419.8 8.8
5011419691010 25.0  7.9  0.009900  4.6-99.9-99.9-99.9 9.9 78 7.5 40  2.9  13 10.422.1 4.8
5011419691011 28.5 11.5  0.009900  8.3-99.9-99.9-99.910.9 8610.3 43  7.4  31 24.823.8 7.5
5011419691012 31.8 15.0  0.009900 10.9-99.9-99.9-99.9 8.7 6814.3 47 12.3  37 29.620.4 8.3
5011419691013 26.0 15.0  1.019900 15.9-99.9-99.9-99.9 0.0  017.4 83 15.3  30 24.0 6.6 3.7
5011419691014 21.3 11.0  0.009900  7.3-99.9-99.9-99.910.2 80 5.9 35 -0.5  19 15.222.9 5.8
5011419691015 20.0  7.4  0.009900  3.9-99.9-99.9-99.9 3.8 30 4.2 27 -5.0  11  8.812.8 4.0
5011419691016 20.2  7.0  0.009900  3.9-99.9-99.9-99.911.3 88 5.0 31 -2.7  19 15.224.9 5.6
5011419691017 23.1  7.1  0.009900  7.1-99.9-99.9-99.911.7 91 5.4 30 -1.7  14 11.225.6 5.3
5011419691018 25.8 10.7  0.009900  4.9-99.9-99.9-99.911.0 85 7.5 34  2.9  18 14.424.5 6.1
5011419691019 27.4 11.0  0.009900  5.0-99.9-99.9-99.9 7.1 55 7.4 29  2.7  15 12.018.3 5.4
5011419691020 29.1 12.8 26.519900  9.4-99.9-99.9-99.9 7.5 5813.9 64 11.9  44 35.219.0 7.9
5011419691021 20.3 13.1  0.009900 10.9-99.9-99.9-99.9 5.5 4214.9 80 12.9  22 17.615.9 3.6
5011419691022 25.6 12.8  0.009900  5.1-99.9-99.9-99.911.5 8811.9 53  9.5  18 14.425.7 5.8
5011419691023 26.3 11.8  0.009900  6.9-99.9-99.9-99.911.9 91 9.9 44  6.8  18 14.426.4 6.2
5011419691024 27.5 11.2  0.009900  6.4-99.9-99.9-99.912.8 9812.5 51 10.3  13 10.428.0 5.6
5011419691025 30.2 14.0  0.009900  9.6-99.9-99.9-99.912.4 9415.9 55 13.9  21 16.827.4 6.6
5011419691026 35.7 20.0  0.009900 17.0-99.9-99.9-99.9 7.8 5924.8 71 21.0  38 30.419.9 7.8
5011419691027 23.0 16.0 14.519900-99.9-99.9-99.9-99.9 1.5 1117.1 83 15.0  34 27.2 9.6 4.0
5011419691028 24.5 12.0  0.009900 10.0-99.9-99.9-99.912.4 9412.9 58 10.7  16 12.827.7 5.5
5011419691029 26.2 11.9  0.009900 10.3-99.9-99.9-99.910.4 7911.2 47  8.6  19 15.224.4 6.0
5011419691030 22.4 14.3  0.009900 12.4-99.9-99.9-99.9 6.8 5115.9 82 13.9  30 24.018.5 4.7
5011419691031 26.1 11.0  0.009900  9.3-99.9-99.9-99.910.3 7714.3 60 12.3  15 12.024.4 5.0
5011419691101 25.8 15.0  3.019900 12.2-99.9-99.9-99.9 4.6 3520.2 84 17.7  16 12.814.9 3.4
5011419691102 22.5 11.4  0.009900  8.7-99.9-99.9-99.912.0 90 9.9 49  6.8  21 16.827.3 6.2
5011419691103 27.5 10.1  0.009900  8.7-99.9-99.9-99.912.1 9014.0 53 12.0  27 21.627.6 6.4
5011419691104 30.4 18.6 16.319900 17.1-99.9-99.9-99.9 7.4 5521.8 71 18.9  21 16.819.8 5.6
5011419691105 23.0 14.6  1.019900 12.2-99.9-99.9-99.9 2.6 1917.8 80 15.7  21 16.811.8 3.1
5011419691106 26.9 15.3  0.009900 12.0-99.9-99.9-99.910.4 7717.5 68 15.4  19 15.224.9 5.7
5011419691107 25.8 14.0  9.119900 11.7-99.9-99.9-99.9 2.6 1918.8 81 16.5  24 19.211.8 3.4
5011419691108 24.0 13.9  0.009900 11.7-99.9-99.9-99.9 9.0 6712.3 59 10.0  16 12.822.7 5.4
5011419691109 26.3 14.0  0.009900  4.8-99.9-99.9-99.911.8 8712.8 49 10.6   9  7.227.4 5.5
5011419691110 28.0 13.1  0.009900 10.8-99.9-99.9-99.912.0 8816.3 57 14.3  21 16.827.8 6.3
5011419691111 30.4 15.0  0.009900 11.5-99.9-99.9-99.911.1 8214.4 48 12.4  21 16.826.4 7.1
5011419691112 30.4 18.9  0.009900 15.2-99.9-99.9-99.910.8 7921.3 68 18.5  18 14.425.9 6.5
5011419691113 32.2 19.3  0.009900 16.7-99.9-99.9-99.912.1 8919.7 58 17.3  15 12.028.2 7.1
5011419691114 32.6 19.3  2.119900 17.2-99.9-99.9-99.912.0 8822.2 59 19.2  27 21.628.0 7.9
5011419691115 30.0 19.5 11.419900 17.2-99.9-99.9-99.9 2.7 2022.5 76 19.4  13 10.412.2 3.8
5011419691116 24.0 19.0  0.009900 16.3-99.9-99.9-99.9 2.2 1620.8 87 18.1  14 11.211.4 3.1
5011419691117 23.9 11.2  0.009900  9.7-99.9-99.9-99.910.7 7814.2 66 12.2  19 15.226.0 5.3
5011419691118 27.2 14.2  0.009900  6.8-99.9-99.9-99.9 9.0 6514.2 54 12.2  21 16.823.1 6.2
5011419691119 25.9 13.3  0.009900 10.3-99.9-99.9-99.911.7 85 9.2 41  5.8  21 16.827.7 7.3
5011419691120 23.9 12.5  0.009900 10.7-99.9-99.9-99.9 4.9 3511.8 54  9.4  21 16.816.1 5.1
5011419691121 27.0 13.3  0.009900  7.8-99.9-99.9-99.910.7 7713.9 53 11.9  21 16.826.1 6.4
5011419691122 28.3 13.5  0.009900  8.0-99.9-99.9-99.912.6 9116.7 60 14.7  16 12.829.4 6.3
5011419691123 28.5 15.5  8.019900 10.0-99.9-99.9-99.910.0 7220.6 66 18.0  30 24.025.0 6.2
5011419691124 24.2 19.8 23.019900 14.8-99.9-99.9-99.9 0.0  022.1 94 19.1  27 21.6 7.8 3.0
5011419691125 30.4 18.9  0.009900 15.4-99.9-99.9-99.9 7.8 5624.0 72 20.4  18 14.421.3 5.4
5011419691126 31.3 20.9 13.019900 15.2-99.9-99.9-99.912.3 8821.8 60 18.9  24 19.229.0 8.0
5011419691127 28.1 19.6 27.919900 18.7-99.9-99.9-99.9 6.2 4422.6 70 19.5  19 15.218.6 5.0
5011419691128 25.6 18.2  0.009900 16.1-99.9-99.9-99.9 9.1 6517.7 68 15.6  21 16.823.6 6.0
5011419691129 24.3 14.0  0.009900  9.0-99.9-99.9-99.912.9 9213.3 60 11.2  19 15.230.2 6.6
5011419691130 24.9 12.2  0.009900  6.8-99.9-99.9-99.912.7 9114.0 58 12.0  16 12.829.8 6.0
5011419691201 27.5 14.0  0.009900  8.0-99.9-99.9-99.912.9 9215.2 55 13.2   8  6.430.2 5.9
5011419691202 30.1 16.0  0.009900 11.8-99.9-99.9-99.912.9 9218.2 56 16.0  24 19.230.2 7.6
5011419691203 31.5 19.4  0.009900 12.8-99.9-99.9-99.912.1 8619.0 53 16.7  24 19.228.9 8.2
5011419691204 32.8 20.3  0.009900 13.8-99.9-99.9-99.911.6 8219.8 53 17.3  24 19.228.0 8.4
5011419691205 32.8 20.3  0.009900 14.8-99.9-99.9-99.910.7 7619.8 51 17.3  24 19.226.5 8.2
5011419691206 29.8 22.1  0.009900 17.2-99.9-99.9-99.9 1.8 1321.6 68 18.7  14 11.211.1 4.3
5011419691207 28.4 20.2  0.009900 15.8-99.9-99.9-99.9 0.8  619.2 61 16.9  15 12.0 9.4 4.0
5011419691208 33.0 19.5  0.009900 14.7-99.9-99.9-99.9 8.5 6019.6 55 17.2  16 12.822.7 6.6
5011419691209 33.2 20.5  0.009900 16.3-99.9-99.9-99.9 9.5 6721.3 57 18.5  21 16.824.5 7.4
5011419691210 27.8 21.0 19.019900 17.8-99.9-99.9-99.9 0.0  022.9 81 19.7  16 12.8 8.0 3.2
5011419691211 28.2 20.2  2.219900 17.2-99.9-99.9-99.9 3.3 2323.6 82 20.2  18 14.413.8 4.1
5011419691212 28.2 20.2  7.019900 15.7-99.9-99.9-99.9 4.6 3323.8 83 20.3  16 12.816.0 4.3
5011419691213 29.2 18.7  0.009900 13.3-99.9-99.9-99.912.8 9018.4 58 16.2  18 14.430.3 7.4
5011419691214 29.0 15.2  0.009900 10.3-99.9-99.9-99.913.3 9413.9 46 11.9  11  8.831.2 6.7
5011419691215 28.5 18.0  0.009900  9.8-99.9-99.9-99.913.0 9217.2 57 15.1  21 16.830.6 7.7
5011419691216 31.2 18.3  0.009900 14.0-99.9-99.9-99.912.8 9017.5 50 15.4  24 19.230.3 8.4
5011419691217 33.5 22.9  9.119900 20.2-99.9-99.9-99.911.8 8322.7 54 19.5  24 19.228.6 8.7
5011419691218 30.0 19.0  3.419900 18.8-99.9-99.9-99.9 7.3 5120.6 69 18.0  16 12.820.8 5.7
5011419691219 26.5 21.0  7.419900 19.8-99.9-99.9-99.9 1.7 1223.0 82 19.7  18 14.411.0 3.6
5011419691220 28.5 19.4  0.009900 12.8-99.9-99.9-99.9 9.0 6321.7 71 18.8  24 19.223.7 6.4
5011419691221 31.5 22.4  0.009900 16.1-99.9-99.9-99.910.7 7524.1 72 20.5  18 14.426.7 7.2
5011419691222 29.3 19.5  0.009900 13.8-99.9-99.9-99.910.0 7012.8 41 10.6  18 14.425.5 7.6
5011419691223 29.1 17.6  0.009900  9.8-99.9-99.9-99.912.3 8714.3 48 12.3  13 10.429.5 7.0
5011419691224 30.1 15.1  0.009900 11.0-99.9-99.9-99.913.5 9515.1 50 13.1  11  8.831.6 6.8
5011419691225 30.5 19.0  0.009900 10.8-99.9-99.9-99.913.1 9217.4 52 15.3  18 14.430.9 7.9
5011419691226 31.6 18.3  0.009900 12.2-99.9-99.9-99.912.8 9016.9 48 14.9  16 12.830.3 7.7
